Ministerie;Leverancier;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Aan een externe partij uitbestede ICT-dienstverlening;Eindtotaal
BZK;Software Improvement Group B.V.;;;;;2;;;2;3
BZK;SoftwareONE B.V.;;;;1;;;;;1
BZK;Sogeti Nederland B.V.;;;;;1;3;;7;7
BZK;SolidWare Consultancy B.V.;;;;;;;;1;1
BZK;SolutionLab B.V.;;;2;;;;;;2
BZK;Solvinity;;1;1;1;4;7;;2;7
BZK;SPOTinfo;;;;;;;;2;2
BZK;Spotler Nederland B.V.;;;;;1;;;1;1
BZK;Sprout Social Inc.;;;;;2;;;;2
BZK;SQUARE INFORMATION SYSTEMS;;;;1;;;;;1
BZK;Stabiplan B.V.;;;;2;2;;;;3
BZK;STB Automatisering & Advies B.V.;;;;1;;;;;1
BZK;Stemmenbank.nl;;;;;;;;1;1
BZK;Stg. Beheer Derdengelden Cannock Outsourcing;;;;;;;1;1;1
BZK;Sticht. Internet Domeinregistratie Nederland;;;;;1;;;;1
BZK;Stichting Accessibility;;;;;;;;2;2
BZK;Stichting Beheer Derdengelden X Pact;;;;;;;;1;1
BZK;Stichting BIM Loket;;;4;;;;;;4
BZK;Stichting Bravis ziekenhuis;;;;;;;;1;1
BZK;Stichting Digisterker;;;;;;;;1;1
BZK;stichting government roaming nederland;;;;;;;2;;2
BZK;Stichting ISSO;;;;2;;;;;2
BZK;Stichting Kafkabrigade;;;;;;;;1;1
BZK;Stichting Landelijk Informatiesysteem;;;;;;;;1;1
BZK;Stichting Nationaal ICT Instituut in de Zorg;;;;1;;;;;1
BZK;Stichting New Trust Foundation;;;;;;6;;;6
BZK;Stichting Open Preservation (NL);;;;;;;;2;2
BZK;Stichting Open State Foundation;;;;;;;;2;2
BZK;Stichting Pleio;;;;1;1;;;3;3
BZK;Stichting ProDemos;;;;;3;;;;3
BZK;Stichting RINIS;;;;;6;2;;;6
BZK;Stichting SDGHUBNL;;;;;;;;2;2
BZK;Stichting Simplerinvoicing;;;;;;;;1;1
BZK;Stichting Stimular;;;;1;;;;;1
BZK;Stichting Xbrl Nederland;;;;;;;;1;1
BZK;Studio 38C;;;;;;;;2;2
BZK;Sumatra Software B.V.;;;;;1;;;;1
BZK;SurePay B.V.;;;;;;;;2;2
BZK;Swis B.V.;;;;;;;;1;1
BZK;T Systems Nederland B.V.;;;;;;1;;;1
BZK;T&T Compet&t.b.v.;;;;2;;;1;;2
BZK;TAALdigiTAAL B.V.;;;;;;;2;;2
BZK;Tangram B.V.;;;;1;;;;1;1
BZK;Tappan B.V.;;;;;;;;1;1
BZK;Technosoft B.V.;;;;1;;;;;1
BZK;Tel en Tel B.V.;;;;;;1;1;;1
BZK;Tele2 Nedeland B.V.;;;;;;;2;;2
BZK;Tele2 Nederland B.V.;;;5;;;;7;2;7
BZK;Tele2-Versatel;;;;;;;3;;3
BZK;TelefonischOverleg.NL;;;;;;;1;;1
BZK;Telfort Zakelijk B.V.;;;;;;;1;;1
BZK;Telindus-ISIT B.V.;;8;7;;7;7;;5;9
BZK;Textinfo B.V.;;;;7;;;;;7
BZK;The People Group - Ingenieurs & Specialisten;;;1;;;;;;1
BZK;The Right Productions;;;;1;;;;;1
BZK;The Three Engineers Consultants B.V.;;;;2;;;;;2
BZK;Things To Make And Do B.V.;;;;;;;;2;2
BZK;Tie Nederland B.V.;;;;;1;;;2;2
BZK;Timp & Simons Electronics B.V.;;1;;;;;;;1
BZK;T-Mobile Netherlands B.V.;;;;;;;4;;4
BZK;TNO B.V.;;;;;;;;2;2
BZK;TODAY DESIGNERS B.V.;;;;;;;;2;2
BZK;TOPdesk Nederland B.V.;;;1;1;;;;;1
BZK;Topgeschenken Nederland B.V.;;;;;;;;1;1
BZK;Transformation Technologies B.V.;;;;;1;;;;1
BZK;TransIP B.v;;;;;;;;1;1
BZK;Transposafe Systems Holland B.V.;;1;;;;;;;1
BZK;Trefoil Hydrology;;;;;;;;1;1
BZK;Tribe29 GmbH;;;1;;;;;;1
BZK;Triply B.V.;;;;;;;;1;1
BZK;Two Kings B.V.;;;;1;;;;1;2
BZK;U2Pi.BV (Copyshop Denhaag);;;;;;;;1;1
BZK;Ultimo Software Solutions B.V.;;;2;;;;;;2
BZK;UniCarriers Netherlands B.V.;;1;;;;;;;1
BZK;VABI Software B.V.;;;;1;;;;;1
BZK;Vacuas;;;2;;;;;;2
BZK;Valsplat B.V.;;;;;;;1;;1
BZK;Van Buttingha Wichers Notarissen;;;;3;;;;;3
BZK;VCD Business Solutions B.V.;;;;;1;;;2;2
BZK;VCK Travel B.V.;;;;;;;;1;1
BZK;Vellekoop & Meesters;;;;1;;;;;1
BZK;Vening;;;;;;;;1;1
BZK;Verbelco B.V.;;;;;;;;1;1
BZK;Verdonck, Klooster & Associates B.V.;;;;;;;;4;4
BZK;Verizon Nederland B.V.;;;;;1;;1;;1
BZK;Videohelden;;;;;;;;1;1
BZK;Videonieuwsbericht B.V.;;;;;;;;1;1
BZK;Vierkante Meter;;;;;;;;1;1
BZK;Virtu Secure Webservices B.V.;;;;;7;9;;10;11
BZK;VisionsConnected;;;;3;;;;;3
BZK;Visma Software B.V.;;;;;2;;;;2
BZK;Vitalmindz B.V.;;;;;;;;1;1
BZK;Vodafone;;;;;;;5;;5
BZK;Vodafone Libertel B.V.;;;;;;;7;4;7
BZK;VoorMeerWaarde B.V.;;;;;1;;;1;2
BZK;VormVijf;;;;;;;;1;1
BZK;WCAG.nl;;;;;1;;;;1
BZK;We ID;;;;;1;;;;1
BZK;Webfleet Solutions Sales B.V.;;;;;2;;;;2
BZK;Webhelp Nederland B.V.;;;;;;;;7;7
BZK;Welox Internet Services;;;;1;;;;;1
BZK;WeSeeDo B.V.;;;;;;;1;;1
BZK;Worldmeetings.com B.V.;;;;;;;;1;1
BZK;WWplus B.V.;;;;;;;;3;3
BZK;Xerox (Nederland) B.V.;;1;7;;;;;1;7
BZK;XS4ALL Internet B.V.;;;;;;;1;;1
BZK;Yellowtail Control Solutions B.V.;;;;;2;;;;2
BZK;Yenlo Cloud Services B.V.;;;;;1;;;;1
BZK;Ziggo B.V.;;;;;;;3;1;3
BZK;Ziggo Services B.V.;;;;;;1;1;;1
BZK;Ziggo Zakelijk Services B.V.;;;;;;1;1;;1
BZK;Zoom International B.V.;;;;;3;;;;3
BZK;ZoomBIM;;;;;1;;;;1
DEF;3M Nederland B.V.;;;;;;6;;;6
DEF;ABC Media;1;;;;;;;;1
DEF;Abiom Communication Systems (A.C.S.) B.V.;;;;1;;5;;;5
DEF;Acal Technology Netherlands;;;;;;4;;;4
DEF;AESC B.V.;;;;;;1;;;1
DEF;Allegion B.V.;;;;;;2;;;2
DEF;Altec Industriële Identificatie;;1;;;;;;;1
DEF;Anoniem_DEF_127;;1;;;;;;;1
DEF;Anoniem_DEF_135;;1;;;;;;;1
DEF;Anoniem_DEF_156;;1;;;;;;;1
DEF;Anoniem_DEF_282;;;;;;;1;;1
DEF;Anoniem_DEF_286;;;;;;;1;;1
DEF;Anoniem_DEF_316;;1;;;;;;;1
DEF;Anoniem_DEF_409;;1;;;;;;;1
DEF;Anoniem_DEF_416;5;3;5;1;;4;10;;10
DEF;Anoniem_DEF_428;;;;;;2;6;;6
DEF;Anoniem_DEF_441;;;;;;;6;;6
DEF;Anoniem_DEF_480;;;;3;;7;;5;7
DEF;Anoniem_DEF_507;;;;;;;;2;2
DEF;Anoniem_DEF_519;;;;5;;6;;;7
DEF;Anoniem_DEF_535;;;;;;8;;;8
DEF;Anoniem_DEF_578;;;;;;;;2;2
DEF;Anoniem_DEF_657;;;;;;7;;;7
DEF;Anoniem_DEF_694;;;;;;;1;;1
DEF;Anoniem_DEF_746;;;;;;;;1;1
DEF;Anoniem_DEF_839;;1;;;;;;;1
DEF;Anoniem_DEF_935;;;;;;1;;;1
DEF;Anoniem_DEF_968;;;;;;6;;2;6
DEF;Apox B.V.;;;;;;4;;;4
DEF;Avensus Nederland B.V.;;;;;;2;;;2
DEF;B.V. Algemeen Nederlands Persbureau ANP;;;;;;2;;;2
DEF;B.V. Korthofah;;1;;;;;;;1
DEF;Baby Plus B.V.;;1;;;;;;;1
DEF;Bax-shop.nl B.V.;;1;;;;;;;1
DEF;BD Containers B.V.;;;;;;1;;;1
DEF;Beat It B.V.;;3;2;;;2;;;4
DEF;Bechtle direct B.V.;;2;;;;2;7;;7
DEF;BeeDirect B.V.;;;;1;;4;;2;4
DEF;Bemet International B.V.;;;;;;2;;;2
DEF;Ben Box Metaal B.V.;;;;;;3;;;3
DEF;BenN B.V.;;;;;;;1;;1
DEF;Between Staffing Nederland B.V.;;;;;;;;2;2
DEF;Bever B.V.;;1;;;;;;;1
DEF;Black Box International B.V.;;1;1;;;;;;1
DEF;Brandsma B.V.;;;;;;1;;;1
DEF;BSI Group The Netherlands B.V.;;;;;;1;;;1
DEF;Cadmes;;;;;;1;;;1
DEF;CameraNU.nl;;1;;;;;;;1
DEF;Casper B.V.;;;;;;2;;;2
DEF;Clearing House Apothekers B.V.;;;;;;2;;;2
DEF;Color Wood Photo B.V.;;1;;;;;;;1
DEF;Computer Business Applications B.V.;1;;;;;;;;1
DEF;Consolit B.V.;;;;;;2;;;2
DEF;Coolblue B.V.;1;1;;;;;;;1
DEF;Cosanta B.V.;;;;1;;3;;;3
DEF;CyberWijzer;;1;;;;;;;1
DEF;DatAction;;6;;;;2;;;6
DEF;Deal It;;;;;;3;;;3
DEF;Dell Benelux Call Centre;;6;;;;;;;6
DEF;DELTA Comfort B.V.;;;;;;;1;;1
DEF;Dematic;;;;;;5;;;5
DEF;Design Solutions;;;;;;1;;;1
DEF;Digital Pixel Marketing;;;;1;;;;;1
DEF;Digital Revolution B.V.;;1;;;;;;;1
DEF;Document House Beuningen;;;;;;2;;;2
DEF;Dun & Bradstreet B.V.;;;;;;2;;;2
DEF;Dustin Netherlands B.V.;;;;;;1;;;1
DEF;Dutch Drone Group B.V.;;1;;;;;;;1
DEF;Dymospecialist;1;;;;;;;;1
DEF;Easydus B.V.;;;;2;;;;;2
DEF;Eijlander Electronics B.V.;1;;;;;;;;1
DEF;Eijsink Afrekensystemen B.V.;;;;;4;;;;4
DEF;Eindhoven Airport N.V.;;;;;;1;;;1
DEF;Electrotechnische Groothandel Horvers B.V.;;;3;;;4;;;4
DEF;Elements RTLS Innovators B.V.;1;;;;;2;;4;5
DEF;Elproma B.V.;;2;2;;;;;;2
DEF;Enginia B.V.;;;;;;4;;;4
DEF;Esri Nederland;;;;1;;2;;;2
DEF;Every Angle Software Solutions B.V.;;;;;;6;;;6
DEF;everywhereIM;;;;;;2;;;2
DEF;Exact Software Nederland B.V.;;;;;2;;;;2
DEF;Eyes On PhotoArt;;1;;;;;;;1
DEF;Faes Cases B.V.;;;;;;3;;;3
DEF;Farnell (Netherlands) B.V.;1;;;;;;;;1
DEF;FMJ Marine & Offshore B.V.;;2;;;;;;;2
DEF;Fofic;;1;;;;;;;1
DEF;Frame Engineering B.V.;1;;;;;;;;1
DEF;Future Learning B.V.;;;;;;;;2;2
DEF;Gartner Nederland B.V.;;;;;;;;7;7
DEF;Green April B.V.;;;;;;;;3;3
DEF;Index Hospitality Systems B.V.;;;;;4;;;;4
DEF;Infraconcepts Netherlands B.V.;;;1;;;;;;1
DEF;Innovation Family B.V.;;;;;;;;1;1
DEF;Insight Enterprises Netherlands B.V.;;;;4;;10;;;10
DEF;Intelligence Group B.V.;;;;1;;;;;1
DEF;IOVIO PV&O B.V.;;;;;;2;;;2
DEF;Issue Information Technology B.V.;;;;;;3;;;3
DEF;Jenot Automatisering;;;;2;;;;;2
DEF;Kabelshop B.V.;1;;;;;;;;1
DEF;Kamera Express;;1;;;;;;;1
DEF;Koninklijke Scheepsagentuur Dirkzwager B.V.;;;;;;4;;;4
DEF;Kruizinga B.V.;;1;;;;;;;1
DEF;Laska Computers;;;;;;1;;;1
DEF;LexisNexis Benelux;;;;3;;;;;3
DEF;Loopper special projects;;1;;;;;;;1
DEF;Maastricht Aachen Airport B.V.;;;;;;1;;;1
DEF;Marsoft Kabeltelevisie & Communicatie;;;;;;;1;;1
DEF;Max ICT B.V.;;;;;;1;;;1
DEF;Medical Measurement Systems B.V.;;;;;;;1;;1
DEF;Micro-Mail Zeewolde B.V.;;;;;;;1;;1
DEF;ModernWorkx;;;;;;1;;;1
DEF;MSA Nederland B.V.;;;;;;2;;;2
DEF;MSM-Edison B.V.;;;;;;1;;;1
DEF;National Instruments Netherlands B.V.;;;;;;1;;;1
DEF;Netlink B.V.;;;1;;;7;;;7
DEF;Network Republic Europe B.V.;;;;;;1;;;1
DEF;NeXTLearningValley B.V.;;;;2;;;;2;3
DEF;NHG Uitgeverij B.V.;;;;;;1;;;1
DEF;Nijboer Blijstra Techniek B.V.;;2;;;;;;;2
DEF;NLR - Deelnemingen B.V.;;;;;;3;;;3
DEF;NMS National Multiple Services B.V.;;;;;;;1;;1
DEF;Nobel Bouwcenter B.V.;1;;;;;;;;1
DEF;Nou&Off;;;;;;2;;;2
DEF;Noyz Boyz Advanced Audio Services B.V.;;1;;;;;;;1
DEF;Onlinekabelshop B.V.;;1;;;;;;;1
DEF;Oracle Nederland;;;;;;3;;;3
DEF;Orcavoice B.V.;;;;;;;1;;1
DEF;P&M Vastgoed B.V.;;;;;;2;;;2
DEF;P2000 Alarmeringsystemen B.V.;;;;;;1;1;;1
DEF;Pactechno;;;;;;1;;;1
DEF;Pandora Intelligence B.V.;;;;2;;;;;2
DEF;Papergraphics;;1;;;;;;;1
DEF;Paralax B.V.;;;;;;4;;;4
DEF;PINE ICT B.V.;;;;;;;1;;1
DEF;Planon B.V.;;;;;;4;;2;4
DEF;Priority;;;;;;;4;;4
DEF;PRO-MATCH system integration;;;;;;2;;;2
DEF;QlikTech Netherlands B.V.;;;;;;2;;;2
DEF;R.T.H.-Relli Technology Holland B.V.;;;;;;2;;;2
DEF;Red Geographics;;;;1;;;;;1
DEF;Romex B.V.;;1;;;;;;;1
DEF;RS Components B.V.;;;;;;1;;;1
DEF;Rubenco Handelsonderneming;1;;;;;;;;1
DEF;Rys Electronics;1;;;;;;;;1
DEF;Schiphol Telematics B.V.;;;;;;;5;;5
DEF;Sdu Uitgevers B.V.;;;;;;;;2;2
DEF;Sendsteps B.V.;;;;2;;;;;2
DEF;Simac Electronics B.V.;;1;;;;2;;;2
DEF;Sim-Ci Holding B.V.;;;;;;;;2;2
DEF;Siteimprove B.V.;;;;;;2;;;2
DEF;Skymond Mobile B.V.;1;;;;;;;;1
DEF;SLTN IT Products B.V.;;3;5;;;;;;5
DEF;SLTN IT Professionals B.V.;;;4;;;;;;4
DEF;Smart Cable Technology B.V.;;;;;;;2;;2
DEF;SMS Implementation Engineers B.V.;;;;;;3;;;3
DEF;Software AG Nederland B.V.;;;;;;5;;;5
DEF;Solar Nederland B.V.;1;;;;;;;;1
DEF;Solipsis B.V.;;;;;;2;;;2
DEF;Spandex Benelux B.V.;;3;;1;;2;;;3
DEF;SQ Vision Mediaprodukties;;1;;;;;;;1
DEF;SSB B.V.;;;;;;2;;;2
DEF;Studio 38C;;1;;;;;;;1
DEF;T Media;;1;;;;;;;1
DEF;Techflex;1;;;;;;;;1
DEF;Technisch Bureau Magema B.V.;;1;;;;;;;1
DEF;Technische Handelsonderneming Tehages B.V.;;;;;;3;;;3
DEF;Tentenverhuur De Weerd Voorst;1;;;;;;;;1
DEF;TES Install.techn. Service & Onderhoud B.V.;;;;;;1;;;1
DEF;The Dutch Nameplate Factory B.V.;;2;;;;;;;2
DEF;The Future Store;;1;;;;;;;1
DEF;The Hague Tech B.V.;;;;;;;;2;2
DEF;T-Mobile Netherlands B.V.;;;;;;;1;;1
DEF;Topvoice;;1;;;;;;;1
DEF;Tripylon Media;;;;;;;;2;2
DEF;Uil VR Solutions B.V.;;1;;;;;;;1
DEF;Unishore B.V.;;;;;;;1;;1
DEF;Van de Spijker B.V.;;;;;;1;;;1
DEF;Van der Valk Hotel Bijhorst;;1;;;;;;;1
DEF;Van het Meer Import;;1;;;;;;;1
DEF;Vanderkooij Telecommunicatie B.V.;;;;1;;7;;;7
DEF;Vertimart Consultants B.V.;;;;;;2;;;2
DEF;Video Duplication Holland B.V.;;1;;;;;;;1
DEF;Vink Lisse B.V.;1;;;;;;;;1
DEF;Wbn Software Solutions B.V.;;;;;;1;;;1
DEF;We-Got-IT B.V.;;1;1;;;;;;1
DEF;Welch Allyn B.V.;;;;;;2;;;2
DEF;Wiba Zevenaar B.V.;;;;;;5;;;5
DEF;Worcflow;;1;;;;;;;1
DEF;Xolphin B.V.;1;;;;;;;;1
DEF;Zarges B.V.;;;;;;1;;;1
DEF;Ziggo B.V.;;;;;;3;7;;7
DEF;Ziggo Services B.V.;;;;;;;1;;1
DEF;ZorgDomein Nederland B.V.;;;;;;1;;;1
EZK;Abbott Informatics Netherlands B.V.;;;;;;;;2;2
EZK;Adobe Inc,;;;;;;;;1;1
EZK;Adver-Online B.V.;;;;;1;;;;1
EZK;Aenova B.V.;;;;;2;;;;2
EZK;Akvo;;;;;;;;1;1
EZK;Allekabels B.V.;;;;;;;1;;1
EZK;AllSolutions B.V.;;;;;1;;;;1
EZK;Andromatics B.V.;;;;;;;;2;2
EZK;APG Asset Management N.V.;;;;;1;;;;1
EZK;Argeweb;;;;;1;;;;1
EZK;Assa Abloy Hospitality Benelux;;;;;;;1;;1
EZK;Atabix Solutions B.V.;;;;;;;;7;7
EZK;Atos Nederland B.V.;;;;1;1;;;2;2
EZK;Avensus Nederland B.V.;;;1;;2;;;;2
EZK;AVK Training & Coaching;;1;;;;;;;1
EZK;B2Match GmbH;;;;;;;;1;1
EZK;Baker Tilly Berk Breda;;;;;;;;2;2
EZK;Be Informed B.V.;;;;;4;;;;4
EZK;Belko Connection Technologies B.V.;;;;;;;1;;1
EZK;BIS Bedrijfs Informatie Systemen B.V.;2;7;;;;;1;3;7
EZK;bol.com B.V.;;1;;;;;1;;1
EZK;Bold Monday B.V.;;;;;;;;3;3
EZK;BrowserStack Inc.;;;;;1;;;;1
EZK;BT NEDERLAND N.V.;;2;;;;;;6;6
EZK;BT Professional Services Nederland B.V.;;;;;;;;1;1
EZK;Bundesnetzagentur;;;;;2;;;;2
EZK;Busé Communications;;;;;1;;;;1
EZK;Buyitdirect.com B.V.;;6;;;;;7;1;7
EZK;Caesar Accounts;;;;;;;;4;4
EZK;Canal Digitaal;;;;;;;1;;1
EZK;Cannock Chase;;;;;;;;1;1
EZK;Capgemini Nederland B.V.;;4;;;8;;;6;8
EZK;Carbon Market Pulse Ltd.;;;;;1;;;;1
EZK;CED Repair B.V.;;;;;;;;2;2
EZK;Cegeka Consulting B.V.;;;;;;;;2;2
EZK;Centralpoint Amstelveen B.V.;;7;;;;;2;;7
EZK;Centralpoint Holding B.V.;;;;;;;3;;3
EZK;Centralpoint Nijmegen B.V.;4;9;4;4;7;7;1;7;9
EZK;CGI Nederland B.V.;;;;;;;;5;5
EZK;Cimsolutions;;;;;;;;2;2
EZK;Circle Systems Inc;;;;;1;;;;1
EZK;CM.COM Netherlands B.V.;;1;;;;1;2;;2
EZK;Company.Info B.V.;;;;;;;;1;1
EZK;COMPAREX Nederland B.V.;;2;;4;9;;;6;9
EZK;Computacenter;3;3;5;;;;;7;7
EZK;Computer Plan B.V.;;;;;;;;1;1
EZK;Concept7 B.V.;;;;;;;;2;2
EZK;Connected Information Systems B.V.;;;;;1;;;;1
EZK;Conrad Electronic Benelux B.V.;;;;;;;1;;1
EZK;Consensus Economics Inc;;;;;1;;;;1
EZK;Controlvisie;;1;;;;;;;1
EZK;Coolblue B.V.;;1;;;;;;;1
EZK;Cosinus Computing B.V.;;;;;2;;;;2
EZK;Croonwolter&dros B.V.;;;;;;;;1;1
EZK;CTM Solution B.V.;;;;;;;;1;1
EZK;Dataplus Netherlands B.V.;;;;;3;;;;3
EZK;De Staffing Groep Nederland B.V.;;;;;;;;7;7
EZK;Decos Software Engineering B.V.;;;;;2;;;;2
EZK;Delmation Products B.V.;;;;;;;1;;1
EZK;Dept Design & Technology B.V.;;;;;;;;1;1
EZK;DerTrade;;;;;;;1;;1
EZK;Detron Communication Solutions;;1;;;3;;3;5;5
EZK;Direct Teleservice B.V.;;;;;;;1;;1
EZK;Doclogic B.V.;;;;;6;;;;6
EZK;Driessen B.V.;;1;;;;;1;1;1
EZK;Dutchview information technology B.V.;;;;;;;;1;1
EZK;EAN Nederland;;;;;1;;;;1
EZK;Elektramat B.V.;;;;;;;;;
EZK;ENGIE Services West B.V.;;1;;;;;2;;2
EZK;Entopic B.V.;;;;;;;;1;1
EZK;Essenka B.V.;;;;;;;1;;1
EZK;Exact Netherlands B.V.;;;;;1;;;;1
EZK;Exact Software Nederland B.V.;;;;;1;;;;1
EZK;Facilion B.V.;;;;;1;;;;1
EZK;Fidato B.V.;;;;;;;2;1;2
EZK;FinTouch CostEffect B.V.;;;;;;;;1;1
EZK;Flex IT Rent B.V.;;;;;;;1;;1
EZK;Flex-I.D. B.V.;;;;;2;;;;2
EZK;Flexxer B.V.;;;;;;;;1;1
EZK;Fox Crypto B.V.;;;;;;;;4;4
EZK;Fox-IT;;2;;;;;;5;5
EZK;GAMS Software GmbH;;;;;2;;;;2
EZK;Gartner Nederland B.V.;;;;;;;;4;4
EZK;g-company B.V.;;;;;1;;;;1
EZK;Geodan B.V.;;;;;1;;;;1
EZK;Geometius B.V.;;;;;;;1;;1
EZK;Gezamenlijk Voordeel B.V.;;1;;;;;;;1
EZK;Gispen Groningen;;1;;;;;4;;4
EZK;Green Valley B.V.;;;;;;;;1;1
EZK;GW Cross Media B.V.;;;1;;;;;;1
EZK;Hacodiening B.V.;;;;;1;;;;1
EZK;Hamburgisches WeltWirtschafts Institut HWWI;1;;;;;;;;1
EZK;Hamshop;;;;;;;1;;1
EZK;Haver Analytics;;;;;1;;;;1
EZK;HeadFirst B.V.;;;;;;;;5;5
EZK;Heuvelman Sound & Vision B.V.;;;;;1;;;;1
EZK;Holland Inbouw;;1;;;;;1;;1
EZK;Human Inference B.V.;;;;;;;;1;1
EZK;Huygens XC B.V.;;;;;7;;;4;7
EZK;IBM Nederland B.V.;;;;;1;;4;4;5
EZK;Ilumy Innovation B.V.;;;;;;;;1;1
EZK;Infotopics B.V.;;;;;1;;;;1
EZK;Inkesta B.V.;1;;;;;;;;1
EZK;Inscene Company B.V.;;;;;;;;1;1
EZK;InsightsWorld B.V.;;;;;1;;;;1
EZK;Intermax Cloudsourcing;;;;;;5;;;5
EZK;i-share Consultancy Services B.V.;;;;1;;;;;1
EZK;Itera B.V.;;;1;;;;;;1
EZK;Ivanti UK Limited;;;;;;;;2;2
EZK;iWelcome B.V.;;;;;2;;;3;4
EZK;Jacobs Breda Electronics (J.B.E.);;;;;;;1;;1
EZK;KCM Survey B.V.;;;;;;;;2;2
EZK;Keiretsu Europe B.V.;;;;;;;1;;1
EZK;Kinly Top Holding B.V.;;1;;;;;;;1
EZK;Kiwa CMR B.V.;;;;;;;;2;2
EZK;KLDiscovery Ontrack B.V.;;2;;;;;;3;4
EZK;Kodision B.V.;;;;;;;;3;3
EZK;Koffer- en Lederwarenfabriek Lejan B.V.;;1;;;;;1;;1
EZK;Koninklijke Fabrieken Posthumus B.V.;;1;;;;;;;1
EZK;Kools & Ravenhorst Brandkasten B.V.;;;;;;;1;;1
EZK;KPMG Staffing & Facility Services B.V.;;;;;;;;4;4
EZK;KPN B.V.;1;1;5;;1;;4;1;5
EZK;KPN XL;;;;;;;2;1;2
EZK;Leaseplan Nederland N.V.;;7;;;;;;;7
EZK;LINKIT B.V.;;;;;;;;4;4
EZK;LiquiBase;;;;;1;;;;1
EZK;Live Action Play;;;;;2;;;;2
EZK;Locatus;;;;;1;;;;1
EZK;Logan ICT Services B.V.;;;;;;;;2;2
EZK;Lone Rooftop B.V.;2;;;;;;;;2
EZK;MachtigingOnline;;;;;2;;;3;4
EZK;Mansystems Nederland B.V.;;;;;6;;;;6
EZK;Mavim B.V.;;;;;;;;1;1
EZK;Mendix Technology B.V.;;;;;1;;;;1
EZK;Mennens Rotterdam B.V.;;2;;;;;1;;2
EZK;Mentimeter AB;;;;;1;;;;1
EZK;Metis IT Support B.V.;;;;;;;;5;5
EZK;Mett B.V.;;;;;2;2;;2;3
EZK;Mitel Gebruikersgroep Nederland;;;;;;;;1;1
EZK;Mouser Electronics Netherlands B.V.;;;;;;;1;;1
EZK;Myler B.V.;;;;;;;;2;2
EZK;National Institute of Economic and Social Research;;;;;2;;;;2
EZK;Need Staffing;;;;;;;;1;1
EZK;Negometrix B.V.;;;;;1;;;;1
EZK;NewTelco B.V.;;;;;;;1;;1
EZK;NIVEL;;;;;1;;;;1
EZK;NLUUG;1;;;;;;;;1
EZK;OCLC B.V.;1;;;;;;;;1
EZK;Onderzoekdoen.nl;;;;;;;;1;1
EZK;Onlineafspraken.nl B.V.;;;;;;;;1;1
EZK;Optelec Nederland B.V.;;1;;;;;;;1
EZK;Oracle Nederland;;1;;6;7;;;4;7
EZK;Ordina Beheer & Outsourcing;;;;;;;;1;1
EZK;P.G. Cases B.V.;;;;;;;1;;1
EZK;Pardon Consult;;;;;1;;;;1
EZK;Peltex;;1;;;;;;;1
EZK;Perfect Web Team;;;;;;;;1;1
EZK;Ping Online B.V.;;;;;;;;1;1
EZK;PQR B.V.;;;;;2;;;;2
EZK;Printing Point 4U;;;;;;;1;;1
EZK;Priority;;;1;;;;;;1
EZK;Prolocation B.V.;;;;;;;;3;3
EZK;Protinus IT B.V.;1;5;;;9;;3;7;9
EZK;QuoVadis Trustlink B.V.;2;1;;;3;;;1;4
EZK;RCM Products;;;;;;;1;;1
EZK;Reconi B.V.;;;;;1;;;1;1
EZK;RedNose IT B.V.;;;;;1;;;;1
EZK;Reed Business Information Limited;;;;2;;;;;2
EZK;Refinitiv Netherlands B.V.;;;;;2;;;;2
EZK;Reichelt elektronik GmbH & Co. KG;;;;;;;1;;1
EZK;Repromat B.V.;;;;;;;;1;1
EZK;Restaurant & Catering Mennega;;;;;;;;1;1
EZK;Rohde & Schwarz Benelux B.V.;;7;;;;;2;;7
EZK;RS Components B.V.;;;;;;;1;;1
EZK;Rys Electronics;;;;;;;1;;1
EZK;Satcomm.;;;;;;;1;;1
EZK;SBL Cybersecurity Dienstverlening;;;;;;;;1;1
EZK;Sectra Communications B.V.;;3;;;;;;;3
EZK;Sedo GmbH;;;1;;;;;;1
EZK;Shiptron Marine Comm. Specialists B.V.;;;;;;;1;1;2
EZK;SLTN IT Products B.V.;;;;;1;;;;1
EZK;Small Connection B.V.;;;2;;;;;;2
EZK;Snelpas Business Service B.V.;1;;;;;;;;1
EZK;Softcrow B.V.;;;;;1;;;;1
EZK;Software Borg;;;;;1;;;;1
EZK;SoftwareONE B.V.;;;;;8;;;;8
EZK;Sogeti Nederland B.V.;;;;;4;;;4;5
EZK;Solvinity;;;;;;2;;;2
EZK;Spotler Nederland B.V.;;;;;;;;1;1
EZK;Springer Customer Service Center GmbH;;;;;1;;;;1
EZK;Stanley Security Nederland B.V.;;1;;;3;3;;1;4
EZK;Start People;;;;;;;;2;2
EZK;Stg. Pens.fonds Benelux-Bur. Intell. Eigendom;;;;;;;;6;6
EZK;Stichting CentERdata;;;;;2;;;;2
EZK;stichting government roaming nederland;1;;;;1;;;1;1
EZK;Stichting Pleio;;;;;;;;4;4
EZK;Stichting Videma;;;;;1;;;;1
EZK;Studio Lijn 14;;;;;;;;1;1
EZK;SURFmarket;;;;;2;;;;2
EZK;SURFnet B.V.;;;;;3;;;;3
