FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2019.327,2019_07_23_16_17_42_005013095_RGB_lrl,5013095,2019-07-23,16:17:42,UC-EpII-1-82416042-f100,6.7,175,135599.171,554977.586,6204.404,0.0365,0.0205,0.0213,,POINT (135599.1710000001 554977.5859999992)
beeldmiddenoverzicht_lrl_2019.328,2019_07_23_16_17_48_005013096_RGB_lrl,5013096,2019-07-23,16:17:48,UC-EpII-1-82416042-f100,6.7,175,136392.094,554992.912,6206.156,0.0507,0.0082,-0.0087,,POINT (136392.0940000005 554992.9120000005)
beeldmiddenoverzicht_lrl_2019.329,2019_07_23_16_17_53_005013097_RGB_lrl,5013097,2019-07-23,16:17:53,UC-EpII-1-82416042-f100,6.7,175,137202.357,554994.598,6209.811,-0.016,0.0565,0.0209,,POINT (137202.35700000077 554994.5980000012)
beeldmiddenoverzicht_lrl_2019.330,2019_07_23_16_17_59_005013098_RGB_lrl,5013098,2019-07-23,16:17:59,UC-EpII-1-82416042-f100,6.7,175,138010.342,554989.2,6209.303,-0.0485,0.0393,-0.0011,,POINT (138010.34200000018 554989.1999999993)
beeldmiddenoverzicht_lrl_2019.331,2019_07_23_16_18_04_005013099_RGB_lrl,5013099,2019-07-23,16:18:04,UC-EpII-1-82416042-f100,6.7,175,138804.953,554978.267,6209.775,-0.0152,0.0409,0.0548,,POINT (138804.9530000016 554978.2670000009)
beeldmiddenoverzicht_lrl_2019.332,2019_07_23_16_18_10_005013100_RGB_lrl,5013100,2019-07-23,16:18:10,UC-EpII-1-82416042-f100,6.7,175,139615.585,554976.293,6206.245,0.029,0.0441,0.0002,,POINT (139615.5850000009 554976.2930000015)
beeldmiddenoverzicht_lrl_2019.333,2019_07_23_16_18_15_005013101_RGB_lrl,5013101,2019-07-23,16:18:15,UC-EpII-1-82416042-f100,6.7,175,140427.446,554974.583,6204.887,-0.0287,0.042,-0.0016,,POINT (140427.4459999986 554974.5830000006)
beeldmiddenoverzicht_lrl_2019.334,2019_07_23_16_18_21_005013102_RGB_lrl,5013102,2019-07-23,16:18:21,UC-EpII-1-82416042-f100,6.7,175,141224.253,554963.566,6203.344,-0.0046,0.0428,-0.0028,,POINT (141224.25299999863 554963.5659999996)
beeldmiddenoverzicht_lrl_2019.335,2019_07_23_16_18_26_005013103_RGB_lrl,5013103,2019-07-23,16:18:26,UC-EpII-1-82416042-f100,6.7,175,142034.741,554950.451,6200.669,0.0188,0.0223,0.0461,,POINT (142034.7410000004 554950.4510000013)
beeldmiddenoverzicht_lrl_2019.336,2019_07_23_16_18_31_005013104_RGB_lrl,5013104,2019-07-23,16:18:31,UC-EpII-1-82416042-f100,6.7,175,142830.548,554942.085,6200.073,-0.0272,0.0269,0.0378,,POINT (142830.54800000042 554942.0850000009)
beeldmiddenoverzicht_lrl_2019.337,2019_07_23_16_18_37_005013105_RGB_lrl,5013105,2019-07-23,16:18:37,UC-EpII-1-82416042-f100,6.7,175,143638.28,554934.017,6202.35,-0.0216,0.03,0.0166,,POINT (143638.2800000012 554934.0170000009)
beeldmiddenoverzicht_lrl_2019.338,2019_07_23_16_18_42_005013106_RGB_lrl,5013106,2019-07-23,16:18:42,UC-EpII-1-82416042-f100,6.7,175,144445.015,554928.811,6203.888,-0.083,0.038,0.0263,,POINT (144445.0150000006 554928.8110000007)
beeldmiddenoverzicht_lrl_2019.339,2019_07_23_16_18_48_005013107_RGB_lrl,5013107,2019-07-23,16:18:48,UC-EpII-1-82416042-f100,6.7,175,145251.114,554939.29,6205.737,0.005,0.0307,0.0575,,POINT (145251.11400000006 554939.2899999991)
beeldmiddenoverzicht_lrl_2019.340,2019_07_23_16_18_53_005013108_RGB_lrl,5013108,2019-07-23,16:18:53,UC-EpII-1-82416042-f100,6.7,175,146056.586,554959.786,6208.155,0.032,0.0328,0.0142,,POINT (146056.5859999992 554959.7859999985)
beeldmiddenoverzicht_lrl_2019.341,2019_07_23_16_18_59_005013109_RGB_lrl,5013109,2019-07-23,16:18:59,UC-EpII-1-82416042-f100,6.7,175,146864.171,554975.438,6209.803,0.0332,0.0502,-0.0035,,POINT (146864.1710000001 554975.438000001)
beeldmiddenoverzicht_lrl_2019.342,2019_07_23_16_19_04_005013110_RGB_lrl,5013110,2019-07-23,16:19:04,UC-EpII-1-82416042-f100,6.7,175,147669.611,554986.804,6208.251,-0.0237,0.0144,-0.0194,,POINT (147669.61100000143 554986.8040000014)
beeldmiddenoverzicht_lrl_2019.343,2019_07_23_16_19_10_005013111_RGB_lrl,5013111,2019-07-23,16:19:10,UC-EpII-1-82416042-f100,6.7,175,148460.968,554986.398,6207.656,-0.0793,0.0422,-0.0088,,POINT (148460.96799999848 554986.3979999982)
beeldmiddenoverzicht_lrl_2019.344,2019_07_23_16_19_15_005013112_RGB_lrl,5013112,2019-07-23,16:19:15,UC-EpII-1-82416042-f100,6.7,175,149267.121,554987.55,6204.792,0.0258,0.0341,-0.0142,,POINT (149267.12099999934 554987.5500000007)
beeldmiddenoverzicht_lrl_2019.345,2019_07_23_16_19_21_005013113_RGB_lrl,5013113,2019-07-23,16:19:21,UC-EpII-1-82416042-f100,6.7,175,150073.265,554986.563,6204.668,-0.0166,0.0206,0.0044,,POINT (150073.2650000006 554986.563000001)
beeldmiddenoverzicht_lrl_2019.346,2019_07_23_16_19_26_005013114_RGB_lrl,5013114,2019-07-23,16:19:26,UC-EpII-1-82416042-f100,6.7,175,150878.622,554979.406,6205.137,-0.001,0.0267,0.0165,,POINT (150878.62200000137 554979.4059999995)
beeldmiddenoverzicht_lrl_2019.347,2019_07_23_16_19_32_005013115_RGB_lrl,5013115,2019-07-23,16:19:32,UC-EpII-1-82416042-f100,6.7,175,151683.713,554969.528,6204.313,0.0123,0.0206,0.0117,,POINT (151683.71299999952 554969.5280000009)
beeldmiddenoverzicht_lrl_2019.348,2019_07_23_16_19_37_005013116_RGB_lrl,5013116,2019-07-23,16:19:37,UC-EpII-1-82416042-f100,6.7,175,152490.417,554955.123,6205.531,-0.0213,0.0324,0.0189,,POINT (152490.41699999943 554955.1229999997)
beeldmiddenoverzicht_lrl_2019.349,2019_07_23_16_19_43_005013117_RGB_lrl,5013117,2019-07-23,16:19:43,UC-EpII-1-82416042-f100,6.7,175,153294.487,554939.601,6204.178,-0.0828,0.0506,0.0317,,POINT (153294.48699999973 554939.6009999998)
beeldmiddenoverzicht_lrl_2019.350,2019_07_23_16_19_48_005013118_RGB_lrl,5013118,2019-07-23,16:19:48,UC-EpII-1-82416042-f100,6.7,175,154099.361,554936.092,6201.912,0.0136,0.015,0.0695,,POINT (154099.36100000143 554936.0920000002)
beeldmiddenoverzicht_lrl_2019.351,2019_07_23_16_19_54_005013119_RGB_lrl,5013119,2019-07-23,16:19:54,UC-EpII-1-82416042-f100,6.7,175,154904.431,554945.817,6203.947,-0.006,0.0342,0.0011,,POINT (154904.43100000173 554945.8170000017)
beeldmiddenoverzicht_lrl_2019.352,2019_07_23_16_19_59_005013120_RGB_lrl,5013120,2019-07-23,16:19:59,UC-EpII-1-82416042-f100,6.7,175,155708.493,554961.334,6204.692,0.0023,0.0124,0.0368,,POINT (155708.49300000072 554961.3339999989)
beeldmiddenoverzicht_lrl_2019.353,2019_07_23_16_20_05_005013121_RGB_lrl,5013121,2019-07-23,16:20:05,UC-EpII-1-82416042-f100,6.7,175,156511.856,554977.807,6207.371,0.0649,0.0153,-0.0184,,POINT (156511.85599999875 554977.807)
beeldmiddenoverzicht_lrl_2019.354,2019_07_23_16_20_10_005013122_RGB_lrl,5013122,2019-07-23,16:20:10,UC-EpII-1-82416042-f100,6.7,175,157316.613,554984.328,6209.352,0.0473,0.0258,-0.0114,,POINT (157316.61300000176 554984.3280000016)
beeldmiddenoverzicht_lrl_2019.355,2019_07_23_16_20_16_005013123_RGB_lrl,5013123,2019-07-23,16:20:16,UC-EpII-1-82416042-f100,6.7,175,158119.624,554981.865,6208.591,-0.0236,0.0387,0.019,,POINT (158119.6240000017 554981.8649999984)
beeldmiddenoverzicht_lrl_2019.356,2019_07_23_16_20_21_005013124_RGB_lrl,5013124,2019-07-23,16:20:21,UC-EpII-1-82416042-f100,6.7,175,158923.404,554976.649,6206.325,0.009,0.0408,0.0078,,POINT (158923.40399999917 554976.6490000002)
beeldmiddenoverzicht_lrl_2019.357,2019_07_23_16_20_27_005013125_RGB_lrl,5013125,2019-07-23,16:20:27,UC-EpII-1-82416042-f100,6.7,175,159727.852,554970.334,6205.618,-0.0076,0.0183,-0.0019,,POINT (159727.85200000182 554970.3339999989)
beeldmiddenoverzicht_lrl_2019.358,2019_07_23_16_20_32_005013126_RGB_lrl,5013126,2019-07-23,16:20:32,UC-EpII-1-82416042-f100,6.7,175,160532.569,554961.619,6206.043,-0.0091,0.0433,-0.0188,,POINT (160532.56899999827 554961.618999999)
beeldmiddenoverzicht_lrl_2019.359,2019_07_23_16_20_38_005013127_RGB_lrl,5013127,2019-07-23,16:20:38,UC-EpII-1-82416042-f100,6.7,175,161339.788,554952.274,6205.643,-0.0116,0.016,0.0231,,POINT (161339.78799999878 554952.2740000002)
beeldmiddenoverzicht_lrl_2019.360,2019_07_23_16_20_43_005013128_RGB_lrl,5013128,2019-07-23,16:20:43,UC-EpII-1-82416042-f100,6.7,175,162144.506,554945.77,6207.243,0.004,0.0472,-0.0244,,POINT (162144.50600000098 554945.7699999996)
beeldmiddenoverzicht_lrl_2019.361,2019_07_23_16_20_49_005013129_RGB_lrl,5013129,2019-07-23,16:20:49,UC-EpII-1-82416042-f100,6.7,175,162949.242,554938.909,6205.854,-0.027,0.0398,0.0632,,POINT (162949.2419999987 554938.9090000018)
beeldmiddenoverzicht_lrl_2019.362,2019_07_23_16_20_54_005013130_RGB_lrl,5013130,2019-07-23,16:20:54,UC-EpII-1-82416042-f100,6.7,175,163753.554,554932.39,6205.197,-0.0056,0.0197,-0.0096,,POINT (163753.5540000014 554932.3900000006)
beeldmiddenoverzicht_lrl_2019.363,2019_07_23_16_21_00_005013131_RGB_lrl,5013131,2019-07-23,16:21:00,UC-EpII-1-82416042-f100,6.7,175,164557.427,554927.976,6204.62,-0.0217,0.0143,0.0179,,POINT (164557.42700000107 554927.9759999998)
beeldmiddenoverzicht_lrl_2019.364,2019_07_23_16_21_05_005013132_RGB_lrl,5013132,2019-07-23,16:21:05,UC-EpII-1-82416042-f100,6.7,175,165360.611,554924.955,6204.711,-0.0337,0.0233,0.0221,,POINT (165360.61100000143 554924.9549999982)
beeldmiddenoverzicht_lrl_2019.365,2019_07_23_16_21_11_005013133_RGB_lrl,5013133,2019-07-23,16:21:11,UC-EpII-1-82416042-f100,6.7,175,166165.179,554925.889,6205.841,0.0577,0.0274,0.065,,POINT (166165.1790000014 554925.8889999986)
beeldmiddenoverzicht_lrl_2019.366,2019_07_23_16_21_16_005013134_RGB_lrl,5013134,2019-07-23,16:21:16,UC-EpII-1-82416042-f100,6.7,175,166967.643,554932.354,6206.04,-0.0202,0.038,0.0527,,POINT (166967.64299999923 554932.3539999984)
beeldmiddenoverzicht_lrl_2019.367,2019_07_23_16_21_22_005013135_RGB_lrl,5013135,2019-07-23,16:21:22,UC-EpII-1-82416042-f100,6.7,175,167783.698,554939.089,6208.197,-0.0089,0.0325,0.0361,,POINT (167783.69799999893 554939.0890000015)
beeldmiddenoverzicht_lrl_2019.368,2019_07_23_16_21_27_005013136_RGB_lrl,5013136,2019-07-23,16:21:27,UC-EpII-1-82416042-f100,6.7,175,168588.023,554946.845,6209.749,0.0029,0.052,0.0072,,POINT (168588.02299999818 554946.8449999988)
beeldmiddenoverzicht_lrl_2019.369,2019_07_23_16_21_33_005013137_RGB_lrl,5013137,2019-07-23,16:21:33,UC-EpII-1-82416042-f100,6.7,175,169391.259,554954.532,6210.362,0.0048,0.028,-0.0017,,POINT (169391.2589999996 554954.5320000015)
beeldmiddenoverzicht_lrl_2019.370,2019_07_23_16_21_38_005013138_RGB_lrl,5013138,2019-07-23,16:21:38,UC-EpII-1-82416042-f100,6.7,175,170195.884,554961.441,6210.854,0.0007,0.0467,-0.0005,,POINT (170195.8839999996 554961.4409999996)
beeldmiddenoverzicht_lrl_2019.371,2019_07_23_16_21_44_005013139_RGB_lrl,5013139,2019-07-23,16:21:44,UC-EpII-1-82416042-f100,6.7,175,171001.665,554966.49,6208.937,0.0131,0.0511,-0.0285,,POINT (171001.6649999991 554966.4899999984)
beeldmiddenoverzicht_lrl_2019.372,2019_07_23_16_21_49_005013140_RGB_lrl,5013140,2019-07-23,16:21:49,UC-EpII-1-82416042-f100,6.7,175,171808.3,554969.564,6205.853,-0.0024,0.0383,-0.0036,,POINT (171808.30000000075 554969.5639999993)
beeldmiddenoverzicht_lrl_2019.373,2019_07_23_16_21_55_005013141_RGB_lrl,5013141,2019-07-23,16:21:55,UC-EpII-1-82416042-f100,6.7,175,172600.991,554970.545,6205.337,0.0061,0.0399,0.0062,,POINT (172600.9910000004 554970.5450000018)
beeldmiddenoverzicht_lrl_2019.374,2019_07_23_16_22_00_005013142_RGB_lrl,5013142,2019-07-23,16:22:00,UC-EpII-1-82416042-f100,6.7,175,173406.913,554969.381,6203.697,-0.0099,0.0336,-0.0017,,POINT (173406.91299999878 554969.381000001)
beeldmiddenoverzicht_lrl_2019.375,2019_07_23_16_22_06_005013143_RGB_lrl,5013143,2019-07-23,16:22:06,UC-EpII-1-82416042-f100,6.7,175,174213.961,554964.569,6204.685,-0.008,0.0246,0.0288,,POINT (174213.9609999992 554964.5689999983)
beeldmiddenoverzicht_lrl_2019.376,2019_07_23_16_22_11_005013144_RGB_lrl,5013144,2019-07-23,16:22:11,UC-EpII-1-82416042-f100,6.7,175,175017.202,554956.281,6205.734,0.0026,0.0257,0.0424,,POINT (175017.20199999958 554956.2809999995)
beeldmiddenoverzicht_lrl_2019.377,2019_07_23_16_22_17_005013145_RGB_lrl,5013145,2019-07-23,16:22:17,UC-EpII-1-82416042-f100,6.7,175,175819.342,554946.345,6205.816,-0.0014,0.0199,0.0574,,POINT (175819.34200000018 554946.3449999988)
beeldmiddenoverzicht_lrl_2019.378,2019_07_23_16_22_22_005013146_RGB_lrl,5013146,2019-07-23,16:22:22,UC-EpII-1-82416042-f100,6.7,175,176634.706,554937.665,6206.649,-0.0248,0.0217,0.0126,,POINT (176634.70600000024 554937.6649999991)
beeldmiddenoverzicht_lrl_2019.379,2019_07_23_16_22_28_005013147_RGB_lrl,5013147,2019-07-23,16:22:28,UC-EpII-1-82416042-f100,6.7,175,177438.007,554929.816,6207.041,-0.0157,0.029,0.0391,,POINT (177438.00699999928 554929.8159999996)
beeldmiddenoverzicht_lrl_2019.380,2019_07_23_16_22_33_005013148_RGB_lrl,5013148,2019-07-23,16:22:33,UC-EpII-1-82416042-f100,6.7,175,178238.948,554920.502,6206.987,-0.0868,0.0401,0.0211,,POINT (178238.94799999893 554920.5020000003)
beeldmiddenoverzicht_lrl_2019.381,2019_07_23_16_22_39_005013149_RGB_lrl,5013149,2019-07-23,16:22:39,UC-EpII-1-82416042-f100,6.7,175,179040.209,554919.863,6206.469,0.015,0.0189,0.0198,,POINT (179040.20899999887 554919.8630000018)
beeldmiddenoverzicht_lrl_2019.382,2019_07_23_16_22_45_005013150_RGB_lrl,5013150,2019-07-23,16:22:45,UC-EpII-1-82416042-f100,6.7,175,179856.858,554925.279,6207.737,-0.0372,0.0262,0.017,,POINT (179856.85799999908 554925.2789999992)
beeldmiddenoverzicht_lrl_2019.383,2019_07_23_16_22_50_005013151_RGB_lrl,5013151,2019-07-23,16:22:50,UC-EpII-1-82416042-f100,6.7,175,180657.063,554933.175,6208.029,0.0678,0.0229,0.0092,,POINT (180657.063000001 554933.1750000007)
beeldmiddenoverzicht_lrl_2019.384,2019_07_23_16_22_56_005013152_RGB_lrl,5013152,2019-07-23,16:22:56,UC-EpII-1-82416042-f100,6.7,175,181456.654,554940.011,6207.497,-0.0156,0.0193,0.0281,,POINT (181456.65399999917 554940.0109999999)
beeldmiddenoverzicht_lrl_2019.385,2019_05_24_08_16_46_005140001_RGB_lrl,5140001,2019-05-24,08:16:46,UC-EpII-1-82416042-f100,6.7,175,189557.497,488077.058,6222.524,0.1233,0.1968,179.8728,,POINT (189557.49700000137 488077.05799999833)
beeldmiddenoverzicht_lrl_2019.386,2019_05_24_08_16_53_005140002_RGB_lrl,5140002,2019-05-24,08:16:53,UC-EpII-1-82416042-f100,6.7,175,188745.187,488060.951,6222.697,0.1591,0.1827,179.9282,,POINT (188745.186999999 488060.9510000013)
beeldmiddenoverzicht_lrl_2019.387,2019_05_24_08_17_01_005140003_RGB_lrl,5140003,2019-05-24,08:17:01,UC-EpII-1-82416042-f100,6.7,175,187944.383,488046.499,6226.325,0.231,0.2099,179.8871,,POINT (187944.3830000013 488046.4990000017)
beeldmiddenoverzicht_lrl_2019.388,2019_05_24_08_17_08_005140004_RGB_lrl,5140004,2019-05-24,08:17:08,UC-EpII-1-82416042-f100,6.7,175,187133.126,488049.521,6229.01,0.0297,-0.002,179.8048,,POINT (187133.1259999983 488049.5210000016)
beeldmiddenoverzicht_lrl_2019.389,2019_05_24_08_17_15_005140005_RGB_lrl,5140005,2019-05-24,08:17:15,UC-EpII-1-82416042-f100,6.7,175,186334.999,488071.712,6225.839,0.0462,0.0238,179.8416,,POINT (186334.9990000017 488071.7120000012)
beeldmiddenoverzicht_lrl_2019.390,2019_05_24_08_17_22_005140006_RGB_lrl,5140006,2019-05-24,08:17:22,UC-EpII-1-82416042-f100,6.7,175,185537.761,488091.506,6224.171,0.1008,0.0002,179.8807,,POINT (185537.76099999994 488091.506000001)
beeldmiddenoverzicht_lrl_2019.391,2019_05_24_08_17_29_005140007_RGB_lrl,5140007,2019-05-24,08:17:29,UC-EpII-1-82416042-f100,6.7,175,184733.679,488091.742,6224.233,-0.1282,0.0069,179.9537,,POINT (184733.6790000014 488091.7419999987)
beeldmiddenoverzicht_lrl_2019.392,2019_05_24_08_17_35_005140008_RGB_lrl,5140008,2019-05-24,08:17:35,UC-EpII-1-82416042-f100,6.7,175,183935.533,488087.538,6228.015,-0.0166,-0.0225,179.8943,,POINT (183935.53299999982 488087.5379999988)
beeldmiddenoverzicht_lrl_2019.393,2019_05_24_08_17_42_005140009_RGB_lrl,5140009,2019-05-24,08:17:42,UC-EpII-1-82416042-f100,6.7,175,183129.313,488092.318,6226.998,0.0657,-0.0081,179.9028,,POINT (183129.313000001 488092.31799999997)
beeldmiddenoverzicht_lrl_2019.394,2019_05_24_08_17_49_005140010_RGB_lrl,5140010,2019-05-24,08:17:49,UC-EpII-1-82416042-f100,6.7,175,182319.243,488090.157,6226.531,0.0567,-0.0228,179.9166,,POINT (182319.24300000072 488090.1570000015)
beeldmiddenoverzicht_lrl_2019.395,2019_05_24_08_17_56_005140011_RGB_lrl,5140011,2019-05-24,08:17:56,UC-EpII-1-82416042-f100,6.7,175,181526.67,488084.424,6226.096,-0.0222,-0.0215,179.8735,,POINT (181526.6700000018 488084.4239999987)
beeldmiddenoverzicht_lrl_2019.396,2019_05_24_08_18_02_005140012_RGB_lrl,5140012,2019-05-24,08:18:02,UC-EpII-1-82416042-f100,6.7,175,180719.852,488080.849,6228.137,0.0683,-0.0199,179.9002,,POINT (180719.85200000182 488080.84899999946)
beeldmiddenoverzicht_lrl_2019.397,2019_05_24_08_18_09_005140013_RGB_lrl,5140013,2019-05-24,08:18:09,UC-EpII-1-82416042-f100,6.7,175,179910.365,488088.987,6228.108,0.0348,-0.0173,179.7941,,POINT (179910.36499999836 488088.98699999973)
beeldmiddenoverzicht_lrl_2019.398,2019_05_24_08_18_16_005140014_RGB_lrl,5140014,2019-05-24,08:18:16,UC-EpII-1-82416042-f100,6.7,175,179111.387,488099.32,6227.717,-0.0292,-0.0175,179.9841,,POINT (179111.38699999824 488099.3200000003)
beeldmiddenoverzicht_lrl_2019.399,2019_05_24_08_18_22_005140015_RGB_lrl,5140015,2019-05-24,08:18:22,UC-EpII-1-82416042-f100,6.7,175,178307.268,488086.837,6227.05,-0.0712,-0.0189,179.916,,POINT (178307.26799999923 488086.8370000012)
beeldmiddenoverzicht_lrl_2019.400,2019_05_24_08_18_29_005140016_RGB_lrl,5140016,2019-05-24,08:18:29,UC-EpII-1-82416042-f100,6.7,175,177503.487,488076.799,6228.444,0.0517,-0.0131,179.8865,,POINT (177503.48699999973 488076.7989999987)
beeldmiddenoverzicht_lrl_2019.401,2019_05_24_08_18_35_005140017_RGB_lrl,5140017,2019-05-24,08:18:35,UC-EpII-1-82416042-f100,6.7,175,176708.364,488072.04,6229.342,0.032,-0.022,179.8842,,POINT (176708.36400000006 488072.0399999991)
beeldmiddenoverzicht_lrl_2019.402,2019_05_24_08_18_42_005140018_RGB_lrl,5140018,2019-05-24,08:18:42,UC-EpII-1-82416042-f100,6.7,175,175900.983,488067.568,6226.18,0.0018,0.0052,179.9146,,POINT (175900.98299999908 488067.56799999997)
beeldmiddenoverzicht_lrl_2019.403,2019_05_24_08_18_48_005140019_RGB_lrl,5140019,2019-05-24,08:18:48,UC-EpII-1-82416042-f100,6.7,175,175089.821,488063.859,6226.083,-0.0115,-0.0163,179.9089,,POINT (175089.8209999986 488063.8590000011)
beeldmiddenoverzicht_lrl_2019.404,2019_05_24_08_18_55_005140020_RGB_lrl,5140020,2019-05-24,08:18:55,UC-EpII-1-82416042-f100,6.7,175,174291.407,488063.05,6224.801,-0.0052,-0.0218,179.8763,,POINT (174291.40700000152 488063.05000000075)
beeldmiddenoverzicht_lrl_2019.405,2019_05_24_08_19_01_005140021_RGB_lrl,5140021,2019-05-24,08:19:01,UC-EpII-1-82416042-f100,6.7,175,173491.322,488065.85,6225.458,-0.028,-0.0121,179.8682,,POINT (173491.32200000063 488065.8500000015)
beeldmiddenoverzicht_lrl_2019.406,2019_05_24_08_19_08_005140022_RGB_lrl,5140022,2019-05-24,08:19:08,UC-EpII-1-82416042-f100,6.7,175,172688.814,488078.9,6226.471,0.0606,-0.013,179.7804,,POINT (172688.8139999993 488078.8999999985)
beeldmiddenoverzicht_lrl_2019.407,2019_05_24_08_19_15_005140023_RGB_lrl,5140023,2019-05-24,08:19:15,UC-EpII-1-82416042-f100,6.7,175,171875.427,488097.256,6225.5,-0.0397,-0.0104,179.9072,,POINT (171875.42700000107 488097.256000001)
beeldmiddenoverzicht_lrl_2019.408,2019_05_24_08_19_21_005140024_RGB_lrl,5140024,2019-05-24,08:19:21,UC-EpII-1-82416042-f100,6.7,175,171071.986,488107.005,6223.916,-0.0251,-0.0149,179.9571,,POINT (171071.98600000143 488107.00499999896)
beeldmiddenoverzicht_lrl_2019.409,2019_05_24_08_19_28_005140025_RGB_lrl,5140025,2019-05-24,08:19:28,UC-EpII-1-82416042-f100,6.7,175,170265.913,488105.714,6223.519,0.0437,-0.0108,179.8634,,POINT (170265.91299999878 488105.71400000155)
beeldmiddenoverzicht_lrl_2019.410,2019_05_24_08_19_34_005140026_RGB_lrl,5140026,2019-05-24,08:19:34,UC-EpII-1-82416042-f100,6.7,175,169461.551,488100.153,6225.265,-0.0377,-0.0121,179.8732,,POINT (169461.55099999905 488100.15300000086)
beeldmiddenoverzicht_lrl_2019.411,2019_05_24_08_19_40_005140027_RGB_lrl,5140027,2019-05-24,08:19:40,UC-EpII-1-82416042-f100,6.7,175,168667.828,488094.54,6226.539,0.0208,-0.0275,179.9138,,POINT (168667.8280000016 488094.5399999991)
beeldmiddenoverzicht_lrl_2019.412,2019_05_24_08_19_47_005140028_RGB_lrl,5140028,2019-05-24,08:19:47,UC-EpII-1-82416042-f100,6.7,175,167861.56,488089.882,6225.37,0.0175,-0.0141,179.9132,,POINT (167861.55999999866 488089.8819999993)
beeldmiddenoverzicht_lrl_2019.413,2019_05_24_08_19_53_005140029_RGB_lrl,5140029,2019-05-24,08:19:53,UC-EpII-1-82416042-f100,6.7,175,167054.227,488082.019,6223.857,-0.0358,-0.0097,179.9409,,POINT (167054.22700000182 488082.01900000125)
beeldmiddenoverzicht_lrl_2019.414,2019_05_24_08_20_00_005140030_RGB_lrl,5140030,2019-05-24,08:20:00,UC-EpII-1-82416042-f100,6.7,175,166246.345,488066.812,6223.425,0.0076,-0.0042,179.8775,,POINT (166246.3449999988 488066.811999999)
beeldmiddenoverzicht_lrl_2019.415,2019_05_24_08_20_06_005140031_RGB_lrl,5140031,2019-05-24,08:20:06,UC-EpII-1-82416042-f100,6.7,175,165449.838,488054.141,6223.596,-0.0072,-0.0168,179.8588,,POINT (165449.83799999952 488054.1409999989)
beeldmiddenoverzicht_lrl_2019.416,2019_05_24_08_20_13_005140032_RGB_lrl,5140032,2019-05-24,08:20:13,UC-EpII-1-82416042-f100,6.7,175,164641.182,488044.754,6223.534,-0.0089,-0.0012,179.8813,,POINT (164641.18200000003 488044.75400000066)
beeldmiddenoverzicht_lrl_2019.417,2019_05_24_08_20_19_005140033_RGB_lrl,5140033,2019-05-24,08:20:19,UC-EpII-1-82416042-f100,6.7,175,163843.935,488043.7,6224.867,0.0292,-0.018,179.8547,,POINT (163843.93499999866 488043.69999999925)
beeldmiddenoverzicht_lrl_2019.418,2019_05_24_08_20_26_005140034_RGB_lrl,5140034,2019-05-24,08:20:26,UC-EpII-1-82416042-f100,6.7,175,163034.747,488059.078,6225.964,-0.0059,-0.0128,179.7859,,POINT (163034.74700000137 488059.0780000016)
beeldmiddenoverzicht_lrl_2019.419,2019_05_24_08_20_32_005140035_RGB_lrl,5140035,2019-05-24,08:20:32,UC-EpII-1-82416042-f100,6.7,175,162236.28,488084.85,6224.903,0.0826,-0.0071,179.8678,,POINT (162236.2800000012 488084.8500000015)
beeldmiddenoverzicht_lrl_2019.420,2019_05_24_08_20_39_005140036_RGB_lrl,5140036,2019-05-24,08:20:39,UC-EpII-1-82416042-f100,6.7,175,161424.935,488100.024,6222.846,-0.0613,0.0023,179.9184,,POINT (161424.93499999866 488100.0240000002)
beeldmiddenoverzicht_lrl_2019.421,2019_05_24_08_20_45_005140037_RGB_lrl,5140037,2019-05-24,08:20:45,UC-EpII-1-82416042-f100,6.7,175,160624.781,488100.486,6223.279,-0.0214,-0.0087,179.859,,POINT (160624.7809999995 488100.48600000143)
beeldmiddenoverzicht_lrl_2019.422,2019_05_24_08_20_51_005140038_RGB_lrl,5140038,2019-05-24,08:20:51,UC-EpII-1-82416042-f100,6.7,175,159824.796,488099.499,6224.333,-0.0031,-0.0092,179.9451,,POINT (159824.7960000001 488099.4990000017)
beeldmiddenoverzicht_lrl_2019.423,2019_05_24_08_20_58_005140039_RGB_lrl,5140039,2019-05-24,08:20:58,UC-EpII-1-82416042-f100,6.7,175,159012.357,488091.162,6223.814,0.0063,-0.0116,179.871,,POINT (159012.35700000077 488091.1620000005)
beeldmiddenoverzicht_lrl_2019.424,2019_05_24_08_21_04_005140040_RGB_lrl,5140040,2019-05-24,08:21:04,UC-EpII-1-82416042-f100,6.7,175,158211.617,488089.269,6224.215,-0.0428,-0.0092,179.8603,,POINT (158211.6169999987 488089.26900000125)
beeldmiddenoverzicht_lrl_2019.425,2019_05_24_08_21_11_005140041_RGB_lrl,5140041,2019-05-24,08:21:11,UC-EpII-1-82416042-f100,6.7,175,157410.077,488099.663,6226.45,0.0859,-0.0234,179.8786,,POINT (157410.07699999958 488099.6629999988)
beeldmiddenoverzicht_lrl_2019.426,2019_05_24_08_21_17_005140042_RGB_lrl,5140042,2019-05-24,08:21:17,UC-EpII-1-82416042-f100,6.7,175,156606.992,488110.089,6224.813,0.0618,-0.0046,179.9406,,POINT (156606.9919999987 488110.08900000155)
