FID,length,filenaam,br_links,br_rechts,vliegdatum,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_wadden_2007.161,23747.361,d24022,652,-403.5,4-8-2007,,,"LINESTRING (191132.7190000005 606674.311999999, 168030.4530000016 601176.811999999)"
vlieglijnen_wadden_2007.162,16938.781,d24023,374.70001221,-647.5,14-10-2007,,,"LINESTRING (187174.436999999 597555.188000001, 170733.4840000011 593478.75)"
vlieglijnen_wadden_2007.163,18202.088,d24024,392.70001221,-687.20001221,14-10-2007,,,"LINESTRING (188239.311999999 598182.186999999, 170562.7659999989 593839.875)"
vlieglijnen_wadden_2007.164,18687.393,d24025,411.6000061,-426.3999939,14-10-2007,,,"LINESTRING (188876.125 598634.686999999, 170713.311999999 594238)"
vlieglijnen_wadden_2007.165,20778.957,d24026,366.29998779,-409.5,14-10-2007,,,"LINESTRING (190685.6090000011 599446.125, 170490.875 594553.5)"
vlieglijnen_wadden_2007.166,23097.096,d24027,427.29998779,-436.8999939,4-8-2007,,,"LINESTRING (192956.7030000016 600267.311999999, 170498.7340000011 594871.438000001)"
vlieglijnen_wadden_2007.167,23683.262,d24028,489.3999939,-405.1000061,4-8-2007,,,"LINESTRING (192734.6409999989 600260.311999999, 169713.0780000016 594701.125)"
vlieglijnen_wadden_2007.168,23340.928,d24ok_02,310.3999939,-602.70001221,24-10-2007,,,"LINESTRING (171428.9059999995 598660.063000001, 153406.811999999 583827.561999999)"
vlieglijnen_wadden_2007.169,24294.086,d24ok_03,286.6000061,-494.20001221,24-10-2007,,,"LINESTRING (170933.2340000011 598661.063000001, 152174.2969999984 583223.938000001)"
vlieglijnen_wadden_2007.170,24820.236,d24ok_04,336.3999939,-299.79998779,24-10-2007,,,"LINESTRING (171457.0780000016 599475.25, 152260.7969999984 583741.625)"
vlieglijnen_wadden_2007.171,23871.486,d24ok_05,331.1000061,-309.79998779,24-10-2007,,,"LINESTRING (151132.7030000016 583194.311999999, 169564.7340000011 598363.625)"
vlieglijnen_wadden_2007.172,23756.057,d24ok_06,310,-446,24-10-2007,,,"LINESTRING (169448.3590000011 598686.436999999, 151091.4059999995 583607.563000001)"
vlieglijnen_wadden_2007.173,25263.174,d24ok_07,654.40002441,-283.6000061,24-10-2007,,,"LINESTRING (150778.3590000011 583753.375, 170296.7190000005 599792.75)"
vlieglijnen_wadden_2007.174,26665.564,d24ok_08,330.6000061,-401.3999939,24-10-2007,,,"LINESTRING (170703.2969999984 600550.875, 150105.3590000011 583616.375)"
vlieglijnen_wadden_2007.175,27589.75,d24ok_09,303.20001221,-556.90002441,24-10-2007,,,"LINESTRING (170477.125 600799.75, 149188.875 583249.688000001)"
vlieglijnen_wadden_2007.176,27699.934,d24ok_10,329.29998779,-426.20001221,24-10-2007,,,"LINESTRING (170438.563000001 601167.436999999, 149054.0469999984 583560.936999999)"
vlieglijnen_wadden_2007.177,28070.887,d24ok_11,296.70001221,-660.79998779,24-10-2007,,,"LINESTRING (170072.375 601283.438000001, 148398.2659999989 583445.061999999)"
vlieglijnen_wadden_2007.178,28002.277,d24ok_12,357.8999939,-440.6000061,24-10-2007,,,"LINESTRING (170518.5159999989 602077.25, 148898.5940000005 584281)"
vlieglijnen_wadden_2007.179,10617.315,d24ok_13,646.59997559,-317.79998779,24-10-2007,,,"LINESTRING (156604.438000001 590601.125, 148400.8440000005 583861.063000001)"
vlieglijnen_wadden_2007.180,25908.877,d24ok_14,363.20001221,-314.6000061,24-10-2007,,,"LINESTRING (168614.9690000005 605013.561999999, 148574.0309999995 588593.125)"
vlieglijnen_wadden_2007.181,7118.017,d24ok_15,305.1000061,-322,24-10-2007,,,"LINESTRING (169276.6409999989 605076.75, 163718.7809999995 600629.686999999)"
vlieglijnen_wadden_2007.182,23815.25,d25002,451.5,-383.20001221,4-8-2007,,,"LINESTRING (191252.813000001 606362.063000001, 168096.7969999984 600797.438000001)"
vlieglijnen_wadden_2007.183,24845.293,d25003,774.59997559,-470.79998779,4-8-2007,,,"LINESTRING (191592.5940000005 606145, 167438.75 600324.313000001)"
vlieglijnen_wadden_2007.184,23585.604,d25004,408.20001221,-389.79998779,4-8-2007,,,"LINESTRING (191702.7969999984 605807.875, 168772.0780000016 600288.561999999)"
vlieglijnen_wadden_2007.185,23404.215,d25005,456.79998779,-373,4-8-2007,,,"LINESTRING (191608.3440000005 605428, 168846.4059999995 599982.686999999)"
vlieglijnen_wadden_2007.186,23547.861,d25006,401.6000061,-409.20001221,4-8-2007,,,"LINESTRING (191854.688000001 605161.75, 168956.2969999984 599669.438000001)"
vlieglijnen_wadden_2007.187,23777.16,d25007,566.70001221,-449.6000061,4-8-2007,,,"LINESTRING (191882.6090000011 604839.375, 168772.438000001 599247.125)"
vlieglijnen_wadden_2007.188,23725.385,d25008,393.1000061,-480.20001221,4-8-2007,,,"LINESTRING (192070.4059999995 604542.311999999, 169028.2030000016 598889.811999999)"
vlieglijnen_wadden_2007.189,23933.574,d25009,755.5,-477.5,4-8-2007,,,"LINESTRING (192157.375 604246.563000001, 168898.4219999984 598604.125)"
vlieglijnen_wadden_2007.190,23866.262,d25010,419,-432,4-8-2007,,,"LINESTRING (192567.2659999989 603969.625, 169363.5940000005 598385)"
vlieglijnen_wadden_2007.191,24670.533,d25011,805.20001221,-426.29998779,4-8-2007,,,"LINESTRING (192523.875 603647.936999999, 168541.7809999995 597860.5)"
vlieglijnen_wadden_2007.192,23781.982,d25012,429.3999939,-427.79998779,4-8-2007,,,"LINESTRING (192631.9530000016 603300.188000001, 169510.4530000016 597734.313000001)"
vlieglijnen_wadden_2007.193,24564.396,d25013,416.1000061,-406.8999939,4-8-2007,,,"LINESTRING (192623.438000001 603008, 168754.063000001 597206.063000001)"
vlieglijnen_wadden_2007.194,24258.004,d25014,407.79998779,-383.29998779,4-8-2007,,,"LINESTRING (193240.875 602791.188000001, 169668.75 597063.563000001)"
vlieglijnen_wadden_2007.195,25016.9,d25015,690.40002441,-662.20001221,4-8-2007,,,"LINESTRING (193013.1409999989 602333, 168663.2809999995 596594.563000001)"
vlieglijnen_wadden_2007.196,24062.664,d25016,428.5,-405.79998779,4-8-2007,,,"LINESTRING (193237.1559999995 602070.75, 169842.063000001 596442.125)"
vlieglijnen_wadden_2007.197,24307.973,d25017,458,-491.79998779,4-8-2007,,,"LINESTRING (192938.188000001 601624.875, 169294.061999999 595982.813000001)"
vlieglijnen_wadden_2007.198,24488.09,d25018,410.8999939,-444.79998779,4-8-2007,,,"LINESTRING (193742.1559999995 601453.875, 169915.25 595801.875)"
vlieglijnen_wadden_2007.199,24539.168,d25019,463.8999939,-464.70001221,4-8-2007,,,"LINESTRING (193353.813000001 601019.563000001, 169468.188000001 595393.938000001)"
vlieglijnen_wadden_2007.200,24787.379,d25020,447.3999939,-429.29998779,4-8-2007,,,"LINESTRING (194350.2340000011 600971.061999999, 170245.1090000011 595195.5)"
vlieglijnen_wadden_2007.201,17296.207,d25021,820.5,-697.29998779,14-10-2007,,,"LINESTRING (187260.9840000011 597205.5, 170449.5940000005 593139.061999999)"
vlieglijnen_wadden_2007.202,15216.458,d25022,405.3999939,-491.1000061,14-10-2007,,,"LINESTRING (185680.1559999995 596551, 170917.4840000011 592862.625)"
vlieglijnen_wadden_2007.203,14000.254,d25023,413.79998779,-475.20001221,14-10-2007,,,"LINESTRING (183902.625 595762.313000001, 170306.0159999989 592424.75)"
vlieglijnen_wadden_2007.204,28293.744,d31ok_04,308.8999939,-273.79998779,31-10-2007,,,"LINESTRING (170540.9530000016 602144.875, 148730.2340000011 584121.875)"
vlieglijnen_wadden_2007.205,27626.762,d31ok_05,586.09997559,-293.3999939,31-10-2007,,,"LINESTRING (170254.7030000016 602340.686999999, 148980.7809999995 584715.186999999)"
vlieglijnen_wadden_2007.206,26370.555,d31ok_06,323.20001221,-290.20001221,31-10-2007,,,"LINESTRING (168498.6090000011 601256.875, 148155.2969999984 584477.25)"
vlieglijnen_wadden_2007.207,28030.75,d4nov_02,539,-259.1000061,4-11-2007,,,"LINESTRING (170259.1090000011 603505.938000001, 148603.4530000016 585708.311999999)"
vlieglijnen_wadden_2007.208,24884.025,d4nov_03,332.1000061,-303.8999939,4-11-2007,,,"LINESTRING (167494.7809999995 601573.061999999, 148215.688000001 585839.938000001)"
vlieglijnen_wadden_2007.209,27107.463,d4nov_04,286.6000061,-535.20001221,4-11-2007,,,"LINESTRING (148944.8909999989 586775.686999999, 169868.3440000005 604010.063000001)"
vlieglijnen_wadden_2007.210,27504.143,d4nov_05,482.1000061,-376.70001221,4-11-2007,,,"LINESTRING (169401.5940000005 604031.563000001, 148183.4840000011 586531)"
vlieglijnen_wadden_2007.211,26895.619,d4nov_06,287.1000061,-313.3999939,4-11-2007,,,"LINESTRING (148822.688000001 587560.311999999, 169590.7030000016 604650.188000001)"
vlieglijnen_wadden_2007.212,27334.697,d4nov_07,567.5,-297.29998779,4-11-2007,,,"LINESTRING (169311 604785, 148182.9840000011 587441.625)"
vlieglijnen_wadden_2007.213,26182.736,d4nov_08,337.8999939,-346,4-11-2007,,,"LINESTRING (149023.125 588470.436999999, 169241.5159999989 605106.313000001)"
vlieglijnen_wadden_2007.214,26445.594,d4nov_09,427.1000061,-328,4-11-2007,,,"LINESTRING (169065.9840000011 605317.375, 148574.2969999984 588600.311999999)"
vlieglijnen_wadden_2007.215,25106.602,d4nov_10,376.1000061,-561.70001221,4-11-2007,,,"LINESTRING (168341.5 605251.25, 148898.25 589367.25)"
vlieglijnen_wadden_2007.216,22557.66,d4nov_11,1.10000002,-1151.09997559,4-11-2007,,,"LINESTRING (157807.5159999989 587238.561999999, 152570.188000001 565297.313000001)"
vlieglijnen_wadden_2007.217,20446.574,d4nov_12,271.29998779,-321.5,4-11-2007,,,"LINESTRING (152830.0469999984 565451.625, 157768.6409999989 585292.811999999)"
