FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_nacht.1480783,600137904,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,1948,Meierijstad,Veghel,VEGHEL 11,050,R,194,ZN District Midden,440,100,2021-10-21T00:00:00,6,19,120,0,363,0,0,H,060013790420211001,100%,,"LINESTRING (163273.85330000147 404287.61939999834, 163225.34860000014 404240.6015999988, 163214.3332999982 404230.41860000044, 163204.09109999985 404221.48209999874, 163192.41059999913 404212.0711000003, 163181.54659999907 404203.9732999988, 163169.20450000092 404195.43730000034, 163156.90040000156 404187.67980000004, 163143.9175999984 404180.16589999944, 163135.40560000017 404175.6015000008, 163121.94900000095 404168.99450000003, 163108.2553000003 404162.86840000004, 163093.67170000076 404157.1451999992, 163079.54019999877 404152.1068000011, 163051.93470000103 404143.0346999988, 163032.75539999828 404137.1816000007, 163023.3211000003 404133.85280000046, 163018.65949999914 404132.0447999984, 163014.0647 404130.0637000017, 163003.6187000014 404125.1079999991, 162994.91299999878 404120.0604999997, 162986.61439999938 404114.4631999992, 162982.62939999998 404111.4428999983, 162976.39119999856 404105.97580000013, 162972.58300000057 404102.25090000033, 162969.81210000068 404099.28979999945)"
max_snelheden_nacht.1480821,495355018,2022-01-01T00:00:00,2022-12-01T00:00:00,OV,164,Hengelo,Hengelo,KP BUREN,001,R,159,ON District Oost,123,100,2022-06-01T00:00:00,6,19,120,0,123,0,0,H,049535501820220101,100%,,"LINESTRING (247612.1959999986 478010.2177999988, 247627.10240000114 477982.99610000104, 247654.35799999908 477937.49069999903, 247668.4338000007 477912.51399999857, 247671.00499999896 477902.8222000003)"
max_snelheden_nacht.1480823,600147112,2022-03-01T00:00:00,2022-12-01T00:00:00,GL,246,Heerde,Heerde,HEERDE 29,050,R,160,ON District Noord,97,100,2022-03-01T00:00:00,6,19,120,0,97,0,0,H,060014711220220301,100%,,"LINESTRING (197755.31049999967 491837.0507999994, 197748.39699999988 491820.29520000145, 197746.6704000011 491800.3546000011, 197743.58320000023 491770.5131999999, 197741.74929999933 491755.624499999, 197739.75670000166 491742.1959999986)"
max_snelheden_nacht.1480832,600953601,2022-06-01T00:00:00,2022-12-01T00:00:00,LB,971,Stein,Elsloo,ELSLOO 49,002,R,195,ZN District Zuid-Oost,122,100,2022-06-01T00:00:00,6,19,120,0,75,0,0,H,060095360120220601,100%,,"LINESTRING (183080.87829999998 329306.22250000015, 183078.8299999982 329301.66959999874, 183076.43499999866 329297.27650000155, 183073.1526999995 329292.1471000016, 183070.16200000048 329288.20120000094, 183066.89139999822 329284.4162000008, 183063.64809999987 329281.05519999936, 183060.05539999902 329277.6860000007, 183056.1959999986 329274.5031000003, 183051.7622999996 329271.36400000006, 183047.48730000108 329268.8317000009, 183040.7661000006 329265.58570000157, 183036.15689999983 329263.75659999996, 183031.38809999824 329262.23429999873, 183026.01370000094 329260.9188000001, 183025.02560000122 329260.7699000016)"
max_snelheden_nacht.1480850,366062018,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Geleen,KP KERENSHEIDE,002,R,195,ZN District Zuid-Oost,87,100,2021-10-21T00:00:00,6,19,120,0,87,0,0,H,036606201820211001,100%,,"LINESTRING (183125.15049999952 331451.15670000017, 183121.50360000134 331384.436900001, 183121.4246999994 331374.4332000017, 183121.10539999977 331364.2175000012)"
max_snelheden_nacht.1480857,298233007,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,RYKSWG,002,R,194,ZN District Midden,1208,100,2022-10-01T00:00:00,6,19,120,0,1208,0,0,H,029823300720211001,100%,,"LINESTRING (149273.3066000007 416670.5040999986, 149345.95279999822 416562.5982000008, 149390.85209999979 416495.2575000003, 149413.23950000107 416462.1294, 149469.85500000045 416379.69900000095, 149534.10240000114 416287.06720000133, 149557.28029999882 416254.46499999985, 149594.51839999855 416203.3794, 149660.6074000001 416114.4670000002, 149704.94680000097 416054.17269999906, 149717.09970000014 416038.2703000009, 149741.7098999992 416006.73429999873, 149775.05169999972 415964.4653000012, 149802.19999999925 415930.54879999906, 149839.9651999995 415883.93470000103, 149871.49309999868 415845.53400000185, 149909.90949999914 415799.444600001, 149948.6438000016 415753.62220000103, 149992.94350000098 415701.9090999998)"
max_snelheden_nacht.1480872,316178024,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,753,Best,Best,RYKSWG,050,R,194,ZN District Midden,310,100,2022-10-01T00:00:00,6,19,120,0,310,0,0,H,031617802420211001,100%,,"LINESTRING (158339.6689000018 389233.8090999983, 158357.20659999922 389243.4263000004, 158373.935899999 389252.1303000003, 158391.84430000186 389261.07459999993, 158409.8647999987 389269.7617000006, 158428.0362999998 389278.11659999937, 158446.33179999888 389286.1986999996, 158464.2734999992 389293.79729999974, 158482.8339000009 389301.2822000012, 158501.51410000026 389308.4453999996, 158515.22140000015 389313.4353, 158534.0773999989 389320.07840000093, 158550.48649999872 389325.5832000002, 158588.53319999948 389337.3616000004, 158607.74610000104 389342.9398000017, 158626.93279999867 389348.2697999999)"
max_snelheden_nacht.1480873,374379004,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,230,Elburg,'t Harde,Rijksweg A28,028,R,160,ON District Noord,2136,100,2022-08-01T00:00:00,6,19,120,0,2136,0,0,H,037437900420211001,100%,,"LINESTRING (187176.59959999844 489740.2162999995, 187224.04239999875 489773.3328999989, 187296.6543999985 489824.4706000015, 187358.4065000005 489868.4648000002, 187428.9241000004 489919.10979999974, 187496.85689999908 489968.19420000166, 187545.32889999822 490003.55779999867, 187630.55689999834 490066.2452000007, 187692.69559999928 490112.4012000002, 187788.7137000002 490184.3814999983, 187836.56700000167 490220.57649999857, 187900.1788999997 490269.0898000002, 187970.66270000115 490323.4585000016, 188002.07609999925 490348.22140000015, 188048.8601000011 490385.7906999998, 188088.16809999943 490418.08689999953, 188118.82669999823 490443.77849999815, 188164.49830000103 490482.69150000066, 188194.6677000001 490508.96379999816, 188232.75869999826 490542.7287000008, 188262.3889000006 490569.6002999991, 188301.30409999937 490605.2285999991, 188315.91299999878 490618.8883999996, 188359.4648000002 490660.15879999846, 188400.78779999912 490700.21550000086, 188429.26819999889 490728.304299999, 188443.38870000094 490742.4695999995, 188485.38789999858 490785.3192999996, 188646.36210000142 490950.92660000175, 188804.73530000076 491114.3493000008)"
max_snelheden_nacht.1480875,397332015,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Klarenbeek,Rijksweg A50,050,R,161,ON District Zuid,734,100,2022-10-01T00:00:00,6,19,120,0,734,100,0,H,039733201520211001,100%,,"LINESTRING (198772.07990000024 465900.0306000002, 198780.84490000084 465861.0626000017, 198783.5199000016 465848.40579999983, 198787.49240000173 465828.8260000013, 198791.4321999997 465808.2895000018, 198798.7485000007 465767.0843999982, 198804.46970000118 465730.5549999997, 198809.89539999887 465690.4737999998, 198814.45949999988 465650.751699999, 198816.4525000006 465630.8509999998, 198819.3612000011 465597.32339999825, 198820.80640000105 465577.36769999936, 198823.18180000037 465537.43360000104, 198824.67720000073 465497.4605999999, 198825.17980000004 465473.002700001, 198825.32970000058 465452.9937000014, 198825.03449999914 465412.9941000007, 198824.8115000017 465398.9704999998, 198824.23970000073 465378.95059999824, 198822.48699999973 465338.98429999873, 198820.1314000003 465299.05370000005, 198816.9829000011 465260.9246000014, 198812.51539999992 465201.0859999992, 198808.5124000013 465170.49010000005)"
max_snelheden_nacht.1480882,277320013,2021-10-01T00:00:00,2022-12-01T00:00:00,UT,310,De Bilt,Groenekan,Rijksweg A27,027,R,137,MN District Zuid,593,100,2022-12-01T00:00:00,6,19,120,0,593,0,0,H,027732001320211001,100%,,"LINESTRING (138916.48259999976 460493.2600999996, 138925.7714000009 460511.0658, 139009.30519999936 460714.5951000005, 139032.7424999997 460770.7842000015, 139056.18950000033 460826.0153999999, 139079.9563000016 460881.10770000145, 139104.0439000018 460936.06069999933, 139123.16690000147 460979.02910000086, 139149.88659999892 461038.2375999987)"
max_snelheden_nacht.1480895,600141425,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Geleen,KP KERENSHEIDE,076,R,195,ZN District Zuid-Oost,141,100,2021-10-21T00:00:00,6,19,120,0,141,0,0,H,060014142520211001,100%,,"LINESTRING (183195.89609999955 330941.60909999907, 183166.3062000014 330946.50890000165, 183145.7008999996 330949.37249999866, 183125.2664999999 330951.92489999905, 183110.3537000008 330953.5491000004, 183095.42029999942 330954.96079999954, 183076.36019999906 330956.44509999827, 183056.1911999993 330957.7217000015)"
max_snelheden_nacht.1480898,600143186,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Geleen,KP KERENSHEIDE,076,R,195,ZN District Zuid-Oost,767,100,2021-10-21T00:00:00,6,19,120,0,767,0,0,H,060014318620211001,100%,,"LINESTRING (183747.25279999897 330655.69469999894, 183728.01889999956 330671.66690000147, 183704.61939999834 330690.4422999993, 183686.1057999991 330704.87779999897, 183654.28489999846 330729.1176000014, 183626.81579999998 330750.8093999997, 183597.95529999956 330774.53660000116, 183567.50389999896 330800.47349999845, 183548.80050000176 330817.0216999985, 183533.96599999815 330830.43719999865, 183519.26539999992 330843.9979000017, 183501.0747999996 330861.1495000012, 183483.4871999994 330878.1944999993, 183465.77859999985 330895.84109999985, 183446.30169999972 330915.69319999963, 183432.49179999903 330930.16110000014, 183418.81390000135 330944.752700001, 183401.7265000008 330963.49749999866, 183381.82119999826 330985.9439999983, 183365.46279999986 331004.8493000008, 183352.5833999999 331020.1543000005, 183333.9279000014 331042.8726999983, 183315.3553000018 331066.45479999855, 183306.28090000153 331078.4074999988, 183291.47619999945 331098.5560000017, 183279.93499999866 331114.89020000026, 183269.80059999973 331129.88599999994, 183258.88589999825 331146.70760000125, 183248.43090000004 331163.7573999986, 183240.38199999928 331177.5612999983, 183233.09629999846 331190.7065999992, 183223.76099999994 331208.3280000016)"
max_snelheden_nacht.1480910,298228082,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,Linkermaasoeverweg,059,R,194,ZN District Midden,1101,100,2022-03-16T00:00:00,6,19,120,0,756,0,0,H,029822808220211001,100%,,"LINESTRING (149141.01330000162 414435.682599999, 149336.3429000005 414478.66380000114, 149389.83559999987 414490.6440999992, 149444.39119999856 414503.16149999946, 149463.9166000001 414507.49329999834, 149483.30490000173 414512.4305999987, 149561.06480000168 414531.26729999855, 149605.30820000172 414542.22940000147, 149644.09160000086 414552.0197999999, 149705.14400000125 414567.80889999866, 149782.46950000152 414588.33960000053, 149821.060899999 414598.8625999987, 149875.56179999933 414613.9211000018)"
max_snelheden_nacht.1480936,600125182,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,1978,Molenlanden,Hoogblokland,Rijksweg A27,027,R,113,WNZ District Zuid,2483,100,2022-02-01T00:00:00,6,19,120,0,2483,0,0,H,060012518220211001,100%,,"LINESTRING (126809.28860000148 434189.6702999994, 126731.2696999982 433879.3297000006, 126721.35920000076 433840.5767999999, 126702.5476000011 433769.1072999984, 126691.7109999992 433730.6031999998, 126680.55999999866 433693.83210000023, 126674.53720000014 433674.7496000007, 126668.41459999979 433655.70969999954, 126659.16649999842 433627.8627000004, 126646.64840000123 433592.0230999999, 126632.8583999984 433554.47470000014, 126611.26049999893 433498.49280000106, 126168.75230000168 432369.8005999997, 126081.32449999824 432146.29129999876, 125967.67570000142 431856.81010000035)"
max_snelheden_nacht.1480916,300231037,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,RYKSWG,002,R,194,ZN District Midden,447,100,2021-10-01T00:00:00,6,19,120,0,157,0,0,H,030023103720211001,100%,,"LINESTRING (150063.49819999933 415607.7912000008, 150092.11349999905 415573.0610000007, 150114.6865000017 415546.31120000035, 150130.95289999992 415527.32250000164, 150164.80490000173 415488.5342999995, 150165.1457999982 415488.15190000087)"
max_snelheden_nacht.1480925,420433020,2021-07-01T00:00:00,2022-12-01T00:00:00,OV,180,Staphorst,Staphorst,STAPHORST 23,028,R,160,ON District Noord,87,100,2021-10-01T00:00:00,6,19,120,0,87,0,0,H,042043302020210701,100%,,"LINESTRING (210280.29960000142 516949.6634999998, 210286.23800000176 516972.7650000006, 210279.0159999989 517035.2509999983)"
max_snelheden_nacht.1480929,420157015,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,Europaweg,067,R,195,ZN District Zuid-Oost,551,100,2022-10-01T00:00:00,6,19,120,0,551,0,0,H,042015701520211001,100%,,"LINESTRING (210621.3526000008 378526.26790000126, 210638.11080000177 378514.9589000009, 210656.21180000156 378506.4477000013, 210855.81019999832 378415.7615999989, 211121.02950000018 378294.8341999985)"
max_snelheden_nacht.1480930,420157021,2022-01-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,Europaweg,067,R,195,ZN District Zuid-Oost,92,100,2022-01-01T00:00:00,6,19,120,1,92,0,0,H,042015702120220101,100%,,"LINESTRING (210248.4312000014 378680.2534000017, 210259.14070000127 378671.34490000084, 210295.09589999914 378657.8975000009, 210311.30909999833 378650.9353, 210328.81190000102 378639.26419999823)"
max_snelheden_nacht.1480940,600140448,2022-01-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,DE POEL,030,R,161,ON District Zuid,62,100,2022-01-01T00:00:00,6,19,120,0,62,0,0,H,060014044820220101,100%,,"LINESTRING (170236.03599999845 453059.1719999984, 170224.38199999928 453081.4519999996, 170207.24300000072 453114.2179999985)"
max_snelheden_nacht.1480952,600129067,2019-02-01T00:00:00,2022-12-01T00:00:00,NB,1728,Bladel,Bladel,DE BEERZE,067,R,194,ZN District Midden,91,100,2021-12-16T00:00:00,6,19,120,0,91,0,0,H,060012906720190201,100%,,"LINESTRING (143475 370498, 143472 370497, 143431 370458, 143407.9750000015 370437.31599999964)"
max_snelheden_nacht.1480971,600140168,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Rijksweg A12,012,R,161,ON District Zuid,998,100,2022-08-01T00:00:00,6,19,120,0,998,100,0,H,060014016820211001,100%,,"LINESTRING (173489.87189999968 447354.7531000003, 173028.1686999984 447422.3319000006, 172988.63720000163 447428.43879999965, 172966.39440000057 447432.0560000017, 172926.95870000124 447438.7729999982, 172887.60090000182 447445.9208999984, 172854.67559999973 447452.2071999982, 172835.0634999983 447456.131000001, 172777.96059999987 447467.93620000035, 172738.90780000016 447476.58790000156, 172719.41530000046 447481.06500000134, 172671.7740000002 447492.3385999985, 172652.35590000078 447497.1325000003, 172613.61499999836 447507.08949999884, 172583.71810000017 447515.0053999983, 172545.11499999836 447525.49920000136, 172509.07519999892 447535.6832999997)"
max_snelheden_nacht.1480972,600140252,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ede,Rijksweg A30,030,R,161,ON District Zuid,680,100,2021-12-16T00:00:00,6,19,120,0,680,0,0,H,060014025220211001,100%,,"LINESTRING (170678.6495999992 448482.179299999, 170653.46499999985 448509.66319999844, 170636.8242000006 448520.9224999994, 170620.35819999874 448532.34760000184, 170604.1862999983 448544.1429999992, 170588.50499999896 448556.5566000007, 170573.3460999988 448569.62849999964, 170563.20380000025 448578.84800000116, 170549.03170000017 448592.97949999943, 170535.58210000023 448607.78269999847, 170530.95899999887 448613.3016999997, 170518.55629999936 448629.0113000013, 170508.76639999822 448642.5711000003, 170497.65040000156 448659.2340000011, 170487.3834999986 448676.3977999985, 170478.17760000005 448693.5181000009, 170469.49390000105 448711.5436999984, 170462.86199999973 448727.180399999, 170455.79300000146 448745.91270000115, 170449.64570000023 448764.944600001, 170446.3387000002 448776.6851999983, 170441.59950000048 448796.1435999982, 170437.35500000045 448818.30260000005, 170434.60220000148 448838.15769999847, 170432.78869999945 448858.0753999986, 170431.9268000014 448877.60080000013, 170431.98589999974 448897.62739999965, 170432.7916000001 448914.61560000107, 170434.52219999954 448934.5555000007, 170435.92190000042 448945.5247000009, 170439.2248999998 448965.2553000003, 170443.3038999997 448984.42859999835, 170448.41149999946 449003.79520000145, 170454.32809999958 449022.90129999816, 170459.5351999998 449037.3968000002, 170470.875500001 449065.71189999953)"
max_snelheden_nacht.1480975,373057048,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,888,Beek,Beek,RYKSWG,076,R,195,ZN District Zuid-Oost,1024,100,2022-10-01T00:00:00,6,19,120,0,1024,0,0,H,037305704820211001,100%,,"LINESTRING (187045.66180000082 328522.03119999915, 187066.19999999925 328509.9404999986, 187084.7899999991 328497.92060000077, 187096.6154000014 328489.9158000015, 187113.0326000005 328478.48409999907, 187146.23090000078 328454.30900000036, 187330.03079999983 328318.3889000006, 187364.75079999864 328293.0091000013, 187397.2862999998 328269.78610000014, 187416.9321999997 328256.438099999, 187433.71079999954 328245.66230000183, 187450.42159999907 328235.7168000005, 187467.53449999914 328226.06329999864, 187485.32919999957 328216.9941000007, 187503.47520000115 328208.55490000173, 187521.87959999964 328200.7265999988, 187542.2329000011 328193.02690000087, 187561.2060999982 328186.6728999987, 187587.4189000018 328179.0234000012, 187606.80519999936 328174.00019999966, 187626.3214999996 328169.5789999999, 187645.9096999988 328165.53240000084, 187665.53680000082 328161.6876000017, 187704.8332999982 328154.21829999983, 187959.65049999952 328107.34870000184)"
max_snelheden_nacht.1480976,424155038,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,DOUANE,067,R,195,ZN District Zuid-Oost,102,100,2021-12-16T00:00:00,6,19,120,0,102,0,0,H,042415503820211001,100%,,"LINESTRING (212290.49720000103 377742.05099999905, 212350 377700, 212376.20600000024 377687.14400000125)"
max_snelheden_nacht.1480983,600139243,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,1706,Cranendonck,Maarheeze,Rijksweg A2,002,R,194,ZN District Midden,622,100,2022-10-01T00:00:00,6,19,120,0,622,0,0,H,060013924320211001,100%,,"LINESTRING (170452.55590000004 368978.41429999843, 170431.2003000006 369012.116799999, 170399.54610000178 369060.7259999998, 170375.88529999927 369096.23490000144, 170348.36169999838 369136.5482000001, 170325.48039999977 369169.35599999875, 170302.2151999995 369201.8942000009, 170222.48580000177 369311.4028999992, 170197.19480000064 369346.74709999934, 170163.0647 369396.0956000015, 170130.25950000063 369444.56540000066, 170099.94000000134 369490.98330000043)"
max_snelheden_nacht.1481002,335227009,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,1721,Bernheze,Nistelrode,NISTELRODE 15,050,R,194,ZN District Midden,415,100,2021-10-21T00:00:00,6,19,120,0,371,0,0,H,033522700920211001,100%,,"LINESTRING (167636.47430000082 413690.1004999988, 167633.93780000135 413709.94359999895, 167633.07759999856 413719.90850000083, 167632.5810999982 413730.8449999988, 167632.6512000002 413740.83579999954, 167632.85029999912 413745.83370000124, 167633.1336000003 413750.8260000013, 167634.185899999 413760.7776999995, 167635.25820000097 413767.55900000036, 167637.21939999983 413777.3359000012, 167639.6061999984 413787.0500999987, 167640.97850000113 413791.8585000001, 167644.61360000074 413802.81810000166, 167648.35720000044 413812.0725999996, 167653.10170000046 413822.2767000012, 167657.69680000097 413831.1447999999, 167665.21970000118 413844.12220000103, 167689.77490000054 413882.96829999983, 167694.7906000018 413891.62040000036, 167699.33309999853 413900.5390999988, 167703.43840000033 413909.9023000002, 167706.91710000113 413919.2837000005, 167708.4200000018 413924.05319999903, 167710.4824000001 413932.0438000001, 167712.47349999845 413941.83150000125, 167713.87829999998 413952.6138000004, 167714.5637000017 413962.61719999835, 167714.68019999936 413972.61670000106, 167714.248399999 413984.9153999984, 167713.5588000007 413994.8940999992, 167711.43340000138 414019.80370000005, 167709.3986000009 414042.50030000135)"
max_snelheden_nacht.1481038,600114404,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,505,Dordrecht,Dordrecht,DE ZUIDPUNT,016,R,113,WNZ District Zuid,119,100,2022-04-19T00:00:00,6,19,120,5,119,0,0,H,060011440420211001,100%,,"LINESTRING (103047.002700001 416963.1402999982, 103039.4690000005 416954.618999999, 103017.5700000003 416891.84099999815, 103005.61100000143 416858.18499999866)"
max_snelheden_nacht.1481048,600115394,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,1892,Zuidplas,Moordrecht,MOORDRECHT 18,020,R,112,WNZ District Noord,116,100,2021-10-01T00:00:00,6,19,120,0,116,0,0,H,060011539420211001,100%,,"LINESTRING (104708.89059999958 446759.625, 104687.21049999818 446695.9037999995, 104682.77840000018 446681.57349999994, 104676.99159999937 446664.00659999996, 104671.79250000045 446649.83029999956)"
max_snelheden_nacht.1481055,238209028,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,826,Oosterhout,Oosterhout,Rijksweg A27,027,R,193,ZN District West,562,100,2022-10-01T00:00:00,6,19,120,0,562,0,0,H,023820902820211001,100%,,"LINESTRING (119422.43609999865 404564.7142999992, 119488.15309999883 404656.8856999986, 119571.17980000004 404772.75979999825, 119750.33100000024 405021.7395000011)"
max_snelheden_nacht.1481063,291224070,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,797,Heusden,Vlijmen,RING S HERTOGENBOSCH 45,059,R,194,ZN District Midden,59,100,2022-03-16T00:00:00,6,19,120,42,59,0,0,H,029122407020211001,100%,,"LINESTRING (145582.49130000174 412305.78759999946, 145592.85440000147 412319.2637999989)"
max_snelheden_nacht.1481082,202296009,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,1892,Zuidplas,Zevenhuizen,RYKSWG,012,R,112,WNZ District Noord,841,100,2022-05-01T00:00:00,6,19,120,0,841,100,0,H,020229600920211001,100%,,"LINESTRING (101209.28830000013 448307.80110000074, 101248.69970000163 448293.9567000009, 101267.62110000104 448287.47410000116, 101286.62620000169 448281.24439999834, 101305.7082999982 448275.247299999, 101332.65830000117 448267.1900999993, 101351.90249999985 448261.7437000014, 101383.94339999929 448253.4626000002, 101403.32930000126 448248.73999999836, 101422.81190000102 448244.2120999992, 101442.36569999903 448240.01029999927, 101468.10480000079 448234.88109999895, 101487.73470000178 448231.253800001, 101507.46759999916 448227.96979999915, 101547.02070000023 448222.0036999993, 101566.85130000114 448219.3920000009, 101597.44680000097 448215.99500000104, 101617.31010000035 448214.0987999998, 101637.24700000137 448212.4813000001, 101657.19790000096 448211.0775000006, 101677.17000000179 448209.99810000136, 101698.03090000153 448209.1308000013, 101717.99390000105 448208.49810000136, 101757.99280000106 448207.81639999896, 101797.9926000014 448207.6955999993, 102038.39790000021 448208.8957999982)"
max_snelheden_nacht.1481102,317178058,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,John F Kennedylaan,050,R,194,ZN District Midden,536,100,2022-10-01T00:00:00,6,19,120,0,536,0,0,H,031717805820211001,100%,,"LINESTRING (158626.93279999867 389348.2697999999, 158664.4290000014 389358.32669999823, 158703.1398999989 389368.3995000012, 158800.05209999904 389393.0656000003, 158918.2329000011 389422.36879999936, 159034.8575000018 389450.6449000016, 159112.7025000006 389469.08960000053, 159147.5412000008 389473.3552000001)"
max_snelheden_nacht.1481112,413138016,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Belfeld,BELFELD 17,073,R,195,ZN District Zuid-Oost,246,100,2022-12-01T00:00:00,6,19,120,0,246,0,0,H,041313801620211001,100%,,"LINESTRING (206838.70450000092 369475.24819999933, 206855.5335999988 369489.7949000001, 206883.4488000013 369531.03339999914, 206921.2639000006 369586.1207000017, 206932.79149999842 369602.46440000087, 206938.72410000116 369610.5172000006, 206944.63329999894 369618.193500001, 206954.1341000013 369629.7886000015, 206960.7435999997 369637.2930999994, 206964.18549999967 369640.9232000001, 206972.6992000006 369649.5161000006, 206979.93420000002 369656.4193000011, 206991.67550000176 369666.5865000002)"
max_snelheden_nacht.1481113,413138017,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Belfeld,RYKSWG,073,R,195,ZN District Zuid-Oost,628,100,2022-03-01T00:00:00,6,19,120,0,628,0,0,H,041313801720211001,100%,,"LINESTRING (206838.70450000092 369475.24819999933, 206880.6147999987 369543.40089999884, 206932.3638000004 369628.9706999995, 206973.19330000132 369697.7740000002, 207003.53570000082 369749.5469999984, 207036.56320000067 369806.7784000002, 207076.1127000004 369876.32389999926, 207115.1272 369946.1660999991, 207154.72089999914 370018.11520000175)"
max_snelheden_nacht.1481144,600148036,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Apeldoorn,KP BEEKBERGEN,050,R,160,ON District Noord,304,100,2022-11-25T00:00:00,6,19,120,0,304,0,0,H,060014803620211001,100%,,"LINESTRING (197856.28119999915 466552.08260000125, 197832.75679999962 466543.5907000005, 197754.35770000145 466510.810899999, 197713.27950000018 466493.9230000004, 197652.84699999914 466469.98270000145, 197616.24159999937 466455.2862999998, 197573.72610000148 466439.84699999914)"
max_snelheden_nacht.1481154,600113425,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,1709,Moerdijk,Moerdijk,Rijksweg A16,016,R,193,ZN District West,743,100,2022-12-01T00:00:00,6,19,120,0,743,0,0,H,060011342520211001,100%,,"LINESTRING (103399.4226000011 413867.38280000165, 103384.89840000123 413903.5720000006, 103368.3729000017 413946.0848999992, 103343.0474999994 414012.633200001, 103285.82490000129 414168.87579999864, 103141.55900000036 414564.02739999816)"
max_snelheden_nacht.1481223,376270011,2021-08-01T00:00:00,2022-12-01T00:00:00,GL,1734,Overbetuwe,Elst,KP RESSEN,325,R,161,ON District Zuid,330,100,2021-04-22T00:00:00,6,19,120,78,330,0,0,H,037627001120210801,100%,,"LINESTRING (188424.9838999994 435343.7987000011, 188437.78299999982 435524.1570000015, 188440.5850000009 435560.38800000027, 188436.78020000085 435595.02859999985)"
max_snelheden_nacht.1481192,287341008,2021-10-01T00:00:00,2022-12-01T00:00:00,UT,317,Eemnes,Eemnes,Rijksweg A27,027,R,137,MN District Zuid,653,100,2022-12-01T00:00:00,6,19,120,0,653,0,0,H,028734100820211001,100%,,"LINESTRING (143910.4763999991 470800.77109999955, 143924.93129999936 470818.3616000004, 143937.79809999838 470833.58889999986, 143950.91629999876 470848.6898000017, 143964.23110000044 470863.6138000004, 143978.1897 470878.9006000012, 143991.83940000087 470893.49010000005, 144031.48299999908 470929.6292999983, 144046.36279999837 470943.0036999993, 144060.90940000117 470956.7296000011, 144075.49289999902 470970.1218000017, 144090.27490000054 470983.40239999816, 144105.3249000013 470996.5762999989, 144120.56560000032 471009.5271999985, 144144.14660000056 471028.9772000015, 144157.43079999834 471039.60489999875, 144173.2217000015 471051.9118000008, 144189.16299999878 471064.0011, 144205.24909999967 471075.8887999989, 144221.49749999866 471087.5502000004, 144237.88230000064 471099.02160000056, 144258.10570000112 471112.75930000097, 144291.57609999925 471134.6816000007, 144325.41690000147 471156.00890000165, 144362.91899999976 471179.0181000009, 144414.43189999834 471210.18079999834)"
max_snelheden_nacht.1481201,600125185,2021-10-01T00:00:00,2022-12-01T00:00:00,UT,1961,Vijfheerenlanden,Meerkerk,RIJKSWEG,027,R,113,WNZ District Zuid,261,100,2022-02-01T00:00:00,6,19,120,0,261,0,0,H,060012518520211001,100%,,"LINESTRING (126951.79129999876 434756.95749999955, 126888.35310000181 434504.1623999998)"
