FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_punt.3329187,Q09,,,boom,2018-04-06T00:00:00,0,,,,1,0,,46054230,,,POINT (189996.55059999973 430586.54300000146)
dtb_punt.3329188,Q09,,,boom,2018-04-06T00:00:00,0,,,,1,0,,46054231,,,POINT (189351.30270000175 429755.3713000007)
dtb_punt.3329189,Q09,,,boom,2018-04-06T00:00:00,0,,,,1,0,,46054232,,,POINT (190029.35119999945 430110.54250000045)
dtb_punt.3329190,Q09,,,boom,2018-04-06T00:00:00,0,,,,1,0,,46054233,,,POINT (190118.2520999983 430005.9825000018)
dtb_punt.3329191,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054745,,,POINT (202026.8249000013 398288.8379999995)
dtb_punt.3329192,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054746,,,POINT (201521.85220000148 398373.1955000013)
dtb_punt.3329193,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054747,,,POINT (208531.3024000004 374882.9232000001)
dtb_punt.3329194,Q03,bank,,bank(zit),2017-05-20T00:00:00,0,,,,1,0,,46054748,,,POINT (208720.14759999886 375261.805399999)
dtb_punt.3329195,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054749,,,POINT (208683.0031999983 375100.6849000007)
dtb_punt.3329196,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054750,,,POINT (208555.3040000014 375242.9422999993)
dtb_punt.3329197,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054751,,,POINT (208604.96119999886 375204.05160000175)
dtb_punt.3329198,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054752,,,POINT (208797.7531999983 375377.35009999946)
dtb_punt.3329199,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054753,,,POINT (208665.4182999991 375099.8216999993)
dtb_punt.3329200,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054754,,,POINT (208658.68329999968 375111.14820000157)
dtb_punt.3329201,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054755,,,POINT (208707.18470000103 375218.8557000011)
dtb_punt.3329202,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054756,,,POINT (208623.51060000062 375224.8216000013)
dtb_punt.3329203,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054757,,,POINT (208622.04670000076 375229.1994000003)
dtb_punt.3329204,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054758,,,POINT (208689.2030000016 375097.5452999994)
dtb_punt.3329205,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054759,,,POINT (208550.29769999906 374886.4990000017)
dtb_punt.3329206,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054760,,,POINT (208611.49020000175 375211.95059999824)
dtb_punt.3329207,Q51,vnb,,prullenbak/vuilnisbak,2017-05-20T00:00:00,0,,,,1,0,,46054761,,,POINT (208696.49650000036 375218.11190000176)
dtb_punt.3329208,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054762,,,POINT (208608.80359999835 375209.37900000066)
dtb_punt.3329209,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054763,,,POINT (208613.2664999999 375214.6398999989)
dtb_punt.3329210,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054764,,,POINT (208615.67990000173 375240.2485000007)
dtb_punt.3329211,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054765,,,POINT (208554.7061999999 374899.27639999986)
dtb_punt.3329212,Q09,,,boom,2017-05-20T00:00:00,0,,,,1,0,,46054766,,,POINT (208653.7311999984 375103.5207999982)
dtb_punt.3329213,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054767,,,POINT (174262.4549999982 434447.4877999984)
dtb_punt.3329214,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054768,,,POINT (174158.21599999815 434742.37099999934)
dtb_punt.3329215,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054769,,,POINT (174066.42749999836 434413.15480000153)
dtb_punt.3329216,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054770,,,POINT (174258.9261999987 434752.0133999996)
dtb_punt.3329217,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054771,,,POINT (174669.12159999833 434650.8315999992)
dtb_punt.3329218,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054772,,,POINT (174134.7399000004 434746.3685999997)
dtb_punt.3329219,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054773,,,POINT (174557.83850000054 434355.51729999855)
dtb_punt.3329220,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054774,,,POINT (174655.64799999818 434675.3524999991)
dtb_punt.3329221,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054775,,,POINT (174071.09149999917 434703.12640000135)
dtb_punt.3329222,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054776,,,POINT (174208.86520000175 434596.22019999847)
dtb_punt.3329223,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054777,,,POINT (174359.34580000117 434405.8123999983)
dtb_punt.3329224,Q09,,,boom,2017-06-22T00:00:00,0,,,,1,0,,46054778,,,POINT (173806.5929000005 434948.2010000013)
dtb_punt.3329225,Q09,,,boom,2018-04-06T00:00:00,0,,,,1,0,,46054779,,,POINT (190180.3440000005 430220.19220000133)
dtb_punt.3329226,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,N,46046444,,,POINT (157434.9774999991 494149.5412000008)
dtb_punt.3329227,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,N,46046445,,,POINT (157437.95419999957 494146.65139999986)
dtb_punt.3329228,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,N,46046446,,,POINT (157440.9688999988 494143.29239999875)
dtb_punt.3329229,Q53,rbk,,reclamebord/zuil,2014-02-03T00:00:00,0,,,,1,0,N,46046447,,,POINT (157459.372299999 494179.99219999835)
dtb_punt.3329230,Q29,kast,,kast/huis,2014-02-03T00:00:00,0,,,,1,0,N,46046448,,,POINT (157430.97410000116 494175.02589999884)
dtb_punt.3329231,Q51,vnb,,prullenbak/vuilnisbak,2014-02-03T00:00:00,0,,,,1,0,N,46046449,,,POINT (157413.57510000095 494119.89880000055)
dtb_punt.3329232,Q410303,vtl,,verklikker transportleiding,2014-02-03T00:00:00,0,,,,1,0,N,46046450,,,POINT (157423.4475999996 493956.2644999996)
dtb_punt.3329233,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,M,46046452,,,POINT (205012.85979999974 438114.21730000153)
dtb_punt.3329234,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,M,46046453,,,POINT (205001.51159999892 438196.8990000002)
dtb_punt.3329235,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046454,,,POINT (111078.96860000119 453461.0236000009)
dtb_punt.3329236,MD34,zp,,zonnepaneel,2014-09-30T00:00:00,0,,,,1,0,N,46046455,,,POINT (110119.8563000001 455941.75939999893)
dtb_punt.3329237,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046456,,,POINT (110963.34160000086 453571.09899999946)
dtb_punt.3329238,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046457,,,POINT (111156.15520000085 453445.4829999991)
dtb_punt.3329239,Q29,kast,,kast/huis,2014-09-30T00:00:00,0,,,,1,0,N,46046458,,,POINT (110469.59279999882 455291.30860000104)
dtb_punt.3329240,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46046459,,,POINT (110153.4450000003 455720.18200000003)
dtb_punt.3329241,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46046460,,,POINT (110163.09600000083 455730.6039999984)
dtb_punt.3329242,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46046461,,,POINT (110152.49700000137 455724.8740000017)
dtb_punt.3329243,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046462,,,POINT (111102.11230000108 453451.16369999945)
dtb_punt.3329244,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046463,,,POINT (110982.66200000048 453527.9585000016)
dtb_punt.3329245,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046464,,,POINT (111124.9792000018 453452.97560000047)
dtb_punt.3329246,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046465,,,POINT (111022.39840000123 453500.6431999989)
dtb_punt.3329247,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46046466,,,POINT (110777.06300000101 453733.7129999995)
dtb_punt.3329248,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046467,,,POINT (111174.04560000077 453434.9611000009)
dtb_punt.3329249,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046468,,,POINT (111086.3636999987 453466.1680999994)
dtb_punt.3329250,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046469,,,POINT (110981.78669999912 453554.4096000008)
dtb_punt.3329251,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,M,46046470,,,POINT (204771.17610000074 438235.15469999984)
dtb_punt.3329252,Q09,,,boom,2014-02-03T00:00:00,0,,,,1,0,M,46046471,,,POINT (204769.74540000036 438245.9015999995)
dtb_punt.3329253,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046472,,,POINT (110927.92850000039 453587.25670000166)
dtb_punt.3329254,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046473,,,POINT (111094.93149999902 453453.9902999997)
dtb_punt.3329255,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046474,,,POINT (111047.88709999993 453506.4860999994)
dtb_punt.3329256,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46046475,,,POINT (110150.22399999946 455680.20699999854)
dtb_punt.3329257,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046476,,,POINT (111117.11670000106 453454.8271000013)
dtb_punt.3329258,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46046477,,,POINT (111110.00670000166 453448.7120999992)
dtb_punt.3329259,Q29,kast,,kast/huis,2014-09-30T00:00:00,0,,,,1,0,O,46046478,,,POINT (111056.07899999991 453466.868999999)
dtb_punt.3329260,Q09,,,boom,2014-09-17T00:00:00,0,,,,1,0,N,46047009,,,POINT (45624.25939999893 413354.53660000116)
dtb_punt.3329261,MD36,picknicktafel,,picknicktafel,2014-09-17T00:00:00,0,,,,1,0,N,46047010,,,POINT (46287.492400001734 413304.04729999974)
dtb_punt.3329262,Q09,,,boom,2014-09-17T00:00:00,0,,,,1,0,N,46047011,,,POINT (49754.19929999858 410656.26469999924)
dtb_punt.3329263,Q410303,vtl,,verklikker transportleiding,2014-09-17T00:00:00,0,,,,1,0,N,46047012,,,POINT (47113.02730000019 412551.99650000036)
dtb_punt.3329264,Q09,,,boom,2014-09-17T00:00:00,0,,,,1,0,N,46047013,,,POINT (49802.28170000017 410675.9015999995)
dtb_punt.3329265,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047014,,,POINT (110149.92269999906 455692.45760000125)
dtb_punt.3329266,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047015,,,POINT (110179.4001000002 455713.8126000017)
dtb_punt.3329267,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047016,,,POINT (111117.87970000133 453446.6061999984)
dtb_punt.3329268,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047017,,,POINT (110153.58999999985 455726)
dtb_punt.3329269,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047018,,,POINT (110130.31100000069 455710.01000000164)
dtb_punt.3329270,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047019,,,POINT (111158.81390000135 453452.76209999993)
dtb_punt.3329271,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047020,,,POINT (111050.85889999941 453485.1035999991)
dtb_punt.3329272,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047021,,,POINT (110764.53400000185 453749.50499999896)
dtb_punt.3329273,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047022,,,POINT (110168.05700000003 455734.09600000083)
dtb_punt.3329274,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047023,,,POINT (110914.34290000051 453591.6876000017)
dtb_punt.3329275,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047024,,,POINT (111058.12990000099 453481.15509999916)
dtb_punt.3329276,Q29,kast,,kast/huis,2014-09-30T00:00:00,0,,,,1,0,N,46047025,,,POINT (110545.10610000044 454591.55319999903)
dtb_punt.3329277,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047026,,,POINT (111099.40199999884 453476.2980000004)
dtb_punt.3329278,MD34,zp,,zonnepaneel,2014-09-30T00:00:00,0,,,,1,0,N,46047027,,,POINT (107774.59149999917 457957.7102999985)
dtb_punt.3329279,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047028,,,POINT (110140.80000000075 455691.2899999991)
dtb_punt.3329280,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047029,,,POINT (110953.16409999877 453556.37029999867)
dtb_punt.3329281,Q29,kast,,kast/huis,2014-09-30T00:00:00,0,,,,1,0,O,46047030,,,POINT (110878.38560000062 453559.29089999944)
dtb_punt.3329282,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,O,46047031,,,POINT (110939.78929999843 453559.32239999995)
dtb_punt.3329283,Q09,,,boom,2014-09-30T00:00:00,0,,,,1,0,N,46047032,,,POINT (110758.53400000185 453757.2419999987)
dtb_punt.3329284,Q43,peilput,,peilput,2015-03-01T00:00:00,0,,,,1,0,O,46047033,,,POINT (81471.94399999827 401755.881000001)
dtb_punt.3329285,Q29,kast,,kast/huis,2015-03-01T00:00:00,0,,,,1,0,O,46047034,,,POINT (80285.6090000011 401225.26399999857)
dtb_punt.3329286,Q29,kast,,kast/huis,2015-03-01T00:00:00,0,,,,1,0,N,46047035,,,POINT (82850.43730000034 401440.0936000012)
dtb_punt.3329287,Q43,peilput,,peilput,2015-03-01T00:00:00,0,,,,1,0,N,46047036,,,POINT (80918.23750000075 401683.10539999977)
dtb_punt.3329288,Q410303,vtl,,verklikker transportleiding,2015-03-01T00:00:00,0,,,,1,0,N,46047037,,,POINT (79634.5047999993 401161.1176000014)
dtb_punt.3329289,Q410303,vtl,,verklikker transportleiding,2015-03-01T00:00:00,0,,,,1,0,N,46047038,,,POINT (79677.75519999862 401109.6986999996)
dtb_punt.3329290,Q410303,vtl,,verklikker transportleiding,2015-03-01T00:00:00,0,,,,1,0,O,46047039,,,POINT (80151.67799999937 401573.9389999993)
dtb_punt.3329291,Q410303,vtl,,verklikker transportleiding,2015-03-01T00:00:00,0,,,,1,0,N,46047040,,,POINT (80730.70100000128 401725.44200000167)
dtb_punt.3329292,Q410303,vtl,,verklikker transportleiding,2015-03-01T00:00:00,0,,,,1,0,N,46047041,,,POINT (80745.28400000185 401658.16099999845)
dtb_punt.3329293,Q410303,vtl,,verklikker transportleiding,2015-03-01T00:00:00,0,,,,1,0,N,46047042,,,POINT (80937.6649999991 401689.1739999987)
dtb_punt.3329294,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047570,,,POINT (229481.8889000006 486888.0044)
dtb_punt.3329295,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047571,,,POINT (229474.27739999816 486891.40089999884)
dtb_punt.3329296,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047572,,,POINT (229466.10649999976 486891.3997000009)
dtb_punt.3329297,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047573,,,POINT (229458.1886 486892.7061999999)
dtb_punt.3329298,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047574,,,POINT (229439.9362999983 486894.83469999954)
dtb_punt.3329299,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047575,,,POINT (229431.73790000007 486894.00730000064)
dtb_punt.3329300,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047576,,,POINT (229424.1788999997 486895.92489999905)
dtb_punt.3329301,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047577,,,POINT (229416.38489999995 486898.4268999994)
dtb_punt.3329302,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047578,,,POINT (229407.63929999992 486897.22729999945)
dtb_punt.3329303,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047579,,,POINT (229400.2060999982 486898.48900000006)
dtb_punt.3329304,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047580,,,POINT (229392.498399999 486900.4343000017)
dtb_punt.3329305,Q09,,,boom,2016-03-17T00:00:00,0,,,,1,0,N,46047581,,,POINT (229384.0351999998 486900.2925999984)
dtb_punt.3329306,Q29,kast,,kast/huis,2016-03-17T00:00:00,0,,,,1,0,N,46047582,,,POINT (228711.33889999986 486997.61829999834)
dtb_punt.3329307,Q29,kast,,kast/huis,2016-03-17T00:00:00,0,,,,1,0,N,46047583,,,POINT (229749.04520000145 486960.02690000087)
dtb_punt.3329308,MD24,luidspreker,,luidspreker,2016-03-17T00:00:00,0,,,,2,0,N,46047584,,,POINT (228110.8803000003 487044.0174999982)
dtb_punt.3329309,Q29,kast,,kast/huis,2016-03-17T00:00:00,0,,,,2,0,N,46047585,,,POINT (228107.21180000156 487028.9158000015)
dtb_punt.3329310,MD23,brandblusser,,brandblusser,2016-03-17T00:00:00,0,,,,2,0,N,46047586,,,POINT (228102.4525000006 487029.3927000016)
dtb_punt.3329311,Q29,kast,,kast/huis,2016-03-17T00:00:00,0,,,,2,0,N,46047587,,,POINT (228106.504900001 487036.4521000013)
dtb_punt.3329312,Q29,kast,,kast/huis,2016-03-17T00:00:00,0,,,,2,0,N,46047588,,,POINT (228101.78409999982 487036.9948000014)
dtb_punt.3329313,MD24,luidspreker,,luidspreker,2016-03-17T00:00:00,0,,,,2,0,N,46047589,,,POINT (228098.0566000007 487032.2003000006)
dtb_punt.3329314,MD24,luidspreker,,luidspreker,2016-03-17T00:00:00,0,,,,2,0,N,46047590,,,POINT (228098.3740000017 487034.87260000035)
dtb_punt.3329315,MD24,luidspreker,,luidspreker,2016-03-17T00:00:00,0,,,,2,0,N,46047591,,,POINT (228048.5412000008 487036.94359999895)
dtb_punt.3329316,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047592,,,POINT (78648.40799999982 399397.8669999987)
dtb_punt.3329317,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047593,,,POINT (78647.09499999881 399392.0370000005)
dtb_punt.3329318,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047594,,,POINT (78645.72800000012 399386.09899999946)
dtb_punt.3329319,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047595,,,POINT (78644.51399999857 399380.33100000024)
dtb_punt.3329320,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047596,,,POINT (79345.8209999986 396193.58199999854)
dtb_punt.3329321,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047597,,,POINT (79344.83999999985 396193.72100000083)
dtb_punt.3329322,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047598,,,POINT (79346.0540000014 396190.76000000164)
dtb_punt.3329323,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047599,,,POINT (79345.33100000024 396190.868999999)
dtb_punt.3329324,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047600,,,POINT (79344.07200000063 396191.22300000116)
dtb_punt.3329325,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047601,,,POINT (79343.24300000072 396181.05700000003)
dtb_punt.3329326,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047602,,,POINT (79342.0390000008 396177.3579999991)
dtb_punt.3329327,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46047603,,,POINT (79341.99599999934 396174.51999999955)
dtb_punt.3329328,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048154,,,POINT (253339.9913999997 563666.9910000004)
dtb_punt.3329329,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048155,,,POINT (254071.1977000013 564433.5403999984)
dtb_punt.3329330,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048156,,,POINT (254870.35819999874 565750.5309999995)
dtb_punt.3329331,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048157,,,POINT (255517.9695999995 567720.1853)
dtb_punt.3329332,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048158,,,POINT (252854.32669999823 563425.9640000015)
dtb_punt.3329333,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048159,,,POINT (252181.54619999975 563264.3509000018)
dtb_punt.3329334,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048160,,,POINT (254981.65619999915 566169.7305999994)
dtb_punt.3329335,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048161,,,POINT (253326.88830000162 563602.6691999994)
dtb_punt.3329336,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048162,,,POINT (254404.44539999962 564899.4750999995)
dtb_punt.3329337,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048163,,,POINT (253160.1598000005 563613.0667999983)
dtb_punt.3329338,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048164,,,POINT (255713.90729999915 568287.1359999999)
dtb_punt.3329339,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048165,,,POINT (251624.3830000013 562833.7668000013)
dtb_punt.3329340,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048166,,,POINT (254430.0260999985 564876.5392999984)
dtb_punt.3329341,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048167,,,POINT (252695.68549999967 563380.7118000016)
dtb_punt.3329342,Q09,,,boom,2015-02-03T00:00:00,0,,,,1,0,N,46048168,,,POINT (255456.9197999984 567444.9136000015)
dtb_punt.3329343,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048169,,,POINT (44637.996599998325 360470.16910000145)
dtb_punt.3329344,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048170,,,POINT (44639.84800000116 360479.71730000153)
dtb_punt.3329345,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048172,,,POINT (44643.82169999927 360499.3420000002)
dtb_punt.3329346,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048173,,,POINT (44645.6708999984 360509.9814000018)
dtb_punt.3329347,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048174,,,POINT (44647.563799999654 360518.83249999955)
dtb_punt.3329348,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048175,,,POINT (44649.58740000054 360528.61129999906)
dtb_punt.3329349,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048176,,,POINT (44651.411899998784 360537.94220000133)
dtb_punt.3329350,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048177,,,POINT (44653.302999999374 360548.26779999956)
dtb_punt.3329351,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048178,,,POINT (44655.3563000001 360557.88899999857)
dtb_punt.3329352,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048179,,,POINT (44657.34499999881 360568.4556999989)
dtb_punt.3329353,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048180,,,POINT (44659.30380000174 360578.18930000067)
dtb_punt.3329354,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048181,,,POINT (44661.2237999998 360587.19040000066)
dtb_punt.3329355,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048182,,,POINT (44662.95080000162 360597.24060000107)
dtb_punt.3329356,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048183,,,POINT (44664.8825000003 360606.9882999994)
dtb_punt.3329357,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048184,,,POINT (44666.84200000018 360616.7663999982)
dtb_punt.3329358,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048185,,,POINT (44668.96810000017 360626.74340000004)
dtb_punt.3329359,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048186,,,POINT (78710.62000000104 399418.8830000013)
dtb_punt.3329360,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048187,,,POINT (78706.19000000134 399401.6400000006)
dtb_punt.3329361,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048188,,,POINT (78707.61300000176 399407.3539999984)
dtb_punt.3329362,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048747,,,POINT (78672.10500000045 399490.4750000015)
dtb_punt.3329363,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048748,,,POINT (78670.46700000018 399484.52899999917)
dtb_punt.3329364,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048749,,,POINT (78668.95499999821 399478.8830000013)
dtb_punt.3329365,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048750,,,POINT (78667.38199999928 399473.0700000003)
dtb_punt.3329366,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048751,,,POINT (78665.92599999905 399467.2980000004)
dtb_punt.3329367,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048752,,,POINT (78664.32899999991 399461.70600000024)
dtb_punt.3329368,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048753,,,POINT (78662.92500000075 399455.88899999857)
dtb_punt.3329369,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048754,,,POINT (78719.41600000113 399454.1469999999)
dtb_punt.3329370,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048755,,,POINT (78721.08300000057 399459.868999999)
dtb_punt.3329371,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048756,,,POINT (78722.64600000158 399465.55799999833)
dtb_punt.3329372,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048757,,,POINT (78724.1950000003 399471.02600000054)
dtb_punt.3329373,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048758,,,POINT (78725.70699999854 399476.94900000095)
dtb_punt.3329374,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048759,,,POINT (78727.30299999937 399482.9140000008)
dtb_punt.3329375,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048760,,,POINT (78729.0390000008 399488.7049999982)
dtb_punt.3329376,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048761,,,POINT (78730.64299999923 399494.436999999)
dtb_punt.3329377,Q09,,,boom,2015-03-01T00:00:00,0,,,,1,0,N,46048762,,,POINT (78732.28700000048 399500.06799999997)
dtb_punt.3329378,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048763,,,POINT (44499.77569999918 359835.8341999985)
dtb_punt.3329379,Q09,,,boom,2015-03-12T00:00:00,0,,,,1,0,O,46048766,,,POINT (44497.64050000161 359824.97679999843)
