longitude,latitude,OBJECTNUMMER,Boomsoort,Wetenschappelijke_naam,Plantjaar,Stamomtrek,Stamdiameter,Beschermwaarde,Toelichting,Referentienummer_stadsdeel,Volgnummer,Groep,Weblink,COORDS,CENTERLNG2,CENTERLAT2,onbekend
4.899535,52.35438,1202,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30083,Z208,Monumentale boom,,POINT(4.899535 52.35438),4,899535,52
4.8938,52.353228,1203,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30085,Z209,Monumentale boom,,POINT(4.8938 52.353228),4,8938,52
4.893308,52.353161,1204,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30087,Z210,Monumentale boom,,POINT(4.893308 52.353161),4,893308,52
4.892812,52.353095,1205,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30089,Z211,Monumentale boom,,POINT(4.892812 52.353095),4,892812,52
4.892362,52.353036,1206,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30093,Z212,Monumentale boom,,POINT(4.892362 52.353036),4,892362,52
4.892153,52.353007,1207,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30092,Z213,Monumentale boom,,POINT(4.892153 52.353007),4,892153,52
4.891615,52.352766,1208,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30131,Z214,Monumentale boom,,POINT(4.891615 52.352766),4,891615,52
4.891928,52.35281,1209,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30133,Z215,Monumentale boom,,POINT(4.891928 52.35281),4,891928,52
4.892206,52.352848,1210,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30132,Z216,Monumentale boom,,POINT(4.892206 52.352848),4,892206,52
4.892461,52.352883,1211,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30134,Z217,Monumentale boom,,POINT(4.892461 52.352883),4,892461,52
4.907416,52.352978,1212,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30135,Z218,Monumentale boom,,POINT(4.907416 52.352978),4,907416,52
4.893014,52.352953,1213,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30136,Z219,Monumentale boom,,POINT(4.893014 52.352953),4,893014,52
4.893257,52.352983,1214,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30137,Z220,Monumentale boom,,POINT(4.893257 52.352983),4,893257,52
4.893478,52.353019,1215,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30138,Z221,Monumentale boom,,POINT(4.893478 52.353019),4,893478,52
4.900158,52.354391,1216,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30146,Z222,Monumentale boom,,POINT(4.900158 52.354391),4,900158,52
4.900359,52.354452,1217,Plataan,Platanus hispanica,1960,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30143,Z223,Monumentale boom,,POINT(4.900359 52.354452),4,900359,52
4.903402,52.355402,1218,Plataan,Platanus hispanica,1960,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30150,Z224,Monumentale boom,,POINT(4.903402 52.355402),4,903402,52
4.903828,52.355536,1219,Plataan,Platanus hispanica,1903,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30152,Z225,Monumentale boom,,POINT(4.903828 52.355536),4,903828,52
4.903084,52.355485,1220,Plataan,Platanus hispanica,1950,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30072,Z226,Monumentale boom,,POINT(4.903084 52.355485),4,903084,52
4.903277,52.355548,1221,Plataan,Platanus hispanica,1950,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30071,Z227,Monumentale boom,,POINT(4.903277 52.355548),4,903277,52
4.903622,52.355658,1222,Plataan,Platanus hispanica,1960,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30070,Z228,Monumentale boom,,POINT(4.903622 52.355658),4,903622,52
4.903864,52.355734,1223,Plataan,Platanus hispanica,1950,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30069,Z229,Monumentale boom,,POINT(4.903864 52.355734),4,903864,52
4.904292,52.355873,1224,Plataan,Platanus hispanica,1950,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30067,Z230,Monumentale boom,,POINT(4.904292 52.355873),4,904292,52
4.904516,52.355943,1225,Plataan,Platanus hispanica,1950,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30066,Z231,Monumentale boom,,POINT(4.904516 52.355943),4,904516,52
4.895997,52.353692,1226,Groene trompetboom,Catalpa bignonioides,1950,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31273,Z232,Monumentale boom,,POINT(4.895997 52.353692),4,895997,52
4.896636,52.355073,1227,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30940,Z233,Monumentale boom,,POINT(4.896636 52.355073),4,896636,52
4.896828,52.355117,1228,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30942,Z234,Monumentale boom,,POINT(4.896828 52.355117),4,896828,52
4.897212,52.355186,1229,Esdoorn,Acer,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30943,Z235,Monumentale boom,,POINT(4.897212 52.355186),4,897212,52
4.897346,52.355229,1230,Witte Paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31623,Z236,Monumentale boom,,POINT(4.897346 52.355229),4,897346,52
4.897496,52.35526,1231,Witte Paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31615,Z237,Monumentale boom,,POINT(4.897496 52.35526),4,897496,52
4.897508,52.353988,1232,Witte Paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31154,Z238,Monumentale boom,,POINT(4.897508 52.353988),4,897508,52
4.895027,52.353489,1233,Witte Paardenkastanje,Aesculus hippocastanum,1930,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31292,Z239,Monumentale boom,,POINT(4.895027 52.353489),4,895027,52
4.894242,52.353906,1234,Witte Paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31352,Z240,Monumentale boom,,POINT(4.894242 52.353906),4,894242,52
4.894034,52.354206,1235,Witte Paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30833,Z241,Monumentale boom,,POINT(4.894034 52.354206),4,894034,52
4.89456,52.354567,1236,Plataan,Platanus hispanica,1891,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30864,Z243,Monumentale boom,,POINT(4.89456 52.354567),4,89456,52
4.89599,52.354934,1237,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30936,Z244,Monumentale boom,,POINT(4.89599 52.354934),4,89599,52
4.895668,52.354852,1238,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31624,Z245,Monumentale boom,,POINT(4.895668 52.354852),4,895668,52
4.895478,52.354818,1239,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30876,Z246,Monumentale boom,,POINT(4.895478 52.354818),4,895478,52
4.895135,52.354739,1240,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30874,Z247,Monumentale boom,,POINT(4.895135 52.354739),4,895135,52
4.898217,52.355241,1241,Witte paardenkastanje,Aesculus hippocastanum,1930,300-400 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30984,Z248,Monumentale boom,,POINT(4.898217 52.355241),4,898217,52
4.898154,52.355212,1242,Veldesdoorn,Acer campestre,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30985,Z250,Monumentale boom,,POINT(4.898154 52.355212),4,898154,52
4.898437,52.354947,1243,Witte paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31004,Z251,Monumentale boom,,POINT(4.898437 52.354947),4,898437,52
4.898514,52.354849,1244,Veldesdoorn,Acer campestre,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31006,Z252,Monumentale boom,,POINT(4.898514 52.354849),4,898514,52
4.898559,52.354792,1245,Paardenkastanje,Aesculus hippocastanum,1930,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31033,Z253,Monumentale boom,,POINT(4.898559 52.354792),4,898559,52
4.898638,52.354692,1246,Paardenkastanje,Aesculus hippocastanum,1930,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31041,Z254,Monumentale boom,,POINT(4.898638 52.354692),4,898638,52
4.89872,52.354589,1247,Paardenkastanje,Aesculus hippocastanum,1930,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31042,Z255,Monumentale boom,,POINT(4.89872 52.354589),4,89872,52
4.895718,52.35478,1248,Plataan,Platanus hispanica,1891,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30878,Z256,Monumentale boom,,POINT(4.895718 52.35478),4,895718,52
4.895736,52.354308,1249,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30898,Z257,Monumentale boom,,POINT(4.895736 52.354308),4,895736,52
4.898713,52.354414,1250,Plataan,Platanus hispanica,1911,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31063,Z259,Monumentale boom,,POINT(4.898713 52.354414),4,898713,52
4.898443,52.354525,1251,Populier,Populus canadensis,1961,200-300 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31202,Z260,Monumentale boom,,POINT(4.898443 52.354525),4,898443,52
4.897973,52.354209,1252,Populier,Populus canadensis,1951,400-500 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31117,Z261,Monumentale boom,,POINT(4.897973 52.354209),4,897973,52
4.894998,52.353243,1253,Plataan,Platanus hispanica,1891,400-500 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30403,Z262,Monumentale boom,,POINT(4.894998 52.353243),4,894998,52
4.895254,52.353294,1254,Plataan,Platanus hispanica,1891,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30404,Z264,Monumentale boom,,POINT(4.895254 52.353294),4,895254,52
4.895475,52.353337,1255,Plataan,Platanus hispanica,1891,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30405,Z265,Monumentale boom,,POINT(4.895475 52.353337),4,895475,52
4.896352,52.35351,1256,Plataan,Platanus hispanica,1922,200-300 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30409,Z266,Monumentale boom,,POINT(4.896352 52.35351),4,896352,52
4.896574,52.353552,1257,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30410,Z267,Monumentale boom,,POINT(4.896574 52.353552),4,896574,52
4.898369,52.354424,1258,Populier,Populus,1951,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31054,Z268,Monumentale boom,,POINT(4.898369 52.354424),4,898369,52
4.898443,52.354525,1259,Populier,Populus,1951,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31048,Z269,Monumentale boom,,POINT(4.898443 52.354525),4,898443,52
4.898278,52.354494,1260,Populier,Populus,1952,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31055,Z270,Monumentale boom,,POINT(4.898278 52.354494),4,898278,52
4.898295,52.354358,1261,Populier,Populus,1953,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31514,Z271,Monumentale boom,,POINT(4.898295 52.354358),4,898295,52
4.898403,52.354298,1262,Populier,Populus,1951,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31515,Z362,Monumentale boom,,POINT(4.898403 52.354298),4,898403,52
4.897462,52.35409,1263,Populier,Populus,1951,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,31188,Z272,Monumentale boom,,POINT(4.897462 52.35409),4,897462,52
4.897039,52.353646,1264,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30412,Z273,Monumentale boom,,POINT(4.897039 52.353646),4,897039,52
4.897259,52.353693,1265,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30413,Z274,Monumentale boom,,POINT(4.897259 52.353693),4,897259,52
4.897479,52.353735,1266,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30414,Z275,Monumentale boom,,POINT(4.897479 52.353735),4,897479,52
4.897714,52.35378,1267,Plataan,Platanus hispanica,1950,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30415,Z276,Monumentale boom,,POINT(4.897714 52.35378),4,897714,52
4.897914,52.353821,1268,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30416,Z277,Monumentale boom,,POINT(4.897914 52.353821),4,897914,52
4.898157,52.353866,1269,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30417,Z278,Monumentale boom,,POINT(4.898157 52.353866),4,898157,52
4.898379,52.353911,1270,Plataan,Platanus hispanica,1950,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30418,Z279,Monumentale boom,,POINT(4.898379 52.353911),4,898379,52
4.898584,52.353951,1271,Plataan,Platanus hispanica,1901,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30419,Z280,Monumentale boom,,POINT(4.898584 52.353951),4,898584,52
4.894701,52.353426,1272,Plataan,Platanus hispanica,1901,400-500 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30410,Z281,Monumentale boom,,POINT(4.894701 52.353426),4,894701,52
4.89885,52.357814,1273,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30479,Z282,Monumentale boom,,POINT(4.89885 52.357814),4,89885,52
4.898256,52.357802,1274,Hollandse iep,Ulmus hollandica `Belgica`,1900,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30483,Z283,Monumentale boom,,POINT(4.898256 52.357802),4,898256,52
4.888419,52.359129,1275,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30625,Z284,Monumentale boom,,POINT(4.888419 52.359129),4,888419,52
4.888453,52.359087,1276,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30621,Z285,Monumentale boom,,POINT(4.888453 52.359087),4,888453,52
4.898784,52.357859,1277,Hollandse iep,Ulmus hollandica `Belgica`,1900,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30480,Z286,Monumentale boom,,POINT(4.898784 52.357859),4,898784,52
4.887392,52.359989,1278,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30648,Z287,Monumentale boom,,POINT(4.887392 52.359989),4,887392,52
4.889843,52.358433,1279,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30589,Z288,Monumentale boom,,POINT(4.889843 52.358433),4,889843,52
4.889925,52.358362,1280,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30586,Z289,Monumentale boom,,POINT(4.889925 52.358362),4,889925,52
4.890064,52.358369,1281,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30584,Z290,Monumentale boom,,POINT(4.890064 52.358369),4,890064,52
4.890304,52.358308,1282,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30579,Z291,Monumentale boom,,POINT(4.890304 52.358308),4,890304,52
4.891513,52.358156,1283,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30573,Z292,Monumentale boom,,POINT(4.891513 52.358156),4,891513,52
4.893033,52.358022,1284,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30569,Z293,Monumentale boom,,POINT(4.893033 52.358022),4,893033,52
4.893092,52.358066,1285,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30568,Z294,Monumentale boom,,POINT(4.893092 52.358066),4,893092,52
4.893184,52.35806,1286,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30567,Z295,Monumentale boom,,POINT(4.893184 52.35806),4,893184,52
4.893252,52.358058,1287,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30565,Z296,Monumentale boom,,POINT(4.893252 52.358058),4,893252,52
4.893331,52.358053,1288,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30564,Z297,Monumentale boom,,POINT(4.893331 52.358053),4,893331,52
4.89345,52.358046,1289,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30561,Z298,Monumentale boom,,POINT(4.89345 52.358046),4,89345,52
4.893537,52.358041,1290,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30560,Z299,Monumentale boom,,POINT(4.893537 52.358041),4,893537,52
4.893615,52.358036,1291,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30558,Z300,Monumentale boom,,POINT(4.893615 52.358036),4,893615,52
4.893791,52.358024,1292,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30556,Z301,Monumentale boom,,POINT(4.893791 52.358024),4,893791,52
4.895142,52.35795,1293,Hollandse iep,Ulmus hollandica `Belgica`,1890,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30534,Z302,Monumentale boom,,POINT(4.895142 52.35795),4,895142,52
4.89442,52.357989,1294,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30548,Z303,Monumentale boom,,POINT(4.89442 52.357989),4,89442,52
4.894997,52.357905,1295,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30537,Z304,Monumentale boom,,POINT(4.894997 52.357905),4,894997,52
4.895172,52.357894,1296,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30533,Z305,Monumentale boom,,POINT(4.895172 52.357894),4,895172,52
4.895417,52.357933,1297,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30529,Z306,Monumentale boom,,POINT(4.895417 52.357933),4,895417,52
4.895796,52.357859,1298,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30522,Z307,Monumentale boom,,POINT(4.895796 52.357859),4,895796,52
4.895852,52.357908,1299,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30524,Z308,Monumentale boom,,POINT(4.895852 52.357908),4,895852,52
4.895885,52.357854,1300,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30521,Z309,Monumentale boom,,POINT(4.895885 52.357854),4,895885,52
4.895967,52.357849,1301,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30518,Z310,Monumentale boom,,POINT(4.895967 52.357849),4,895967,52
4.896281,52.357888,1302,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30515,Z312,Monumentale boom,,POINT(4.896281 52.357888),4,896281,52
4.896314,52.357829,1303,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30513,Z313,Monumentale boom,,POINT(4.896314 52.357829),4,896314,52
4.896402,52.357824,1304,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30512,Z314,Monumentale boom,,POINT(4.896402 52.357824),4,896402,52
4.89649,52.357813,1305,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30509,Z315,Monumentale boom,,POINT(4.89649 52.357813),4,89649,52
4.897243,52.357824,1306,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30497,Z316,Monumentale boom,,POINT(4.897243 52.357824),4,897243,52
4.897271,52.35777,1307,Hollandse iep,Ulmus hollandica `Belgica`,1945,100-200 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30496,Z317,Monumentale boom,,POINT(4.897271 52.35777),4,897271,52
4.89754,52.357756,1308,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30492,Z318,Monumentale boom,,POINT(4.89754 52.357756),4,89754,52
4.888508,52.359047,1309,Hollandse iep,Ulmus hollandica `Belgica`,1945,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30622,Z319,Monumentale boom,,POINT(4.888508 52.359047),4,888508,52
4.888613,52.358961,1310,Hollandse iep,Ulmus hollandica `Belgica`,1890,200-300 cm,50  -100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,30614,Z320,Monumentale boom,,POINT(4.888613 52.358961),4,888613,52
4.880445,52.342382,1311,Koningslinde,Tilia europaea `Pallida`,2013,0-50cm,0-50cm,Cultuurhistorische waarde,,441841,Z321,Beschermwaardige houtopstand,,POINT(4.880445 52.342382),4,880445,52
4.86159,52.322017,1312,Treurwilg,Salix sepucralis `Tristis`,1940,400-500 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,346873,Z322,Monumentale boom,,POINT(4.86159 52.322017),4,86159,52
4.857996,52.341967,1313,Plataan,Platanus hispanica,1927,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,213272,Z323,Monumentale boom,,POINT(4.857996 52.341967),4,857996,52
4.908125,52.344569,1314,Eenbladige es,Fraxinus excelsior `Diversifolia`,1952,200-300 cm,50-100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,218678,Z324,Monumentale boom,,POINT(4.908125 52.344569),4,908125,52
4.892232,52.332606,1315,Koningslinde,Tilia vulgaris `Pallida`,2004,50-100 cm,0-50cm,Cultuurhistorische waarde,,230734,Z325,Beschermwaardige houtopstand,,POINT(4.892232 52.332606),4,892232,52
4.911374,52.348129,1316,Italiaanse populier,Populus nigra Italica,1954,300-400 cm,100-200 cm,Beeldbepalende waarde - Cultuurhistorische waarde,,218221,Z326,Monumentale boom,,POINT(4.911374 52.348129),4,911374,52
4.881893,52.352983,1317,Venijnboom/taxus,Taxus baccata `Fastigiata`,1927,0-50cm,0-50cm,Beeldbepalende waarde - Cultuurhistorische waarde,,44845,Z327,Monumentale boom,,POINT(4.881893 52.352983),4,881893,52
4.881856,52.353038,1318,Venijnboom/taxus,Taxus baccata `Fastigiata`,1927,0-50cm,0-50cm,Beeldbepalende waarde - Cultuurhistorische waarde,,44846,Z328,Monumentale boom,,POINT(4.881856 52.353038),4,881856,52
4.84523,52.324649,1319,tulpenboom,Liriodendron tulipifera,1950,300-400 cm,,Beeldbepalende waarde - Natuurwaarde - Zeldzaamheidswaarde,,,AM001,Monumentale boom,,POINT(4.84523 52.324649),4,84523,52
4.823899,52.318938,1320,paardenkastanje,Aescules hippocastanum,1930,400-500 cm,,Beeldbepalende waarde - Natuurwaarde - Zeldzaamheidswaarde,,,AM002,Monumentale boom,,POINT(4.823899 52.318938),4,823899,52
4.849684,52.320379,1321,Witte abeel,Populus alba,1964,300-400 cm,,Beeldbepalende waarde,,,AM003,Beschermwaardige houtopstand,,POINT(4.849684 52.320379),4,849684,52
4.818041,52.326929,1322,schietwilg,Salix alba,1935,> 500 cm,,Beeldbepalende waarde - Natuurwaarde,,,AM004,Beschermwaardige houtopstand,,POINT(4.818041 52.326929),4,818041,52
4.843245,52.329789,1323,grauwe abeel,Populus canescens,1936,300-400 cm,,Beeldbepalende waarde,,,AM005,Monumentale boom,,POINT(4.843245 52.329789),4,843245,52
4.85111,52.318411,1324,schietwilg,Salix alba,1952,> 500 cm,,Beeldbepalende waarde,,,AM006,Monumentale boom,,POINT(4.85111 52.318411),4,85111,52
4.854345,52.316574,1325,grauwe abeel,Populus canescens,1953,> 500 cm,,Beeldbepalende waarde,,,AM007,Monumentale boom,,POINT(4.854345 52.316574),4,854345,52
