verkiezing;cbs_gemeentecode;gemeente;cbs_wijkcode;wijknaam;cbs_buurtcode;buurtnaam;bag_referentienummer_stembureau;stembureau_naam;Kenmerk;aantal;stembureau_x;stembureau_y;stembureau_latitude;stembureau_longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;woonplaats;nr_stembureau
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Blanco ;29;132147;460922;52.13603;5.05341;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;21
RF2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool Het Kompas;Ongeldig;3;132147;460922;52.13603;5.05341;132100;461987;52.14560;5.52647;132071;461001;52.136734;5.052298;Maarssen;21
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040209;Landgoed Nijenrode;0311100000005088;Gemeentelijke Sporthal;VOOR;512;128472;464053;52.16400;4.99949;128474;464502;52.16803;4.99478;128783;463795;52.161697;5.004059;Breukelen;22
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040209;Landgoed Nijenrode;0311100000005088;Gemeentelijke Sporthal;TEGEN;459;128472;464053;52.16400;4.99949;128474;464502;52.16803;4.99478;128783;463795;52.161697;5.004059;Breukelen;22
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040209;Landgoed Nijenrode;0311100000005088;Gemeentelijke Sporthal;Geldig;1001;128472;464053;52.16400;4.99949;128474;464502;52.16803;4.99478;128783;463795;52.161697;5.004059;Breukelen;22
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040209;Landgoed Nijenrode;0311100000005088;Gemeentelijke Sporthal;Blanco ;30;128472;464053;52.16400;4.99949;128474;464502;52.16803;4.99478;128783;463795;52.161697;5.004059;Breukelen;22
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040209;Landgoed Nijenrode;0311100000005088;Gemeentelijke Sporthal;Ongeldig;1;128472;464053;52.16400;4.99949;128474;464502;52.16803;4.99478;128783;463795;52.161697;5.004059;Breukelen;22
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040213;Breukelen Zuid;0311100000006432;Gemeentehuis Boom en Bosch;VOOR;528;128905;464814;52.17086;5.00576;128474;464502;52.16803;4.99478;128701;464677;52.169626;5.002792;Breukelen;23
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040213;Breukelen Zuid;0311100000006432;Gemeentehuis Boom en Bosch;TEGEN;442;128905;464814;52.17086;5.00576;128474;464502;52.16803;4.99478;128701;464677;52.169626;5.002792;Breukelen;23
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040213;Breukelen Zuid;0311100000006432;Gemeentehuis Boom en Bosch;Geldig;1011;128905;464814;52.17086;5.00576;128474;464502;52.16803;4.99478;128701;464677;52.169626;5.002792;Breukelen;23
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040213;Breukelen Zuid;0311100000006432;Gemeentehuis Boom en Bosch;Blanco ;41;128905;464814;52.17086;5.00576;128474;464502;52.16803;4.99478;128701;464677;52.169626;5.002792;Breukelen;23
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040213;Breukelen Zuid;0311100000006432;Gemeentehuis Boom en Bosch;Ongeldig;3;128905;464814;52.17086;5.00576;128474;464502;52.16803;4.99478;128701;464677;52.169626;5.002792;Breukelen;23
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006303;Woonzorgcentrum De Aa / Driestroom;VOOR;398;128238;465461;52.17665;4.99595;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;24
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006303;Woonzorgcentrum De Aa / Driestroom;TEGEN;335;128238;465461;52.17665;4.99595;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;24
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006303;Woonzorgcentrum De Aa / Driestroom;Geldig;773;128238;465461;52.17665;4.99595;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;24
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006303;Woonzorgcentrum De Aa / Driestroom;Blanco ;40;128238;465461;52.17665;4.99595;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;24
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006303;Woonzorgcentrum De Aa / Driestroom;Ongeldig;8;128238;465461;52.17665;4.99595;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;24
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006233;OBS de Regenboog;VOOR;324;128553;465327;52.17546;5.00057;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;25
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006233;OBS de Regenboog;TEGEN;273;128553;465327;52.17546;5.00057;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;25
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006233;OBS de Regenboog;Geldig;622;128553;465327;52.17546;5.00057;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;25
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006233;OBS de Regenboog;Blanco ;25;128553;465327;52.17546;5.00057;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;25
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040215;Breukelen Midden;0311100000006233;OBS de Regenboog;Ongeldig;1;128553;465327;52.17546;5.00057;128474;464502;52.16803;4.99478;128455;465128;52.173661;4.999154;Breukelen;25
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040207;Breukelen Noord;0311100000000392;Wijkcentrum Over-Noord;VOOR;604;128395;465938;52.18094;4.99821;128474;464502;52.16803;4.99478;128585;465966;52.181202;5.000994;Breukelen;26
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040207;Breukelen Noord;0311100000000392;Wijkcentrum Over-Noord;TEGEN;644;128395;465938;52.18094;4.99821;128474;464502;52.16803;4.99478;128585;465966;52.181202;5.000994;Breukelen;26
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040207;Breukelen Noord;0311100000000392;Wijkcentrum Over-Noord;Geldig;1279;128395;465938;52.18094;4.99821;128474;464502;52.16803;4.99478;128585;465966;52.181202;5.000994;Breukelen;26
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040207;Breukelen Noord;0311100000000392;Wijkcentrum Over-Noord;Blanco ;31;128395;465938;52.18094;4.99821;128474;464502;52.16803;4.99478;128585;465966;52.181202;5.000994;Breukelen;26
RF2018;G1904;Stichtse Vecht;WK190402;Breukelen;BU19040207;Breukelen Noord;0311100000000392;Wijkcentrum Over-Noord;Ongeldig;2;128395;465938;52.18094;4.99821;128474;464502;52.16803;4.99478;128585;465966;52.181202;5.000994;Breukelen;26
RF2018;G1904;Stichtse Vecht;WK190404;Nieuwer Ter Aa;BU19040402;Nieuwer Ter Aa;0311100000009107;Dorpshuis Ons Genoegen;VOOR;303;127187;466958;52.19005;4.98047;126827;468176;52.20098;4.75099;127200;467025;52.190657;4.980660;Nieuwer Ter Aa;27
RF2018;G1904;Stichtse Vecht;WK190404;Nieuwer Ter Aa;BU19040402;Nieuwer Ter Aa;0311100000009107;Dorpshuis Ons Genoegen;TEGEN;133;127187;466958;52.19005;4.98047;126827;468176;52.20098;4.75099;127200;467025;52.190657;4.980660;Nieuwer Ter Aa;27
RF2018;G1904;Stichtse Vecht;WK190404;Nieuwer Ter Aa;BU19040402;Nieuwer Ter Aa;0311100000009107;Dorpshuis Ons Genoegen;Geldig;458;127187;466958;52.19005;4.98047;126827;468176;52.20098;4.75099;127200;467025;52.190657;4.980660;Nieuwer Ter Aa;27
RF2018;G1904;Stichtse Vecht;WK190404;Nieuwer Ter Aa;BU19040402;Nieuwer Ter Aa;0311100000009107;Dorpshuis Ons Genoegen;Blanco ;22;127187;466958;52.19005;4.98047;126827;468176;52.20098;4.75099;127200;467025;52.190657;4.980660;Nieuwer Ter Aa;27
RF2018;G1904;Stichtse Vecht;WK190404;Nieuwer Ter Aa;BU19040402;Nieuwer Ter Aa;0311100000009107;Dorpshuis Ons Genoegen;Ongeldig;0;127187;466958;52.19005;4.98047;126827;468176;52.20098;4.75099;127200;467025;52.190657;4.980660;Nieuwer Ter Aa;27
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen Dorp;0311100000001259;Brandweerkazerne;VOOR;443;125506;462305;52.14814;4.95629;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;28
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen Dorp;0311100000001259;Brandweerkazerne;TEGEN;301;125506;462305;52.14814;4.95629;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;28
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen Dorp;0311100000001259;Brandweerkazerne;Geldig;775;125506;462305;52.14814;4.95629;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;28
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen Dorp;0311100000001259;Brandweerkazerne;Blanco ;31;125506;462305;52.14814;4.95629;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;28
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen Dorp;0311100000001259;Brandweerkazerne;Ongeldig;6;125506;462305;52.14814;4.95629;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;28
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen dorp;0311100000009480;Zorgcentrum Overdorp;VOOR;468;125107;462324;52.14829;4.95046;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;29
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen dorp;0311100000009480;Zorgcentrum Overdorp;TEGEN;368;125107;462324;52.14829;4.95046;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;29
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen dorp;0311100000009480;Zorgcentrum Overdorp;Geldig;866;125107;462324;52.14829;4.95046;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;29
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen dorp;0311100000009480;Zorgcentrum Overdorp;Blanco ;30;125107;462324;52.14829;4.95046;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;29
RF2018;G1904;Stichtse Vecht;WK190405;Kockengen;BU19040505;Kockengen dorp;0311100000009480;Zorgcentrum Overdorp;Ongeldig;2;125107;462324;52.14829;4.95046;125075;462783;52.15242;4.49960;125124;462389;52.148877;4.950708;Kockengen;29
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040308;Driehoven;0329100000000524;Wooncomplex 't Nieuwe Kampje;VOOR;649;129885;469043;52.20892;5.01977;129821;470621;52.22310;5.18718;129845;469198;52.210312;5.019175;Loenen aan de Vecht;31
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040308;Driehoven;0329100000000524;Wooncomplex 't Nieuwe Kampje;TEGEN;408;129885;469043;52.20892;5.01977;129821;470621;52.22310;5.18718;129845;469198;52.210312;5.019175;Loenen aan de Vecht;31
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040308;Driehoven;0329100000000524;Wooncomplex 't Nieuwe Kampje;Geldig;1080;129885;469043;52.20892;5.01977;129821;470621;52.22310;5.18718;129845;469198;52.210312;5.019175;Loenen aan de Vecht;31
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040308;Driehoven;0329100000000524;Wooncomplex 't Nieuwe Kampje;Blanco ;23;129885;469043;52.20892;5.01977;129821;470621;52.22310;5.18718;129845;469198;52.210312;5.019175;Loenen aan de Vecht;31
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040308;Driehoven;0329100000000524;Wooncomplex 't Nieuwe Kampje;Ongeldig;2;129885;469043;52.20892;5.01977;129821;470621;52.22310;5.18718;129845;469198;52.210312;5.019175;Loenen aan de Vecht;31
RF2018;G1904;Stichtse Vecht;WK190408;Nigtevecht;BU19040804;Nigtevecht Dorp;0329100000004162;Dorpshuis Nigtevecht;VOOR;359;130381;476256;52.27377;5.02650;130778;476086;52.27225;5.32329;130493;476340;52.274529;5.028134;Nigtevecht;32
RF2018;G1904;Stichtse Vecht;WK190408;Nigtevecht;BU19040804;Nigtevecht Dorp;0329100000004162;Dorpshuis Nigtevecht;TEGEN;344;130381;476256;52.27377;5.02650;130778;476086;52.27225;5.32329;130493;476340;52.274529;5.028134;Nigtevecht;32
RF2018;G1904;Stichtse Vecht;WK190408;Nigtevecht;BU19040804;Nigtevecht Dorp;0329100000004162;Dorpshuis Nigtevecht;Geldig;716;130381;476256;52.27377;5.02650;130778;476086;52.27225;5.32329;130493;476340;52.274529;5.028134;Nigtevecht;32
RF2018;G1904;Stichtse Vecht;WK190408;Nigtevecht;BU19040804;Nigtevecht Dorp;0329100000004162;Dorpshuis Nigtevecht;Blanco ;13;130381;476256;52.27377;5.02650;130778;476086;52.27225;5.32329;130493;476340;52.274529;5.028134;Nigtevecht;32
RF2018;G1904;Stichtse Vecht;WK190408;Nigtevecht;BU19040804;Nigtevecht Dorp;0329100000004162;Dorpshuis Nigtevecht;Ongeldig;1;130381;476256;52.27377;5.02650;130778;476086;52.27225;5.32329;130493;476340;52.274529;5.028134;Nigtevecht;32
RF2018;G1904;Stichtse Vecht;WK190406;Vreeland;BU19040603;Vreeland Dorp;0329100000006066;Dorpshuis Vreeland;VOOR;490;130699;471413;52.23025;5.03151;131009;472276;52.23802;5.35990;130746;471543;52.231422;5.032190;Vreeland;33
RF2018;G1904;Stichtse Vecht;WK190406;Vreeland;BU19040603;Vreeland Dorp;0329100000006066;Dorpshuis Vreeland;TEGEN;407;130699;471413;52.23025;5.03151;131009;472276;52.23802;5.35990;130746;471543;52.231422;5.032190;Vreeland;33
RF2018;G1904;Stichtse Vecht;WK190406;Vreeland;BU19040603;Vreeland Dorp;0329100000006066;Dorpshuis Vreeland;Geldig;924;130699;471413;52.23025;5.03151;131009;472276;52.23802;5.35990;130746;471543;52.231422;5.032190;Vreeland;33
RF2018;G1904;Stichtse Vecht;WK190406;Vreeland;BU19040603;Vreeland Dorp;0329100000006066;Dorpshuis Vreeland;Blanco ;27;130699;471413;52.23025;5.03151;131009;472276;52.23802;5.35990;130746;471543;52.231422;5.032190;Vreeland;33
RF2018;G1904;Stichtse Vecht;WK190406;Vreeland;BU19040603;Vreeland Dorp;0329100000006066;Dorpshuis Vreeland;Ongeldig;7;130699;471413;52.23025;5.03151;131009;472276;52.23802;5.35990;130746;471543;52.231422;5.032190;Vreeland;33
RF2018;G1904;Stichtse Vecht;WK190410;Loenersloot;BU19041003;Loenersloot Dorp;0329100000003287;Montessorischool Loenersloot;VOOR;152;128634;471361;52.22969;5.00129;128305;470615;52.22297;4.96537;128569;471370;52.229775;5.000340;Loenersloot;34
RF2018;G1904;Stichtse Vecht;WK190410;Loenersloot;BU19041003;Loenersloot Dorp;0329100000003287;Montessorischool Loenersloot;TEGEN;120;128634;471361;52.22969;5.00129;128305;470615;52.22297;4.96537;128569;471370;52.229775;5.000340;Loenersloot;34
RF2018;G1904;Stichtse Vecht;WK190410;Loenersloot;BU19041003;Loenersloot Dorp;0329100000003287;Montessorischool Loenersloot;Geldig;281;128634;471361;52.22969;5.00129;128305;470615;52.22297;4.96537;128569;471370;52.229775;5.000340;Loenersloot;34
RF2018;G1904;Stichtse Vecht;WK190410;Loenersloot;BU19041003;Loenersloot Dorp;0329100000003287;Montessorischool Loenersloot;Blanco ;9;128634;471361;52.22969;5.00129;128305;470615;52.22297;4.96537;128569;471370;52.229775;5.000340;Loenersloot;34
RF2018;G1904;Stichtse Vecht;WK190410;Loenersloot;BU19041003;Loenersloot Dorp;0329100000003287;Montessorischool Loenersloot;Ongeldig;0;128634;471361;52.22969;5.00129;128305;470615;52.22297;4.96537;128569;471370;52.229775;5.000340;Loenersloot;34
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040310;Loenen Dorpskern;0329100000000655;Cultureel Centrum 't Web;VOOR;513;130159;469202;52.21036;5.02376;129821;470621;52.22310;5.18718;128746;470350;52.220611;5.003002;Loenen aan de Vecht;35
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040310;Loenen Dorpskern;0329100000000655;Cultureel Centrum 't Web;TEGEN;472;130159;469202;52.21036;5.02376;129821;470621;52.22310;5.18718;128746;470350;52.220611;5.003002;Loenen aan de Vecht;35
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040310;Loenen Dorpskern;0329100000000655;Cultureel Centrum 't Web;Geldig;1013;130159;469202;52.21036;5.02376;129821;470621;52.22310;5.18718;128746;470350;52.220611;5.003002;Loenen aan de Vecht;35
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040310;Loenen Dorpskern;0329100000000655;Cultureel Centrum 't Web;Blanco ;28;130159;469202;52.21036;5.02376;129821;470621;52.22310;5.18718;128746;470350;52.220611;5.003002;Loenen aan de Vecht;35
RF2018;G1904;Stichtse Vecht;WK190403;Loenen aan de Vecht;BU19040310;Loenen Dorpskern;0329100000000655;Cultureel Centrum 't Web;Ongeldig;3;130159;469202;52.21036;5.02376;129821;470621;52.22310;5.18718;128746;470350;52.220611;5.003002;Loenen aan de Vecht;35
