FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
beheerobject_overstijgende_voorziening.7428,142497,389940,10622,Sluis IV,51A-002,51A-002-03,Sluis IV ,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,142.497,389.94,1920,51A-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (142497 389940)
beheerobject_overstijgende_voorziening.7470,132115,549355,10670,Stevinsluizen,14E-001,14E-00141,Stevinsluizen,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,132.115,549.355,1930,14E-001-00,1675,RWS MN / MN District Noord,1675,,,POINT (132115 549355)
beheerobject_overstijgende_voorziening.7476,62091,426984,10676,Goereesesluis,37C-001,37C-001-05,Goereesesluis,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,62.091,426.984,1960,37C-001-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (62091 426984)
beheerobject_overstijgende_voorziening.7477,96895,435484,10677,van Brienenoord,37H-006,37H-006-03,Brienenoordbruggen,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A16,in RW,96.895,435.484,1964,37H-006-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (96895 435484)
beheerobject_overstijgende_voorziening.7478,99341,436806,10678,Hollandsche IJssel,37H-001,37H-001-04,Stormvloedkering Hollandsche IJssel,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,99.341,436.806,1958,37H-001-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (99341 436806)
beheerobject_overstijgende_voorziening.7479,151448,565221,10679,Lorentzsluizen,10B-001,10B-00134,Lorentzsluizen,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,151.448,565.221,1931,10B-001-00,1675,RWS MN / MN District Noord,1675,,,POINT (151448 565221)
beheerobject_overstijgende_voorziening.7494,70774,391940,10700,Bergsediepsluis,49B-001,49B-001-03,Bergsediepsluis,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,70.774,391.94,1984,49B-001-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (70774 391940)
beheerobject_overstijgende_voorziening.7495,59294,386090,10701,Hansweert,48H-353,48H-353-03,Hansweert,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,59.294,386.09,1983,48H-353-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (59294 386090)
beheerobject_overstijgende_voorziening.7496,47240,418923,10702,Brouwerssluis,42E-001,42E-001-04,Brouwerssluis,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,47.24,418.923,1975,42E-001-04,1672,RWS ZD / ZD District Noord,1672,,,POINT (47240 418923)
beheerobject_overstijgende_voorziening.7497,157902,504412,10703,Houtribsluizen,20D-001,20D-00111,Houtribsluizen ,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,157.902,504.412,1972,20D-001-00,1675,RWS MN / MN District Noord,1675,,,POINT (157902 504412)
beheerobject_overstijgende_voorziening.7498,152914,440657,10704,Prs. Marijkesluis,39B-001,39B-001-06,Prs. Marijkesluis object overstijgende voorzieningen,Prs. Marijkesluis object overstijgende voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,152.914,440.657,1937,39B-001-00,1676,RWS MN / MN District Zuid,1676,,,POINT (152914 440657)
beheerobject_overstijgende_voorziening.7499,147982,522756,10705,Krabbersgatsluis,20A-001,20A-001-05,Krabbersgatsluis,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,147.982,522.756,1969,20A-001-00,1675,RWS MN / MN District Noord,1675,,,POINT (147982 522756)
beheerobject_overstijgende_voorziening.7500,172521,513933.99999999994,10706,Ketelbrug,20F-101,20F-101-03,Ketelbrug,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A6,in RW,172.521,513.934,1967,20F-101-00,1675,RWS MN / MN District Noord,1675,,,POINT (172521 513934)
beheerobject_overstijgende_voorziening.7501,150277,442152,10707,Prs. Irenesluis,39B-002,39B-002-05,Prs. Irenesluis object overstijgende voorzieningen,Prs. Irenesluis object overstijgende voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,150.277,442.152,1937,39B-002-00,1676,RWS MN / MN District Zuid,1676,,,POINT (150277 442152)
beheerobject_overstijgende_voorziening.7509,89860,431200,10715,Groene Kruisweg,37G-001,37G-00112,Groene Kruisweg Trafohuisje,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A15,niet RW,89.86,431.2,1973,37G-125-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (89860 431200)
beheerobject_overstijgende_voorziening.7515,120444,544508,10732,Balgzandbrug,14E-004,14E-004-03,Balgzandbrug ,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,N99,niet RW,120.444,544.508,1930,14E-004-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (120444 544508)
beheerobject_overstijgende_voorziening.7516,115802,497453,10733,Coenbruggen,25B-102,25B-102-05,Coenbruggen ,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A8,in RW,115.802,497.453,1965,25B-102-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (115802 497453)
beheerobject_overstijgende_voorziening.7606,13000,305000,10829,Object Overstijgende Voorzieningen,86K-100-47,86K-100-4747,Object Overstijgende Voorzieningen,v.1.3,Beheerobject Overstijgende Voorziening,Droog,HWN,,,13,305,,86K-100-47,883,Nog niet bekend/Nog niet bekend,883,,,POINT (13000 305000)
beheerobject_overstijgende_voorziening.7618,116056,480646,10841,Schipholbruggen,25D-100,25D-100-03,Schipholbruggen OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A9,in RW,116.056,480.646,1967,25D-100-03,1666,RWS WNN / WNN District Zuid,1666,,,POINT (116056 480646)
beheerobject_overstijgende_voorziening.7646,87548,411758,10869,Volkeraksluizen,43G-001,43G-00112,Volkeraksluizen OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,87.548,411.758,1964,43G-001-12,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87548 411758)
beheerobject_overstijgende_voorziening.7663,275987,578324,10886,Westerwoldsche Aa,08C-103,08C-103-03,Westerwoldsche Aa OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A7,in RW,275.987,578.324,1966,08C-103-00,1687,RWS NN / NN District Oost,1687,,,POINT (275987 578324)
beheerobject_overstijgende_voorziening.7665,152931,423294,10888,Sluiscomplex St. Andries,45B-001,45B-001-04,Sluiscomplex St. Andries OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,152.931,423.294,1934,45B-001-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (152931 423294)
beheerobject_overstijgende_voorziening.7683,45801,372874,10906,Sluizencomplex Terneuzen,54E-001,54E-00110,Sluizencomplex Terneuzen OOV oostsluis,Object Overstijgende Voorziening t.b.v. oostsluis,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,45.801,372.874,1966,54E-351-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45801 372874)
beheerobject_overstijgende_voorziening.7684,45601,372920,10907,Sluizencomplex Terneuzen,54E-001,54E-00111,Sluizencomplex Terneuzen OOV middensluis,Object Overstijgende Voorziening t.b.v. middensluis,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,45.601,372.92,1910,54E-352-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45601 372920)
beheerobject_overstijgende_voorziening.7685,45572,372181,10908,Sluizencomplex Terneuzen,54E-001,54E-00112,Sluizencomplex Terneuzen OOV westsluis,Object Overstijgende Voorziening t.b.v. westsluis,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,45.572,372.181,1967,54E-350-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45572 372181)
beheerobject_overstijgende_voorziening.7686,45657,372654,10909,Sluizencomplex Terneuzen,54E-001,54E-00113,Sluizencomplex Terneuzen OOV algemeen,Object Overstijgende Voorziening algemeen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,45.657,372.654,1966,54E-001-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (45657 372654)
beheerobject_overstijgende_voorziening.7687,184959,429523,10910,Sluiscomplex Weurt,40C-004,40C-004-06,Sluiscomplex Weurt OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,184.959,429.523,1988,40C-004-00,1680,RWS ON / ON District Zuid,1680,,,POINT (184959 429523)
beheerobject_overstijgende_voorziening.7688,159619,434790,10912,Pr. Bernhardsluis,39D-001,39D-001-05,Pr. Bernhardsluis object overstijgende voorzieningen,Pr. Bernhardsluis object overstijgende voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,159.619,434.79,1952,39D-001-00,1676,RWS MN / MN District Zuid,1676,,,POINT (159619 434790)
beheerobject_overstijgende_voorziening.7693,84553,439196,10917,Landtunnel A4 Delft-Schiedam,37E-202,37E-20216,Ketheltunnel (OOV),Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A4,in RW,84.553,439.196,2015,37E-202-16,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (84553 439196)
beheerobject_overstijgende_voorziening.7698,117091,406266,10922,Sluis I,44D-002,44D-002-05,OOV Sluis I,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,117.091,406.266,1968,44D-351-00,1682,RWS ZN / ZN District West,1682,,,POINT (117091 406266)
beheerobject_overstijgende_voorziening.7718,65598,409465,10942,Grevelingensluis,43C-001,43C-001-06,OOV Grevelingensluis,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,65.598,409.465,1960,43C-001-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (65598 409465)
beheerobject_overstijgende_voorziening.7720,74819,382833,10944,Kreekrakbruggen,49D-001,49D-001-04,Kreekrakbruggen OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,74.819,382.833,1974,49D-102-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (74819 382833)
beheerobject_overstijgende_voorziening.7729,178631,378605,10954,Sluis 11,51H-003,51H-003-05,Sluis 11 OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,178.631,378.605,2003,51H-003-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (178631 378605)
beheerobject_overstijgende_voorziening.7744,152202,413319,10969,Spoortunnel Rosmalen,45B-303,45B-303-07,OOV,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Droog,HWN,A2,in RW,152.202,413.319,2008,45B-303-07,1683,RWS ZN / ZN District Midden,1683,,,POINT (152202 413319)
beheerobject_overstijgende_voorziening.7750,179239,420147,10975,Sluis/stuwcomplex Grave,45F-001,45F-001-08,OOV Sluis/stuwcomplex Grave,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,179.239,420.147,1974,45F-350-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (179239 420147)
beheerobject_overstijgende_voorziening.7751,180069,371295,10976,Sluis 13,58A-001,58A-001-07,OOV Sluis 13,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,180.069,371.295,2003,58A-352-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (180069 371295)
beheerobject_overstijgende_voorziening.7757,49330,396098,10982,Zandkreeksluis,48E-001,48E-001-06,OOV Zandkreeksluis,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,49.33,396.098,,48E-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (49330 396098)
beheerobject_overstijgende_voorziening.7825,212953,463881,11050,Sluiscomplex Eefde,33F-001,33F-00112,OOV Sluiscomplex Eefde ,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,212.953,463.881,1933,33F-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (212953 463881)
beheerobject_overstijgende_voorziening.7828,243161,473941,11053,Sluiscomplex Delden,34E-001,34E-001-06,OOV Sluiscomplex Delden ,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,243.161,473.941,1933,34E-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (243161 473941)
beheerobject_overstijgende_voorziening.7831,251821,474024,11056,Sluiscomplex Hengelo,34F-001,34F-001-05,OOV Sluiscomplex Hengelo ,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,251.821,474.024,1935,34F-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (251821 474024)
beheerobject_overstijgende_voorziening.7834,200305,502644,11059,Spooldersluis,21G-350,21G-350-03,OOV Spooldersluis ,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,200.305,502.644,1961,21G-350-00,1679,RWS ON / ON District Noord,1679,,,POINT (200305 502644)
beheerobject_overstijgende_voorziening.7964,116638,406732,11197,Marksluis,44D-001,44D-001-03,OOV Marksluis ,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,116.638,406.732,1968,44D-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (116638 406732)
beheerobject_overstijgende_voorziening.7967,127619,400915,11200,Sluis II,44G-350,44G-350-03,OOV Sluis II,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,127.619,400.915,2002,44G-350-00,1682,RWS ZN / ZN District West,1682,,,POINT (127619 400915)
beheerobject_overstijgende_voorziening.7972,151271,416776,11205,Sluiscomplex Empel,45B-352,45B-352-04,OOV sluis Empel,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,151.271,416.776,2012,45B-352-04,1683,RWS ZN / ZN District Midden,1683,,,POINT (151271 416776)
beheerobject_overstijgende_voorziening.7974,164959,402226,11207,Sluis 4,45G-350,45G-350-05,OOV sluis 4,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,164.959,402.226,2009,45G-350-05,1683,RWS ZN / ZN District Midden,1683,,,POINT (164959 402226)
beheerobject_overstijgende_voorziening.7976,158901,406637,11209,Sluis Schijndel,45G-352,45G-352-04,OOV sluis Schijndel,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,158.901,406.637,1990,45G-352-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (158901 406637)
beheerobject_overstijgende_voorziening.7979,168823,398692,11212,Sluis 5,51E-001,51E-001-06,OOV sluis 5,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,168.823,398.692,2009,51E-001-06,1683,RWS ZN / ZN District Midden,1683,,,POINT (168823 398692)
beheerobject_overstijgende_voorziening.7981,167423,391475,11214,Sluis V,51E-002,51E-002-03,OOV sluis V,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,167.423,391.475,1920,51E-351-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (167423 391475)
beheerobject_overstijgende_voorziening.7983,172074,394315,11216,Sluis 6,51F-001,51F-001-07,OOV sluis 6,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,172.074,394.315,2009,51F-001-07,1683,RWS ZN / ZN District Midden,1683,,,POINT (172074 394315)
beheerobject_overstijgende_voorziening.7986,176855,380899,11219,Sluis 10,51H-004,51H-004-05,OOV sluis 10,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,176.855,380.899,2007,51H-004-05,1683,RWS ZN / ZN District Midden,1683,,,POINT (176855 380899)
beheerobject_overstijgende_voorziening.7988,176267,386459,11221,Sluis Helmond (DE),51H-357,51H-357-05,OOV sluis Helmond,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,176.267,386.459,1989,51H-357-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (176267 386459)
beheerobject_overstijgende_voorziening.7991,179826,373513,11224,Sluis 12,57F-001,57F-001-06,OOV sluis 12,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,179.826,373.513,2007,57F-001-06,1683,RWS ZN / ZN District Midden,1683,,,POINT (179826 373513)
beheerobject_overstijgende_voorziening.7993,174605,361831,11226,Sluis 16,57H-001,57H-001-04,OOV sluis 16,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,174.605,361.831,1930,57H-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (174605 361831)
beheerobject_overstijgende_voorziening.7996,180318,364887,11229,Sluis 15,58A-002,58A-002-04,OOV sluis 15,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,180.318,364.887,2014,58A-002-04,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180318 364887)
beheerobject_overstijgende_voorziening.7998,188182,353947,11231,Sluis Panheel,58C-001,58C-001-07,OOV sluis Panheel,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,188.182,353.947,1987,58C-352-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (188182 353947)
beheerobject_overstijgende_voorziening.8008,187111,420083,11241,Sluiscomplex Heumen,46A-001,46A-001-07,OOV sluis Heumen,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,187.111,420.083,1927,46A-350-00,1680,RWS ON / ON District Zuid,1680,,,POINT (187111 420083)
beheerobject_overstijgende_voorziening.8068,160754,474931,11301,Nijkerkersluis,32E-001,32E-001-07,Nijkerkersluis OVV,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,160.754,474.931,1962,32E-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (160754 474931)
beheerobject_overstijgende_voorziening.8090,130467.00000000001,399269,11325,Sluis III,50F-350,50F-350-05,OVV Sluis III,Object Overstijgende Voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,130.467,399.269,2015,50F-350-05,1682,RWS ZN / ZN District West,1682,,,POINT (130467 399269)
beheerobject_overstijgende_voorziening.8098,189317,350364,11333,Sluiscomplex Maasbracht,58C-002,58C-002-06,OOV Sluiscomplex Maasbracht,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,189.317,350.364,1962,58C-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189317 350364)
beheerobject_overstijgende_voorziening.8099,192183,354113,11334,Sluiscomplex Heel,58D-001,58D-001-04,OOV Sluiscomplex Heel ,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,192.183,354.113,1967,58D-352-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (192183 354113)
beheerobject_overstijgende_voorziening.8100,183821,338508,11335,Sluiscomplex Born,60A-001,60A-001-07,OOV Sluiscomplex Born,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,183.821,338.508,1958,60A-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (183821 338508)
beheerobject_overstijgende_voorziening.8139,102022,498148,11376,IJmuiden sluizen,25A-001,25A-00120,IJmuiden sluizen ,Object overstijgende voorziening,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,102.022,498.148,,25A-001-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (102022 498148)
beheerobject_overstijgende_voorziening.8143,186850,503450,11380,Reevesluiscomplex,21C-108,21C-108-05,Reevesluiscomplex OOV,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,186.85,503.45,2020,21C-108-05,1675,RWS MN / MN District Noord,1675,,,POINT (186850 503450)
beheerobject_overstijgende_voorziening.8147,176876,320006,11384,Sluis/stuwcomplex Borgharen,61F-004,61F-004-06,,Object Overstijgende Voorzieningen,Beheerobject Overstijgende Voorziening,Nat,HVWN,,,176.876,320.006,,61F-004-06,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (176876 320006)
