OBJECTID,MAXIMALE_SNELHEID,IDENTIFICATIE_BEGIN,IDENTIFICATIE_EIND,KANTCODE_BEGIN,KANTCODE_EIND,KMLINT_BEGIN,KMLINT_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISING_PUIC,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,REF_SPOORTAKDEEL_GUID,REF_FUNC_SPOORTAK_NAAM_LANG
495,130,531,535,L,V,Ut-Btl,Ut-Btl,57efb7b5-274d-4860-830d-610f5e7f7ee5,,146852.07199999,433368.439,146895.64,433212.413,51.88878101,5.26884563,51.88737925,5.26948217,0.036469,"0,036469",0.198467,"0,198467",a0d960f8-72b1-421d-87fc-5528194d6881,513_531L_25.0
496,130,535,547,R,V,Ut-Btl,Ut-Btl,1af89757-bef9-4ae2-a97d-396e1ae8dd44,,146925.57999999,433107.456,146942.611,433049.907,51.8864363,5.26991952,51.88591928,5.27016825,0.107602,"0,107602",0.167618,"0,167618",a63efe74-c2d0-4d47-87ff-18377f875718,513_535R_25.2
497,80,561,563,R,R,Ut-Btl,Ut-Btl,2dc11ea8-690f-46a1-a416-94d3d6b8d65b,,147103.198,432434.73499999,147104.06099999,432427.299,51.88039225,5.27251488,51.88032543,5.27252758,0.061161,"0,061161",0.068647,"0,068647",724b51bd-e662-4b86-948b-cc0259515e4c,513_561R_26.0
498,80,549,567,V,R,Ut-Btl,Ut-Btl,7447ff4b-6343-4425-890a-428989af6eec,,146999.049,432842.533,147098.14799999,432413.505,51.88405617,5.27099283,51.88020136,5.27244203,0.0039,"0,003900",0.444513,"0,444513",8b2747e7-5062-3cac-eeea-6f3652113589,513_549V_25.6
499,80,535,561,L,V,Ut-Btl,Ut-Btl,c4e5b0f3-05af-446a-9a3c-6641304ab100,,146930.402,433109.05599999,147094.133,432499.147,51.88645075,5.26998953,51.88097108,5.27238175,0.107522,"0,107522",0.739331,"0,739331",fa589a3f-314f-43f8-9802-a8b4f9e01d5a,513_535L_25.2
500,130,547,563,L,L,Ut-Btl,Ut-Btl,83129b1a-3f09-4bd0-b7fc-3f6da1f89e83,,146961.347,432987.613,147101.57999999,432426.786,51.88535964,5.27044184,51.88032078,5.27249156,0.046699,"0,046699",0.625201,"0,625201",a187c397-a881-410c-b4fc-8e07425fda37,513_547L_25.4
501,80,441,461,R,V,Ut-Btl,Ut-Btl,71e038e4-35cb-4406-9c96-388634ab31cd,,146236.532,429585.47499999,146019.514,428369.40399999,51.85476937,5.26000049,51.84383549,5.25688212,0.061156,"0,061156",1.31976,"1,319760",33aff870-dd2f-0af8-4526-c5d113107400,666_441R_29.0
502,80,537,545,R,R,Ut-Btl,Ut-Btl,505e5bdd-f1b4-4b0b-a00b-f0718d850885,,146889.285,433178.01799999,146957.6,432879.27,51.88707001,5.26939067,51.88438577,5.27038995,0.061044,"0,061044",0.367651,"0,367651",85ff238d-2027-6c8c-5b8d-0443952ffb3d,513_537R_25.2
503,100,361,577,L,L,Est-Gdm,Est-Gdm,ac1de62e-66ee-4223-a269-1970a9df2f6c,,154010.132,431096.72499999,147367.16286148,431865.37064539,51.86842064,5.37282971,51.87527833,5.27636112,0.074501,"0,074501",6.824556,"6,824556",077fa3cf-fa5c-b65a-8606-f882b9dc6b26,043_361L_37.0
504,60,361,577,L,L,Est-Gdm,Ut-Btl,ac1de62e-66ee-4223-a269-1970a9df2f6c,,147367.16286148,431865.37064539,147140.133,432233.359,51.87527833,5.27636112,51.87858275,5.27305589,6.915042,"6,915042",7.216872,"7,216872",dd64ffa1-b3d3-c40d-c280-b957a8d8709e,043_361L_37.0
505,130,5A,523,R,V,Ut-Btl,Ut-Btl,286c6dd7-5c7b-4d0d-b03a-246643826050,,143784.77499999,440140.44799999,146731.19099999,433823.335,51.94959601,5.22406956,51.89286795,5.2670788,0.061145,"0,061145",6.639282,"6,639282",7a993177-9323-1713-7eb9-7aeb2a5a9eba,117_5AR_17.6
506,130,563,575,V,R,Ut-Btl,Ut-Btl,9f38f503-8710-4f86-a9e0-f41f3589cd73,,147113.35699999,432362.81199999,147115.905,432348.973,51.87974593,5.27266407,51.87962158,5.27270139,0.007256,"0,007256",0.021328,"0,021328",1e7421c3-3445-43ad-9b51-def6c357f862,513_563V_26.1
507,130,523,533,R,L,Ut-Btl,Ut-Btl,c490d0ce-47e5-4582-81b8-0d3d20b22028,,146747.288,433760.314,146844.35399999,433381.999,51.89230174,5.26731415,51.88890278,5.2687332,0.061145,"0,061145",0.451714,"0,451714",318120b7-afa1-0717-880a-4016689f4057,513_523R_24.6
508,80,539,541,L,V,Ut-Btl,Ut-Btl,eb55174a-9e41-460d-b7d1-c637db220849,,146908.942,433116.674,146914.345,433098.666,51.88651892,5.26967764,51.88635713,5.26975654,0.061282,"0,061282",0.080083,"0,080083",773ede7c-b671-8623-2b2e-8791ae8bc29f,513_539L_25.3
509,120,4121,4207,L,R,Brgnd-Brech,Brgnd-Brech,1362141d-51ad-437a-a8ed-926721a522f4,,130926.326,428074.84999999,147257.83199999,430108.601,51.84074086,5.03788054,51.85948647,5.2748129,0.068169,"0,068169",15.955986,"15,955986",86a17791-a9ef-5dbe-8835-255b6f5d5eb9,152_4121L_30.5
510,130,201B,465,R,V,Ut-Btl,Ut-Btl,79095801-028d-42e6-9698-7c81fd419243,,146487.33499999,424141.043,146044.972,428166.49699999,51.80583676,5.26377498,51.84201211,5.25725681,3.750772,"3,750772",4.086233,"4,086233",665d80b8-5f88-048a-adca-480434d13685,046_201BR_34.7
511,130,411,577,V,R,Ut-Btl,Ut-Btl,ab3eb574-5cae-41b1-923e-6b11eb034a92,,146885.84,431014.72899999,147137.31299999,432232.68099999,51.86762573,5.26939156,51.87857662,5.27301495,0.0039,"0,003900",0.931601,"0,931601",68a703ed-2a3b-f711-7a50-7f60b2897620,666_411V_27.5
512,130,439,441,V,V,Ut-Btl,Ut-Btl,bfcf2c3d-969a-4200-839c-de9c927f497a,,146270.261,429655.961,146265.08199999,429643.91499999,51.85540345,5.26048828,51.85529509,5.26041342,0.003901,"0,003901",0.017013,"0,017013",b3be3184-3aba-51df-2253-d27281988877,666_439V_29.0
513,80,405,4221,R,R,,,3b3a53f9-1cc3-4d08-b788-cf3b6d0dfe3b,,146988.75099999,431257.277,147340.927,430109.581,51.86980731,5.27088011,51.85949642,5.27601913,0.307008,"0,307008",1.829775,"1,829775",c32ebcb0-ca66-4c59-b3f3-2f3dfda8f0a6,666_405R_27.2
514,80,439,4201,R,L,,,60395f6c-2de7-4af9-ac3c-7d68a6e81881,,146298.823,429714.396,146965.951,430099.58399999,51.85592912,5.26090139,51.8594013,5.27057602,0.061156,"0,061156",0.165935,"0,165935",7f76a999-6550-4e62-8aca-32faaeb3ad45,666_439R_29.0
515,80,541,549,L,L,Ut-Btl,Ut-Btl,064ae016-7ec2-491c-a9ba-82aa853d11ff,,146933.03599999,433036.359,146977.70199999,432903.976,51.88579737,5.27002949,51.88460812,5.27068134,0.06115,"0,061150",0.2009,"0,200900",91a7841c-2263-9f77-5848-fdfb9c018b39,513_541L_25.4
516,80,541,565,R,V,Ut-Btl,Ut-Btl,91dc4110-5dcf-40b5-85a9-4d6833550c4a,,146930.388,433035.629,147049.665,432556.938,51.88579077,5.26999104,51.88148989,5.27173459,0.061161,"0,061161",0.554516,"0,554516",7a3127d7-eece-4270-ae25-f7c31c46c9b3,513_541R_25.4
517,130,405,571,V,V,Ut-Btl,Ut-Btl,2b623eb5-a0f1-4431-89bb-c95ee2adf656,,147018.223,431315.25699999,147119.306,432259.079,51.87032887,5.27130669,51.87881364,5.27275284,0.601204,"0,601204",0.976887,"0,976887",9b65659f-fdf3-6bb7-7ba6-07ba712fd108,666_405V_27.2
518,130,411,439,R,L,Ut-Btl,Ut-Btl,f43b2b8a-6e49-4935-b675-41461b4af636,,146858.932,430955.51,146296.283,429715.574,51.86709307,5.26900228,51.85593967,5.2608645,0.061145,"0,061145",1.422779,"1,422779",d8bbf836-aa2e-4ec2-6b6d-ec7e527e9d3d,666_411R_27.5
519,100,105,543,V,V,Gdm-Ddr,Ut-Btl,a5232bb6-bb3b-4f6d-88f9-59e8f8b704b8,,142264.068,434600.842,146929.602,432956.56199999,51.89977216,5.20215501,51.88508009,5.26998148,4.730774,"4,730774",5.834477,"5,834477",2861e53b-f2ba-bc81-01c1-50fe0d300804,118_105V_50.8
520,140,1005,2611,L,R,Ut-Amf,Ut-Amf,cd9120cd-6673-4c37-8567-84cb4d2a14ae,,139883.54199999,459102.868,137122.19176492,458049.81659826,52.11993867,5.16648647,52.11039162,5.12622353,2.563835,"2,563835",3.047748,"3,047748",27f2a76a-e26a-4101-b6dc-596956d577f3,093_1005L_6.2
521,130,1005,2611,L,R,Ut-Amf,Ut-Amf,cd9120cd-6673-4c37-8567-84cb4d2a14ae,,137122.19176492,458049.81659826,135599.32690724,456760.83161133,52.11039162,5.12622353,52.09875508,5.10406646,3.047748,"3,047748",5.146017,"5,146017",27f2a76a-e26a-4101-b6dc-596956d577f3,093_1005L_6.2
522,80,1005,2611,L,R,Ut-Amf,Asa-Zvg,cd9120cd-6673-4c37-8567-84cb4d2a14ae,,135599.32690724,456760.83161133,135708.848,456267.663,52.09875508,5.10406646,52.09432633,5.10569269,5.472856,"5,472856",5.668851,"5,668851",ae103d19-0069-4f43-9a57-ef4b125c46d2,093_1005L_6.2
523,140,1007,1065,R,V,Ut-Amf,Ut-Amf,894b4979-7161-425b-bf2b-b8dbb749190c,,139554.095,458976.97899999,137455.276,458165.128,52.11879808,5.16168194,52.11143867,5.13107988,0.058132,"0,058132",1.182741,"1,182741",c362a57d-bdfa-9993-3cc0-a23d32f37c31,093_1007R_5.8
524,80,23,187,V,R,Bnn-Ed,Bnn-Ed,28db913c-ce01-472d-876e-b7bfda300037,,171273.95999999,455154.71999999,174160.56071633,451560.0871041,52.0844196,5.62463178,52.05201855,5.6665434,0.0039,"0,003900",4.628791,"4,628791",7f280cdc-9e67-fb74-646a-22ac627c9674,211_23V_22.0
525,80,23,187,V,R,Asa-Zvg,Asa-Zvg,28db913c-ce01-472d-876e-b7bfda300037,,174270.64088212,449006.61589791,174958.503,448754.57699999,52.02906401,5.66800418,52.02677431,5.67801251,7.295107,"7,295107",8.033976,"8,033976",512d7cd7-c3fe-e0b5-564d-a097685e4438,211_23V_22.0
526,40,23,187,V,R,Bnn-Ed,Asa-Zvg,28db913c-ce01-472d-876e-b7bfda300037,,174160.56071633,451560.0871041,174270.64088212,449006.61589791,52.05201855,5.6665434,52.02906401,5.66800418,4.628791,"4,628791",7.292412,"7,292412",7f280cdc-9e67-fb74-646a-22ac627c9674,211_23V_22.0
527,140,323/325A,341A,T,V,Mp-Gn,Mp-Gn,0a231d7a-2a16-47df-8599-f5a5003b7b10,,228533.791,528136.321,229463.63,532003.755,52.73559953,6.47594177,52.77022345,6.49058064,0.02599,"0,025990",4.03028,"4,030280",f837bea2-2a9c-384a-0f19-1696eb4670d8,012_325AT_20.1
528,140,375B,391,V,V,Mp-Gn,Mp-Gn,9a2d30a3-cde2-400b-a821-d3f122ce358d,,231464.22,541869.934,234327.095,555988.01899999,52.85859522,6.52251674,52.9850316,6.5684463,0.0045,"0,004500",13.979589,"13,979589",a43c923d-d7f0-c225-adb6-75d64c71cc3c,012_375BV_34.2
529,140,325B,341B,V,L,Mp-Gn,Mp-Gn,123085e2-8f46-4613-aaae-7d08a128ad7e,,228573.763,528168.76699999,229472.399,532026.96299999,52.73588566,6.47654073,52.77043078,6.49071581,0.0045,"0,004500",3.98511,"3,985110",0dd70ba3-5c34-10d0-a373-2d4f8125a48b,012_325BV_20.2
530,140,375A,393,R,L,Mp-Gn,Mp-Gn,2d3f0b8c-3cf4-454a-b180-d35cf993e2f1,,231462.342,541838.236,234341.177,556034.95299999,52.85831067,6.52248146,52.98545122,6.5686674,14.040582,"14,040582",14.519765,"14,519765",694126fb-f9eb-8363-0f04-27e0e9ff7a8d,012_375AR_34.1
531,140,341A,361A,L,V,Mp-Gn,Mp-Gn,72af8692-f54d-4174-9fe7-63f4fc1a2871,,229471.715,532043.307,231292.77799999,541023.799,52.77057773,6.49070937,52.8510168,6.51977465,0.03647,"0,036470",9.199747,"9,199747",eed25f8d-6860-6cc9-1434-2f923b93e1b4,012_341AL_24.1
532,140,343A,361B,L,L,Mp-Gn,Mp-Gn,e308c9bf-19f8-4dee-878a-df345a99d232,,229490.75599999,532117.25899999,231303.04199999,541051.647,52.77123961,6.4910082,52.85126557,6.51993347,0.036471,"0,036471",9.152811,"9,152811",eef31595-6ad4-5353-adb5-3b064aaa30c5,012_343AL_24.2
533,140,331,373,R,L,Vl-Ehv,Vl-Ehv,ecdf69b6-e51d-41cd-9741-2962d0c7d676,,203872.72099999,379619.86499999,201770.448,381214.375,51.40360326,6.08956516,51.41811315,6.05956601,0.07299,"0,072990",2.711631,"2,711631",a62b27e1-f372-ac88-4da9-fb02cb4c44ad,055_331R_7.0
534,140,373,399A,V,V,Vl-Ehv,Vl-Ehv,6c41be95-45f6-4fd3-bb0e-84ccbb87adf6,,201702.818,381266.01199999,200337.39671495,382306.18080545,51.41858288,6.05860066,51.42804353,6.03910625,0.0121,"0,012100",1.728587,"1,728587",1dc0c3e7-808b-4e0f-927d-17ec2edbc661,055_373V_9.8
535,90,373,399A,V,V,Vl-Ehv,Vl-Ehv,6c41be95-45f6-4fd3-bb0e-84ccbb87adf6,,200337.39671495,382306.18080545,200068.46560916,382466.71468462,51.42804353,6.03910625,51.429508,6.03526004,1.728587,"1,728587",2.042582,"2,042582",1dc0c3e7-808b-4e0f-927d-17ec2edbc661,055_373V_9.8
536,160,373,399A,V,V,Vl-Ehv,Vl-Ehv,6c41be95-45f6-4fd3-bb0e-84ccbb87adf6,,200068.46560916,382466.71468462,192448.16399999,383701.113,51.429508,6.03526004,51.44116079,5.92582056,2.042582,"2,042582",9.766895,"9,766895",1dc0c3e7-808b-4e0f-927d-17ec2edbc661,055_373V_9.8
537,140,371,399B,L,R,Vl-Ehv,Vl-Ehv,685a4c63-1a63-481a-be5c-c2c011f1e3e0,,201746.967,381227.23999999,200335.3506022,382302.76963718,51.41823073,6.05923017,51.42801304,6.03907639,0.072989,"0,072989",1.847652,"1,847652",c51832ab-b55d-4396-a843-79fcd7f38deb,055_371L_9.7
538,90,371,399B,L,R,Vl-Ehv,Vl-Ehv,685a4c63-1a63-481a-be5c-c2c011f1e3e0,,200335.3506022,382302.76963718,200066.90189948,382463.22687647,51.42801304,6.03907639,51.42947678,6.03523711,1.847652,"1,847652",2.161113,"2,161113",c51832ab-b55d-4396-a843-79fcd7f38deb,055_371L_9.7
539,160,371,399B,L,R,Vl-Ehv,Vl-Ehv,685a4c63-1a63-481a-be5c-c2c011f1e3e0,,200066.90189948,382463.22687647,192403.326,383703.868,51.42947678,6.03523711,51.44118853,5.92517597,2.161113,"2,161113",9.929102,"9,929102",c51832ab-b55d-4396-a843-79fcd7f38deb,055_371L_9.7
540,40,905,912,R,L,Wp-Llso,Wp-Llso,fded6324-e771-4118-a841-3e38c2a714ea,,162359.174,506798.581,162915.802,506866.227,52.54876666,5.49570012,52.54936684,5.50390798,0.034065,"0,034065",0.602423,"0,602423",8c313f7f-e097-a634-32e4-56734d8ad16a,135_905R_45.1
541,40,902,2087,V,V,Wp-Llso,Wp-Llso,ed5285fc-3eaa-4470-a2d2-592a0ad60d57,,162241.69399999,506741.923,161908.896,506529.782,52.54825903,5.4939669,52.54635678,5.48905617,0.0039,"0,003900",0.399492,"0,399492",e9c0c389-7460-b05b-d9ae-a8fd7bbcbcc2,135_902V_45.0
542,40,916A/916B,919,S,L,Wp-Llso,Wp-Llso,7076d9c9-e403-4c34-a6db-b83fc03e86e6,,163059.56299999,506847.161,163480.339,506799.911,52.54919339,5.50602699,52.54876238,5.51222925,0.023011,"0,023011",0.446494,"0,446494",5de497d4-9271-e870-5ce8-47d2dec5e3dc,135_916AS_45.8
543,40,913,915A/915B,V,T,Wp-Llso,Wp-Llso,64d56ddf-ca63-4658-bd6a-7c362d321ec1,,162958.097,506857.83,162959.89499999,506857.799,52.54929076,5.50453134,52.54929045,5.50455784,0.0045,"0,004500",0.006298,"0,006298",7e6aaaa8-1dff-ea1e-66d0-cfec9f87e32e,135_913V_45.7
544,40,910,914A/914B,R,T,Wp-Llso,Wp-Llso,0adc05b5-9762-46b8-92d9-fbf084f3457a,,162409.372,506802.606,162959.70499999,506849.282,52.54880216,5.49644027,52.54921391,5.50455484,0.034088,"0,034088",0.589359,"0,589359",c9c27069-d249-743a-abe6-34e9af43c33f,135_910R_45.1
545,40,910,914A/914B,L,P,Wp-Llso,Wp-Llso,906942fe-8a4d-44ac-8b9e-ac9fc6634f59,,162408.46799999,506805.038,162959.621,506851.84,52.54882403,5.49642699,52.5492369,5.50455366,0.034066,"0,034066",0.590726,"0,590726",08f7dddb-01e4-ee6a-70ae-c2e0dd0161e3,135_910L_45.1
546,40,903,908,V,V,Wp-Llso,Wp-Llso,2369b475-4ede-46a7-85a8-c4d6edef197c,,162317.57,506767.34,162324.886,506770.314,52.54848645,5.49508607,52.54851308,5.49519399,0.0039,"0,003900",0.011797,"0,011797",36e70651-97c3-7088-e0e2-2b2b60822501,135_903V_45.0
547,40,906,911,R,L,Wp-Llso,Wp-Llso,8491366e-a802-4157-923a-5de4b3af3ed6,,162392.932,506822.097,162876.196,506876.065,52.54897755,5.49619833,52.54945583,5.50332431,0.036516,"0,036516",0.527657,"0,527657",a224037e-9ead-3450-c417-adfafe2c89cf,135_906R_45.1
548,40,906,907,L,V,Wp-Llso,Wp-Llso,5e3a6976-9e29-4366-a1ae-4ae5476bac71,,162391.39,506824.477,162445.863,506850.45699999,52.54899896,5.49617565,52.54923171,5.49697932,0.036476,"0,036476",0.097015,"0,097015",c626e714-3b7b-4515-7a4e-6b71cc8e8e59,135_906L_45.1
549,40,904A/904B,909A/909B,S,P,Wp-Llso,Wp-Llso,ca1aeb5e-c8f9-4f35-8027-09186f71c35f,,162325.986,506776.851,162359.059,506790.67999999,52.54857182,5.49521036,52.54869566,5.49569825,0.02599,"0,025990",0.061838,"0,061838",21f7b34b-939c-3f7e-6082-1884ddaf89bb,135_904AS_45.0
550,40,912,915A/915B,V,P,Wp-Llso,Wp-Llso,914ad22a-3a88-4729-b34d-166bbaba3804,,162955.79399999,506860.83399999,162960.092,506860.34999999,52.54931779,5.50449746,52.54931338,5.50456081,0.003894,"0,003894",0.00822,"0,008220",c16cee07-55d7-199b-551b-1e80f693e09a,135_912V_45.7
551,40,917A/917B,ES_917AQ,Q,,Wp-Llso,Wp-Llso,2fbb1132-cb86-4b8a-9b0b-404d6ecaaf3d,,163059.812,506858.29399999,163538.049,506811.29399999,52.54929344,5.50603093,52.54886378,5.51308035,0.02301,"0,023010",0.503799,"0,503799",41c41872-c845-3efc-b890-6944c8e77340,135_917AQ_45.8
552,40,915A/915B,917A/917B,Q,P,Wp-Llso,Wp-Llso,4d8a389d-9824-4dc0-9c54-8af7755f824b,,163005.904,506856.79999999,163013.89199999,506856.67999999,52.5492808,5.50523613,52.54927961,5.50535389,0.02301,"0,023010",0.030999,"0,030999",557d1297-a3b7-0267-adff-5a60b03afca0,135_915AQ_45.7
553,40,919,ES_919V,V,,Wp-Llso,Wp-Llso,bcabfa65-218a-475a-857e-194767871d47,,163518.85,506798.134,163938.69,506749.347,52.54874581,5.51279697,52.54830065,5.51898526,0.0045,"0,004500",0.427165,"0,427165",cd93b474-ecdd-a131-15b3-369694a3d594,135_919V_46.3
554,40,917A/917B,ES_917AS,S,,Wp-Llso,Wp-Llso,bda837f8-9952-4bea-9046-3e9b8728d144,,163059.902,506855.73599999,163537.806,506806.456,52.54927045,5.50603219,52.54882031,5.51307664,0.02301,"0,023010",0.503543,"0,503543",27f83b70-f9c9-5438-5b6a-c93ed8d109c5,135_917AS_45.8
555,40,916A/916B,919,Q,R,Wp-Llso,Wp-Llso,f345f141-2d69-4f8a-b0bc-45a0f0352f93,,163059.75899999,506849.71299999,163480.793,506802.571,52.54921632,5.50602994,52.54878628,5.51223601,0.02301,"0,023010",0.446749,"0,446749",889ed760-1fa0-5c57-be25-0e05be2517dd,135_916AQ_45.8
556,40,911,912,V,R,Wp-Llso,Wp-Llso,170ce646-e6ab-484b-abac-ae0cb65b3f47,,162915.958,506869.15,162916.33799999,506869.05499999,52.54939311,5.50391035,52.54939225,5.50391595,0.0039,"0,003900",0.004292,"0,004292",02ee9994-63db-0dbd-6f75-99e59b6eb242,135_911V_45.7
557,40,904A/904B,905,Q,V,Wp-Llso,Wp-Llso,ed175784-aaa8-4008-a669-ac4178965842,,162324.736,506779.45799999,162325.465,506779.846,52.54859526,5.49519198,52.54859874,5.49520274,0.02599,"0,025990",0.026816,"0,026816",dcbeb336-d219-fbae-def2-1892ac4bf6e3,135_904AQ_45.0
558,40,909A/909B,913,Q,R,Wp-Llso,Wp-Llso,154f2a38-992f-4a0d-b28b-1fed708b1546,,162405.826,506813.185,162919.695,506861.25099999,52.54889728,5.49638823,52.54932206,5.50396526,0.025991,"0,025991",0.546951,"0,546951",71637ba5-bf5c-a9a4-313e-bfbaab747ca3,135_909AQ_45.1
559,40,914A/914B,916A/916B,S,T,Wp-Llso,Wp-Llso,3d420a21-948f-4857-834a-581b4504e900,,163005.62899999,506850.78899999,163013.749,506850.68699999,52.54922679,5.50523193,52.54922575,5.50535164,0.02301,"0,023010",0.031131,"0,031131",450a4da3-4e58-55c7-ddc3-352a6899a7ce,135_914AS_45.7
560,40,907,SJ_907L,L,,Wp-Llso,Wp-Llso,f0250559-7da1-44e8-8467-b25814caa897,,162483.93599999,506863.88099999,162770.745,506891.302,52.54935183,5.49754093,52.54959427,5.50177,0.03647,"0,036470",0.32556,"0,325560",8296da5f-0078-2569-6eb4-5a146ca29b90,135_907L_45.2
561,40,908,910,R,V,Wp-Llso,Wp-Llso,fb0d46db-6659-48d3-9af1-424bee14426d,,162362.121,506785.911,162372.859,506790.22899999,52.54865275,5.49574328,52.54869142,5.49590169,0.03647,"0,036470",0.048044,"0,048044",5e29d087-e07d-e4c7-b7fe-e1f5e90f698e,135_908R_45.1
562,40,907,911,R,R,Wp-Llso,Wp-Llso,6f098d55-4aee-48cd-813a-4d1e34199b2d,,162484.78599999,506861.125,162876.783,506878.901,52.54932705,5.4975534,52.54948131,5.50333303,0.03652,"0,036520",0.430476,"0,430476",826dd46a-3bc5-224a-a573-fb13f7244820,135_907R_45.2
563,40,901,2085,V,R,Wp-Llso,Wp-Llso,ae1aec20-1d04-4195-b8ed-3d0d27425e23,,162243.825,506736.689,161890.157,506506.945,52.54821197,5.4939982,52.54615178,5.48877944,0.003899,"0,003899",0.427064,"0,427064",7a872f4a-4101-5408-5187-8b6928f72642,135_901V_45.0
564,40,909A/909B,913,S,L,Wp-Llso,Wp-Llso,d5e1748d-f595-42a2-ba34-11be5b3223e8,,162407.079,506810.58,162919.541,506858.661,52.54887385,5.49640664,52.54929879,5.50396293,0.02599,"0,025990",0.544511,"0,544511",810bf066-f2a1-74e4-8b71-e11daf5df194,135_909AS_45.1
565,40,905,906,L,V,Wp-Llso,Wp-Llso,7e0a2cb2-7f4c-4ff5-833f-ec27ee2b6d97,,162357.834,506800.819,162358.40299999,506801.19699999,52.54878679,5.49568041,52.54879018,5.49568881,0.034102,"0,034102",0.034785,"0,034785",d6d04988-1886-bc87-81a0-37a4bdd65b20,135_905L_45.1
566,60,53,65,R,L,Gdm-Ddr,Gdm-Ddr,31b2fee5-0b08-4e32-9851-d50410394a08,,125686.70699999,427231.786,126377.629,427539.291,51.83291243,4.96192454,51.83571221,4.9719227,0.061144,"0,061144",0.83734,"0,837340",cced6660-e7a0-859c-277d-fec35313bd81,118_53R_70.9
567,60,65,73,V,V,Gdm-Ddr,Gdm-Ddr,a1834bc9-a734-45d0-b300-a35e8f65b012,,126420.576,427588.141,126455.96544985,427629.86039882,51.83615349,4.97254176,51.83653028,4.97305177,0.003899,"0,003899",0.058612,"0,058612",8b72e972-931f-05a0-2f09-40275528328a,118_65V_70.0
568,100,65,73,V,V,Gdm-Ddr,Gdm-Ddr,a1834bc9-a734-45d0-b300-a35e8f65b012,,126455.96544985,427629.86039882,134328.8329224,434024.3770618,51.83653028,4.97305177,51.89435283,5.08689584,0.058612,"0,058612",11.302597,"11,302597",8b72e972-931f-05a0-2f09-40275528328a,118_65V_70.0
569,80,65,73,V,V,Gdm-Ddr,Gdm-Ddr,a1834bc9-a734-45d0-b300-a35e8f65b012,,134328.8329224,434024.3770618,134374.10699999,434027.75799999,51.89435283,5.08689584,51.8943849,5.08755336,11.302597,"11,302597",11.347997,"11,347997",8b72e972-931f-05a0-2f09-40275528328a,118_65V_70.0
570,80,45,123,V,V,Gdm-Ddr,Gdm-Ddr,567f0c2a-297d-46f3-a87f-4a41ea2a23ce,,117281.932,427032.97899999,117391.62398596,427039.557735,51.83062053,4.84001473,51.83068706,4.84160527,0.0039,"0,003900",0.113789,"0,113789",3cdf04e9-9d94-6233-26c2-e82243ecded4,118_45V_79.5
571,100,45,123,V,V,Gdm-Ddr,Gdm-Ddr,567f0c2a-297d-46f3-a87f-4a41ea2a23ce,,117391.62398596,427039.557735,119589.56685006,427175.55411221,51.83068706,4.84160527,51.83205325,4.87347629,0.113789,"0,113789",2.315987,"2,315987",3cdf04e9-9d94-6233-26c2-e82243ecded4,118_45V_79.5
572,60,45,123,V,V,Gdm-Ddr,Gdm-Ddr,567f0c2a-297d-46f3-a87f-4a41ea2a23ce,,119589.56685006,427175.55411221,119698.54399999,427182.53,51.83205325,4.87347629,51.83212285,4.87505653,2.315987,"2,315987",2.425189,"2,425189",3cdf04e9-9d94-6233-26c2-e82243ecded4,118_45V_79.5
573,60,53,65,L,R,Gdm-Ddr,Gdm-Ddr,383aeefa-0dbe-421a-87b5-afb3c47a2189,,125686.698,427234.586,126375.569,427541.188,51.8329376,4.96192417,51.83572916,4.97189265,0.061155,"0,061155",0.831979,"0,831979",17cf00e5-06a0-d971-b4ef-8b5b97f7e107,118_53L_70.9
574,40,610A/610B,926,S,V,Whz-Bot,Whz-Bot,0c4b8f4b-496c-4144-800c-7656fb2dcb13,,90415.164,431890.738,90335.744,431885.938,51.87181554,4.44938205,51.87176319,4.44822985,0.02301,"0,023010",0.102628,"0,102628",866237a7-6b49-f348-64d2-6583d5568acd,950_610AS_6.5
575,30,3,ES_3L,L,,Dr-Apd,Dr-Apd,98cb2b33-ea96-4535-9ba7-b0a1f1ee4584,,195726.36499999,466884.504,195723.407,466893.673,52.18858272,5.98277184,52.18866535,5.98272968,0.034089,"0,034089",0.043724,"0,043724",76c6973c-6537-4cfc-886e-70e298b37ab6,209_3L_19.0
576,,26,ES_26L,L,,Skn-Zb,Skn-Zb,ad2cbb8a-a899-4ff6-863b-0b5f49fc4432,,255818.787,570764.17,255810.418,570619.43799999,53.11418333,6.89297165,53.11288473,6.89280157,0.031699,"0,031699",0.176674,"0,176674",58c37219-7180-42a6-b4e1-2fa71a55d7cb,305_26L_16.1
577,40,4,ES_4R,R,,Dr-Apd,Dr-Apd,8c69526c-68fe-48d0-83e5-8433a9eab175,,195726.552,466910.17999999,195710.72899999,466973.538,52.18881347,5.98277766,52.18938407,5.98255388,0.0317,"0,031700",0.097243,"0,097243",13abc7d4-cf93-4c0d-a29c-48b06f8af89b,209_4R_19.0
