id;ndw_id;type;validated;validated_on;organisation_id;rvv_code;black_code;text_signs;location;details;publication_timestamp;location_wgs84;location_placement;location_side;location_road;location_wgs84_latitude;location_wgs84_longitude;location_road_name;details_image;details_first_seen;details_last_seen;punt
13748018;6abcef5e-fbea-4b51-aa4a-acb31a7cd6c8;updated;n;;;G12;;;"{""wgs84"": {""latitude"": ""51.449669506929"", ""longitude"": ""5.4574881001182""}, ""rd"": {""x"": ""159885.712"", ""y"": ""384511.36""}, ""placement"": ""L"", ""side"": ""O"", ""road"": {""name"": ""Beukenlaan"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/7fe/7fe566ce-5dc4-4c62-9f7d-e97396b5b260_1673230940.jpg"", ""first_seen"": ""25/08/2021"", ""last_seen"": ""27/07/2022"", ""removed"": null}";2023-01-09T01:23:08+00:00;"{""latitude"": ""51.449669506929"", ""longitude"": ""5.4574881001182""}";L;O;"{""name"": ""Beukenlaan"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.449669506929;5.4574881001182;Beukenlaan;https://signimages.ipsm.nl/in/7fe/7fe566ce-5dc4-4c62-9f7d-e97396b5b260_1673230940.jpg;2021-08-25;2022-07-27;51.449669506929, 5.4574881001182
13748019;938d8abf-0c00-42e0-ac0d-7426aca7703f;updated;n;;;B6;;;"{""wgs84"": {""latitude"": ""51.435982462564"", ""longitude"": ""5.3818449618346""}, ""rd"": {""x"": ""154627.392"", ""y"": ""382986.307""}, ""placement"": ""L"", ""side"": ""Z"", ""road"": {""name"": ""Strijpsebaan"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/246/246ad97b-55a4-4902-9bfb-3b7a089434d3_1671826471.jpg"", ""first_seen"": ""18/08/2021"", ""last_seen"": ""02/08/2022"", ""removed"": null}";2022-12-23T19:15:16+00:00;"{""latitude"": ""51.435982462564"", ""longitude"": ""5.3818449618346""}";L;Z;"{""name"": ""Strijpsebaan"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.435982462564;5.3818449618346;Strijpsebaan;https://signimages.ipsm.nl/in/246/246ad97b-55a4-4902-9bfb-3b7a089434d3_1671826471.jpg;2021-08-18;2022-02-08;51.435982462564, 5.3818449618346
13748024;e9663692-f147-4251-9886-ee7f59c4dcb5;updated;n;;;B6;;;"{""wgs84"": {""latitude"": ""51.43786215249"", ""longitude"": ""5.3877330638371""}, ""rd"": {""x"": ""155036.815"", ""y"": ""383195.412""}, ""placement"": ""L"", ""side"": ""Z"", ""road"": {""name"": ""Fietspad"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/8a4/8a432d3a-5cc3-4fc3-9c34-53ed5edbe4a3_1672094502.jpg"", ""first_seen"": ""18/08/2021"", ""last_seen"": ""04/05/2022"", ""removed"": null}";2022-12-26T21:42:14+00:00;"{""latitude"": ""51.43786215249"", ""longitude"": ""5.3877330638371""}";L;Z;"{""name"": ""Fietspad"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.43786215249;5.3877330638371;Fietspad;https://signimages.ipsm.nl/in/8a4/8a432d3a-5cc3-4fc3-9c34-53ed5edbe4a3_1672094502.jpg;2021-08-18;2022-04-05;51.43786215249, 5.3877330638371
13748026;1e15d54f-4989-4b35-8e06-cf5caf3c1216;updated;n;;;B6;;;"{""wgs84"": {""latitude"": ""51.437834844114"", ""longitude"": ""5.3878553390021""}, ""rd"": {""x"": ""155045.317"", ""y"": ""383192.374""}, ""placement"": ""L"", ""side"": ""Z"", ""road"": {""name"": ""Fietspad"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/42f/42fb63f0-38be-422a-9019-bec162dcac4b_1672143615.jpg"", ""first_seen"": ""18/08/2021"", ""last_seen"": ""02/08/2022"", ""removed"": null}";2022-12-27T11:21:07+00:00;"{""latitude"": ""51.437834844114"", ""longitude"": ""5.3878553390021""}";L;Z;"{""name"": ""Fietspad"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.437834844114;5.3878553390021;Fietspad;https://signimages.ipsm.nl/in/42f/42fb63f0-38be-422a-9019-bec162dcac4b_1672143615.jpg;2021-08-18;2022-02-08;51.437834844114, 5.3878553390021
13748036;7fa5ca48-e5ba-4a86-843f-c29a84d5e323;updated;n;;;B6;;;"{""wgs84"": {""latitude"": ""51.455066423019"", ""longitude"": ""5.4064434885095""}, ""rd"": {""x"": ""156337.268"", ""y"": ""385109.587""}, ""placement"": ""L"", ""side"": ""Z"", ""road"": {""name"": ""Anthony Fokkerweg"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/211/2112d209-6a85-479e-86bb-f7be53d6aef8_1673450781.jpg"", ""first_seen"": ""17/08/2021"", ""last_seen"": ""02/08/2022"", ""removed"": null}";2023-01-11T14:27:08+00:00;"{""latitude"": ""51.455066423019"", ""longitude"": ""5.4064434885095""}";L;Z;"{""name"": ""Anthony Fokkerweg"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.455066423019;5.4064434885095;Anthony Fokkerweg;https://signimages.ipsm.nl/in/211/2112d209-6a85-479e-86bb-f7be53d6aef8_1673450781.jpg;2021-08-17;2022-02-08;51.455066423019, 5.4064434885095
14081850;fa4cbc5e-37e3-4c64-be4d-13ebb9efdc87;updated;n;;;E1(Zone);;;"{""wgs84"": {""latitude"": ""51.475980027577"", ""longitude"": ""5.4983642685706""}, ""rd"": {""x"": ""162722.682"", ""y"": ""387441.98""}, ""placement"": ""L"", ""side"": ""W"", ""road"": {""name"": ""Selderijstraat"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/25a/25a2ffcc-0b36-4489-93ef-544563fab8a9_1672956108.jpg"", ""first_seen"": ""19/07/2022"", ""last_seen"": ""19/07/2022"", ""removed"": null}";2023-01-05T21:02:26+00:00;"{""latitude"": ""51.475980027577"", ""longitude"": ""5.4983642685706""}";L;W;"{""name"": ""Selderijstraat"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.475980027577;5.4983642685706;Selderijstraat;https://signimages.ipsm.nl/in/25a/25a2ffcc-0b36-4489-93ef-544563fab8a9_1672956108.jpg;2022-07-19;2022-07-19;51.475980027577, 5.4983642685706
14081886;bb62e01a-5d3a-46ce-ab08-c26b9d3593f9;updated;n;;;J37;;verhoogde rijbaanscheiding;"{""wgs84"": {""latitude"": ""51.496585140721"", ""longitude"": ""5.4642836844026""}, ""rd"": {""x"": ""160352.565"", ""y"": ""389731.266""}, ""placement"": ""L"", ""side"": ""L"", ""road"": {""name"": ""Ind.Ekkersrijt 6"", ""type"": ""1"", ""number"": ""50"", ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/89b/89ba288e-f85d-4b88-8dc1-d296aba819a4_1675094868.jpg"", ""first_seen"": ""21/04/2022"", ""last_seen"": ""21/04/2022"", ""removed"": null}";2023-01-30T15:08:20+00:00;"{""latitude"": ""51.496585140721"", ""longitude"": ""5.4642836844026""}";L;L;"{""name"": ""Ind.Ekkersrijt 6"", ""type"": ""1"", ""number"": ""50"", ""wvk_id"": null}";51.496585140721;5.4642836844026;Ind.Ekkersrijt 6;https://signimages.ipsm.nl/in/89b/89ba288e-f85d-4b88-8dc1-d296aba819a4_1675094868.jpg;2022-04-21;2022-04-21;51.496585140721, 5.4642836844026
14081916;200990ae-cbb8-4517-ac33-6069f8cd2c8c;updated;n;;;C1;;;"{""wgs84"": {""latitude"": ""51.492374227849"", ""longitude"": ""5.4533850222525""}, ""rd"": {""x"": ""159596.169"", ""y"": ""389262.05""}, ""placement"": ""L"", ""side"": ""W"", ""road"": {""name"": ""Huizingalaan"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/6c7/6c788a9f-cd3a-488c-8f31-03beb45598a9_1672222666.jpg"", ""first_seen"": ""13/06/2022"", ""last_seen"": ""13/06/2022"", ""removed"": null}";2022-12-28T09:18:20+00:00;"{""latitude"": ""51.492374227849"", ""longitude"": ""5.4533850222525""}";L;W;"{""name"": ""Huizingalaan"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.492374227849;5.4533850222525;Huizingalaan;https://signimages.ipsm.nl/in/6c7/6c788a9f-cd3a-488c-8f31-03beb45598a9_1672222666.jpg;2022-06-13;2022-06-13;51.492374227849, 5.4533850222525
14081940;8bb8b396-81a0-42ce-8818-8dff7791f63a;updated;n;;;E6;;;"{""wgs84"": {""latitude"": ""51.480427824771"", ""longitude"": ""5.4842519340327""}, ""rd"": {""x"": ""161741.593"", ""y"": ""387935.401""}, ""placement"": ""L"", ""side"": ""Z"", ""road"": {""name"": ""Westmallestraat"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/e29/e29248aa-1055-437b-8aa1-951147902975_1672800453.jpg"", ""first_seen"": ""15/07/2022"", ""last_seen"": ""15/07/2022"", ""removed"": null}";2023-01-04T02:00:46+00:00;"{""latitude"": ""51.480427824771"", ""longitude"": ""5.4842519340327""}";L;Z;"{""name"": ""Westmallestraat"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.480427824771;5.4842519340327;Westmallestraat;https://signimages.ipsm.nl/in/e29/e29248aa-1055-437b-8aa1-951147902975_1672800453.jpg;2022-07-15;2022-07-15;51.480427824771, 5.4842519340327
14081954;65ca04b1-a6fd-448d-a375-08c328bad865;updated;n;;;A1;;;"{""wgs84"": {""latitude"": ""51.492460496151"", ""longitude"": ""5.4836369339925""}, ""rd"": {""x"": ""161697.097"", ""y"": ""389273.996""}, ""placement"": ""L"", ""side"": ""L"", ""road"": {""name"": ""Helmond 7"", ""type"": ""1"", ""number"": ""50"", ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/649/6497cc39-b9ee-4a94-8192-32bccd9653cc_1671632816.jpg"", ""first_seen"": ""30/03/2022"", ""last_seen"": ""30/03/2022"", ""removed"": null}";2022-12-21T14:32:07+00:00;"{""latitude"": ""51.492460496151"", ""longitude"": ""5.4836369339925""}";L;L;"{""name"": ""Helmond 7"", ""type"": ""1"", ""number"": ""50"", ""wvk_id"": null}";51.492460496151;5.4836369339925;Helmond 7;https://signimages.ipsm.nl/in/649/6497cc39-b9ee-4a94-8192-32bccd9653cc_1671632816.jpg;2022-03-30;2022-03-30;51.492460496151, 5.4836369339925
14081960;0aa502dc-c25a-40d7-8544-05406726cbb0;updated;n;;;E6;;;"{""wgs84"": {""latitude"": ""51.47525065052"", ""longitude"": ""5.4979124766744""}, ""rd"": {""x"": ""162691.418"", ""y"": ""387360.788""}, ""placement"": ""L"", ""side"": ""N"", ""road"": {""name"": ""Airbornelaan"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/b65/b65b3896-356a-4810-b263-55ceb5026005_1673061415.jpg"", ""first_seen"": ""12/07/2022"", ""last_seen"": ""12/07/2022"", ""removed"": null}";2023-01-07T02:17:30+00:00;"{""latitude"": ""51.47525065052"", ""longitude"": ""5.4979124766744""}";L;N;"{""name"": ""Airbornelaan"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.47525065052;5.4979124766744;Airbornelaan;https://signimages.ipsm.nl/in/b65/b65b3896-356a-4810-b263-55ceb5026005_1673061415.jpg;2022-12-07;2022-12-07;51.47525065052, 5.4979124766744
14082038;3449c174-12f7-44f5-8a12-18084fbc9af4;updated;n;;;E1(Zone);;;"{""wgs84"": {""latitude"": ""51.49099707274"", ""longitude"": ""5.4843296772608""}, ""rd"": {""x"": ""161745.424"", ""y"": ""389111.252""}, ""placement"": ""L"", ""side"": ""N"", ""road"": {""name"": ""Buitendreef"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/75b/75bc15a4-480e-4642-9fdb-a61f30213558_1672753665.jpg"", ""first_seen"": ""08/07/2022"", ""last_seen"": ""08/07/2022"", ""removed"": null}";2023-01-03T12:48:19+00:00;"{""latitude"": ""51.49099707274"", ""longitude"": ""5.4843296772608""}";L;N;"{""name"": ""Buitendreef"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.49099707274;5.4843296772608;Buitendreef;https://signimages.ipsm.nl/in/75b/75bc15a4-480e-4642-9fdb-a61f30213558_1672753665.jpg;2022-08-07;2022-08-07;51.49099707274, 5.4843296772608
14082052;2b798cac-08af-4cce-ba04-964197193e15;updated;n;;;onbekend;;;"{""wgs84"": {""latitude"": ""51.468522814269"", ""longitude"": ""5.4734210819819""}, ""rd"": {""x"": ""160990.782"", ""y"": ""386610.005""}, ""placement"": ""L"", ""side"": ""Z"", ""road"": {""name"": ""Winkelcentrum Woensel"", ""type"": null, ""number"": null, ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/882/8829606f-1ea2-4b7e-914d-7b3fac378116_1672745447.jpg"", ""first_seen"": ""29/07/2021"", ""last_seen"": ""14/07/2022"", ""removed"": null}";2023-01-03T10:31:15+00:00;"{""latitude"": ""51.468522814269"", ""longitude"": ""5.4734210819819""}";L;Z;"{""name"": ""Winkelcentrum Woensel"", ""type"": null, ""number"": null, ""wvk_id"": null}";51.468522814269;5.4734210819819;Winkelcentrum Woensel;https://signimages.ipsm.nl/in/882/8829606f-1ea2-4b7e-914d-7b3fac378116_1672745447.jpg;2021-07-29;2022-07-14;51.468522814269, 5.4734210819819
14082070;e83c1676-7568-4e82-aa19-ab03fd35d3b0;updated;n;;;G2;;;"{""wgs84"": {""latitude"": ""51.495542839155"", ""longitude"": ""5.4616945687791""}, ""rd"": {""x"": ""160172.891"", ""y"": ""389615.121""}, ""placement"": ""L"", ""side"": ""R"", ""road"": {""name"": ""Helmond 6"", ""type"": ""1"", ""number"": ""50"", ""wvk_id"": null}, ""county"": {""name"": ""Eindhoven"", ""code"": ""GM0772"", ""townname"": ""Eindhoven""}}";"{""image"": ""https://signimages.ipsm.nl/in/001/0015a206-d23b-4d9a-9cbf-5adce09de166_1673555350.jpg"", ""first_seen"": ""30/03/2022"", ""last_seen"": ""30/03/2022"", ""removed"": null}";2023-01-12T19:30:06+00:00;"{""latitude"": ""51.495542839155"", ""longitude"": ""5.4616945687791""}";L;R;"{""name"": ""Helmond 6"", ""type"": ""1"", ""number"": ""50"", ""wvk_id"": null}";51.495542839155;5.4616945687791;Helmond 6;https://signimages.ipsm.nl/in/001/0015a206-d23b-4d9a-9cbf-5adce09de166_1673555350.jpg;2022-03-30;2022-03-30;51.495542839155, 5.4616945687791
