FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
steilrand_maas_2011.22,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (153056.0399999991 419200.80700000003, 153054.73699999973 419199.40300000086, 153054.62700000033 419198.2800000012, 153053.99399999902 419195.58900000155, 153054.0009999983 419193.78500000015, 153053.2419999987 419192.2569999993, 153053.01199999824 419190.90199999884, 153052.6889999993 419190.20800000057, 153052.54300000146 419189.5689999983, 153052.49799999967 419188.7800000012, 153051.76399999857 419186.506000001, 153051.1790000014 419185.37999999896, 153050.26300000027 419183.98900000006, 153049.85700000077 419182.68499999866)"
steilrand_maas_2011.23,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (153071.3350000009 419274.9820000008, 153070.186999999 419273.95699999854, 153070.2740000002 419273.2650000006, 153070.81700000167 419272.84600000083, 153070.70899999887 419272.3779999986, 153070.15900000185 419272.2589999996, 153069.6790000014 419271.8779999986, 153069.7349999994 419271.71599999815, 153069.88800000027 419271.2650000006, 153069.81899999827 419270.3960000016, 153069.4549999982 419269.9120000005, 153069.3909999989 419269.06700000167, 153069.48600000143 419268.0390000008, 153069.84099999815 419267.08999999985, 153070.01399999857 419265.9070000015, 153069.59699999914 419264.8729999997, 153069.6889999993 419264.25499999896, 153069.43400000036 419262.8590000011, 153069.48699999973 419261.9470000006, 153069.59800000116 419261.21599999815, 153069.34800000116 419259.3420000002, 153069.4539999999 419258.8740000017, 153069.68100000173 419258.4299999997, 153069.46400000155 419256.70800000057, 153069.20699999854 419255.3759999983, 153068.80799999833 419254.64499999955, 153068.99700000137 419254.11100000143, 153069.01000000164 419253.23999999836, 153069.00600000098 419252.8660000004, 153069.2109999992 419251.69299999997, 153069.36400000006 419250.6620000005, 153069.1000000015 419249.936999999, 153069.07600000128 419248.76199999824, 153068.84200000018 419247.52899999917, 153068.7030000016 419246.34699999914, 153068.4290000014 419245.1499999985, 153067.40700000152 419243.9050000012, 153066.76099999994 419243.8729999997, 153065.84899999946 419243.7270000018, 153065.41800000146 419243.6570000015, 153064.04100000113 419243.0069999993, 153063.063000001 419242.69000000134, 153062.05999999866 419242.1009999998, 153061.63199999928 419241.13699999824, 153061.33700000122 419239.7800000012, 153061.30000000075 419237.5460000001, 153061.4609999992 419236.68299999833, 153061.54300000146 419236.243999999, 153061.94299999997 419235.4699999988, 153062.1099999994 419235.1479999982, 153062.48099999875 419233.9820000008, 153062.34099999815 419232.44299999997, 153062.73800000176 419231.0709999986)"
steilrand_maas_2011.24,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (153065.36300000176 419244.16699999943, 153065.85599999875 419244.5210000016, 153064.96799999848 419245.4979999997, 153066.12099999934 419246.19999999925, 153066.29899999872 419246.30799999833, 153067.2340000011 419246.88500000164, 153067.48200000077 419247.69299999997, 153066.95699999854 419248.7100000009, 153065.16099999845 419249.27800000086, 153064.38800000027 419249.8839999996, 153064.3110000007 419249.9439999983, 153064.27899999917 419250.0390000008, 153064.15100000054 419250.4219999984, 153064.0540000014 419250.71599999815, 153064.58399999887 419251.13899999857, 153065.0450000018 419251.1790000014, 153065.82200000063 419251.24599999934, 153066.67700000107 419251.48800000176, 153066.87900000066 419251.8660000004, 153066.20100000128 419252.5390000008, 153065.86800000072 419252.8209999986, 153065.57200000063 419253.0720000006, 153065.61300000176 419253.3229999989, 153066.41099999845 419253.5460000001, 153066.50200000033 419253.64499999955, 153066.91099999845 419254.0929999985, 153066.20699999854 419254.9979999997, 153066.1950000003 419255.6000000015, 153066.02699999884 419255.8289999999, 153065.70600000024 419256.26900000125, 153065.90900000185 419256.993999999, 153066.03400000185 419257.6620000005, 153066.20800000057 419258.80999999866, 153066.5080000013 419259.0639999993, 153066.6499999985 419259.18299999833, 153066.32400000095 419260.1620000005, 153065.7100000009 419261.00499999896, 153065.45699999854 419261.3520000018, 153064.78799999878 419262.26900000125, 153064.76399999857 419262.6180000007, 153064.75200000033 419262.77800000086, 153064.80099999905 419262.936999999, 153065.2190000005 419264.28400000185, 153065.6790000014 419265.34099999815, 153065.6950000003 419265.3770000003, 153065.7580000013 419265.6400000006, 153065.20100000128 419266.34600000083, 153064.97800000012 419266.5799999982, 153064.33900000155 419267.2509999983, 153064.88800000027 419267.84699999914, 153065.57299999893 419267.7010000013, 153066.04899999872 419267.59899999946, 153066.54899999872 419267.8020000011, 153066.32400000095 419268.72199999914, 153066.77800000086 419268.97300000116, 153068.78400000185 419268.3990000002, 153069.2589999996 419268.56799999997, 153068.44200000167 419269.7969999984, 153067.69299999997 419270.40199999884, 153068.625 419271.16600000113, 153069.38599999994 419271.35599999875, 153069.7349999994 419271.71599999815, 153069.74399999902 419271.7250000015)"
steilrand_maas_2011.25,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (153066.4690000005 419242.4789999984, 153065.78500000015 419240.27899999917, 153065.37299999967 419237.8960000016, 153065.55099999905 419236.6420000009, 153065.48800000176 419235.82400000095, 153065.19000000134 419234.23999999836, 153065.20199999958 419231.28599999845)"
steilrand_maas_2011.26,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148644.76900000125 416564.10599999875, 148644.83900000155 416564.1570000015, 148645.69900000095 416564.7870000005, 148646.8289999999 416566.0390000008, 148647.72399999946 416566.5949999988, 148647.87099999934 416567.66099999845, 148648.4459999986 416567.97100000083, 148649.4050000012 416567.938000001, 148650.04199999943 416568.2049999982, 148651.13599999994 416568.8260000013, 148651.76399999857 416569.04199999943, 148652.7340000011 416569.2960000001, 148653.71499999985 416569.55000000075, 148654.31500000134 416569.3139999993, 148655.70699999854 416567.3999999985, 148656.36899999902 416567.1490000002, 148656.87799999863 416567.1279999986, 148657.5940000005 416567.09899999946, 148658.57699999958 416567.54100000113, 148658.63500000164 416567.6220000014, 148659.2650000006 416568.49500000104, 148660.5150000006 416569.131000001, 148661.81500000134 416569.23999999836, 148663.5309999995 416569.6169999987)"
steilrand_maas_2011.27,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148734.44700000063 416562.46599999815, 148733.7109999992 416562.8449999988, 148732.45199999958 416562.7950000018, 148730.6959999986 416562.3929999992, 148729.2259999998 416562.02600000054, 148727.09800000116 416562.28400000185, 148725.4219999984 416562.56599999964, 148723.70800000057 416563.22199999914, 148722.0450000018 416563.23999999836, 148720.05799999833 416563.5219999999, 148718.51300000027 416563.39499999955, 148716.67700000107 416563.1860000007, 148715.45600000024 416562.9389999993, 148714.26300000027 416562.4679999985, 148712.938000001 416562.1790000014, 148711.27800000086 416562.09699999914, 148710.05299999937 416561.2989999987, 148709.1400000006 416560.7039999999, 148707.78799999878 416560.0089999996, 148705.49700000137 416559.6279999986, 148704.03700000048 416559.4079999998)"
steilrand_maas_2011.28,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Casterens Hoeve,,"LINESTRING (148735.4290000014 416579.7740000002, 148734.55299999937 416578.51399999857, 148733.66899999976 416578.3370000012, 148733.26999999955 416578.62099999934, 148732.96700000018 416579.12000000104, 148732.3209999986 416579.2740000002, 148731.58900000155 416578.9239999987, 148730.936999999 416579.01300000027, 148730.1799999997 416579.19099999964)"
steilrand_maas_2011.29,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147315.90100000054 416710.3209999986, 147318.19700000063 416708.66600000113, 147319.38699999824 416707.8990000002, 147319.87999999896 416707.52699999884, 147320.74599999934 416707.9699999988, 147321.2589999996 416707.6319999993, 147321.8999999985 416707.45899999887, 147322.95699999854 416707.60599999875, 147324.26399999857 416707.92599999905, 147325.24500000104 416708.8110000007, 147325.5540000014 416709.71499999985, 147326.3040000014 416710.20699999854, 147327.1640000008 416710.47100000083, 147328.02199999988 416710.55799999833, 147328.68100000173 416710.4690000005, 147329.2809999995 416710.14400000125, 147330.13699999824 416710.1479999982, 147330.68299999833 416710.1700000018, 147331.61300000176 416710.30099999905, 147331.9219999984 416710.28599999845, 147332.0789999999 416709.6970000006, 147332.1799999997 416708.95699999854, 147332.65700000152 416708.0949999988, 147333.45699999854 416707.1229999997, 147333.93299999833 416706.76300000027, 147334.73099999875 416707.131000001, 147335.52299999818 416707.22399999946)"
steilrand_maas_2011.30,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"MULTILINESTRING ((147417.10700000077 416712.68400000036, 147417.57499999925 416713.0229999982, 147418.13599999994 416713.4279999994, 147418.86499999836 416713.9459999986, 147419.32299999893 416714.51900000125, 147419.60799999908 416715.1799999997, 147419.62000000104 416715.18400000036, 147420.07299999893 416715.3020000011, 147421.26999999955 416714.7410000004, 147422.21599999815 416714.6970000006, 147422.70899999887 416714.7580000013, 147423.29899999872 416714.8359999992, 147423.813000001 416714.6429999992, 147424.4360000007 416714.8200000003, 147425.1719999984 416714.37000000104, 147426.27600000054 416714.2049999982, 147427.19900000095 416714.33399999887, 147428.01300000027 416714.30099999905, 147429.1550000012 416714.40399999917, 147429.3599999994 416714.9759999998, 147429.76000000164 416715.68499999866, 147430.438000001 416715.51399999857, 147430.87799999863 416716.16899999976, 147431.6000000015 416716.51000000164, 147432.59600000083 416716.44000000134, 147433.5709999986 416716.1559999995, 147434.47100000083 416716.31599999964, 147434.9609999992 416716.87999999896, 147435.4290000014 416717.3909999989, 147436.22700000182 416718.0529999994, 147437.2340000011 416718.8929999992, 147438.5549999997 416719.42500000075, 147439.62700000033 416720.03500000015, 147439.9840000011 416720.60599999875, 147440.1700000018 416721.5709999986, 147439.69200000167 416722.3060000017, 147439.80299999937 416723.2109999992, 147440.36899999902 416723.59600000083, 147441.12900000066 416723.8779999986, 147442.4759999998 416724.05900000036, 147444.3590000011 416724.4699999988, 147445.76700000092 416724.5480000004, 147447.02800000086 416724.45699999854, 147447.8509999998 416724.3449999988, 147449.28400000185 416724.86199999973, 147449.9840000011 416725.0529999994, 147450.76199999824 416725.20800000057, 147452.01000000164 416725.3570000008, 147452.5940000005 416725.44900000095, 147453.4910000004 416725.8539999984, 147454.12999999896 416726.1970000006, 147455.71400000155 416726.14400000125, 147455.9690000005 416726.19200000167, 147455.9910000004 416726.1959999986, 147456.56599999964 416726.3020000011, 147456.78599999845 416726.6020000018, 147456.39400000125 416726.8060000017, 147455.51000000164 416726.9290000014, 147455.26300000027 416726.9629999995, 147454.88699999824 416727.6710000001, 147454.62700000033 416728.2729999982, 147454.4699999988 416728.63800000027, 147454.83799999952 416729.33199999854, 147455.79100000113 416729.81700000167, 147456.9609999992 416729.44000000134), (147456.9609999992 416729.44000000134, 147458.54300000146 416727.6330000013, 147459.62999999896 416726.2710000016, 147460.436999999 416725.2520000003, 147460.80799999833 416724.9470000006, 147461.28700000048 416724.5529999994, 147461.60599999875 416724.29100000113, 147462.5799999982 416723.2340000011, 147463.59200000018 416722.5540000014, 147464.01199999824 416722.34699999914, 147464.57600000128 416722.7589999996, 147464.47399999946 416723.30700000003, 147463.49399999902 416724.88800000027, 147463.9840000011 416725.93200000003, 147464.73800000176 416725.4539999999, 147465.2190000005 416725.5460000001, 147465.3759999983 416726.0879999995, 147465.78200000152 416727.0879999995, 147466.4059999995 416727.4479999989, 147466.9549999982 416727.48699999973, 147467.7490000017 416727.36300000176, 147468.15199999884 416727.26199999824, 147468.12999999896 416727.82400000095, 147468.07600000128 416728.5949999988, 147468.34600000083 416729.0320000015, 147469.0150000006 416729.5320000015, 147470.01300000027 416730.618999999, 147470.42399999872 416731.41699999943, 147470.87799999863 416732.29100000113, 147471.1710000001 416732.73000000045, 147471.1330000013 416733.72300000116, 147471.31899999827 416734.381000001, 147471.8110000007 416734.8539999984))"
steilrand_maas_2011.31,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147483.9759999998 416734.61400000006, 147484.4219999984 416733.81500000134, 147484.92599999905 416732.5390000008, 147485.41200000048 416732.0170000009, 147486.438000001 416731.6090000011, 147487.7030000016 416731.27600000054, 147488.9290000014 416731.1939999983, 147489.75400000066 416731.2129999995, 147490.19299999997 416730.5729999989, 147490.91099999845 416730.2179999985, 147491.5390000008 416730.4310000017, 147492.311999999 416731.188000001, 147493.22800000012 416731.23600000143, 147494.17300000042 416730.92599999905, 147494.38199999928 416730.1160000004, 147495.08799999952 416729.2749999985, 147495.8509999998 416728.66000000015, 147496.78400000185 416728.0769999996, 147496.8209999986 416728.86400000006, 147496.91800000146 416728.85500000045, 147497.60700000077 416728.79399999976, 147498.60500000045 416728.4629999995, 147499.41000000015 416728.23800000176, 147499.41899999976 416728.2349999994, 147500.39799999818 416728.15900000185, 147501.66200000048 416728.12999999896, 147502.61400000006 416727.94000000134, 147502.95800000057 416727.7659999989, 147502.8759999983 416727.1939999983, 147502.62099999934 416726.73000000045, 147502.03400000185 416726.2650000006, 147502.05600000173 416725.72100000083, 147502.7950000018 416724.9629999995, 147503.4849999994 416724.94200000167, 147504.15300000086 416725.7100000009, 147504.28799999878 416726.48900000006, 147504.88899999857 416726.97199999914, 147505.67500000075 416727.2719999999, 147506.35200000182 416727.0720000006, 147507.1160000004 416727.4510000013, 147507.85399999842 416727.73600000143, 147508.39600000158 416727.6770000011, 147508.4299999997 416727.66600000113)"
steilrand_maas_2011.32,2011,Rivieren,Maas,Zandmaas,Aijen,,"LINESTRING (200303.35599999875 399335.4530000016, 200304.15100000054 399337.0789999999, 200304.0300000012 399338.0069999993, 200303.58100000024 399338.9759999998, 200303.07699999958 399341.2749999985, 200303.1240000017 399342.4299999997, 200303.11800000072 399343.17599999905, 200302.74399999902 399343.94299999997, 200302.79300000146 399344.89499999955, 200302.91099999845 399345.9549999982, 200302.60200000182 399346.60599999875, 200300.62200000137 399347.3520000018)"
steilrand_maas_2011.33,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199777.71299999952 400433.8280000016, 199778.20199999958 400432.69900000095, 199779.4059999995 400432.16099999845, 199779.8759999983 400431.8979999982, 199779.9910000004 400431.1570000015, 199780.83900000155 400430.38899999857, 199781.56700000167 400430.25499999896, 199782.43299999833 400430.01000000164, 199783.39400000125 400429.1429999992, 199784.2950000018 400428.65100000054, 199785.09699999914 400427.4990000017, 199785.10500000045 400426.8729999997, 199785.58199999854 400426.41800000146, 199786.15100000054 400425.7529999986, 199786.98299999908 400425.90199999884, 199787.42500000075 400425.9230000004, 199787.875 400425.26099999994, 199787.90300000086 400423.506000001, 199788.64200000092 400423.19000000134, 199788.72100000083 400422.58399999887, 199792.03799999878 400418.69000000134, 199792.7250000015 400418.7049999982, 199793.73600000143 400417.0769999996, 199794.53400000185 400415.43499999866, 199795.71400000155 400415.44200000167, 199795.88500000164 400414.67599999905, 199796.40300000086 400414.0709999986, 199796.51900000125 400413.56700000167, 199797.36300000176 400412.80799999833, 199798.68299999833 400410.9519999996, 199800.8280000016 400407.7170000002, 199801.83300000057 400406.83100000024, 199802.63500000164 400405.83300000057, 199803.49500000104 400405.18400000036, 199804.19799999893 400405.01999999955, 199805.0009999983 400405.29300000146, 199805.44700000063 400405.02600000054, 199805.78799999878 400404.2199999988, 199805.9849999994 400403.6860000007, 199806.8049999997 400403.55999999866, 199808.01099999994 400404.5879999995, 199809.60200000182 400404.1629999988, 199810.375 400403.26399999857, 199811.29300000146 400403.23699999973, 199812.05600000173 400402.65300000086, 199812.88500000164 400402.0859999992, 199813.53400000185 400401.13599999994, 199813.50299999863 400400.5920000002, 199814.52299999818 400400.0210000016, 199815.51700000092 400399.2280000001, 199816.62999999896 400398.756000001, 199817.0789999999 400397.9239999987, 199817.80600000173 400397.34099999815, 199818.41099999845 400396.7729999982, 199819.32400000095 400395.7259999998, 199819.83999999985 400394.61300000176, 199820.3509999998 400393.5729999989, 199819.11199999973 400392.70899999887, 199819.1259999983 400391.76900000125)"
steilrand_maas_2011.34,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199725.99500000104 400477.4620000012, 199726.83300000057 400477.4079999998, 199727.7650000006 400475.5850000009, 199728.87999999896 400474.6730000004, 199729.35200000182 400474.4690000005, 199730.34600000083 400475.1039999984, 199730.62900000066 400474.2679999992, 199731.1889999993 400474.1070000008, 199731.51000000164 400474.438000001, 199731.7749999985 400473.9679999985, 199732.26900000125 400473.9239999987, 199733.6160000004 400474.40100000054, 199734.09699999914 400474.1460000016, 199734.20899999887 400473.51399999857)"
steilrand_maas_2011.35,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199572.51000000164 400646.7419999987, 199573.64200000092 400646.2329999991, 199575.37999999896 400645.27800000086, 199576.23800000176 400644.4750000015, 199576.74799999967 400643.9360000007, 199577.48900000006 400644.15900000185, 199578.48800000176 400643.68499999866, 199578.87200000137 400643.2410000004, 199579.4450000003 400643.12000000104, 199579.77299999818 400642.5720000006, 199580.6649999991 400641.8229999989, 199581.27100000158 400641.11499999836, 199582.2190000005 400640.2490000017, 199583.06500000134 400639.91899999976, 199584.05700000003 400639.5639999993, 199585.25299999863 400638.13800000027, 199585.72899999842 400637.3720000014, 199586.30900000036 400635.9450000003, 199586.64799999818 400634.60500000045, 199586.89699999988 400634.0949999988, 199586.3759999983 400633.06500000134, 199586.4459999986 400632.7289999984, 199586.9389999993 400632.0219999999, 199587.4389999993 400631.56799999997, 199587.75600000098 400631.30799999833, 199588.2490000017 400630.4310000017, 199588.41000000015 400629.84600000083, 199588.3830000013 400629.14400000125, 199588.5390000008 400628.19900000095, 199588.36499999836 400627.5549999997, 199588.86800000072 400626.01000000164, 199589.82600000128 400624.7719999999, 199590.98299999908 400623.1499999985, 199591.66099999845 400621.9120000005, 199592.19900000095 400620.2109999992, 199593.4750000015 400619.31599999964, 199593.95699999854 400618.5769999996, 199594.9919999987 400617.68200000003, 199596.76799999923 400615.3570000008, 199597.01300000027 400614.4530000016, 199597.63199999928 400613.7329999991, 199597.6409999989 400612.87999999896, 199598.24799999967 400612.2969999984, 199598.51300000027 400612.62099999934, 199599.43299999833 400611.8269999996, 199599.83900000155 400610.88899999857, 199600.1640000008 400611.19000000134, 199600.77600000054 400610.7969999984, 199601.20199999958 400609.61400000006, 199601.5159999989 400609.4270000011, 199601.8900000006 400609.743999999, 199602.25299999863 400609.4699999988, 199602.2199999988 400608.5610000007, 199602.8440000005 400607.4270000011, 199603.59800000116 400606.41099999845, 199604.3990000002 400606.32400000095, 199604.26399999857 400605.56799999997)"
steilrand_maas_2011.36,2011,Rivieren,Maas,Zandmaas,Bergen,,"MULTILINESTRING ((199549.77899999917 400669.86100000143, 199552.27899999917 400666.72399999946, 199553.2419999987 400665.9140000008, 199553.5789999999 400665.31500000134, 199554.53200000152 400664.4239999987, 199555.23299999908 400663.87999999896, 199555.26399999857 400663.0489999987), (199541.8669999987 400682.1559999995, 199542.94099999964 400682.2890000008), (199542.94099999964 400682.2890000008, 199543.8900000006 400682.0720000006, 199544.59600000083 400681.1719999984, 199545.50200000033 400680.7829999998, 199545.98699999973 400680.0870000012, 199546.31799999997 400679.41600000113, 199546.65100000054 400678.7259999998, 199546.83999999985 400677.96599999815, 199546.44399999827 400677.30999999866, 199546.03200000152 400676.95800000057, 199546.65300000086 400676.3189999983, 199546.27100000158 400675.55799999833, 199546.8900000006 400675.16699999943, 199547.53400000185 400673.3999999985, 199548.24599999934 400672.3280000016, 199549.21799999848 400671.1559999995, 199549.77899999917 400669.86100000143))"
steilrand_maas_2011.37,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199505.5780000016 400721.69200000167, 199507.58900000155 400720.6860000007, 199509.11899999902 400719.3189999983, 199510.34299999848 400718.25, 199511.48900000006 400717.01099999994, 199512.86100000143 400715.5480000004, 199513.74399999902 400714.1959999986, 199513.8209999986 400713.4270000011, 199514.25299999863 400712.7270000018, 199514.37299999967 400712.0780000016, 199514.97700000182 400711.64499999955, 199515.33999999985 400710.83300000057, 199515.7950000018 400710.26199999824, 199516.41200000048 400710.2329999991, 199517.11300000176 400710.2320000008, 199518.03700000048 400709.16699999943, 199518.87000000104 400708.67599999905, 199519.48800000176 400707.78500000015, 199520.4549999982 400706.90199999884, 199521.12000000104 400706.04399999976, 199521.53400000185 400705.29100000113, 199522.0940000005 400704.8979999982, 199522.57699999958 400704.43499999866, 199523.39200000092 400703.5940000005, 199524.0460000001 400702.77699999884, 199526.23699999973 400700.4360000007)"
steilrand_maas_2011.38,2011,Rivieren,Maas,Zandmaas,Bergen,,"MULTILINESTRING ((199481.78299999982 400753.10500000045, 199482.30099999905 400752.23099999875, 199482.77299999818 400751.79300000146, 199483.60200000182 400751.9129999988, 199484.13800000027 400751.2259999998, 199484.78799999878 400750.2520000003, 199485.3110000007 400748.6790000014, 199485.87999999896 400747.5540000014, 199486.6790000014 400746.2749999985, 199487.11899999902 400744.14400000125, 199488.13599999994 400742.7419999987, 199488.186999999 400741.5460000001, 199489.8139999993 400739.0689999983, 199490.81899999827 400737.6550000012, 199491.63800000027 400736.33199999854, 199492.9699999988 400733.40199999884, 199494.37200000137 400731.2980000004, 199494.7740000002 400730.0240000002), (199481.78299999982 400753.10500000045, 199480.02199999988 400754.1950000003))"
steilrand_maas_2011.39,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194860.6790000014 409111.3590000011, 194861.64799999818 409105.18299999833, 194862.57600000128 409103.33199999854, 194863.24500000104 409102.11300000176, 194863.5610000007 409100.94999999925)"
steilrand_maas_2011.40,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194866.10200000182 409133.9609999992, 194864.3999999985 409130.7580000013, 194863.26900000125 409128.4670000002, 194861.5799999982 409124.6279999986)"
steilrand_maas_2011.41,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199401.5610000007 400870.7010000013, 199402.97199999914 400868.88800000027, 199403.2969999984 400868.186999999, 199403.88699999824 400867.5480000004, 199404.4539999999 400866.4210000001, 199405.03599999845 400865.4360000007, 199406.50600000098 400863.7120000012, 199407.40900000185 400862.4780000001, 199407.66200000048 400861.625, 199408.50200000033 400860.84600000083, 199409.97700000182 400858.375, 199410.45699999854 400857.7580000013, 199410.96200000122 400856.993999999, 199411.563000001 400856.33100000024, 199411.1099999994 400855.3680000007, 199411.72800000012 400855.1240000017, 199412.51099999994 400854.59600000083, 199412.65399999917 400854.1240000017)"
steilrand_maas_2011.42,2011,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199386.2410000004 400901.64400000125, 199386.08700000122 400900.9230000004, 199386.66099999845 400900.0709999986, 199387.20600000024 400899.9310000017, 199387.67399999872 400900.32499999925, 199388.32400000095 400900.4299999997, 199389.09600000083 400899.98699999973, 199389.26099999994 400899.2969999984, 199389.0300000012 400898.3830000013, 199389.23999999836 400897.8110000007, 199389.93100000173 400896.9149999991, 199390.54399999976 400895.9910000004, 199390.87799999863 400895.1339999996, 199390.9750000015 400893.83900000155, 199390.95100000128 400892.98600000143, 199391.36199999973 400892.19000000134, 199391.15700000152 400891.38899999857, 199391.07699999958 400890.8020000011, 199392.8590000011 400890.38699999824, 199393.38599999994 400889.8819999993, 199393.7969999984 400889.0859999992, 199394.3669999987 400888.6039999984, 199395.11300000176 400888.37099999934, 199395.35399999842 400887.0379999988, 199395.95699999854 400885.7740000002, 199396.6950000003 400884.3999999985, 199396.99399999902 400882.90300000086, 199397.28200000152 400880.88699999824)"
steilrand_maas_2011.43,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194502.8669999987 411551.53500000015, 194502.28400000185 411552.8379999995, 194501.37999999896 411553.8420000002, 194501.0450000018 411555.06599999964, 194500.16200000048 411556.86300000176, 194499.32600000128 411557.79399999976, 194498.73900000006 411559.05099999905, 194498.88500000164 411559.7580000013, 194498.44900000095 411561.84800000116, 194498.33700000122 411562.84099999815, 194497.66299999878 411564.26300000027, 194497.71599999815 411565.6640000008, 194497.5789999999 411566.68299999833, 194496.9290000014 411567.5080000013, 194496.45600000024 411569.1330000013, 194496.4149999991 411571.57499999925, 194496.19799999893 411575.7650000006, 194495.81599999964 411579.95600000024, 194494.64499999955 411584.58900000155, 194493.82499999925 411586.41000000015, 194493.3830000013 411588.87999999896, 194492.4360000007 411592.83300000057, 194491.62900000066 411595.61100000143, 194491.15100000054 411597.23000000045, 194489.6959999986 411598.85500000045, 194488.61100000143 411600.01000000164, 194487.55600000173 411603.72199999914, 194487.1240000017 411605.8729999997, 194486.4360000007 411606.7270000018, 194484.72700000182 411610.1570000015, 194483.00400000066 411616.3299999982, 194483.69700000063 411619.26900000125, 194482.7030000016 411623.8449999988, 194481.78599999845 411625.3729999997, 194481.81700000167 411626.6799999997, 194481.3990000002 411628.32499999925, 194481.2250000015 411631.3350000009, 194481.47300000116 411632.5450000018)"
steilrand_maas_2011.44,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194516.10300000012 411523.1229999997, 194516.0709999986 411523.16899999976, 194515.1799999997 411524.1429999992, 194513.85799999908 411524.4910000004, 194512.0850000009 411526.0760000013, 194510.5150000006 411527.7719999999, 194508.79199999943 411530.4140000008, 194508.22199999914 411533.15900000185, 194508.0009999983 411535.63899999857, 194508.39600000158 411537.88899999857, 194508.53799999878 411539.11400000006)"
steilrand_maas_2011.45,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194531.40300000086 411457.78400000185, 194529.84800000116 411460.29199999943, 194529.43200000003 411462.29300000146, 194528.811999999 411463.9829999991, 194528.17399999872 411465.1640000008, 194527.81599999964 411467.04100000113, 194528.03200000152 411468.53400000185, 194527.8590000011 411469.43299999833, 194527.39299999923 411470.48699999973, 194527.03400000185 411471.30099999905, 194524.83799999952 411471.45899999887, 194524.56899999827 411472.41000000015, 194524.66099999845 411474.7349999994, 194524.15300000086 411475.9290000014, 194523.8839999996 411476.64400000125, 194523.67500000075 411477.9690000005, 194522.98999999836 411478.9549999982, 194522.34899999946 411480.30999999866, 194522.35799999908 411481.6860000007, 194522.36100000143 411483.5029999986, 194522.04199999943 411484.80999999866, 194522.186999999 411486.5179999992, 194522.6710000001 411487.57400000095, 194523.13100000098 411488.4770000018, 194523.01099999994 411490.3049999997, 194522.59699999914 411492.63599999994, 194522.94799999893 411494.5560000017, 194522.18100000173 411500.44099999964)"
