VBO_ID,BOUWJAAR,STRAATNAAM,HUISNUMMER,HUISLETTER,TOEVOEGING,POSTCODE,BUURTNAAM,WIJKNAAM,GEBIEDSNAAM,XCOORD,YCOORD
0202010000855689,1978,Groningensingel,51,,188,6835EB,Vredenburg,Vredenburg/Kronenburg,VKR,190609.546,441097.481
0202010000857657,2021,De Whemedreef,108,,,6832JL,Immerloo I,Malburgen-Oost (Zuid),Malburgen,191373.871,441412.953
0202010000326685,1932,P.C. Hooftstraat,34,,,6824PB,Paasberg,Velperweg e.o.,Noord-Oost,193403.613,445648.205
0202010000855548,1978,Groningensingel,51,,32,6835EB,Vredenburg,Vredenburg/Kronenburg,VKR,190590.264,441136.644
0202010000857818,2021,Baileybrug,15,,,6846SE,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186383.223,441816.585
0202010000855143,2020,Lenteregen,42,,,6846DJ,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",186086.542,440173.372
0202010000359211,1937,Heijenoordseweg,30,,,6813GA,Heijenoord,Heijenoord/Lombok,Noord-West,188863.529,444442.219
0202010000373269,1922,Raapopseweg,2,,,6824DS,Velperweg-Noord,Velperweg e.o.,Noord-Oost,192470.536,444687.366
0202010000295669,1910,Kazernestraat,14,,,6822HR,St. Janskerkstraat e.o.,Klarendal,Noord-West,192032.279,444917.8
0202010000366998,1950,Graslaan,163,,,6833CH,Kamillehof,Malburgen-Oost (Noord),Malburgen,191695.794,442074.091
0202010000286026,1936,Laan van Klarenbeek,119,,,6824JP,Angerenstein,Velperweg e.o.,Noord-Oost,192959.253,444924.592
0202010000299776,1931,Johannes Vermeerstraat,6,,,6814JT,Gulden Bodem,Burgemeesterswijk/Hoogkamp,Noord-West,189836.204,445029.394
0202010000386867,1917,Klaas Katerlaan,40,,,6822LN,Onder de Linden,Klarendal,Noord-West,191502.376,444926.438
0202010000382952,1924,Prümelaan,53,,,6824HR,Angerenstein,Velperweg e.o.,Noord-Oost,192569.363,444865.872
0202010000385551,1936,Laan van Klarenbeek,121,,,6824JP,Angerenstein,Velperweg e.o.,Noord-Oost,192964.378,444920.402
0202010000376791,1952,Meester Merkxstraat,64,,,6842CC,Elden,Elden,Elden en De Laar,188658.128,441262.591
0202010000357791,1939,Jacob Marislaan,76,,,6813JX,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188766.983,445251.085
0202010000290338,1949,Lavendelstraat,10,,,6833EZ,Kamillehof,Malburgen-Oost (Noord),Malburgen,191509.563,441976.612
0202010000408073,1971,Hofsingel,79,,,6834GB,'t Duifje,Malburgen-Oost (Zuid),Malburgen,192219.245,440848.987
0202010000281214,1964,Wieringskamp,16,,,6825JD,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194329.539,443967.644
0202010000411163,1934,Daendelsstraat,16,,,6828RR,Arnhemse Broek,Arnhemse Broek,CSA,192352.832,443458.507
0202010000355203,1976,Hillegomweg,92,,,6843EV,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187147.575,441080.822
0202010000403743,1973,Midwoldastraat,2,,,6835CC,Vredenburg,Vredenburg/Kronenburg,VKR,190479.428,440453.286
0202010000304970,1972,Marumplantsoen,6,,,6835AZ,Vredenburg,Vredenburg/Kronenburg,VKR,190382.997,440877.243
0202010000325611,1972,Aduardstraat,7,,,6835CS,Vredenburg,Vredenburg/Kronenburg,VKR,190161.396,440645.782
0202010000300118,1957,Plataanstraat,13,,,6823JJ,Arnhemse Allee,Monnikenhuizen,Noord-Oost,193258.286,446220.624
0202010000430072,1935,Sperwerstraat,32,,,6823DP,Geitenkamp,Geitenkamp,Noord-Oost,192729.961,446331.922
0202010000323116,1960,St. Caeciliapad,29,,,6815GM,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,190272.585,446326.603
0202010000375729,1938,Callunastraat,34,,,6813EX,Heijenoord,Heijenoord/Lombok,Noord-West,188779.958,444508.032
0202010000402839,1973,Barendrechtstraat,34,,,6843NC,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187829.844,441074.653
0202010000402801,1967,Dedelstraat,26,,,6826JH,Presikhaaf III,Presikhaaf-West,Presikhaaf,193751.535,443318.286
0202010000362127,1962,Van Galenstraat,33,,,6826RT,Presikhaaf III,Presikhaaf-West,Presikhaaf,194097.696,443705.734
0202010000369342,1960,Bereklauwstraat,33,,,6832DC,Zeegsingel e.o.,Malburgen-Oost (Zuid),Malburgen,190934.349,441725.125
0202010000373443,1987,Henriëtte Roland Holststraat,2,,,6844EM,De Laar-West,De Laar,Elden en De Laar,187067.053,440591.291
0202010000295205,1991,Mr. P.J. Oudsingel,27,,,6836PJ,Rijkerswoerd-Midden,Rijkerswoerd,VKR,189505.963,439549.958
0202010000378304,2003,Valeriaanpad,16,,,6833DX,Kamillehof,Malburgen-Oost (Noord),Malburgen,191770.608,441978.594
0202010000370514,1999,Westerveldsestraat,81,,,6842BS,Elden,Elden,Elden en De Laar,188461.91,441083.222
0202010000425882,1990,Martensbongerd,22,,,6836EJ,Rijkerswoerd-West,Rijkerswoerd,VKR,189610.188,440450.232
0202010000290326,1998,Willem Elsschothof,12,,,6836SX,Rijkerswoerd-Oost,Rijkerswoerd,VKR,190317.122,438972.247
0202010000339287,1986,Volendamstraat,6,,,6843VN,Elderhof,Elderveld,"Schuytgraaf, Elderveld",188336.046,441652.755
0202010000317721,2008,Dovenetellaan,102,,,6841EL,Malburgen-West,Malburgen-West,Malburgen,190022.342,442090.741
0202010000354906,1999,Willem Roodbeenhof,11,,,6842CX,Elden,Elden,Elden en De Laar,188535.648,441097.584
0202010000400180,1987,Simone de Beauvoirstraat,13,,,6843TC,De Laar-West,De Laar,Elden en De Laar,187208.667,440785.294
0202010000356210,2004,Hoedenmakersveste,15,,,6846BG,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",186744.37,439820.204
0202010000316672,1986,Goirlepad,14,,,6844JC,De Laar-West,De Laar,Elden en De Laar,187248.486,440099.447
0202010000352242,1990,Dr. Joop den Uylsingel,27,,,6836GK,Rijkerswoerd-West,Rijkerswoerd,VKR,189707.64,439834.712
0202010000354253,1995,Ulvenhoutstraat,72,,,6843RG,De Laar-West,De Laar,Elden en De Laar,187585.409,440735.082
0202010000334578,1968,Jan Nuldenhofje,17,,,6821BZ,St. Marten,St. Marten/Sonsbeek,Noord-West,191147.14,444478.495
0202010000373998,1989,Dr. Willem Dreessingel,66,,,6836CV,Rijkerswoerd-West,Rijkerswoerd,VKR,189478.922,440235.388
0202010000410922,1997,Woudrichemstraat,139,,,6844GH,De Laar-West,De Laar,Elden en De Laar,187437.138,440121.944
0202010000283443,1997,Van Diemenhof,38,,,6828RG,Arnhemse Broek,Arnhemse Broek,CSA,192487.311,443397.509
0202010000319799,1989,Dr. Willem Dreessingel,172,,,6836CZ,Rijkerswoerd-West,Rijkerswoerd,VKR,189354.872,439927.319
0202010000319833,1989,Bob Marleystraat,21,,,6836DH,Rijkerswoerd-West,Rijkerswoerd,VKR,189520.356,439939.923
0202010000431329,1949,Stratenmakersveste,7,,,6846BZ,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",186976.968,439649.616
0202010000330737,1999,Westerveldsestraat,71,,,6842BS,Elden,Elden,Elden en De Laar,188483.11,441128.428
0202010000391587,2008,Pleziervaart,10,,,6846LK,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186300.064,441202.884
0202010000290466,1999,Willem Roodbeenhof,59,,,6842CX,Elden,Elden,Elden en De Laar,188681.194,441050.945
0202010000393026,1976,Helmondstraat,38,,,6843SG,De Laar-West,De Laar,Elden en De Laar,187849.983,440481.493
0202010000378208,1973,Drachtenpad,30,,,6835KC,Holthuizen,Vredenburg/Kronenburg,VKR,191057.02,440219.019
0202010000399542,1977,Reurikwei,60,,,6843XX,Elderhof,Elderveld,"Schuytgraaf, Elderveld",188101.117,441975.959
0202010000374298,1976,Helmondstraat,102,,,6843SJ,De Laar-West,De Laar,Elden en De Laar,187929.678,440627.84
0202010000285320,1981,Domburgpad,18,,,6845CE,De Laar-Oost,De Laar,Elden en De Laar,187953.036,440298.496
0202010000296987,1998,F. Bordewijkhof,1,,,6836ST,Rijkerswoerd-Oost,Rijkerswoerd,VKR,190239.517,438890.376
0202010000293170,1975,Wormerveerstraat,35,,,6843AK,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187564.914,441727.103
0202010000353575,1985,Aasterbergstraat,7,,,6845GX,De Laar-Oost,De Laar,Elden en De Laar,187917.679,439682.522
0202010000371436,1976,Oudenboschstraat,16,,,6843PD,De Laar-West,De Laar,Elden en De Laar,187266.136,440594.351
0202010000401066,1895,Apeldoornseweg,21,,,6814BG,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,Noord-West,190902.213,444321.462
0202010000370081,1982,Alkmaarsingel,260,,,6843WS,Elderhof,Elderveld,"Schuytgraaf, Elderveld",188589.463,442036.519
0202010000415321,2008,Laan van de Parachutisten,3,,,6846MH,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",185820.676,441503.353
0202010000365516,1983,Alkmaarsingel,311,,,6843WJ,Elderhof,Elderveld,"Schuytgraaf, Elderveld",188441.656,441907.3
0202010000845923,1950,Jansbinnensingel,17,,2B,6811AK,Janssingel,Centrum,CSA,190875.438,444095.103
0202010000348967,1964,Van Kinsbergenstraat,51,,,6826JB,Presikhaaf III,Presikhaaf-West,Presikhaaf,193712.348,443362.043
0202010000421625,1906,Graaf Lodewijkstraat,76,,,6821EG,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,191213.872,444797.738
0202010000423511,1963,Kluizeweg,184,,,6815EG,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,190573.534,446377.572
0202010000842238,1875,Klarendalseweg,5,,1,6822GA,Klarendal-Noord,Klarendal,Noord-West,191307.746,444326.988
0202010000346930,1922,Lorentzlaan,24,,,6821JE,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,190982.945,445090.498
0202010000377658,1949,Johan de Wittlaan,280,,4,6828WT,Arnhemse Broek,Arnhemse Broek,CSA,192570.872,443510.558
0202010000285292,1950,Sleutelbloemstraat,63,,,6841CZ,Malburgen-West,Malburgen-West,Malburgen,190293.199,442322.835
0202010000337733,1970,Orionsingel,322,,,6832GP,Eimersweide,Malburgen-Oost (Zuid),Malburgen,190720.266,441276.232
0202010000373738,1947,Groene Weide,66,,,6833BE,Groene Weide,Malburgen-Oost (Noord),Malburgen,190952.415,442276.264
0202010000426500,1964,Van Kinsbergenstraat,7,,,6826JA,Presikhaaf III,Presikhaaf-West,Presikhaaf,193712.348,443362.043
0202010000404271,1933,Hommelseweg,312,,,6821LT,Onder de Linden,Klarendal,Noord-West,191405.814,444869.055
0202010000278649,1965,Van Kampenstraat,20,,,6826KC,Presikhaaf III,Presikhaaf-West,Presikhaaf,193841.071,443383.33
0202010000298539,1935,Oranjestraat,84,,,6812CS,Lombok,Heijenoord/Lombok,Noord-West,189010.065,444083.691
0202010000372184,1967,Lage Waard,20,,,6825JH,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194245.982,443874.7
0202010000283403,1936,Schoolstraat,74,,,6828GV,Spijkerbuurt,Spijkerkwartier,CSA,191688.68,443972.982
0202010000350206,1965,Van Nesstraat,44,,,6826JR,Presikhaaf III,Presikhaaf-West,Presikhaaf,193764.706,443463.168
0202010000293180,1953,Voetiuslaan,38,,4,6828TH,Statenkwartier,Arnhemse Broek,CSA,192619.271,443668.11
0202010000432560,1973,Groningensingel,251,,,6835EK,Vredenburg,Vredenburg/Kronenburg,VKR,190721.717,440962.062
0202010000328813,1973,Groningensingel,363,,,6835EN,Vredenburg,Vredenburg/Kronenburg,VKR,190718.596,440951.332
0202010000317953,1880,Dullertstraat,1,,,6828HJ,Spijkerbuurt,Spijkerkwartier,CSA,191817.181,443937.624
0202010000358423,1970,Gelderseplein,439,,,6834CM,Immerloo II,Malburgen-Oost (Zuid),Malburgen,191536.22,441246.286
0202010000366344,1885,Amsterdamseweg,141,,,6814GD,Brouwerijweg e.o.,Heijenoord/Lombok,Noord-West,189722.583,444586.332
0202010000386093,1973,Groningensingel,189,,,6835EH,Vredenburg,Vredenburg/Kronenburg,VKR,190758.816,440980.978
0202010000288206,1875,Boulevard Heuvelink,148,,,6828KW,Boulevardwijk,Spijkerkwartier,CSA,191784.547,443727.432
0202010000392972,1897,Verhuellstraat,22,,,6821DL,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,190914.035,444704.601
0202010000400998,1906,Staringstraat,26,,,6821DP,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,191157.301,444727.498
0202010000405240,1985,Tuinstraat,154,,,6828BE,Hommelstraat,Spijkerkwartier,CSA,191422.866,444218.989
0202010000323558,1980,Rosendaalsestraat,162,,5,6824CN,Klarendal-Zuid,Klarendal,Noord-West,191840.846,444448.937
0202010000403439,1984,Schilderstraat,52,,,6813DK,Brouwerijweg e.o.,Heijenoord/Lombok,Noord-West,189634.985,444468.804
0202010000410143,1999,Izaäk Evertslaan,63,,,6814JH,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,189613.824,444902.661
0202010000845336,1885,Rozemarijnsteeg,9,,4,6811GL,Rijnstraat,Centrum,CSA,190636.836,443887.486
0202010000835619,1901,Schaapsdrift,47,,6,6824GP,Plattenburg,Velperweg e.o.,Noord-Oost,193116.438,444710.806
0202010000846333,1870,Kastanjelaan,22,F,9,6828GL,Spijkerbuurt,Spijkerkwartier,CSA,191544.095,443810.038
0202010000358879,1999,Lovinklaan,99,,,6821HZ,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,190872.3,444993.215
0202010000284308,2010,Reinaldstraat,13,,,6824GN,Plattenburg,Velperweg e.o.,Noord-Oost,193072.459,444647.184
0202010000377188,2007,Kruidenplein,30,,,6833GZ,Kamillehof,Malburgen-Oost (Noord),Malburgen,191734.715,441667.939
0202010000305726,1997,Esperantolaan,24,,1,6824LW,Plattenburg,Velperweg e.o.,Noord-Oost,193256.601,444741.558
0202010000287344,2009,Mr D.U. Stikkerstraat,42,,,6842CW,Elden,Elden,Elden en De Laar,188437.834,440859.883
0202010000308844,1984,Hortensiastraat,57,,,6832AZ,Middelgraaflaan e.o.,Malburgen-Oost (Zuid),Malburgen,190951.988,442047.195
0202010000315840,1974,Schipholplein,111,,,6843BJ,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187428.009,441623.606
0202010000857302,2022,Leemansweg,35,D,,6827BX,Industrieterrein,Arnhemse Broek,CSA,193753.868,442877.34
0202010000306376,1975,Gorinchemstraat,50,,518,6843KS,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187433.429,440987.966
0202010000364084,1935,Veluwestraat,115,,,6813EC,Heijenoord,Heijenoord/Lombok,Noord-West,189261.76,444525.551
0202010000291524,1975,Driemondplein,78,,,6843AT,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187553.861,441582.038
0202010000407154,1860,Driekoningendwarsstraat,40,,2,6828EH,Spijkerbuurt,Spijkerkwartier,CSA,191619.463,444027.13
0202010000853096,1964,Oremusplein,91,,,6815DV,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,190574.723,446132.794
0202010000305378,1975,Driemondplein,16,,,6843AS,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187553.861,441582.038
0202010000857100,2021,Vogelwikkestraat,6,,41,6832DN,Eimersweide,Malburgen-Oost (Zuid),Malburgen,190662.895,441653.143
0202010000324606,1979,Iepstraat,8,B,,6823NX,Arnhemse Allee,Monnikenhuizen,Noord-Oost,193387.507,446498.72
0202010000376585,1939,Margrietstraat,1,,,6833AH,Groene Weide,Malburgen-Oost (Noord),Malburgen,190910.194,442572.337
0202010000851246,1976,Velperweg,19,,103,6824BC,Velperweg-Noord,Velperweg e.o.,Noord-Oost,191765.872,444307.931
0202010000374428,1961,Van Remagenlaan,3,,,6824LX,Paasberg,Velperweg e.o.,Noord-Oost,193607.515,445079.826
0202010000428296,1890,Sloetstraat,61,,,6821CP,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,191129.805,444639.203
0202010000278146,1908,Sonsbeeksingel,3,,,6814AA,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,Noord-West,190753.928,444251.305
0202010000284382,1962,Pijlkruidstraat,6,,,6832JB,Immerloo I,Malburgen-Oost (Zuid),Malburgen,191214.988,441809.328
0202010000344529,1905,Graaf Lodewijkstraat,62,,,6821EE,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,191261.419,444815.411
0202010000348145,1958,Velperweg,180,D,,6824ME,Paasberg,Velperweg e.o.,Noord-Oost,193749.219,445163.456
0202010000334414,1996,Dr. Willem Dreessingel,227,,,6836CS,Rijkerswoerd-West,Rijkerswoerd,VKR,189297.918,439972.844
0202010000345389,1958,Bloemstraat,53,,,6828BK,Hommelstraat,Spijkerkwartier,CSA,191324.504,444102.223
0202010000353080,1985,Kronenburgsingel,35,,,6831GD,Kronenburg,Vredenburg/Kronenburg,VKR,190148.48,441441.965
0202010000362634,1915,Pontanuslaan,32,,,6821HR,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,190994.508,444807.96
0202010000372571,1956,Willem Barendszstraat,2,A,,6828ZK,Arnhemse Broek,Arnhemse Broek,CSA,191728.882,443448.595
0202010000373906,1880,Oude Stationsstraat,1,,,6811KE,Stationsplein,Centrum,CSA,190549.66,444061.068
0202010000390184,1951,Nieuwe Aanleg,1,C,,6823HW,Geitenkamp,Geitenkamp,Noord-Oost,192913.254,446235.739
0202010000389956,1979,Lieshoutstraat,59,,,6844EG,De Laar-West,De Laar,Elden en De Laar,187197.407,440481.73
0202010000415673,1931,Jan Vethstraat,46,,,6813HM,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188803.472,445444.81
0202010000408117,1962,Honigkamp,100,,,6826PS,Presikhaaf III,Presikhaaf-West,Presikhaaf,194042.955,443785.799
0202010000407739,1970,Haverstraat,28,,,6842CG,Elden,Elden,Elden en De Laar,188638.585,441104.804
0202010000425997,2009,Mr D.U. Stikkerstraat,122,A,,6842CW,Elden,Elden,Elden en De Laar,188463.33,440824.964
0202010000429322,1967,Heuvelmaat,36,,,6825JN,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194284.973,443859.635
0202010000428968,1996,Dr. Willem Dreessingel,241,,,6836CS,Rijkerswoerd-West,Rijkerswoerd,VKR,189288.715,439993.793
0202010000426360,1907,St. Antonielaan,19,,,6821GA,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,191436.889,445003.916
0202010000428914,1938,Van Goghstraat,11,O,,6813HD,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188664.306,445304.299
0202010000842334,1970,Akkerwindestraat,1,,705,6832CR,Middelgraaflaan e.o.,Malburgen-Oost (Zuid),Malburgen,190897.0,442003.0
0202010000842390,1970,Akkerwindestraat,1,,605,6832CR,Middelgraaflaan e.o.,Malburgen-Oost (Zuid),Malburgen,190897.0,442003.0
0202010000419535,1923,Passavantlaan,19,,,6821JH,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,191075.323,445073.295
0202010000346661,1922,Pontanuslaan,33,,,6821HN,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,191040.942,444878.54
0202010000345162,1996,Dr. Willem Dreessingel,239,,,6836CS,Rijkerswoerd-West,Rijkerswoerd,VKR,189296.774,439993.646
0202010000431471,1973,Leerdamstraat,3,,,6843DP,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187023.811,441467.053
0202010000376857,1970,Kleefseplein,1,G,,6834AB,Immerloo II,Malburgen-Oost (Zuid),Malburgen,191780.746,441390.511
0202010000838950,1998,Waalstraat,36,,222,6826BR,Presikhaaf I,Presikhaaf-West,Presikhaaf,193159.021,444007.85
0202010000406952,1963,Zwanebloemlaan,81,,,6832HE,Immerloo I,Malburgen-Oost (Zuid),Malburgen,191454.274,441515.316
0202010000413620,1967,Eusebiusplein,54,,,6811HG,Weverstraat,Centrum,CSA,190743.277,443374.924
0202010000414655,1938,Laan van Klarenbeek,67,,,6824JM,Angerenstein,Velperweg e.o.,Noord-Oost,192775.229,445023.703
0202010000336433,1938,Karthuizerstraat,34,,,6824KC,Angerenstein,Velperweg e.o.,Noord-Oost,192615.2,445150.607
0202010000845080,2014,IJssellaan,72,,1,6826DW,Presikhaaf II,Presikhaaf-West,Presikhaaf,193266.712,443948.065
0202010000845099,2014,IJssellaan,78,,5,6826DW,Presikhaaf II,Presikhaaf-West,Presikhaaf,193290.646,443949.109
0202010000330871,2001,St. Elisabethshof,103,,,6812AW,Lombok,Heijenoord/Lombok,Noord-West,189274.613,444221.759
0202010000846825,1880,Kastanjelaan,51,,6,6828GJ,Boulevardwijk,Spijkerkwartier,CSA,191612.129,443694.77
0202010000394435,1877,Spijkerstraat,221,,BE,6828DD,Spijkerbuurt,Spijkerkwartier,CSA,191589.193,443964.482
0202010000845845,2002,Groningensingel,1219,,24,6835HZ,Vredenburg,Vredenburg/Kronenburg,VKR,190004.156,440478.151
0202010000363902,1913,Hoflaan,68,,,6824BR,Velperweg-Noord,Velperweg e.o.,Noord-Oost,192018.235,444640.328
0202010000394855,1980,Mercatorweg,12,,,6827DC,Industrieterrein,Arnhemse Broek,CSA,192298.581,442804.019
0202010000848711,1979,IJssellaan,260,,,6826DX,Winkelcentrum,Presikhaaf-Oost,Presikhaaf,193471.878,443977.604
0202010000852921,1886,Zijpendaalseweg,29,,,6814CC,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,190441.883,444358.569
0202010000849319,2018,Veerpolderstraat,25,,13,6833BN,Groene Weide,Malburgen-Oost (Noord),Malburgen,191469.957,442415.442
0202010000847155,1966,Gildemeestersplein,109,,,6826LW,Winkelcentrum,Presikhaaf-Oost,Presikhaaf,193883.204,444205.694
0202010000326059,2009,Mr D.U. Stikkerstraat,126,,,6842CW,Elden,Elden,Elden en De Laar,188473.874,440831.794
0202010000847680,2017,Juventastraat,150,,,6846XV,Schuytgraaf-Centrum,Schuytgraaf,"Schuytgraaf, Elderveld",186606.85,440681.541
0202010000854098,2018,Harderwijkerweg,2,,9,6816VA,West van Schaarsbergen,Schaarsbergen,Noord-West,186071.066,448401.128
0202010000852721,1980,Velperweg,24,,26,6824BH,Molenbeke,Velperweg e.o.,Noord-Oost,191834.798,444245.47
0202010000851286,1976,Velperweg,19,,219,6824BC,Velperweg-Noord,Velperweg e.o.,Noord-Oost,191730.347,444311.236
0202010000851074,1880,Willemsplein,20,,15,6811KB,Stationsplein,Centrum,CSA,190467.862,444049.306
0202010000853965,2019,Noordereiland,6,,,6846MZ,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",185688.724,440483.996
0202010000856913,2021,Nieuwstraat,79,,,6811HV,Weverstraat,Centrum,CSA,190597.591,443442.494
0202010000853863,2020,Langstraat,36,,,6811JA,Weverstraat,Centrum,CSA,190700.158,443534.063
0202010000856233,2021,Baileybrug,10,,,6846SE,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186300.724,441786.504
0202010000858085,2022,Luthersestraat,7,,15,6811GR,Rijnstraat,Centrum,CSA,190574.971,443862.434
0202010000855712,1978,Groningensingel,51,,215,6835EB,Vredenburg,Vredenburg/Kronenburg,VKR,190628.231,441109.738
0202010000858003,2021,Ochtenddauw,10,,,6846DH,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",186152.665,440259.502
0202010000853739,1967,Velperweg,47,,901,6824BG,Velperweg-Noord,Velperweg e.o.,Noord-Oost,192194.766,444565.934
0202010000298237,1959,Klispad,12,,,6841GW,Malburgen-West,Malburgen-West,Malburgen,190070.414,442187.711
0202010000857191,1982,Zeelandsingel,40,,1,6845BH,De Laar-Oost,De Laar,Elden en De Laar,188031.666,440559.82
0202010000857226,1982,Zeelandsingel,40,,43,6845BH,De Laar-Oost,De Laar,Elden en De Laar,188044.166,440544.821
0202010000857257,1982,Zeelandsingel,40,,75,6845BH,De Laar-Oost,De Laar,Elden en De Laar,188054.442,440577.822
0202010000853029,2020,Dijkkruin,18,,,6846RP,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186642.808,441502.873
0202010000851822,2020,Van Oldenbarneveldtstraat,24,,34,6828ZP,Van Verschuerbuurt,Arnhemse Broek,CSA,191639.376,443363.533
0202010000283063,1954,Van Remagenlaan,17,,,6824LX,Paasberg,Velperweg e.o.,Noord-Oost,193621.02,445008.66
0202010000402709,1935,Oude Velperweg,28,,,6824HD,Plattenburg,Velperweg e.o.,Noord-Oost,192790.116,444581.858
0202010000319195,1950,Kervelstraat,21,,,6833GC,Kamillehof,Malburgen-Oost (Noord),Malburgen,191622.932,441881.581
0202010000412592,1956,Populierstraat,8,,,6823JM,Arnhemse Allee,Monnikenhuizen,Noord-Oost,193195.023,446301.821
0202010000371589,1950,Goudwindestraat,51,,,6833DM,Groene Weide,Malburgen-Oost (Noord),Malburgen,191203.166,442319.156
0202010000392188,1910,Vijverlaan,67,,,6822HC,St. Janskerkstraat e.o.,Klarendal,Noord-West,192143.596,445061.972
0202010000417482,1972,Hommelseweg,200,,,6821LR,Klarendal-Noord,Klarendal,Noord-West,191239.972,444512.882
0202010000362856,1898,Nijhoffstraat,59,,,6821BH,St. Marten,St. Marten/Sonsbeek,Noord-West,191140.262,444515.034
0202010000342406,1915,Pontanuslaan,28,,,6821HR,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,190984.442,444801.976
0202010000421831,1950,Grondelstraat,96,,,6833DW,Groene Weide,Malburgen-Oost (Noord),Malburgen,191179.694,442208.922
0202010000281162,1903,Oranjestraat,11,,,6812CK,Lombok,Heijenoord/Lombok,Noord-West,188982.27,444291.064
0202010000283950,1960,Paardebloemstraat,68,,,6841BX,Malburgen-West,Malburgen-West,Malburgen,190192.865,442036.42
0202010000401286,1921,Dr. Schaepmanlaan,4,,,6823AR,Geitenkamp,Geitenkamp,Noord-Oost,192904.549,445735.022
0202010000322391,1937,Karthuizerstraat,43,,,6824KB,Angerenstein,Velperweg e.o.,Noord-Oost,192743.769,445128.035
0202010000412338,1933,Witsenstraat,25,,,6813GT,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188708.492,445604.561
0202010000381942,1960,Spuistraat,24,,,6826GS,Presikhaaf II,Presikhaaf-West,Presikhaaf,193464.01,443630.577
0202010000388395,1934,Daendelsstraat,4,,,6828RR,Arnhemse Broek,Arnhemse Broek,CSA,192345.753,443486.722
0202010000299644,1934,Van Beuningenstraat,17,,,6828VK,Statenkwartier,Arnhemse Broek,CSA,192250.958,443673.432
0202010000408997,1955,Sweelincklaan,7,,,6815BD,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,191070.284,446191.442
0202010000329055,1973,Finsterwoldepad,20,,,6835BK,Vredenburg,Vredenburg/Kronenburg,VKR,190351.27,440670.045
0202010000335204,1953,Tormentilstraat,58,,,6813ER,Heijenoord,Heijenoord/Lombok,Noord-West,188942.426,444537.706
0202010000319667,1968,Gerststraat,15,,,6842CK,Elden,Elden,Elden en De Laar,188580.266,441194.79
0202010000364472,1973,Hoogezandstraat,7,,,6835DM,Vredenburg,Vredenburg/Kronenburg,VKR,190497.154,440320.623
0202010000296034,1964,Wijde Slag,15,,,6825JX,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194441.818,443805.43
