FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
verlichtingen_kenmerk.358,Mastverlichting,R,3.24799991,R,4.11999989,,013,LTK0000431117,M,I,,"LINESTRING (84758.9662999995 451896.39550000057, 84775.59540000185 451902.3751000017, 84797.01799999923 451923.0614, 84829.9653000012 451953.71660000086, 84863.3348999992 451983.9279999994, 84885.97470000014 452003.9893999994, 84911.3423999995 452026.0824000016, 84957.4283999987 452065.13809999824, 84971.0410999991 452076.9539999999, 84989.57449999824 452093.7542999983, 85011.40210000053 452114.79199999943, 85025.45470000058 452129.0284000002, 85035.78779999912 452139.9175999984, 85048.9199000001 452154.2514999993, 85058.84169999883 452165.50140000135, 85071.81089999899 452180.7292999998, 85081.04899999872 452191.96489999816, 85092.31199999899 452206.19220000133, 85101.41250000149 452218.11829999834, 85111.3022999987 452231.5012000017, 85119.99410000071 452243.6948999986, 85129.10139999911 452256.9340999983, 85140.15630000085 452273.6033000015, 85150.81340000033 452290.52899999917, 85159.67709999904 452305.186900001, 85169.66789999977 452322.51729999855, 85174.51509999856 452331.2690999992, 85186.2873999998 452353.3267999999, 85195.29899999872 452371.1823000014, 85228.91070000082 452439.36019999906, 85259.82970000058 452502.1568999998, 85284.96489999816 452554.63170000166, 85289.62040000036 452576.90780000016)"
verlichtingen_kenmerk.331,Mastverlichting,R,57.0019989,R,57.73400116,,012,LTK0000431003,M,I,,"LINESTRING (132788.26350000128 453244.440200001, 132798.6812000014 453233.6878999993, 132816.76830000058 453225.3599999994, 132834.81830000132 453216.7430999987, 132852.64759999886 453207.6772999987, 132862.4679000005 453202.1933000013, 132875.3183999993 453194.4426999986, 132889.37469999865 453185.19949999824, 132898.51309999824 453178.5731000006, 132903.5236000009 453174.6759000011, 132911.17110000178 453168.1972000003, 132918.60489999875 453161.46279999986, 132922.2083999999 453157.9952000007, 132929.28170000017 453150.92639999837, 132934.41090000048 453145.371199999, 132944.2402999997 453133.99500000104, 132953.50769999996 453122.1972000003, 132968.22740000114 453102.14609999955, 132980.52760000154 453084.32019999996, 132994.30539999902 453063.4558000006, 133002.43690000102 453050.8509000018, 133020.92119999975 453021.1270999983, 133030.3911000006 453005.2368000001, 133037.7696999982 452992.1640999988, 133059.3616000004 452952.67229999974, 133073.27169999853 452926.0667999983, 133083.2932999991 452906.0053999983, 133091.80539999902 452888.008200001, 133097.85570000112 452874.3440000005, 133102.81859999895 452862.2179000005, 133107.97320000082 452848.23640000075, 133112.02160000056 452835.76110000163, 133115.99419999868 452821.30110000074, 133118.20219999924 452811.54289999977, 133119.43620000035 452805.0694000013, 133121.9990000017 452787.10539999977, 133123.30950000137 452768.03510000184, 133123.51179999858 452758.03660000116, 133123.32019999996 452744.9904000014, 133122.48330000043 452729.9851000011, 133121.0240000002 452715.05590000004, 133119.1387999989 452699.55970000103, 133116.18980000168 452680.1645000018, 133112.94370000064 452661.27589999884, 133112.32880000025 452639.5399999991)"
verlichtingen_kenmerk.332,Mastverlichting,R,57.02099991,R,58.5,,012,LTK0000431005,M,I,,"LINESTRING (133439.59050000086 453811.64559999853, 133437.68609999865 453784.90949999914, 133420.8579000011 453701.25930000097, 133416.23690000176 453676.6838000007, 133412.73330000043 453656.97470000014, 133407.99480000138 453627.5720000006, 133405.02270000055 453605.493999999, 133403.67960000038 453592.5067999996, 133402.1785000004 453570.9776000008, 133401.45650000125 453552.64620000124, 133401.32059999928 453537.64660000056, 133401.4054000005 453527.6270999983, 133405.38100000098 453512.8823999986, 133406.26889999956 453489.54630000144, 133407.41279999912 453473.5533000007, 133408.84050000086 453458.6281000003, 133409.69480000064 453451.622299999, 133412.18549999967 453434.2544, 133418.53869999945 453399.8333999999, 133421.9151000008 453385.2193999998, 133424.73600000143 453374.1033000015, 133428.72929999977 453359.64449999854, 133434.65509999916 453340.53489999846, 133440.71880000085 453322.84380000085, 133447.8114 453304.13069999963, 133455.53550000116 453285.68239999935, 133461.70850000158 453272.00560000166, 133467.39799999818 453260.01000000164, 133473.25989999995 453248.3297000006, 133477.9373999983 453239.48380000144, 133487.68809999898 453222.0196999982, 133497.9706000015 453204.86190000176, 133512.58040000126 453181.8557000011, 133522.94200000167 453159.5720000006, 133536.7954000011 453139.5395999998, 133546.6163999997 453125.93780000135, 133558.55730000138 453109.88109999895, 133573.90670000017 453090.14649999887, 133583.30110000074 453078.45230000094, 133589.7052000016 453070.76839999855, 133596.99749999866 453062.35280000046, 133607.2522 453051.3942999989, 133614.30160000175 453044.26520000026, 133622.92080000043 453036.2050999999, 133630.52629999816 453029.70639999956, 133638.34760000184 453023.4466999993, 133646.32600000128 453017.41899999976, 133653.98669999838 453011.99390000105, 133662.59569999948 453006.42339999974, 133671.10649999976 453001.1977000013, 133682.60779999942 452994.88230000064, 133691.5485999994 452990.3942000009, 133700.6240000017 452986.14229999855, 133714.9835000001 452980.1453000009, 133729.01539999992 452974.8277999982, 133743.15509999916 452969.77270000055, 133788.29289999977 452954.26949999854, 133816.3563000001 452943.5784999989, 133837.4651999995 452934.10920000076, 133849.33779999986 452928.19860000163, 133867.73530000076 452918.1224000007, 133876.3812999986 452913.08249999955, 133884.86300000176 452907.7811000012, 133893.46169999987 452902.1655000001, 133911.7938000001 452889.71979999915, 133927.56590000167 452878.7351000011, 133935.683699999 452872.8839999996, 133958.52849999815 452855.63069999963, 133983.19370000064 452837.56219999865, 134011.60379999876 452817.1191999987, 134036.43840000033 452799.7243000008, 134051.95490000024 452786.8728, 134064.03400000185 452779.7151999995, 134077.15340000018 452772.44319999963, 134090.50499999896 452765.5133999996, 134108.8139999993 452756.48600000143, 134132.88340000063 452745.23160000145, 134146.5720999986 452739.09739999846, 134155.78959999979 452735.2089000009, 134165.09070000052 452731.503800001, 134179.23849999905 452726.2168000005, 134186.99570000172 452719.44029999897)"
verlichtingen_kenmerk.333,Mastverlichting,R,63.29999924,R,63.77399826,,012,LTK0000431016,M,I,,"LINESTRING (138842.7740000002 452126.37480000034, 138850.86789999902 452130.3103, 138929.02149999887 452168.9034000002, 138994.4690000005 452200.74500000104, 139053.25670000166 452228.47850000113, 139057.66279999912 452230.8614999987, 139062.34259999916 452232.6554999985, 139089.56720000133 452245.2580999993, 139255.94480000064 452322.1248999983, 139267.92330000177 452327.74020000175, 139282.6158999987 452330.5291999988)"
verlichtingen_kenmerk.334,Mastverlichting,R,57.61999893,R,57.97800064,,012,LTK0000431018,M,I,,"LINESTRING (133245.70109999925 452979.2980000004, 133249.19619999826 452965.0454999991, 133248.04580000043 452948.24430000037, 133249.75710000098 452933.8531000018, 133251.94139999896 452924.1341999993, 133254.03200000152 452917.97470000014, 133256.7723999992 452911.88610000163, 133265.72679999843 452898.78119999915, 133274.80829999968 452889.8583999984, 133281.71559999883 452884.8887999989, 133290.7624000013 452879.84319999814, 133301.03920000046 452875.9219999984, 133310.8013000004 452873.8233000003, 133317.66279999912 452873, 133327 452873, 133344.6997999996 452876.97480000183, 133352.15549999848 452879.8999999985, 133360.2041000016 452884.4272999987, 133371.51199999824 452893.3770999983, 133378.93919999897 452901.8482000008, 133382.69739999995 452906.63329999894, 133386 452912, 133392.23900000006 452927.5789999999, 133394.25600000098 452942.8509999998, 133393.39200000092 452956.10599999875, 133389.93400000036 452969.6490000002, 133385.61100000143 452980.30999999866, 133378.6959999986 452990.3960000016, 133370.62799999863 452998.7520000003, 133361.73039999977 453005.3966999985, 133353.49269999936 453015.91479999945)"
verlichtingen_kenmerk.335,Mastverlichting,R,57.68000031,R,58.45999908,,012,LTK0000431019,M,I,,"LINESTRING (133512.58040000126 453181.8557000011, 133529.6446999982 453163.8161999993, 133540.88289999962 453148.74379999936, 133553.14330000058 453132.93250000104, 133568.93039999902 453113.5474999994, 133578.6350999996 453102.1074000001, 133594.29670000076 453084.4006000012, 133601.17480000108 453077.13899999857, 133611.72529999912 453066.57459999993, 133619.65680000186 453059.1376999989, 133627.1752000004 453052.6121000014, 133637.14699999988 453044.7065999992, 133645.23649999872 453038.8247999996, 133655.91930000111 453031.84959999844, 133664.53229999915 453026.7642999999, 133673.2976000011 453021.9497000016, 133686.73099999875 453015.246199999, 133692.9525000006 453012.3962999992, 133701.63500000164 453008.7109999992, 133723.46819999814 453000.44110000134, 133742.32829999924 452993.7846000008, 133770.7707999982 452984.23959999904, 133789.7089000009 452977.70430000126, 133813.23409999907 452969.2313000001, 133831.95430000126 452962.191300001, 133855.1261 452952.77540000156, 133873.46979999915 452944.80490000173, 133887.14510000125 452938.63340000063, 133902.91010000184 452931.2030999996, 133916.9611000009 452924.1235000007, 133935.54509999976 452914.40850000083, 133946.65260000154 452908.4096999988, 133959.7349999994 452901.07140000165, 133977.0326000005 452891.02760000154, 134012.37889999896 452869.68879999965, 134080.25400000066 452827.34530000016, 134121.1262000017 452801.9637000002, 134138.1961000003 452791.5549999997, 134168.4811999984 452769.7800000012)"
verlichtingen_kenmerk.336,Mastverlichting,R,57.79399872,R,58.07899857,,012,LTK0000431020,M,I,,"LINESTRING (133543.0313999988 452994.92350000143, 133559.1169999987 452994.8178000003, 133585.09050000086 452985.04989999905, 133594.54320000112 452981.7820999995, 133604.10280000046 452978.8341999985, 133619.6543999985 452974.6242999993, 133629.39889999852 452972.3772, 133644.1191000007 452969.45650000125, 133650.92749999836 452968.3251999989, 133663.71180000156 452966.6345999986, 133678.6596999988 452965.3823999986, 133706.78759999946 452963.4259000011, 133716.75 452962.54989999905, 133731.64620000124 452960.76619999856, 133741.54419999942 452959.2514999993, 133752.34910000116 452957.2289999984, 133762.12920000032 452955.09800000116, 133771.8407999985 452952.7074000016, 133786.22879999876 452948.44319999963, 133795.72580000013 452945.250500001, 133816.3563000001 452943.5784999989)"
verlichtingen_kenmerk.337,Mastverlichting,R,58.72600174,R,59.08499908,,012,LTK0000431021,M,I,,"LINESTRING (134413.68439999968 452676.46269999817, 134429.80860000104 452676.43250000104, 134449.44029999897 452672.50239999965, 134464.29089999944 452670.33779999986, 134479.25239999965 452669.14979999885, 134488.99379999936 452668.9492999986, 134493.5912999995 452668.86470000073, 134498.60929999873 452668.99020000175, 134503.59679999948 452669.3836000003, 134508.5538999997 452670.0441999994, 134513.47709999979 452671.002700001, 134518.1710000001 452672.15949999914, 134526.50549999997 452674.94779999927, 134531.12110000104 452676.8863000013, 134535.62209999934 452679.0637000017, 134539.99109999835 452681.5166000016, 134544.15900000185 452684.1554000005, 134548.8361000009 452687.5227999985, 134552.70340000093 452690.69249999896, 134556.34409999847 452694.13329999894, 134563.18710000068 452701.14130000025, 134567.39090000093 452706.12040000036, 134570.38560000062 452710.1413999982, 134573.2049999982 452714.27380000055, 134578.37469999865 452722.8370000012, 134582.88149999827 452731.63859999925, 134585.51110000163 452737.4985000007, 134589.05700000003 452746.8504000008, 134590.49289999902 452751.64730000123, 134591.59980000183 452756.37150000036, 134592.98800000176 452764.1699000001, 134594.1897 452774.09789999947, 134599.48800000176 452825.3456999995, 134600.28130000085 452833.6116000004, 134600.68189999834 452842.6158000007, 134600.56899999827 452847.6160000004, 134600.09970000014 452852.6592999995, 134598.78570000082 452860.21599999815, 134597.83929999918 452864.1024999991, 134595.4552000016 452871.75180000067, 134592.8049999997 452878.36140000075, 134591.11210000142 452881.9952000007, 134589.185899999 452885.5386000015, 134584.30099999905 452900.8049999997)"
verlichtingen_kenmerk.338,Mastverlichting,R,58.79999924,R,59.27000046,,012,LTK0000431023,M,I,,"LINESTRING (135075.07699999958 452384.4820000008, 135056.38679999858 452379.3618000001, 135052.77760000154 452377.53510000184, 135049.07290000096 452375.99760000035, 135026.44689999893 452367.97679999843, 135004.87530000135 452360.7274999991, 134995.28669999912 452358.07189999893, 134985.5166000016 452355.89719999954, 134975.6675999984 452354.1658000015, 134969.79890000075 452353.3150999993, 134959.8284999989 452352.3443999998, 134954.8350000009 452352.07660000026, 134949.83399999887 452352.01040000096, 134939.81810000166 452352.2419000007, 134931.8299999982 452352.72569999844, 134921.96570000052 452353.8854999989, 134917.03449999914 452354.72470000014, 134907.24500000104 452356.7675999999, 134896.11340000108 452359.5791000016, 134891.36190000176 452361.01999999955, 134881.8830000013 452364.22989999875, 134877.21990000084 452366.03440000117, 134872.59059999883 452367.9268999994, 134865.6372999996 452371.1396000013, 134861.19750000164 452373.38709999993, 134852.44629999995 452378.25829999894, 134844.01449999958 452383.63489999995, 134839.9571999982 452386.57389999926, 134836.36080000177 452389.3607000001, 134828.73259999976 452395.88540000096, 134821.63679999858 452402.94310000166, 134818.36340000108 452406.7265999988, 134813.47819999978 452413.22480000183, 134810.80169999972 452417.51370000094, 134808.37669999897 452421.8874000013, 134806.20490000024 452426.39510000125, 134803.7723999992 452432.5186999999, 134802.29930000007 452437.32459999993, 134801.2008999996 452442.21169999987, 134800.4173000008 452447.1499999985, 134799.91440000013 452454.7686999999, 134800.0527999997 452459.81650000066, 134800.5603 452464.7943000011, 134801.45050000027 452469.7184000015, 134802.38010000065 452473.68989999965, 134803.82330000028 452478.52760000154, 134805.52569999918 452483.2296999991, 134807.59050000086 452487.7934000008, 134810.99960000068 452494.1130999997, 134813.7474000007 452498.22239999846, 134816.77160000056 452502.2045999989, 134820.91360000148 452506.809799999, 134824.54720000178 452510.2019999996, 134828.41039999947 452513.39279999956, 134833.89930000156 452517.3579000011, 134838.3189000003 452519.77219999954, 134842.88010000065 452521.83740000054, 134850.31329999864 452524.8385999985, 134859.8126000017 452527.92390000075, 134864.6457999982 452529.2217999995, 134873.65630000085 452530.80959999934, 134878.67419999838 452531.49159999937, 134883.65560000017 452531.9662999995, 134888.65159999952 452532.17770000175, 134898.66739999875 452532.1667000018, 134907.86730000004 452531.87999999896, 134938.2302000001 452534.88159999996)"
verlichtingen_kenmerk.339,Mastverlichting,R,58.91699982,R,59.54100037,,012,LTK0000431024,M,I,,"LINESTRING (134576.24870000035 452587.53500000015, 134596.84479999915 452578.21880000085, 134606.54300000146 452576.0544999987, 134614.29039999843 452574.0784999989, 134623.92399999872 452571.26209999993, 134628.69700000063 452569.75840000063, 134638.13529999927 452566.4528999999, 134648.1447999999 452562.4910000004, 134661.59439999983 452556.2364999987, 134670.41090000048 452551.4765999988, 134679.16099999845 452546.15729999915, 134690.93840000033 452538.1061999984, 134698.87950000167 452532.02329999954, 134709.58619999886 452522.83370000124, 134720.40670000017 452512.1438000016, 134730.00950000063 452498.5240999982, 134739.2996999994 452486.7441999987, 134746.49650000036 452477.1788999997, 134755.15670000017 452464.97879999876, 134772.24430000037 452440.31749999896, 134782.83729999885 452425.82400000095, 134787.65839999914 452419.65680000186, 134794.08799999952 452411.99500000104, 134803.4261999987 452401.75869999826, 134810.5315000005 452394.7778000012, 134819.40430000052 452386.807599999, 134827.18400000036 452380.53929999843, 134832.18470000103 452376.90190000087, 134840.5535000004 452371.42540000007, 134849.42870000005 452366.23149999976, 134861.26399999857 452360.1572000012, 134867.83669999987 452357.1983000003, 134877.10339999944 452353.36890000105, 134890.47549999878 452348.63159999996, 134901.16699999943 452345.3717, 134906.05689999834 452344.056499999, 134917.36410000175 452341.5614, 134929.19999999925 452339.8542000018, 134944.14460000023 452338.56599999964, 134950.55600000173 452338.31859999895, 134955.65399999917 452338.3016999997, 134965.64990000054 452338.62370000035, 134979.31019999832 452339.6385000013, 134987.997299999 452340.6345000006, 134993.01199999824 452341.3916000016, 135000.64460000023 452342.94790000096, 135005.5687999986 452344.22780000046, 135015.1462999992 452347.1068999991, 135024.63529999927 452350.2670000009, 135079.7349999994 452369.4690000005)"
verlichtingen_kenmerk.340,Mastverlichting,R,59.59899902,R,60.09600067,,012,LTK0000431026,M,I,,"LINESTRING (135280.90060000122 452530.6739999987, 135305.15670000017 452532.52369999886, 135327.375 452529.47580000013, 135367.15839999914 452525.2980000004, 135405.59409999847 452521.4761000015, 135470.31929999962 452515.4668999985, 135512.62579999864 452512.05750000104, 135562.53189999983 452508.7943999991, 135595.53290000185 452507.7459000014, 135637.99650000036 452507.00129999965, 135660.00019999966 452506.8458000012, 135691.99960000068 452507.1763000004, 135708 452507, 135745 452497)"
verlichtingen_kenmerk.362,Mastverlichting,R,17.36000061,R,17.43000031,,013,LTK0000431143,M,I,,"LINESTRING (88673.90839999914 440080.8396999985, 88687.88039999828 440072.9116999991, 88698.4600000009 440059.55900000036, 88714.4860999994 440041.5709999986, 88725.2890000008 440038.4690000005)"
verlichtingen_kenmerk.341,Mastverlichting,R,59.625,R,60.04499817,,012,LTK0000431027,M,I,,"LINESTRING (135712 452267, 135684.0469999984 452269.6684000008, 135680.03220000118 452268.9572999999, 135672.02109999955 452268.46609999985, 135648.9811999984 452267.8779999986, 135642.0438000001 452267.8253000006, 135637.11400000006 452267.9796999991, 135632.12420000136 452268.2989999987, 135621.34120000154 452269.4609000012, 135614.442400001 452270.78170000017, 135609.7111000009 452271.944600001, 135605.45659999922 452273.21930000186, 135600.77749999985 452274.8660000004, 135593.52789999917 452277.94029999897, 135588.0362999998 452280.66690000147, 135581.1512000002 452286.3244000003, 135574.9598999992 452292.5155999996, 135571.810899999 452296.3051000014, 135568.98220000044 452300.5749000013, 135566.74049999937 452304.8980999999, 135562.15049999952 452316.53339999914, 135559.4285000004 452326.46070000157, 135558.6812000014 452330.08999999985, 135557.82730000094 452334.8935999982, 135557.29360000044 452340.3909999989, 135557.40029999986 452349.6777999997, 135557.88069999963 452353.8409000002, 135558.8414000012 452358.1107000001, 135559.90879999846 452362.0603, 135562.43039999902 452368.31269999966, 135564.6950000003 452372.8139999993, 135568.11919999868 452378.55750000104, 135570.97430000082 452382.69310000166, 135574.6457999982 452387.2903999984, 135578.07820000127 452390.992899999, 135582.80310000107 452395.19689999893, 135589.76269999892 452399.9681000002, 135593.96599999815 452402.3060999997, 135598.52230000123 452404.38610000163, 135603.22210000083 452406.1950000003, 135611.03660000116 452408.617899999, 135618.63369999826 452410.3126000017, 135626.59939999878 452411.3946999982, 135635 452412.08900000155, 135650.04399999976 452412.42229999974, 135660.0364000015 452412.00389999896, 135670.00030000135 452411.0883000009, 135682.3696999997 452409.3808999993, 135702.77329999954 452411.25459999964)"
verlichtingen_kenmerk.342,Mastverlichting,R,60.7179985,R,61.15200043,,012,LTK0000431030,M,I,,"LINESTRING (136330.2826000005 452204.6228, 136346.71669999883 452193.7824999988, 136410.97839999944 452164.85539999977, 136415.49599999934 452162.7122000009, 136433.317400001 452153.6261, 136451.22690000013 452144.72150000185, 136473.75789999962 452133.8883000016, 136496.4866000004 452123.46269999817, 136542.14409999922 452103.02439999953, 136582.8685999997 452083.8724000007, 136605.31769999862 452072.87029999867, 136627.59930000082 452061.5223999992, 136648.35080000013 452050.6242999993, 136666.01419999823 452041.03229999915, 136679.0364000015 452033.5487000011, 136682.01150000095 452030.875, 136722.2072999999 452000.309799999)"
verlichtingen_kenmerk.343,Mastverlichting,R,60.71900177,R,61.13000107,,012,LTK0000431031,M,I,,"LINESTRING (136361.8627000004 452250.3852000013, 136396.79030000046 452242.40029999986, 136446.14680000022 452227.2679999992, 136481.9001000002 452216.6136999987, 136520.92599999905 452204.83249999955, 136560.53319999948 452191.84160000086, 136565.3440000005 452190.47940000147, 136604.25769999996 452180.05249999836, 136638.184799999 452171.4497000016, 136665.58779999986 452164.90630000085, 136680.252700001 452161.73220000044, 136685.1783999987 452160.86569999903, 136691.75429999828 452159.7897000015, 136696.7210999988 452159.2104999982, 136701.71449999884 452158.8352999985, 136706.69570000097 452158.6438000016, 136717.2030000016 452158.7078999989, 136727.10110000148 452159.31230000034, 136734.28779999912 452160.0901999995, 136743.1959999986 452161.4673999995, 136751.0326000005 452163.20910000056, 136788 452166)"
verlichtingen_kenmerk.344,Mastverlichting,R,61.32699966,R,61.72700119,,012,LTK0000431032,M,I,,"LINESTRING (136941 452102, 136982.2531999983 452073.50609999895, 136990.71079999954 452068.1574999988, 136999.41120000184 452063.16310000047, 137003.9188000001 452060.76260000095, 137018.37680000067 452055.64770000055, 137041.06329999864 452045.1495000012, 137077.15839999914 452029.5190999992, 137109.61019999906 452016.40729999915, 137139.4615000002 452004.85269999877, 137191.2250000015 451986.2567999996, 137228.6160000004 451972.0425999984, 137239.4257999994 451968.0645000003, 137263.24120000005 451960.3995000012, 137282.90670000017 451954.6336000003, 137302.16450000182 451949.36499999836, 137317.86279999837 451939.76790000126)"
verlichtingen_kenmerk.345,Mastverlichting,R,62.11500168,R,64.70400238,,012,LTK0000431033,M,I,,"LINESTRING (137681.12900000066 451865.1330000013, 137700.8476999998 451855.90949999914, 137779.50699999928 451849.7115999982, 137818.43620000035 451846.4807000011, 137833.3652999997 451844.94900000095, 137855.08509999886 451841.90949999914, 137871.9935999997 451838.9657999985, 137893.92940000072 451834.1075000018, 137908.43400000036 451830.2754999995, 137918.08199999854 451827.43560000136, 137927.58790000156 451824.37310000136, 137937.04769999906 451821.11939999834, 137946.42810000107 451817.65399999917, 137961.3535999991 451811.64829999954, 137974.9989 451805.4015999995, 137988.51839999855 451798.9006999992, 137997.43609999865 451794.375, 138013.63439999893 451785.34219999984, 138026.46429999918 451777.568500001, 138043.34340000153 451766.83879999816, 138088.10130000114 451737.15579999983, 138100.66629999876 451728.96290000156, 138108.0080000013 451724.39990000054, 138125.23169999942 451714.20109999925, 138134.02710000053 451709.44200000167, 138144.99500000104 451703.9956, 138154.11980000138 451699.83619999886, 138163.3616000004 451696.00939999893, 138175.2675999999 451691.60610000044, 138184.77560000122 451688.4576999992, 138194.36300000176 451685.5865999982, 138210.1363000013 451681.58100000024, 138219.92650000006 451679.47949999943, 138231.01260000095 451677.46339999884, 138247.86230000108 451673.23959999904, 138260.9400999993 451672.2487999983, 138277.50279999897 451671.5610000007, 138287.50329999998 451671.60810000077, 138297.4987999983 451671.9809000008, 138307.7089000009 451672.7586000003, 138322.6587000005 451674.4112999998, 138337.47340000048 451676.77320000157, 138352.1675999984 451679.8225999996, 138365.49159999937 451683.24340000004, 138379.86499999836 451687.57079999894, 138393.16409999877 451692.29300000146, 138407.07919999957 451697.9210000001, 138420.69590000063 451704.21510000154, 138431.8038999997 451709.94900000095, 138444.83159999922 451717.3601000011, 138457.49450000003 451725.4101999998, 138469.38850000128 451733.74280000106, 138481.24450000003 451742.9321999997, 138485.1158999987 451746.0978000015, 138494.89829999954 451754.5791000016, 138502.16149999946 451761.34099999815, 138512.70369999856 451772.0309999995, 138522.74399999902 451783.1752000004, 138530.1774000004 451792.19999999925, 138539.25759999827 451804.1394999996, 138547.1774000004 451815.57979999855, 138552.56060000136 451823.98900000006, 138555.11879999936 451828.2888999991, 138562.50290000066 451841.3473000005, 138569.26260000095 451854.7470000014, 138574.09169999883 451865.35179999843, 138579.6446999982 451879.23310000077, 138584.61410000175 451893.38610000163, 138586.75840000063 451900.2111000009, 138589.4732999988 451909.8460999988, 138593.01480000094 451924.432599999, 138594.98319999874 451934.23699999973, 138596.62920000032 451944.10720000044, 138598.3236999996 451956.99020000175, 138599.2468000017 451966.9343000017, 138599.8775999993 451976.9145000018, 138600.21840000153 451991.9204999991, 138600.10080000013 452002.85819999874, 138599.5824000016 452012.8528999984, 138598.2686999999 452027.7954000011, 138597.05040000007 452037.7254000008, 138595.69469999894 452046.3051000014, 138593.8621999994 452056.08879999816, 138591.7195999995 452065.8594000004, 138588.66059999913 452077.8465999998, 138585.87000000104 452087.44959999993, 138581.19839999825 452101.3698000014, 138577.6550000012 452110.748399999, 138573.79520000145 452119.9763999991, 138567.52870000154 452133.6057999991, 138562.96040000021 452142.5179999992, 138559.1499999985 452149.50989999995, 138551.54140000045 452162.41149999946, 138543.90300000086 452174.30310000107, 138530.66000000015 452193.1783000007, 138515.66739999875 452213.16640000045, 138496.59059999883 452237.78599999845, 138484.01190000027 452255.4765000008, 138478.46029999852 452263.7939000018, 138468.81049999967 452279.123399999, 138461.25840000063 452292.08359999955, 138452.7111000009 452307.9050000012, 138446.0447999984 452321.3431000002, 138436.90239999816 452341.6684000008, 138431.25829999894 452355.5667999983, 138426.2014000006 452369.20219999924, 138421.3889000006 452383.47399999946, 138415.69539999962 452402.6761999987, 138413.1347000003 452412.3458000012, 138407.62570000067 452436.54140000045, 138403.31170000136 452461.25759999827, 138402.5971999988 452466.21730000153, 138400.62730000168 452481.9459999986, 138399.25710000098 452496.88329999894, 138398.48919999972 452508.9455000013, 138397.9411999993 452523.94900000095, 138397.8333999999 452539.07919999957, 138398.21240000054 452554.0832999982, 138399.39930000156 452575.43250000104, 138400.54019999877 452590.3892999999, 138402.88870000094 452615.2806000002, 138405.50070000067 452638.6702999994, 138408.02899999917 452658.5159999989, 138410.8476999998 452678.3172999993, 138413.7686999999 452697.0179999992, 138415.39759999886 452706.8898999989, 138416.375 452711.79679999873, 138418.73570000008 452726.60990000144, 138424.14809999987 452756.1240000017, 138428.01139999926 452775.9860999994, 138434.15469999984 452805.35060000047, 138439.5379000008 452829.7670000009, 138448.6041000001 452867.8751000017, 138459.89229999855 452911.40509999916, 138469.67179999873 452946.3278999999, 138482.5822999999 452989.43620000035, 138511.73519999906 453081.6966000013, 138526.0738000013 453125.7025000006, 138535.7879000008 453154.09109999985, 138545.59549999982 453181.5067999996, 138556.0351999998 453209.6339999996, 138565.78339999914 453234.6966000013, 138571.46159999818 453248.5808000006, 138577.40689999983 453262.35819999874, 138600.81049999967 453315.0265999995, 138607.4989 453342.21079999954)"
verlichtingen_kenmerk.346,Mastverlichting,R,62.13999939,R,62.95700073,,012,LTK0000431035,M,I,,"LINESTRING (137703.0267000012 451812.3090999983, 137709.97740000114 451803.4765999988, 137782.97100000083 451785.97410000116, 137810.09340000153 451779.1752000004, 137848.82919999957 451769.1843999997, 138004.12689999864 451728.2413999997, 138067.43310000002 451711.250599999, 138074.2659999989 451706.9600000009, 138097.8696999997 451698.691300001, 138111.89400000125 451693.3696000017, 138126.20919999853 451687.5551000014, 138143.86879999936 451679.72129999846, 138157.27699999884 451673.01370000094, 138167.59120000154 451667.4147000015, 138176.21499999985 451662.30779999867, 138187.95039999858 451654.3555999994, 138194.8300999999 451649.0582999997, 138199.24500000104 451645.3931999989, 138206.71970000118 451638.7067000009, 138210.79039999843 451634.79569999874, 138217.9070999995 451627.35350000113, 138223.9952000007 451620.1207999997, 138230.0951000005 451612.1292000003, 138236.21869999915 451603.19310000166, 138241.32279999927 451594.7985999994, 138248.19170000032 451581.6834000014, 138252.245099999 451572.33850000054, 138255.7452000007 451562.97089999914, 138257.95080000162 451556.5218999982, 138260.72260000184 451546.92870000005, 138263.1821999997 451535.6757999994, 138265.53660000116 451520.9129000008, 138266.29989999905 451513.13390000165, 138266.82229999825 451506.69530000165, 138267.23649999872 451496.7302000001, 138267.35190000013 451486.435800001, 138267.3216000013 451481.43250000104, 138266.91110000014 451469.93360000104, 138266.20179999992 451460.9840000011, 138263.05710000172 451437.0062999986, 138262.24720000103 451432.07829999924, 138257.82770000026 451409.14169999957, 138251.25340000167 451379.8748999983, 138249.563000001 451359.16000000015)"
