ID,SUBTYPE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STRAAT,HUISNUMMER,HUISLETTER,POSTCODE,WOONPLAATS,GEBWBAGID,NAAM,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NUMAANDUIDINGVISUALISATIE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS
4228170,relaishuis,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,30.004106,"30,004106",Randstad Zuid,RZ,ProRail,104830.806827,424615.505,51.8079118407238,4.65974616244643,Vlietweg,3,A,3314AV,Dordrecht,0505100000013944,,Dordrecht,G0505,bestaand,,148.888,283,0,gerealiseerd
4228362,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.808185,"28,808185",Randstad Zuid,RZ,ProRail,105982.244662,424351.92,51.8056450956214,4.6764781753151,,,,,,0505100000000160,,Dordrecht,G0505,bestaand,,89.92,283,0,gerealiseerd
4228523,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.820939,"28,820939",Randstad Zuid,RZ,ProRail,105968.3005,424355.189674,51.8056732581705,4.67627554600725,Bloemstraat,1,,3314ZK,Dordrecht,0505100000020177,,Dordrecht,G0505,bestaand,,81.345,283,0,gerealiseerd
4228700,gebouw,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.148901,"28,148901",Randstad Zuid,RZ,ProRail,106055.345756,423759.219,51.800324418108,4.67762183640098,,,,,,0505100000019011,,Dordrecht,G0505,bestaand,,5.017,283,0,gerealiseerd
4229006,gebouw,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.149444,"28,149444",Randstad Zuid,RZ,ProRail,106059.034493,423758.869,51.8003215957523,4.67767535984872,Nieuweweg,24,,3314JS,Dordrecht,0505100000019010,,Dordrecht,G0505,bestaand,,18.044,283,0,gerealiseerd
4229761,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.783049,"28,783049",Randstad Zuid,RZ,ProRail,105995.287355,424331.1425,51.8054594963986,4.67667021404659,Rozendwarsstraat,6,,3314ZS,Dordrecht,0505100000016820,,Dordrecht,G0505,bestaand,,61.395,283,0,gerealiseerd
4229819,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.045302,"29,045302",Randstad Zuid,RZ,ProRail,105772.7805,424421.783401,51.806254581353,4.67343137303501,Markettenweg,10,,3314JE,Dordrecht,0505100000017588,,Dordrecht,G0505,bestaand,,462.599,283,0,gerealiseerd
4229840,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.320232,"29,320232",Randstad Zuid,RZ,ProRail,105500.0205,424442.545585,51.8064170658343,4.66947381011768,Mauritsweg,157,H,3314JG,Dordrecht,0505100000020190,,Dordrecht,G0505,bestaand,,17.045,283,0,gerealiseerd
4229872,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.794218,"29,794218",Randstad Zuid,RZ,ProRail,105037.425174,424567.787,51.8075014946981,4.66274880151199,Van Baerleplantsoen,32,,3314BH,Dordrecht,0505100000016629,,Dordrecht,G0505,bestaand,,164.27,283,0,gerealiseerd
4229979,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.014787,"29,014787",Randstad Zuid,RZ,ProRail,105805.260123,424429.0615,51.8063228590734,4.6739012422808,Dubbeldamseweg Zuid,33,,3314JC,Dordrecht,0505100000019685,,Dordrecht,G0505,bestaand,,88.943,283,0,gerealiseerd
4230277,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.236599,"29,236599",Randstad Zuid,RZ,ProRail,105580.9305,424429.981869,51.8063113149237,4.67064867709875,Mauritsweg,157,D,3314JG,Dordrecht,0505100000019810,,Dordrecht,G0505,bestaand,,17.492,283,0,gerealiseerd
4230547,gebouw,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,100.271245,"100,271245",Randstad Zuid,RZ,ProRail,104284.670351,424849.887,51.8099690571526,4.65179341494461,Dokweg,11,,3316AD,Dordrecht,0505100000013359,,Dordrecht,G0505,bestaand,,51.526,283,0,gerealiseerd
4230649,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.028387,"29,028387",Randstad Zuid,RZ,ProRail,105792.252076,424432.727,51.8063546572973,4.67371212429679,Markettenweg,2 - 8,,3314JE,Dordrecht,0505100000017461,,Dordrecht,G0505,bestaand,,270.281,283,0,gerealiseerd
4230797,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.119698,"29,119698",Randstad Zuid,RZ,ProRail,105704.554639,424453.8395,51.8065366743706,4.67243763763138,Weizigtweg,11,T,3314JJ,Dordrecht,0505100000020295,,Dordrecht,G0505,bestaand,,22.683,283,0,gerealiseerd
4231035,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.957459,"28,957459",Randstad Zuid,RZ,ProRail,105857.292976,424415.96,51.8062096886681,4.67465749959869,Dubbeldamseweg Zuid,68,,3314JA,Dordrecht,0505100000020296,,Dordrecht,G0505,bestaand,,327.37,283,0,gerealiseerd
4231065,gebouw,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,100.270791,"100,270791",Randstad Zuid,RZ,ProRail,104282.698967,424865.3355,51.8101077256523,4.65176256593912,,,,,,0505100000027684,,Dordrecht,G0505,bestaand,,14.939,283,0,gerealiseerd
4231163,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.774889,"28,774889",Randstad Zuid,RZ,ProRail,106001.010893,424325.314,51.8054076133404,4.67675402033047,Rozendwarsstraat,10,,3314ZS,Dordrecht,0505100000020292,,Dordrecht,G0505,bestaand,,77.211,283,0,gerealiseerd
4231564,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.052736,"29,052736",Randstad Zuid,RZ,ProRail,105768.801395,424438.5325,51.8064047681944,4.67337129919238,Markettenweg,12,,3314JE,Dordrecht,0505100000017587,,Dordrecht,G0505,bestaand,,98.734,283,0,gerealiseerd
4231888,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.790743,"28,790743",Randstad Zuid,RZ,ProRail,105993.6055,424340.558579,51.8055439787653,4.67664449666353,Rozendwarsstraat,2,,3314ZS,Dordrecht,0505100000019959,,Dordrecht,G0505,bestaand,,153.708,283,0,gerealiseerd
4232043,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.017251,"29,017251",Randstad Zuid,RZ,ProRail,105804.408867,424436.812,51.8063924441031,4.67388779845955,Dubbeldamseweg Zuid,29 - 31,,3314JC,Dordrecht,0505100000019243,,Dordrecht,G0505,bestaand,,72.987,283,0,gerealiseerd
4232233,gebouw,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.431168,"28,431168",Randstad Zuid,RZ,ProRail,106157.552199,424028.817,51.8027564696737,4.67906543180739,,,,,,0505100000029126,,Dordrecht,G0505,bestaand,,21.051,283,0,gerealiseerd
4232829,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,91.673519,"91,673519",Randstad Zuid,RZ,ProRail,107794.429,424000.806991,51.8026455366963,4.70279968508871,,,,,,0505100000001575,,Dordrecht,G0505,bestaand,,9258.276,283,0,gerealiseerd
4232832,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,91.04607,"91,046070",Randstad Zuid,RZ,ProRail,108425.595152,423955.477,51.8022911315596,4.71195603787831,,,,,,0505100000013103,,Dordrecht,G0505,bestaand,,55.11,283,0,gerealiseerd
4232854,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,90.880146,"90,880146",Randstad Zuid,RZ,ProRail,108587.314881,423915.811,51.8019480870171,4.71430585157878,,,,,,0505100000011731,,Dordrecht,G0505,bestaand,,11.312,283,0,gerealiseerd
4233305,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,91.401758,"91,401758",Randstad Zuid,RZ,ProRail,108075.667384,424020.868,51.802849553396,4.70687418050964,,,,,,0505100000003592,,Dordrecht,G0505,bestaand,,19.908,283,0,gerealiseerd
4233383,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,90.868627,"90,868627",Randstad Zuid,RZ,ProRail,108600.759055,423924.7245,51.802029318069,4.7144995589581,Loswalweg,14,,3319GZ,Dordrecht,0505100000000054,,Dordrecht,G0505,bestaand,,169.339,283,0,gerealiseerd
4233388,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,91.409859,"91,409859",Randstad Zuid,RZ,ProRail,108063.620479,424001.396,51.802673528847,4.70670217211268,Noordendijk,711,,3319GK,Dordrecht,0505100000002364,,Dordrecht,G0505,bestaand,,88.568,283,0,gerealiseerd
4233665,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,91.07065,"91,070650",Randstad Zuid,RZ,ProRail,108401.807373,423961.457,51.8023428939569,4.71161037503861,,,,,,0505100000013105,,Dordrecht,G0505,bestaand,,16.939,283,0,gerealiseerd
4234228,gebouw,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,100.238122,"100,238122",Randstad Zuid,RZ,ProRail,104331.355109,424671.515,51.8083701296287,4.65249644768712,,,,,,0505100000013261,,Dordrecht,G0505,bestaand,,221.191,283,0,gerealiseerd
4234317,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.543771,"28,543771",Randstad Zuid,RZ,ProRail,106147.5255,424147.0865,51.8038185779412,4.67890337642285,,,,,,0505100000029584,,Dordrecht,G0505,bestaand,,23.148,283,0,gerealiseerd
4234374,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.172378,"29,172378",Randstad Zuid,RZ,ProRail,105644.325974,424422.6955,51.8062514356232,4.67156885289475,Weizigtweg,11 - 69,,3314JJ,Dordrecht,0505100000019334,,Dordrecht,G0505,bestaand,,1862.221,283,0,gerealiseerd
4234442,gebouw,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.493222,"28,493222",Randstad Zuid,RZ,ProRail,106153.315528,424093.5105,51.803337552892,4.67899488040159,,,,,,0505100000029581,,Dordrecht,G0505,bestaand,,41.965,283,0,gerealiseerd
4236976,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.560319,"28,560319",Randstad Zuid,RZ,ProRail,106147.753813,424164.245,51.8039728155156,4.67890426426741,Houweningestraat,78 - 80,,3312PM,Dordrecht,0505100000020380,,Dordrecht,G0505,bestaand,,58.171,283,0,gerealiseerd
4238253,relaishuis,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,90.733188,"90,733188",Randstad Zuid,RZ,ProRail,108740.965411,423934.6715,51.8021303561826,4.71653082769822,Dudokplein,200,,3315KH,Dordrecht,0505100000001949,,Dordrecht,G0505,bestaand,,46.624,283,0,gerealiseerd
4239991,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.954816,"92,954816",Randstad Zuid,RZ,ProRail,106555.3905,424352.848948,51.8057034817238,4.68478767013901,,,,,,0505100000021479,,Dordrecht,G0505,bestaand,,23.839,283,0,gerealiseerd
4240015,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,90.720218,"90,720218",Randstad Zuid,RZ,ProRail,108740.410197,423865.922,51.8015123975977,4.7165319674883,Suze Groeneweg-erf,184 - 237,,3315XE,Dordrecht,0505100000001990,,Dordrecht,G0505,bestaand,,993.989,283,0,gerealiseerd
4240020,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,90.573638,"90,573638",Randstad Zuid,RZ,ProRail,108886.742546,423842.156,51.8013108978669,4.71865651819602,Suze Groeneweg-erf,40 - 85,,3315XB,Dordrecht,0505100000001971,,Dordrecht,G0505,bestaand,,816.078,283,0,gerealiseerd
4240109,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.947,"28,947000",Randstad Zuid,RZ,ProRail,105899.207239,424490.795,51.8068859805019,4.6752545714967,Anthonie Camerlingstraat,33,,3312EA,Dordrecht,0505100000019340,,Dordrecht,G0505,bestaand,,40.881,283,0,gerealiseerd
4240220,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,93.30816,"93,308160",Randstad Zuid,RZ,ProRail,106205.906195,424409.221,51.8061797030864,4.67971279869419,Krommedijk,105,A,3312CE,Dordrecht,0505100000021048,,Dordrecht,G0505,bestaand,,75.456,283,0,gerealiseerd
4240379,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.720719,"92,720719",Randstad Zuid,RZ,ProRail,106785.505569,424310.429,51.805342142084,4.6881298583256,Reeweg Oost,247,,3312CP,Dordrecht,0505100000020419,,Dordrecht,G0505,bestaand,,66.305,283,0,gerealiseerd
4240797,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.954112,"28,954112",Randstad Zuid,RZ,ProRail,105887.542047,424490.283,51.80688035246,4.6750855146393,Adriaan van Altenastraat,32,,3312EB,Dordrecht,0505100000019336,,Dordrecht,G0505,bestaand,,48.844,283,0,gerealiseerd
4240953,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,30.854916,"30,854916",Randstad Zuid,RZ,ProRail,92939.214021,463297.799,52.1543641554806,4.4803352557318,,,,,,0546100000055722,,Leiden,G0546,bestaand,,6.568,283,0,gerealiseerd
4240962,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,30.89941,"30,899410",Randstad Zuid,RZ,ProRail,92934.043644,463342.093,52.1547616455458,4.48025162351596,,,,,,0546100000055702,,Leiden,G0546,bestaand,,6.754,283,0,gerealiseerd
4240964,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,30.927283,"30,927283",Randstad Zuid,RZ,ProRail,92916.926903,463367.163,52.1549850270575,4.47999695203544,Blauwe tramstraat,152,,2311ZZ,Leiden,0546100000055682,,Leiden,G0546,bestaand,,59.358,283,0,gerealiseerd
4241101,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.949356,"28,949356",Randstad Zuid,RZ,ProRail,105891.14928,424485.9235,51.80684148746,4.67513843336616,Transvaalstraat,29,,3312EX,Dordrecht,0505100000019573,,Dordrecht,G0505,bestaand,,34.756,283,0,gerealiseerd
4241490,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.944969,"28,944969",Randstad Zuid,RZ,ProRail,105902.422107,424487.205,51.8068539970369,4.67530169214377,Anthonie Camerlingstraat,35,,3312EA,Dordrecht,0505100000019339,,Dordrecht,G0505,bestaand,,44.797,283,0,gerealiseerd
4241666,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.774427,"92,774427",Randstad Zuid,RZ,ProRail,106732.537,424318.882257,51.80541354088,4.6873607311207,,,,,,0505100000021226,,Dordrecht,G0505,bestaand,,22.625,283,0,gerealiseerd
4241683,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.791786,"92,791786",Randstad Zuid,RZ,ProRail,106715.612221,424322.638,51.8054458331258,4.6871148281204,Reeweg Oost,235,B,,Dordrecht,0505100000065028,,Dordrecht,G0505,bestaand,,36.437,283,0,gerealiseerd
4242144,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.909467,"92,909467",Randstad Zuid,RZ,ProRail,106599.859,424344.488167,51.8056321940151,4.68543355702808,,,,,,0505100000021581,,Dordrecht,G0505,bestaand,,24.841,283,0,gerealiseerd
4242248,stationsgebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.455548,"29,455548",Randstad Zuid,RZ,ProRail,105382.815212,424565.636,51.8075129720949,4.66775686059826,Stationsplein,1 - 4,,3311JV,Dordrecht,0505100000016067,,Dordrecht,G0505,bestaand,,1372.358,283,0,gerealiseerd
4242454,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.930363,"92,930363",Randstad Zuid,RZ,ProRail,106579.3835,424348.420124,51.8056657580053,4.68513614745641,,,,,,0505100000021579,,Dordrecht,G0505,bestaand,,24.774,283,0,gerealiseerd
4242715,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.88989,"92,889890",Randstad Zuid,RZ,ProRail,106619.4695,424342.84662,51.8056191401245,4.68571810493328,,,,,,0505100000021582,,Dordrecht,G0505,bestaand,,72.147,283,0,gerealiseerd
4242873,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.810176,"92,810176",Randstad Zuid,RZ,ProRail,106697.611986,424326.4245,51.8054783082368,4.68685332826593,Reeweg Oost,229,,3312CP,Dordrecht,0505100000021466,,Dordrecht,G0505,bestaand,,57.155,283,0,gerealiseerd
4242903,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,93.049518,"93,049518",Randstad Zuid,RZ,ProRail,106462.312034,424370.3,51.8058522428885,4.68343574359512,Timorstraat,26,A,3312CW,Dordrecht,0505100000000099,,Dordrecht,G0505,bestaand,,233.742,283,0,gerealiseerd
4243088,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.217243,"29,217243",Randstad Zuid,RZ,ProRail,105618.810344,424544.1135,51.8073404607509,4.67118158806898,Burgemeester de Raadtsingel,6,,3311JG,Dordrecht,0505100000064380,,Dordrecht,G0505,bestaand,,53.424,283,0,gerealiseerd
4243209,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,30.95888,"30,958880",Randstad Zuid,RZ,ProRail,92920.134392,463400.0895,52.155281298304,4.48003780238058,,,,,,0546100000055675,,Leiden,G0546,bestaand,,6.584,283,0,gerealiseerd
4243219,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,30.937864,"30,937864",Randstad Zuid,RZ,ProRail,92924.5165,463379.478,52.1550965548123,4.48010559457973,,,,,,0546100000055679,,Leiden,G0546,bestaand,,5.7,283,0,gerealiseerd
4243220,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,30.967249,"30,967249",Randstad Zuid,RZ,ProRail,92926.737,463409.948263,52.1553706409068,4.48013247329472,,,,,,0546100000055672,,Leiden,G0546,bestaand,,5.852,283,0,gerealiseerd
4243337,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.087235,"29,087235",Randstad Zuid,RZ,ProRail,105746.564566,424498.5075,51.8069418505306,4.67304036166552,,,,,,0505100000018681,,Dordrecht,G0505,bestaand,,6.223,283,0,gerealiseerd
4243370,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.077854,"29,077854",Randstad Zuid,RZ,ProRail,105755.979075,424498.056,51.8069386232015,4.67317692370645,Burgemeester de Raadtsingel,2,A,3311JG,Dordrecht,0505100000065027,,Dordrecht,G0505,bestaand,,38.254,283,0,gerealiseerd
4244010,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.958833,"28,958833",Randstad Zuid,RZ,ProRail,105875.533744,424471.071,51.8067066218268,4.67491413804439,Transvaalstraat,29,T,,Dordrecht,0505100000019804,,Dordrecht,G0505,bestaand,,17.081,283,0,gerealiseerd
4244011,gebouw,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,92.972178,"92,972178",Randstad Zuid,RZ,ProRail,106538.387,424356.159079,51.8057317566551,4.68454068482268,,,,,,0505100000020480,,Dordrecht,G0505,bestaand,,24.904,283,0,gerealiseerd
4244037,gebouw,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,29.375896,"29,375896",Randstad Zuid,RZ,ProRail,105458.968928,424556.070611,51.8074337646969,4.66886237037247,Stationsplein,1,A,3311JV,Dordrecht,0505100000064851,,Dordrecht,G0505,bestaand,,76.341,283,0,gerealiseerd
4244383,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,27.719022,"27,719022",Randstad Zuid,RZ,ProRail,95395.6995,461559.933236,52.1390162256511,4.51653144704682,Produktieweg,23,B,2382PA,Zoeterwoude,0638100000363487,,Zoeterwoude,G0638,bestaand,,10.84,283,0,gerealiseerd
4245141,gebouw,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,23.729533,"23,729533",Randstad Zuid,RZ,ProRail,104085.055,419818.326918,51.7647282543014,4.64963872409899,,,,,,0505100000038430,,Dordrecht,G0505,bestaand,,55.481,283,0,gerealiseerd
4245371,schakelstation,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,25.349904,"25,349904",Randstad Zuid,RZ,ProRail,104822.948,421265.001336,51.7777974568739,4.66011774418345,Kilweg,1,A,3317LX,Dordrecht,0505100000042229,Dubbeldam,Dordrecht,G0505,bestaand,,31.888,283,0,gerealiseerd
4246972,gebouw,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,18.252032,"18,252032",Noord-Oost,NO,ProRail,225109.698119,477729.565,52.2830919874504,6.4146579609212,,,,,,1742100000009518,,Rijssen-Holten,G1742,bestaand,,50.985,283,0,gerealiseerd
4247209,gebouw,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,27.745904,"27,745904",Randstad Zuid,RZ,ProRail,95371.733997,461572.3425,52.1391251645699,4.51617923341931,Produktieweg,28,T,2382PC,Zoeterwoude,0638100000376825,,Zoeterwoude,G0638,bestaand,,33.471,283,0,gerealiseerd
4247659,gebouw,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,18.240809,"18,240809",Noord-Oost,NO,ProRail,225097.0445,477732.362468,52.2831187389364,6.41447313237063,Deventerweg,2 - 4,,7451BZ,Holten,1742100000009607,,Rijssen-Holten,G1742,bestaand,,105.061,283,0,gerealiseerd
4248058,gebouw,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,46.153178,"46,153178",Randstad Zuid,RZ,ProRail,92664.688596,464258.443,52.1629665613473,4.47614798861213,Vondellaan,47,,2332AA,Leiden,0546100000053148,,Leiden,G0546,bestaand,,4810.31,283,0,gerealiseerd
4249579,gebouw,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,26.115414,"26,115414",Noord-Oost,NO,ProRail,232206.177693,481003.939,52.311566584424,6.5193874932148,Stationsdwarsweg,1 - 3,,7461AR,Rijssen,1742100000000458,,Rijssen-Holten,G1742,bestaand,,201.3,283,0,gerealiseerd
4250084,relaishuis,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,26.077076,"26,077076",Noord-Oost,NO,ProRail,232172.708,480979.8785,52.3113550692228,6.51889126209898,,,,,,1742100000016930,,Rijssen-Holten,G1742,bestaand,,45.322,283,0,gerealiseerd
4251647,onderstation,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,17.009602,"17,009602",Noord-Oost,NO,ProRail,223931.9355,477330.804261,52.2796572751141,6.39731906980443,,,,,,1742100000015161,Holterbroek,Rijssen-Holten,G1742,bestaand,,67.841,283,0,
4251709,gebouw,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,18.72508,"18,725080",Noord-Oost,NO,ProRail,225571.348372,477838.9615,52.2840160750097,6.42144524291342,Stationsstraat,14,,7451BH,Holten,1742100000015131,,Rijssen-Holten,G1742,bestaand,,209.645,283,0,gerealiseerd
4253487,gebouw,,,,,,,,,,Randstad Zuid,RZ,ProRail,77303.1365,434400.857684,51.8926989153001,4.25845184941316,Merseyweg,50,,3197KG,Botlek Rotterdam,0599100000280508,,Rotterdam,G0599,bestaand,,56.09,283,0,gerealiseerd
4253602,gebouw,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,201.000015,"201,000015",Randstad Zuid,RZ,ProRail,76327.362625,433557.8275,51.8849857127204,4.24447134761858,Theemsweg,26 - 28,,3197KM,Botlek Rotterdam,0599100000088143,,Rotterdam,G0599,bestaand,,681.103,283,0,gerealiseerd
4253644,gebouw,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,201.405628,"201,405628",Randstad Zuid,RZ,ProRail,75922.025,433627.96025,51.8855585720927,4.23856879429473,,,,,,0599100100001924,,Rotterdam,G0599,bestaand,,3925.672,283,0,gerealiseerd
4253779,gebouw,476,b,476,476_b,Rotterdam Europoort 2,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,200.569125,"200,569125",Randstad Zuid,RZ,ProRail,76763.535,433506.8,51.8845885852256,4.25081720460227,,,,,,0599100010071687,,Rotterdam,G0599,bestaand,,17.732,283,0,gerealiseerd
4253785,gebouw,476,a,476,476_a,Rotterdam Europoort 2,Bot-Bottha,"Rotterdam, Botlek - Botlek Theemsweg Aansl. ",101.792542,"101,792542",Randstad Zuid,RZ,ProRail,77329.27,433299.32,51.8828031801174,4.25907974423267,Merseyweg,13,,3197KG,Botlek Rotterdam,0599100000375541,,Rotterdam,G0599,bestaand,,6.258,283,0,gerealiseerd
