FID,OVW_STARTDATUM,SENSOR_ID,SENSORTYPE,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,BODEMVOCHTIGHEIDPERCENTAGE,GEOMETRIE,OVW_MAX_SIZE

Bodemvocht.6200890,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:12:12,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200891,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:17:12,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200892,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:22:13,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200893,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:27:13,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200894,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:32:13,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200895,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:37:14,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200896,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:42:14,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200897,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:47:14,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200898,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:52:15,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200899,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 12:57:15,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200900,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:02:15,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200901,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:07:16,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200902,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:12:16,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200903,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:17:16,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200904,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:22:16,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200905,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:27:17,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200906,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:32:17,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200907,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 04:26:35,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200908,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 07:26:44,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200909,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 10:26:56,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200910,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 13:27:06,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200911,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 16:27:15,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200912,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 19:27:24,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200913,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:02:01,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200914,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:07:01,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200915,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:12:01,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200916,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:17:02,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200917,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:22:02,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200918,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:27:02,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200919,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:32:02,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200920,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:37:03,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200921,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:42:03,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200922,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:47:03,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200923,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:52:03,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200924,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 09:57:04,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200925,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:02:04,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200926,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:07:04,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200927,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:12:05,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200928,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:17:05,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200929,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:22:05,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200930,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 10:27:05,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200781,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 05:57:19,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200782,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 08:56:27,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200783,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 11:55:36,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200784,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 14:54:40,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200785,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 17:53:45,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200786,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/11/2020 20:52:52,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200787,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 19:51:28,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200788,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 19:56:28,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200789,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:01:29,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200790,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:06:29,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200791,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:11:29,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200792,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:16:29,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200793,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:21:29,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200794,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:26:29,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200795,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:31:29,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200796,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:36:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200797,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:41:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200798,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:46:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200799,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:51:30,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200800,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 20:56:30,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200801,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:01:30,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200802,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:06:30,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200803,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:11:31,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200804,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:16:31,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200805,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:21:31,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200806,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:26:31,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200807,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:31:31,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200808,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:36:31,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200809,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:41:31,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6200810,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/12/2020 21:46:32,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201051,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/12/2020 10:38:23,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201052,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/12/2020 13:38:08,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201053,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/12/2020 16:37:50,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201054,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/12/2020 19:37:34,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201055,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,18/12/2020 22:37:21,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201056,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 01:37:09,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201057,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 04:36:59,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201058,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 07:37:26,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201059,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 10:37:16,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201060,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 13:37:06,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201061,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 16:37:02,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201062,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 19:37:05,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201063,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 22:37:14,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201064,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 01:37:28,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201065,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 04:37:45,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201066,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 07:38:02,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201067,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 10:38:20,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201068,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 13:38:36,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201069,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 16:38:45,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201070,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 19:38:52,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201071,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,13/01/2021 22:39:00,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201072,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 01:39:07,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201073,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 04:39:17,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201074,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 07:39:28,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201075,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 10:39:43,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201076,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 13:39:57,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201077,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 16:40:10,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201078,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 19:40:24,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201079,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/01/2021 22:40:44,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201080,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,15/01/2021 01:41:07,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201141,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 01:45:15,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201142,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 04:45:31,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201143,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 07:45:46,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201144,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 10:45:59,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201145,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 13:46:07,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201146,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 16:46:10,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201147,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 19:46:15,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201148,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 07:36:52,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201149,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 10:36:45,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201150,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 13:36:36,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201151,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 16:36:17,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201152,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 19:35:55,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201153,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/12/2020 22:35:35,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201154,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 01:35:19,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201155,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 04:35:03,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201156,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 07:34:48,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201157,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 10:34:35,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201158,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 13:34:18,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201159,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 16:33:54,7,POINT (47.975235466892244 3.313610199241911),0

