objectid;id;stadsdeel;buurt;straat;eigenaar;onderhouder;lengte;verhardingstype;wegdeel;shape_len;geo_shape;geo_point_2d
47629;20909.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Alsacelaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;22.2474776370568;"{""coordinates"": [[5.4418738388367816, 51.4825257011647], [5.441996365140665, 51.482574101252396], [5.442087348947627, 51.482609958973036], [5.442106655817648, 51.482617252229744], [5.442126031708469, 51.48262447354147], [5.442145475182569, 51.48263162470654]], ""type"": ""LineString""}";51.482579126230775, 5.442009479388848
47634;21226.0;Stratum;Kruidenbuurt;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.49788626211214104;"{""coordinates"": [[5.504075821554282, 51.420210253224234], [5.50408074723198, 51.42020700605817]], ""type"": ""LineString""}";51.4202086296412, 5.504078284393131
47641;21246.0;Woensel zuid;Mensfort;Tonnaerstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;25.2517043066173;"{""coordinates"": [[5.470304657578279, 51.457645111338515], [5.470289741301421, 51.45768700015011], [5.470263029354438, 51.457762011597744], [5.4702257670898415, 51.45786667516216]], ""type"": ""LineString""}";51.45775589257309, 5.470265210432018
47644;21249.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;0.498101003813484;"{""coordinates"": [[5.503158455218247, 51.416306696571496], [5.503151846848429, 51.416304972830766]], ""type"": ""LineString""}";51.416305834701134, 5.503155151033338
47646;21251.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;0.770639981889877;"{""coordinates"": [[5.503390347312527, 51.41636565858444], [5.503385250762299, 51.41636432615382], [5.503384895024883, 51.4163657557111], [5.503381904420795, 51.41636497578079]], ""type"": ""LineString""}";51.416365117018984, 5.50338600760621
47652;21257.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;0.499577041105774;"{""coordinates"": [[5.50353405230912, 51.41680491114925], [5.503534628838176, 51.41680043510279]], ""type"": ""LineString""}";51.41680267312602, 5.503534340573648
47653;21258.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;0.49897905767677303;"{""coordinates"": [[5.503527766776715, 51.4168536747987], [5.5035283433208235, 51.416849204145485]], ""type"": ""LineString""}";51.4168514394721, 5.503528055048769
47654;21259.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;36.0871063710516;"{""coordinates"": [[5.503486059157405, 51.417177000207325], [5.50348612419985, 51.41717657497718], [5.5034861892422935, 51.41717614974703], [5.503486251409646, 51.41717572451976], [5.503527766776715, 51.4168536747987]], ""type"": ""LineString""}";51.41701533940806, 5.503506926572049
47655;21260.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;2.32291254440537;"{""coordinates"": [[5.503480644680445, 51.41719759062159], [5.503482924508975, 51.41719077851051], [5.503484729801518, 51.417183910244646], [5.503486059157405, 51.417177000207325]], ""type"": ""LineString""}";51.41718737529365, 5.503483656257693
47658;21263.0;Stratum;Schuttersbosch;Hindelaan;BOR;BOR Stedelijk;;Elementen;Molgoot;3.21481760152955;"{""coordinates"": [[5.503433223577506, 51.417259936812975], [5.503437393669522, 51.41725645582272], [5.50344486907005, 51.41724973919784], [5.5034517875520175, 51.417242793916934], [5.50345813334828, 51.417235637973306]], ""type"": ""LineString""}";51.41724816091468, 5.503446043672388
47660;23557.0;Stratum;Kerstroosplein;Alpenroosstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;19.8227692285295;"{""coordinates"": [[5.494210138495975, 51.42136674425405], [5.494043699464975, 51.4213245244521], [5.494026842591699, 51.42132143972346], [5.494009675538662, 51.42131912111328], [5.493992286026701, 51.42131757842853], [5.493974767525157, 51.421316820572024], [5.4939572077421435, 51.42131685195765], [5.493939695810791, 51.421317671604776]], ""type"": ""LineString""}";51.42133547914603, 5.494075804806532
47663;23560.0;Stratum;Kerstroosplein;Alpenroosstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;4.16862387365423;"{""coordinates"": [[5.494656560320407, 51.421454871619346], [5.494710899041272, 51.421470677496025]], ""type"": ""LineString""}";51.42146277455768, 5.4946837296808395
47665;23562.0;Stratum;Kerstroosplein;Alpenroosstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;3.00932367817089;"{""coordinates"": [[5.494335357432039, 51.42135919543502], [5.494374417901496, 51.421370826799084]], ""type"": ""LineString""}";51.421365011117054, 5.494354887666768
47667;23564.0;Stratum;Kerstroosplein;Stokroosstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;0.49902345636252404;"{""coordinates"": [[5.49411863554509, 51.421295601958974], [5.494125145478499, 51.42129748719993]], ""type"": ""LineString""}";51.42129654457945, 5.494121890511793
47668;23565.0;Strijp 1;Eliasterrein, Vonderkwartier;Jan de Oudestraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;6.839412606645619;"{""coordinates"": [[5.46539533955463, 51.43734695596415], [5.465455500010083, 51.43730563953598], [5.465461202173804, 51.43730130316076]], ""type"": ""LineString""}";51.437324257435456, 5.4654283633138405
47670;23567.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Périgordlaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;32.1342344277031;"{""coordinates"": [[5.436038935131191, 51.48255539276593], [5.436050281193541, 51.48254378364891], [5.436284671978332, 51.48231067212926]], ""type"": ""LineString""}";51.48243295513133, 5.436161725561133
47673;23570.0;Strijp 2;Grasrijk;Noord Brabantlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.5002026089496141;"{""coordinates"": [[5.423950491209357, 51.43569272304194], [5.423956779043127, 51.43569490709406]], ""type"": ""LineString""}";51.435693815068, 5.423953635126242
47674;23571.0;Woensel noord 2;Eckart;Weegschaalstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;30.5857316037014;"{""coordinates"": [[5.500134496297092, 51.4740568982918], [5.5001511318317196, 51.47414839565306], [5.500157318960375, 51.47418236676707], [5.500169620631193, 51.47425004839328], [5.500183608308716, 51.47433010575958]], ""type"": ""LineString""}";51.47419346710109, 5.500159248188278
47675;23572.0;Woensel noord 2;Eckart;Weegschaalstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;4.8681751201040395;"{""coordinates"": [[5.5002890064586865, 51.47491878729629], [5.500219352460966, 51.474923555953616]], ""type"": ""LineString""}";51.474921171624956, 5.5002541794598265
47678;23890.0;Tongelre;Lakerlopen;Ruysdaelbaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;23.0609015001582;"{""coordinates"": [[5.502982710763902, 51.436896456352706], [5.502659049048696, 51.43694169412038]], ""type"": ""LineString""}";51.436919075236545, 5.502820879906299
47682;23895.0;Woensel noord 2;Tempel;Baarle Hertoglaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;15.2670990695679;"{""coordinates"": [[5.47667381552506, 51.479327118637286], [5.476454044062752, 51.479326792878425]], ""type"": ""LineString""}";51.479326955757855, 5.476563929793906
47688;23901.0;Woensel noord 2;Blixembosch-Oost;;BOR Stedelijk;BOR Stedelijk;;Elementen;Rijbaan;7.83500478621424;"{""coordinates"": [[5.482599219771144, 51.49135519442105], [5.482528233304563, 51.49130045775913]], ""type"": ""LineString""}";51.491327826090085, 5.482563726537853
47689;23902.0;Woensel noord 2;Blixembosch-Oost;;BOR Stedelijk;BOR Stedelijk;;Elementen;Rijbaan;15.613818623258098;"{""coordinates"": [[5.4827646001581805, 51.491482445929556], [5.482623059475922, 51.49137340386538]], ""type"": ""LineString""}";51.491427924897465, 5.482693829817052
47691;19180.0;Gestel;Hanevoet;Uniastate;BOR;BOR Stedelijk;;Elementen;Rijbaan;8.989690435087;"{""coordinates"": [[5.437749179512982, 51.413659018932464], [5.437727680391918, 51.4137153244869], [5.437726081736605, 51.41371901234517], [5.437724035940457, 51.41372261320748], [5.437721554477958, 51.41372610459707], [5.43771865313605, 51.41372946403535], [5.43771534914587, 51.4137326753351], [5.437711661171268, 51.413735717814205]], ""type"": ""LineString""}";51.41369903343495, 5.437733022053151
47694;19183.0;Woensel noord 1;Woenselse Heide;Schouwenlaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;167.791226719397;"{""coordinates"": [[5.466481428202001, 51.47902001894631], [5.468891935906146, 51.47911560955241]], ""type"": ""LineString""}";51.47906781424936, 5.467686682054073
47695;19184.0;Woensel noord 1;Woenselse Heide;Lauwerszeeweg;BOR;BOR Stedelijk;;Asfalt;Rijbaan;20.788624793717002;"{""coordinates"": [[5.46581132418163, 51.47901161959376], [5.465550454991941, 51.479001979875314], [5.465512607781674, 51.47900044131974]], ""type"": ""LineString""}";51.479006091505184, 5.465661963612856
47698;19187.0;Centrum;Binnenstad;Molenveld;BOR;BOR Stedelijk;;Elementen;Rijbaan;0.717097131233007;"{""coordinates"": [[5.483927399063195, 51.435706283726496], [5.483922909647908, 51.43570242592119], [5.483921402542088, 51.43570381142923]], ""type"": ""LineString""}";51.43570403716195, 5.483924383871245
47701;19190.0;Stratum;Irisbuurt;Voorterweg;BOR;BOR Stedelijk;;Elementen;Rijbaan;7.45694162229597;"{""coordinates"": [[5.493990383616201, 51.43391369952626], [5.494072743093433, 51.43394463490686], [5.494082429473414, 51.43394808665759]], ""type"": ""LineString""}";51.43393096652916, 5.4940363796702565
47706;19531.0;Strijp 1;Lievendaal;Welschapsedijk;BOR;BOR Stedelijk;;Asfalt;Rijbaan;23.038769520093698;"{""coordinates"": [[5.429978639093307, 51.44055641435461], [5.430197817117607, 51.44040109896869]], ""type"": ""LineString""}";51.44047875666165, 5.430088228105458
47715;19540.0;Tongelre;Lakerlopen;;BOR;BOR Stedelijk;;Elementen;Rijbaan;13.2173976596256;"{""coordinates"": [[5.496749010579519, 51.437775242667556], [5.49662743505794, 51.43770754641557], [5.496606985569286, 51.437696275855]], ""type"": ""LineString""}";51.437735721232045, 5.496678019141821
47717;19542.0;Tongelre;Lakerlopen;van Minderhoutstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;0.500136611342896;"{""coordinates"": [[5.497860557932448, 51.43832196149828], [5.497858965665458, 51.438323082101114], [5.497857324431376, 51.43832417488554], [5.497855635664133, 51.43832523805247]], ""type"": ""LineString""}";51.43832362787783, 5.497858115512152
47719;21266.0;Stratum;Schuttersbosch;Wegedoornlaan;BOR;BOR Stedelijk;;Elementen;Molgoot;1.8077701734457299;"{""coordinates"": [[5.502558578392348, 51.416150678098305], [5.502582572007762, 51.41615691943718]], ""type"": ""LineString""}";51.41615379876774, 5.502570575200055
47721;16252.0;Stratum;Bloemenplein;Narcisstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;20.3333339125683;"{""coordinates"": [[5.490435469669401, 51.425144753864124], [5.4903160710756636, 51.42497792185109]], ""type"": ""LineString""}";51.425061337857606, 5.490375770372532
47727;16258.0;Stratum;Gerardusplein;Floralaan West;BOR;BOR Stedelijk;;Elementen;Fietspad;1.87852246667006;"{""coordinates"": [[5.491356804254356, 51.41608741074169], [5.491356728893667, 51.41608777305337], [5.4913567024124825, 51.41608813711909], [5.49135672337138, 51.416088502041205], [5.491356791762034, 51.416088864224264], [5.491356906145017, 51.41608922277071], [5.4913570679474395, 51.416089573184905], [5.491357275729766, 51.41608991456923], [5.4913620689567635, 51.41609266980824], [5.4913690722806745, 51.416093814093344], [5.491369724984134, 51.416093844969616], [5.491370380482527, 51.416093840787504], [5.491371031588263, 51.41609380155345], [5.491371676865909, 51.416093728167546], [5.49137230769034, 51.41609362063755], [5.491372922624121, 51.41609347896475], [5.491373515923257, 51.41609330585087], [5.491374083275292, 51.416093101299786], [5.4913746203737706, 51.416092868012], [5.4913751243436675, 51.41609260599], [5.491375590878687, 51.416092317934336], [5.491376015672321, 51.41609200654541], [5.491376395853764, 51.416091673623576], [5.491376729989526, 51.41609132096779]], ""type"": ""LineString""}";51.41609223699756, 5.491365873775511
47728;16259.0;Stratum;Gerardusplein;Floralaan West;BOR;BOR Stedelijk;;Elementen;Fietspad;0.791998849915282;"{""coordinates"": [[5.49136521117879, 51.41608377718034], [5.491364585724621, 51.41608371841474], [5.491363954602547, 51.4160836956089], [5.491363322120971, 51.41608370696134], [5.491362694031987, 51.41608375336575], [5.491362074646159, 51.41608383391939], [5.491361469713479, 51.41608394861712], [5.491360883544506, 51.41608409655622], [5.491360319012104, 51.41608427683525], [5.491359783297804, 51.41608448675113], [5.4913592792765185, 51.41608472630136], [5.491358811252654, 51.41608499188655], [5.4913583835367135, 51.41608528260406], [5.491357997559971, 51.41608559575588], [5.491357657630935, 51.41608592954054], [5.491357366616364, 51.4160862803599], [5.49135712594969, 51.41608664641501], [5.491356937060236, 51.41608702410909], [5.491356804254356, 51.41608741074169]], ""type"": ""LineString""}";51.41608470489954, 5.491360542241186
47729;16260.0;Woensel zuid;Barrier;Hendrik de Keyzerlaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;107.750530365284;"{""coordinates"": [[5.458596259721858, 51.461525152238224], [5.457773543417685, 51.4623460937866]], ""type"": ""LineString""}";51.46193562301241, 5.458184901569771
47730;16261.0;Strijp 2;Eindhoven Airport;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.248697373719554;"{""coordinates"": [[5.397139862692512, 51.46018336292264], [5.39714074044606, 51.46018347160828], [5.397141629700641, 51.46018353355186], [5.397142523261593, 51.46018354785516], [5.397143416812381, 51.46018351541738]], ""type"": ""LineString""}";51.46018349825679, 5.397141637194145
47732;16263.0;Tongelre;Lakerlopen;Kempensebaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;26.561690646493098;"{""coordinates"": [[5.500638946259558, 51.43998378364867], [5.500923301975336, 51.44014322602884]], ""type"": ""LineString""}";51.44006350483875, 5.500781124117447
47736;16268.0;Centrum;Fellenoord;Pastoor Petersstraat;BOR;BOR Stedelijk;;Elementen;Fietspad;7.19303485961275;"{""coordinates"": [[5.4723749985615875, 51.444559123359404], [5.472295170884523, 51.44452293045361], [5.472294661305766, 51.444522726783426], [5.472294125884187, 51.444522549199284], [5.4722935703751565, 51.444522398595794], [5.472292997657117, 51.44452227586975], [5.472292412048679, 51.44452218281572], [5.472291816424989, 51.444522118532795], [5.4722912136645405, 51.444522083917654], [5.472290609522704, 51.444522079865]], ""type"": ""LineString""}";51.44454008118638, 5.472332950048768
47740;16581.0;Woensel noord 1;Kapelbeemd;Steenoven;BOR;BOR Stedelijk;;Asfalt;Fietsstrook;0.49882056894237997;"{""coordinates"": [[5.423009997113985, 51.48299084933418], [5.423004863816886, 51.48298771388451]], ""type"": ""LineString""}";51.48298928160935, 5.423007430465436
47741;16582.0;Woensel noord 2;Heesterakker;;;;;Elementen;Rijbaan;29.843018647583197;"{""coordinates"": [[5.497373650094859, 51.48409670990874], [5.496946731984031, 51.48412685620661]], ""type"": ""LineString""}";51.48411178305767, 5.497160191039445
47742;17262.0;Park Henri Dunant;Tempel;STD.P. Henry Dunant;BOR;BOR Stedelijk;;Asfalt;Fietspad;74.32195289032539;"{""coordinates"": [[5.473943369269825, 51.47833607346432], [5.4739453601042, 51.478338355097954], [5.473967979753858, 51.47836231816131], [5.473989147962025, 51.47838679285731], [5.47400883731167, 51.47841174505044], [5.474027020387478, 51.47843714150375], [5.474043669765141, 51.47846294448618], [5.474058762342113, 51.47848911806104], [5.47409004553247, 51.47855108943021], [5.474097378354854, 51.47856695881026], [5.47410418018407, 51.47858291937153], [5.474110448130277, 51.478598965723045], [5.474116177855636, 51.47861508798063], [5.474121367909794, 51.478631280752204], [5.474126015401258, 51.47864753774799], [5.474130155879282, 51.478667399570185], [5.474152931179472, 51.47876669814196], [5.474171947028878, 51.478849640176556], [5.474180570299713, 51.478887664706754], [5.47420121396731, 51.478978704292054]], ""type"": ""LineString""}";51.47864284257041, 5.474103430769485
47743;17263.0;Park Henri Dunant;Tempel;STD.P. Henry Dunant;BOR;BOR Stedelijk;;Asfalt;Fietspad;2.92888033214059;"{""coordinates"": [[5.473921791515952, 51.47831345611981], [5.473943369269825, 51.47833607346432]], ""type"": ""LineString""}";51.47832476479206, 5.473932580392889
47755;17569.0;Tongelre;TU-terrein;Fuutlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;5.94619466262144;"{""coordinates"": [[5.485408761920653, 51.44218746164204], [5.485416944767046, 51.44220021056073], [5.485424537853985, 51.442208931254605], [5.485433332422466, 51.44221719880426], [5.485443262171788, 51.44222494944574], [5.48545424642157, 51.44223212122507]], ""type"": ""LineString""}";51.44221173646988, 5.485429548386815
47759;17575.0;Tongelre;TU-terrein;Fuutlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;6.6021384577387705;"{""coordinates"": [[5.485325289711455, 51.44239900035862], [5.485325896484204, 51.4423975652556], [5.485326307585785, 51.44239610425033], [5.485326518718621, 51.442394625436265], [5.485326528471483, 51.442393141398696], [5.4853263368656595, 51.44239166202515], [5.485325945362634, 51.442390198100846], [5.485325356862422, 51.44238876040972], [5.485324575701311, 51.4423873588356], [5.4853236076558884, 51.44238600416007], [5.485322458498878, 51.4423847053669], [5.48532113831998, 51.44238347233515], [5.4853196543283484, 51.44238231314855], [5.485318019488432, 51.44238123678477], [5.48531624388407, 51.44238025042626], [5.4853143419161965, 51.44237936215076], [5.485312326543342, 51.44237857823933], [5.48531021072033, 51.4423779031754], [5.48530801172079, 51.44237734323651], [5.485298672106151, 51.44237513989319], [5.48525755120251, 51.44236912515739]], ""type"": ""LineString""}";51.442377879667134, 5.485297305794341
47763;23905.0;Tongelre;'t Hofke;Eisenhowerlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.49968169868427204;"{""coordinates"": [[5.520083682942096, 51.45366896641424], [5.520090311808667, 51.45367070445272]], ""type"": ""LineString""}";51.45366983543348, 5.520086997375381
47764;23906.0;Tongelre;'t Hofke;Eisenhowerlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;24.5290346880997;"{""coordinates"": [[5.519758277340112, 51.45358364633736], [5.520083682942096, 51.45366896641424]], ""type"": ""LineString""}";51.4536263063758, 5.519920980141104
47770;23912.0;Strijp 1;Schoot;Doelenstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;59.867910110509094;"{""coordinates"": [[5.453996576568479, 51.44300485848227], [5.454218846227265, 51.44248496088839]], ""type"": ""LineString""}";51.44274490968533, 5.454107711397873
47772;24220.0;Gestel;Gennep;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;55.7479439569101;"{""coordinates"": [[5.470675380907384, 51.4167191812216], [5.470683849479225, 51.416688577651925], [5.470693145308678, 51.4166544229562], [5.470707480965532, 51.416601343454396], [5.470718446784898, 51.4165606977251], [5.470736977614904, 51.4164827884509], [5.470739286239412, 51.416471775650315], [5.4707400286821875, 51.4164690066013], [5.470742109803843, 51.41645936024462], [5.470743391788139, 51.41645292342331], [5.470744659380362, 51.416446477623694], [5.470749037586235, 51.4164234463594], [5.470753198691775, 51.41640039907109], [5.470757139823749, 51.41637733665973], [5.470760862418494, 51.41635425822548], [5.470764366481228, 51.41633116646491], [5.470767650576431, 51.41630806227794], [5.470769900064641, 51.41628832150218], [5.470773753770848, 51.41625756843065], [5.47077768583225, 51.416222509720725]], ""type"": ""LineString""}";51.416472415388185, 5.4707344118541
47773;24221.0;Gestel;Gennep;Antoon Coolenlaan;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.498088055509608;"{""coordinates"": [[5.470619868501073, 51.4167912276051], [5.470622192302929, 51.41679005920792], [5.470625481320951, 51.41678844787547]], ""type"": ""LineString""}";51.41678983069974, 5.470622671416526
47774;24222.0;Gestel;Gennep;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;4.36181614769366;"{""coordinates"": [[5.470564431770025, 51.416808828521816], [5.47057641108485, 51.41680662939847], [5.470588016836721, 51.416803752794365], [5.470599154197153, 51.41680022574367], [5.47060972833749, 51.416796075280466], [5.470619650195922, 51.41679133742356], [5.470619868501073, 51.4167912276051]], ""type"": ""LineString""}";51.41680149107962, 5.47059262095942
47777;24225.0;Gestel;Gennep;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;4.418700469861109;"{""coordinates"": [[5.470875238181192, 51.41680734170564], [5.470883392938268, 51.41681338612965], [5.470911891514721, 51.41682477228403], [5.470927316053534, 51.41682932115205]], ""type"": ""LineString""}";51.41681977600574, 5.4709005786446125
47784;24232.0;Strijp 1;Lievendaal;Tilburgseweg-West;BOR;BOR Stedelijk;;Asfalt;Fietsstrook;6.0358914834513095;"{""coordinates"": [[5.438092353849719, 51.44550643667878], [5.43815351664675, 51.44546792937782]], ""type"": ""LineString""}";51.4454871830283, 5.438122935248234
47792;19548.0;Strijp 1;Drents Dorp;Gelderlandplein;BOR;BOR Stedelijk;;Elementen;Rijbaan;26.5620681423717;"{""coordinates"": [[5.443870833414004, 51.446068106599604], [5.44420524668641, 51.44595261849492]], ""type"": ""LineString""}";51.44601036254726, 5.4440380400502075
47794;19550.0;Strijp 1;Drents Dorp;Gelderlandplein;BOR;BOR Stedelijk;;Elementen;Rijbaan;26.2828363195451;"{""coordinates"": [[5.443926938660601, 51.44648911739089], [5.444241351857579, 51.44662031493226]], ""type"": ""LineString""}";51.446554716161565, 5.44408414525909
47795;19551.0;Woensel noord 2;Tempel;Luiklaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;92.2400458803008;"{""coordinates"": [[5.481919557285315, 51.483036747925894], [5.4832474742135195, 51.483036487620325]], ""type"": ""LineString""}";51.48303661777311, 5.482583515749417
47796;19875.0;Woensel noord 2;Tempel;Antwerpenlaan;BOR;BOR Stedelijk;;Asfalt;Fietsstrook;20.0511633097355;"{""coordinates"": [[5.477996092296736, 51.481461384656214], [5.477995858553806, 51.4815535094833], [5.477995733404873, 51.48164161719877]], ""type"": ""LineString""}";51.481551500877735, 5.477995887702194
47798;19877.0;Woensel noord 2;Tempel;Antwerpenlaan;BOR;BOR Stedelijk;;Asfalt;Fietsstrook;51.327115738174896;"{""coordinates"": [[5.477903770269375, 51.48047071886722], [5.477903120341908, 51.480932079691826]], ""type"": ""LineString""}";51.48070139927952, 5.477903445305642
47799;19878.0;Woensel noord 2;Blixembosch-Oost;Tondeldoos;BOR;BOR Stedelijk;;Elementen;Rijbaan;0.500109448021131;"{""coordinates"": [[5.4842902267005345, 51.48507581363402], [5.484288856767432, 51.48507140045076]], ""type"": ""LineString""}";51.48507360704239, 5.484289541733983
47806;19885.0;Woensel zuid;Kronehoef;Boschdijk;BOR;BOR Stedelijk;;Asfalt;Rijbaan;42.9460854578819;"{""coordinates"": [[5.4612890226095665, 51.455073558143866], [5.461254922257107, 51.45510776372649], [5.461101569606415, 51.45526098305162], [5.46096089826338, 51.4554006572137]], ""type"": ""LineString""}";51.45523726332121, 5.461125115612564
47815;19894.0;Stratum;Sintenbuurt;St Gertrudislaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;15.116889774158798;"{""coordinates"": [[5.496541448844263, 51.42583446317306], [5.496580822831735, 51.42580712755676], [5.496615156297507, 51.425782412371014], [5.496686282198123, 51.42573315044159]], ""type"": ""LineString""}";51.425783722182494, 5.496613805967862
47816;19895.0;Stratum;Sintenbuurt;St Gertrudislaan;BOR;BOR Stedelijk;;Elementen;Rijbaan;28.518301409103596;"{""coordinates"": [[5.496856698108827, 51.42566356146873], [5.496729568634284, 51.425754430886826], [5.496630498257649, 51.42582450993635], [5.496611652586733, 51.425838253367765], [5.496586591739679, 51.42585642506792]], ""type"": ""LineString""}";51.425759923719994, 5.496721594053227
47817;19896.0;Woensel noord 2;Tempel;Tempellaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;3.09409531204195;"{""coordinates"": [[5.477997719007855, 51.48392722482411], [5.477993327504272, 51.4838995486035]], ""type"": ""LineString""}";51.48391338671381, 5.477995523256064
47823;16588.0;Gestel;Oude Spoorbaan;;BOR Stedelijk;BOR Stedelijk;;Elementen;Rijbaan;0.500303717755525;"{""coordinates"": [[5.4718229402104335, 51.43379538855241], [5.471819891125021, 51.433791315304035]], ""type"": ""LineString""}";51.43379335192823, 5.471821415667727
47824;16589.0;Gestel;Schrijversbuurt;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Fietsstrook;8.834228410563089;"{""coordinates"": [[5.471876793020704, 51.43386730912144], [5.4718229402104335, 51.43379538855241]], ""type"": ""LineString""}";51.433831348836925, 5.471849866615569
47826;16591.0;Gestel;Schrijversbuurt;Hoogstraat;BOR Stedelijk;BOR Stedelijk;;Asfalt;Fietsstrook;0.500216133286402;"{""coordinates"": [[5.472295644934582, 51.434359277404965], [5.472291075385973, 51.43435580482533]], ""type"": ""LineString""}";51.43435754111515, 5.472293360160277
47830;16595.0;Gestel;Genderbeemd;Bouvigne;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.500327862506177;"{""coordinates"": [[5.433861452059845, 51.41924691047375], [5.433859941311215, 51.419251307448285]], ""type"": ""LineString""}";51.41924910896102, 5.43386069668553
47832;16597.0;Gestel;Genderbeemd;Bouvigne;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.422187899538098;"{""coordinates"": [[5.433835579493424, 51.41917116059741], [5.433834736790519, 51.419172310589026], [5.4338340235075675, 51.41917349468566], [5.4338334453885855, 51.419174706593]], ""type"": ""LineString""}";51.419172889324784, 5.433834438494901
47833;16598.0;Gestel;Genderbeemd;Bouvigne;BOR;BOR Stedelijk;;Asfalt;Rijbaan;1.12739671813093;"{""coordinates"": [[5.433846444646857, 51.41916381607194], [5.433844200057817, 51.419164756291146], [5.4338421065474956, 51.4191658231902], [5.433840181358061, 51.41916700777343], [5.433838441730717, 51.419168300146424], [5.433836903467304, 51.41916968861755], [5.433835579493424, 51.41917116059741]], ""type"": ""LineString""}";51.419167029104436, 5.433840693014126
47835;16600.0;Gestel;Genderbeemd;Bouvigne;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.499540428794307;"{""coordinates"": [[5.4336267106960285, 51.420341233538856], [5.433627269698424, 51.4203367569487]], ""type"": ""LineString""}";51.42033899524378, 5.433626990197226
47839;16924.0;Stratum;Schuttersbosch;Hertensprong;BOR;BOR Stedelijk;;Asfalt;Rijbaan;13.7569443594771;"{""coordinates"": [[5.50598927408087, 51.416900453366516], [5.506017298512433, 51.41691130378275], [5.506044965928756, 51.416922506913515], [5.506072264818305, 51.416934058276524], [5.506099180789526, 51.41694595159461], [5.506125705210458, 51.41695818418018], [5.506151828002161, 51.41697074975184]], ""type"": ""LineString""}";51.41693435438818, 5.506071090965121
