Uitvgavenummer verbruikboek,EU Type goedkeuringssleutel,EEG variantcode,EEG Uitvoeringscode,Uitvoering wijzigingsnummer,Verbruikcategorie uitvoering
1,e1*92/53*0001*07,H010A00,NMAA24,1,
1,e1*92/53*0001*07,H010A00,NMAA25,1,
1,e1*92/53*0001*07,H010G00,CEAA24,1,
1,e1*92/53*0001*07,H010G00,CEAA25,1,
1,e1*92/53*0001*07,H010G00,CFAA24,1,
1,e1*92/53*0001*07,H010G00,CFAA25,1,
1,e1*92/53*0001*07,H010G00,NMAA24,1,
1,e1*92/53*0001*07,H010G00,NMAA25,1,
1,e1*92/53*0001*07,H034B10,CBAA24,1,
1,e1*92/53*0001*07,H034B10,CBAA25,1,
1,e1*92/53*0001*07,H034B10,CCAA24,1,
1,e1*92/53*0001*07,H034B10,CCAA25,1,
1,e1*92/53*0001*07,H034B10,NKAA24,1,
1,e1*92/53*0001*07,H034B10,NKAA25,1,
1,e1*92/53*0001*07,H034B10,NLAA24,1,
1,e1*92/53*0001*07,H034B10,NLAA25,1,
1,e1*92/53*0001*07,H034C00,CBAA24,1,
1,e1*92/53*0001*07,H034C00,CBAA25,1,
1,e1*92/53*0001*07,H034C00,CCAA24,1,
1,e1*92/53*0001*07,H034C00,CCAA25,1,
1,e1*92/53*0001*07,H034C00,CGAA24,1,
1,e1*92/53*0001*07,H034C00,CGAA25,1,
1,e1*92/53*0001*07,H034C00,NKAA24,1,
1,e1*92/53*0001*07,H034C00,NKAA25,1,
1,e1*92/53*0001*07,H034C00,NLAA24,1,
1,e1*92/53*0001*07,H034C00,NLAA25,1,
1,e1*92/53*0001*07,H035C00,CBAA24,1,
1,e1*92/53*0001*07,H035C00,CBAA25,1,
1,e1*92/53*0001*07,H035C00,NMAA24,1,
1,e1*92/53*0001*07,H035C00,NMAA25,1,
1,e1*92/53*0001*07,H036D00,CEAA24,1,
1,e1*92/53*0001*07,H036D00,CEAA25,1,
1,e1*92/53*0001*07,H036D00,NMAA24,1,
1,e1*92/53*0001*07,H036D00,NMAA25,1,
1,e1*92/53*0001*07,H053D00,EEAA24,1,
1,e1*92/53*0001*07,H053D00,EEAA25,1,
1,e1*92/53*0001*07,H053D00,NPAA24,1,
1,e1*92/53*0001*07,H053D00,NPAA25,1,
1,e1*92/53*0001*07,H056D00,PPAA24,1,
1,e1*92/53*0001*07,H056D00,PPAA25,1,
1,e1*92/53*0001*07,H056D00,PRAA24,1,
1,e1*92/53*0001*07,H056D00,PRAA25,1,
1,e1*92/53*0001*08,H002A00,CBAA24,1,
1,e1*92/53*0001*08,H002A00,CBAA25,1,
1,e1*92/53*0001*08,H002A00,CCAA24,1,
1,e1*92/53*0001*08,H002A00,CCAA25,1,
1,e1*92/53*0001*08,H002A00,NKAA24,1,
1,e1*92/53*0001*08,H002A00,NKAA25,1,
1,e1*92/53*0001*08,H002A00,NLAA24,1,
1,e1*92/53*0001*08,H002A00,NLAA25,1,
1,e1*92/53*0001*08,H002G00,CBAA24,1,
1,e1*92/53*0001*08,H002G00,CBAA25,1,
1,e1*92/53*0001*08,H002G00,CCAA24,1,
1,e1*92/53*0001*08,H002G00,CCAA25,1,
1,e1*92/53*0001*08,H002G00,NKAA24,1,
1,e1*92/53*0001*08,H002G00,NKAA25,1,
1,e1*92/53*0001*08,H002G00,NLAA24,1,
1,e1*92/53*0001*08,H002G00,NLAA25,1,
1,e1*92/53*0001*08,H004A00,CBAA24,1,
1,e1*92/53*0001*08,H004A00,CBAA25,1,
1,e1*92/53*0001*08,H004A00,CCAA24,1,
1,e1*92/53*0001*08,H004A00,CCAA25,1,
1,e1*92/53*0001*08,H004A00,NKAA24,1,
1,e1*92/53*0001*08,H004A00,NKAA25,1,
1,e1*92/53*0001*08,H004A00,NLAA24,1,
1,e1*92/53*0001*08,H004A00,NLAA25,1,
1,e1*92/53*0001*08,H004G00,CBAA24,1,
1,e1*92/53*0001*08,H004G00,CBAA25,1,
1,e1*92/53*0001*08,H004G00,CCAA24,1,
1,e1*92/53*0001*08,H004G00,CCAA25,1,
1,e1*92/53*0001*08,H004G00,CFAA24,1,
1,e1*92/53*0001*08,H004G00,CFAA25,1,
1,e1*92/53*0001*08,H004G00,NKAA24,1,
1,e1*92/53*0001*08,H004G00,NKAA25,1,
1,e1*92/53*0001*08,H004G00,NLAA24,1,
1,e1*92/53*0001*08,H004G00,NLAA25,1,
1,e1*92/53*0001*08,H010A00,CEAA24,1,
1,e1*92/53*0001*08,H010A00,CEAA25,1,
1,e1*92/53*0001*08,H010A00,CFAA24,1,
1,e1*92/53*0001*08,H010A00,CFAA25,1,
1,e1*92/53*0001*08,H010A00,NMAA24,1,
1,e1*92/53*0001*08,H010A00,NMAA25,1,
1,e1*92/53*0001*08,H010G00,CEAA24,1,
1,e1*92/53*0001*08,H010G00,CEAA25,1,
1,e1*92/53*0001*08,H010G00,CFAA24,1,
1,e1*92/53*0001*08,H010G00,CFAA25,1,
1,e1*92/53*0001*08,H010G00,NMAA24,1,
1,e1*92/53*0001*08,H010G00,NMAA25,1,
1,e1*92/53*0001*08,H015B00,EGAA24,1,
1,e1*92/53*0001*08,H015B00,EGAA25,1,
1,e1*92/53*0001*08,H015B00,EKAA24,1,
1,e1*92/53*0001*08,H015B00,EKAA25,1,
1,e1*92/53*0001*08,H015B00,NTAA24,1,
1,e1*92/53*0001*08,H015B00,NTAA25,1,
1,e1*92/53*0001*08,H025B00,EGAA24,1,
1,e1*92/53*0001*08,H025B00,EGAA25,1,
1,e1*92/53*0001*08,H034B10,CBAA24,1,
1,e1*92/53*0001*08,H034B10,CBAA25,1,
1,e1*92/53*0001*08,H034B10,CCAA24,1,
1,e1*92/53*0001*08,H034B10,CCAA25,1,
1,e1*92/53*0001*08,H034B10,NKAA24,1,
1,e1*92/53*0001*08,H034B10,NKAA25,1,
1,e1*92/53*0001*08,H034B10,NLAA24,1,
1,e1*92/53*0001*08,H034B10,NLAA25,1,
1,e1*92/53*0001*08,H034C00,CBAA24,1,
1,e1*92/53*0001*08,H034C00,CBAA25,1,
1,e1*92/53*0001*08,H034C00,CCAA24,1,
1,e1*92/53*0001*08,H034C00,CCAA25,1,
1,e1*92/53*0001*08,H034C00,CGAA24,1,
1,e1*92/53*0001*08,H034C00,CGAA25,1,
1,e1*92/53*0001*08,H034C00,NKAA24,1,
1,e1*92/53*0001*08,H034C00,NKAA25,1,
1,e1*92/53*0001*08,H034C00,NLAA24,1,
1,e1*92/53*0001*08,H034C00,NLAA25,1,
1,e1*92/53*0001*08,H035C00,CBAA24,1,
1,e1*92/53*0001*08,H035C00,CBAA25,1,
1,e1*92/53*0001*08,H035C00,NMAA24,1,
1,e1*92/53*0001*08,H035C00,NMAA25,1,
1,e1*92/53*0001*08,H036D00,CEAA24,1,
1,e1*92/53*0001*08,H036D00,CEAA25,1,
1,e1*92/53*0001*08,H036D00,NMAA24,1,
1,e1*92/53*0001*08,H036D00,NMAA25,1,
1,e1*92/53*0001*08,H037B00,EGAA24,1,
1,e1*92/53*0001*08,H037B00,EGAA25,1,
1,e1*92/53*0001*08,H053D00,EEAA24,1,
1,e1*92/53*0001*08,H053D00,EEAA25,1,
1,e1*92/53*0001*08,H053D00,NPAA24,1,
1,e1*92/53*0001*08,H053D00,NPAA25,1,
1,e1*92/53*0001*08,H056D00,PPAA24,1,
1,e1*92/53*0001*08,H056D00,PPAA25,1,
1,e1*92/53*0001*08,H056D00,PRAA24,1,
1,e1*92/53*0001*08,H056D00,PRAA25,1,
1,e1*92/53*0001*09,H004B00,CBAA24,1,
1,e1*92/53*0001*09,H004B00,CBAA25,1,
1,e1*92/53*0001*09,H004B00,CCAA24,1,
1,e1*92/53*0001*09,H004B00,CCAA25,1,
1,e1*92/53*0001*09,H004B00,CFAA24,1,
1,e1*92/53*0001*09,H004B00,CFAA25,1,
1,e1*92/53*0001*09,H004B00,NKAA24,1,
1,e1*92/53*0001*09,H004B00,NKAA25,1,
1,e1*92/53*0001*09,H004B00,NLAA24,1,
1,e1*92/53*0001*09,H004B00,NLAA25,1,
1,e1*92/53*0001*09,H010B00,CEAA24,1,
1,e1*92/53*0001*09,H010B00,CEAA25,1,
1,e1*92/53*0001*09,H010B00,CFAA24,1,
1,e1*92/53*0001*09,H010B00,CFAA25,1,
1,e1*92/53*0001*09,H010B00,NMAA24,1,
1,e1*92/53*0001*09,H010B00,NMAA25,1,
1,e1*92/53*0001*09,H015B00,EGAA24,1,
1,e1*92/53*0001*09,H015B00,EGAA25,1,
1,e1*92/53*0001*09,H015B00,EKAA24,1,
1,e1*92/53*0001*09,H015B00,EKAA25,1,
1,e1*92/53*0001*09,H015B00,NTAA24,1,
1,e1*92/53*0001*09,H015B00,NTAA25,1,
1,e1*92/53*0001*09,H025B00,EGAA24,1,
1,e1*92/53*0001*09,H025B00,EGAA25,1,
1,e1*92/53*0001*09,H034B00,CBAA24,1,
1,e1*92/53*0001*09,H034B00,CBAA25,1,
1,e1*92/53*0001*09,H034B00,CCAA24,1,
1,e1*92/53*0001*09,H034B00,CCAA25,1,
1,e1*92/53*0001*09,H034B00,CGAA24,1,
1,e1*92/53*0001*09,H034B00,CGAA25,1,
1,e1*92/53*0001*09,H034B00,NKAA24,1,
1,e1*92/53*0001*09,H034B00,NKAA25,1,
1,e1*92/53*0001*09,H034B00,NLAA24,1,
1,e1*92/53*0001*09,H034B00,NLAA25,1,
1,e1*92/53*0001*09,H034B10,CBAA24,1,
1,e1*92/53*0001*09,H034B10,CBAA25,1,
1,e1*92/53*0001*09,H034B10,CCAA24,1,
1,e1*92/53*0001*09,H034B10,CCAA25,1,
1,e1*92/53*0001*09,H034B10,NKAA24,1,
1,e1*92/53*0001*09,H034B10,NKAA25,1,
1,e1*92/53*0001*09,H034B10,NLAA24,1,
1,e1*92/53*0001*09,H034B10,NLAA25,1,
1,e1*92/53*0001*09,H035B00,CBAA24,1,
1,e1*92/53*0001*09,H035B00,CBAA25,1,
1,e1*92/53*0001*09,H035B00,NMAA24,1,
1,e1*92/53*0001*09,H035B00,NMAA25,1,
1,e1*92/53*0001*09,H036B00,CEAA24,1,
1,e1*92/53*0001*09,H036B00,CEAA25,1,
1,e1*92/53*0001*09,H036B00,NMAA24,1,
1,e1*92/53*0001*09,H036B00,NMAA25,1,
1,e1*92/53*0001*09,H037B00,EGAA24,1,
1,e1*92/53*0001*09,H037B00,EGAA25,1,
1,e1*92/53*0001*09,H053B00,EEAA24,1,
1,e1*92/53*0001*09,H053B00,EEAA25,1,
1,e1*92/53*0001*09,H053B00,NPAA24,1,
1,e1*92/53*0001*09,H053B00,NPAA25,1,
1,e1*92/53*0001*09,H056B00,PPAA24,1,
1,e1*92/53*0001*09,H056B00,PPAA25,1,
1,e1*92/53*0001*10,H004G00,CBAA24,1,
1,e1*92/53*0001*10,H004G00,CBAA25,1,
1,e1*92/53*0001*10,H004G00,CCAA24,1,
1,e1*92/53*0001*10,H004G00,CCAA25,1,
1,e1*92/53*0001*10,H004G00,CFAA24,1,
1,e1*92/53*0001*10,H004G00,CFAA25,1,
1,e1*92/53*0001*10,H004G00,NKAA24,1,
1,e1*92/53*0001*10,H004G00,NKAA25,1,
1,e1*92/53*0001*10,H004G00,NLAA24,1,
1,e1*92/53*0001*10,H004G00,NLAA25,1,
1,e1*92/53*0001*10,H010G00,CEAA24,1,
1,e1*92/53*0001*10,H010G00,CEAA25,1,
1,e1*92/53*0001*10,H010G00,CFAA24,1,
1,e1*92/53*0001*10,H010G00,CFAA25,1,
1,e1*92/53*0001*10,H010G00,NMAA24,1,
1,e1*92/53*0001*10,H010G00,NMAA25,1,
1,e1*92/53*0001*10,H015B00,EGAA24,1,
1,e1*92/53*0001*10,H015B00,EGAA25,1,
1,e1*92/53*0001*10,H015B00,EKAA24,1,
1,e1*92/53*0001*10,H015B00,EKAA25,1,
1,e1*92/53*0001*10,H015B00,NTAA24,1,
1,e1*92/53*0001*10,H015B00,NTAA25,1,
1,e1*92/53*0001*10,H025B00,EGAA24,1,
1,e1*92/53*0001*10,H025B00,EGAA25,1,
1,e1*92/53*0001*10,H034B10,CBAA24,1,
1,e1*92/53*0001*10,H034B10,CBAA25,1,
1,e1*92/53*0001*10,H034B10,CCAA24,1,
1,e1*92/53*0001*10,H034B10,CCAA25,1,
1,e1*92/53*0001*10,H034B10,NKAA24,1,
1,e1*92/53*0001*10,H034B10,NKAA25,1,
1,e1*92/53*0001*10,H034B10,NLAA24,1,
1,e1*92/53*0001*10,H034B10,NLAA25,1,
1,e1*92/53*0001*10,H034C00,CBAA24,1,
1,e1*92/53*0001*10,H034C00,CBAA25,1,
1,e1*92/53*0001*10,H034C00,CCAA24,1,
1,e1*92/53*0001*10,H034C00,CCAA25,1,
1,e1*92/53*0001*10,H034C00,CGAA24,1,
1,e1*92/53*0001*10,H034C00,CGAA25,1,
1,e1*92/53*0001*10,H034C00,NKAA24,1,
1,e1*92/53*0001*10,H034C00,NKAA25,1,
1,e1*92/53*0001*10,H034C00,NLAA24,1,
1,e1*92/53*0001*10,H034C00,NLAA25,1,
1,e1*92/53*0001*10,H035C00,CBAA24,1,
1,e1*92/53*0001*10,H035C00,CBAA25,1,
1,e1*92/53*0001*10,H035C00,NMAA24,1,
1,e1*92/53*0001*10,H035C00,NMAA25,1,
1,e1*92/53*0001*10,H036D00,CEAA24,1,
1,e1*92/53*0001*10,H036D00,CEAA25,1,
1,e1*92/53*0001*10,H036D00,NMAA24,1,
1,e1*92/53*0001*10,H036D00,NMAA25,1,
1,e1*92/53*0001*10,H037B00,EGAA24,1,
1,e1*92/53*0001*10,H037B00,EGAA25,1,
1,e1*92/53*0001*10,H053D00,EEAA24,1,
1,e1*92/53*0001*10,H053D00,EEAA25,1,
1,e1*92/53*0001*10,H053D00,NPAA24,1,
1,e1*92/53*0001*10,H053D00,NPAA25,1,
1,e1*92/53*0001*10,H056D00,PPAA24,1,
1,e1*92/53*0001*10,H056D00,PPAA25,1,
1,e1*92/53*0001*11,H004G00,CBAA24,1,
1,e1*92/53*0001*11,H004G00,CBAA25,1,
1,e1*92/53*0001*11,H004G00,CCAA24,1,
1,e1*92/53*0001*11,H004G00,CCAA25,1,
1,e1*92/53*0001*11,H004G00,CFAA24,1,
1,e1*92/53*0001*11,H004G00,CFAA25,1,
1,e1*92/53*0001*11,H004G00,NKAA24,1,
1,e1*92/53*0001*11,H004G00,NKAA25,1,
1,e1*92/53*0001*11,H004G00,NLAA24,1,
1,e1*92/53*0001*11,H004G00,NLAA25,1,
1,e1*92/53*0001*11,H010G00,CEAA24,1,
1,e1*92/53*0001*11,H010G00,CEAA25,1,
1,e1*92/53*0001*11,H010G00,CFAA24,1,
1,e1*92/53*0001*11,H010G00,CFAA25,1,
1,e1*92/53*0001*11,H010G00,NMAA24,1,
1,e1*92/53*0001*11,H010G00,NMAA25,1,
1,e1*92/53*0001*11,H015B00,EGAA24,1,
1,e1*92/53*0001*11,H015B00,EGAA25,1,
1,e1*92/53*0001*11,H015B00,EKAA24,1,
1,e1*92/53*0001*11,H015B00,EKAA25,1,
1,e1*92/53*0001*11,H015B00,NTAA24,1,
1,e1*92/53*0001*11,H015B00,NTAA25,1,
1,e1*92/53*0001*11,H025B00,EGAA24,1,
1,e1*92/53*0001*11,H025B00,EGAA25,1,
1,e1*92/53*0001*11,H034B10,CBAA24,1,
1,e1*92/53*0001*11,H034B10,CBAA25,1,
1,e1*92/53*0001*11,H034B10,CCAA24,1,
1,e1*92/53*0001*11,H034B10,CCAA25,1,
1,e1*92/53*0001*11,H034B10,NKAA24,1,
1,e1*92/53*0001*11,H034B10,NKAA25,1,
1,e1*92/53*0001*11,H034B10,NLAA24,1,
1,e1*92/53*0001*11,H034B10,NLAA25,1,
1,e1*92/53*0001*11,H034C00,CBAA24,1,
1,e1*92/53*0001*11,H034C00,CBAA25,1,
1,e1*92/53*0001*11,H034C00,CCAA24,1,
1,e1*92/53*0001*11,H034C00,CCAA25,1,
1,e1*92/53*0001*11,H034C00,CGAA24,1,
1,e1*92/53*0001*11,H034C00,CGAA25,1,
1,e1*92/53*0001*11,H034C00,NKAA24,1,
1,e1*92/53*0001*11,H034C00,NKAA25,1,
1,e1*92/53*0001*11,H034C00,NLAA24,1,
1,e1*92/53*0001*11,H034C00,NLAA25,1,
1,e1*92/53*0001*11,H035C00,CBAA24,1,
1,e1*92/53*0001*11,H035C00,CBAA25,1,
1,e1*92/53*0001*11,H035C00,NMAA24,1,
1,e1*92/53*0001*11,H035C00,NMAA25,1,
1,e1*92/53*0001*11,H036D00,CEAA24,1,
1,e1*92/53*0001*11,H036D00,CEAA25,1,
1,e1*92/53*0001*11,H036D00,NMAA24,1,
1,e1*92/53*0001*11,H036D00,NMAA25,1,
1,e1*92/53*0001*11,H037B00,EGAA24,1,
1,e1*92/53*0001*11,H037B00,EGAA25,1,
1,e1*92/53*0001*11,H053D00,EEAA24,1,
1,e1*92/53*0001*11,H053D00,EEAA25,1,
1,e1*92/53*0001*11,H053D00,NPAA24,1,
1,e1*92/53*0001*11,H053D00,NPAA25,1,
1,e1*92/53*0001*11,H056D00,PPAA24,1,
1,e1*92/53*0001*11,H056D00,PPAA25,1,
1,e1*92/53*0001*12,H003A0,CAAA240,1,
1,e1*92/53*0001*12,H003A0,CAAA250,1,
1,e1*92/53*0001*12,H003A0,CBAA240,1,
1,e1*92/53*0001*12,H003A0,CBAA250,1,
1,e1*92/53*0001*12,H003A0,TCAA240,1,
1,e1*92/53*0001*12,H003A0,TCAA250,1,
1,e1*92/53*0001*12,H003A0,TDAA240,1,
1,e1*92/53*0001*12,H003A0,TDAA250,1,
1,e1*92/53*0001*12,H004B0,CAAA240,1,
1,e1*92/53*0001*12,H004B0,CAAA250,1,
1,e1*92/53*0001*12,H004B0,CBAA240,1,
1,e1*92/53*0001*12,H004B0,CBAA250,1,
1,e1*92/53*0001*12,H004B0,CDAA240,1,
1,e1*92/53*0001*12,H004B0,CDAA250,1,
1,e1*92/53*0001*12,H004B0,TCAA240,1,
1,e1*92/53*0001*12,H004B0,TCAA250,1,
1,e1*92/53*0001*12,H004B0,TDAA240,1,
1,e1*92/53*0001*12,H004B0,TDAA250,1,
1,e1*92/53*0001*12,H00AA0,CAAA240,1,
1,e1*92/53*0001*12,H00AA0,CAAA250,1,
1,e1*92/53*0001*12,H00AA0,CBAA240,1,
1,e1*92/53*0001*12,H00AA0,CBAA250,1,
1,e1*92/53*0001*12,H00AA0,TCAA240,1,
1,e1*92/53*0001*12,H00AA0,TCAA250,1,
1,e1*92/53*0001*12,H00AA0,TDAA240,1,
1,e1*92/53*0001*12,H00AA0,TDAA250,1,
1,e1*92/53*0001*12,H015B0,EEAA240,1,
1,e1*92/53*0001*12,H015B0,EEAA250,1,
1,e1*92/53*0001*12,H015B0,EFAA240,1,
1,e1*92/53*0001*12,H015B0,EFAA250,1,
1,e1*92/53*0001*12,H015B0,TJAA240,1,
1,e1*92/53*0001*12,H015B0,TJAA250,1,
1,e1*92/53*0001*12,H034B0,CAAA240,1,
1,e1*92/53*0001*12,H034B0,CAAA250,1,
1,e1*92/53*0001*12,H034B0,CBAA240,1,
1,e1*92/53*0001*12,H034B0,CBAA250,1,
1,e1*92/53*0001*12,H034B0,CDAA240,1,
1,e1*92/53*0001*12,H034B0,CDAA250,1,
1,e1*92/53*0001*12,H034B0,TCAA240,1,
1,e1*92/53*0001*12,H034B0,TCAA250,1,
1,e1*92/53*0001*12,H034B0,TDAA240,1,
1,e1*92/53*0001*12,H034B0,TDAA250,1,
1,e1*92/53*0001*12,H035B0,CAAA240,1,
1,e1*92/53*0001*12,H035B0,CAAA250,1,
1,e1*92/53*0001*12,H035B0,TEAA240,1,
1,e1*92/53*0001*12,H035B0,TEAA250,1,
1,e1*92/53*0001*12,H037A0,CCAA240,1,
1,e1*92/53*0001*12,H037A0,CCAA250,1,
1,e1*92/53*0001*12,H037A0,TFAA240,1,
1,e1*92/53*0001*12,H037A0,TFAA250,1,
1,e1*92/53*0001*12,H03AB0,CAAA240,1,
1,e1*92/53*0001*12,H03AB0,CAAA250,1,
1,e1*92/53*0001*12,H03AB0,CBAA240,1,
1,e1*92/53*0001*12,H03AB0,CBAA250,1,
1,e1*92/53*0001*12,H03AB0,TCAA240,1,
1,e1*92/53*0001*12,H03AB0,TCAA250,1,
1,e1*92/53*0001*12,H03AB0,TDAA240,1,
1,e1*92/53*0001*12,H03AB0,TDAA250,1,
1,e1*92/53*0001*12,H03BB0,ECAA240,1,
1,e1*92/53*0001*12,H03BB0,ECAA250,1,
1,e1*92/53*0001*12,H03BB0,TFAA240,1,
1,e1*92/53*0001*12,H03BB0,TFAA250,1,
1,e1*92/53*0001*12,H03CB0,EEAA240,1,
1,e1*92/53*0001*12,H03CB0,EEAA250,1,
1,e1*92/53*0001*12,H03CB0,TFAA240,1,
1,e1*92/53*0001*12,H03CB0,TFAA250,1,
1,e1*92/53*0001*12,H053A0,ECAA240,1,
1,e1*92/53*0001*12,H053A0,ECAA250,1,
1,e1*92/53*0001*12,H053A0,NJAA240,1,
1,e1*92/53*0001*12,H053A0,NJAA250,1,
1,e1*92/53*0001*12,H053B0,ECAA240,1,
1,e1*92/53*0001*12,H053B0,ECAA250,1,
1,e1*92/53*0001*12,H053B0,THAA240,1,
1,e1*92/53*0001*12,H053B0,THAA250,1,
1,e1*92/53*0001*12,H05AB0,SHAA240,1,
1,e1*92/53*0001*12,H05AB0,SHAA250,1,
1,e1*92/53*0001*13,H003A0,CAAA240,1,
1,e1*92/53*0001*13,H003A0,CAAA241,1,
1,e1*92/53*0001*13,H003A0,CAAA250,1,
1,e1*92/53*0001*13,H003A0,CAAA251,1,
1,e1*92/53*0001*13,H003A0,CBAA240,1,
1,e1*92/53*0001*13,H003A0,CBAA241,1,
1,e1*92/53*0001*13,H003A0,CBAA250,1,
1,e1*92/53*0001*13,H003A0,CBAA251,1,
1,e1*92/53*0001*13,H003A0,TCAA240,1,
1,e1*92/53*0001*13,H003A0,TCAA241,1,
1,e1*92/53*0001*13,H003A0,TCAA250,1,
1,e1*92/53*0001*13,H003A0,TCAA251,1,
1,e1*92/53*0001*13,H003A0,TDAA240,1,
1,e1*92/53*0001*13,H003A0,TDAA241,1,
1,e1*92/53*0001*13,H003A0,TDAA250,1,
1,e1*92/53*0001*13,H003A0,TDAA251,1,
1,e1*92/53*0001*13,H004B0,CAAA240,1,
1,e1*92/53*0001*13,H004B0,CAAA241,1,
1,e1*92/53*0001*13,H004B0,CAAA250,1,
1,e1*92/53*0001*13,H004B0,CAAA251,1,
1,e1*92/53*0001*13,H004B0,CBAA240,1,
1,e1*92/53*0001*13,H004B0,CBAA241,1,
1,e1*92/53*0001*13,H004B0,CBAA250,1,
1,e1*92/53*0001*13,H004B0,CBAA251,1,
1,e1*92/53*0001*13,H004B0,CDAA240,1,
1,e1*92/53*0001*13,H004B0,CDAA241,1,
1,e1*92/53*0001*13,H004B0,CDAA250,1,
1,e1*92/53*0001*13,H004B0,CDAA251,1,
1,e1*92/53*0001*13,H004B0,TCAA240,1,
1,e1*92/53*0001*13,H004B0,TCAA241,1,
1,e1*92/53*0001*13,H004B0,TCAA250,1,
1,e1*92/53*0001*13,H004B0,TCAA251,1,
1,e1*92/53*0001*13,H004B0,TDAA240,1,
1,e1*92/53*0001*13,H004B0,TDAA241,1,
1,e1*92/53*0001*13,H004B0,TDAA250,1,
1,e1*92/53*0001*13,H004B0,TDAA251,1,
1,e1*92/53*0001*13,H00AA0,CAAA240,1,
1,e1*92/53*0001*13,H00AA0,CAAA241,1,
1,e1*92/53*0001*13,H00AA0,CAAA250,1,
1,e1*92/53*0001*13,H00AA0,CAAA251,1,
1,e1*92/53*0001*13,H00AA0,CBAA240,1,
1,e1*92/53*0001*13,H00AA0,CBAA241,1,
1,e1*92/53*0001*13,H00AA0,CBAA250,1,
1,e1*92/53*0001*13,H00AA0,CBAA251,1,
1,e1*92/53*0001*13,H00AA0,TCAA240,1,
1,e1*92/53*0001*13,H00AA0,TCAA241,1,
1,e1*92/53*0001*13,H00AA0,TCAA250,1,
1,e1*92/53*0001*13,H00AA0,TCAA251,1,
1,e1*92/53*0001*13,H00AA0,TDAA240,1,
1,e1*92/53*0001*13,H00AA0,TDAA241,1,
1,e1*92/53*0001*13,H00AA0,TDAA250,1,
1,e1*92/53*0001*13,H00AA0,TDAA251,1,
1,e1*92/53*0001*13,H015B0,EEAA240,1,
1,e1*92/53*0001*13,H015B0,EEAA241,1,
1,e1*92/53*0001*13,H015B0,EEAA250,1,
1,e1*92/53*0001*13,H015B0,EEAA251,1,
1,e1*92/53*0001*13,H015B0,EFAA240,1,
1,e1*92/53*0001*13,H015B0,EFAA241,1,
1,e1*92/53*0001*13,H015B0,EFAA250,1,
1,e1*92/53*0001*13,H015B0,EFAA251,1,
1,e1*92/53*0001*13,H015B0,TJAA240,1,
1,e1*92/53*0001*13,H015B0,TJAA241,1,
1,e1*92/53*0001*13,H015B0,TJAA250,1,
1,e1*92/53*0001*13,H015B0,TJAA251,1,
1,e1*92/53*0001*13,H034B0,CAAA240,1,
1,e1*92/53*0001*13,H034B0,CAAA241,1,
1,e1*92/53*0001*13,H034B0,CAAA250,1,
1,e1*92/53*0001*13,H034B0,CAAA251,1,
1,e1*92/53*0001*13,H034B0,CBAA240,1,
1,e1*92/53*0001*13,H034B0,CBAA241,1,
1,e1*92/53*0001*13,H034B0,CBAA250,1,
1,e1*92/53*0001*13,H034B0,CBAA251,1,
1,e1*92/53*0001*13,H034B0,CDAA240,1,
1,e1*92/53*0001*13,H034B0,CDAA241,1,
1,e1*92/53*0001*13,H034B0,CDAA250,1,
1,e1*92/53*0001*13,H034B0,CDAA251,1,
1,e1*92/53*0001*13,H034B0,TCAA240,1,
1,e1*92/53*0001*13,H034B0,TCAA241,1,
1,e1*92/53*0001*13,H034B0,TCAA250,1,
1,e1*92/53*0001*13,H034B0,TCAA251,1,
1,e1*92/53*0001*13,H034B0,TDAA240,1,
1,e1*92/53*0001*13,H034B0,TDAA241,1,
1,e1*92/53*0001*13,H034B0,TDAA250,1,
1,e1*92/53*0001*13,H034B0,TDAA251,1,
1,e1*92/53*0001*13,H035B0,CAAA240,1,
1,e1*92/53*0001*13,H035B0,CAAA241,1,
1,e1*92/53*0001*13,H035B0,CAAA250,1,
1,e1*92/53*0001*13,H035B0,CAAA251,1,
1,e1*92/53*0001*13,H035B0,TEAA240,1,
1,e1*92/53*0001*13,H035B0,TEAA241,1,
1,e1*92/53*0001*13,H035B0,TEAA250,1,
1,e1*92/53*0001*13,H035B0,TEAA251,1,
1,e1*92/53*0001*13,H037A0,CCAA240,1,
1,e1*92/53*0001*13,H037A0,CCAA241,1,
1,e1*92/53*0001*13,H037A0,CCAA250,1,
1,e1*92/53*0001*13,H037A0,CCAA251,1,
1,e1*92/53*0001*13,H037A0,TFAA240,1,
1,e1*92/53*0001*13,H037A0,TFAA241,1,
1,e1*92/53*0001*13,H037A0,TFAA250,1,
1,e1*92/53*0001*13,H037A0,TFAA251,1,
1,e1*92/53*0001*13,H03AB0,CAAA240,1,
1,e1*92/53*0001*13,H03AB0,CAAA241,1,
1,e1*92/53*0001*13,H03AB0,CAAA250,1,
1,e1*92/53*0001*13,H03AB0,CAAA251,1,
1,e1*92/53*0001*13,H03AB0,CBAA240,1,
1,e1*92/53*0001*13,H03AB0,CBAA241,1,
1,e1*92/53*0001*13,H03AB0,CBAA250,1,
1,e1*92/53*0001*13,H03AB0,CBAA251,1,
1,e1*92/53*0001*13,H03AB0,TCAA240,1,
1,e1*92/53*0001*13,H03AB0,TCAA241,1,
1,e1*92/53*0001*13,H03AB0,TCAA250,1,
1,e1*92/53*0001*13,H03AB0,TCAA251,1,
1,e1*92/53*0001*13,H03AB0,TDAA240,1,
