FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2020.298,2020_04_19_12_02_12_101045967_RGB_hrl,101045967,2020-04-19,12:02:12,431S11383X716118-f210-Rev01,8,175,116273.923,529239.329,4312.77,-0.1775,-0.3296,0.1691,,POINT (116273.92300000042 529239.3289999999)
beeldmiddenoverzicht_hrl_2020.299,2020_04_19_12_02_17_101045968_RGB_hrl,101045968,2020-04-19,12:02:17,431S11383X716118-f210-Rev01,8,175,116532.518,529226.512,4309.185,-0.1141,-0.4132,0.1473,,POINT (116532.51799999923 529226.5119999982)
beeldmiddenoverzicht_hrl_2020.300,2020_04_19_12_02_21_101045969_RGB_hrl,101045969,2020-04-19,12:02:21,431S11383X716118-f210-Rev01,8,175,116793.545,529215.138,4307.645,-0.9867,-1.648,0.2989,,POINT (116793.54500000179 529215.1380000003)
beeldmiddenoverzicht_hrl_2020.301,2020_04_19_12_02_25_101045970_RGB_hrl,101045970,2020-04-19,12:02:25,431S11383X716118-f210-Rev01,8,175,117051.765,529211.022,4308.575,-1.1795,-2.0773,0.3244,,POINT (117051.7650000006 529211.0219999999)
beeldmiddenoverzicht_hrl_2020.302,2020_04_19_12_02_29_101045971_RGB_hrl,101045971,2020-04-19,12:02:29,431S11383X716118-f210-Rev01,8,175,117308.82,529214.624,4311.197,-0.2866,-0.7852,0.2821,,POINT (117308.8200000003 529214.6240000017)
beeldmiddenoverzicht_hrl_2020.303,2020_04_19_12_02_33_101045972_RGB_hrl,101045972,2020-04-19,12:02:33,431S11383X716118-f210-Rev01,8,175,117564.927,529220.497,4314.367,0.7882,-1.3061,0.2284,,POINT (117564.92700000107 529220.4970000014)
beeldmiddenoverzicht_hrl_2020.304,2020_04_19_12_02_37_101045973_RGB_hrl,101045973,2020-04-19,12:02:37,431S11383X716118-f210-Rev01,8,175,117825.766,529219.724,4315.924,0.6037,-1.3046,0.3692,,POINT (117825.7659999989 529219.7239999995)
beeldmiddenoverzicht_hrl_2020.305,2020_04_19_12_02_41_101045974_RGB_hrl,101045974,2020-04-19,12:02:41,431S11383X716118-f210-Rev01,8,175,118087.553,529212.442,4313.349,-0.1437,-0.4137,0.4753,,POINT (118087.55299999937 529212.4420000017)
beeldmiddenoverzicht_hrl_2020.306,2020_04_19_12_02_45_101045975_RGB_hrl,101045975,2020-04-19,12:02:45,431S11383X716118-f210-Rev01,8,175,118344.624,529209.505,4309.042,-1.049,-1.9668,0.3029,,POINT (118344.6240000017 529209.504999999)
beeldmiddenoverzicht_hrl_2020.307,2020_04_19_12_02_50_101045976_RGB_hrl,101045976,2020-04-19,12:02:50,431S11383X716118-f210-Rev01,8,175,118603.935,529214.896,4306.575,-0.0259,-0.4042,0.2523,,POINT (118603.93499999866 529214.8960000016)
beeldmiddenoverzicht_hrl_2020.308,2020_04_19_12_02_54_101045977_RGB_hrl,101045977,2020-04-19,12:02:54,431S11383X716118-f210-Rev01,8,175,118870.686,529220.949,4306.912,0.3386,-0.9606,0.2962,,POINT (118870.68600000069 529220.949000001)
beeldmiddenoverzicht_hrl_2020.309,2020_04_19_12_02_58_101045978_RGB_hrl,101045978,2020-04-19,12:02:58,431S11383X716118-f210-Rev01,8,175,119122.182,529221.851,4310.513,-0.0951,-0.4062,0.3147,,POINT (119122.18200000003 529221.8509999998)
beeldmiddenoverzicht_hrl_2020.310,2020_04_19_12_03_02_101045979_RGB_hrl,101045979,2020-04-19,12:03:02,431S11383X716118-f210-Rev01,8,175,119378.282,529221.984,4315.335,-0.5187,-1.0335,0.2019,,POINT (119378.28200000152 529221.9840000011)
beeldmiddenoverzicht_hrl_2020.311,2020_04_19_12_03_06_101045980_RGB_hrl,101045980,2020-04-19,12:03:06,431S11383X716118-f210-Rev01,8,175,119638.917,529223.161,4319.37,-0.378,-0.8532,0.2162,,POINT (119638.91699999943 529223.1609999985)
beeldmiddenoverzicht_hrl_2020.312,2020_04_19_12_03_10_101045981_RGB_hrl,101045981,2020-04-19,12:03:10,431S11383X716118-f210-Rev01,8,175,119898.197,529225.978,4320.935,-0.0363,-0.376,0.2612,,POINT (119898.19700000063 529225.9780000001)
beeldmiddenoverzicht_hrl_2020.313,2020_04_19_12_03_14_101045982_RGB_hrl,101045982,2020-04-19,12:03:14,431S11383X716118-f210-Rev01,8,175,120157.861,529227.515,4318.603,-0.0292,-0.3858,0.1905,,POINT (120157.86100000143 529227.5150000006)
beeldmiddenoverzicht_hrl_2020.314,2020_04_19_12_03_19_101045983_RGB_hrl,101045983,2020-04-19,12:03:19,431S11383X716118-f210-Rev01,8,175,120414.263,529224.903,4314.115,-0.0993,-0.4025,0.3028,,POINT (120414.26300000027 529224.9030000009)
beeldmiddenoverzicht_hrl_2020.315,2020_04_19_12_03_23_101045984_RGB_hrl,101045984,2020-04-19,12:03:23,431S11383X716118-f210-Rev01,8,175,120679.512,529218.599,4308.921,-0.1224,-0.4121,0.3225,,POINT (120679.51199999824 529218.5989999995)
beeldmiddenoverzicht_hrl_2020.316,2020_04_19_12_03_27_101045985_RGB_hrl,101045985,2020-04-19,12:03:27,431S11383X716118-f210-Rev01,8,175,120934.446,529214.809,4306.439,-0.7657,-1.409,0.2818,,POINT (120934.4459999986 529214.8090000004)
beeldmiddenoverzicht_hrl_2020.317,2020_04_19_12_03_31_101045986_RGB_hrl,101045986,2020-04-19,12:03:31,431S11383X716118-f210-Rev01,8,175,121195.362,529216.923,4307.618,-0.3301,-0.8687,0.3103,,POINT (121195.36199999973 529216.9230000004)
beeldmiddenoverzicht_hrl_2020.318,2020_04_19_12_03_35_101045987_RGB_hrl,101045987,2020-04-19,12:03:35,431S11383X716118-f210-Rev01,8,175,121455.694,529221.433,4311.822,0.0372,-0.5632,0.2634,,POINT (121455.69399999827 529221.4329999983)
beeldmiddenoverzicht_hrl_2020.319,2020_04_19_12_03_39_101045988_RGB_hrl,101045988,2020-04-19,12:03:39,431S11383X716118-f210-Rev01,8,175,121713.712,529221.704,4317.181,-0.1369,-0.3758,0.2265,,POINT (121713.71200000122 529221.7039999999)
beeldmiddenoverzicht_hrl_2020.320,2020_04_19_12_03_43_101045989_RGB_hrl,101045989,2020-04-19,12:03:43,431S11383X716118-f210-Rev01,8,175,121969.817,529219.766,4320.953,-0.004,-0.3018,0.2673,,POINT (121969.81700000167 529219.7659999989)
beeldmiddenoverzicht_hrl_2020.321,2020_04_19_12_03_47_101045990_RGB_hrl,101045990,2020-04-19,12:03:47,431S11383X716118-f210-Rev01,8,175,122232.577,529217.955,4319.878,-0.0292,-0.4208,0.2662,,POINT (122232.57699999958 529217.9549999982)
beeldmiddenoverzicht_hrl_2020.322,2020_04_19_12_03_51_101045991_RGB_hrl,101045991,2020-04-19,12:03:51,431S11383X716118-f210-Rev01,8,175,122491.354,529216.426,4314.536,-0.0875,-0.3965,0.2327,,POINT (122491.35399999842 529216.425999999)
beeldmiddenoverzicht_hrl_2020.323,2020_04_19_12_03_55_101045992_RGB_hrl,101045992,2020-04-19,12:03:55,431S11383X716118-f210-Rev01,8,175,122748.08,529215.148,4308.977,-0.0542,-0.4093,0.2465,,POINT (122748.07999999821 529215.1479999982)
beeldmiddenoverzicht_hrl_2020.324,2020_04_19_12_03_59_101045993_RGB_hrl,101045993,2020-04-19,12:03:59,431S11383X716118-f210-Rev01,8,175,123008.097,529213.447,4305.967,-0.0809,-0.4009,0.2758,,POINT (123008.09699999914 529213.4470000006)
beeldmiddenoverzicht_hrl_2020.325,2020_04_19_12_04_03_101045994_RGB_hrl,101045994,2020-04-19,12:04:03,431S11383X716118-f210-Rev01,8,175,123267.795,529211.104,4306.508,-0.2509,-0.6115,0.3092,,POINT (123267.79500000179 529211.1039999984)
beeldmiddenoverzicht_hrl_2020.326,2020_04_19_12_04_07_101045995_RGB_hrl,101045995,2020-04-19,12:04:07,431S11383X716118-f210-Rev01,8,175,123525.813,529209.73,4310.37,-0.6921,-1.3576,0.3046,,POINT (123525.81300000101 529209.7300000004)
beeldmiddenoverzicht_hrl_2020.327,2020_04_19_12_04_11_101045996_RGB_hrl,101045996,2020-04-19,12:04:11,431S11383X716118-f210-Rev01,8,175,123780.583,529211.207,4313.571,0.094,-0.2198,0.224,,POINT (123780.58300000057 529211.2069999985)
beeldmiddenoverzicht_hrl_2020.328,2020_04_19_12_04_16_101045997_RGB_hrl,101045997,2020-04-19,12:04:16,431S11383X716118-f210-Rev01,8,175,124040.572,529213.309,4313.601,-0.0158,-0.3898,0.2183,,POINT (124040.57200000063 529213.3090000004)
beeldmiddenoverzicht_hrl_2020.329,2020_04_19_12_04_20_101045998_RGB_hrl,101045998,2020-04-19,12:04:20,431S11383X716118-f210-Rev01,8,175,124305.093,529213.404,4311.252,-0.0558,-0.3912,0.2333,,POINT (124305.09299999848 529213.4039999992)
beeldmiddenoverzicht_hrl_2020.330,2020_04_19_12_04_24_101045999_RGB_hrl,101045999,2020-04-19,12:04:24,431S11383X716118-f210-Rev01,8,175,124565.64,529211.395,4307.985,-0.0799,-0.4004,0.2556,,POINT (124565.6400000006 529211.3949999996)
beeldmiddenoverzicht_hrl_2020.331,2020_04_19_12_04_28_101046000_RGB_hrl,101046000,2020-04-19,12:04:28,431S11383X716118-f210-Rev01,8,175,124823.687,529209.069,4305.365,-0.345,-0.7506,0.2747,,POINT (124823.68699999899 529209.0689999983)
beeldmiddenoverzicht_hrl_2020.332,2020_04_19_12_04_32_101046001_RGB_hrl,101046001,2020-04-19,12:04:32,431S11383X716118-f210-Rev01,8,175,125082.262,529211.329,4304.314,-1.2868,-2.3482,0.3108,,POINT (125082.26199999824 529211.3289999999)
beeldmiddenoverzicht_hrl_2020.333,2020_04_19_12_04_36_101046002_RGB_hrl,101046002,2020-04-19,12:04:36,431S11383X716118-f210-Rev01,8,175,125340.308,529222.858,4304.967,-1.4603,-2.8082,0.3015,,POINT (125340.30799999833 529222.8579999991)
beeldmiddenoverzicht_hrl_2020.334,2020_04_19_12_04_40_101046003_RGB_hrl,101046003,2020-04-19,12:04:40,431S11383X716118-f210-Rev01,8,175,125596.471,529241.664,4307.301,0.2705,-0.4998,0.305,,POINT (125596.47100000083 529241.6640000008)
beeldmiddenoverzicht_hrl_2020.335,2020_04_19_12_04_44_101046004_RGB_hrl,101046004,2020-04-19,12:04:44,431S11383X716118-f210-Rev01,8,175,125858.377,529255.148,4310.742,1.7571,-2.7375,0.0709,,POINT (125858.37700000033 529255.1479999982)
beeldmiddenoverzicht_hrl_2020.336,2020_04_19_12_04_48_101046005_RGB_hrl,101046005,2020-04-19,12:04:48,431S11383X716118-f210-Rev01,8,175,126113.22,529251.691,4313.46,-0.3371,-0.213,0.5032,,POINT (126113.21999999881 529251.6909999996)
beeldmiddenoverzicht_hrl_2020.337,2020_04_19_12_04_52_101046006_RGB_hrl,101046006,2020-04-19,12:04:52,431S11383X716118-f210-Rev01,8,175,126373.24,529244.726,4315.641,-0.5805,-1.2221,0.418,,POINT (126373.23999999836 529244.7259999998)
beeldmiddenoverzicht_hrl_2020.338,2020_04_19_12_04_56_101046007_RGB_hrl,101046007,2020-04-19,12:04:56,431S11383X716118-f210-Rev01,8,175,126633.306,529242.178,4316.426,-0.0086,-0.4038,0.2006,,POINT (126633.30600000173 529242.1779999994)
beeldmiddenoverzicht_hrl_2020.339,2020_04_19_12_05_00_101046008_RGB_hrl,101046008,2020-04-19,12:05:00,431S11383X716118-f210-Rev01,8,175,126892.926,529237.525,4314.665,-0.0878,-0.401,0.1821,,POINT (126892.92599999905 529237.5249999985)
beeldmiddenoverzicht_hrl_2020.340,2020_04_19_12_05_04_101046009_RGB_hrl,101046009,2020-04-19,12:05:04,431S11383X716118-f210-Rev01,8,175,127148.2,529232.4,4310.931,-0.089,-0.3958,0.2631,,POINT (127148.19999999925 529232.3999999985)
beeldmiddenoverzicht_hrl_2020.341,2020_04_19_12_05_08_101046010_RGB_hrl,101046010,2020-04-19,12:05:08,431S11383X716118-f210-Rev01,8,175,127406.267,529230.292,4307.355,-0.474,-0.9891,0.3109,,POINT (127406.26700000092 529230.2919999994)
beeldmiddenoverzicht_hrl_2020.342,2020_04_19_12_05_12_101046011_RGB_hrl,101046011,2020-04-19,12:05:12,431S11383X716118-f210-Rev01,8,175,127670.691,529233.376,4305.119,0.0297,-0.3077,0.2879,,POINT (127670.69099999964 529233.3759999983)
beeldmiddenoverzicht_hrl_2020.343,2020_04_19_12_05_16_101046012_RGB_hrl,101046012,2020-04-19,12:05:16,431S11383X716118-f210-Rev01,8,175,127929.389,529238.645,4304.472,-0.1112,-0.4072,0.1887,,POINT (127929.38899999857 529238.6449999996)
beeldmiddenoverzicht_hrl_2020.344,2020_04_19_12_05_20_101046013_RGB_hrl,101046013,2020-04-19,12:05:20,431S11383X716118-f210-Rev01,8,175,128187.825,529241.841,4306.193,0.7406,-1.4816,0.181,,POINT (128187.82499999925 529241.8409999982)
beeldmiddenoverzicht_hrl_2020.345,2020_04_19_12_05_24_101046014_RGB_hrl,101046014,2020-04-19,12:05:24,431S11383X716118-f210-Rev01,8,175,128444.812,529236.557,4310.931,-0.124,-0.4097,0.1447,,POINT (128444.81199999899 529236.557)
beeldmiddenoverzicht_hrl_2020.346,2020_04_19_12_05_28_101046015_RGB_hrl,101046015,2020-04-19,12:05:28,431S11383X716118-f210-Rev01,8,175,128705.859,529226.352,4316.704,-0.1096,-0.3999,0.2853,,POINT (128705.8590000011 529226.3520000018)
beeldmiddenoverzicht_hrl_2020.347,2020_04_19_12_05_32_101046016_RGB_hrl,101046016,2020-04-19,12:05:32,431S11383X716118-f210-Rev01,8,175,128964.147,529217.338,4320.916,-0.7079,-1.3252,0.351,,POINT (128964.14699999988 529217.3379999995)
beeldmiddenoverzicht_hrl_2020.348,2020_04_19_12_05_37_101046017_RGB_hrl,101046017,2020-04-19,12:05:37,431S11383X716118-f210-Rev01,8,175,129220.057,529213.531,4321.36,-0.1187,-0.5018,0.3195,,POINT (129220.05700000003 529213.5309999995)
beeldmiddenoverzicht_hrl_2020.349,2020_04_19_12_05_41_101046018_RGB_hrl,101046018,2020-04-19,12:05:41,431S11383X716118-f210-Rev01,8,175,129483.956,529213.104,4318.708,-0.121,-0.4052,0.2552,,POINT (129483.95600000024 529213.1039999984)
beeldmiddenoverzicht_hrl_2020.350,2020_04_19_12_05_45_101046019_RGB_hrl,101046019,2020-04-19,12:05:45,431S11383X716118-f210-Rev01,8,175,129743.716,529215.218,4316.228,-0.5121,-1.1074,0.3241,,POINT (129743.71599999815 529215.2179999985)
beeldmiddenoverzicht_hrl_2020.351,2020_04_19_12_05_49_101046020_RGB_hrl,101046020,2020-04-19,12:05:49,431S11383X716118-f210-Rev01,8,175,129997.075,529221.707,4315.686,-0.054,-0.4065,0.2141,,POINT (129997.07499999925 529221.7069999985)
beeldmiddenoverzicht_hrl_2020.352,2020_04_19_12_05_53_101046021_RGB_hrl,101046021,2020-04-19,12:05:53,431S11383X716118-f210-Rev01,8,175,130255.991,529229.445,4316.181,-0.035,-0.3938,0.2308,,POINT (130255.99100000039 529229.4450000003)
beeldmiddenoverzicht_hrl_2020.353,2020_04_19_12_05_57_101046022_RGB_hrl,101046022,2020-04-19,12:05:57,431S11383X716118-f210-Rev01,8,175,130515.414,529236.098,4316.694,-0.0547,-0.4005,0.1982,,POINT (130515.4140000008 529236.0980000012)
beeldmiddenoverzicht_hrl_2020.354,2020_04_19_12_06_01_101046023_RGB_hrl,101046023,2020-04-19,12:06:01,431S11383X716118-f210-Rev01,8,175,130774.236,529239.938,4315.516,-0.0712,-0.3798,0.172,,POINT (130774.23600000143 529239.938000001)
beeldmiddenoverzicht_hrl_2020.355,2020_04_19_12_06_05_101046024_RGB_hrl,101046024,2020-04-19,12:06:05,431S11383X716118-f210-Rev01,8,175,131035.944,529241.464,4313.272,-0.0528,-0.4307,0.3245,,POINT (131035.94399999827 529241.4640000015)
beeldmiddenoverzicht_hrl_2020.356,2020_04_19_12_06_09_101046025_RGB_hrl,101046025,2020-04-19,12:06:09,431S11383X716118-f210-Rev01,8,175,131291.745,529244.759,4312.779,-0.0476,-0.5046,0.3874,,POINT (131291.74500000104 529244.7589999996)
beeldmiddenoverzicht_hrl_2020.357,2020_04_19_12_06_13_101046026_RGB_hrl,101046026,2020-04-19,12:06:13,431S11383X716118-f210-Rev01,8,175,131553.03,529249.953,4314.399,-0.1072,-0.4156,0.2926,,POINT (131553.0300000012 529249.9530000016)
beeldmiddenoverzicht_hrl_2020.358,2020_04_19_12_06_17_101046027_RGB_hrl,101046027,2020-04-19,12:06:17,431S11383X716118-f210-Rev01,8,175,131814.218,529253.961,4317.411,-0.1255,-0.44,0.2827,,POINT (131814.21799999848 529253.9609999992)
beeldmiddenoverzicht_hrl_2020.359,2020_04_19_12_06_22_101046028_RGB_hrl,101046028,2020-04-19,12:06:22,431S11383X716118-f210-Rev01,8,175,132073.625,529257.891,4320.035,0.0201,-0.4012,0.259,,POINT (132073.625 529257.8909999989)
beeldmiddenoverzicht_hrl_2020.360,2020_04_19_12_06_26_101046029_RGB_hrl,101046029,2020-04-19,12:06:26,431S11383X716118-f210-Rev01,8,175,132334.775,529257.95,4320.169,0.027,-0.4953,0.3127,,POINT (132334.7749999985 529257.9499999993)
beeldmiddenoverzicht_hrl_2020.361,2020_04_19_12_06_30_101046030_RGB_hrl,101046030,2020-04-19,12:06:30,431S11383X716118-f210-Rev01,8,175,132590.19,529251.644,4317.26,-0.091,-0.4217,0.2127,,POINT (132590.19000000134 529251.6440000013)
beeldmiddenoverzicht_hrl_2020.362,2020_04_19_12_06_34_101046031_RGB_hrl,101046031,2020-04-19,12:06:34,431S11383X716118-f210-Rev01,8,175,132850.233,529239.39,4314.064,-0.0792,-0.4137,0.18,,POINT (132850.23299999908 529239.3900000006)
beeldmiddenoverzicht_hrl_2020.363,2020_04_19_12_06_38_101046032_RGB_hrl,101046032,2020-04-19,12:06:38,431S11383X716118-f210-Rev01,8,175,133108.395,529226.817,4312.91,-1.2587,-2.053,0.2849,,POINT (133108.39499999955 529226.8170000017)
beeldmiddenoverzicht_hrl_2020.364,2020_04_19_12_06_42_101046033_RGB_hrl,101046033,2020-04-19,12:06:42,431S11383X716118-f210-Rev01,8,175,133366.543,529221.492,4313.273,0.0092,-0.3455,0.2185,,POINT (133366.54300000146 529221.4919999987)
beeldmiddenoverzicht_hrl_2020.365,2020_04_19_12_06_46_101046034_RGB_hrl,101046034,2020-04-19,12:06:46,431S11383X716118-f210-Rev01,8,175,133624.277,529217.395,4314.774,0.0018,-0.3951,0.1763,,POINT (133624.27699999884 529217.3949999996)
beeldmiddenoverzicht_hrl_2020.366,2020_04_19_12_06_50_101046035_RGB_hrl,101046035,2020-04-19,12:06:50,431S11383X716118-f210-Rev01,8,175,133881.537,529208.669,4317.108,0.0824,-0.6433,0.3342,,POINT (133881.53700000048 529208.6689999998)
beeldmiddenoverzicht_hrl_2020.367,2020_04_19_12_06_54_101046036_RGB_hrl,101046036,2020-04-19,12:06:54,431S11383X716118-f210-Rev01,8,175,134144.467,529198.658,4318.887,-2.0536,-3.1049,0.3349,,POINT (134144.46700000018 529198.6579999998)
beeldmiddenoverzicht_hrl_2020.368,2020_04_19_12_06_58_101046037_RGB_hrl,101046037,2020-04-19,12:06:58,431S11383X716118-f210-Rev01,8,175,134399.701,529198.901,4319.065,-1.6388,-2.8538,0.5551,,POINT (134399.70100000128 529198.9010000005)
beeldmiddenoverzicht_hrl_2020.369,2020_04_19_12_07_02_101046038_RGB_hrl,101046038,2020-04-19,12:07:02,431S11383X716118-f210-Rev01,8,175,134660.316,529209.293,4317.976,-0.5606,-1.2111,0.2328,,POINT (134660.31599999964 529209.2930000015)
beeldmiddenoverzicht_hrl_2020.370,2020_04_19_12_07_06_101046039_RGB_hrl,101046039,2020-04-19,12:07:06,431S11383X716118-f210-Rev01,8,175,134922.473,529223.502,4316.336,0.6721,-0.823,0.1236,,POINT (134922.47300000116 529223.5020000003)
beeldmiddenoverzicht_hrl_2020.371,2020_04_19_12_07_10_101046040_RGB_hrl,101046040,2020-04-19,12:07:10,431S11383X716118-f210-Rev01,8,175,135178.786,529230.301,4314.574,-0.1291,-0.4012,0.1992,,POINT (135178.78599999845 529230.300999999)
beeldmiddenoverzicht_hrl_2020.372,2020_04_19_12_07_14_101046041_RGB_hrl,101046041,2020-04-19,12:07:14,431S11383X716118-f210-Rev01,8,175,135436.228,529234.779,4314.133,-0.0981,-0.4218,0.223,,POINT (135436.22800000012 529234.7789999992)
beeldmiddenoverzicht_hrl_2020.373,2020_04_19_12_07_18_101046042_RGB_hrl,101046042,2020-04-19,12:07:18,431S11383X716118-f210-Rev01,8,175,135699.218,529240.342,4316.584,-0.3986,-0.9869,0.2688,,POINT (135699.21799999848 529240.3420000002)
beeldmiddenoverzicht_hrl_2020.374,2020_04_19_12_07_22_101046043_RGB_hrl,101046043,2020-04-19,12:07:22,431S11383X716118-f210-Rev01,8,175,135958.491,529246.713,4321.692,0.4564,-0.9596,0.2915,,POINT (135958.4910000004 529246.7129999995)
beeldmiddenoverzicht_hrl_2020.375,2020_04_19_12_07_26_101046044_RGB_hrl,101046044,2020-04-19,12:07:26,431S11383X716118-f210-Rev01,8,175,136215.568,529247.738,4326.551,0.5497,-1.2249,0.1984,,POINT (136215.56799999997 529247.7380000018)
beeldmiddenoverzicht_hrl_2020.376,2020_04_19_12_07_30_101046045_RGB_hrl,101046045,2020-04-19,12:07:30,431S11383X716118-f210-Rev01,8,175,136476.726,529242.555,4327.39,-0.1126,-0.3885,0.2419,,POINT (136476.7259999998 529242.5549999997)
beeldmiddenoverzicht_hrl_2020.377,2020_04_19_12_07_35_101046046_RGB_hrl,101046046,2020-04-19,12:07:35,431S11383X716118-f210-Rev01,8,175,136735.048,529236.612,4323.736,-0.1224,-0.3932,0.2284,,POINT (136735.04800000042 529236.6119999997)
beeldmiddenoverzicht_hrl_2020.378,2020_04_19_12_07_39_101046047_RGB_hrl,101046047,2020-04-19,12:07:39,431S11383X716118-f210-Rev01,8,175,136995.156,529232.857,4318.045,-0.026,-0.3519,0.258,,POINT (136995.1559999995 529232.8570000008)
beeldmiddenoverzicht_hrl_2020.379,2020_04_19_12_07_43_101046048_RGB_hrl,101046048,2020-04-19,12:07:43,431S11383X716118-f210-Rev01,8,175,137249.328,529231.96,4312.982,-0.0433,-0.4053,0.2837,,POINT (137249.3280000016 529231.9600000009)
beeldmiddenoverzicht_hrl_2020.380,2020_04_19_12_07_47_101046049_RGB_hrl,101046049,2020-04-19,12:07:47,431S11383X716118-f210-Rev01,8,175,137513.237,529231.151,4310.273,-0.0613,-0.4356,0.2102,,POINT (137513.23699999973 529231.1510000005)
beeldmiddenoverzicht_hrl_2020.381,2020_04_19_12_07_51_101046050_RGB_hrl,101046050,2020-04-19,12:07:51,431S11383X716118-f210-Rev01,8,175,137770.048,529228.864,4311.971,-0.7197,-1.3242,0.2734,,POINT (137770.04800000042 529228.8640000001)
beeldmiddenoverzicht_hrl_2020.382,2020_04_19_12_07_55_101046051_RGB_hrl,101046051,2020-04-19,12:07:55,431S11383X716118-f210-Rev01,8,175,138031.923,529228.524,4317.16,-0.0752,-0.4964,0.297,,POINT (138031.92300000042 529228.5240000002)
beeldmiddenoverzicht_hrl_2020.383,2020_04_19_12_07_59_101046052_RGB_hrl,101046052,2020-04-19,12:07:59,431S11383X716118-f210-Rev01,8,175,138289.175,529227.306,4323.252,-0.2518,-0.2768,0.2608,,POINT (138289.17500000075 529227.3060000017)
beeldmiddenoverzicht_hrl_2020.384,2020_04_19_12_08_03_101046053_RGB_hrl,101046053,2020-04-19,12:08:03,431S11383X716118-f210-Rev01,8,175,138548.887,529224.193,4327.167,-0.5151,-1.033,0.2967,,POINT (138548.88699999824 529224.193)
beeldmiddenoverzicht_hrl_2020.385,2020_04_19_12_08_07_101046054_RGB_hrl,101046054,2020-04-19,12:08:07,431S11383X716118-f210-Rev01,8,175,138807.937,529223.173,4325.963,-0.0775,-0.3722,0.3431,,POINT (138807.936999999 529223.1730000004)
beeldmiddenoverzicht_hrl_2020.386,2020_04_19_12_08_12_101046055_RGB_hrl,101046055,2020-04-19,12:08:12,431S11383X716118-f210-Rev01,8,175,139065.511,529224.354,4320.5,-0.0738,-0.3669,0.2898,,POINT (139065.51099999994 529224.3539999984)
beeldmiddenoverzicht_hrl_2020.387,2020_04_19_12_08_16_101046056_RGB_hrl,101046056,2020-04-19,12:08:16,431S11383X716118-f210-Rev01,8,175,139326.278,529226.54,4312.755,-0.0626,-0.4096,0.2624,,POINT (139326.27800000086 529226.5399999991)
beeldmiddenoverzicht_hrl_2020.388,2020_04_19_12_08_20_101046057_RGB_hrl,101046057,2020-04-19,12:08:20,431S11383X716118-f210-Rev01,8,175,139581.591,529227.478,4306.248,-0.0469,-0.4329,0.211,,POINT (139581.59099999815 529227.4780000001)
beeldmiddenoverzicht_hrl_2020.389,2020_04_19_12_08_24_101046058_RGB_hrl,101046058,2020-04-19,12:08:24,431S11383X716118-f210-Rev01,8,175,139839.796,529225.456,4304.268,-0.0938,-0.4294,0.2691,,POINT (139839.7960000001 529225.4560000002)
beeldmiddenoverzicht_hrl_2020.390,2020_04_19_12_08_28_101046059_RGB_hrl,101046059,2020-04-19,12:08:28,431S11383X716118-f210-Rev01,8,175,140101.356,529221.46,4307.717,-0.5861,-1.1244,0.2851,,POINT (140101.35599999875 529221.4600000009)
beeldmiddenoverzicht_hrl_2020.391,2020_04_19_12_08_32_101046060_RGB_hrl,101046060,2020-04-19,12:08:32,431S11383X716118-f210-Rev01,8,175,140360.507,529218.835,4313.711,-0.2347,-0.6666,0.2853,,POINT (140360.50699999928 529218.8350000009)
beeldmiddenoverzicht_hrl_2020.392,2020_04_19_12_08_36_101046061_RGB_hrl,101046061,2020-04-19,12:08:36,431S11383X716118-f210-Rev01,8,175,140615.584,529216.72,4318.027,-0.0698,-0.3895,0.2916,,POINT (140615.58399999887 529216.7199999988)
beeldmiddenoverzicht_hrl_2020.393,2020_04_19_12_08_40_101046062_RGB_hrl,101046062,2020-04-19,12:08:40,431S11383X716118-f210-Rev01,8,175,140876.611,529214.203,4318.404,-0.2416,-0.6029,0.3916,,POINT (140876.61100000143 529214.2030000016)
beeldmiddenoverzicht_hrl_2020.394,2020_04_19_12_08_44_101046063_RGB_hrl,101046063,2020-04-19,12:08:44,431S11383X716118-f210-Rev01,8,175,141138.69,529216.251,4313.917,-0.051,-0.3911,0.2675,,POINT (141138.69000000134 529216.2509999983)
beeldmiddenoverzicht_hrl_2020.395,2020_04_19_12_08_49_101046064_RGB_hrl,101046064,2020-04-19,12:08:49,431S11383X716118-f210-Rev01,8,175,141400.463,529220.61,4307.227,-0.046,-0.4016,0.1149,,POINT (141400.46299999952 529220.6099999994)
beeldmiddenoverzicht_hrl_2020.396,2020_04_19_12_08_53_101046065_RGB_hrl,101046065,2020-04-19,12:08:53,431S11383X716118-f210-Rev01,8,175,141655.658,529221.042,4302.141,-0.0858,-0.4115,0.1736,,POINT (141655.65799999982 529221.0419999994)
beeldmiddenoverzicht_hrl_2020.397,2020_04_19_12_08_57_101046066_RGB_hrl,101046066,2020-04-19,12:08:57,431S11383X716118-f210-Rev01,8,175,141915.461,529219.112,4300.311,-0.0965,-0.4241,0.2767,,POINT (141915.4609999992 529219.1119999997)
beeldmiddenoverzicht_hrl_2020.398,2020_04_19_12_09_01_101046067_RGB_hrl,101046067,2020-04-19,12:09:01,431S11383X716118-f210-Rev01,8,175,142171.683,529218.379,4302.546,-0.9156,-1.6519,0.3297,,POINT (142171.68299999833 529218.3790000007)
