GEMEENTE,CBS_GEMEENTECODE,BETREFT,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Centrum ten zuiden van de Vecht,WK19040110,0333010000006117,Schippersgracht,20,a,,3603BC,Maarssen,5.037791,52.140297,131080.35,461402.52,"POLYGON ((131074.641 461379.808,131080.646 461378.761,131080.967 461381.15,131082.546 461392.888,131082.704 461394.081,131083.707 461403.5,131083.682 461403.605,131077.89 461403.73,131075.75 461387.722,131074.74 461380.634,131074.641 461379.808))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,WK19040703,0333010000007133,Laan van Niftarlake,60,,,3612BV,Tienhoven,5.080562,52.17105,134022.75,464810.81,"POLYGON Z ((134015.916 464817.897 0,134020.964 464802.508 0,134029.529 464805.4 0,134024.481 464820.789 0,134015.916 464817.897 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Reizende man,WK19040111,0333010000007240,Snavelenburg,1,,,3603GN,Maarssen,5.036337,52.138211,130979.65,461170.88,"POLYGON ((130962.772 461123.976,130970.821 461117.84,130985.808 461106.415,130983.25 461103.881,130991.905 461095.111,130995.716 461098.88,131005.454 461091.463,131015.059 461104.043,131007.081 461110.089,131011.133 461114.085,131012.219 461112.991,131014.679 461110.511,131022.874 461118.613,131019.319 461122.194,131025.318 461128.137,131028.585 461124.845,131026.264 461122.542,131035.154 461113.55,131035.829 461112.868,131038.15 461115.168,131040.726 461112.59,131038.438 461110.288,131031.137 461102.943,131034.089 461099.999,131032.595 461098.503,131040.479 461090.519,131044.612 461094.49,131046.848 461092.241,131047.489 461091.596,131057.878 461101.87,131056.344 461103.436,131059.294 461106.366,131053.034 461112.686,131054.143 461113.786,131055.692 461115.322,131044.197 461126.941,131043.543 461127.603,131051.285 461135.257,131049.811 461136.754,131052.796 461139.698,131040.951 461151.64,131037.611 461148.331,131039.09 461146.826,131038.212 461145.963,131035.65 461148.563,131023.534 461136.593,131021.302 461138.858,131021.832 461139.387,131020.279 461141.818,131019.774 461142.607,131020.212 461143.04,131018.917 461144.336,131018.484 461143.893,131017.677 461144.429,131015.293 461146.011,131014.876 461145.554,131012.49 461147.742,131024.592 461159.757,131022.024 461162.323,131022.901 461163.197,131024.379 461161.704,131027.725 461165.016,131015.892 461176.97,131012.914 461174.017,131011.44 461175.501,131003.688 461167.871,131003.03 461168.534,130991.534 461180.135,130990.395 461179.023,130988.872 461177.534,130982.629 461183.856,130979.662 461180.955,130978.113 461182.494,130967.721 461172.233,130970.59 461169.33,130966.514 461165.298,130974.463 461157.209,130975.945 461158.659,130978.894 461155.705,130985.515 461162.259,130988.557 461165.269,130991.802 461161.983,130989.5 461159.676,130998.383 461150.69,130998.459 461150.614,131000.769 461152.945,131002.372 461151.354,130998.238 461147.204,130997.846 461147.605,130996.047 461146.912,130994.329 461146.038,130992.71 461144.992,130991.206 461143.785,130989.835 461142.43,130988.61 461140.942,130987.544 461139.335,130986.648 461137.628,130985.933 461135.838,130989.854 461131.777,130987.027 461128.931,130992.015 461125.093,130990.026 461123.12,130988.77 461124.074,130972.344 461136.561,130962.772 461123.976))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Staatsliedenbuurt,WK19040106,0333010000007704,Merenhoef,1,,,3601AC,Maarssen,5.050285,52.140941,131935.93,461470.05,"POLYGON Z ((131952.305 461460.605 0,131935.528 461475.641 0,131952.233 461494.281 0,131944.739 461500.997 0,131940.145 461502.157 0,131935.517 461503.171 0,131931.279 461503.937 0,131927.019 461504.565 0,131922.74 461505.052 0,131918.15 461505.419 0,131913.55 461505.621 0,131908.945 461505.66 0,131901.089 461496.88 0,131907.903 461490.803 0,131905.201 461487.773 0,131927.733 461467.681 0,131925.483 461465.158 0,131932.671 461450.249 0,131933.55 461449.468 0,131933.037 461448.894 0,131953.782 461430.362 0,131967.219 461445.391 0,131961.549 461450.459 0,131962.088 461451.057 0,131962.835 461450.572 0,131987.515 461477.936 0,131986.565 461478.793 0,131988.581 461481.028 0,131992.464 461477.526 0,131994.889 461480.214 0,132001.156 461474.561 0,132019.173 461494.536 0,132016.5 461496.948 0,132034.315 461516.7 0,132027.911 461522.477 0,132009.894 461502.501 0,132012.513 461500 0,132004.306 461490.901 0,131997.823 461496.605 0,132011.207 461511.576 0,132003.381 461520.082 0,131985.234 461500.461 0,132000.876 461487.098 0,131996.099 461481.802 0,131992.401 461485.138 0,131993.794 461486.682 0,131990.479 461489.835 0,131986.574 461485.395 0,131984.78 461487.134 0,131985.915 461488.666 0,131981.718 461492.295 0,131952.305 461460.605 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Centrum ten zuiden van de Vecht,WK19040110,0333010000007959,Gaslaan,16,,,3603CN,Maarssen,5.037733,52.138618,131075.43,461215.7,"POLYGON Z ((131079.087 461229.483 0,131077.761 461225.725 0,131076.701 461226.085 0,131072.289 461213.686 0,131076.104 461212.316 0,131075.803 461211.506 0,131079.526 461210.163 0,131079.807 461211.018 0,131082.577 461210.031 0,131087.006 461222.431 0,131086.205 461222.766 0,131087.613 461226.704 0,131079.087 461229.483 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Schilderskwartier,WK19040112,0333010000008026,Gerard Doustraat,40,,,3601ET,Maarssen,5.040092,52.143145,131239.34,461718.64,"POLYGON ((131198.666 461744.226,131208.248 461735.697,131208.478 461735.492,131209.265 461736.393,131226.614 461720.967,131226.846 461720.761,131229.852 461718.088,131230.083 461717.883,131242.09 461707.207,131242.666 461707.855,131242.388 461708.103,131252.915 461719.916,131252.814 461720.007,131239.869 461731.705,131240.399 461732.318,131240.596 461732.147,131240.824 461732.384,131236.405 461736.316,131236.186 461736.07,131236.38 461735.897,131235.795 461735.239,131222.82 461746.796,131223.621 461747.7,131220.873 461750.219,131221.633 461751.075,131212.136 461759.433,131211.372 461758.596,131210.712 461759.19,131207.932 461756.039,131205.887 461757.83,131199.536 461750.711,131201.581 461748.92,131198.801 461745.77,131199.491 461745.161,131198.666 461744.226))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Spechtenkamp,WK19041215,0333010000009965,Spechtenkamp,231,,,3607KN,Maarssen,5.016709,52.137967,129635.81,461150.39,"POLYGON ((129614.01 461151.2,129619.17 461143.53,129619.303 461143.617,129621.151 461140.871,129626.475 461144.452,129629.43 461140.06,129634.23 461143.26,129635.39 461141.52,129637.2 461142.75,129643.15 461133.72,129648.75 461137.5,129647.56 461139.24,129654.71 461144.07,129651.11 461149.42,129654.69 461151.81,129650.9 461157.43,129647.67 461155.27,129646.39 461157.19,129647.17 461157.71,129644.21 461162.14,129644.86 461162.56,129641.93 461166.93,129627.42 461157.18,129627.7 461156.76,129626.14 461155.72,129624.47 461158.22,129614.01 461151.2))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Spechtenkamp,WK19041215,0333010000009967,Spechtenkamp,233,a,2,3607KN,Maarssen,5.017647,52.137441,129699.76,461091.56,"POLYGON ((129694.784 461094.841,129703.833 461081.403,129707.046 461083.559,129708.582 461084.59,129712.14 461079.281,129736.943 461095.976,129731.347 461104.28,129726.735 461111.125,129725.648 461112.738,129713.332 461104.441,129709.586 461101.918,129708.237 461103.904,129694.784 461094.841))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Spechtenkamp,WK19041215,0333010000009968,Spechtenkamp,233,a,3,3607KN,Maarssen,5.017648,52.137427,129699.76,461089.96,"POLYGON ((129694.784 461094.841,129703.833 461081.403,129707.046 461083.559,129708.582 461084.59,129712.14 461079.281,129736.943 461095.976,129731.347 461104.28,129726.735 461111.125,129725.648 461112.738,129713.332 461104.441,129709.586 461101.918,129708.237 461103.904,129694.784 461094.841))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Lanenkwartier,WK19040109,0333010000010375,Vondelstraat,1,,,3601EX,Maarssen,5.038707,52.143949,131145.01,461808.49,"POLYGON Z ((131168.93 461887.451 0,131109.991 461820.528 0,131110.969 461819.672 0,131108.598 461817.893 0,131106.374 461814.642 0,131105.873 461811.194 0,131106.643 461807.814 0,131099.392 461804.18 0,131103.613 461798.011 0,131109.457 461794.115 0,131116.924 461793.141 0,131122.769 461794.44 0,131127.314 461797.687 0,131131.599 461803.452 0,131131.86 461808.076 0,131122.911 461815.323 0,131127.451 461820.519 0,131147.597 461802.966 0,131144.222 461799.116 0,131143.538 461799.715 0,131129.597 461783.937 0,131131.14 461782.612 0,131114.067 461763.257 0,131099.164 461776.234 0,131081.431 461756.06 0,131082.95 461754.721 0,131065.376 461734.807 0,131066.894 461733.467 0,131058.215 461723.635 0,131068.796 461714.295 0,131071.738 461717.62 0,131077.2 461712.789 0,131073.533 461708.643 0,131083.773 461699.576 0,131091.276 461708.08 0,131089.28 461709.83 0,131105.827 461728.624 0,131104.277 461729.958 0,131121.555 461749.404 0,131122.174 461748.864 0,131123.619 461750.395 0,131126.947 461747.375 0,131125.584 461745.827 0,131136.197 461736.483 0,131153.949 461756.645 0,131149.575 461760.54 0,131166.293 461779.312 0,131169.313 461776.621 0,131171.188 461776.165 0,131172.633 461776.737 0,131175.036 461779.435 0,131174.372 461780.027 0,131185.778 461792.835 0,131186.45 461792.237 0,131194.119 461800.938 0,131185.203 461808.753 0,131177.913 461800.435 0,131176.499 461801.675 0,131171.793 461796.305 0,131160.676 461806.049 0,131162.961 461808.657 0,131162.589 461808.982 0,131162.284 461808.633 0,131154.506 461815.453 0,131152.525 461813.193 0,131139.422 461824.679 0,131146.663 461832.91 0,131145.449 461833.974 0,131171.931 461864.06 0,131179.027 461857.835 0,131189.312 461869.548 0,131168.93 461887.451 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Valkenkamp,WK19041207,0333010000012235,Valkenkamp,554,,,3607MJ,Maarssen,5.014838,52.136991,129507.14,461042.41,"POLYGON ((129497.306 461041.65,129502.568 461033.802,129517.556 461043.898,129517.855 461044.099,129517.428 461044.735,129514.503 461049.088,129521.993 461054.121,129520.346 461056.62,129522.477 461058.02,129524.118 461055.529,129534.446 461062.485,129529.425 461069.952,129530.318 461070.569,129530.729 461070.174,129531.248 461069.937,129531.815 461069.887,129532.368 461070.029,129532.841 461070.347,129533.182 461070.804,129533.351 461071.348,129533.329 461071.918,129533.119 461072.448,129534.018 461073.058,129539.045 461065.584,129549.374 461072.533,129547.704 461075.013,129549.824 461076.441,129551.494 461073.961,129561.828 461080.888,129560.483 461082.892,129552.373 461094.975,129549.436 461092.994,129550.264 461091.715,129548.243 461090.371,129540.722 461101.572,129528.912 461093.63,129527.899 461092.949,129531.343 461087.822,129532.075 461086.732,129517.501 461076.942,129516.759 461078.046,129513.323 461083.159,129511.947 461082.231,129502.388 461075.786,129500.529 461074.532,129504.067 461069.243,129507.433 461064.211,129510.231 461061.196,129503.274 461056.527,129502.922 461056.189,129502.73 461055.74,129502.729 461055.252,129502.918 461054.802,129506.345 461049.704,129507.26 461048.343,129504.684 461046.611,129502.722 461045.292,129497.306 461041.65))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Zandweg-Oostwaard,WK19040105,0333010000012838,Zandweg,31,c,,3601AE,Maarssen,5.045355,52.138964,131597.42,461251.68,"POLYGON ((131574.765 461244.034,131575.563 461241.033,131587.035 461244.12,131590.633 461245.058,131590.707 461244.774,131602.158 461247.759,131601.483 461250.349,131601.257 461250.289,131599.45 461257.024,131598.216 461261.622,131599.582 461261.943,131597.619 461270.295,131591.541 461268.866,131593.305 461261.363,131592.137 461261.088,131593.52 461255.935,131588.707 461254.684,131589.577 461251.662,131575.026 461247.757,131575.934 461244.346,131574.765 461244.034))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Centrum ten zuiden van de Vecht,WK19040110,0333010000013973,Harmonieplein,115,,,3603BS,Maarssen,5.039224,52.138669,131177.58,461220.87,"POLYGON Z ((131181.919 461196.166 0,131188.048 461228.63 0,131174.919 461231.109 0,131168.79 461198.645 0,131173.827 461197.694 0,131181.919 461196.166 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Reigerskamp,WK19041205,0333010000014825,Reigerskamp,482,,,3607JC,Maarssen,5.016981,52.134754,129652.61,460792.84,"POLYGON ((129629.106 460784.646,129629.817 460784.57,129629.156 460781.002,129649.285 460777.179,129652.942 460771.604,129653.323 460771.934,129654.39 460770.423,129648.624 460766.651,129675.623 460726.407,129670.696 460723.169,129691.992 460691.23,129691.535 460690.989,129690.392 460687.903,129692.31 460687.205,129675.064 460642.262,129695.389 460634.184,129696.056 460635.923,129700.08 460634.379,129699.413 460632.64,129699.852 460632.472,129700.239 460633.48,129702.676 460632.545,129702.289 460631.537,129704.912 460630.53,129705.005 460630.773,129704.454 460630.984,129706.678 460636.802,129707.227 460636.585,129707.322 460636.826,129703.526 460638.327,129697.716 460640.625,129695.364 460634.77,129690.042 460636.908,129694.295 460647.963,129699.06 460646.13,129699.88 460648.22,129702.41 460647.24,129703.2 460649.28,129695.885 460652.094,129697.733 460656.9,129702.57 460655.04,129704.1 460659.18,129699.318 460661.019,129701.195 460665.901,129708.45 460663.11,129709.95 460667.24,129702.773 460670,129704.625 460674.815,129711.97 460671.99,129712.74 460674.04,129710.22 460674.99,129711 460677.07,129706.202 460678.916,129707.168 460681.427,129718.712 460676.893,129719.84 460679.89,129710.558 460683.282,129710.901 460684.236,129713.8 460683.11,129716.83 460690.86,129716.77 460691.45,129712.6 460691.19,129712.69 460691.42,129712.35 460691.94,129716.49 460692.38,129716.47 460692.74,129713.36 460697.37,129710.566 460695.481,129708.934 460697.912,129717.776 460703.848,129715.676 460706.977,129714.397 460706.112,129705.238 460699.917,129704.139 460701.564,129708.39 460704.4,129705.85 460708.24,129701.584 460705.394,129698.759 460709.627,129702.93 460712.41,129700.53 460716.06,129696.335 460713.261,129693.405 460717.651,129697.6 460720.45,129695.13 460724.09,129690.964 460721.31,129684.03 460731.703,129688.538 460734.687,129692.132 460729.493,129696.643 460732.511,129701.148 460735.525,129697.339 460741.151,129688.754 460735.398,129686.479 460738.789,129690.564 460741.529,129689.33 460743.43,129685.217 460740.67,129682.153 460745.209,129686.3 460747.91,129683.872 460751.492,129679.793 460748.755,129676.881 460753.094,129680.961 460755.832,129678.5 460759.501,129674.42 460756.764,129671.575 460761.004,129675.655 460763.741,129673.125 460767.511,129669.045 460764.774,129666.495 460768.577,129670.574 460771.314,129669.35 460773.138,129665.271 460770.401,129664.676 460771.288,129668.755 460774.024,129667.499 460775.897,129663.42 460773.16,129662.634 460774.331,129662.147 460775.057,129661.933 460775.376,129661.514 460775.046,129660.435 460776.646,129660.778 460776.925,129656.93 460782.652,129658.166 460788.803,129660.879 460802.298,129657.4 460802.959,129657.527 460803.632,129655.012 460804.114,129654.885 460803.403,129651.431 460804.101,129647.926 460787.173,129630.972 460790.424,129630.325 460786.907,129629.575 460787.084,129629.106 460784.646))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Centrum ten zuiden van de Vecht,WK19040110,0333010000017533,Gaslaan,18,,,3603CN,Maarssen,5.037817,52.138761,131081.3,461231.57,"POLYGON Z ((131087.613 461226.704 0,131088.8 461226.457 0,131093.58 461246.936 0,131089.108 461247.974 0,131088.696 461246.359 0,131087.809 461246.638 0,131088.059 461247.548 0,131083.159 461249.103 0,131077.15 461230.065 0,131079.087 461229.483 0,131087.613 461226.704 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Componistenbuurt,WK19040108,0333010000017945,Beethovenlaan,1,,3,3603CH,Maarssen,5.04051,52.137567,131265.02,461097.85,"POLYGON ((131262.017 461103.524,131262.256 461098.709,131263.155 461098.754,131263.557 461090.644,131273.812 461084.278,131274.352 461085.157,131274.171 461088.149,131276.536 461088.184,131276.24 461092.995,131277.742 461093.068,131277.513 461097.735,131274.454 461097.597,131274.188 461101.916,131271.44 461101.887,131271.218 461106.382,131266.404 461106.144,131266.522 461103.747,131262.017 461103.524))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Componistenbuurt,WK19040108,0333010000018129,Beethovenlaan,1,,2,3603CH,Maarssen,5.04051,52.137579,131265.02,461099.23,"POLYGON ((131262.017 461103.524,131262.256 461098.709,131263.155 461098.754,131263.557 461090.644,131273.812 461084.278,131274.352 461085.157,131274.171 461088.149,131276.536 461088.184,131276.24 461092.995,131277.742 461093.068,131277.513 461097.735,131274.454 461097.597,131274.188 461101.916,131271.44 461101.887,131271.218 461106.382,131266.404 461106.144,131266.522 461103.747,131262.017 461103.524))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssenbroek,WK190412,Bisonspoor,WK19041214,0333010000018179,Bisonspoor,1235,,,3605KZ,Maarssen,5.028499,52.135527,130441.61,460874.88,"POLYGON ((130398.491 460845.241,130403.014 460840.851,130400.522 460838.279,130405.601 460833.374,130408.099 460835.928,130409.393 460834.697,130419.925 460845.563,130418.645 460846.834,130423.124 460851.449,130426.981 460847.693,130454.198 460875.828,130455.037 460876.695,130452.142 460879.499,130452.056 460879.582,130446.503 460884.959,130446.417 460885.043,130444.837 460886.573,130444.75 460886.657,130441.578 460889.729,130441.187 460889.33,130441.113 460889.254,130439.06 460887.153,130437.794 460888.389,130427.232 460877.472,130428.698 460876.053,130424.234 460871.44,130422.768 460872.858,130412.234 460861.969,130413.519 460860.734,130398.491 460845.241))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Maarssen,WK190401,Op Buuren,WK19040104,1904010000030516,Sluysoort,10,,,3602AS,Maarssen,5.053983,52.12963,132183.34,460210.5,"POLYGON ((132178.861 460210.311,132185.56 460206.397,132182.858 460201.942,132187.917 460198.862,132188.383 460198.578,132188.15 460198.212,132192.523 460195.586,132192.749 460195.906,132193.207 460195.628,132198.262 460192.556,132200.897 460196.922,132207.634 460192.857,132209.441 460195.831,132209.696 460195.733,132216.4 460206.766,132216.197 460207.009,132217.138 460208.74,132213.035 460211.299,132214.49 460213.79,132206.481 460218.597,132206.712 460219.015,132202.421 460221.574,132202.165 460221.22,132194.254 460226.053,132192.679 460223.595,132188.458 460226.204,132187.404 460224.435,132187.141 460224.623,132180.391 460213.539,132180.673 460213.368,132178.861 460210.311))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Breukelen,WK190402,Breukelen Midden,WK19040215,1904010000032063,Heycoplaan,37,,1,3621WS,Breukelen,4.997109,52.176305,128316.95,465422.92,"POLYGON ((128313.153 465411.407,128321.535 465411.055,128328.503 465410.655,128328.38 465407.611,128328.837 465407.309,128328.52 465404.853,128328.22 465398.38,128333.02 465397.36,128332.578 465394.06,128337.398 465393.022,128338.358 465397.48,128343.494 465392.406,128344.658 465391.967,128347.939 465390.731,128348.166 465391.787,128349.172 465396.47,128349.331 465397.21,128349.439 465397.712,128348.812 465397.948,128349.676 465398.823,128349.389 465399.106,128337.49 465410.862,128337.111 465410.478,128331.747 465415.777,128332.127 465416.162,128319.884 465428.257,128319.694 465428.065,128315.657 465432.053,128314.551 465433.146,128314.044 465432.634,128313.153 465411.407))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,1904010000032329,Doude van Troostwijkplein,53,,,3632BC,Loenen aan de Vecht,5.020158,52.208963,129911.89,469048.19,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,1904010000032340,Driehovenlaan,4,s,,3632BJ,Loenen aan de Vecht,5.020043,52.208813,129903.97,469031.55,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,1904010000032341,Driehovenlaan,4,r,,3632BJ,Loenen aan de Vecht,5.020011,52.208758,129901.77,469025.38,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,1904010000032342,Driehovenlaan,4,p,,3632BJ,Loenen aan de Vecht,5.01998,52.208704,129899.58,469019.42,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,1904010000032343,Driehovenlaan,4,n,,3632BJ,Loenen aan de Vecht,5.019942,52.20864,129896.96,469012.31,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
Stichtse Vecht,G1904,StichtseVecht-gezondheidszorgfunctie,Loenen aan de Vecht,WK190403,Driehoven,WK19040308,1904010000032378,Driehovenlaan,8,p,,3632BJ,Loenen aan de Vecht,5.01988,52.208621,129892.7,469010.24,"POLYGON Z ((129877.257 469091.419 0,129874.011 469088.981 0,129867.491 469097.097 0,129857.51 469090.46 0,129863.305 469081.482 0,129860.573 469079.666 0,129883.617 469045.076 0,129884.08 469045.373 0,129886.772 469041.28 0,129890.659 469043.023 0,129895.937 469041.211 0,129883.286 469009.092 0,129853.214 469020.794 0,129854.602 469024.361 0,129848.176 469026.862 0,129846.426 469022.364 0,129844.388 469023.157 0,129840.001 469011.884 0,129841.956 469011.123 0,129840.225 469006.675 0,129846.69 469004.159 0,129847.753 469006.892 0,129877.812 468995.194 0,129873.138 468983.324 0,129864.456 468986.776 0,129861.28 468978.917 0,129882.815 468970.608 0,129907.189 469032.308 0,129917.773 469028.263 0,129924.638 469045.717 0,129901.177 469054.81 0,129898.44 469047.995 0,129895.225 469049.14 0,129876.233 469077.597 0,129883.439 469082.736 0,129877.257 469091.419 0))"
