Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
16421,"Verharde weg (drieluik midden)",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/7/0/4/70477e349273a8284337c37bc418a163_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/3/d/e3d0a136e5333ab30c6a4b795ee2b314_700_540.jpg,,,
16422,"Verharde weg (drieluik rechts)",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/a/0/3/a03771ac6648a1e8330464a7837467b0_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/f/b/3fba98e31b9bf14aaeb2d8592d62d94e_700_540.jpg,,,
16423,"'t Hylo-er ryskaartje",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/6/0/c606b8227210abca6ce8023953a835ae_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/0/8/108e59647f81353f04368a53b4fbff1e_700_540.jpg,,,
16424,Zeegezicht,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/9/4/f/94f51331bcfd4c3bf88344c328b693e9_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/4/c/c4caefbe6e5e300df5e9b671ceedfaa4_700_540.jpg,,,
16425,"Sabra en Chatila",Wolvekamp,G.C.,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Olieverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/5/b/c/5bc9787800b085aff3948332abc0a467_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/5/f/a5f8d9c14cb46af4f0713c1c9ee202b9_700_540.jpg,,,
16426,"Vliegend figuur",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/b/c/4/bc4b83b4a6cc0dc04354ce0d2a0248ba_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/6/3/663cd6a28ba5a71a2a4cd36d75de447d_700_540.jpg,,,
16427,"Boslandschap III",Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Olieverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/8/d/e/8de909ad51f16e3181974478d07c3de4_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/6/d/06d6e5b9145a1c2f07d770add0f042c9_700_540.jpg,,,
16428,Greppel,Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/8/d/5/8d5d3d2dc6cbc06bb2ccca34ce97dabc_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/d/b/edb7eec7aada44ca1154503657b0ff25_700_540.jpg,,,
16429,"Luchtfoto Heiloo 22-6-95",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/2/2/a22d13f25002c42a777ac9696d9f45fe_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/6/5/865993eb73a9e732b3c65c34797203e8_700_540.jpg,,,
16430,"ZT - J.C. Heeck - Vaas met bloemen",Heeck,J.C.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/c/4/cc41c84fbf73ae28e589dfa9d25f420e_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/3/b/53b57b17941feafb4f76ab3dfbfa13a0_700_540.jpg,,,
16431,Gemeentehuis,Brouwer,Abraham,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Acquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/9/d/1/9d1c1914db25b78afef6bca8d531d68f_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/5/e/15eb16362f42425004a84eec2fa50c61_700_540.jpg,,,
16432,"Onder en bovengronds",Smit,R.C.,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Inkt,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/e/e/3eeafe98e89109deab76b88bfd509b5c_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/5/2/452120d62fce4f2e64b1627ad8873cfe_700_540.jpg,,,
16433,"Miriam met Jane",Olthuis,Femina,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Olieverf,Hardboard,,,,,,,,http://beheer.kunstwacht.nl/cache/b/e/c/beca87cc535812d296eac9a6f617a987_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/b/b/3bbf5c323d7047f71768800472b12aad_700_540.jpg,,,
16434,"De Sprong",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Gemengde techniek op papier",,,,,,,,,http://beheer.kunstwacht.nl/cache/1/b/6/1b6cc87acfc2a381cc6590f2f5b4744d_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/0/3/a03ce69cf15a42fe63edd99adef9c5e3_700_540.jpg,,,
16435,"ZT - Niyita",Niyita,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Olieverf,Paneel,,,,,,,,http://beheer.kunstwacht.nl/cache/e/e/7/ee71c443ab8352259e7d28f2ca4c6565_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/c/2/0c2589486d01f2f8a27430815953466c_700_540.jpg,,,
16436,Epiloog,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/8/9/f/89fd3406b20fea7d049540d9d48fbe22_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/5/b/55b766d12512a53a29d1eb9a845a8600_700_540.jpg,,,
16437,"Figuur in landschap",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/f/4/d/f4dc7972a499f9100fd57e8a83d1bb00_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/1/7/c1720a41835c7934bc91f3cde4fac463_700_540.jpg,,,
16438,"ZT - Geschenk ÅwiÄtochÅowice",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Krijttekening,Fluweel,,,,,,,,http://beheer.kunstwacht.nl/cache/7/0/2/702342b4bfeb4edaf9fe05c4d4258f2a_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/9/e/f9efb1f4eade6098c25a279dd004101a_700_540.jpg,,,
16439,Grasveld,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/f/3/1/f31a306fd5e5f115396026a6b458e99e_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/a/6/8a636ae0e01e3272c21ae1a5a44f15c9_700_540.jpg,,,
16440,Wilgen,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/7/f/4/7f4f9100ae5d3ff385f5b78e4f929ebf_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/5/d/c5dd250babfaf5d0b12291e821ff3534_700_540.jpg,,,
16441,"ZT - Boll - Vaas met bloemen",Boll,A.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Olieverf,Meubelplaat,,,,,,,,http://beheer.kunstwacht.nl/cache/3/7/e/37e8baaa4e3f2ec67e7003372691d034_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/9/6/d96370f7399116422de8631da572f3d3_700_540.jpg,,,
16442,"Landschap met boom",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/f/f/4/ff43b2979cd76ebf866992036e7b0261_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/9/9/1991f3eb9140aa4e7354d1b913d5feee_700_540.jpg,,,
16443,"Staand figuur",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/1/3/f/13fb39087c04c69f775a6d9db62ea37e_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/d/8/cd87e858c06139ba974c59474c684189_700_540.jpg,,,
16444,"Hou je bek dicht",Wit,Vrouwkje,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Acrylverf,Paneel,,,,,,,,http://beheer.kunstwacht.nl/cache/5/2/e/52e28950b4b6c343ac6d147b1e75ae1e_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/c/9/1c92238f5e00f9efc2b035fa2b7b2dd4_700_540.jpg,,,
16445,"En profiel",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/e/3/5/e35a30bdef9a0bb3e8d17ad7a941b278_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/9/4/1945fc6851040b2018b190d12b563517_700_540.jpg,,,
16446,"Wijk aan Zee 1618",Saendram,J.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/a/1/ca14bce6dd9186647ce33519ee7fe4af_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/4/6/346d36b72fed3c297bdc46b2d54bca9d_700_540.jpg,,,
16447,"Onbekend - Diepenveen",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/3/5/e/35ec438b9fd1138dca2e233dcc86e540_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/3/4/4347ac98196b46d6390bde68decc902f_700_540.jpg,,,
16448,Ondergronds,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/5/9/c/59c6fab68d3beaef2c0ab7e6f7905eb6_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/7/d/e7da8899567c006592ee497c063d3e77_700_540.jpg,,,
16449,Fonteinemmertje,Glopper,M.E.,de,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Olieverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/a/e/9/ae9fbe97ac6c590f394cc19e52129e58_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/6/6/e666cdba2618fa14a9e07a3989bdd3de_700_540.jpg,,,
16450,Landschap,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/b/1/a/b1a7eb6477f4b6f5da9e7f4cda5e11d5_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/a/b/bab631d1bbff95bd5d84d23246b29422_700_540.jpg,,,
16451,Passagio,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/e/3/8/e38bef2d045ee01eca7f3ecdc7892fe5_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/9/4/294d04281f68e29ce2b776c004d46dca_700_540.jpg,,,
16452,"ÅwiÄtochÅowice Urzad Hleiski 1936",Szczepanek,Rys,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Pentekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/4/d/f/4df82ab824f235ebe4cde5ce4e9df990_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/5/b/85bf498b693b5e2a599349cf82f17635_700_540.jpg,,,
16453,onbekend,,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/2/3/6234f0bd40061f2dd42023574c98d5e4_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/2/0/020174ed13a0c6a5b55f0c1516e63576_700_540.jpg,,,
16454,"ÅwiÄtochÅowice Urzad Hleiski 1936",Szczepanek,Rys,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Pentekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/0/d/a0da08331298b878f7d7aa36b2925916_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/e/c/5ecb180b2b3219c7743484bb8ce4defb_700_540.jpg,,,
16455,onbekend,,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",,,,,,,,,,http://beheer.kunstwacht.nl/cache/5/a/9/5a9be007193df2bea9b9ed0acd62ab41_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/b/8/9b8a7e9c55756ac008c3a23e0cc3bd59_700_540.jpg,,,
16456,Hercynia,Rouwendaal,M,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Aquarel op papier",,,,,,,,,http://beheer.kunstwacht.nl/cache/3/d/5/3d51aa46421eaaedbe42f4d9d80da964_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/f/a/afae39d52924684ba891da9a58473b47_700_540.jpg,,,
16457,"De corsage",DaniÃ«ls,Rob,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Acryl op hardboard",,,,,,,,,http://beheer.kunstwacht.nl/cache/7/3/d/73d114bae8f85d96cc17a8816e751384_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/8/9/b89c558c5e17ccce7a0ab9573cf312ce_700_540.jpg,,,
16458,"De roffel",DaniÃ«ls,Rob,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Acryl op hardboard",,,,,,,,,http://beheer.kunstwacht.nl/cache/d/f/c/dfce2b0ef99c168fbe1ecd2545b3a1c8_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/9/5/495d0acbea457a7db206bd4419c51598_700_540.jpg,,,
16459,"Philishave in werking",DaniÃ«ls,Rob,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Acryl op hardboard",,,,,,,,,http://beheer.kunstwacht.nl/cache/b/4/8/b4895574921c7c35fb892e233bf834e6_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/2/1/d219cc068d5b1cda3f73849f2e5eacdd_700_540.jpg,,,
16460,onbekend,,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",,,,,,,,,,http://beheer.kunstwacht.nl/cache/4/8/d/48d28ce568cd08cb0c2c7b0b6249ec72_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/f/7/9f785c0995e9eb6eb0fe52d7dac5937f_700_540.jpg,,,
16461,"ZT - Beatrix","Watzema - Andriesse",Ineke,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/3/0/3/303ff45a6c2dab3d71149e2eb2b8a6ad_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/e/c/5ec32f0d8296d283eb671343dc8ed510_700_540.jpg,,,
16462,"Bosvilla IV",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/5/4/4/5444e768d9333681e06c92b2ad3bbac0_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/4/a/a4a0d2a6bac27971e3913552c870ce7b_700_540.jpg,,,
16463,Landschap,Koning,Marie,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Gouache,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/8/1/b819370a0534a58e6b4b20791ba8483c_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/5/9/e59d78823b42929b1105e82997ba706b_700_540.jpg,,,
16464,"Bosvilla I",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/4/0/a4095bcf7102be14f8ecd2a7208aa397_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/c/7/bc70f6c0926463d154be0149dfee0f26_700_540.jpg,,,
16465,"ZT - Aquarel van huizen",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/8/b/68b164ae4c7ddacbb10ff4d68ca59225_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/d/a/8da19479efb30ff76f325b0b7e7ce3d8_700_540.jpg,,,
16466,"Bosvilla III",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/e/1/6e161db2fbca60e9e33aa07661f9dc19_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/0/3/6030cbc99bcedcc1c94daa7deaba798c_700_540.jpg,,,
16467,"Bosvilla II",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/d/e/2/de20923122105c9adc4b0f68c136a4da_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/9/f/99fff95d818d87833f6f38b7410f03bf_700_540.jpg,,,
16468,"Duinlandschap I",Schregardus,Jet,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Krijt,Houtskool,,,,,,,,http://beheer.kunstwacht.nl/cache/8/b/0/8b00935098416dcb9b4c7bb657f2036f_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/4/c/d4ce69700d4b571aaa68af9e3908afff_700_540.jpg,,,
16470,"ZT - Vogel - Corneille","Corneille (1922 - 2010)","pseudoniem van Guillaume Cornelis van Beverloo",,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Druk,,,,,,,,,http://beheer.kunstwacht.nl/cache/2/c/1/2c10a66710bf17ecfcfc722e917e29b7_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/4/b/14bf31a995c4affc5b93c08a87688f9e_700_540.jpg,,,
16471,"Fishergate, Preston 1890",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Schilderij,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/3/f/33ff7c30468f352c778e29447e8df98d_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/4/2/c423f8b695128a079c5cfe6e68414f60_700_540.jpg,,,
16472,"Foto Beatrix en Claus",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/9/0/0/90070b29a5989694df90310ea8e250f8_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/2/6/5269c0687d20c9d6b7c437c80a22a335_700_540.jpg,,,
16473,"zonder titel",Emiel,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Canvas,,,,,,,,,http://beheer.kunstwacht.nl/cache/0/f/f/0ffbcfa7006cfc4e0c71af4c4dbd9baf_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/e/5/5e55277aa644437c51840add07695f9a_700_540.jpg,,,
16474,"Prent van een kerk en kerkruine",Zeeman,A.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/9/6/e968d84dcb34bf6016108a21f8f38d4e_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/4/0/74091d48f3882a358803e052f1a38afc_700_540.jpg,,,
16475,"Sneeuwval in de bergen","Klein Schiphorst",W,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/8/f/7/8f7e7670c67f18eaa584b65644c4b6d0_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/5/1/851ad3bfda7934a94a805be078996ff6_700_540.jpg,,,
16477,Septemberzon,"Klein Schiphorst",W,,,Heiloo,"Gemeentehuis Heiloo","Kelder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/8/e/c/8ecc1b1c978c0eb9d266800848676884_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/6/7/0678cd27b967b7f3cb18f9b480945326_700_540.jpg,,,
16478,"Gift ÅwiÄtochÅowice",Szczepanek,Rys,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Plexiglas,Reproductie,Hout,,,,,,,http://beheer.kunstwacht.nl/cache/c/e/e/cee03d3f892d27b49d9cb6baeb0cbb66_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/4/8/2483885827157a47a96b8a6eee3a1811_700_540.jpg,,,
16479,"Het huis Koulster",Schijnvoet,Jac.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/7/7/e/77e0f34c0a4f0af93fb18cb42e505b7a_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/f/4/6f44d6131b0ae9117a415a3dc0cebd91_700_540.jpg,,,
16480,"In het Braziliaanse oerwoud",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/f/2/6f29ccd4db656dea837b5e4809239b74_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/0/7/0071d93ebd51a38f1593acfe0d8851a5_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/1/b/21b476dc733a86fda8d0b021053d32ef_700_540.jpg,,
16481,"Kwartetspel Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/6/e/b6e08b579fe37252743279bdfbe4b5cd_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/f/f/dffec3d358bb4f8b372db48d699e7422_700_540.jpg,,,
16482,"Prent Huis IJpestein",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/0/e/a/0ea561a79d65c25884eac3ecae3373c2_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/4/4/6448aedd1b28afe79d349e797d5f39ba_700_540.jpg,,,
16483,Solliciteren?,,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Poster,,,,,,,,,http://beheer.kunstwacht.nl/cache/5/0/4/5043ce2984ed1f28df0e4826ecb0b9f5_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/b/a/0ba32ab5d3b65a96c3527431eff9da9c_700_540.jpg,,,
16484,"R.K.K. afd. Heiloo 1934 1949",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Glas,,,,,,,,,http://beheer.kunstwacht.nl/cache/4/b/8/4b8c9033515167e520da0c5f032b19f3_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/e/6/4e6396d9fba3acec9a86c22b1a36deb7_700_540.jpg,,,
16485,"ZT - Alkmaar aan Heiloo",Essers,B.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Krijt,Houtskool,Tekening,,,,,,,http://beheer.kunstwacht.nl/cache/6/4/a/64a0befc29205e86fa3139fd9d4e273e_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/1/1/311e4230126c16382b21ac36aeecf89d_700_540.jpg,,,
16486,"Tekening nr. 3",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Krijttekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/5/3/353c4f2c95ed0b230512080b3dbd3c97_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/1/d/71df1d00f38a6286b8a8938949943dd4_700_540.jpg,,,
16487,"Slootkant II",Bus,Bram,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Zeefdruk,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/7/8/b78207c5197c78555f45d113e1859318_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/c/2/5c27d8f68abf47d87d0c2efe8caea651_700_540.jpg,,,
16488,"Luchtfoto 21-09-2006",,,,,Heiloo,"Gemeentehuis Heiloo","Kelder ",Fotoprint,,,,,,,,,http://beheer.kunstwacht.nl/cache/9/0/d/90daee3d20dd887369841a3d76520a9d_700_540.jpg,,,,
16489,"Odyssee I",Aulman,Marianne,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.24 ",Zeefdruk,,,,,,,,,http://beheer.kunstwacht.nl/cache/2/3/1/231cec1c0751f7b178758330a93264ed_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/e/6/5e611fa00ee36fb9734d2181540dc924_700_540.jpg,,,
16490,"Luchtfoto kamer 0.24",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.24 ",Fotoprint,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/5/f/85f2ba6c00161f97f40523137a380789_700_540.jpg,,,,
16491,"Luchtfoto 21-09-2006 kamer 0.24",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.24 ",Fotoprint,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/9/c/39cc1314846650e6ac51096a81a7ca54_700_540.jpg,,,,
16495,"Zonder titel",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.25 ","Olieverf op hout",,,,,,,,,http://beheer.kunstwacht.nl/cache/7/3/a/73a29bb9332d1ca66044e8ed382405f4_700_540.jpg,,,,
16496,"Impressie nieuwbouw De Kloet",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/0/8/3085bfeaedc0c64e0b16b2ad70dc38f3_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/c/0/dc006e826b0bc700e86d24bb89224c7d_700_540.jpg,,,
16497,"Zonder titel",Meuwese,Ellen,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.25 ",Zeefdruk,,,,,,,,,http://beheer.kunstwacht.nl/cache/7/3/b/73b8dcefd417acaa491a66161efc668c_700_540.jpg,,,,
16498,"Bert Jonk",Szczepanek,Rys,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Olieverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/4/5/0/4506d6db02025a97c3fbfb2bcafc380d_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/d/d/cdd1f4f7ac77984d55730680afd5d624_700_540.jpg,,,
16499,"Plattegrond kamer 0.25",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.25 ",,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/9/a/39a8a7468fe53b8b356df8f0cab12fb6_700_540.jpg,,,,
16500,"Zonder titel",Slavenburg,G.A.,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.25 ",Acquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/9/b/6/9b60db07fc3f39d1f8d2ba6b756ab51f_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/6/7/367f13a280e67d54e32a8520a5037bd5_700_540.jpg,,,
16501,"Work II",Laar,R.J.,van,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Ets,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/8/0/e80fe1c98eb837b7b7ffe3c812eda561_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/a/8/0a8eedad84e76c773df0113c92e39d19_700_540.jpg,,,
16502,"Landschap I",Wal,Eric,"van der",,Heiloo,"Gemeentehuis Heiloo","Zolder ",Gouache,,,,,,,,,http://beheer.kunstwacht.nl/cache/1/8/3/1836056f4dab3f6141354f9189114149_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/1/0/a10aaa79164a45124f12f163c6a06070_700_540.jpg,,,
16503,"Luchtfoto kamer 0.25",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.25 ",Fotoprint,,,,,,,,,http://beheer.kunstwacht.nl/cache/7/2/9/729ceabf439b4a23a09889418eca6f6f_700_540.jpg,,,,
