Ministerie;Leverancier;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel (binnen- en buitenland);1120 - Arbeidsomstandigheden en personele zorg (incl. BHV middelen);1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Studie en opleiding;1160 - Personeelsevenementen, - bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis en verblijfkosten;Eindtotaal
BZK;De Booij Party en Congresarchitekten;;;;;;1;;;;1
BZK;De Bounderei;;;;;;1;;;;1
BZK;de Buren (Apeldoorn) V.O.F.;1;;;;;;;;;1
BZK;De Burgerij;;;;1;;;;;;1
BZK;De Clercq Advocaten Notariaat;;;;;;1;;;;1
BZK;De CoachPraktijk;;;;;;1;;;;1
BZK;De Corridor;;;;1;;1;;;;1
BZK;De Energiebespaarders B.V.;;;;;;2;;;;2
BZK;De Federatie B.V.;;;;;;2;;;;2
BZK;De Gevangentoren B.V.;;;;1;;;;;;1
BZK;De Gezonde Zaak B.V.;;;1;;;;;;;1
BZK;De Gist B.V.;;;;1;;;;;;1
BZK;De Gouden Ton;;;;1;;;;;;1
BZK;De Gouden Wok Zuiderpark;;;;1;;;;;;1
BZK;De Goudse Lichtfabriek B.V.;;;;1;;;;;;1
BZK;De Groen Advisering;;;;;;2;;;;2
BZK;De Haagse Hogeschool;;;;;;2;;;;2
BZK;De Heeren Hofsteenge;;;;1;;;;;;1
BZK;De Hofnar Scheveningen B.V.;;;;1;;;;;;1
BZK;De Horeca Academie Zakelijk B.V.;;;;1;;1;1;;2;2
BZK;De horeca mannen;;;;1;;;;;;1
BZK;De Japanse Watertuin B.V.;;;;1;;;;;;1
BZK;de Keuken van Alex;1;;;1;;;;;;1
BZK;De Knegt & Leeflang B.V.;;;;1;;;;;;1
BZK;De Koekjesfabriek;;;;1;;;;;;1
BZK;De Kookfabriek Den Haag B.V.;;;;1;;;;;;1
BZK;De Koperen Hoogte;;;;2;;;;;;2
BZK;de Kreiterij;;;;1;;;;;;1
BZK;De Letterspecialist B.V.;;;;;1;;;;;1
BZK;De Matroos en het Meisje;;;;1;;;;;;1
BZK;De Meesterproef;;;;1;;;;;;1
BZK;De Meisjes van Spijs;;;;;;1;;;;1
BZK;De Nederlandse Ver. van Rentmeesters NVR;;;;;;1;;;;1
BZK;De Nieuwe Lijn B.V.;;;;;;;;;3;3
BZK;De Nieuwe Pelgrim;;;;;;1;;;;1
BZK;De Onderstroom Karin Brugman;;;;;;1;;;;1
BZK;de Persgroep Nederland B.V.;;;;1;;;;;;1
BZK;DE REE;;;;;;1;;;;1
BZK;De Roos Geschenken B.V.;;;;;;1;;;;1
BZK;De Schenker B.V.;;;;1;;;;;;1
BZK;De Sfeerstal;;;;1;;;;;;1
BZK;De Spijker B.V.;;;;1;;;;;;1
BZK;De Stad B.V.;;;;1;;;;;;1
BZK;De Staffing Groep Nederland B.V.;;;;;;;;;1;1
BZK;De Stickerkoning B.V.;;;;;;1;;;;1
BZK;De Succesvolle Introvert;;;;;;1;;;;1
BZK;De Teamcoach;;;;;;1;;;;1
BZK;De Tuinderij;;;;1;;;;;;1
BZK;De Uurwerker;;;;1;;;;;;1
BZK;De Vrienden van de Burgemeester;1;;;;;;;;;1
BZK;De Vuijst Consult B.V.;;;;;;2;;;;2
BZK;De Watertuin Holding B.V.;;;;1;;;;;;1
BZK;De werktuin;;;;;;2;;;;2
BZK;De Werkvermogen Oplossing;;;2;;;;;;;2
BZK;De Wijkplaats B.V.;;;;1;;;;;;1
BZK;De Wolf Lezingen;;;;;;1;;;;1
BZK;De Zaak van Dorien;;;;;;1;;;;1
BZK;Debat.NL B.V.;;;;;;2;;;;2
BZK;DéBlé-Venlo;;;;1;;;;;;1
BZK;Dechesne Personal Coaching;;;;;;1;;;;1
BZK;Deerns Nederland B.V.;;;;;;1;;;;1
BZK;DEFA Europe B.V.;;;1;;;;;;;1
BZK;DEFACTO Architectuur en Stedenbouw;;;;2;;;;;;2
BZK;Dekker Zoetermeer;;;;1;;;;;;1
BZK;Dekxels B.V.;;;;1;;;;;;1
BZK;Dekxels Restaurant;;;;1;;;;;;1
BZK;Delflandhoeve;;;;1;;;;;;1
BZK;Delft Congress Support B.V.;;;;;;1;;;;1
BZK;Delftechniek;;;;1;;;;;;1
BZK;Delirium Café Amsterdam;;;;1;;;;;;1
BZK;DELVA Landscape Architects;;;;1;;;;;;1
BZK;Den Bosch Evenementen B.V.;;;;;;1;;;;1
BZK;Den Hors Beheer B.V.;;;;1;;;;;;1
BZK;Den Overkant;;;;1;;;;;;1
BZK;Denk Producties B.V.;;;;;;1;;;;1
BZK;Denkschets.nl;2;;;1;;;;;;2
BZK;depoorte.com;;;;;;1;;;;1
BZK;Deskbookers B.V.;;;;;;1;;;;1
BZK;Detron Communication Solutions;;;;;;2;;;;2
BZK;Devoteam Nederland B.V.;;;;;;1;;;;1
BZK;Dezember;;;;;;1;;;;1
BZK;DGMR Bouw B.V.;2;;;;;;;;;2
BZK;D-Hits;;;;1;;;;;;1
BZK;Dialogic Innovatie & Interactie B.V.;3;;;;;;;;;3
BZK;Dialogis;;;;;;1;;;;1
BZK;Dickens Horecabedrijven B.V.;;;;1;;;;;;1
BZK;Diederik Samsom;;;;2;;;;;;2
BZK;Dierenpark 'Amersfoort' B.V.;;;;2;;;;;;2
BZK;Diga Consult;;;;;;1;;;;1
BZK;Digital Action;;;;;;1;;;;1
BZK;Digital Revolution B.V.;;;;;;1;;;;1
BZK;Dijkhuizen Verhuurt;;;;1;;;;;;1
BZK;Dikscommuniceert;;;;;;1;;;;1
BZK;Diner Thuis;;;;1;;;;;;1
BZK;Dining56;;;;1;;;;;;1
BZK;DIOR Opleidingen;;;;;;1;;;;1
BZK;Discountoffice.nl B.V.;;;1;1;;;;;;1
BZK;Disworks;;;;1;;;;;;1
BZK;Diversity Matters;2;;;;;;;;;2
BZK;D'Javas;;;;;1;;;;;1
BZK;Doc/sa;;;;;;2;;;;2
BZK;DOL Drama op Lokatie B.V.;;;;;;1;;;;1
BZK;Domstad Evenementen B.V.;;;;1;;;;;;1
BZK;Don Qui-John B.V.;;;;1;;;;;;1
BZK;Donna Gelateria B.V.;;;;1;;;;;;1
BZK;Doornse Oranjerie;;;;1;;;;;;1
BZK;Doorsprong;;;;;;1;;;;1
BZK;Doorwerth Groep B.V.;;;;;;1;;;;1
BZK;Double Healix Educational Media B.V.;;;;;;1;;;;1
BZK;Douwe Egberts Horeca;;;;1;;;;;;1
BZK;DPA Compliance;;;;;;;;;4;4
BZK;DPG Media B.V.;;;;;;1;;1;;1
BZK;DPI Animation House;;;;;;1;;;;1
BZK;DPI Animation House B.V.;;;;2;;;;;;2
BZK;Driemension;;;;2;;;;;;2
BZK;DROG B.V.;;;;;;;;2;;2
BZK;Dröge&V. Drimmelen, Corp.Comm.&Publ.Aff. B.V.;;;;;;2;;;;2
BZK;Drone Education Centre B.V.;;;;1;;;;;;1
BZK;Drooms AG;;;;;;;;;1;1
BZK;Drukkerij van der Hulst B.V.;;;;1;;;;;;1
BZK;Dudok Den Haag B.V.;;;;1;1;1;;;;2
BZK;Duel B.V.;2;;;;;;;;;2
BZK;Duke of Tokyo B.V.;;;;1;;;;;;1
BZK;Dulang Indonesische Lekkernijen;;;;1;;;;;;1
BZK;DuneWorks B.V.;;;;;3;;;;;3
BZK;Dununba Percussie Workshops;;;;1;;1;;;;1
BZK;Dutch Biz B.V.;;;;;;1;;;;1
BZK;Duurzaam Gebouwd B.V.;;;;;;1;;;;1
BZK;DVLP Advocaten B.V.;;;;3;;;;;;3
BZK;DynaVision B.V.;;;;;;1;;;;1
BZK;Ebbinge B.V.;;;;;;1;;;;1
BZK;Ebbinge&Company;;;;;;1;;;;1
BZK;ECHOS Home Baan Zulu;;;;1;;;;;;1
BZK;EcoGiving B.V.;;;;1;;;;;;1
BZK;Ecorys B.V.;2;;;;;;;;;2
BZK;E-Democracy B.V.;;;;;;1;;;;1
BZK;EduParc B.V.;;;;;;1;;;;1
BZK;Eduvision B.V.;;;;;;1;;;;1
BZK;Edward Val Productions;;;;1;;;;;;1
BZK;eelloo;;;;;;1;;;;1
BZK;Eemshotel;;;;1;;;;;;1
BZK;EEN! B.V.;;;;1;;;;;;1
BZK;Eetbar De Wagon B.V.;;;;1;;;;;;1
BZK;Eetcafe 't Keershuys;;;;1;;;;;;1
BZK;Eethuis Smaak;;;;1;;;;;;1
BZK;EFE;;;;;;2;;;;2
BZK;Effectory Holding B.V.;;;;;2;2;;;;2
BZK;EGN Nederland B.V.;;;;;;1;;;;1
BZK;EHdK B.V.;;;;;;1;;;;1
BZK;Eiber Bier;;;;1;;;;;;1
BZK;Eiffel B.V.;2;;;;;;;;;2
BZK;Eigenarenvereniging Binnenstad Den Haag;;;;;;1;;;;1
BZK;Elektroraad Opleidingen B.V.;;;;;;3;;;;3
BZK;Elenchis;;;;;;1;;;;1
BZK;Elisabeth van den Hoogen, debat &;;;;;;1;;;;1
BZK;Elycio Talen B.V.;;;;1;;2;;;;2
BZK;Elzinga Catering;;;;1;;;;;;1
BZK;EMD CENTRE;1;;;;;;;;;1
BZK;Emerce B.V.;;;;;;2;;;;2
BZK;EMMA Communicatie B.V.;;;;;;5;;;;5
BZK;Emoena Projects B.V.;;;;;1;;;;;1
BZK;Employee Performance Group B.V.;2;;;;;4;;;2;4
BZK;Emtek Ergonomics B.V.;;;1;;;;;;;1
BZK;EN communicatie & participatie;;;;;;1;;;;1
BZK;Encore Media Group Ltd;;;;;;1;;;;1
BZK;Energie ambassadeur;;;;1;;;;;;1
BZK;Enterprise Summit B.V.;;;;;;1;;;;1
BZK;Entertainment Agency;;;;1;;;;;;1
BZK;Entopic B.V.;1;;;;1;1;;;;2
BZK;E-Office B.V.;;;;;;2;;;;2
BZK;Equipe Acteurs B.V.;;;;;;1;;;;1
BZK;ER;;;;;;1;;;;1
BZK;ER&ES Consult;;;;;;1;;;;1
BZK;Ergatis;;;1;;;;;;;1
BZK;Ergatis B.V.;;;2;1;;1;;;;2
BZK;Ervaren Ambtenaren;;;;;;1;;;;1
BZK;Erwin Butzelaar Training;;;;;;1;;;;1
BZK;ESAA;;;;;;1;;;;1
BZK;ESB B.V.;;;;;;;;;1;1
BZK;Escape Room Rijswijk;;;;1;;;;;;1
BZK;Escape World Waterlooplein B.V.;;;;1;;;;;;1
BZK;Escaperoom071 B.V.;;;;1;;;;;;1
BZK;Esri Nederland;;;;;;1;;;;1
BZK;Eten & Zo Zoetermeer B.V.;;;;2;;;;;;2
BZK;Eten & Zo Zwolle B.V.;;;;1;;;;;;1
BZK;Etop;;;;;;1;;;;1
BZK;EuroFlorist Nederland BV;;;;1;;;;;;1
BZK;Euroforum;1;;;;;3;;;;3
BZK;Euroscope Benelux B.V.;;;;1;;;;;;1
BZK;Eurotackle Venlo V.O.F.;;;;1;;;;;;1
BZK;EVC Centrum Nederland B.V.;;;;;;1;;;;1
BZK;EVE Tilburg B.V.;;;;1;;;;;;1
BZK;Event Business Academy B.V.;;;;;;;;;1;1
BZK;Event Netherlands Operations B.V.;;;;;;;;;1;1
BZK;Event Point;;;;1;;;;;;1
BZK;Eventmaker;;;;1;;;;;;1
BZK;Evite Services B.V.;;;;1;;;;;;1
BZK;EVO Fenedex;;;;;;1;;;;1
BZK;eX:plain;;;;;;1;;;;1
BZK;Examenadviesburo B.V.;;;;;;1;;;;1
BZK;EXIN;;;;;;1;;;;1
BZK;Exin Holding B.V.;;;;;;1;;;;1
BZK;Expereans Financiële Diensten B.V.;;;1;;;;;;;1
BZK;expertcoach;;;;;;2;;;;2
BZK;Expl.mij. Automobielmusea in Nederland B.V.;;;;1;;;1;;;1
BZK;Explainit Company;;;;;;2;;;;2
BZK;Exploit. Maatsch. De Nwe Poort Amsterdam B.V.;;;;;;2;;;;2
BZK;Exploitatiemaatschappij Grand Hotel;;;;2;;;;;;2
BZK;F.B.M. Olijslager/NISeR;;;;;;1;;;;1
BZK;Fa. R. Stoesser;;;;1;;;;;;1
BZK;Fakton B.V.;;;;4;;;;;;4
BZK;Falke & Verbaan B.V.;;;;;;1;;;;1
BZK;Family Horeca Concepts B.V.;;;;1;;;;;;1
BZK;Fancybooth;;;;1;;;;;;1
BZK;FCL1.com;;;;;;;;;1;1
BZK;FeestMee.com;;;;1;;;;;;1
BZK;Felixx Landscape Architects & Planners B.V.;;;;;;;;;2;2
BZK;Fepa Horeca B.V.;;;;1;;;;;;1
BZK;FILOSOOF B.V.;;;;;;1;;;;1
BZK;Finow B.V.;;;;1;;;;;;1
BZK;Firebrand Training BeNeLux B.V.;;;;;;2;;;;2
BZK;Firma Hof der Muzen;1;;;1;;;;;;2
BZK;First Choice Events;;;;1;;;;;;1
BZK;First Priority Music;;;;1;;;;;;1
BZK;Fishes to Birds;;;;;;1;;;;1
BZK;Fitt-recreatie B.V.;;;;;;1;;;;1
BZK;Flamingo's Plaza B.V.;;;;1;;;;;;1
BZK;Flex IT Rent B.V.;;;;;;1;;;;1
BZK;Flitz-Events;;;;1;;;;;;1
BZK;Floating Farm Rotterdam B.V.;;;;1;;;;;;1
BZK;FLOC Restaurant;;;;1;;;;;;1
BZK;Floor!;;;;1;;;;;;1
BZK;Floor! Marketing Communicatie & Sales B.V.;4;;;;;2;;;;4
BZK;Floreshuys;;;;1;;;;;;1
BZK;Florista by Pieta;;;;;;1;;;;1
BZK;Flos Vingerhoets Illustratie;;;;1;;;;;;1
BZK;Flow Events;;;;1;;;;;;1
BZK;Flowers4u;;;;;1;;;;;1
BZK;Fonk Beach B.V.;;;;1;;;;;;1
BZK;For Conference B.V.;;;;;;1;;;;1
BZK;Forta Opleidingen B.V.;;;;;;1;;;;1
BZK;Fortune Factory B.V.;;;;1;;;;;;1
BZK;Fotografie : Paul Voorham;;;;1;;1;;;1;1
BZK;Four Points Automation B.V.;;;;;;1;;;;1
BZK;Fox-IT;;;;;;1;;;;1
BZK;Franke Interim Management B.V.;;;;;;1;;;;1
BZK;Frankwatching B.V.;;;;;;1;;;;1
BZK;Frans B.V.;;;;1;;;;;;1
BZK;Fratelli Pizzeria Ristorante B.V.;;;;1;;;;;;1
BZK;FRC Financial Reporting Council;;;;;;;;;1;1
BZK;Frederik B.V.;;;;1;;;;;;1
BZK;Freek van den Bergh Fotografie;;;;;;1;;;;1
BZK;Friesland Business Events B.V.;;;;;;1;;;;1
BZK;Froh Presentaties;;;;1;;;;;;1
BZK;Fruitful Office Benelux;;;;1;;;;;;1
BZK;Fudura B.V.;;;;1;;;;;;1
BZK;Fugro NL Land B.V.;;;;2;;;;;;2
BZK;Future Insight Group B.V.;2;;;;;;;;;2
BZK;Fysergo B.V.;;;;;;1;;;;1
BZK;G4S Services;;;;;;1;;;;1
BZK;G4S Training & Safety B.V.;;;;;;3;;;;3
BZK;Gajes in de Bajes;;;;1;;;;;;1
BZK;Gall & Gall B.V.;;;;1;;;;;;1
BZK;Ganzenmarkt 24-26 Horeca Exploitatie;;;;1;;;;;;1
BZK;Garoeda;1;;;1;;;;;;1
BZK;Garoeda, Indonesisch restaurant;;;;1;;;;;;1
BZK;Gartner Nederland B.V.;;;;3;;4;;;;5
BZK;Gauchos Franchise Den Haag B.V.;;;;1;;;;;;1
BZK;Gawke HRM advies;1;;;;;;;;;1
BZK;GBR Advies;;;4;;;;;;;4
BZK;Gebr. Barendsen B.V.;;;;2;;1;;;;2
BZK;gefeliciTAART B.V.;;;;1;;;;;;1
BZK;Gelukkig Werken;;;;;;1;;;;1
BZK;Generation Energy B.V.;2;;;1;;2;;;;3
BZK;Genesys University B.V.;;;;;;1;;;;1
BZK;Geodan B.V.;3;;;;;2;;;;4
BZK;Geregeld;;;;;;2;;;;2
BZK;Geschenk met Verhaal B.V.;;;;1;;;;;;1
BZK;GET EVENTS;;;;;1;;;;;1
BZK;get the laugh flow;;;;;;1;;;;1
BZK;Gettid B.V.;;;;1;;;;;;1
BZK;Getting the picture B.V.;;;;1;;;;;;1
BZK;GEWIS;;;;;;1;;;;1
BZK;GezondVerkeer;;;;2;;;;;;2
BZK;Gh Catering B.V.;;;;;;1;;;;1
BZK;GIMD B.V.;;;1;;;;;;;1
BZK;GIOIA Consultancy;;;4;;;;;;;4
BZK;Gispen Outlet Delft;;;1;;;;;;;1
BZK;gjvl;;;1;;;;;;;1
BZK;Gladwell Academy B.V.;;;;;;2;;;;2
BZK;Glamping Club;;;;1;;;;;;1
BZK;Global Knowledge Holdings B.V.;;;;;;1;;;;1
BZK;Global Knowledge Network Netherlands B.V.;;;;;;3;;;;3
BZK;Global Project Performance;;;;2;;1;;;;2
BZK;Glotzbach Holding B.V.;1;;;;;;;;;1
BZK;Glow Golf Scheveningen B.V.;;;;1;;;;;;1
BZK;GO BV VOORBURG;;;;2;;;;;;2
BZK;Go2People Websites B.V.;;;;;;1;;;;1
BZK;Goed Gebouw;;;;3;;;;;;3
BZK;Goense Holding B.V.;1;;;;;;;;;1
BZK;Good Work Company B.V.;;;;;;1;;;;1
BZK;GORTcoaching;;;;;;1;;;;1
BZK;Graave Eten & Drinken;;;;1;;;;;;1
BZK;GradusGroep B.V.;;;1;;;;;;;1
BZK;Grafisch Buro van Erkelens B.V.;1;;;;;;;;;1
BZK;Gran Mercado B.V.;;;;2;;1;;1;;2
BZK;Grand Café de Pakschuit;;;;1;;;;;;1
BZK;Grand cafe De Tijd;;;;1;;;;;;1
BZK;Grand Cafe Groningen;;;;1;;;;;;1
BZK;Grand Café Hotel De Bourgondier B.V.;;;;1;;;;;;1
BZK;Grand Café Siezo;;;;;;1;;;;1
BZK;Grand Hotel Opduin;;;;1;;;;;;1
BZK;GrandcafÃ© de Kanselarij;;;;2;;;;;;2
BZK;GrandcafÃ© De Wens B.V.;;;;1;;1;;;;1
BZK;Grandcafé De Wens B.V.;;;;1;;;;;;1
BZK;Grandcafe Haagsche Bluf;;;;;;1;;;;1
BZK;Granny's Corner;;;;2;;;;;;2
BZK;Graphic Hunters;;;;;;1;;;;1
BZK;Green Valley B.V.;;;;;1;;;;;1
BZK;Greenchoice;;;;4;;;;;;4
BZK;Greengiving B.V.;;;;;;1;;;;1
BZK;Greetz B.V.;;;;1;;;;;;1
BZK;Grieks Restaurant Greekz;;;;1;;;;;;1
BZK;Grieks Restaurant Mykonos;;;;1;;;;;;1
BZK;Groene Bij;;;;1;;;;;;1
BZK;Groeneveld Communicatie;;;;;;2;;;;2
BZK;Groot, Christa de, Kwaliteit & Adviesbur;;;;;;2;;;;2
BZK;Guiding Transition BVBA;;;;;;1;;;;1
BZK;Gusto Mangia e Bevi;;;;1;;;;;;1
BZK;GW Cross Media B.V.;1;;;;;;;;;1
BZK;H.A.E. Ali / New York Pizza Den Haag Centrum;;;;1;;;;;;1
BZK;H.B. Banket B.V.;;;;1;;;;;;1
BZK;H.K. Business & Advisory Services B.V.;;;;2;;;;;;2
BZK;H.L.M. Lageweg B.V.;;;4;;;;;;;4
BZK;H.U. Günes t.h.o.d.n. SPAR City Korte Poten;;;;1;;;;;;1
BZK;H+N+S B.V.;2;;;;;;;;;2
BZK;Haags Historisch Museum;;;;1;;;;;;1
BZK;Haagse Beek organisatieadvies B.V.;;;;1;;2;;;;2
BZK;Hala Zeeland B.V.;;;;1;;;;;;1
BZK;Hampshire Exploitatie I B.V.;;;;;;1;;;;1
BZK;Hangar Amsterdam B.V.;;;;;;1;;;;1
BZK;Hania Coaching, Training & Advies;;;;;;1;;;;1
BZK;Hanna Boersema Organisatieadvies;;;;;;1;;;;1
BZK;Happy Garden;;;;1;;;;;;1
BZK;Happy Island;;;;;;1;;;;1
BZK;Happy Meat B.V.;;;;1;;;;1;;1
BZK;Happy Moose;;;;1;;;;;;1
BZK;Happy Sandwich;;;;1;;;;;;1
BZK;Harmonia B.V.;;;;1;;;;;;1
BZK;Hartelijk Gefaciliteerd;;;;;;2;;;;2
BZK;HaskoningDHV Nederland B.V.;4;;;2;;;;;;5
BZK;HBO-I. Stichting;;;;;;1;;;;1
BZK;HE Den Haag B.V.;;;;1;;;;;;1
BZK;HeadFirst B.V.;;;;4;;;;;;4
BZK;Health & Employebility, van Bennekom;;;4;;;;;;;4
BZK;Health2Work B.V.;;;1;;;1;;;;1
BZK;Heart Connected;;;;1;;;;;;1
BZK;Heijting en Weerts B.V.;;;;1;;;;;1;1
BZK;Heilig Vuur;;;;;;1;;;;1
BZK;Heinen Delftware Trading B.V.;;;;1;;;;;;1
BZK;Helder Graveertechniek en Naamplaat-Ind. B.V.;;;;1;;;;;;1
BZK;Helder Werk B.V.;;;;;;1;;;;1
BZK;Helemaal Jij;;;;;;1;;;;1
BZK;Helicon Conservation Support B.V.;;;;;;1;;;;1
BZK;Helicon Opleidingen;;;;;;1;;;;1
BZK;Heliview conferences & Training;;;;;;1;;;;1
BZK;Helix Advies B.V.;;;;;;1;;;;1
BZK;Helix Learning;;;;;;1;;;;1
BZK;Henk Elich;;;;;;;;1;;1
BZK;Hennekes Special Seating B.V.;;;1;;;;;;;1
BZK;Herberg De Koppelpaarden;;;;1;;;;;;1
BZK;Herberg Molecaten VOF;;;;1;;;;;;1
BZK;Het Bakkertje;;;;;;1;;;;1
BZK;Het Beugeltje;;;;1;;;;;;1
BZK;Het Financieele Dagblad B.V.;;;;;;1;;;;1
BZK;Het gezonde lichaam;;;2;;;;;;;2
BZK;Het Heden;;;;1;;;;;;1
BZK;het Hoofdkantoor;;;;;;;;;1;1
BZK;Het Kookplein;1;;;1;1;;;;;1
BZK;Het Pleidooi;;;;1;1;;;;;1
BZK;Het Tiende Huis;;;;;;2;;;1;2
BZK;Hiawatha Actief;;;;;;1;;;;1
BZK;High Five Health Promotion B.V.;;;4;;;;;;;4
BZK;HLC Doetinchem B.V.;;;;1;;;;;;1
BZK;Hodac B.V.;;;;;;2;;;;2
BZK;Hodgkiss language & communication services;;;;;;1;;;;1
BZK;Hoekman Houtindustrie Rijssen B.V.;;;;2;;;;;;2
BZK;Hoens & Souren Advocaten;;;;1;;;;;;1
BZK;Hoeve Kromwijk;;;;1;;;;;;1
BZK;Hoezo Proj.manag. & Congresorganisatie B.V.;;;;;;1;;;;1
BZK;Hof van Holland;1;;;;;;;;;1
BZK;Hofje van Pauw;;;1;1;;1;;;;2
BZK;Hofje van Pauw: praktijk voor haptonomie;;;1;;;1;;;;1
BZK;Hofstad Events B.V.;;;;1;;;;;;1
BZK;Hogeschool NOVI B.V.;;;;;;1;;;;1
BZK;Hogeschool Rotterdam;;;;;;1;;;;1
BZK;Hogeschool Schoevers;;;;1;;1;;;;1
BZK;Hogeschool Utrecht;;;;;;1;;;;1
BZK;Hogeschool Windesheim;;;;;;2;;;;2
BZK;Holding Beheermaatschappij Ropeni B.V.;1;;;2;;1;;;;2
BZK;Holding Medical Navigator B.V.;;;;1;;;;;;1
BZK;Holland Consulting Group;;;;;;1;;;;1
BZK;Holland Maritime Services B.V.;;;;1;;;;;;1
BZK;Holland Tour Guides B.V.;1;;;1;;;;;;1
BZK;Home food & drinks;;;;1;;;;;;1
BZK;Hoogendijk Coaching en Opleiding;;;;;;1;;;;1
BZK;Hooghiemstra & Partners B.V.;;;;2;;;;;;2
BZK;Hoogland & Co B.V.;;;;;;1;;;;1
BZK;Horeca Exploitatie Maatschappij Berlage B.V.;;;;1;;;;;;1
BZK;Horeca Spoordonk B.V.;;;;1;;;;;;1
BZK;Horeca Staverden B.V.;;;;1;;;;;;1
BZK;Horvat & Partners B.V.;;;;;;2;;;;2
BZK;Hot.expl.mij. Jaarbeurspln. Utrecht B.V.;;;;;;;;;1;1
BZK;Hotel Contact B.V.;;;;;;1;;;4;4
BZK;Hotel De Jonge Exploitatie B.V.;;;;1;;;;;;1
BZK;Hotel Des Indes B.V.;;;;1;;;;;;1
BZK;Hotel Drachten B.V.;;;;;;;;;1;1
BZK;Hotel Indigo The Haque - Palace Noordeinde;;;;1;1;;;;;1
BZK;Hotel New York B.V.;;;;1;;;;;;1
BZK;Hotel Oranjeoord Exploitatie B.V.;;;;1;;;;;;1
BZK;Hotel Restaurant 'De Gravin van Vorden';;;;1;;;;;;1
BZK;Hotel Rotterdam-Blijdorp B.V.;;;;;;;;;1;1
BZK;Hotel-Café-Restaurant De Gouden Leeuw;;;;;;;;;1;1
BZK;Hotel-Café-Restaurant 'West-End' Expl. B.V.;;;;;;;;;1;1
BZK;House of Lords;;;;1;;;;;;1
BZK;House of Lords B.V.;;;;2;;;;;;2
BZK;House of Sports;;;;1;;;;;;1
BZK;Hoveniersbedrijf en Forellenkwekerij Reijmer;;;;1;;;;;;1
BZK;how2ask;;;;1;;;;;;1
BZK;HOZA LOGISTIC SOLUTIONS;;;;2;;;;;;2
BZK;HR TO GO;;;;;1;1;;;;2
BZK;Hrd Groep;;;;;;1;;;;1
BZK;Hrd Groep Business;;;;;;2;;;;2
BZK;HSK Interventie B.V.;;;2;;;1;;;;2
BZK;HTM Personenvervoer N.V.;;;;;;;;;1;1
BZK;Hubble;;;;1;;;;;;1
BZK;Hudson Danzig B.V.;;;;2;;;;;;2
BZK;Hudson Zoetermeer B.V.;;;;3;;;;;;3
BZK;Huf & Go;;;;1;;;;;;1
BZK;HUF & GO TUK TUK;;;;;;;;1;;1
BZK;Huis van Verbeelding;;;;1;;;;;;1
BZK;Huisaanhuis.nu B.V.;1;;;;;;;;;1
BZK;Huisartsenpraktijk Roomburgh;;;;;;1;;;;1
BZK;Huitema Arbozorg op Maat;;;3;;;;;;;3
BZK;Hulshof TCP B.V.;;;;;;1;;;;1
BZK;Human Concept V.O.F.;;;;1;;;;;;1
BZK;Human Dimensions B.V.;;;;;;1;;;;1
BZK;Human Quality Management;;;;;;2;;;;2
BZK;Hummeltjes Kraamkado;;;;1;;;;;;1
BZK;Humphrey's Den Haag B.V.;;;;1;;;;;;1
BZK;Hurts Support;;;;;;;;;2;2
BZK;Huszár;;;;1;;;;;;1
BZK;Hutten Catering B.V.;;;;2;;;;;;2
BZK;HV Advies en Opleidingen;;;;;;1;;;;1
BZK;HVR PA/PR;2;;;;;;;;;2
BZK;I.K. Training & Ontwikkeling;;;;;;1;;;;1
BZK;IAPP;;;;;;1;;;;1
BZK;iBabs B.V.;;;;;1;;;;;1
BZK;ICM Administratie B.V.;;;;;;2;;;;2
BZK;ICM Opleiding & Trainingen;;;;;;2;;;;2
BZK;ICM Opleidingen & Trainingen B.V.;;;;1;;2;;;;2
BZK;Ideaalcatering B.V.;;;;1;;;;;;1
BZK;Ideeaanzee B.V.;;;;2;;;;;;2
BZK;IdeeVersa B.V.;;;;;;;;;2;2
BZK;IDO Research;2;;;;;;;;;2
BZK;Igluu B.V.;;;;;;1;;;;1
BZK;IJff Medisch Advies;;;4;;;;;;;4
BZK;IJsselpaviljoen Zutphen;;;;1;;;;;;1
BZK;IKA Nederland;;;1;;;;;;;1
BZK;Ikiks Communicatie Trainingen B.V.;;;;;;1;;;;1
BZK;Ikos Consult;;;;;;2;;;;2
BZK;Il Pozzo B.V.';;;;1;;;;;;1
BZK;Imaginez B.V.;;;;;;1;;;;1
BZK;IMC Mensontwikkeling B.V.;;;;1;;;;;;1
BZK;Impact Company;;;;;;1;;;;1
BZK;IMPAHLA B.V.;;;;;;1;;;;1
BZK;Impulsus Personal Quality & Results;;;;;;2;;;;2
BZK;Impulsus Personal Quality and Results;;;;2;;2;;;;2
BZK;In Den Stallen V.O.F.;;;;;1;;;;;1
BZK;In Pace B.V.;;;;1;;;;;;1
BZK;In vertrouwde handen bij Mathilde Mulder;;;;;;1;;;;1
BZK;In2Talent B.V.;;;;;;1;;;;1
BZK;in60seconds B.V.;1;;;1;;;;;;2
BZK;In-B-tween advies;;;;;;1;;;;1
BZK;India Glory;;;;1;;;;;;1
BZK;Indiaas Restaurant Taj Mahal;;;;1;;;;;;1
