sAssetTypeName,sAssetLocationName,sLocationIdent,latitude,longitude,sName
Anders (Specifceer in veld),01.01.719 De Donken 33,01.01.719,51.87119,4.647292,Jungleplay 330
Gesmeerde insitu rubber vloer,01.01.719 De Donken 33,01.01.719,0,0,Duikelrek ondergrond
Betontegels,01.01.719 De Donken 33,01.01.719,0,0,Margriet ondergrond
Betontegels,01.01.719 De Donken 33,01.01.719,0,0,Jungleplay 313 ondergrond
Gesmeerde insitu rubber vloer,01.01.719 De Donken 33,01.01.719,0,0,Jungleplay 330 ondergrond
Type 2B - Enkelpunts - Meerdere richtingen,01.01.719 De Donken 33,01.01.719,51.87123,4.647336,Margriet
Duikelrek - enkel,01.01.719 De Donken 33,01.01.719,51.8712,4.647388,Duikelrek
Balanceerbalk,01.01.719 De Donken 33,01.01.719,51.87123,4.647272,Jungleplay 313
Veiligheidsgras,01.03.721 Rembrandtlaan 85,,0,0,Veiligheidsondergrond/Veiligheidsgras
Veiligheidsgras,01.03.721 Rembrandtlaan 85,,0,0,Veiligheidsondergrond/Veiligheidsgras
Veiligheidsgras,01.03.721 Rembrandtlaan 85,,0,0,Veiligheidsgras
Balanceerbalk,01.03.721 Rembrandtlaan 85,,51.87003,4.669583,
Speelaanleiding,01.03.721 Rembrandtlaan 85,,51.86255,4.653432,Speelblad 2x
Carrousel,01.03.721 Rembrandtlaan 85,,51.86255,4.653432,Spica Junior
Vrijstaand - Type 1,01.03.721 Rembrandtlaan 85,,51.86992,4.669672,
Veiligheidsgras,01.03.721 Rembrandtlaan 85,,0,0,Veiligheidsgras
Betontegels 30 x 30,01.01.729 Salamander 16,01.01.729,0,0,Boerderij ondergrond
Rubbertegels 50x50,01.01.729 Salamander 16,01.01.729,0,0,Jungleplay ondergrond
Rubbertegels 50x50,01.01.729 Salamander 16,01.01.729,0,0,Paardenwip ondergrond
Speelhuis,01.01.729 Salamander 16,01.01.729,51.87191,4.65378,Boerderij
Anders (Specifceer in veld),01.01.729 Salamander 16,01.01.729,51.8719,4.653788,Jungleplay
Type 1 - wip 1 richting,01.01.729 Salamander 16,01.01.729,51.87191,4.653802,Paardenwip
Type 2 - Rotatie op meerdere assen,01.03.718 Elzenhorst 14,01.03.718,51.86522,4.666472,T for 2
Combinatie - Kind,01.03.718 Elzenhorst 14,01.03.718,51.86522,4.666432,Free Play
Anders lage rotator,01.03.718 Elzenhorst 14,01.03.718,51.86521,4.666456,Draaischijf Spin
Veiligheidsgras,01.03.718 Elzenhorst 14,01.03.718,0,0,T for 2 ondergrond
Veiligheidsgras,01.03.718 Elzenhorst 14,01.03.718,0,0,Free Play ondergrond
Veiligheidsgras,01.03.718 Elzenhorst 14,01.03.718,0,0,Draaipschijf Spin ondergrond
Type 2A - Enkelpunts - 1 richting,01.01.715 Joh. de Wittstraat 63,01.01.715,51.87059,4.654293,Csaw
Type 2A - Enkelpunts - 1 richting,01.01.715 Joh. de Wittstraat 63,01.01.715,51.87058,4.654191,Blauwstaart
Duikelrek - meerdelig,01.01.715 Joh. de Wittstraat 63,01.01.715,51.87064,4.654261,Commersault
Pirouette / Rotator,01.01.715 Joh. de Wittstraat 63,01.01.715,51.87067,4.654167,Spica 1
Rubbertegels 50x50,01.01.715 Joh. de Wittstraat 63,01.01.715,0,0,Spica 1 ondergrond
Rubbertegels 50x50,01.01.715 Joh. de Wittstraat 63,01.01.715,0,0,Blauwstaart ondergrond
Rubbertegels 50x50,01.01.715 Joh. de Wittstraat 63,01.01.715,0,0,Csaw ondergrond
Rubbertegels 50x50,01.01.715 Joh. de Wittstraat 63,01.01.715,0,0,Commersault ondergrond
Type 2B - Enkelpunts - Meerdere richtingen,"01.03.704 Kinderboerderij ""De Plantage"" H.J.De Haanstr 23",01.03.704,51.86486,4.664174,Klavertje 4
Klinkers,"01.03.704 Kinderboerderij ""De Plantage"" H.J.De Haanstr 23",01.03.704,0,0,Galoppaard ondergrond
Klinkers,"01.03.704 Kinderboerderij ""De Plantage"" H.J.De Haanstr 23",01.03.704,0,0,Klavertje 4 ondergrond
Type 2A - Enkelpunts - 1 richting,"01.03.704 Kinderboerderij ""De Plantage"" H.J.De Haanstr 23",01.03.704,51.86492,4.664202,Galoppaard
Type 3A - Meerpunts - 1 richting,01.02.715 Lavendel 1,01.02.715,51.86858,4.657838,Spotvogel
Veiligheidsgras,01.02.715 Lavendel 1,01.02.715,0,0,Jungleplay ondergrond
Speelhuis,01.02.715 Lavendel 1,01.02.715,51.86864,4.65782,Woonhuis
Veiligheidsgras,01.02.715 Lavendel 1,01.02.715,0,0,Spotvogel ondergrond
Veiligheidsgras,01.02.715 Lavendel 1,01.02.715,0,0,Veiligheidsgras
Klinkers,01.02.715 Lavendel 1,01.02.715,0,0,Woonhuis ondergrond
Type 2A - Enkelpunts - 1 richting,01.02.715 Lavendel 1,01.02.715,51.86855,4.657721,Wolk
Combinatie - Kind,01.02.715 Lavendel 1,01.02.715,51.86853,4.65787,Jungleplay
Type 3A - Meerpunts - 1 richting,01.02.709 Akkerwinde 7 (achter de huizen),01.02.709,51.87011,4.665538,
Vrijstaand - Type 2 uitloop - Traditioneel,01.02.709 Akkerwinde 7 (achter de huizen),01.02.709,51.8701,4.665674,Olifantglijbaan
Gesmeerde insitu rubber vloer,01.02.709 Akkerwinde 7 (achter de huizen),01.02.709,0,0,Koekoek ondergrond
Gesmeerde insitu rubber vloer,01.02.709 Akkerwinde 7 (achter de huizen),01.02.709,0,0,Olifantglijbaan ondergrond
Klinkers,01.02.709 Akkerwinde 7 (achter de huizen),01.02.709,0,0,Tukano ondergrond
Type 2B - Enkelpunts - Meerdere richtingen,01.02.709 Akkerwinde 7 (achter de huizen),01.02.709,51.87008,4.66574,Tukano
Type 2 - Rotatie op meerdere assen,01.02.725 Polderstraat 23,01.02.725,51.85984,4.662189,
Valdempend Kunstgras,01.02.725 Polderstraat 23,01.02.725,0,0,Overgooischommel HHT RAL1023 Ondergrond
Anders (specificeer in naam veld),01.02.725 Polderstraat 23,01.02.725,51.85993,4.662241,Zwaai
Combinatie - Kind,01.02.725 Polderstraat 23,01.02.725,51.85987,4.662396,Vrijbuiter
Valdempend Kunstgras,01.02.725 Polderstraat 23,01.02.725,0,0,Vrijbuiter Ondergrond
Type 2A - Enkelpunts - 1 richting,01.02.725 Polderstraat 23,01.02.725,51.85992,4.662224,Hobbeleend
Gras / grond,01.02.725 Polderstraat 23,01.02.725,0,0,Fietsmolen geel blauw Ondergrond
Type 3A - Meerpunts - 1 richting,01.02.725 Polderstraat 23,01.02.725,51.85985,4.66231,Veerelement Nijntje
Valdempend Kunstgras,01.02.725 Polderstraat 23,01.02.725,0,0,Veerelement Nijntje Ondergrond
Valdempend Kunstgras,01.02.725 Polderstraat 23,01.02.725,0,0,Miniswoeng Nijntje HHT Ondergrond
Gras,01.02.725 Polderstraat 23,01.02.725,0,0,Hobbeleend ondergrond
Gras,01.02.725 Polderstraat 23,01.02.725,0,0,Springplateau ondergrond
Boomschors,01.02.725 Polderstraat 23,01.02.725,0,0,Zwaai ondergrond
Boomschors,01.02.725 Polderstraat 23,01.02.725,0,0,Wip ondergrond
Boomschors,01.02.725 Polderstraat 23,01.02.725,0,0,FSC Combi klein ondergrond
Type 1 - wip 1 richting,01.02.725 Polderstraat 23,01.02.725,51.85994,4.662175,Wip
Anders (specificeer in naam veld),01.02.725 Polderstraat 23,01.02.725,51.85989,4.662378,3 stuks Springplateau
Valdempend Kunstgras,01.02.725 Polderstraat 23,01.02.725,0,0,Duikel Duo hardhout Ondergrond
Schommel,01.02.725 Polderstraat 23,01.02.725,51.85983,4.662416,
Anders (Specifceer in veld),01.02.725 Polderstraat 23,01.02.725,51.85985,4.66249,FSC Combi klein
Anders (specificeer in naam veld),01.02.725 Polderstraat 23,01.02.725,51.85984,4.662244,
Duikelrek - meerdelig,01.02.725 Polderstraat 23,01.02.725,51.85982,4.662327,
Anders (specificeer in naam veld),01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,51.86376,4.670477,Swingtol
Hangbrug,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,51.86372,4.670383,Hangbrug
Duikelrek - meerdelig,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,51.86377,4.670432,2-delig Duikelrek
Gras,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,0,0,Taludglijbaan ondergrond
Gras,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,0,0,Hangbrug ondergrond
Gesmeerde insitu rubber vloer,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,0,0,Swingtol ondergrond
Boomschors,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,0,0,T for 2 ondergrond
Klinkers,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,0,0,Basketbaltrechter ondergrond
Gesmeerde insitu rubber vloer,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,0,0,2-delig Duikelrek ondergrond
Anders (specificeer in naam veld),01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,51.86369,4.670509,Taludglijbaan
Anders (specificeer in naam veld),01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,51.86369,4.670386,T for 2
Ballenvanger,01.03.719 Bildersdijkstraat 54 / Kortland 8,01.03.719,51.8637,4.670412,Basketbaltrechter
Frame & net,01.03.701 Batavierstraat 40 (achter huizen ),01.03.701,51.86477,4.664783,Etna
Type 3A - Meerpunts - 1 richting,01.03.701 Batavierstraat 40 (achter huizen ),01.03.701,51.86467,4.664795,Koekoek
Gras,01.03.701 Batavierstraat 40 (achter huizen ),01.03.701,0,0,Koekoek ondergrond
Boomschors,01.03.701 Batavierstraat 40 (achter huizen ),01.03.701,0,0,Etna ondergrond
Gras,01.03.701 Batavierstraat 40 (achter huizen ),01.03.701,0,0,Zwaan ondergrond
Type 2A - Enkelpunts - 1 richting,01.03.701 Batavierstraat 40 (achter huizen ),01.03.701,51.86459,4.664709,Zwaan
Basketbalpaal,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,51.86715,4.671193,Basketbalpaal 2 (aan kant van sloot)
Basketbalpaal,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,51.86734,4.6712,Basketbalpaal 1
Asfaltbeton,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,0,0,Basketbalpaal 1 ondergrond
Asfaltbeton,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,0,0,Basketbalpaal 2 ondergrond
Asfaltbeton,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,0,0,Speldoel 2 ondergrond
Asfaltbeton,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,0,0,Speldoel 1 ondergrond
Doel,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,51.86732,4.671143,Speldoel 1
Doel,01.03.712 Kennedy-trace 5 basketbalveld,01.03.712,51.86717,4.671157,Speldoel 2 ( aan de kant van de sloot )
Type 2A - Enkelpunts - 1 richting,01.02.729 Fregat 1 - 27,01.02.729,51.86282,4.652246,Racer
Sociaal spel,01.02.729 Fregat 1 - 27,01.02.729,51.86236,4.65415,Hammock
Sociaal spel,01.02.729 Fregat 1 - 27,01.02.729,51.86253,4.653535,Navigator
Type 1 - Rotatie om 1 as,01.02.729 Fregat 1 - 27,01.02.729,51.86259,4.653515,Schommel
Type 3B - Meerpunts - Meerdere richtingen,01.02.729 Fregat 1 - 27,01.02.729,51.86275,4.65232,Blazer
Pirouette / Rotator,01.02.729 Fregat 1 - 27,01.02.729,51.86273,4.652739,Spica geel
Bokspringpalen,01.02.729 Fregat 1 - 27,01.02.729,51.86272,4.652637,Sprinkhaan
Balanceerbalk,01.02.729 Fregat 1 - 27,01.02.729,51.86283,4.652015,
Combinatietoestellen,01.02.729 Fregat 1 - 27,01.02.729,51.86281,4.652401,Lighthouse
Type 2A - Enkelpunts - 1 richting,01.02.729 Fregat 1 - 27,01.02.729,51.8629,4.652185,Stinger
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Lighthouse ondergrond
Gras,01.02.729 Fregat 1 - 27,01.02.729,0,0,Sprinkhaan ondergrond
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Schommel ondergrond
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Hammock ondergrond
Gras,01.02.729 Fregat 1 - 27,01.02.729,0,0,Stinger ondergrond
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Navigator ondergrond
Gras,01.02.729 Fregat 1 - 27,01.02.729,0,0,Racer ondergrond
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Blazer ondergrond
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Spica geel ondergrond
Boomschors,01.02.729 Fregat 1 - 27,01.02.729,0,0,Argo ondergrond
Rubbertegels 50x50,01.03.722 van Eesterensingel 197 OBS Pallet,01.03.722,0,0,Combinatie ondergrond
Rubbertegels 50x50,01.03.722 van Eesterensingel 197 OBS Pallet,01.03.722,0,0,Schommel Ondergrond
Type 1 - Rotatie om 1 as,01.03.722 van Eesterensingel 197 OBS Pallet,01.03.722,51.86398,4.663762,
Combinatie - Kind,01.03.722 van Eesterensingel 197 OBS Pallet,01.03.722,51.86389,4.663699,Combinatie (spec)
Type 2 - Rotatie op meerdere assen,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86614,4.669428,Schommel
Betontegels 30 x 30,01.03.714 Jacob Catsstraat 7 ,01.03.714,0,0,Doel Ondergrond
Veiligheidsgras,01.03.714 Jacob Catsstraat 7 ,01.03.714,0,0,Schommel ondergrond
Veiligheidsgras,01.03.714 Jacob Catsstraat 7 ,01.03.714,0,0,Loopton ondergrond
Glijbaan aan huisje,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86617,4.669193,Ukkepuk
Veiligheidsgras,01.03.714 Jacob Catsstraat 7 ,01.03.714,0,0,Ukkepuk ondergrond
Mini Goal,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86617,4.669181,Doel
Type 1 - wip 1 richting,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86623,4.669314,
Mini Goal,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86622,4.66943,Doel
Veiligheidsgras,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86623,4.669355,Big Bumper ondergrond
Bokspringpalen,01.03.714 Jacob Catsstraat 7 ,01.03.714,51.86623,4.6694,Loopton
Betontegels 30 x 30,01.03.714 Jacob Catsstraat 7 ,01.03.714,0,0,Doel 2stuks Ondergrond
Ketting loopbrug,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86446,4.663354,Kettingpad
Valdempend Kunstgras,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Behendigheidscombinatie Ondergrond
Loopbrug,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86436,4.66333,Loopbrug 1
Voetbal veld,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Voetbalkooi
Gras / grond,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Veer Balans Ondergrond
Gras / grond,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Veerelement Ondergrond
Aaneengeschakelde toestellen,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86432,4.663632,Behendigheidscombinatie
Gravel,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Loopbrug 2 Ondergrond
Gras / grond,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Wip Ondergrond
Loopbrug,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86424,4.663186,Loopbrug 2
Kunstgras (zonder valdempende onderbouw),01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Voetbalkooi Ondergrond
Gravel,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Loopbrug 1 Ondergrond
Draaiende balansbalk,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86425,4.663321,Veer Balans
Valdempend Kunstgras,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Combinatietoestel Ondergrond
Gravel,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,0,0,Kettingpad Ondergrond
Type 1 - wip 1 richting,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86424,4.663536,Wip
Combinatie - Kleuter,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.86428,4.663495,Combinatietoestel
Type 3B - Meerpunts - Meerdere richtingen,01.03.724 van Eesterensingel hoek HJ de Haanstraat 1,,51.8643,4.663389,Veerelement
Gesmeerde insitu rubber vloer,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,0,0,Bloqx3 ondergrond
Tafeltennistafel,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,51.87291,4.639653,Tafeltennistafel
Betontegels 30 x 30,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,0,0,Tafeltennistafel ondergrond
Betontegels 30 x 30,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,0,0,Zandbak ondergrond
Klimwand,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,51.87199,4.642163,
Voetbal veld,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,51.87287,4.639648,Voetbalveldje met 2 minigoals
Combinatietoestellen,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,51.87188,4.642324,Speelcombinatie
Gesmeerde insitu rubber vloer,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,0,0,Speelcombinatie ondergrond
Betontegels 30 x 30,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,0,0,Voetbalveldje met 2 minigoals ondergrond
Zandbak,01.01.736 Scheldeplein / Maasstraat 28 (schoolplein),,51.87196,4.642273,Zandbak
Gekleurd en verduurzaamd geschredderd hout,01.03.723  Stenen kamer 44,01.03.723,0,0,Klimcombinatie Ondergrond
Type B Klassieke draaimolen met meedraaiende vloer,01.03.723  Stenen kamer 44,01.03.723,51.86435,4.675048,Draaiplateau
Speelhuis,01.03.723  Stenen kamer 44,01.03.723,51.86432,4.675094,Huisje met glijbaan
Gras,01.03.723  Stenen kamer 44,01.03.723,0,0,Mini-doel (vlot-zijde) Ondergrond
Type 6 - Schommelwip met enkelvoudige hoge as,01.03.723  Stenen kamer 44,01.03.723,51.86445,4.675024,Slinger-wip
Pontje,01.03.723  Stenen kamer 44,01.03.723,51.86481,4.67624,Trekvlot Robinson Island
Mini Goal,01.03.723  Stenen kamer 44,01.03.723,51.86487,4.676014,Mini-doel (vlot-zijde)
Gekleurd en verduurzaamd geschredderd hout,01.03.723  Stenen kamer 44,01.03.723,0,0,Slinger-wip Ondergrond
Frame,01.03.723  Stenen kamer 44,01.03.723,51.86485,4.675517,Klimcombinatie
Type 3 - Rotatie om 1 punt (Bandenzwaai),01.03.723  Stenen kamer 44,01.03.723,51.86445,4.674916,Vogelnestschommel
Gekleurd en verduurzaamd geschredderd hout,01.03.723  Stenen kamer 44,01.03.723,0,0,Draaiplateau Ondergrond
Gekleurd en verduurzaamd geschredderd hout,01.03.723  Stenen kamer 44,01.03.723,0,0,Huisje met glijbaan Ondergrond
Water,01.03.723  Stenen kamer 44,01.03.723,0,0,Trekvlot Robinson Island Ondergrond
Mini Goal,01.03.723  Stenen kamer 44,01.03.723,51.86473,4.675997,Mini-doel (huizen-zijde )
Gekleurd en verduurzaamd geschredderd hout,01.03.723  Stenen kamer 44,01.03.723,0,0,Vogelnestschommel Ondergrond
Anders (Specifceer in veld),01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87066,4.66213,Jungleplay
Klinkers,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Evenwichtbalk Ondergrond
Combinatie - Peuter,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87069,4.662022,Ukkepuk
Valdempend Kunstgras,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Klim combinatie Ondergrond
Valdempend Kunstgras,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Ukkepuk Ondergrond
Betontegels 30 x 30,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Spacehobbel ondergrond
Rubbertegels 50x50,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Jungleplay ondergrond
Rubbertegels 50x50,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Koekoek ondergrond
Rubbertegels 50x50,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Tourniquet ondergrond
Carrousel,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87063,4.662055,Tourniquet
Duikelrek - meerdelig,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87069,4.661963,2D-duikelrek
Valdempend Kunstgras,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,2D-duikelrek Ondergrond
Type 3A - Meerpunts - 1 richting,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87066,4.662014,Koekoek
Type 2B - Enkelpunts - Meerdere richtingen,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87066,4.662078,Spacehobbel
Balanceerbalk,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87062,4.662116,Evenwichtbalk
Klimwand,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87061,4.661951,Klim combinatie
Type 2 - Rotatie op meerdere assen,01.02.710 Ganzerik /Kamgras 1,01.02.710,51.87066,4.662118,Vogelnestschommel
Valdempend Kunstgras,01.02.710 Ganzerik /Kamgras 1,01.02.710,0,0,Vogelnestschommel Ondergrond
Kunstgras (zonder valdempende onderbouw),01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,0,0,Pannaveld Ondergrond
Doel,01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,51.86854,4.662056,Voetbaldoel 1
Pannaveld,01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,51.86848,4.661917,Pannaveld
Doel,01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,51.86849,4.661951,Voetbaldoel 2
Volleybal set,01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,51.86848,4.662045,Volleybalpalen set
Kunstgras (zonder valdempende onderbouw),01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,0,0,Voetbaldoel 1 ondergrond
Kunstgras (zonder valdempende onderbouw),01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,0,0,Volleybalpalen set Ondergrond
Kunstgras (zonder valdempende onderbouw),01.02.730 Anjerstraat 2 (naast gebouw Turkse Culturele Gemeenschap ),01.02.730,0,0,Voetbaldoel 2 ondergrond
Valdempend Zand,01.01.722 Lammetjeswiel 2 strand,01.01.722,0,0,Traveller ondergrond (zandstrand)
Valdempend Zand,01.01.722 Lammetjeswiel 2 strand,01.01.722,0,0,Zeemeerminhuis ondergrond (zandstrand)
Zand spel,01.01.722 Lammetjeswiel 2 strand,01.01.722,51.86657,4.647913,Zeemeerminhuis
Combinatie - Peuter,01.01.722 Lammetjeswiel 2 strand,01.01.722,51.86658,4.648334,Traveller
Combinatie - Kleuter,01.02.722 Van Nesplantsoen 7,01.02.722,51.86322,4.656315,Vrijbuiter
Veiligheidsgras,01.02.722 Van Nesplantsoen 7,01.02.722,0,0,Kunstgras blauw
Type 2 - Rotatie op meerdere assen,01.02.722 Van Nesplantsoen 7,01.02.722,51.86341,4.656365,MP Schommeltje
Veiligheidsgras,01.02.722 Van Nesplantsoen 7,01.02.722,0,0,Veiligheidsgras
Type 1 - Rotatie om 1 as,01.01.734 Touwbaan 49,01.01.734,51.86718,4.653961,
Valdempend Kunstgras,01.01.734 Touwbaan 49,01.01.734,0,0,Duikel trio Ondergrond
Valdempend Kunstgras,01.01.734 Touwbaan 49,01.01.734,0,0,Dubbele Schommel Anti-wrap Ondergrond
Speelaanleiding,01.01.734 Touwbaan 49,01.01.734,51.86712,4.654014,Praatpaal 1 (naast no 40)
Anders lage rotator,01.01.734 Touwbaan 49,01.01.734,51.86709,4.65404,Carrousel
Sociaal spel,01.01.734 Touwbaan 49,01.01.734,51.86712,4.654126,Navigator
Speelaanleiding,01.01.734 Touwbaan 49,01.01.734,51.86712,4.654003,Praatpaal 2 (op sp.pl.)
Type 2A - Enkelpunts - 1 richting,01.01.734 Touwbaan 49,01.01.734,51.86712,4.653887,Racer
Betontegels 30 x 30,01.01.734 Touwbaan 49,01.01.734,0,0,Navigator ondergrond
Rubbertegels 50x50,01.01.734 Touwbaan 49,01.01.734,0,0,Rubbertegels 50x50
Betontegels 30 x 30,01.01.734 Touwbaan 49,01.01.734,0,0,Praatpaal 2 ondergrond
Betontegels 30 x 30,01.01.734 Touwbaan 49,01.01.734,0,0,Racer ondergrond
Klinkers,01.01.734 Touwbaan 49,01.01.734,0,0,Praatpaal 1 ondergrond
Duikelrek - meerdelig,01.01.734 Touwbaan 49,01.01.734,51.86716,4.653886,
Type 2B - Enkelpunts - Meerdere richtingen,01.02.717 Groene Zoom 30,01.02.717,51.8667,4.66007,Klavertje 4
Veiligheidsgras,01.02.717 Groene Zoom 30,01.02.717,0,0,Glijbaan Ondergrond
Type 1 - Rotatie om 1 as,01.02.717 Groene Zoom 30,01.02.717,51.8667,4.660113,Schommel
Vrijstaand - Type 2 uitloop - Traditioneel,01.02.717 Groene Zoom 30,01.02.717,51.86661,4.660177,Glijbaan
Grond,01.02.717 Groene Zoom 30,01.02.717,0,0,Rood huis ondergrond
Veiligheidsgras,01.02.717 Groene Zoom 30,01.02.717,0,0,Schommel  ondergrond
Veiligheidsgras,01.02.717 Groene Zoom 30,01.02.717,0,0,Klavertje 4 ondergrond
Speelhuis,01.02.717 Groene Zoom 30,01.02.717,51.86672,4.660127,Rood huis
Vrijstaand - Type 1,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,51.87259,4.652195,Glijbaan
Pirouette / Rotator,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,51.8726,4.65213,Spica (geel)
Rubbertegels 50x50,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,0,0,Mosaiq ondergrond
Rubbertegels 50x50,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,0,0,Spica ondergrond
Rubbertegels 50x50,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,0,0,Glijbaan ondergrond
Rubbertegels 50x50,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,0,0,Klimbol ondergrond
Combinatietoestellen,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,51.87247,4.652056,Mosaiq
Frame,01.01.727 Zeelt 105 ( achter de huizen),01.01.727,51.87246,4.652152,Klimbol
Gras / grond,01.01.726 Buitenpad trapveld t.h.v De Kreken 48,01.01.726,0,0,Speldoel 1 ondergrond
Gras / grond,01.01.726 Buitenpad trapveld t.h.v De Kreken 48,01.01.726,0,0,Speldoel 2 ondergrond
Doel,01.01.726 Buitenpad trapveld t.h.v De Kreken 48,01.01.726,51.87272,4.650185,Speldoel 2
Doel,01.01.726 Buitenpad trapveld t.h.v De Kreken 48,01.01.726,51.87302,4.650548,Speldoel 1
