IMGEO_ONDERSTEUNEND_WATER_CODE;IMGEO_ONDERSTEUNEND_WATER_OMSC;WERKPAKKET_VLAK_CODE;WERKPAKKET_VLAK_OMSC;GROEN_VAKKEN_CODE;GROEN_VAKKEN_OMSC;BOUWJAAR;LEEFTIJD;OPPERVLAKTE;THEORETISCH_VERVANGINGSJAAR;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;BEHEERDER_CODE;BEHEERDER_OMSC;EIGENAAR_CODE;EIGENAAR_OMSC;BEHEERGEBIEDEN_CODE;BEHEERGEBIEDEN_OMSC;COUNTER;ID;GUID
oever, slootkant;oever, slootkant; 76;Grasveld talud;;;1998;21;37.74;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10700;Lobelialaan;278257;110836;{13F141A5-793F-4A6D-A664-C64118E690AD}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2000;19;10.67;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;  880;Aronskelkweg;278258;110841;{3AAE8C2A-8B23-4F8F-BBEB-F5AC636C25FE}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2000;19;6.07;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;  880;Aronskelkweg;278259;110843;{81A0CA34-23D8-4C2A-8142-72A06E22E952}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2000;19;22.73;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;  880;Aronskelkweg;278260;110844;{9B40B600-2F45-43A8-A875-4E3E6EDAA2E6}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2000;19;70.84;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;  880;Aronskelkweg;278261;110845;{E430ED41-ED39-4E9C-88EE-1C206159AE05}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2000;19;30.99;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 3550;Daltonplantsoen;278262;110846;{C83ECA13-369A-4BB8-8B2F-43C736B6889F}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2000;19;17.79;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 3550;Daltonplantsoen;278263;110848;{2F9356A1-B85A-490E-95FE-ABE6B10FC88D}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;1999;21;138.11;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278214;110728;{00BF5DB8-1FBF-4751-A4FC-80D7138FBB39}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;36.07;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278215;110729;{30BC0C94-3EFF-4BC2-AE23-4D1634875424}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;1999;21;32.66;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278216;110730;{7A7C1427-F1F7-499A-8C75-0F8315F06DEE}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;3.18;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278217;110731;{4A25C9DE-E3E1-48C7-A14F-AD92F3E55AE6}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;13.2;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278218;110732;{8EAF5162-217B-4B3E-B64E-8BFAB8E903ED}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;46.23;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278219;110733;{F6EAFA01-2D44-40E8-9A25-356FC00F437E}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;1999;21;66.86;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278220;110734;{4797330A-6699-4D92-A6C3-9A6420B9741C}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;1999;21;3.68;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278221;110735;{06334CE4-B6B1-4388-AA6C-F73E2432AC3F}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;261.28;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278222;110736;{A2E3E031-BFFB-4488-8922-AFB32DC87D4F}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;108.66;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278223;110737;{14E1D49D-6A09-495C-9CE5-692D8C44D570}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;82.53;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278224;110738;{D74DFCEA-8EA0-4B64-9BC7-7AEE7A80261F}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;1999;20;1861.33;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20989;Buitenklingen;278225;110754;{54C454A1-3748-4642-BDAA-AA55882BD1B6}
oever, slootkant;oever, slootkant; 88;Berm talud;;;1999;20;17.93;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20989;Buitenklingen;278226;110755;{4AB6A5F5-18E3-46B3-B01A-2BE56B834939}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;2002;17;4281.46;;91;Kijkduin;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278227;110756;{A6D5B800-0E24-40A1-9FA9-571E8F418FB3}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;1889.47;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4380;Duinlaan;278228;110757;{7D3A8F42-CBF5-453F-A4F3-F161725FC37B}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;392.92;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278229;110758;{3E07EA2F-03DC-4F75-A5E2-281EADF477B1}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;450.16;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4380;Duinlaan;278230;110759;{F620BA64-7586-48D2-A7F2-EF51A0234B41}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;160;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278231;110760;{10A2FD70-CE28-4A5A-B441-4DB9F9ED6A66}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;2001;18;1005.1;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278232;110761;{84A8AFAE-8E78-473E-ACA1-B54B84F7211C}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2001;18;451.74;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278233;110762;{FA85F662-10DE-433C-8697-D8A08602370E}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;185.08;;92;Bohemen en Meer en Bos;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278234;110763;{85017D43-5927-468A-8425-713F0EBE02BD}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;108.46;;92;Bohemen en Meer en Bos;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20385;Zandzeggelaan;278235;110764;{7B88E193-FD6F-43FC-BFCC-7455989EAF3A}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;122.78;;92;Bohemen en Meer en Bos;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20385;Zandzeggelaan;278236;110765;{2AA587F8-9110-421E-AC85-2712C8807487}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;124.95;;92;Bohemen en Meer en Bos;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278237;110766;{FF51A104-6923-4DD4-AD5B-327977264988}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;106.78;;92;Bohemen en Meer en Bos;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4380;Duinlaan;278238;110768;{A46F29EB-9394-44A5-BBA2-E182C89C00EC}
oever, slootkant;oever, slootkant; 85;Weide talud;;;2001;18;48.88;;92;Bohemen en Meer en Bos;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278239;110769;{CD8183A0-5BA0-4C36-B14D-08B6646AF308}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2002;17;1364.96;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278240;110770;{F5574AAF-DFC2-4868-8850-ACE7A463AA09}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2002;17;364.02;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278241;110771;{397882A3-4119-43B9-89E5-B581B366F2B0}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2002;17;57.23;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278242;110772;{06A0629F-2C8D-479E-B412-023E4695A6B4}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2002;17;30.15;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;22021;De Volhardingpad;278243;110773;{C48443A6-A1CE-4648-B950-1738B57D1C06}
oever, slootkant;oever, slootkant;86S;Berm beschermde soorten;;;1999;20;138.57;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278244;110739;{45CF1B74-608F-4143-B25B-CCFC964F813D}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;;;1127.48;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 4090;Domburglaan;278245;110741;{75AB4B2C-12FF-4B23-B00E-F44318C10F96}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;;;56.88;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;11210;Machiel Vrijenhoeklaan;278246;110745;{65B75E05-E9AB-46E3-BF5B-4BF77F615367}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;2014;5;429.06;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 9900;Kijkduinsestraat;278247;110746;{74E16742-9476-4E8F-8935-9A7FF06FFD55}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;2014;5;47.92;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20989;Buitenklingen;278248;110747;{E722EA3D-A46B-4944-89BE-5F769DBB44F9}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;2014;5;1404.07;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag; 9900;Kijkduinsestraat;278249;110748;{DAB73C8E-FA21-4B63-A802-EE688C07308B}
oever, slootkant;oever, slootkant;35H;Houtsingel oppervlak;;;2014;5;326.5;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20989;Buitenklingen;278250;110749;{45C6E21F-942A-4F96-A3F9-5217723A1855}
oever, slootkant;oever, slootkant; 88;Berm talud;;;1999;20;314.08;;90;Ockenburgh;15;Kijkduin en Ockenburgh;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;20989;Buitenklingen;278251;110753;{E553A33D-3228-4421-B7E1-0921D14A0CBF}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;9.69;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278276;110867;{685F409C-E796-4320-A78A-1B37353614A2}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;5.32;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278277;110868;{41EB70D5-1DC8-48E1-93AF-99EEF804472D}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;8.4;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278278;110869;{EAD7A554-9775-442B-9CD5-B67F16BD2EA7}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;67.97;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278279;110870;{D6A316D9-2663-4060-8A83-3C189CA03676}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;22.72;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278280;110871;{B30E9C75-F8E9-448D-B108-DE28EF836CA3}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;33.14;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278281;110872;{292920C0-4A52-4702-AB22-7A7CBFCBBE92}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;46.58;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278282;110873;{D9CAD71B-B277-4C04-8208-323A7781B544}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;64.81;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278283;110874;{E40C8BC7-ABC7-4A52-A2A6-4E7C6CFC2B5E}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;50.98;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278284;110875;{57191A38-AF61-49D5-BFF2-0B45FDD17D2A}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;44.51;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278285;110876;{C2533D92-67F5-43E7-92CD-2E3FFE13CF3B}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;28.93;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278286;110877;{2ADDE2B6-0F1A-4596-A24F-7CF96A7D4BB3}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;15;37.65;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278287;110878;{6EC5DD89-9BCE-456A-B1A7-78160BA06E04}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;23.8;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278337;110895;{A71CB30D-3B5D-47E6-BE1F-DFC7CBED7784}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;6.04;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278338;110896;{E0CCF4D7-ACB0-46C8-ADC6-5B1E1B93EA8D}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;18.4;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278339;110897;{DB576C5D-1ED6-4A48-8E57-17E84CE23F08}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;10.16;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278340;110898;{AE9591E5-69E5-4C61-836C-039E97FF99E4}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;17.37;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278341;110899;{CD2BF4DB-3335-4EEC-AC88-E7250C7962E2}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;7.26;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278342;110900;{7D5FC768-ED34-44BC-A864-0FDB397CE4D7}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;19.31;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278343;110901;{516C1C71-7827-4308-878A-26056C93C233}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;20.19;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278344;110902;{ACB84D2B-4491-4610-8224-C815E6BE9491}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;37.27;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278345;110903;{9A162C4C-5D9B-45E8-94C7-234D3D4EF167}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;27.71;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278346;110904;{411F1F73-E5EB-442F-BACB-6DB102C61653}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;18.64;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278347;110905;{8855F225-936A-47BA-B4F8-052C9F650103}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;29.03;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278348;110906;{8E69C162-4C61-49CA-BCBA-3573741A9C3E}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;71.68;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278288;110879;{68992484-A580-40E5-BD8D-BCE55B1E2EFE}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;157.55;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278289;110880;{F3333825-6D75-42C9-9757-811D4BC0C44B}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;82.42;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278290;110881;{0E718A02-77BC-4CB1-AE52-D69EFD1816DB}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;38.15;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;14130;Pinksterbloemplein;278291;110882;{CDE50922-4547-4418-981D-8A275DD8080B}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;17.41;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278292;110886;{10A20B0C-1DA0-4D99-9765-182CAA3D7B39}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;11.45;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278293;110887;{3FB727D0-1B1E-49ED-8B23-1611D3D06363}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;299.41;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278294;110889;{AD2E2EB5-4EBB-457B-8BC0-7762771F0C46}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;127.41;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278295;110890;{A7CD669E-6C2C-4CA9-9DDA-C565F95F66BA}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;9.16;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278296;110891;{F0E33BA3-9ACE-4EA0-A810-3C4028501EF1}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;8.11;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278297;110892;{96F14894-E76A-4541-86E4-64035270EBCF}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;82.88;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278298;110893;{20F589B9-C321-44E3-A044-09EDAD12DA4A}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2005;14;4.81;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;10040;Laan van Meerdervoort;278299;110894;{1C45C778-33B9-484C-8A25-5BCDE9403FD3}
oever, slootkant;oever, slootkant; 88;Berm talud;;;2002;17;12.56;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;22021;De Volhardingpad;278300;110774;{3EAF7F7D-7539-4B63-A233-DEEE94BEF2E7}
oever, slootkant;oever, slootkant; 88;Berm talud;GGG01;Grote groengebieden;2002;17;90.61;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;60891;Bosjes van Pex;278301;110775;{9EA77A20-C9A5-4E12-B74C-F813A3B71F35}
oever, slootkant;oever, slootkant; 88;Berm talud;GGG01;Grote groengebieden;2002;17;42.34;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;60891;Bosjes van Pex;278302;110776;{27B442F2-322A-4BEE-AEDD-EE44053A42DF}
oever, slootkant;oever, slootkant; 88;Berm talud;GGG01;Grote groengebieden;2002;17;103.84;;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;DSB/DPZ;DSB/DPZ;;Gemeente Den Haag;60891;Bosjes van Pex;278303;110777;{3F87DCA1-A248-404C-A589-1AF98A29DD0D}
