FID,hectomtrng,afstand,wvk_id,wvk_begdat,zijde,hecto_lttr,gdb_geomattr_data,shape
nwb_wegen_hectopunten_2021.544,436,74,382374002,2011-02-01T00:00:00, , ,,POINT (191196.7899999991 487279.9210000001)
nwb_wegen_hectopunten_2021.545,439,374,382374002,2011-02-01T00:00:00, , ,,POINT (191303.97800000012 486999.70600000024)
nwb_wegen_hectopunten_2021.546,437,174,382374002,2011-02-01T00:00:00, , ,,POINT (191232.50499999896 487186.5540000014)
nwb_wegen_hectopunten_2021.547,495,1540,388369044,2011-02-01T00:00:00, , ,,POINT (195230.20199999958 483506.59800000116)
nwb_wegen_hectopunten_2021.548,493,1339,388369044,2011-02-01T00:00:00, , ,,POINT (195047.25470000133 483586.13259999827)
nwb_wegen_hectopunten_2021.549,491,1140,388369044,2011-02-01T00:00:00, , ,,POINT (194889.64200000092 483708.1950000003)
nwb_wegen_hectopunten_2021.550,489,940,388369044,2011-02-01T00:00:00, , ,,POINT (194766.5625 483865.33029999956)
nwb_wegen_hectopunten_2021.551,486,639,388369044,2011-02-01T00:00:00, , ,,POINT (194609.0390000008 484120.78599999845)
nwb_wegen_hectopunten_2021.552,484,440,388369044,2011-02-01T00:00:00, , ,,POINT (194504.26700000092 484290.9690000005)
nwb_wegen_hectopunten_2021.553,482,239,388369044,2011-02-01T00:00:00, , ,,POINT (194397.3909999989 484460.1039999984)
nwb_wegen_hectopunten_2021.554,480,40,388369044,2011-02-01T00:00:00, , ,,POINT (194273.50239999965 484616.4833999984)
nwb_wegen_hectopunten_2021.555,494,1440,388369044,2011-02-01T00:00:00, , ,,POINT (195136.3660000004 483540.7729999982)
nwb_wegen_hectopunten_2021.556,492,1240,388369044,2011-02-01T00:00:00, , ,,POINT (194964.5634999983 483642.1394000016)
nwb_wegen_hectopunten_2021.557,490,1039,388369044,2011-02-01T00:00:00, , ,,POINT (194823.686999999 483783.40900000185)
nwb_wegen_hectopunten_2021.558,488,840,388369044,2011-02-01T00:00:00, , ,,POINT (194714.1400000006 483950.46499999985)
nwb_wegen_hectopunten_2021.559,487,739,388369044,2011-02-01T00:00:00, , ,,POINT (194661.64020000026 484035.62950000167)
nwb_wegen_hectopunten_2021.560,485,540,388369044,2011-02-01T00:00:00, , ,,POINT (194556.73999999836 484205.73600000143)
nwb_wegen_hectopunten_2021.561,483,340,388369044,2011-02-01T00:00:00, , ,,POINT (194451.6330000013 484375.89400000125)
nwb_wegen_hectopunten_2021.562,481,139,388369044,2011-02-01T00:00:00, , ,,POINT (194339.0089999996 484541.2100000009)
nwb_wegen_hectopunten_2021.563,164,1749,409311001,2011-02-01T00:00:00, , ,,POINT (206498.9059999995 455935.8040000014)
nwb_wegen_hectopunten_2021.564,162,1549,409311001,2011-02-01T00:00:00, , ,,POINT (206300.36400000006 455919.4549999982)
nwb_wegen_hectopunten_2021.565,159,1250,409311001,2011-02-01T00:00:00, , ,,POINT (206000.59699999914 455910.4844999984)
nwb_wegen_hectopunten_2021.566,157,1049,409311001,2011-02-01T00:00:00, , ,,POINT (205800.83700000122 455898.0859999992)
nwb_wegen_hectopunten_2021.567,155,849,409311001,2011-02-01T00:00:00, , ,,POINT (205601.0789999999 455885.35500000045)
nwb_wegen_hectopunten_2021.568,153,649,409311001,2011-02-01T00:00:00, , ,,POINT (205401.45199999958 455872.631000001)
nwb_wegen_hectopunten_2021.569,151,449,409311001,2011-02-01T00:00:00, , ,,POINT (205202.0799999982 455859.9239999987)
nwb_wegen_hectopunten_2021.570,149,249,409311001,2011-02-01T00:00:00, , ,,POINT (205002.05700000003 455847.17599999905)
nwb_wegen_hectopunten_2021.571,147,49,409311001,2011-02-01T00:00:00, , ,,POINT (204802.561999999 455834.4609999992)
nwb_wegen_hectopunten_2021.572,165,1849,409311001,2011-02-01T00:00:00, , ,,POINT (206597.2589999996 455954.42500000075)
nwb_wegen_hectopunten_2021.573,163,1649,409311001,2011-02-01T00:00:00, , ,,POINT (206399.7800000012 455922.8420000002)
nwb_wegen_hectopunten_2021.574,161,1449,409311001,2011-02-01T00:00:00, , ,,POINT (206200.0859999992 455916.8306000009)
nwb_wegen_hectopunten_2021.575,160,1349,409311001,2011-02-01T00:00:00, , ,,POINT (206100.0789999999 455914.2135999985)
nwb_wegen_hectopunten_2021.576,158,1149,409311001,2011-02-01T00:00:00, , ,,POINT (205900.4450000003 455904.43499999866)
nwb_wegen_hectopunten_2021.577,156,949,409311001,2011-02-01T00:00:00, , ,,POINT (205700.81799999997 455891.7113999985)
nwb_wegen_hectopunten_2021.578,154,749,409311001,2011-02-01T00:00:00, , ,,POINT (205501.19099999964 455878.98800000176)
nwb_wegen_hectopunten_2021.579,152,549,409311001,2011-02-01T00:00:00, , ,,POINT (205301.8359999992 455866.2820000015)
nwb_wegen_hectopunten_2021.580,150,349,409311001,2011-02-01T00:00:00, , ,,POINT (205102.07699999958 455853.55040000007)
nwb_wegen_hectopunten_2021.581,148,149,409311001,2011-02-01T00:00:00, , ,,POINT (204902.30099999905 455840.81799999997)
nwb_wegen_hectopunten_2021.582,125,137,335279001,2011-02-01T00:00:00, , ,,POINT (167883.35399999842 439882.4360000007)
nwb_wegen_hectopunten_2021.583,124,237,335279001,2011-02-01T00:00:00, , ,,POINT (167911.77199999988 439978.29199999943)
nwb_wegen_hectopunten_2021.584,126,37,335279001,2011-02-01T00:00:00, , ,,POINT (167844.73800000176 439790.30799999833)
nwb_wegen_hectopunten_2021.585,123,337,335279001,2011-02-01T00:00:00, , ,,POINT (167934.4690000005 440075.70800000057)
nwb_wegen_hectopunten_2021.586,89,42,286235018,2011-02-01T00:00:00, , ,,POINT (143446.60200000182 417956.25499999896)
nwb_wegen_hectopunten_2021.587,197,68,349326002,2011-02-01T00:00:00, , ,,POINT (174765.15199999884 463146.9829999991)
nwb_wegen_hectopunten_2021.588,198,167,349326002,2011-02-01T00:00:00, , ,,POINT (174850.4600000009 463198.8370000012)
nwb_wegen_hectopunten_2021.589,180,385,450301009,2011-07-01T00:00:00, , ,,POINT (225159.56949999928 450885.2109000012)
nwb_wegen_hectopunten_2021.590,179,285,450301009,2011-07-01T00:00:00, , ,,POINT (225149.68299999833 450785.65100000054)
nwb_wegen_hectopunten_2021.591,178,185,450301009,2011-07-01T00:00:00, , ,,POINT (225139.80200000107 450686.1409999989)
nwb_wegen_hectopunten_2021.592,177,85,450301009,2011-07-01T00:00:00, , ,,POINT (225129.9210000001 450586.62999999896)
nwb_wegen_hectopunten_2021.593,26,129,425324002,2011-07-01T00:00:00, ,o,,POINT (212838.92599999905 462146.73099999875)
nwb_wegen_hectopunten_2021.594,25,31,425324002,2011-07-01T00:00:00, ,o,,POINT (212740.50699999928 462145.5210000016)
nwb_wegen_hectopunten_2021.595,216,18,318280011,2011-07-01T00:00:00, ,a,,POINT (159324.0390000008 440392.05000000075)
nwb_wegen_hectopunten_2021.596,237,373,322281001,2011-07-01T00:00:00, , ,,POINT (161371.90199999884 440744.68400000036)
nwb_wegen_hectopunten_2021.597,235,173,322281001,2011-07-01T00:00:00, , ,,POINT (161172.10399999842 440736.6770000011)
nwb_wegen_hectopunten_2021.598,238,473,322281001,2011-07-01T00:00:00, , ,,POINT (161469.33819999918 440724.2985999994)
nwb_wegen_hectopunten_2021.599,236,273,322281001,2011-07-01T00:00:00, , ,,POINT (161272.02699999884 440740.5799999982)
nwb_wegen_hectopunten_2021.600,234,73,322281001,2011-07-01T00:00:00, , ,,POINT (161072.1860000007 440732.6259999983)
nwb_wegen_hectopunten_2021.601,87,1230,435323002,2011-07-01T00:00:00, , ,,POINT (218772.48099999875 461857.05999999866)
nwb_wegen_hectopunten_2021.602,85,1035,435323002,2011-07-01T00:00:00, , ,,POINT (218577.71599999815 461845.09699999914)
nwb_wegen_hectopunten_2021.603,83,835,435323002,2011-07-01T00:00:00, , ,,POINT (218377.70199999958 461832.8110000007)
nwb_wegen_hectopunten_2021.604,81,635,435323002,2011-07-01T00:00:00, , ,,POINT (218177.67500000075 461820.5249999985)
nwb_wegen_hectopunten_2021.605,79,434,435323002,2011-07-01T00:00:00, , ,,POINT (217977.97800000012 461808.2589999996)
nwb_wegen_hectopunten_2021.606,77,234,435323002,2011-07-01T00:00:00, , ,,POINT (217778.3509999998 461795.9970000014)
nwb_wegen_hectopunten_2021.607,76,135,435323002,2011-07-01T00:00:00, , ,,POINT (217678.87999999896 461789.88699999824)
nwb_wegen_hectopunten_2021.608,88,1334,435323002,2011-07-01T00:00:00, , ,,POINT (218876.23000000045 461863.3020000011)
nwb_wegen_hectopunten_2021.609,86,1135,435323002,2011-07-01T00:00:00, , ,,POINT (218677.57699999958 461851.23000000045)
nwb_wegen_hectopunten_2021.610,84,930,435323002,2011-07-01T00:00:00, , ,,POINT (218472.23000000045 461838.6169999987)
nwb_wegen_hectopunten_2021.611,82,734,435323002,2011-07-01T00:00:00, , ,,POINT (218276.72300000116 461826.6090000011)
nwb_wegen_hectopunten_2021.612,80,535,435323002,2011-07-01T00:00:00, , ,,POINT (218078.1799999997 461814.4129999988)
nwb_wegen_hectopunten_2021.613,78,335,435323002,2011-07-01T00:00:00, , ,,POINT (217878.90700000152 461802.1730000004)
nwb_wegen_hectopunten_2021.614,75,35,435323002,2011-07-01T00:00:00, , ,,POINT (217579.0549999997 461783.75499999896)
nwb_wegen_hectopunten_2021.615,274,6,437311003,2011-07-01T00:00:00, , ,,POINT (218688.625 455885.4360000007)
nwb_wegen_hectopunten_2021.616,92,376,295279017,2011-07-01T00:00:00, , ,,POINT (147856.55200000107 439392.313000001)
nwb_wegen_hectopunten_2021.617,90,177,295279017,2011-07-01T00:00:00, , ,,POINT (147706.80299999937 439524.2010000013)
nwb_wegen_hectopunten_2021.618,91,276,295279017,2011-07-01T00:00:00, , ,,POINT (147781.76300000027 439458.51000000164)
nwb_wegen_hectopunten_2021.619,89,77,295279017,2011-07-01T00:00:00, , ,,POINT (147627.2809999995 439584.7890000008)
nwb_wegen_hectopunten_2021.620,640,10,361318001,2011-06-01T00:00:00, , ,,POINT (180548.11499999836 459419.68400000036)
nwb_wegen_hectopunten_2021.621,638,210,361318001,2011-06-01T00:00:00, , ,,POINT (180648.41899999976 459246.7749999985)
nwb_wegen_hectopunten_2021.622,636,410,361318001,2011-06-01T00:00:00, , ,,POINT (180737.0949999988 459067.83300000057)
nwb_wegen_hectopunten_2021.623,634,610,361318001,2011-06-01T00:00:00, , ,,POINT (180816.61250000075 458884.35179999843)
nwb_wegen_hectopunten_2021.624,632,810,361318001,2011-06-01T00:00:00, , ,,POINT (180901.3359999992 458703.18400000036)
nwb_wegen_hectopunten_2021.625,630,1010,361318001,2011-06-01T00:00:00, , ,,POINT (180978.61300000176 458519.2120000012)
nwb_wegen_hectopunten_2021.626,639,110,361318001,2011-06-01T00:00:00, , ,,POINT (180596.64799999818 459332.33100000024)
nwb_wegen_hectopunten_2021.627,637,310,361318001,2011-06-01T00:00:00, , ,,POINT (180696.9840000011 459159.38800000027)
nwb_wegen_hectopunten_2021.628,635,510,361318001,2011-06-01T00:00:00, , ,,POINT (180775.47300000116 458975.4910000004)
nwb_wegen_hectopunten_2021.629,633,710,361318001,2011-06-01T00:00:00, , ,,POINT (180858.97399999946 458793.7679999992)
nwb_wegen_hectopunten_2021.630,631,910,361318001,2011-06-01T00:00:00, , ,,POINT (180943.69799999893 458612.6000000015)
nwb_wegen_hectopunten_2021.631,629,1110,361318001,2011-06-01T00:00:00, , ,,POINT (180999.47199999914 458421.4120000005)
nwb_wegen_hectopunten_2021.632,854,381,364351005,2011-06-01T00:00:00, , ,,POINT (182209.64200000092 476272.48600000143)
nwb_wegen_hectopunten_2021.633,852,181,364351005,2011-06-01T00:00:00, , ,,POINT (182193.69200000167 476073.1229999997)
nwb_wegen_hectopunten_2021.634,853,281,364351005,2011-06-01T00:00:00, , ,,POINT (182201.66699999943 476172.8049999997)
nwb_wegen_hectopunten_2021.635,851,81,364351005,2011-06-01T00:00:00, , ,,POINT (182185.71499999985 475973.41000000015)
nwb_wegen_hectopunten_2021.636,112,336,409291004,2011-06-01T00:00:00, , ,,POINT (205277.89499999955 445658.4670000002)
nwb_wegen_hectopunten_2021.637,110,136,409291004,2011-06-01T00:00:00, , ,,POINT (205078.1000000015 445657.0780000016)
nwb_wegen_hectopunten_2021.638,122,1335,409291004,2011-06-01T00:00:00, , ,,POINT (206272.32400000095 445724.938000001)
nwb_wegen_hectopunten_2021.639,121,1235,409291004,2011-06-01T00:00:00, , ,,POINT (206174.35300000012 445705.91800000146)
nwb_wegen_hectopunten_2021.640,120,1135,409291004,2011-06-01T00:00:00, , ,,POINT (206075.75499999896 445689.8449999988)
nwb_wegen_hectopunten_2021.641,119,1035,409291004,2011-06-01T00:00:00, , ,,POINT (205976.51810000092 445678.3509999998)
nwb_wegen_hectopunten_2021.642,118,935,409291004,2011-06-01T00:00:00, , ,,POINT (205877.0929000005 445668.79560000077)
nwb_wegen_hectopunten_2021.643,117,835,409291004,2011-06-01T00:00:00, , ,,POINT (205777.34099999815 445663.5549999997)
nwb_wegen_hectopunten_2021.644,116,736,409291004,2011-06-01T00:00:00, , ,,POINT (205677.4849999994 445661.243999999)
nwb_wegen_hectopunten_2021.645,115,636,409291004,2011-06-01T00:00:00, , ,,POINT (205577.58799999952 445660.5498000011)
nwb_wegen_hectopunten_2021.646,114,536,409291004,2011-06-01T00:00:00, , ,,POINT (205477.69000000134 445659.85500000045)
nwb_wegen_hectopunten_2021.647,113,436,409291004,2011-06-01T00:00:00, , ,,POINT (205377.79300000146 445659.16099999845)
nwb_wegen_hectopunten_2021.648,111,236,409291004,2011-06-01T00:00:00, , ,,POINT (205177.99700000137 445657.7725000009)
nwb_wegen_hectopunten_2021.649,109,36,409291004,2011-06-01T00:00:00, , ,,POINT (204978.41899999976 445652.7670000009)
nwb_wegen_hectopunten_2021.650,1032,10,367382001,2011-06-01T00:00:00, , ,,POINT (183696.1889999993 491448.0920000002)
nwb_wegen_hectopunten_2021.651,1033,111,367382001,2011-06-01T00:00:00, , ,,POINT (183750.09800000116 491532.6790000014)
nwb_wegen_hectopunten_2021.652,141,45,415293031,2011-06-01T00:00:00, , ,,POINT (207888.1799999997 446663.1479999982)
nwb_wegen_hectopunten_2021.653,66,207,431273005,2011-06-01T00:00:00, , ,,POINT (215586.69000000134 437174.3920000009)
nwb_wegen_hectopunten_2021.654,67,308,431273005,2011-06-01T00:00:00, , ,,POINT (215612.8209999986 437271.84899999946)
nwb_wegen_hectopunten_2021.655,65,108,431273005,2011-06-01T00:00:00, , ,,POINT (215557.313000001 437079.1479999982)
nwb_wegen_hectopunten_2021.656,64,8,431273005,2011-06-01T00:00:00, , ,,POINT (215528.35799999908 436983.7679999992)
nwb_wegen_hectopunten_2021.657,504,523,408345037,2011-05-01T00:00:00, , ,,POINT (204465.7890000008 473108.0370000005)
nwb_wegen_hectopunten_2021.658,503,423,408345037,2011-05-01T00:00:00, , ,,POINT (204410.1710000001 473024.97399999946)
nwb_wegen_hectopunten_2021.659,501,223,408345037,2011-05-01T00:00:00, , ,,POINT (204241.98519999906 472928.1873999983)
nwb_wegen_hectopunten_2021.660,499,23,408345037,2011-05-01T00:00:00, , ,,POINT (204050.84699999914 472869.4059999995)
nwb_wegen_hectopunten_2021.661,502,323,408345037,2011-05-01T00:00:00, , ,,POINT (204336.12299999967 472961.9210000001)
nwb_wegen_hectopunten_2021.662,500,123,408345037,2011-05-01T00:00:00, , ,,POINT (204146.68780000135 472897.94370000064)
nwb_wegen_hectopunten_2021.663,514,10,410347010,2011-05-01T00:00:00, , ,,POINT (205293.39299999923 473570.55700000003)
nwb_wegen_hectopunten_2021.664,10,719,474269002,2011-05-01T00:00:00, , ,,POINT (237442.52299999818 435619.493999999)
nwb_wegen_hectopunten_2021.665,8,519,474269002,2011-05-01T00:00:00, , ,,POINT (237427.14600000158 435419.6490000002)
nwb_wegen_hectopunten_2021.666,6,319,474269002,2011-05-01T00:00:00, , ,,POINT (237420.90359999985 435219.8990000002)
nwb_wegen_hectopunten_2021.667,4,119,474269002,2011-05-01T00:00:00, , ,,POINT (237432.70800000057 435020.29199999943)
nwb_wegen_hectopunten_2021.668,9,619,474269002,2011-05-01T00:00:00, , ,,POINT (237434.81799999997 435519.3539999984)
nwb_wegen_hectopunten_2021.669,7,419,474269002,2011-05-01T00:00:00, , ,,POINT (237420.9050000012 435319.87000000104)
nwb_wegen_hectopunten_2021.670,5,219,474269002,2011-05-01T00:00:00, , ,,POINT (237425.5164999999 435120.0219999999)
nwb_wegen_hectopunten_2021.671,3,19,474269002,2011-05-01T00:00:00, , ,,POINT (237446.08799999952 434921.2120000012)
nwb_wegen_hectopunten_2021.672,98,381,475277007,2011-05-01T00:00:00, , ,,POINT (237893.45199999958 438949.07400000095)
nwb_wegen_hectopunten_2021.673,96,181,475277007,2011-05-01T00:00:00, , ,,POINT (237693.54199999943 438945.7190000005)
nwb_wegen_hectopunten_2021.674,99,481,475277007,2011-05-01T00:00:00, , ,,POINT (237991.1499999985 438969.31700000167)
nwb_wegen_hectopunten_2021.675,97,281,475277007,2011-05-01T00:00:00, , ,,POINT (237793.53700000048 438946.76949999854)
nwb_wegen_hectopunten_2021.676,95,81,475277007,2011-05-01T00:00:00, , ,,POINT (237593.55000000075 438944.50930000097)
nwb_wegen_hectopunten_2021.677,105,17,424291023,2011-06-01T00:00:00, , ,,POINT (212428.2890000008 445676.3579999991)
nwb_wegen_hectopunten_2021.678,463,341,400344031,2011-05-01T00:00:00, ,z,,POINT (200586.9200000018 472319.0789999999)
nwb_wegen_hectopunten_2021.679,461,141,400344031,2011-05-01T00:00:00, ,z,,POINT (200389.27809999883 472286.1422000006)
nwb_wegen_hectopunten_2021.680,462,241,400344031,2011-05-01T00:00:00, ,z,,POINT (200488.3049999997 472304.33999999985)
nwb_wegen_hectopunten_2021.681,460,32,400344031,2011-05-01T00:00:00, ,z,,POINT (200282.12200000137 472267.1730000004)
nwb_wegen_hectopunten_2021.682,494,126,406345025,2011-05-01T00:00:00, , ,,POINT (203572.24599999934 472729.84699999914)
nwb_wegen_hectopunten_2021.683,493,26,406345025,2011-05-01T00:00:00, , ,,POINT (203484.03700000048 472682.8590000011)
nwb_wegen_hectopunten_2021.684,36,456,462278002,2011-05-01T00:00:00, , ,,POINT (231903.78510000184 438985.2054999992)
nwb_wegen_hectopunten_2021.685,35,356,462278002,2011-05-01T00:00:00, , ,,POINT (231804.5789999999 438998.0390000008)
nwb_wegen_hectopunten_2021.686,34,256,462278002,2011-05-01T00:00:00, , ,,POINT (231705.4050000012 439010.8680000007)
nwb_wegen_hectopunten_2021.687,33,156,462278002,2011-05-01T00:00:00, , ,,POINT (231606.23209999874 439023.6977000013)
nwb_wegen_hectopunten_2021.688,32,56,462278002,2011-05-01T00:00:00, , ,,POINT (231507.05799999833 439036.52699999884)
nwb_wegen_hectopunten_2021.689,206,767,423300013,2011-10-01T00:00:00, , ,,POINT (212095.6559999995 450885.01300000027)
nwb_wegen_hectopunten_2021.690,204,567,423300013,2011-10-01T00:00:00, , ,,POINT (212042.06599999964 450692.3280000016)
nwb_wegen_hectopunten_2021.691,202,367,423300013,2011-10-01T00:00:00, , ,,POINT (211987.90100000054 450499.8020000011)
nwb_wegen_hectopunten_2021.692,200,167,423300013,2011-10-01T00:00:00, , ,,POINT (211933.6790000014 450307.29199999943)
nwb_wegen_hectopunten_2021.693,199,67,423300013,2011-10-01T00:00:00, , ,,POINT (211905.9059999995 450211.30999999866)
nwb_wegen_hectopunten_2021.694,207,867,423300013,2011-10-01T00:00:00, , ,,POINT (212119.55200000107 450982.06700000167)
nwb_wegen_hectopunten_2021.695,205,667,423300013,2011-10-01T00:00:00, , ,,POINT (212069.1490000002 450788.58999999985)
nwb_wegen_hectopunten_2021.696,203,467,423300013,2011-10-01T00:00:00, , ,,POINT (212014.98299999908 450596.06500000134)
nwb_wegen_hectopunten_2021.697,201,267,423300013,2011-10-01T00:00:00, , ,,POINT (211960.81799999997 450403.5390000008)
nwb_wegen_hectopunten_2021.698,78,106,348207003,2011-10-01T00:00:00, , ,,POINT (174296.65700000152 403814.9789999984)
nwb_wegen_hectopunten_2021.699,79,6,348207003,2011-10-01T00:00:00, , ,,POINT (174250.16470000148 403903.45230000094)
nwb_wegen_hectopunten_2021.700,77,206,348207003,2011-10-01T00:00:00, , ,,POINT (174343.24769999832 403726.42540000007)
nwb_wegen_hectopunten_2021.701,29,127,351198002,2011-10-01T00:00:00, , ,,POINT (175835.87999999896 399388.95600000024)
nwb_wegen_hectopunten_2021.702,30,26,351198002,2011-10-01T00:00:00, , ,,POINT (175760.35200000182 399454.5859999992)
nwb_wegen_hectopunten_2021.703,78,419,515378006,2011-10-01T00:00:00, , ,,POINT (258017.35300000012 489451.8779999986)
nwb_wegen_hectopunten_2021.704,76,219,515378006,2011-10-01T00:00:00, , ,,POINT (258000.17700000107 489251.9120000005)
nwb_wegen_hectopunten_2021.705,74,19,515378006,2011-10-01T00:00:00, , ,,POINT (257982.875 489053.2470000014)
nwb_wegen_hectopunten_2021.706,77,319,515378006,2011-10-01T00:00:00, , ,,POINT (258008.48299999908 489352.18200000003)
nwb_wegen_hectopunten_2021.707,75,119,515378006,2011-10-01T00:00:00, , ,,POINT (257991.56899999827 489152.94000000134)
nwb_wegen_hectopunten_2021.708,69,47,209192003,2011-10-01T00:00:00, , ,,POINT (104646.35700000077 396450.79399999976)
nwb_wegen_hectopunten_2021.709,385,244,484294012,2011-08-01T00:00:00, , ,,POINT (242392.11300000176 447073.38500000164)
nwb_wegen_hectopunten_2021.710,383,43,484294012,2011-08-01T00:00:00, , ,,POINT (242239.45069999993 447203.9415999986)
nwb_wegen_hectopunten_2021.711,384,144,484294012,2011-08-01T00:00:00, , ,,POINT (242315.8500000015 447138.60500000045)
nwb_wegen_hectopunten_2021.712,439,63,490286032,2011-08-01T00:00:00, , ,,POINT (245282.08999999985 443170.34800000116)
nwb_wegen_hectopunten_2021.713,438,12,490286045,2011-08-01T00:00:00, , ,,POINT (245321.85049999878 443262.6678000018)
nwb_wegen_hectopunten_2021.714,437,113,490286045,2011-08-01T00:00:00, , ,,POINT (245343.15199999884 443360.8579999991)
nwb_wegen_hectopunten_2021.715,436,212,490286045,2011-08-01T00:00:00, , ,,POINT (245355.13699999824 443459.9290000014)
nwb_wegen_hectopunten_2021.716,426,365,490289010,2011-08-01T00:00:00, ,z,,POINT (245511.8209999986 444418.8229999989)
nwb_wegen_hectopunten_2021.717,424,166,490289010,2011-08-01T00:00:00, ,z,,POINT (245358.73200000077 444546.1959999986)
nwb_wegen_hectopunten_2021.718,425,265,490289010,2011-08-01T00:00:00, ,z,,POINT (245433.81700000167 444481.21599999815)
nwb_wegen_hectopunten_2021.719,423,67,490289010,2011-08-01T00:00:00, ,z,,POINT (245283.5780000016 444611.0879999995)
nwb_wegen_hectopunten_2021.720,1146,103,349357001,2011-08-01T00:00:00, ,p,,POINT (174916.28599999845 478895.6409999989)
nwb_wegen_hectopunten_2021.721,1169,391,351354002,2011-08-01T00:00:00, , ,,POINT (176195.6700000018 477138.0210000016)
nwb_wegen_hectopunten_2021.722,1167,191,351354002,2011-08-01T00:00:00, , ,,POINT (176014.2749999985 477219.7829999998)
nwb_wegen_hectopunten_2021.723,1170,491,351354002,2011-08-01T00:00:00, , ,,POINT (176292.63699999824 477113.80099999905)
nwb_wegen_hectopunten_2021.724,1168,291,351354002,2011-08-01T00:00:00, , ,,POINT (176101.11300000176 477170.6620000005)
nwb_wegen_hectopunten_2021.725,1166,91,351354002,2011-08-01T00:00:00, , ,,POINT (175931.93499999866 477276.19099999964)
nwb_wegen_hectopunten_2021.726,381,216,483294003,2011-08-01T00:00:00, ,z,,POINT (242095.6330000013 447342.4770000018)
nwb_wegen_hectopunten_2021.727,379,15,483294003,2011-08-01T00:00:00, ,z,,POINT (241949.57299999893 447478.78500000015)
nwb_wegen_hectopunten_2021.728,380,115,483294003,2011-08-01T00:00:00, ,z,,POINT (242019.28599999845 447407.52699999884)
nwb_wegen_hectopunten_2021.729,427,59,419342007,2011-08-01T00:00:00, , ,,POINT (209946.68200000003 471349.3740000017)
nwb_wegen_hectopunten_2021.730,443,56,490285073,2011-08-01T00:00:00, , ,,POINT (245158.15799999982 442792.5929999985)
nwb_wegen_hectopunten_2021.731,442,156,490285073,2011-08-01T00:00:00, , ,,POINT (245195.5 442885.1270000003)
nwb_wegen_hectopunten_2021.732,441,256,490285073,2011-08-01T00:00:00, , ,,POINT (245212.186999999 442983.67599999905)
nwb_wegen_hectopunten_2021.733,440,356,490285073,2011-08-01T00:00:00, , ,,POINT (245241.00600000098 443079.1570000015)
nwb_wegen_hectopunten_2021.734,88,139,361314015,2011-08-01T00:00:00, , ,,POINT (180886.44399999827 457054.55700000003)
nwb_wegen_hectopunten_2021.735,87,39,361314015,2011-08-01T00:00:00, , ,,POINT (180793.80099999905 457018.7270000018)
nwb_wegen_hectopunten_2021.736,51,190,477324007,2011-07-01T00:00:00, , ,,POINT (238752.08399999887 462241.51199999824)
nwb_wegen_hectopunten_2021.737,52,290,477324007,2011-07-01T00:00:00, , ,,POINT (238756.76799999923 462341.3900000006)
nwb_wegen_hectopunten_2021.738,50,90,477324007,2011-07-01T00:00:00, , ,,POINT (238747.063000001 462141.631000001)
nwb_wegen_hectopunten_2021.739,1183,323,354353001,2011-08-01T00:00:00, , ,,POINT (177528.46200000122 476723.4930000007)
nwb_wegen_hectopunten_2021.740,1181,123,354353001,2011-08-01T00:00:00, , ,,POINT (177345.73999999836 476804.79399999976)
nwb_wegen_hectopunten_2021.741,1184,423,354353001,2011-08-01T00:00:00, , ,,POINT (177619.64400000125 476682.9219999984)
nwb_wegen_hectopunten_2021.742,1182,223,354353001,2011-08-01T00:00:00, , ,,POINT (177437.08199999854 476764.15199999884)
nwb_wegen_hectopunten_2021.743,1180,23,354353001,2011-08-01T00:00:00, , ,,POINT (177254.0789999999 476845.5780000016)
nwb_wegen_hectopunten_2021.744,40,202,417273022,2011-07-01T00:00:00, , ,,POINT (208713.07600000128 436470.8449999988)
nwb_wegen_hectopunten_2021.745,38,6,417273022,2011-07-01T00:00:00, , ,,POINT (208542.09699999914 436565.8579999991)
nwb_wegen_hectopunten_2021.746,39,100,417273022,2011-07-01T00:00:00, , ,,POINT (208622.1330000013 436516.2710000016)
nwb_wegen_hectopunten_2021.747,200,115,417319011,2011-08-01T00:00:00, , ,,POINT (208854.1000000015 459759.1959999986)
nwb_wegen_hectopunten_2021.748,201,15,417319011,2011-08-01T00:00:00, , ,,POINT (208847.1090000011 459659.83900000155)
nwb_wegen_hectopunten_2021.749,173,331,417324001,2011-08-01T00:00:00, , ,,POINT (209275.71590000018 462019.3883999996)
nwb_wegen_hectopunten_2021.750,171,131,417324001,2011-08-01T00:00:00, , ,,POINT (209080.97300000116 462064.98900000006)
nwb_wegen_hectopunten_2021.751,172,231,417324001,2011-08-01T00:00:00, , ,,POINT (209178.35799999908 462042.1810000017)
nwb_wegen_hectopunten_2021.752,170,31,417324001,2011-08-01T00:00:00, , ,,POINT (208984.1550000012 462089.8229999989)
nwb_wegen_hectopunten_2021.753,69,563,421271012,2011-07-01T00:00:00, , ,,POINT (211492.5610000007 436076.756000001)
nwb_wegen_hectopunten_2021.754,67,363,421271012,2011-07-01T00:00:00, , ,,POINT (211302.08900000155 436015.76399999857)
nwb_wegen_hectopunten_2021.755,65,163,421271012,2011-07-01T00:00:00, , ,,POINT (211110.44700000063 435959.0379999988)
nwb_wegen_hectopunten_2021.756,70,663,421271012,2011-07-01T00:00:00, , ,,POINT (211587.66299999878 436107.063000001)
nwb_wegen_hectopunten_2021.757,68,463,421271012,2011-07-01T00:00:00, , ,,POINT (211397.32499999925 436046.26000000164)
