FID,datummutatie,naammuteerder,bron,status,genormeerd,rwsdienst,waterlichaam,objectcode,kribid,kribkophoogte,opmerkingen,gdb_geomattr_data,shape
kribkophoogtes_legger.250,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,71F9F78C-2853-40E2-90A8-2D04D9AF235E,6526361E-D2B0-45BC-B2DF-359BEEB10BBF,1.93,,,POINT (205674.5 490696.5300000012)
kribkophoogtes_legger.251,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AE7E31E1-5F85-4D26-BA93-44905EF301F6,A9CA6B40-89CD-4BF5-9F29-EDF4426B4C4E,2.24,,,POINT (205246.26999999955 489050.9699999988)
kribkophoogtes_legger.252,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F029825F-CE36-4D8E-860B-2C14B05E0223,CB81BCFD-1DF3-4101-804E-843D6568CA24,5.79,,,POINT (210096.01999999955 460960.62000000104)
kribkophoogtes_legger.253,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A9BA9499-89D3-4D1A-A805-0364088F849D,B20D3A6D-A415-484F-8D31-6E1218E3DE7B,4.57,,,POINT (207632.25 467849.05999999866)
kribkophoogtes_legger.254,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1CCB1B0C-C2C8-47F8-B553-C1FC94C39F38,09FAC738-02AD-4674-B7B8-4DFE36453917,3.75,,,POINT (204773.75 476519.83999999985)
kribkophoogtes_legger.255,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8AFDE59D-49D5-4E88-B489-026928BFB8FA,C758D6BF-00C6-4E7C-A7C7-FBF6EEADC12C,3.69,,,POINT (205290.1400000006 475885.05999999866)
kribkophoogtes_legger.256,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B821B06A-FD7B-4FDD-94AB-B961F1FFC64C,784F636B-36DC-405B-8FC0-77816ABA52C4,0.57,,,POINT (197927.25 502951.7199999988)
kribkophoogtes_legger.257,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F73E63C0-7E45-4892-9BAF-0AA02A01A613,635779CA-B1DC-4879-B34F-0372651759C8,1.67,,,POINT (204736.94999999925 494140.83999999985)
kribkophoogtes_legger.258,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EB29F7D6-B58D-4493-94A5-6F708BEBFED5,A1D11573-601D-4156-8B10-106C6B8C4D76,3.91,,,POINT (207369.6700000018 473787.0300000012)
kribkophoogtes_legger.259,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6EAC1F8D-6DBD-45D5-9095-EA7E9E2A975F,4A6C07DA-4054-46E0-A247-55C4B4DDEB6B,5.67,,,POINT (210049.94000000134 458740.9699999988)
kribkophoogtes_legger.260,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7C4A7781-D3A9-43DB-B0BC-DED6DBF4CF28,C85737F6-7B18-4DE9-A8AB-CC346D71F6D7,5.13,,,POINT (209476.80999999866 463677.44000000134)
kribkophoogtes_legger.261,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E6975ADE-3925-4633-A495-75C254CEF146,B795AB06-28E3-4C36-A2B2-E48A4364045A,4.5,,,POINT (208946.91000000015 468635.2800000012)
kribkophoogtes_legger.262,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FB18EEFF-5476-4615-8A96-15AA403467FD,32C8F729-1BFD-41C8-8478-0321AD8A18DD,0.78,,,POINT (199736.8299999982 501916.08999999985)
kribkophoogtes_legger.263,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3C14DE16-1DDF-430B-886C-29D1856CD24F,C06B4AE1-727D-436A-9E67-79680A82296B,1.75,,,POINT (205944.55000000075 491871.58999999985)
kribkophoogtes_legger.264,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FF532CA1-C1A3-4463-B6F8-E4FF6BBC856E,398EA998-0E14-4DE8-867A-11B79C2F226A,4.31,,,POINT (207952.80000000075 471913.75)
kribkophoogtes_legger.265,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6983527D-2633-4041-956C-616DCECBC2BF,1FE2D2D8-2E4C-47CE-B668-307C3334F0C4,1.09,,,POINT (193530.41000000015 505442.37999999896)
kribkophoogtes_legger.266,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,699AF795-CBAA-49C7-BE5D-E732CAB9E53E,68C2B8A5-BE1D-4C2C-A44E-D3C70E699F71,3.13,,,POINT (203832.25 484423.9699999988)
kribkophoogtes_legger.267,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D59F68EF-7AA2-4DDB-9930-D7F7F29541AC,1EBFE53F-D5AA-4728-870F-72F180B13C14,0.96,,,POINT (193783.6700000018 504844.7199999988)
kribkophoogtes_legger.268,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,0187F09A-24A5-48A9-AFF5-674DFA1BC9D7,7C11BAE2-C5D3-476B-AB6E-BED719155EFF,1.28,,,POINT (202488.55999999866 499065.83999999985)
kribkophoogtes_legger.269,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FC7D7CE4-A288-4B2C-BE3B-42F3251F0462,6979FFDA-E886-49DA-8AC4-611802312CC0,2.13,,,POINT (204171.26999999955 487933.62000000104)
kribkophoogtes_legger.270,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,06046448-6D0A-4010-84C6-6A2DC794E277,2F55ED08-061B-4F99-8E89-B5D40D938258,5.68,,,POINT (209792.05999999866 458940.4699999988)
kribkophoogtes_legger.271,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,35CBDC24-A897-4FC9-8A7F-7C51B0E35B63,62D27057-EF68-42B9-8036-1E350B66DAA2,3.21,,,POINT (204050.66000000015 478432.5300000012)
kribkophoogtes_legger.272,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C99847E1-75D7-4B98-A2CD-542CB5C7A000,28D54EEA-2AFE-4C06-A236-BCF3A2E2D004,1.44,,,POINT (203489.9200000018 497851.94000000134)
kribkophoogtes_legger.273,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B6F9AA7A-6093-4DF7-972D-C798F8C64C47,A1748557-4B23-429E-A0D4-B057A1C54295,2.02,,,POINT (205174.5799999982 489511.4699999988)
kribkophoogtes_legger.274,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C78357F1-BB21-4357-8FC6-3759DDD36670,6F66D36C-DDA1-4B2A-A90E-98938989DD2E,5.06,,,POINT (209496.01999999955 462808.83999999985)
kribkophoogtes_legger.275,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DB0B2FAE-7D38-4B7E-A1E9-B4EE6B2FF276,F82527F5-0DD7-409A-BA64-0B25E2E8FDA9,4.27,,,POINT (207765.73000000045 468216.75)
kribkophoogtes_legger.276,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B0C625EE-269A-426F-B09C-B38AF33E9436,959AC353-7ECA-4476-977F-0289F1623DB7,4.68,,,POINT (207721.62000000104 467151.30999999866)
kribkophoogtes_legger.277,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FC150274-C9BD-4893-8257-ACB587C59B2E,7DAC6F57-51EC-42B6-8FAB-40BEC9FF5D4F,3.55,,,POINT (204736.01999999955 476694.94000000134)
kribkophoogtes_legger.278,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EFEC380B-AD8C-4122-95CC-74FB213B67E3,38ED4551-AA34-4C8C-BBF9-DC63EFB1409C,1.16,,,POINT (201667.05999999866 499546.12000000104)
kribkophoogtes_legger.279,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DCC80B74-CD94-43D5-B8B6-3407991DBE29,BB440D97-9C27-4706-B954-A5A5A797D16A,3.78,,,POINT (205216.19000000134 476135.37999999896)
kribkophoogtes_legger.280,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,889BBD9D-C878-43BB-BBF9-F021052CDE21,11E0116C-5709-4117-AE72-AF379B272247,0.5,,,POINT (197754.69999999925 503129.66000000015)
kribkophoogtes_legger.281,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D44B79AB-3F5F-4061-A3C7-6FA9261193DE,BC8A2551-5D8B-464D-A8EE-C582AAF2E8BD,4.03,,,POINT (206433.8299999982 474620.41000000015)
kribkophoogtes_legger.282,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,568C8DB4-2079-4226-9008-202B1FFF478A,5E0D7359-A729-48BC-B715-4438A06D3209,4.92,,,POINT (210254.05999999866 465440.08999999985)
kribkophoogtes_legger.283,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,15579244-B419-47E8-A0E2-1FD426BD00F0,0D5AC6CD-82AC-4A46-9155-15DBAA027D8B,4.79,,,POINT (209170.33999999985 468730.25)
kribkophoogtes_legger.284,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,64C1A40C-2B69-4CDC-8224-474601FB3934,53112414-4A92-4EB4-B07E-05AA94A98D98,3.99,,,POINT (207795.73000000045 472468.69000000134)
kribkophoogtes_legger.285,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C933A9B4-1131-48BB-B6BA-6DF3DA6B1BE5,87D10D62-FEA8-4F5A-9532-A8A529BD6D7B,3.18,,,POINT (203138.6700000018 482306.62000000104)
kribkophoogtes_legger.286,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FEE898BB-CE4D-4159-909B-88A0A9B87024,B323155C-B5EB-46C9-9639-8343579A6E6D,0.78,,,POINT (191749.55999999866 506371.91000000015)
kribkophoogtes_legger.287,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,358D0498-121A-4E3F-BB46-2A80432D6B43,E4C51520-C7E9-48EF-A703-102627019697,1.91,,,POINT (203695.55999999866 495987.94000000134)
kribkophoogtes_legger.288,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DA07E522-3FAC-45B6-BDFF-8384259C7ED1,8B6B1D94-B652-4C55-8A98-A95C16552D52,4.65,,,POINT (209864.58999999985 469890)
kribkophoogtes_legger.289,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3B803F0E-25FB-4071-A1CC-584AFAFF707D,8D1937B9-9DB9-4965-BF09-15C698FA6A35,3.08,,,POINT (203392.8599999994 485143.66000000015)
kribkophoogtes_legger.290,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F05B91DF-FA42-4AC0-8CB7-482E389D84F0,E1AF2231-2C72-445C-97D4-3E83C52CA906,1.98,,,POINT (205337.19999999925 490069.25)
kribkophoogtes_legger.291,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CF57D163-0A22-4173-A4CC-EB32930E9C1B,55344554-E3BD-4AAE-BE57-61C003BD7153,2.33,,,POINT (204703.73000000045 488116.08999999985)
kribkophoogtes_legger.292,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,75C625EF-4524-4C14-8921-896686133508,EA251C13-79BD-4DD7-AF44-07254B502D77,5.81,,,POINT (209622.94999999925 459398.7199999988)
kribkophoogtes_legger.293,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DD810592-A70D-45B7-BCFE-E7CB8CE2D7A1,135C2AA9-A4C3-4981-A969-2445FF7B2C39,3.5,,,POINT (203766.91000000015 479919.05999999866)
kribkophoogtes_legger.294,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A9D1EA58-8747-40DF-9AAC-F6533CE54119,472B00E2-5B0E-431C-86CB-3688B03D5A15,0.84,,,POINT (198542.98000000045 502542.25)
kribkophoogtes_legger.295,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,947FCA60-E9BB-41A9-B561-D7ED60F3E7FC,098B7723-44E0-4425-8784-1C24831A6942,2.51,,,POINT (203117.19999999925 487593.44000000134)
kribkophoogtes_legger.296,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,84218EA2-8C49-4AD4-A289-2FC6DAFD38B5,5BDCA2CC-6961-46DD-94A8-FEECDA0995D8,4.68,,,POINT (208796.23000000045 468421.91000000015)
kribkophoogtes_legger.297,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,161EBD78-8AAB-4551-B34D-2B08FB1EDAE3,F685353B-0E13-482D-9624-9F7AB733D3D2,5,,,POINT (207664.16000000015 467452.2199999988)
kribkophoogtes_legger.298,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A1186170-34FF-42EF-AD22-F56A38A55A1B,3ABFC0CA-4C62-4C02-9F3A-06CCEF6D63E6,3.65,,,POINT (204493.05999999866 477088)
kribkophoogtes_legger.299,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1B7109D0-28BB-42ED-9E09-DE72FE59B25C,11FA6DFC-D1DE-44CC-96BF-1EAB909CDF14,1.38,,,POINT (201138.91000000015 500038.33999999985)
kribkophoogtes_legger.300,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,90F50113-E6DD-4147-A5E7-D246C8350481,D33EF92E-F23E-453F-AA68-341A61D11650,1.38,,,POINT (202561.80000000075 499171.2800000012)
kribkophoogtes_legger.301,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,826D0B18-7242-4C09-BED4-66BFF2D76054,9A562B08-0EC6-4B43-8ADB-9C905B4B68D0,1.78,,,POINT (204125.1700000018 494914.69000000134)
kribkophoogtes_legger.302,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2EF17657-81B9-4F7C-BCFC-30C8CAAA8997,B6484216-3609-4640-9093-5936581730DC,3.71,,,POINT (205527.19000000134 475182)
kribkophoogtes_legger.303,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FE7377C8-7BD2-4ACD-B573-725F26193CB2,1D0B9FC6-1571-4CF7-8EBE-475A0CE8AA97,1.57,,,POINT (203357.75 498216.33999999985)
kribkophoogtes_legger.304,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C4087977-D161-41BA-B6B7-FA8A75BCC03C,29A32537-C86A-453D-9C5D-ECF0E1399EBB,4.59,,,POINT (209832.69000000134 466067.9699999988)
kribkophoogtes_legger.305,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,53E0529E-5C37-482B-ADB1-2A669A26EA3F,77837F82-F9BD-4F8E-99B0-3A1AD165C8E7,4.41,,,POINT (209979.30000000075 469815.37999999896)
kribkophoogtes_legger.306,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C25876C5-13EA-48D3-89F0-72C4CE299B18,659AB234-45A5-433B-8BC4-1983CD38B7E5,3.16,,,POINT (203105.0799999982 482688.25)
kribkophoogtes_legger.307,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E9E520C0-1955-4471-821C-4F05946028CA,F5E1869D-93AA-4DAC-AE06-681E2E18AA3E,1.43,,,POINT (203696.80000000075 497009.19000000134)
kribkophoogtes_legger.308,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B7EC9263-1CFC-4301-9E7F-46830BC77F4E,A784F630-B6C1-4D85-9444-D87D5059BF24,4.1,,,POINT (209375.69000000134 470748.44000000134)
kribkophoogtes_legger.309,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,02A02EC8-B7E5-4604-87C9-3F2FE3C1DB7C,F74A9E2E-C9DD-4651-9EE8-BC8D4DAB482E,3.18,,,POINT (203186.3900000006 485859.41000000015)
kribkophoogtes_legger.310,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B6F29340-B43B-47C2-9BC1-BB0ADA94B7F1,9DD452D5-4CEF-4BE3-ABC7-DE0528837523,1.98,,,POINT (205335.33999999985 488712.12000000104)
kribkophoogtes_legger.311,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F7F0E410-F5EE-4F2D-B441-1C7AFD0B275D,F2A732FA-900D-4BE8-807E-C67CD985FD1A,3.26,,,POINT (203844.51999999955 480625.5300000012)
kribkophoogtes_legger.312,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F303B1A3-2FFE-413C-997B-8457CBD92621,DCFC2A99-51DA-43B6-8943-1FA1CA96F4E3,2.05,,,POINT (205690.0300000012 492782.2199999988)
kribkophoogtes_legger.313,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BD66540D-96AB-47B3-ABF5-01C7BF7C92C1,889E6FF6-62AC-4AC3-98C2-57CE3EB70A44,4.28,,,POINT (207933.4200000018 472143.12000000104)
kribkophoogtes_legger.314,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,93A88643-0793-4AAB-8640-3B4059E61DFC,884D03FB-2260-4F67-A7C2-B5228D5E4A97,0.84,,,POINT (192638.73000000045 505968.5300000012)
kribkophoogtes_legger.315,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,13991EF6-7E2A-4BF9-909C-9488A1903A8D,794D9EBC-2C3D-4949-9EDB-2F8FC64ADAAF,1.67,,,POINT (203670.94000000134 495906.87999999896)
kribkophoogtes_legger.316,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,96C6C8B0-11E9-4FA1-9C84-60A4D838F325,0C21FC1C-9379-47CE-B9E2-047D2A03BCDA,4.13,,,POINT (209475.7199999988 470625.30999999866)
kribkophoogtes_legger.317,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FE4D9912-5C32-4C63-8003-3EDF136334E9,826C3C55-E03C-479E-B5EA-A95687268AEE,3.06,,,POINT (203353.01999999955 485207.9699999988)
kribkophoogtes_legger.318,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A1D94C69-2718-4D37-8D30-B5AA4E6F386D,A344F182-B2AC-4848-8D14-9FB3D172652D,0.81,,,POINT (196400.19999999925 504736.16000000015)
kribkophoogtes_legger.319,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,3F739EAE-4C58-42B9-B607-5DE227E0DCC1,AE1D3AF3-B6C0-4EF4-817D-1A44ECD9417D,2.51,,,POINT (204464.1700000018 488020.91000000015)
kribkophoogtes_legger.320,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7F1EB61D-BB9F-4FB6-9062-45AB4C3550AF,FBAA3A4D-B101-43CE-B337-AECF5CB16A10,5.22,,,POINT (209718.80999999866 459335.16000000015)
kribkophoogtes_legger.321,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FB13CEB0-3637-43AF-BD9A-54DCB7E46F1C,BF481637-E515-4671-8E3D-18B2E7403D83,3.67,,,POINT (203907.83999999985 478861.62000000104)
kribkophoogtes_legger.322,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F2055230-AD50-4C51-BF57-FCA72E1F96F2,11A90404-E5B4-4433-8E41-8ABE8CD50501,2.45,,,POINT (203449.91000000015 487592.83999999985)
kribkophoogtes_legger.323,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6A27FB4F-BA3B-4CED-87A8-95E5A385A063,F86A5EC9-39C6-43A9-A8EE-637393D42DDC,3.11,,,POINT (203060.73000000045 481532.16000000015)
kribkophoogtes_legger.324,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,79642A35-8011-459C-8D7E-F590F3417727,23847EC9-D7DD-4CED-B77D-07890128CA91,4.49,,,POINT (209359.05000000075 463316.16000000015)
kribkophoogtes_legger.325,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2D0EE657-D44C-4CDE-89AC-D41164E178D9,6E9B27BC-5E9C-4CAF-AAE7-0D70331A14FF,4.77,,,POINT (208652.26999999955 468365.2800000012)
kribkophoogtes_legger.326,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,EE69201B-C1C9-4587-A62D-0E82CA5819EA,737B287F-2F0E-4DD5-B0EE-E8FF78990689,1.37,,,POINT (202251.94999999925 499169.83999999985)
kribkophoogtes_legger.327,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,51524822-937D-4EDF-87FF-26BB483A038A,100B089B-96F6-4502-B7A9-FF4FB2814A77,3.92,,,POINT (205933.19999999925 474968.94000000134)
kribkophoogtes_legger.328,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D6696AE7-FF79-4E82-A551-3C6BE04632D0,4272F3A0-4479-495B-80A6-4F8BD758D153,2.97,,,POINT (203673.48000000045 483753.25)
kribkophoogtes_legger.329,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8CA90D2E-57D4-4BF1-AF84-89685600A91B,EC4FE932-21BA-485A-9783-D636BFAA9F57,1.5,,,POINT (203126.76999999955 498531.4699999988)
kribkophoogtes_legger.330,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,2F371A57-396B-4DFB-A693-3A35B655972A,93D77CC9-BABF-4DF4-9B06-1019289A7172,4.79,,,POINT (209967.44000000134 465980.58999999985)
kribkophoogtes_legger.331,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B5D9187A-B607-4E78-A59B-62DA6A208DA5,23288FDC-DB59-4043-ADC3-82D8BA99E948,3.69,,,POINT (204473.55000000075 477172.58999999985)
kribkophoogtes_legger.332,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F351E3E6-A540-4B89-B4B0-61A324418BD1,DAB371E8-2953-4182-BA12-EB764B8A3A34,3.94,,,POINT (207969.0799999982 472972.7199999988)
kribkophoogtes_legger.333,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,64B9194D-ABA7-4922-A483-ACF22B0DD79F,C3CD1AAA-5C49-4981-B8AC-500D54A692ED,0.45,,,POINT (191518.44000000134 507636.37999999896)
kribkophoogtes_legger.334,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D3B13C5E-9E7F-4B9E-9626-64B6AD04F303,0A263A48-FE38-43D6-A2DF-0C3C4BD9B3DF,1.59,,,POINT (203572.4699999988 497007.16000000015)
kribkophoogtes_legger.335,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B4C33D04-CC20-40CA-A4C1-81E75296A017,4C94E6C2-097C-4CFC-83D5-D53DC114EBCA,4,,,POINT (208532.55000000075 471385.83999999985)
kribkophoogtes_legger.336,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,55EDE6AA-327A-47D2-A39B-F293B2DE1F00,FB8B12E1-9C49-473B-A3E9-1F4B95386BFB,3.12,,,POINT (203284.48000000045 485340.62000000104)
kribkophoogtes_legger.337,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A2B53363-3ED8-49CF-9850-D8D15073733F,22955E85-0523-437F-9C00-DD99A2F2DBFF,2.28,,,POINT (205573.08999999985 490890.7199999988)
kribkophoogtes_legger.338,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E2217FD9-487C-4D48-9D17-EEED78119911,76F3DC36-75AE-4421-A407-C1DF126FB5A8,2.1,,,POINT (205088.51999999955 488448.7800000012)
kribkophoogtes_legger.339,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,CA364B71-FD65-42FB-9796-2270356C8EF6,6366EA2C-E7F1-47D3-96EC-831311B66BD8,5.85,,,POINT (209767.80000000075 460140.62000000104)
kribkophoogtes_legger.340,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D03E76C4-AAB8-4B2D-8713-9B86A560FF45,8BBC70EA-47DA-4961-BA1F-ED2097783B15,0.6,,,POINT (198232.83999999985 502725.25)
kribkophoogtes_legger.341,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,BD42CCAE-71EB-41D0-9794-4CD4614E9D2F,BAC9F5FC-1788-4AEA-A82F-7E9CA0C601A7,3.79,,,POINT (207561.76999999955 473712.4699999988)
kribkophoogtes_legger.342,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,10F5C5D8-E25C-427A-BD87-74549D2F19EF,90A32753-85AF-4F15-98CF-1AE7AA192CCA,2.35,,,POINT (203599.6099999994 487649.75)
kribkophoogtes_legger.343,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,985621DF-73C8-48D0-8605-FBAF674D2720,89BBDC4D-9602-4338-8416-CE4832E98A44,5.73,,,POINT (211851.94999999925 457683.0300000012)
kribkophoogtes_legger.344,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,9B9E3C5C-DACE-42A9-B62F-AB3B9629BC58,A9C63E60-94EB-49B1-8BD6-4531B7B34102,3.21,,,POINT (203213.01999999955 482087.94000000134)
kribkophoogtes_legger.345,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FD2DFC10-BDA5-4ED9-84E3-7C8D3C572804,CECFC429-6FF0-459E-B403-6CA481021F36,5.1,,,POINT (209455.73000000045 463604.30999999866)
kribkophoogtes_legger.346,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,99C803A0-DA3E-4C28-96C0-1A5266DA04D9,B99963E4-3B68-497D-A151-4064B9E98754,4.77,,,POINT (208001.30000000075 468464.69000000134)
kribkophoogtes_legger.347,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,AEDC7C9C-F458-4AFC-8C70-CDEB318B5290,F1FB2FB5-6F18-4002-B7C2-DE897508F319,1.3,,,POINT (200732.08999999985 500971.44000000134)
kribkophoogtes_legger.348,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,694CA86D-FBAB-4D5A-A5A0-434B5AFB1345,AA70E1BC-7214-4BDE-BE3C-CD1B0C371B4E,1.23,,,POINT (202048.30999999866 499370.12000000104)
kribkophoogtes_legger.349,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D3002F94-4593-4FC9-94C5-994AFC9FC877,B33217E0-C92B-42CA-A41F-9A29555E7B6F,1.01,,,POINT (197437.66000000015 505193.44000000134)
