DIENSTREGELPUNTSPOORNAAM,STATIONSNAAM,STATIONSNAAM_AFKORTING,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,LEVENSCYCLUS_STATUS,BRON,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,ID,Shape__Length
1,Castricum,Cas,Hdr-Zd,Den Helder - Zaandam ,54.019869,"54,01986898298",53.674446,"53,67444644622",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,105694.791,506539.633,105538.999,506840.117,52.5442644700085,4.66037454409597,52.5469507283117,4.65803349934699,075,,75,075__,Alkmaar - Uitgeest,5084,0
2,Castricum,Cas,Hdr-Zd,Den Helder - Zaandam ,53.674598,"53,67459812066",54.019374,"54,01937406189",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,105533.752,506838.607,105689.572,506535.761,52.5469366834227,4.65795637652169,52.5442292027195,4.66029818760823,075,,75,075__,Alkmaar - Uitgeest,5085,0
1,Enschede De Eschmarke,Ese,Zp-Esg,Zutphen - Enschede Grens ,57.806507,"57,80650712231",57.686361,"57,68636065003",,283,,2015/11/19 00:00:00+00,gerealiseerd,ProRail,261938.873,471492.821,261819.843,471511.902,52.2211309922317,6.95225500557964,52.221325510593,6.95051964121982,028,,28,028__,Hengelo - Enschede Grens,5086,0
2,Schin op Geul,Sog,Hrl-Sog,Heerlen - Schin op Geul ,7.644214,"7,644214413018",7.796291,"7,796291458387",,283,,2015/12/22 00:00:00+00,gerealiseerd,ProRail,189226.191,318632.32,189079.044,318607.006,50.8564954177173,5.87325314263548,50.8562766490804,5.87116116616468,521,a,521,521_a,Schin op Geul,5087,0
18,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.430478,"35,43047785170",34.999817,"34,99981682083",,283,,2016/03/11 00:00:00+00,gerealiseerd,ProRail,136130.197,455413.625,135918.28,455788.193,52.0866648793088,5.11188881822086,52.0900242138523,5.10877598909181,531,c,531,531_c,Utrecht Centraal,5088,0
2,Enschede Kennispark,Esk,Zp-Esg,Zutphen - Enschede Grens ,49.171844,"49,17184435797",49.372096,"49,37209647921",,283,,2015/11/19 00:00:00+00,gerealiseerd,ProRail,254081.512,473205.931,254224.357,473065.463,52.2379921169517,6.83780064305443,52.23670424751,6.83985011781847,028,,28,028__,Hengelo - Enschede Grens,5089,0
3,Hoorn,Hn,Zd-Ekz,Zaandam - Enkhuizen ,32.365146,"32,36514565475",32.641557,"32,64155724084",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,132368.144,517592.56,132639.325,517540.612,52.6453530298441,5.05281553087937,52.6448973748873,5.05682572012524,626,c,626,626_c,Hoorn,5090,0
2,Hoorn,Hn,Zd-Ekz,Zaandam - Enkhuizen ,32.724323,"32,72432331900",32.460941,"32,46094083049",,283,,2022/01/18 10:41:01+00,gerealiseerd,ProRail,132721.398,517520.569,132460.531,517566.39,52.644720612413,5.05803967906589,52.6451216715179,5.05418232177899,626,c,626,626_c,Hoorn,5091,0
1,Hoorn,Hn,Zd-Ekz,Zaandam - Enkhuizen ,32.744885,"32,74488549135",32.459087,"32,45908710077",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,132740.212,517508.378,132457.266,517559.447,52.6446118220759,5.05831846969953,52.6450591413603,5.05413455555908,626,c,626,626_c,Hoorn,5092,0
1,Boven - Hardinxveld,Bhdv,Gdm-Ddr,Geldermalsen - Dordrecht ,76.770512,"76,77051239227",76.890292,"76,89029157731",,283,,2015/07/20 00:00:00+00,gerealiseerd,ProRail,120038.205,427218.96,119919.05,427199.315,51.8324716169112,4.87998103045422,51.8322875653452,4.87825440392192,118,,118,118__,Geldermalsen - Dordrecht,5093,0
2,Boven - Hardinxveld,Bhdv,Gdm-Ddr,Geldermalsen - Dordrecht ,76.769914,"76,76991405626",76.890316,"76,89031599737",,283,,2015/07/20 00:00:00+00,gerealiseerd,ProRail,120037.3,427226.69,119917.83,427207.029,51.8325410379325,4.87996711928885,51.8323568225397,4.87823592198189,118,,118,118__,Geldermalsen - Dordrecht,5094,0
1,Hardinxveld - Giessendam,Gnd,Gdm-Ddr,Geldermalsen - Dordrecht ,79.903743,"79,90374296957",79.734263,"79,73426346533",,283,,2015/07/20 00:00:00+00,gerealiseerd,ProRail,116909.408,427008.787,117078.325,427019.187,51.8303776972866,4.8346139356643,51.8304826814363,4.83706320167262,118,,118,118__,Geldermalsen - Dordrecht,5095,0
2,Hardinxveld - Giessendam,Gnd,Gdm-Ddr,Geldermalsen - Dordrecht ,79.909242,"79,90924220927",79.734146,"79,73414639528",,283,,2015/07/20 00:00:00+00,gerealiseerd,ProRail,116903.471,427016.031,117078.013,427026.481,51.8304424010269,4.83452701166883,51.8305482188233,4.83705787529283,118,,118,118__,Geldermalsen - Dordrecht,5096,0
2,Sliedrecht,Sdt,Gdm-Ddr,Geldermalsen - Dordrecht ,83.850623,"83,85062337110",83.680208,"83,68020772728",,283,,2015/07/20 00:00:00+00,gerealiseerd,ProRail,112980.147,426967.985,113142.668,426917.432,51.8297288237823,4.77761919905794,51.8292866749968,4.77998289119969,118,,118,118__,Geldermalsen - Dordrecht,5097,0
1,Arkel,Akl,Gdm-Ddr,Geldermalsen - Dordrecht ,65.705024,"65,70502429308",65.822993,"65,82299280312",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,127848.262,431584.564,127749.511,431518.483,51.8721451718,4.99294211552456,51.8715464063467,4.99151344199682,118,,118,118__,Geldermalsen - Dordrecht,5098,0
2,Den Helder,Hdr,Hdr-Zd,Den Helder - Zaandam ,0.903712,"0,903712128400",0.616898,"0,616897546648",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,112929.96,552088.048,112891.2,552372.406,52.9541829036189,4.76121006842407,52.9567350748658,4.76059662864845,073,,73,073__,Den Helder - Heerhugowaard,5100,0
2,Anna Paulowna,Ana,Hdr-Zd,Den Helder - Zaandam ,11.999195,"11,99919469734",12.285418,"12,28541802956",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,116233.993,542551.359,116186.96,542268.442,52.8687334682402,4.81150251925839,52.8661877700387,4.81083760569081,073,,73,073__,Den Helder - Heerhugowaard,5101,0
2,Goes,Gs,Rsd-Vs,Roosendaal - Vlissingen ,49.001453,"49,00145348523",49.277984,"49,27798393124",,283,,2020/02/11 14:07:02+00,gerealiseerd,ProRail,51246.69,390975.203,50971.029,390972.536,51.4982309258755,3.89297023904635,51.4981561018109,3.88900231143348,127,a,127,127_a,Roosendaal - Vlissingen,5102,0
3,Vlissingen,Vs,Rsd-Vs,Roosendaal - Vlissingen ,74.026673,"74,02667318900",74.311859,"74,31185931509",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,30425.083,385727.996,30455.366,385445.319,51.4468632116834,3.59508765316146,51.4443300143628,3.59562299472311,127,a,127,127_a,Roosendaal - Vlissingen,5103,0
2,Krabbendijke,Kbd,Rsd-Vs,Roosendaal - Vlissingen ,31.496492,"31,49649197127",31.691197,"31,69119654291",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,66672.086,383471.353,66510.056,383578.69,51.4334257596381,4.11694932812698,51.4343649934723,4.11459277049314,127,a,127,127_a,Roosendaal - Vlissingen,5104,0
2,Rilland - Bath,Rb,Rsd-Vs,Roosendaal - Vlissingen ,27.891286,"27,89128574077",28.088064,"28,08806392772",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,69935.123,382239.801,69738.778,382217.725,51.4228592152417,4.16416199509153,51.4226311874917,4.16134495034213,127,a,127,127_a,Roosendaal - Vlissingen,5105,0
1,Vlissingen,Vs,Rsd-Vs,Roosendaal - Vlissingen ,74.00676,"74,00675952572",74.316885,"74,31688477047",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,30432.798,385749.369,30471.525,385441.8,51.4470569547153,3.59519103308044,51.4443019638563,3.59585657770123,127,a,127,127_a,Roosendaal - Vlissingen,5106,0
2,Bergen op Zoom,Bgn,Rsd-Vs,Roosendaal - Vlissingen ,12.864171,"12,86417126279",12.524859,"12,52485854112",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,79185.708,389772.353,79234.41,390107.904,51.4918754675244,4.29551854816067,51.4948977270924,4.29614739363384,127,a,127,127_a,Roosendaal - Vlissingen,5107,0
2,Vlissingen,Vs,Rsd-Vs,Roosendaal - Vlissingen ,74.026688,"74,02668757380",74.318886,"74,31888572302",,283,,2016/03/09 00:00:00+00,gerealiseerd,ProRail,30429.14,385728.609,30463.815,385439.037,51.4468696157261,3.59514577262065,51.4442754355599,3.59574669708118,127,a,127,127_a,Roosendaal - Vlissingen,5108,0
1,Rilland - Bath,Rb,Rsd-Vs,Roosendaal - Vlissingen ,28.188747,"28,18874651753",28.373251,"28,37325072945",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,69638.632,382214.192,69454.705,382199.026,51.4225842999333,4.15990625923042,51.422420149521,4.15726607550083,127,a,127,127_a,Roosendaal - Vlissingen,5109,0
1,Goes,Gs,Rsd-Vs,Roosendaal - Vlissingen ,49.27849,"49,27849042196",49.001516,"49,00151572491",,283,,2020/02/11 14:05:20+00,gerealiseerd,ProRail,50971.043,390982.991,51246.527,390984.496,51.4982500554978,3.88899941563022,51.4983144087488,3.89296514603866,127,a,127,127_a,Roosendaal - Vlissingen,5110,0
3,Bergen op Zoom,Bgn,Rsd-Vs,Roosendaal - Vlissingen ,12.500184,"12,50018389523",12.837611,"12,83761064189",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,79245.274,390131.818,79192.869,389797.882,51.4951141114405,4.29629865905564,51.4921058697775,4.29561614603037,127,a,127,127_a,Roosendaal - Vlissingen,5111,0
1,Amsterdam ArenA,Asdar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,5.122284,"5,122283777436",5.336993,"5,336992691518",,283,,2015/10/08 00:00:00+00,gerealiseerd,ProRail,124600.218,481107.276,124737.779,480938.053,52.3170770670591,4.94136451437405,52.3155637701962,4.94339710099948,,,,,,5112,0
8,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.894404,"34,89440443829",35.291323,"35,29132315508",,283,,2018/08/09 15:28:53+00,gerealiseerd,ProRail,135924.978,455914.904,136119.058,455566.242,52.0911633124211,5.10886662942588,52.0880362100365,5.11171785693794,531,c,531,531_c,Utrecht Centraal,5113,0
21,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.330182,"35,33018232931",34.997765,"34,99776527767",,283,,2018/08/10 10:29:01+00,gerealiseerd,ProRail,136059.839,455478.295,135894.742,455777.022,52.0872437281319,5.1108587015209,52.0899229962991,5.10843317274806,531,c,531,531_c,Utrecht Centraal,5114,0
12,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.89435,"34,89435022837",35.291604,"35,29160359640",,283,,2018/08/09 15:48:16+00,gerealiseerd,ProRail,135899.592,455897.991,136098.35,455552.86,52.0910104244714,5.10849715912836,52.0879152297469,5.11141645825649,531,c,531,531_c,Utrecht Centraal,5115,0
11,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.290945,"35,29094460032",34.894409,"34,89440909156",,283,,2018/08/09 15:43:54+00,gerealiseerd,ProRail,136104.636,455557.615,135906.177,455902.324,52.0879581773966,5.11150790327029,52.0910495980936,5.10859300868426,531,c,531,531_c,Utrecht Centraal,5116,0
15,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.91265,"34,91265039232",35.296718,"35,29671767781",,283,,2019/02/07 09:23:05+00,gerealiseerd,ProRail,135890.81,455871.724,136086.537,455539.245,52.0907740407803,5.10837049265126,52.0877924583227,5.11124485590386,531,c,531,531_c,Utrecht Centraal,5117,0
14,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.294868,"35,29486849223",34.894547,"34,89454740051",,283,,2018/08/09 15:51:31+00,gerealiseerd,ProRail,136093.401,455545.801,135891.04,455892.033,52.0878516149202,5.11134463395777,52.0909565829154,5.10837270664303,531,c,531,531_c,Utrecht Centraal,5118,0
9,Utrecht Centraal,Ut,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,34.891402,"34,89140187146",35.290427,"35,29042724553",,283,,2018/08/09 15:41:19+00,gerealiseerd,ProRail,135914.479,455911.511,136112.616,455563.266,52.0911324600383,5.10871363311387,52.0880092449453,5.11162402092406,531,c,531,531_c,Utrecht Centraal,5119,0
4,Zwolle,Zl,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.611618,"2,611618453197",2.703471,"2,703470874500",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,202627.336,502258.33,202707.878,502212.134,52.5059364830262,6.08869103859087,52.5055143082516,6.08987062126627,603,a,603,603_a,Zwolle,5120,0
2,Gorinchem,Gr,Gdm-Ddr,Geldermalsen - Dordrecht ,70.36823,"70,36823048836",70.482516,"70,48251633448",,283,,2021/11/08 09:53:26+00,gerealiseerd,ProRail,126143.998,427369.232,126040.667,427320.062,51.8341715543607,4.96854806045735,51.8337242519266,4.96705305222632,118,,118,118__,Geldermalsen - Dordrecht,5121,0
4,Lage Zwaluwe,Zlw,Bd-Rtd,Breda - Rotterdam Centraal ,14.889125,"14,88912484353",15.156718,"15,15671763380",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,104989.641,411503.52,104888.875,411752.941,51.6900774764375,4.66393861785613,51.6923102427159,4.66244551448964,625,b,625,625_b,Lage Zwaluwe,5122,0
1,Lage Zwaluwe,Zlw,Bd-Rtd,Breda - Rotterdam Centraal ,14.898125,"14,89812540388",15.18764,"15,18763994581",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,104962.424,411502.987,104855.42,411772.625,51.6900702548452,4.66354510485146,51.6924841660724,4.66195885635139,625,b,625,625_b,Lage Zwaluwe,5123,0
1,'s Hertogenbosch Oost,Hto,Ht-Nm,s-Hertogenbosch - Nijmegen ,24.695175,"24,69517529943",24.917332,"24,91733220309",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,150076.635,412427.602,150297.298,412426.869,51.7005944720921,5.31598306670146,51.7005897764638,5.31917506787242,047,,47,047__,s Hertogenbosch - Nijmegen,5124,0
1,Ravenstein,Rvs,Ht-Nm,s-Hertogenbosch - Nijmegen ,49.324756,"49,32475605815",49.549307,"49,54930688869",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,172057.199,422810.834,172248.258,422929.335,51.7936841304006,5.63445195653923,51.7947433812087,5.63722730385492,047,,47,047__,s Hertogenbosch - Nijmegen,5125,0
2,Lage Zwaluwe,Zlw,Bd-Rtd,Breda - Rotterdam Centraal ,14.888224,"14,88822391195",15.18719,"15,18718963671",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,104972.9,411496.381,104862.209,411774.976,51.6900118165732,4.66369754945607,51.6925059045032,4.66205669974132,625,b,625,625_b,Lage Zwaluwe,5127,0
1,Gorinchem,Gr,Gdm-Ddr,Geldermalsen - Dordrecht ,70.486796,"70,48679614692",70.29229,"70,29228984900",,283,,2018/11/28 15:54:06+00,gerealiseerd,ProRail,126041.73,427307.052,126216.504,427398.163,51.8336073712262,4.96706956280279,51.8344353367368,4.96959756977556,118,,118,118__,Geldermalsen - Dordrecht,5128,0
1,Hardinxveld Blauwe Zoom,Hbzm,Gdm-Ddr,Geldermalsen - Dordrecht ,81.164835,"81,16483513969",81.285422,"81,28542160994",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,115648.297,426937.344,115528.237,426930.19,51.8296480284824,4.81632771497309,51.8295752459609,4.81458690611477,118,,118,118__,Geldermalsen - Dordrecht,5129,0
1,Sliedrecht Baanhoek,Sdtb,Gdm-Ddr,Geldermalsen - Dordrecht ,86.511815,"86,51181517308",86.391202,"86,39120217679",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,110580.448,426917.86,110640.53,427022.37,51.8290923764173,4.74281518979795,51.8300364877375,4.74367331893731,118,,118,118__,Geldermalsen - Dordrecht,5130,0
2,Meppel,Mp,Zl-Lw,Zwolle - Leeuwarden ,100.846564,"100,8465635426",100.440465,"100,4404651231",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,209819.026,523082.864,209746.278,522683.204,52.6923999364554,6.19804397895955,52.6888158477872,6.19690183319409,502,b,502,502_b,Meppel,5131,0
3,Meppel,Mp,Zl-Lw,Zwolle - Leeuwarden ,100.846678,"100,8466775336",100.440362,"100,4403616593",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,209825.842,523081.704,209749.015,522682.597,52.6923888252861,6.19814459347655,52.6888101176264,6.196942208909,502,b,502,502_b,Meppel,5132,0
1,Meppel,Mp,Zl-Lw,Zwolle - Leeuwarden ,100.847046,"100,8470459012",100.723883,"100,7238829597",,283,,2015/07/17 00:00:00+00,gerealiseerd,ProRail,209811.166,523084.823,209789.043,522963.752,52.6924183327333,6.19792805643173,52.6913325966238,6.19758078502789,502,b,502,502_b,Meppel,5133,0
2,Eijsden,Edn,Fvs-Mt,Visé (B) - Maastricht ,19.644034,"19,64403428871",19.753605,"19,75360538405",,283,,2015/12/22 00:00:00+00,gerealiseerd,ProRail,177742.133,309074.635,177776.284,309178.387,50.7711554300588,5.70957047855702,50.7720866660736,5.71006105127818,071,,71,071__,Eijsden - Maastricht,5134,0
1,Eijsden,Edn,Fvs-Mt,Visé (B) - Maastricht ,19.753266,"19,75326600966",19.64403,"19,64403002542",,283,,2015/12/22 00:00:00+00,gerealiseerd,ProRail,177779.699,309176.951,177745.212,309073.628,50.772073623001,5.71010936968837,50.7711462566188,5.70961406015982,071,,71,071__,Eijsden - Maastricht,5135,0
1,Maastricht Randwyck,Mtr,Fvs-Mt,Visé (B) - Maastricht ,27.102678,"27,10267813088",27.269367,"27,26936688240",,283,,2015/12/22 00:00:00+00,gerealiseerd,ProRail,178282.38,316463.476,178235.74,316626.7,50.8375494203605,5.71770137167461,50.8390184753445,5.71704975351157,071,,71,071__,Eijsden - Maastricht,5136,0
3,Maastricht Randwyck,Mtr,Fvs-Mt,Visé (B) - Maastricht ,27.293768,"27,29376794556",27.116042,"27,11604222578",,283,,2015/12/22 00:00:00+00,gerealiseerd,ProRail,178214.551,316644.291,178265.718,316473.83,50.8391774528691,5.71675008711829,50.8376431650587,5.71746551509298,071,,71,071__,Eijsden - Maastricht,5137,0
2,Maastricht Randwyck,Mtr,Fvs-Mt,Visé (B) - Maastricht ,27.293734,"27,29373428989",27.102259,"27,10225919541",,283,,2015/12/22 00:00:00+00,gerealiseerd,ProRail,178220.185,316646.46,178275.428,316461.52,50.839196721141,5.71683020424159,50.8375321207688,5.71760256146217,071,,71,071__,Eijsden - Maastricht,5138,0
35,Nijmegen,Nm,Ah-Vl,Arnhem - Venlo ,17.144115,"17,14411520945",17.346639,"17,34663890490",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,187051.458,428290.398,186993.226,428100.305,51.8422753311592,5.8523016596301,51.8405701021338,5.85143906251716,514,a,514,514_a,Nijmegen,5139,0
3,Alphen a/d Rijn,Apn,Wd-Ledn,Woerden - Leiden Centraal ,17.1763,"17,17630009246",17.372148,"17,37214784555",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,105114.33,459691.836,105008.596,459857.009,52.1231893747616,4.65875850151079,52.1246643008101,4.65719040725861,623,,623,623__,Alphen a/d Rijn,5140,0
1,Sliedrecht,Sdt,Gdm-Ddr,Geldermalsen - Dordrecht ,83.623754,"83,62375395798",83.848144,"83,84814409470",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,113195.668,426897.075,112980.62,426961.136,51.8291076817731,4.78075417708289,51.8296673010008,4.77762689318683,118,,118,118__,Geldermalsen - Dordrecht,5141,0
3,'s Hertogenbosch,Ht,Ut-Btl,Utrecht Centraal - Boxtel ,48.276261,"48,27626124664",47.609956,"47,60995565098",,283,,2015/05/26 00:00:00+00,gerealiseerd,ProRail,148445.391,410964.114,148616.334,411604.031,51.6874232484239,5.29241390925708,51.6931771031266,5.2948742389709,614,c,614,614_c,s Hertogenbosch,5142,0
6,'s Hertogenbosch,Ht,Ut-Btl,Utrecht Centraal - Boxtel ,48.242213,"48,24221328106",47.548091,"47,54809067388",,283,,2015/05/26 00:00:00+00,gerealiseerd,ProRail,148434.196,411002.147,148604.868,411668.857,51.687764976553,5.2922512994431,51.6937596597359,5.29470721591763,614,c,614,614_c,s Hertogenbosch,5143,0
4,'s Hertogenbosch,Ht,Ut-Btl,Utrecht Centraal - Boxtel ,48.276034,"48,27603409978",47.588815,"47,58881534551",,283,,2015/05/26 00:00:00+00,gerealiseerd,ProRail,148439.152,410966.287,148608.353,411627.194,51.6874427074634,5.29232364469964,51.6933852124068,5.29475838439361,614,c,614,614_c,s Hertogenbosch,5144,0
1,Barneveld Noord,Bnn,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,12.005136,"12,00513580617",12.1346,"12,13460000000",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,169352.443,463753.75,169456.735,463677.506,52.1617601808662,5.59696092658749,52.1610721878204,5.59848187098065,612,a,612,612_a,Barneveld Noord,5146,0
2,Wijchen,Wc,Ht-Nm,s-Hertogenbosch - Nijmegen ,56.54104,"56,54103988439",56.335797,"56,33579699604",,283,,2016/03/10 00:00:00+00,gerealiseerd,ProRail,178851.925,424881.087,178657.079,424815.427,51.8120429776125,5.73308508395038,51.8114611171319,5.73025512468911,047,,47,047__,s Hertogenbosch - Nijmegen,5147,0
1,Arnhem Velperpoort,Ahp,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,93.261358,"93,26135839550",93.087729,"93,08772890858",,283,,2015/10/22 00:00:00+00,gerealiseerd,ProRail,191631.214,444204.981,191466.584,444260.309,51.9850324594207,5.92045100259733,51.9855405809724,5.91806043625606,037,,37,037__,Arnhem - Velperbroek Aansl.,5149,0
3,Den Haag Mariahoeve,Gvm,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,56.947728,"56,94772820188",57.219226,"57,21922618793",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,85384.807,456406.743,85163.667,456249.519,52.0915353170589,4.37137077671495,52.0900945111944,4.36817656542201,563,,563,563__,Den Haag Mariahoeve,5150,0
4,Den Haag Mariahoeve,Gvm,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,56.948086,"56,94808565362",57.224511,"57,22451104157",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,85388.855,456400.444,85163.721,456240.112,52.0914792177852,4.3714311226518,52.0900099785185,4.36817927978217,563,,563,563__,Den Haag Mariahoeve,5151,0
1,Den Haag Mariahoeve,Gvm,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,57.219768,"57,21976835101",56.947827,"56,94782678350",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,85154.723,456261.53,85376.311,456418.503,52.0902013241066,4.36804361737661,52.0916399342003,4.3712444195173,563,,563,563__,Den Haag Mariahoeve,5152,0
2,Den Haag Mariahoeve,Gvm,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,56.9476,"56,94760041557",57.219126,"57,21912627117",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,85380.818,456412.564,85159.447,456255.814,52.0915871279947,4.37131138902912,52.090150551161,4.36811370872766,563,,563,563__,Den Haag Mariahoeve,5153,0
1,Alkmaar,Amr,Hdr-Zd,Den Helder - Zaandam ,41.837743,"41,83774317577",42.20752,"42,20751977764",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,111325.484,516917.964,110971.721,516841.494,52.6380102110686,4.74200966696765,52.6372945376206,4.73679407013667,620,,620,620__,Alkmaar,5154,0
5,Alkmaar,Amr,Hdr-Zd,Den Helder - Zaandam ,42.099563,"42,09956336187",41.754909,"41,75490913155",,283,,2015/06/17 00:00:00+00,gerealiseerd,ProRail,111064.975,516899.491,111402.687,516958.034,52.6378232586055,4.73816390017569,52.6383764856973,4.74314483317776,620,,620,620__,Alkmaar,5155,0
4,Alkmaar,Amr,Hdr-Zd,Den Helder - Zaandam ,41.796978,"41,79697831813",42.099415,"42,09941510356",,283,,2015/06/17 00:00:00+00,gerealiseerd,ProRail,111361.594,516950.093,111065.729,516896.008,52.6383018337455,4.74253885112214,52.6377920192072,4.73817549978889,620,,620,620__,Alkmaar,5156,0
2,Almere Centrum,Alm,Wp-Llso,Weesp - Lelystad Opstel. ,14.961008,"14,96100814285",15.290478,"15,29047820764",,283,,2020/05/14 13:02:04+00,gerealiseerd,ProRail,143313.642,487443.772,143633.344,487522.11,52.3747426222126,5.21559137336221,52.3754533902,5.22028348937042,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,5157,0
3,Alkmaar,Amr,Hdr-Zd,Den Helder - Zaandam ,41.79884,"41,79884033742",42.138569,"42,13856911646",,283,,2015/06/17 00:00:00+00,gerealiseerd,ProRail,111360.866,516942.875,111029.142,516877.914,52.6382369103956,4.74252904737302,52.6376264650303,4.73763744289751,620,,620,620__,Alkmaar,5158,0
2,Alkmaar,Amr,Hdr-Zd,Den Helder - Zaandam ,42.138495,"42,13849504589",41.797288,"41,79728843485",,283,,2015/06/17 00:00:00+00,gerealiseerd,ProRail,111031.337,516871.393,111363.97,516933.171,52.6375680407911,4.73767073192037,52.6381499533396,4.74257617711926,620,,620,620__,Alkmaar,5159,0
3,Deurne,Dn,Vl-Ehv,Venlo - Eindhoven ,29.052278,"29,05227803117",29.307624,"29,30762417151",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,183080.212,385230.362,182833.917,385295.584,51.4554514473251,5.791207594199,51.4560499145257,5.78766924189321,055,,55,055__,Blerick - Eindhoven,5160,0
1,Helmond Brandevoort,Hmbv,Vl-Ehv,Venlo - Eindhoven ,42.432204,"42,43220438271",42.161454,"42,16145383839",,283,,2016/02/23 00:00:00+00,gerealiseerd,ProRail,170280.1,385911.018,170532.08,386012.025,51.4620621532271,5.60707619587075,51.4629631725156,5.61070653209585,055,,55,055__,Blerick - Eindhoven,5161,0
1,Horst - Sevenum,Hrt,Vl-Ehv,Venlo - Eindhoven ,10.979777,"10,97977735019",11.329778,"11,32977770733",,283,,2016/02/23 00:00:00+00,gerealiseerd,ProRail,200780.227,381970.889,200502.417,382182.849,51.4249947512503,6.04543180353781,51.4269223711454,6.04146503411287,055,,55,055__,Blerick - Eindhoven,5162,0
2,Deurne,Dn,Vl-Ehv,Venlo - Eindhoven ,29.307779,"29,30777903826",28.95156,"28,95156001626",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,182835.854,385303.397,183179.471,385212.059,51.4561200459039,5.78769772817946,51.455281975915,5.79263419312605,055,,55,055__,Blerick - Eindhoven,5163,0
2,Baflo,Bf,Swd-Rd,Sauwerd - Roodeschool ,8.25979,"8,259789627396",8.069766,"8,069765656042",,283,,2014/07/11 00:00:00+00,gerealiseerd,ProRail,230348.365,597931.843,230331.113,597742.643,53.3624346073661,6.51902186048123,53.3607373355672,6.5187180795555,200,,200,200__,Winsum - Roodeschool,5164,0
