Ministerie;Handelsnaam;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
BZK;Anoniem 517;;;;;;1;;;;1
BZK;Anoniem 519;;;;1;;;;;;1
BZK;Anoniem 52;;;;1;;;;;;1
BZK;Anoniem 520;;;;1;;;;;;1
BZK;Anoniem 524;;;;1;;;;;;1
BZK;Anoniem 525;;;;1;;;;;;1
BZK;Anoniem 527;;;;;;1;;;;1
BZK;Anoniem 528;;;;;;1;;;;1
BZK;Anoniem 53;;;;;;;1;;;1
BZK;Anoniem 530;;;;1;;;;;;1
BZK;Anoniem 533;;;;;;1;;;;1
BZK;Anoniem 535;;;;1;;;;;;1
BZK;Anoniem 538;;;1;;;;;;;1
BZK;Anoniem 539;;;;;;1;;;;1
BZK;Anoniem 541;;;;;;1;;;;1
BZK;Anoniem 542;;;;1;;;;;;1
BZK;Anoniem 543;;;;;;1;;;;1
BZK;Anoniem 544;;;;;3;;;;;3
BZK;Anoniem 545;;;;;;2;;;;2
BZK;Anoniem 551;;;;1;;;;;;1
BZK;Anoniem 552;;;;;;2;;;;2
BZK;Anoniem 555;;;;;;1;;;;1
BZK;Anoniem 556;;;;;;1;;;;1
BZK;Anoniem 561;;;;;;1;;;;1
BZK;Anoniem 563;;;;;;1;;;;1
BZK;Anoniem 564;;;1;;;;;;;1
BZK;Anoniem 565;;;;;;1;;;;1
BZK;Anoniem 568;;;;1;;;;;;1
BZK;Anoniem 57;;;;1;;;;;;1
BZK;Anoniem 580;;;;;;1;;;;1
BZK;Anoniem 581;;;;;;;;;1;1
BZK;Anoniem 585;;;;;;1;;;;1
BZK;Anoniem 586;;;;;;;;;1;1
BZK;Anoniem 587;;;;;;1;;;;1
BZK;Anoniem 588;;;;;;1;;;;1
BZK;Anoniem 590;;;;;;1;;;;1
BZK;Anoniem 594;;;;;;1;;;;1
BZK;Anoniem 6;;;;;;1;;;;1
BZK;Anoniem 61;;;;2;;;;;;2
BZK;Anoniem 63;;;;1;;;;;;1
BZK;Anoniem 65;;;;;;1;;;;1
BZK;Anoniem 66;;;;1;;;;;;1
BZK;Anoniem 68;;;;;;;1;;;1
BZK;Anoniem 69;;;;1;;;;;;1
BZK;Anoniem 7;;;;;;2;;;;2
BZK;Anoniem 70;;;;1;;;;;;1
BZK;Anoniem 71;;;;1;;;;;;1
BZK;Anoniem 72;;;;;;;;;1;1
BZK;Anoniem 73;;;;;;1;;;;1
BZK;Anoniem 74;;;;;;1;;;;1
BZK;Anoniem 75;;;;1;;;;;;1
BZK;Anoniem 78;;;;1;;;;;;1
BZK;Anoniem 79;;;;1;;;1;;;1
BZK;Anoniem 81;;;;;;1;;;;1
BZK;Anoniem 84;;;;1;;;;;;1
BZK;Anoniem 85;;;;1;;;;;;1
BZK;Anoniem 87;;;;;;1;;;;1
BZK;Anoniem 89;;;;;;1;;;;1
BZK;Anoniem 9;;;;;;1;;;;1
BZK;Anoniem 91;;;;;;1;;;;1
BZK;Anoniem 95;;;;;;1;;;;1
BZK;Anoniem 96;;;;;;1;;;;1
BZK;Anoniem 97;;;;;;1;;;;1
BZK;Antoinette Faciliteert;;;;;;1;;;;1
BZK;Anytyme Snack & Dine B.V.;;;;1;;;;;;1
BZK;AOB Compaz B.V.;;;;;;2;;;;2
BZK;APCOA Parking Nederland B.V.;;;;;;;;;1;1
BZK;APPM Management Consultants B.V.;;;;;;2;;;;2
BZK;Appsam;;;;;;1;;;;1
BZK;ARA Groep B.V.;;;;;1;;;;;1
BZK;Arbo Unie;;;5;;;;;;;5
BZK;ArboDirect;;;7;;;;;;;7
BZK;ArboVitale B.V.;;;1;;;;;;;1
BZK;Architektenburo K. van Velsen B.V.;;;;;;1;;;;1
BZK;Ardis Opleidingen B.V.;;;;;;2;;;;2
BZK;Ardis Organisatieontwikkeling B.V.;;;;;;1;;;;1
BZK;Arenda Oomen Fotografie;1;;;;;;;;;1
BZK;Arendshoeve B.V.;;;;;;1;;;;1
BZK;Argos Coaching;;;;;;1;;;;1
BZK;Aris Consultancy;;;;;;1;;;;1
BZK;Art 2 Advance;;;;;;1;;;;1
BZK;art of change B.V.;;;;;;1;;;;1
BZK;ArtdCom B.V.;;;;;;2;;;;2
BZK;Arte Di Vivere Holding B.V.;;;;;;1;;;;1
BZK;Arthotel Amsterdam B.V.;;;;;;;;;1;1
BZK;Artige B.V.;;;;1;;;;;;1
BZK;Artikraak;;;;;;2;;;;2
BZK;Artisa;;;;;;2;;;;2
BZK;Arun Allround Woningbouw en Renovatie B.V.;;;;;;1;;;;1
BZK;Asgard Hotel B.V.;;;;;;;;;1;1
BZK;Atelier Grijspaardt Lijstenmakerij;;;;1;;;;;;1
BZK;Athene Palace B.V.;;;;1;;;;;;1
BZK;Atlantic Hotel Exploitatie B.V.;;;;;;;1;;1;1
BZK;Atlantis Centrum voor Healing en Ontwikkeling;;;;;;1;;;;1
BZK;Authenticum;;;;;;1;;;;1
BZK;Avans Hogeschool B.V.;;;;;;1;;;;1
BZK;Avans Hogeschool MB B.V.;;;;;;2;;;;2
BZK;AvdR Webinars B.V.;;;;;;1;;;;1
BZK;Avex B.V.;;;;;;1;;;;1
BZK;Awareness B.V.;;;;;;1;;;;1
BZK;AWVT B.V.;;;;;;1;;;;1
BZK;B & T Productions;;;;1;;;;;;1
BZK;B.V. Touringcarbedrijf E.D.A.D.;;;;;;1;;;;1
BZK;B+B Vakmedianet B.V.;;;;;;1;;;;1
BZK;Baas & Co.;;;;;;2;;;;2
BZK;Babymand.nl;;;;1;;;;;;1
BZK;Backbone B.V.;;;;;;1;;;;1
BZK;Bakery Institute Winkel B.V.;;;;;;2;;;;2
BZK;Bakker Prins;;;;1;;;;;;1
BZK;Bakkerij Bergman;;;;1;;;;;;1
BZK;Bakkerij Segaar;;;;1;;;;;;1
BZK;Balance By Hands;;;1;;;;;;;1
BZK;Balans & Impuls B.V.;;;1;;1;2;;;;2
BZK;Bally's eten & drinken;;;;1;;;;;;1
BZK;BandZoeker Music B.V.;;;;1;;;;;;1
BZK;Banketbakkerij Boheemen;;;;1;;;;;;1
BZK;Banketbakkerij De Kruyter;;;;1;;;;;;1
BZK;Banketbakkerij Maison Kelder B.V.;;;;1;;;;;;1
BZK;Bar Restaurant Pavlov B.V.;1;;;1;;;;;;2
BZK;Barbarossa Beach B.V.;;;;1;;;;;;1
BZK;Barlot B.V.;;;;1;;1;;;;1
BZK;Bartender Group B.V.;;;;;;1;;;;1
BZK;Bartolomeus Productions;;;;1;;1;;;;1
BZK;Bastion Hotel Nijmegen B.V.;;;;;;1;;;1;1
BZK;Bastion Hotel Weesp B.V.;;;;1;;;;;1;1
BZK;BCD Travel B.V.;;;;;;;;;1;1
BZK;BCM Academy B.V.;;;;;;1;;;;1
BZK;BCN B.V.;;;;;;1;;;;1
BZK;Bedrijfsfitness Nederland B.V.;;;4;;;;;;;4
BZK;BedrijfsMotivaties B.V.;;;;;;2;;;;2
BZK;Behr Groep Nederland B.V.;;;;;;1;;;;1
BZK;Bento Presentaties;3;;;;;3;;;;4
BZK;Berenschot International B.V.;;;;;;3;;;;3
BZK;Beroepsver. van Professionals in Sociaal Werk;;;;;;1;;;;1
BZK;Best Practice B.V.;;;;1;;;;;;1
BZK;Best Western Premier Art Hotel Eindhoven;;;;;;;;;1;1
BZK;Bestuursacademie Nederland Opleidingen B.V.;;;;;;1;;;;1
BZK;'Betonvereniging';;;;;;1;;;;1
BZK;Between B.V.;;;;;;;;;1;1
BZK;Beuk Touringcars;;;;1;;;;;;1
BZK;Beverly Boulevard B.V.;;;;;;1;;;;1
BZK;Big Format;;;;;;1;;;;1
BZK;BijzonderStrafrecht B.V.;;;;;;1;;;;1
BZK;Bilderberg Grand Hotel Wientjes;;;;;;1;;;1;1
BZK;Bilderberg Residence Groot Heideborgh;;;;;;1;;;1;1
BZK;Binnenlands Bestuur B.V.;;;;;;1;;;;1
BZK;Bison Bowling;1;;;;;;;;;1
BZK;Bistro De Zoete Inval V.O.F.;;;;1;;;;;;1
BZK;Bistro Mer B.V.;;;;1;;;;;;1
BZK;BKFF bas kijzers fotografie en film;;;;;;1;;;;1
BZK;BLOC;;;;;;1;;;;1
BZK;BLOEM;;;;1;;;;;;1
BZK;Bloemsierkunst Anneke Kapteyn;;;;1;;;;;;1
BZK;Bloemsierkunst 'De Carlton';;;;1;;;;;;1
BZK;Bloemsierkunst De Klerk B.V.;1;;;;;;;;;1
BZK;Bloemstylist Hans Zijlstra;1;;;;;;;;;1
BZK;Blomberg Instituut B.V.;;;;;;1;;;;1
BZK;BlomBerg Society B.V.;;;;;;1;;;;1
BZK;BLOSSOM bloemisterij;1;;;1;;;;;;1
BZK;Blue Lagoon;;;;1;;;;;;1
BZK;Blue Skies B.V.;;;;1;;;;;;1
BZK;Bluijssen-Verbindt;;;;1;;;;;;1
BZK;BMC Advies B.V.;;;;;;3;;;;3
BZK;BMC Implementatie;;;;;;1;;;;1
BZK;BMTI;;;;;;1;;;;1
BZK;Bob de Ronde en Partners;;;;;;2;;;;2
BZK;Bokstijn Feestartikelen;;;;1;;;;;;1
BZK;bol.com B.V.;;;;;;1;;;;1
BZK;Booombegeleiding;;;;;;2;;;;2
BZK;Boterwaag Den Haag B.V.;1;;;1;;;;;;1
BZK;Bouw Express B.V.;;;;1;;;;;;1
BZK;Bouwbedrijf L.A. Van Engelenhoven;;;1;;;;;;;1
BZK;Bowling- en Partycentrum Westerpark B.V.;;;;1;;;;;;1
BZK;Bowling Scheveningen B.V.;;;;1;;;;;;1
BZK;Brabants Lederwarenhuis 's-Gravenhage B.V.;;;;1;;;;;;1
BZK;Brain Box Mediatraining B.V.;;;;;;2;;;;2
BZK;Brasserie Soho B.V.;;;;1;;1;1;;;1
BZK;Brasserie Waalhaven;;;;1;;;;;;1
BZK;Break Free Fun Company;;;;;;1;;;;1
BZK;Breinwerk B.V.;;;;;;1;;;;1
BZK;Brixs Groep B.V.;;;;;;1;;;;1
BZK;Broodje Bert;;;;1;;;;;;1
BZK;BRUT Catering B.V.;;;;;;;1;;;1
BZK;Brutaal Communicatie B.V.;;;;;;1;;;;1
BZK;BSA Schaderegeling B.V.;;;;;;1;;;;1
BZK;Buena Vista Beach Club;;;;1;;;;;;1
BZK;Buena Vista Beach Club B.V.;;;;1;;;;;;1
BZK;Building Solutions Provider B.V.;1;;;;;;;;;1
BZK;Bullit House;;;;1;;;;;;1
BZK;Bumper Experience;;;;;;1;;;;1
BZK;Bureau Benninga;;;;;;1;;;;1
BZK;Bureau Links;;;;;;2;;;;2
BZK;Bureau Queste;;;;;;1;;;;1
BZK;Bureau Tromp B.V.;;;;;;3;;;;3
BZK;Bureau Zuidema B.V.;;;;;;3;;;;3
BZK;BurgGolf Zoetermeer B.V.;;;;1;;;;;;1
BZK;Business Talent Network B.V.;;;;;1;;;;;1
BZK;BuzzMaster B.V.;;;;;;1;;;;1
BZK;BVO Opleidingen B.V.;;;;;;2;;;;2
BZK;C.I.C. Company B.V.;;;;;;1;;;;1
BZK;C22C B.V.;;;;;;1;;;;1
BZK;CA & MA Holding B.V.;;;;;;1;;;;1
BZK;Cafe Berger;;;;1;;;;;;1
BZK;Cafe Darts 'Goudenregen';;;;1;;;;;;1
BZK;Café 'De Kleine Witte';;;;1;;;;;;1
BZK;Café du Midi B.V.;;;;1;;;;;;1
BZK;Café Huppel 'The Pub';;;;1;;;;;;1
BZK;Cafe Kuijper B.V.;;;;;;;;;1;1
BZK;Café Restaurant Rootz B.V.;1;;;1;;;1;;;1
BZK;Cafe Restaurant Vandaag B.V.;;;;1;;;;;;1
BZK;Cafe/Restaurant De Eeuwige Jachtvelden;1;;;1;;1;;;;1
BZK;Cafe/Restaurant Schlemmer;1;;;;;1;;;;1
BZK;Café-Restaurant New York Den Haag;;;;1;;;;;;1
BZK;Campanile Hotel Zwolle;1;;;;;;;;;1
BZK;Canon Nederland N.V.;;;;;;1;;;;1
BZK;Capgemini Nederland B.V.;;;;;;2;;;;2
BZK;Capo Cucina;;;;;;1;;;;1
BZK;Carla van Gotum Ontwikkeling & Theater;;;;;1;;;;;1
BZK;Carlton Ambassador Hotel B.V.;1;;;;;;;;1;1
BZK;Carlton Beach Club;1;;;;;;;;1;1
BZK;Carlton Hotels Nederland B.V.;;;;1;;;3;;;3
BZK;Carpentarius Organisatieadvies;;;;;;2;;;;2
BZK;Carrilho executive coaching and consulting;;;;;;1;;;;1
BZK;Casadata;1;;;;;;;;;1
BZK;Cashew B.V.;;;;;;2;;;;2
BZK;Catering Lokaal B.V.;;;;;;4;;;;4
BZK;Cegeka;;;;;;1;;;;1
BZK;Centrum Sterk Blok;;;1;;;;;;;1
BZK;Centrum voor Conflicthantering B.V.;;;;;;1;;;;1
BZK;CFO Consult;;;;;;1;;;;1
BZK;Change Company;;;;;;2;;;;2
BZK;Chauffeurstelefoon B.V.;;;;;;;;;1;1
BZK;China Relations;;;;;;1;;;;1
BZK;Christelijke Hogeschool Windesheim;;;;;;4;;;;4
BZK;Ciao! Ciao! B.V.;1;;;1;;;;;;1
BZK;CIOnet Nederland B.V.;;;;;;1;;;;1
BZK;C-Kracht;;;;;;1;;;;1
BZK;Claire Werkt!;;;;;;1;;;;1
BZK;Cleve Dominum Beheer;;;;;;;;;1;1
BZK;Cloose;;;;1;;;;;;1
BZK;CM Partners B.V.;;;;;;1;;;;1
BZK;Coachtosource B.V.;;;;;;1;;;;1
BZK;Coco Vie;;;;;;1;;;;1
BZK;Coda B.V.;;;;;;1;;;;1
BZK;Collabó B.V.;;;;;;1;;;;1
BZK;College-Club;;;;;;1;;;;1
BZK;Comminz Ede;;;;;;1;;;;1
BZK;Common Eye B.V.;;;;;;1;;;;1
BZK;CommPassie;;;;;;1;;;;1
BZK;Compagnon B.V.;;;;;;1;;;;1
BZK;Company Sandwich;;;;1;;;;;;1
BZK;COMPAREX Nederland B.V.;;;;;;1;;;;1
BZK;Compass Group Nederland B.V.;;;;1;;;;;;1
BZK;Compu'Train;;;;;;1;;;;1
BZK;Computrain Opleidingen;;;;;;1;;;;1
BZK;Compu'Train Opleidingen B.V.;;;;;;1;;;;1
BZK;Congrestolk;;;;;;1;;;;1
BZK;Congruence B.V.;;;;;;1;;;;1
BZK;Conny de Laat Communicatie;;;;;;1;;;;1
BZK;Construction Media B.V.;;;;;;;;1;;1
BZK;Consulo B.V.;;;4;;;;;;;4
BZK;Copernicium;;;;1;;;;;;1
BZK;Corn.-Stone Marketing & Sales Programmes B.V.;;;;;;1;;;;1
BZK;Corvers Procurement Services B.V.;;;;;;1;;;;1
BZK;COT Inst. voor Veil.h.- & Crisismanagem. B.V.;;;;;;1;;;;1
BZK;Created for More B.V.;;;;1;;;;;;1
BZK;Creative Soup;;;;1;;;;;;1
BZK;Crown Electric Records;;;;;;1;;;;1
BZK;CS Opleidingen B.V.;;;;;;1;;;;1
BZK;CSC Computer Sciences;;;;1;;;;;;1
BZK;CTK Advies;;;;;;1;;;;1
BZK;CTMabc;;;;;;2;;;;2
BZK;Culinair Wonder Groep B.V.;;;;1;;;;;;1
BZK;Culpepper B.V.;;;;1;;;;;;1
BZK;CvdB-advies;;;;;;2;;;;2
BZK;D. Braun B.V.;;;;;;1;;;;1
BZK;D.A.B. Special service;;;;;;;;;1;1
BZK;D.P. Pizza Zoetermeer;;;;1;;;;;;1
BZK;Da Costaschool;;;;1;;;;;;1
BZK;Damtours Events B.V.;;;;1;;;;;;1
BZK;dan denken;;;;;;1;;;;1
BZK;Daniëlla van der Linden;;;;1;;1;;;1;1
BZK;DASMO-TPAST B.V.;;;;;;1;;;;1
BZK;Daspascommunicatie;;;;;;2;;;;2
BZK;David Vermijs Consulting B.V.;;;;;;1;;;;1
BZK;De Argumentenfabriek B.V.;;;;;;2;;;;2
BZK;De Baak Administratie;;;;;;2;;;;2
BZK;De Baak B.V.;;;;;;4;;;1;4
BZK;De Bakkerswinkel Den Haag;;;;1;;;;;;1
BZK;De Beurs;;;;1;;;;;;1
BZK;De Boerinn B.V.;;;;2;;;;;;2
BZK;De Bonte Koe B.V.;;;;1;;;;;;1
BZK;De Booij Party en Congresarchitekten;;;;;;1;;;;1
BZK;De Broodfabriek B.V.;;;;;;2;;;;2
BZK;De CoachPraktijk;;;;;;1;;;;1
BZK;De Corridor;;;;1;;;;;;1
BZK;De Eerste Verdieping;;;;;;1;;;;1
BZK;de galan school voor training;;;;;;1;;;;1
BZK;De Gouden Ton;;;;1;;;;;;1
BZK;De Gouden Wok B.V.;;;;1;;;;;;1
BZK;De Gouden Wok Zuiderpark;;;;1;;;;;;1
BZK;De Haagse Creatieven Alliantie B.V.;;;;1;;;;;;1
BZK;De Hazelaar Art Supplies;;;;1;;;;;;1
BZK;De Heeren Van Suylichem B.V.;;;;;;;1;;;1
BZK;De Horeca Academie Zakelijk B.V.;;;;1;;;1;;;1
BZK;De Jonge Voorn B.V.;;;;1;;;;;;1
BZK;De Knegt & Leeflang B.V.;;;;1;;;;;;1
BZK;De Munsche Hei B.V.;;;;;;1;;;;1
BZK;De Nonnen in Vught;;;;;;1;;;;1
BZK;de Persgroep Nederland;;;;;1;;;;;1
BZK;De Pier B.V.;;;;;;1;;;;1
BZK;De Poort van Kleef Utrecht B.V.;;;;1;;1;;;;1
BZK;De Processpecialisten B.V.;;;;;;1;;;;1
BZK;De Projectinrichter B.V.;;;1;;;;;;;1
BZK;De Rotterdam B.V.;;;;1;;;;;;1
BZK;De Schenker B.V.;;;;1;;;;;;1
BZK;De Smelt B.V.;;;;;;2;;;;2
BZK;De Sparrenhorst;;;;;;;;;1;1
BZK;De Wagenmenner B.V.;;;;;;1;;;;1
BZK;De Watertuin Holding B.V.;;;;1;;;;;;1
BZK;De Winkel van Sinkel B.V.;;;;;;1;;;;1
BZK;De Witte Zwaan B.V.;;;;;;1;;;;1
BZK;De Zoete Inval B.V.;;;;1;;;;;;1
BZK;Debat.NL B.V.;;;;;;1;;;;1
BZK;Decora B.V.;;;;1;;;;;;1
BZK;Deiman Touringcarbedrijf;;;;1;;;;;;1
BZK;Dekker Zoetermeer;;;;1;;;;;;1
BZK;Dekxels B.V.;;;;1;;;;;;1
BZK;Delft Congress Support B.V.;;;;;;1;1;;;1
BZK;Deloitte Consulting B.V.;;;;;;1;;;;1
BZK;Den Bosch Evenementen B.V.;;;;1;;;;;;1
BZK;Den Draeck;;;;1;;;;;;1
BZK;Den Haag Centrum v. Strategische Studies B.V.;;;;;;1;;;;1
BZK;Den Potsenmaeker B.V.;;;;1;;;;;;1
BZK;Dendy B.V.;;;;1;;;;;;1
BZK;Denk Productief B.V.;;;;;;2;;;;2
BZK;Denk Producties B.V.;;;;;;1;;;;1
BZK;Detron Telecom Enterprise;;;;;;1;;;;1
BZK;Dialogue B.V.;;;;;;1;;;;1
BZK;Didactive B.V.;;;;;;1;;;;1
BZK;'Die Port van Cleve Holding' B.V.;;;;;;;;;1;1
BZK;Digital Action;;;;;;1;;;;1
BZK;Dikscommuniceert;;;;;;1;;;;1
BZK;Dinami Training & Coaching;;;;;;1;;;;1
BZK;DIOR Opleidingen;;;;;;1;;;;1
BZK;Direct VIP Service B.V.;;;;;;;;;1;1
BZK;Distinguished;;;;;;1;;;;1
BZK;Docspro B.V.;;;;;;1;;;;1
BZK;Domino's Pizza Leidschendam;1;;;;;;;;;1
BZK;Domino's Pizza Rijswijk;;;;1;;;;;;1
BZK;Domino's Pizza Torenstraat;;;;1;;;;;;1
BZK;Domino's Pizza Voorburg;1;;;;;;;;;1
BZK;Domstad Evenementen B.V.;1;;;;;;;;;1
BZK;Donkergroen B.V.;1;;;;;;;;;1
BZK;Dopper;;;;1;;;;;;1
BZK;Double Dutch Amsterdam B.V.;;;;1;;;;;;1
BZK;Double Healix Educational Media B.V.;;;;;;1;;;;1
BZK;DoubleTree by Hilton Hotel A'dam Centr. Stat.;;;;1;;;;;;1
BZK;Douwe Egberts Horeca;1;;;;;;;;;1
BZK;Droom van Zwolle;;;;;;1;;;;1
BZK;Drukwerkveiling.nl B.V.;;;;1;;;;;;1
BZK;DSP-Groep B.V.;;;;;;1;;;;1
BZK;Dudok Den Haag B.V.;1;;;1;;;;;;1
BZK;Dun & Bradstreet B.V.;;;;;;1;;;;1
BZK;Dununba Percussie Workshops;;;;1;;;;;;1
BZK;Dusecon;;;;;;2;;;;2
BZK;DynaVision B.V.;;;;;;1;;;;1
BZK;E. Evers;;;;1;;;;;;1
BZK;E. van Baarle B.V.;;;;;;1;;;;1
BZK;Eastlink B.V.;;;;;;2;;;;2
BZK;Eazie Den Haag II B.V.;;;;1;;;;;;1
BZK;Ebbinge & Company International Holding B.V.;;;;;;1;;;;1
BZK;Ech Wel;;;;1;;;;;;1
BZK;Econed Veiligheid en Milieu;;;;;;2;;;;2
BZK;E-Democracy B.V.;;;;;;1;;;;1
BZK;Eden Oranje Hotel B.V.;;;;;;;;;1;1
BZK;Edi van Gelder training en coaching;;;;;;2;;;;2
BZK;Eenhoorn Meeting Center;;;;;;;;;1;1
BZK;Eetcafe De Kleine Prins B.V.;;;;1;;;;;;1
BZK;EHM Hotel Amsterdam Rembrandtpark B.V.;;;;;;;;;1;1
BZK;EHM Hotel Breda B.V.;1;;;;;1;;;;1
BZK;EHP Exploitatie Hotel De Veluwe B.V.;;;;;;;;;1;1
BZK;EHP Exploitatie Hotel De Wipselberg B.V.;;;;;;;;;1;1
BZK;EJ Consult & Projects;;;;;;;;;1;1
BZK;El Pueblo;;;;1;;;;;;1
BZK;El Sombrero B.V.;;;;1;;;;;;1
BZK;E-Learningportals B.V.;;;;;;1;;;;1
BZK;Elektroraad Opleidingen B.V.;;;;;;1;;;;1
BZK;Element Catering;;;;1;;;;;;1
BZK;Elenchis;;;;;;1;;;;1
BZK;Elle Events & Communicatie;;;;;;;1;;;1
BZK;Elycio Talen B.V.;;;;;;1;;;;1
BZK;EMC Advies B.V.;;;;;;2;;;;2
BZK;Entalis B.V.;;;;;;2;;;;2
BZK;Enterprise Summit B.V.;;;;;;2;;;;2
BZK;ENTERTAINIT!;;;;;;1;;;;1
BZK;EPI-USE B.V.;;;;;;1;;;;1
BZK;Eqlant;;;;;;2;;;;2
BZK;Erasmus Academie;;;;;;1;;;;1
BZK;Ergatis B.V.;;;1;;1;;;;;1
BZK;Erik Mathlener;;;;;;1;;;;1
BZK;Escape Factory B.V.;;;;1;;;;;;1
BZK;Escape Room Rijswijk;;;;1;;;;;;1
BZK;Escape Room Scheveningen;;;;1;;;;;;1
BZK;Esri Nederland;;;;;;1;;;;1
BZK;ETA Holding B.V.;;;;;;1;;;;1
BZK;Eten & Zo Zoetermeer B.V.;1;;;1;;;;;;1
BZK;Eten bij Werelds;;;;1;;;;;;1
BZK;Eten en Drinken;;;;1;;;;;;1
BZK;Etuconsult B.V.;;;;;;1;;;;1
BZK;Euro Events B.V.;;;;1;;;;;;1
BZK;Euroforum;;;;;;2;;;;2
BZK;Euromast Horeca B.V.;;;;;;1;;;;1
BZK;European Baseball Centre;;;;;;2;;;;2
BZK;European Language Centre B.V.;;;;;;1;;;;1
BZK;European Leadership Platform B.V.;;;;;;1;;;;1
BZK;Euroscope Benelux B.V.;;;;1;;;;;;1
BZK;EURS B.V.;;;;;;1;;;;1
BZK;Evite Services B.V.;;;;;;1;;;;1
BZK;eX:plain;;;;;;1;;;;1
BZK;Expereans Financiële Diensten B.V.;;;4;;;;;;;4
BZK;Expertise Centrum Busch;;;;;;1;;;;1
BZK;ExpertSearch;;;;;;1;;;;1
BZK;Explainit Company;;;;;;1;;;;1
BZK;Exploitatie Maatschappij De Nieuwe Poort B.V.;;;;2;;;;;;2
BZK;Exploitatie Maatschappij Komfort B.V.;1;;;;;1;;;;1
BZK;Exploitatie Maatschappij Lommerrijk B.V.;;;;1;;;;;;1
BZK;Exploitatie Schimmelpenninckhuys B.V.;1;;;;;;;;1;1
BZK;Exploitatiemaatschappij Hotel Naarden B.V.;;;;;;;;;1;1
BZK;Exploitatiemij. Grand Hotel Karel V B.V.;;;;;;1;;;;1
BZK;Expo Display Service;;;;1;;;;;;1
BZK;Exponential Expansion B.V.;;;;;;1;;;;1
BZK;F&U Nederland B.V.;;;;;;1;;;;1
BZK;F.J. de Reijdt Opt. thodn Eye Wish Groeneveld;;;1;;;;;;;1
BZK;Fa. Boer Geert;;;;1;;;;;;1
BZK;Fabius Opleidingen B.V.;;;;;;1;;;;1
BZK;Facilicom Facility Solutions B.V.;;;;;;1;;;;1
BZK;F-Act Bedrijfstrainingen;;;;;;2;;;;2
BZK;Falck Prevention B.V.;;;;;;1;;;;1
BZK;Fashion Hotel Amsterdam B.V.;;;;;;;;;1;1
BZK;Fellini's;;;;1;;;;;;1
BZK;Femke van Lieshout Communicatie & Projecten;;;;2;;2;;;;3
BZK;Fepa Horeca B.V.;;;;;;;1;;;1
BZK;Festina Lente;;;;1;;;;;;1
BZK;Fine Fresh Food;;;;1;;;;;;1
BZK;Firma Hof der Muzen;;;;1;;;;;;1
BZK;First Priority Music;;;;1;;;;;;1
BZK;First Service Business Events;;;;1;;;;;;1
BZK;Fish & Meat B.V.;;;;1;;;;;;1
BZK;Fitland Leiden B.V.;1;;;;;1;;;;1
BZK;Fletcher Hotel Restaurant De Witte Raaf;;;;;;;;;1;1
BZK;Fleurtiek Amsterdam B.V.;;;;1;;;;;;1
BZK;Flirt Incompany;;;;;;1;;;;1
BZK;FloraHolland;1;;;;;;;;;1
BZK;Focus Conferences B.V.;;;;;;2;;;;2
BZK;Fonk Beach B.V.;;;;1;;;;;;1
BZK;Food Affairs;;;;;;2;;;;2
BZK;Forte Evenementen;;;;2;;;;;;2
BZK;Fortune Factory B.V.;;;;1;;;;;;1
BZK;Frame B.V.;;;;;;1;;;;1
BZK;Frank Schaper;;;;;;2;;;;2
BZK;Franklincovey;;;;;;2;;;;2
BZK;Fratelli Leidschendam B.V.;;;;1;;;;;;1
BZK;Friends of the Brands B.V.;;;;1;;;;;;1
BZK;Frijters Mind Tuning B.V.;;;;;;1;;;;1
BZK;Frisse Blikken ondernemen met talent B.V.;;;;;;2;;;;2
BZK;Fritz-Events;;;;1;;;;;;1
BZK;Fruitful Office Nederland B.V.;;;;1;;;;;;1
BZK;Fujitsu Technology Solutions B.V.;;;;;;1;;;;1
BZK;Futurevision;;;;;;1;;;;1
BZK;G. de Boer;;;1;;;;;;;1
BZK;G.J. Mulder;;;;1;;;;;;1
BZK;G.W.Th.M. Vreman B.V.;;;;;;1;;;;1
BZK;Galery Groene Tuin;;;;1;;;;;;1
BZK;gallopercoaching;;;;1;;;;;;1
BZK;GamingWorks B.V.;;;;;;2;1;;;2
BZK;Garoeda;;;;1;;;;;;1
BZK;Gartner Nederland B.V.;;;;;;2;;;1;3
BZK;Gastvrijheid in bedrijf;;;;;;1;;;;1
BZK;Gauchos aan de Maas Rotterdam;;;;1;;;;;;1
BZK;Gauchos Franchise Den Haag B.V.;;;;1;;;;;;1
BZK;Gbned;;;;;;1;;;;1
BZK;Gebo Special Products B.V.;;;;1;;;;;;1
BZK;gefeliciTAART B.V.;;;;1;;;;;;1
BZK;Gelukkig Werken;;;;;;1;;;;1
BZK;Gemaco B.V.;;;;1;;;1;;;1
BZK;Gemoro B.V.;;;;;;1;;;;1
BZK;Gentle Way Instituut B.V.;;;;;;1;;;;1
BZK;GeoFort Exploitatie B.V.;;;;;;1;;;;1
BZK;Geschenkbezorgen.nl B.V.;;;;1;;;;;;1
BZK;Get Events;;;;1;;;;;;1
