NUMMER;LABEL;AANTAL_ELEKTRISCHE_KILOMETERS;LITER_BENZINE_BESPAARD;AANTAL_UREN_ZEEUWSE_WINDMOLENS;AANTAL_GRAM_CO2_BESPAARD;ADRES;BUURTNR;BUURTCODE;BUURTNAAM;XCOORD;YCOORD;COUNTER;X;Y;LONG;LAT
357;GDH329;72973;4865;34;11636771;Wilhelminastraat 48;65;BU05182665;Bezuidenhout-midden;82755;455633;357;82755;455633;4.333166352148535;52.08424488332022
358;GDH330;94241;6283;43;15028301;Keukenhoflaan 84;103;BU05184003;Parkbuurt Oosteinde;79784;449465;358;79784;449465;4.291185776466032;52.02841906578839
359;GDH331;27040;1803;12;4312033;Cor Spaanslaan nabij 2;118;BU05184418;De Lanen;87138;453231;359;87138;453231;4.397581446048552;52.063212766020904
360;GDH332;72828;4855;34;11613695;Boreelstraat t.o. 3;7;BU05180907;Statenkwartier;78715;456189;360;78715;456189;4.274109734571307;52.08869957924932
361;GDH333;45384;3026;21;7237272;Nigtevechtsestraat t.o. 13;30;BU05183130;Rustenburg;78875;453307;361;78875;453307;4.277086822796794;52.06282200805235
362;GDH334;61045;4070;28;9734581;BallangÇelaan t.o. 1;113;BU05184213;Singels;84207;450137;362;84207;450137;4.35548656109255;52.035040529754106
363;GDH335;72867;4858;34;11619788;Danckertsstraat t.o. 45;42;BU05181142;Stadhoudersplantsoen;79061;455705;363;79061;455705;4.279265167610846;52.08439760307448
364;GDH336;28580;1905;13;4557629;Chris Lebeaulaan 2;118;BU05184418;De Lanen;86744;452823;364;86744;452823;4.391918173443004;52.05949768333021
365;GDH337;62467;4164;29;9961362;Watervogelstraat nabij 76;120;BU05184420;De Vissen;88350;453243;365;88350;453243;4.415251070735647;52.06346774285075
366;GDH338;76318;5088;35;12170250;Westmaasstraat nabij 17;121;BU05184421;Rietbuurt;87456;452720;366;87456;452720;4.4023192018763355;52.05865927596596
367;GDH339;87726;5848;40;13989384;Lisdoddeveld 12;119;BU05184419;De Velden;87359;453813;367;87359;453813;4.400688498394445;52.06847021317555
368;GDH340;117723;7848;54;18772889;Schelpkade nabij 1;47;BU05182347;Willemspark;81126;455884;368;81126;455884;4.309349254594195;52.08628560419376
369;GDH341;46139;3076;21;7357696;Van Maudricstraat 4;77;BU05180477;Waalsdorp;81308;457282;369;81308;457282;4.31170211123612;52.09887331506196
370;GDH342;68691;4579;32;10953988;Statenlaan 108;7;BU05180907;Statenkwartier;78618;456839;370;78618;456839;4.272549030851113;52.09452752133646
371;GDH343;165011;11001;76;26313784;Sweelinckplein t.o. 39;43;BU05181143;Sweelinckplein e.o.;79297;455554;371;79297;455554;4.282741269407282;52.08307293300429
372;GDH344;45941;3063;21;7325988;Van Lansbergenstraat 63;66;BU05182666;Bezuidenhout-oost;83544;455870;372;83544;455870;4.34462618590048;52.08647714852329
373;GDH345;67732;4515;31;10800954;Wassenaarsestraat 5A;3;BU05180703;Scheveningen Badplaats;78739;458227;373;78739;458227;4.274003899548058;52.10701765050612
374;GDH346;169506;11300;78;27030596;Abraham Patrasstraat t.o. 5;65;BU05182665;Bezuidenhout-midden;83120;455492;374;83120;455492;4.338520469505667;52.08302524853682
375;GDH347;98328;6555;45;15680032;Breitnerlaan 76;79;BU05180479;Van Hoytemastraat e.o.;82309;456639;375;82309;456639;4.326445949798645;52.09322720540443
376;GDH348;34039;2269;16;5428059;Jan le Griepstraat t.o. 19;95;BU05181795;Kom Loosduinen;76432;452250;376;76432;452250;4.241710859143116;52.05298209427683
377;GDH349;21155;1410;10;3373456;Danckertsstraat nabij 1;42;BU05181142;Stadhoudersplantsoen;79240;455829;377;79240;455829;4.281848742206257;52.085536472406666
378;GDH350;56201;3747;26;8962223;Kanaalweg 1;5;BU05180605;Van Stolkprk./Schev.Bosjes;79283;457488;378;79283;457488;4.282107581851788;52.100451228925415
379;GDH351;87568;5838;40;13964099;Fitislaan t.o. 2;9;BU05181309;Vogelwijk;77339;455435;379;77339;455435;4.254207573180729;52.08173236114185
381;GDH353;41030;2735;19;6542910;Theo Mann-Bouwmeesterstraat 568;76;BU05180476;Duinzigt;82337;458070;381;82337;458070;4.326549398516237;52.10609093579272
382;GDH354;85907;5727;40;13699260;Kwartellaan 27;9;BU05181309;Vogelwijk;77261;455193;382;77261;455193;4.253124988064291;52.079546656570955
383;GDH355;36364;2424;17;5798829;Lohengrinstraat 1;93;BU05181893;Componistenbuurt;76363;453563;383;76363;453563;4.240402754232224;52.0647717232905
384;GDH356;92133;6142;42;14692206;Nassauplein 62;46;BU05180546;Archipelbuurt;80959;456172;384;80959;456172;4.3068505400331185;52.08885147430906
385;GDH357;44404;2960;20;7081030;Sneeuwbalstraat t.o. 186 ;51;BU05181251;Bloemenbuurt-oost;77843;454916;385;77843;454916;4.261676432419413;52.07713875828145
386;GDH358;31458;2097;15;5016433;Waterlandsingel t.o. 15;103;BU05184003;Parkbuurt Oosteinde;80247;449279;386;80247;449279;4.297971900655002;52.026810125086996
387;GDH359;42190;2813;19;6727961;Hillegondastraat t.o. 28;15;BU05182915;Schildersbuurt-west;80221;454226;387;80221;454226;4.296510560815901;52.07126412998902
388;GDH360;80788;5386;37;12882978;Adriaan Pauwstraat 2;7;BU05180907;Statenkwartier;78949;456358;388;78949;456358;4.277485783759476;52.09025051924924
389;GDH361;26324;1755;12;4197722;Mozartlaan t.o. 247;94;BU05181894;Waldeck-noord;75736;453119;389;75736;453119;4.231363751397337;52.06069232670595
390;GDH362;42679;2845;20;6805836;Bentelostraat 317;88;BU05183488;Morgenstond-west;78654;451374;390;78654;451374;4.27429658076168;52.04542030942426
391;GDH363;13573;905;6;2164406;Van Dijkwater 9;114;BU05184214;Waterbuurt;85113;450429;391;85113;450429;4.368628653812816;52.03777965357962
392;GDH364;123549;8237;57;19701897;Prins Hendrikstraat hk van Galenstraat 74;45;BU05182245;Zeeheldenkwartier;80162;455499;392;80162;455499;4.29537096977751;52.08269625411105
393;GDH365;58969;3931;27;9403548;Lange Beestenmarkt 49;14;BU05182814;Zuidwal;81001;454518;393;81001;454518;4.30782203816824;52.07399301957417
394;GDH366;166967;11131;77;26625655;Obrechtstraat 73;43;BU05181143;Sweelinckplein e.o.;79543;455463;394;79543;455463;4.286349758292189;52.08228872369126
395;GDH367;154996;10333;71;24716663;Prinsessegracht t.o. 3;12;BU05182812;Voorhout;81833;455331;395;81833;455331;4.319781590789019;52.08140980741708
396;GDH368;41376;2758;19;6598068;Zandvoortstraat to 55;3;BU05180703;Scheveningen Badplaats;79247;458438;396;79247;458438;4.281371050295205;52.10898361420005
397;GDH369;54317;3621;25;8661790;Graspieperlaan nabij 1;112;BU05184212;Morgenweide;85971;451796;397;85971;451796;4.380855731473564;52.05017232330213
398;GDH370;37513;2501;17;5982083;Daguerrestraat nabij 161;44;BU05182144;Koningsplein e.o.;79048;454859;398;79048;454859;4.27926387463021;52.076793094176544
399;GDH371;38288;2553;18;6105617;Conradkade  112;43;BU05181143;Sweelinckplein e.o.;78932;455461;399;78932;455461;4.2774378263503365;52.0821871487578
400;GDH372;9938;663;5;1584745;Twickelstraat to 112 ;20;BU05183620;Moerwijk-oost;80868;451824;400;80868;451824;4.306467189112755;52.04976488645849
401;GDH373;61638;4109;28;9829146;Columbusstraat 101;44;BU05182144;Koningsplein e.o.;79139;455054;401;79139;455054;4.280547734268741;52.07855796998533
402;GDH374;15252;1017;7;2432151;Vuurbaakstraat to 48;1;BU05180701;Oud Scheveningen;78394;457991;402;78394;457991;4.26902183143387;52.10484915242052
403;GDH375;127875;8525;59;20391829;De Ruyterstraat 55;45;BU05182245;Zeeheldenkwartier;80523;455766;403;80523;455766;4.300578494088804;52.085144383506965
404;GDH376;34566;2304;16;5512055;Lunterenstraat to 55;31;BU05183131;Oostbroek-noord;79263;454057;404;79263;454057;4.282577571646357;52.069615212174604
405;GDH377;64244;4283;30;10244769;Waldeck Pyrmontlaan nabij 918;43;BU05181143;Sweelinckplein e.o.;79515;455586;405;79515;455586;4.285914116561064;52.083390269736874
406;GDH378;35049;2337;16;5589201;Laan van Wateringse Veld 1084;104;BU05184004;Lage Veld;80000;448830;406;80000;448830;4.294471893851278;52.02274170938854
407;GDH379;23062;1537;11;3677567;Gotland to 23;104;BU05184004;Lage Veld;80383;448854;407;80383;448854;4.300045911336054;52.02300904861635
408;GDH380;44243;2950;20;7055330;Zilvermeeuwlaan to 68;112;BU05184212;Morgenweide;85524;451213;408;85524;451213;4.374458580783986;52.04487708053532
409;GDH381;70755;4717;33;11283013;Mispelstraat 1 ;53;BU05181953;Vruchtenbuurt;77386;453986;409;77386;453986;4.255222680153148;52.068717337133926
410;GDH382;25953;1730;12;4138612;Korbootstraat 42;2;BU05180702;Vissershaven;78460;457768;410;78460;457768;4.270035116724774;52.10285427004111
412;GDH384;95767;6384;44;15271596;Strandweg 2;2;BU05180702;Vissershaven;77846;457630;412;77846;457630;4.261106142425898;52.10152885403757
413;GDH385;102415;6828;47;16331753;Prins Mauritsplein  t.o. 19;7;BU05180907;Statenkwartier;78961;456906;413;78961;456906;4.277538638677954;52.095176853017094
414;GDH386;13401;893;6;2136934;Ipenrodeplantsoen 18;103;BU05184003;Parkbuurt Oosteinde;79966;449354;414;79966;449354;4.293861691701832;52.027446187439885
415;GDH387;110481;7365;51;17617969;Nieuwe Schoolstraat 20;12;BU05182812;Voorhout;81274;455720;415;81274;455720;4.311543724557153;52.08483150623179
416;GDH388;54631;3642;25;8711833;Doornstraat t.o. 170E;7;BU05180907;Statenkwartier;78645;457129;416;78645;457129;4.272878019807411;52.09713737097916
417;GDH389;96197;6413;44;15340164;Joan Maetsuyckerstraat 71;66;BU05182666;Bezuidenhout-oost;83122;456021;417;83122;456021;4.3384381646681005;52.087779529983294
418;GDH390;77994;5200;36;12437467;Hoge Nieuwstraat 9 ;12;BU05182812;Voorhout;81220;455311;418;81220;455311;4.310844460140826;52.0811487335604
419;GDH391;91441;6096;42;14581731;Willem Silviusstraat t.o. 16;63;BU05182763;Rivierenbuurt-noord;82232;454822;419;82232;454822;4.325710137361946;52.076888111247094
420;GDH392;103885;6926;48;16566153;Vogelenzanglaan 2;103;BU05184003;Parkbuurt Oosteinde;80240;449471;420;80240;449471;4.297827962049797;52.02853464581939
421;GDH393;31840;2123;15;5077466;Van Kinsbergenstraat 120;45;BU05182245;Zeeheldenkwartier;80054;455411;421;80054;455411;4.293814935314461;52.08189081615743
422;GDH394;66330;4422;31;10577426;Hellingweg nabij 123;2;BU05180702;Vissershaven;78173;457194;422;78173;457194;4.265976256909455;52.09765618405127
423;GDH395;87047;5803;40;13881035;Cor Spaanslaan 72;118;BU05184418;De Lanen;86911;453466;423;86911;453466;4.394224751563871;52.06529685110467
424;GDH396;27732;1849;13;4422304;Van der Voortvaart nabij 1;114;BU05184214;Waterbuurt;84973;449981;424;84973;449981;4.3666802633380355;52.033735837875966
425;GDH397;35273;2352;16;5624914;Gerrit van der Veenlaan nabij 212;86;BU05181786;Houtwijk;76822;452506;425;76822;452506;4.247337253117136;52.05533782673005
426;GDH398;104386;6959;48;16646010;Copernicuslaan 48;55;BU05182055;Valkenboskwartier;78514;454615;426;78514;454615;4.271530319112099;52.07452685426825
427;GDH399;99320;6621;46;15838240;Hofzichtlaan nabij 26;68;BU05182568;Marlot;84473;457350;427;84473;457350;4.3578724849659425;52.09989679756205
428;GDH400;72446;4830;33;11552654;Okkernootstraat t.o. 20;83;BU05181983;Eykenduinen;77528;453450;428;77528;453450;4.257414954755456;52.06392037670142
429;GDH401;48173;3212;22;7681972;Abrikozenstraat 253;53;BU05181953;Vruchtenbuurt;77328;453936;429;77328;453936;4.254388299171805;52.06825987588352
430;GDH402;40243;2683;19;6417400;Van Swietenstraat nabij 76;44;BU05182144;Koningsplein e.o.;79675;455227;430;79675;455227;4.288327294602842;52.08018583637934
431;GDH403;18552;1237;9;2958373;Van Baaklaan 34;118;BU05184418;De Lanen;87226;453428;431;87226;453428;4.3988254533172;52.064993972399975
432;GDH404;67588;4506;31;10778097;Hoefbladlaan 18;92;BU05181492;Bohemen en Meer en Bos;76326;453663;432;76326;453663;4.239840227026775;52.06566512968664
433;GDH405;39299;2620;18;6266882;Koninginnegracht 21;47;BU05182347;Willemspark;81391;456091;433;81391;456091;4.313170392763019;52.08818115681501
434;GDH406;26678;1779;12;4254208;R.A. Flintermanstraat 21;86;BU05181786;Houtwijk;76453;451816;434;76453;451816;4.242116741704686;52.04908487701097
435;GDH407;39674;2645;18;6326709;Zegveldstraat 4;84;BU05183284;Leyenburg;78633;452715;435;78633;452715;4.273690794201911;52.05746858342628
436;GDH408;49344;3290;23;7868653;Mexicosingel nabij 72;102;BU05184002;Hoge Veld;79768;449632;436;79768;449632;4.290915943074376;52.02991768681229
437;GDH409;56073;3738;26;8941770;Watervogelstraat t.o. 47;120;BU05184420;De Vissen;88517;453091;437;88517;453091;4.4177156786041065;52.06212178150342
438;GDH410;9305;620;4;1483820;Biesvaren 40 ;115;BU05184215;De Bras;86434;449864;438;86434;449864;4.387992148332181;52.03286694564931
439;GDH411;62341;4156;29;9941287;Kruisbeklaan hoek tortellaan 58;9;BU05181309;Vogelwijk;76437;454638;439;76437;454638;4.24123431459032;52.07444281145932
440;GDH413;47857;3190;22;7631597;Mankesstraat 155;75;BU05180475;Uilennest;82673;456985;440;82673;456985;4.331683419842749;52.09638431244844
441;GDH414;52594;3506;24;8386983;Cornelis Houtmanstraat t.o. 2;66;BU05182666;Bezuidenhout-oost;83264;456276;441;83264;456276;4.340456101192234;52.090089584062845
442;GDH415;76530;5102;35;12204041;Meerburgstraat t.o. 27;103;BU05184003;Parkbuurt Oosteinde;79602;448999;442;79602;448999;4.288636910513745;52.024206515500374
443;GDH416;43755;2917;20;6977474;Architect van Lieflandstraat nabij 1;86;BU05181786;Houtwijk;77353;452574;443;77353;452574;4.255062534692963;52.05602357806966
444;GDH417;105026;7002;48;16748210;Ruychrocklaan Van  236;76;BU05180476;Duinzigt;82132;457594;444;82132;457594;4.323659316999715;52.101786285722056
445;GDH418;49845;3323;23;7948679;Leeuweriklaan  7;9;BU05181309;Vogelwijk;77987;455738;445;77987;455738;4.263591087072906;52.08454581613689
446;GDH419;28177;1878;13;4493346;Woudendijk  Van Der 45;114;BU05184214;Waterbuurt;84717;450004;446;84717;450004;4.362945346718392;52.033910147955716
447;GDH420;81778;5452;38;13040893;Harry Pauwlaan  74;113;BU05184213;Singels;84563;450035;447;84563;450035;4.3606950121321395;52.034169201511205
448;GDH421;63591;4239;29;10140699;Vlaskamp  412;67;BU05182567;Kampen;83926;456472;448;83926;456472;4.350073404311953;52.09193639139596
449;GDH422;74442;4963;34;11871001;Archimedesstraat 2;43;BU05181143;Sweelinckplein e.o.;79174;455250;449;79174;455250;4.281014661455919;52.08032415277546
450;GDH423;35951;2397;17;5732942;Rietzangerlaan  21;9;BU05181309;Vogelwijk;77024;455004;450;77024;455004;4.249711409778003;52.07781486640171
451;GDH424;95855;6390;44;15285671;Nassau Zuilensteinstraat 12;48;BU05180448;Nassaubuurt;81453;456242;451;81453;456242;4.314042320510765;52.08954639557444
452;GDH425;40979;2732;19;6534794;Akenstraat  Van 9;76;BU05180476;Duinzigt;81961;457824;452;81961;457824;4.321114605141081;52.1038306938363
454;GDH427;26519;1768;12;4228917;Sibergstraat 24;66;BU05182666;Bezuidenhout-oost;83521;455608;454;83521;455608;4.344345563886864;52.0841196320758
455;GDH428;25009;1667;12;3988121;Sterappelstraat 46;83;BU05181983;Eykenduinen;77432;453621;455;77432;453621;4.255976382967155;52.065443658847286
456;GDH429;46599;3107;21;7431015;Fahrenheitstraat 335;55;BU05182055;Valkenboskwartier;78708;454526;456;78708;454526;4.274379509789594;52.07375379864266
457;GDH430;25889;1726;12;4128399;Beekjufferhof Nabij 2;120;BU05184420;De Vissen;88488;452917;457;88488;452917;4.417326732597484;52.060554559375845
458;GDH431;8485;566;4;1353049;Dassenrade nabij 39;87;BU05183387;Venen, Oorden en Raden;77789;451616;458;77789;451616;4.261634993224766;52.04747527061408
459;GDH432;31380;2092;14;5004065;Zuiderzijde hoek Beresteinlaan;96;BU05183396;Zijden, Steden en Zichten;77591;450613;459;77591;450613;4.258976255593565;52.03843401707554
460;GDH433;64000;4267;30;10205859;Van Beverningkstraat Nabij 1;7;BU05180907;Statenkwartier;78686;456621;460;78686;456621;4.273589982155709;52.092577813144985
461;GDH434;24177;1612;11;3855392;Da Costastraat 24;45;BU05182245;Zeeheldenkwartier;80197;454994;461;80197;454994;4.295992229819947;52.078162692682696
462;GDH435;58617;3908;27;9347522;Lisdoddeveld 6;119;BU05184419;De Velden;87371;453719;462;87371;453719;4.40088210973747;52.06762690275082
463;GDH436;78912;5261;36;12583819;Johan van Oldenbarneveltlaan 74 ;7;BU05180907;Statenkwartier;79173;457212;463;79173;457212;4.280563811504798;52.097955852712644
464;GDH437;70438;4696;32;11232506;2e Schuytstraat t.o. 252;43;BU05181143;Sweelinckplein e.o.;79030;455556;464;79030;455556;4.27884614778889;52.083054336859234
465;GDH438;68437;4562;32;10913493;Alexanderstraat 18;47;BU05182347;Willemspark;80779;455927;465;80779;455927;4.304277877996045;52.08662562372768
466;GDH439;97877;6525;45;15608148;Willem van Oudshoornstraatt nabij 86;66;BU05182666;Bezuidenhout-oost;83278;455850;466;83278;455850;4.340749942909545;52.08626301706563
467;GDH440;51629;3442;24;8233126;Van Weede van Dijksvelstraat 58a;7;BU05180907;Statenkwartier;78940;456735;467;78940;456735;4.277270383275885;52.09363725073671
468;GDH441;115779;7719;53;18462822;Balistraat 88;46;BU05180546;Archipelbuurt;81054;456534;468;81054;456534;4.308157974401799;52.092117367980585
469;GDH442;23763;1584;11;3789442;Hartschelpsingel nabij 1;120;BU05184420;De Vissen;87817;453503;469;87817;453503;4.407428295758667;52.06573998325969
470;GDH443;27710;1847;13;4418752;Willem van  Oudhoornstraat  nabij 15;66;BU05182666;Bezuidenhout-Oost;83163;455764;470;83163;455764;4.339090427472682;52.085475241861815
471;GDH444;26134;1742;12;4167467;Dovenetelweg 61;92;BU05181492;Bohemen en Meer en Bos;76202;454111;471;76202;454111;4.2379287832124435;52.069673497291205
472;GDH445;38112;2541;18;6077543;Sinaasappelstraat 73;53;BU05181953;Vruchtenbuurt;77150;453730;472;77150;453730;4.2518397024093515;52.066383643636684
473;GDH446;6663;444;3;1062589;Fahrenheitstraat t.o. 7;55;BU05182055;Valkenboskwartier;79043;454078;473;79043;454078;4.279364767257638;52.069773808072725
474;GDH447;28376;1892;13;4525001;Thorbeckelaan to 29;83;BU05181983;Eykenduinen;77656;453372;474;77656;453372;4.259298923393747;52.063237302975395
476;GDH449;16435;1096;8;2620756;Alberdingk Thijmstraat 85;23;BU05183823;Spoorwijk;81296;452117;476;81296;452117;4.312642547369215;52.05245510041384
477;GDH450;59044;3936;27;9415616;Treublaan nabij 2 ;82;BU05181882;Rosenburg;76730;453699;477;76730;453699;4.245722693385687;52.06604587559521
478;GDH451;79350;5290;37;12653700;Zijdelaan t.o. 20 ;68;BU05182568;Marlot;84658;457759;478;84658;457759;4.360487696934131;52.1035959582403
479;GDH452;37917;2528;17;6046562;1e Sweelinckstraat t.o. 14;43;BU05181143;Sweelinckplein e.o.;79643;455613;479;79643;455613;4.287775280017963;52.08365034592746
480;GDH453;11762;784;5;1875648;Van Heelsumstraat nabij 131a;31;BU05183131;Oostbroek-noord;79148;453870;480;79148;453870;4.280942143951696;52.06791896422967
481;GDH454;74618;4975;34;11899139;Kornoeljestraat t.o. 138 ;83;BU05181983;Eykenduinen;77590;453746;481;77590;453746;4.25825183494656;52.06658908980891
482;GDH455;57630;3842;27;9190003;Duivelandsestraat t.o. 71 ;100;BU05180800;Duindorp;77351;456023;482;77351;456023;4.254248753561602;52.08701816845299
483;GDH456;96478;6432;44;15384966;Oude Middenweg 84;119;BU05184419;De Velden;87635;454544;483;87635;454544;4.404568998761454;52.07507332735789
484;GDH457;83848;5590;39;13370927;Klaverveld 179;119;BU05184419;De Velden;87588;454136;484;87588;454136;4.40396410623982;52.07140092316178
485;GDH458;99203;6614;46;15819592;Harry Diesfeldtlaan 2;118;BU05184418;De Lanen;86826;453142;485;86826;453142;4.393050016721633;52.06237462133919
486;GDH459;90954;6064;42;14504168;Pieter van der Meulenlaan 2;118;BU05184418;De Lanen;86984;453446;486;86984;453446;4.395293181192228;52.06512607921504
487;GDH460;85953;5730;40;13706701;Karekietsingel 1;112;BU05184212;Morgenweide;86024;451599;487;86024;451599;4.38166804893113;52.048408491102215
488;GDH461;62071;4138;29;9898285;Ypenburgse stationsweg 200;111;BU05184211;De Venen;87132;452170;488;87132;452170;4.397704783417094;52.05367684422445
489;GDH461B;73284;4886;34;11686392;Ypenburgse stationsweg 200;111;BU05184211;De Venen;87132;452170;489;87132;452170;4.397704783417094;52.05367684422445
490;GDH462;7301;487;3;1164328;Stiemensvaart 28;114;BU05184214;Waterbuurt;85234;450031;490;85234;450031;4.3704731147483455;52.03421808603576
491;GDH463;68828;4589;32;10975748;Nieuwe Haven 71;13;BU05182813;Uilebomen;81886;454827;491;81886;454827;4.3206626733834925;52.07688747317634
492;GDH464;151840;10123;70;24213485;Varkenmarkt 49;11;BU05182811;Kortenbos;80868;454581;492;80868;454581;4.305868688352398;52.0745413985198
493;GDH465;52027;3468;24;8296610;Bilderdijkstraat 41;45;BU05182245;Zeeheldenkwartier;80610;455250;493;80610;455250;4.301960137404258;52.080518929222066
494;GDH466;133086;8872;61;21222858;Kneuterdijk 15;12;BU05182812;Voorhout;81119;455304;494;81119;455304;4.3093727603743215;52.08107235963018
495;GDH467;110614;7374;51;17639302;Louis Couperusplein 12;12;BU05182812;Voorhout;81111;455746;495;81111;455746;4.3091603306356925;52.08504343252887
496;GDH468;83217;5548;38;13270348;Nassaulaan 23;47;BU05182347;Willemspark;80943;456087;496;80943;456087;4.306635577778429;52.08808546222198
497;GDH469;32919;2195;15;5249422;Jacob Catsstraat 325;17;BU05182917;Schildersbuurt-Oost;81403;453620;497;81403;453620;4.3138784085719895;52.06597646339905
498;GDH470;140691;9379;65;22435598;Reinkenstraat 2;43;BU05181143;Sweelinckplein en omgeving;79362;455332;498;79362;455332;4.28373863493102;52.08108677269545
499;GDH471;110247;7350;51;17580662;Stadhouderslaan 90;7;BU05180907;Statenkwartier;79045;456258;499;79045;456258;4.278908615324621;52.08936503350153
500;GDH472;77813;5188;36;12408520;Melis Stokelaan 1182;80;BU05183480;Morgenstond-Zuid;79078;451456;500;79078;451456;4.280457968323285;52.046215458161704
501;GDH473;37459;2497;17;5973534;Zichtenburglaan 15;85;BU05181785;Kerketuinen en Zichtenburg;77038;451611;501;77038;451611;4.250690239697079;52.04732521195252
502;GDH474;15038;1003;7;2398112;Escamplaan 623;84;BU05183284;Leyenburg;78191;453048;502;78191;453048;4.267172249236164;52.06040005326574
503;GDH475;21386;1426;10;3410364;Athenesingel 74;104;BU05184004;Lage Veld;79679;448836;503;79679;448836;4.289794502140259;52.02275213254603
504;GDH476;16251;1083;7;2591555;Kapelaan Meereboerweg 42;86;BU05181786;Houtwijk;76159;451999;504;76159;451999;4.2377893037172;52.05068768345781
505;GDH477;135794;9053;63;21654691;Deltaplein 668;91;BU05181591;Kijkduin;74901;453884;505;74901;453884;4.219010609389801;52.06744694767971
506;GDH478;58565;3904;27;9339158;Kamperfoelieplein 11A;54;BU05182054;Heesterbuurt;78204;454465;506;78204;454465;4.267043042066445;52.0731359575308
507;GDH479;14805;987;7;2360851;Laan van Eik en Duinen 110;53;BU05181953;Vruchtenbuurt;77988;454082;507;77988;454082;4.263979420316401;52.06966407888861
508;GDH480;62092;4139;29;9901526;Thomsonlaan 130;51;BU05181251;Bloemenbuurt-Oost;78165;454962;508;78165;454962;4.266362384059119;52.077596913243816
509;GDH481;103007;6867;48;16426176;Sportlaan 596;52;BU05181252;Bomenbuurt;78158;455480;509;78158;455480;4.266143621991503;52.08225102268135
510;GDH482;81650;5443;38;13020402;Van Boetzelaerlaan 133;7;BU05180907;Statenkwartier;78557;456380;510;78557;456380;4.271761918331598;52.090394233463655
511;GDH483;113920;7595;53;18166463;Frankenslag 298;7;BU05180907;Statenkwartier;78679;456721;511;78679;456721;4.273465467964168;52.09347551218937
512;GDH484;82163;5478;38;13102192;Johan van Oldenbarneveltlaan 22;7;BU05180907;Statenkwartier;79350;456997;512;79350;456997;4.283194251984886;52.09604794274693
513;GDH485;52375;3492;24;8352131;Zeeruststraat 238;1;BU05180701;Oud Scheveningen;78568;458134;513;78568;458134;4.271529088143866;52.106158300347474
514;GDH486;117617;7841;54;18755948;Haringkade 163;4;BU05180704;Visserijbuurt;79525;457896;514;79525;457896;4.285548604280648;52.104150842202216
515;GDH487;128180;8545;59;20440369;Maaswijkstraat 1;3;BU05180703;Scheveningen Badplaats;79069;458482;515;79069;458482;4.278763287153608;52.10935462620929
516;GDH488;39085;2606;18;6232755;Doorniksestraat 59;71;BU05180271;Belgisch Park;80458;458316;516;80458;458316;4.299072688413306;52.10805171986142
517;GDH489;55080;3672;25;8783355;Norenburg 173;69;BU05182569;Burgen en Horsten;84421;456013;517;84421;456013;4.357390451478414;52.08787476364138
518;GDH490;23450;1563;11;3739434;Juliana van Stolberglaan 135;66;BU05182666;Bezuidenhout-Oost;83230;455601;518;83230;455601;4.3401021085795675;52.084019080450474
519;GDH491;22961;1531;11;3661473;Juliana van Stolberglaan 349;66;BU05182666;Bezuidenhout-Oost;83686;455591;519;83686;455591;4.346756039690699;52.08398813252834
520;GDH492;110276;7352;51;17585349;Adelheidstraat 58;65;BU05182665;Bezuidenhout-Midden;82602;455577;520;82602;455577;4.330946367597105;52.08372163804008
521;GDH493;100746;6716;46;16065559;Willem Witsenplein 7;79;BU05180479;Van Hoytemastraat en omgeving;82514;456567;521;82514;456567;4.329452270487009;52.092607040477056
522;GDH494;63135;4209;29;10067867;Van Alkemadelaan 362;77;BU05180477;Waalsdorp;81909;457509;522;81909;457509;4.320423291853424;52.100993004310624
523;GDH495;39387;2626;18;6280933;Van Ouwenlaan 2;76;BU05180476;Duinzigt;82036;457469;523;82036;457469;4.322285143243543;52.10065029322356
524;GDH496;67280;4485;31;10728903;Hart Nibbrigkade 144;75;BU05180475;Uilennest;82458;456862;524;82458;456862;4.3285724558079055;52.09525080260362
526;GDH501;34478;2299;16;5498092;Ypenburgse Boslaan 30;110;BU05184110;De Reef;86107;452093;526;86107;452093;4.382778247622005;52.05285837189903
527;GDH501B;25724;1715;12;4102121;Ypenburgse Boslaan 30;110;BU05184110;De Reef;86107;452093;527;86107;452093;4.382778247622005;52.05285837189903
528;GDH502;64256;4284;30;10246690;Koekangestraat 18;80;BU05183480;Morgenstond-Zuid;79041;451249;528;79041;451249;4.2799647048910305;52.044350136822636
529;GDH502B;48960;3264;23;7807417;Koekangestraat 18;80;BU05183480;Morgenstond-Zuid;79041;451249;529;79041;451249;4.2799647048910305;52.044350136822636
530;GDH503;55292;3686;26;8817151;Duinkerksestraat 18;71;BU05180271;Belgisch Park;80228;458644;530;80228;458644;4.29564383985919;52.110968313913645
531;GDH504;37842;2523;17;6034520;Utenbroekestraat nabij 1;77;BU05180477;Waalsdorp;81467;457283;531;81467;457283;4.314022038346382;52.09890345012858
532;GDH505;17485;1166;8;2788204;Beeklaan to 27;10;BU05182110;Rond de Energiecentrale;79355;454244;532;79355;454244;4.283877714375738;52.07130829663697
533;GDH506;20846;1390;10;3324198;Van Lansbergestraat nabij 102;66;BU05182666;Bezuidenhout-oost;83538;455928;533;83538;455928;4.344526504180252;52.08699760970856
534;GDH507;6775;452;3;1080387;Stiemensvaart nabij 90;114;BU05184214;Waterbuurt;85176;450207;534;85176;450207;4.369592047110137;52.03579248874721
