boomnummer,lat_volledig,omtrek_cm,kiemjaar,eigendom,ned_naam,karakter,jaar_vaststelling,kwaliteit,leeftijd,omtrek,cultuurhistorie,natuurwetenschappelijk,latitude,longitude
03.55.190.2088,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54660028027908,5.102177953447056
03.55.190.2095,castane sativa,251,1930,gemeentelijk,tamme kastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54707398950156,5.103259373050939
03.55.190.2118,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.547217770461664,5.103258748951193
03.55.190.2119,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54717900466145,5.1029859828599715
03.55.190.2120,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54714738305165,5.102834647184508
03.55.190.2122,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54709245500561,5.102628472558233
03.55.190.2136,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54718928625068,5.103103717104222
03.55.190.2143,quercus rubra,283,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54702936652553,5.102223804011035
03.55.190.2144,quercus rubra,283,1930,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.547075267365734,5.102417549614853
03.62.240.1351,ulmus glabra,314,1900,particulier,bergiep,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54352191918009,5.063544978741616
03.62.240.1353,platanus hispanica,220,1930,gemeentelijk,plataan,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54312698816175,5.0642256308123645
03.20.623.0114,acer platanoides,314,1900,particulier,noorse esdoorn,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55549805298045,5.068694174311925
04.48.120.0259,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56652616406374,4.986449314777519
03.50.090.2822,quercus robur,251,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541543406710446,5.088242495742896
03.50.090.2823,quercus robur,188,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54151628942195,5.088330950674034
03.50.090.2824,quercus robur,188,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.541666107635194,5.089932803000188
03.20.797.1222,acer pseudoplatanus,220,1940,gemeentelijk,gewone esdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55257765952327,5.075168827017753
03.30.250.1501,fagus sylvatica,251,1930,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.549229210454534,5.042976079138762
03.30.250.1502,quercus robur,393,1900,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54925027295956,5.043062250670928
03.30.250.1504,fagus sylvatica 'atropurpurea',408,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.549279614908656,5.043313697805523
03.30.250.1505,fagus sylvatica 'atropurpurea',377,1900,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54950925955334,5.042963145082067
03.30.250.1506,fagus sylvatica 'atropurpurea',345,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54943248609052,5.043365899955555
03.30.250.1507,quercus robur,283,1900,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54955812573262,5.043004095358805
03.30.250.1509,quercus robur,251,1900,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54953731165452,5.043170240904966
03.30.250.1514,quercus robur,424,1880,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54910122722822,5.042453671746668
03.20.745.0212,tilia tomentosa,314,1910,gemeentelijk,zilverlinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.553643302564154,5.0641593478084825
03.20.745.0213,tilia tomentosa,314,1910,gemeentelijk,zilverlinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55348623103422,5.064239377654894
04.48.120.0195,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56748268387497,4.98632235980217
03.55.160.0443,tilia x europaea,283,1920,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55072783257326,5.111460395628832
03.55.160.0444,aesculus hippocastanum,251,1930,gemeentelijk,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55095486265508,5.111290574927534
03.55.160.0454,castane sativa,330,1930,particulier,tamme kastanje,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.549253348824465,5.114008428131015
03.55.160.0455,quercus robur,462,1900,particulier,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54967948133975,5.112787507058621
03.55.050.3282,platanus hispanica,220,1930,gemeentelijk,plataan,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.549460398398494,5.106423600681178
03.55.050.3283,quercus palustris,283,1930,gemeentelijk,moeraseik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.549164603939836,5.105763702886029
03.55.050.3285,platanus hispanica,251,1930,gemeentelijk,plataan,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.549624624251685,5.106477329440823
03.55.050.3291,fagus sylvatica,330,1930,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54869840676652,5.107546096141765
03.55.050.3294,platanus hispanica,220,1940,gemeentelijk,plataan,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.548215584052215,5.107520881023548
03.55.050.3295,fagus sylvatica 'atropurpurea',330,1900,gemeentelijk,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54853594882,5.107607431007936
03.55.050.3301,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54771868954225,5.106732252366408
03.15.210.1210,quercus palustris,314,1940,particulier,moeraseik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5545550337816,5.059907230850203
03.15.330.0136,quercus rubra,283,1915,gemeentelijk,amerkaanse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55307903340878,5.06078546753316
03.15.200.0426,"aesculus hippocastanum ""baumannii""",283,1915,gemeentelijk,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55553626357387,5.060672290443411
03.15.200.0427,"aesculus hippocastanum ""baumannii""",251,1915,gemeentelijk,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55552467185794,5.060831332382387
03.15.200.0428,"aesculus hippocastanum ""baumannii""",283,1915,gemeentelijk,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55551009396201,5.06097687035041
03.15.200.0429,"aesculus hippocastanum ""baumannii""",314,1915,gemeentelijk,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55550479558092,5.061130070397763
03.15.200.0430,"aesculus hippocastanum ""baumannii""",251,1915,gemeentelijk,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.555494638601225,5.061291322391985
03.20.460.1211,platanus hispanica,377,1900,gemeentelijk,plataan,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55554271574356,5.081738850406425
03.20.460.1212,tilia x europaea,251,1930,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55552300355594,5.081635639652784
03.20.460.1217,tilia tomentosa,471,1850,gemeentelijk,zilverlinde,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55596188053783,5.081428163461519
03.20.460.1240,fagus sylvatica 'atropurpurea',424,1850,particulier,bruine beuk,zeldzame omvang voor soort,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55602041645137,5.08125362565997
03.25.385.0328,abies concolor,317,1920,particulier,colorado zilverspar,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55639061537334,5.099011983581119
03.35.165.0483,quercus robur,314,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54924360013119,5.047436824790227
03.35.165.0486,quercus robur,283,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54914076666328,5.0469753025937
04.81.520.1019,acer saccharinum,283,1930,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58468852323523,5.010312294871047
04.48.120.0230,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.567857555772896,4.986169755517533
04.48.120.0231,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56781240640898,4.986180495664613
03.40.690.0856,fagus sylvatica 'pendula',251,1870,particulier,groene treurbeuk,zeldzame omvang voor soort,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5445895691826,5.06359796703817
04.48.100.0069,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56881164527901,4.986041932469346
04.48.100.0070,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568854489978314,4.986030159377953
04.48.100.0071,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56890392281107,4.98602083778161
04.48.100.0072,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56894324021655,4.986013220966641
04.48.100.0073,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568523425703,4.986029708531767
04.48.100.0074,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56857031248765,4.986019731587738
04.48.100.0075,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56861280056727,4.986008812677659
04.48.100.0076,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.568658506368855,4.986000447138946
04.48.100.0077,fagus sylvatica 'atropurpurea',204,1930,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5687039985098,4.9859900641711645
04.81.520.1020,acer saccharinum,283,1930,gemeentelijk,zilveresdoorn,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.58463565260385,5.010239984676076
03.40.440.0888,quercus robur,345,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.545652801729204,5.065522167198125
03.40.440.0889,quercus cerris,126,1979,gemeentelijk,moseik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.545254054921834,5.065401140547919
03.40.440.0890,quercus robur,345,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54448599387429,5.0650235782257065
03.20.460.1241,fagus sylvatica 'atropurpurea',455,1900,particulier,bruine beuk,zeldzame omvang voor soort,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55627632204171,5.082747383870333
03.20.460.1242,populus nigra 'italica',301,1930,particulier,italiaanse populier,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.555453242334984,5.081948646847798
03.20.460.1244,populus nigra 'italica',301,1930,particulier,italiaanse populier,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55661558810441,5.0826397323077135
03.20.460.1246,populus nigra 'italica',301,1930,particulier,italiaanse populier,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55541629458846,5.081957301436084
03.20.460.1249,aesculus hippocastanum,251,1920,particulier,paardenkastanje,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55549244150613,5.081907202041832
03.10.500.0699,quercus robur,251,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5573073498568,5.0489691247372885
03.10.520.0899,fagus sylvatica 'atropurpurea',424,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55750427183434,5.051691935602572
03.10.550.0891,quercus robur,94,1990,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.556952072085494,5.0551398605853795
03.10.550.0892,quercus robur,251,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55698359743229,5.054732588327806
03.10.550.0893,quercus robur,345,1910,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting <10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55684757461432,5.0550687561436725
03.10.550.0895,quercus robur,94,2002,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55688545292382,5.054528156430875
03.10.550.0896,quercus robur,94,1995,gemeentelijk,inlandse eik,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55690671481411,5.054298928342813
03.35.290.0569,quercus robur,314,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.54422195149961,5.04816418192045
03.20.245.0266,aesculus hippocastanum,487,1900,particulier,paardenkastanje,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.559361259862364,5.079730028830184
03.20.245.0267,acer pseudoplatanus,251,1880,particulier,gewone esdoorn,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55944234560521,5.0800237606300644
03.20.245.0268,aesculus carnea,229,1880,particulier,rode paardenkastanje,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5592017087134,5.080002617226724
03.20.245.0270,juglans regia,173,1920,particulier,walnoot,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.559318360964966,5.0808683722968615
03.20.245.0271,prunus avium,201,1930,particulier,zoete kers,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.55925443007033,5.080873864833228
03.20.245.0273,fraxinus excelsior,251,1880,particulier,gewone es,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.5591554812144,5.080670857080059
03.20.245.0274,aesculus hippocastanum,352,1900,particulier,paardenkastanje,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5596384271253,5.081864165219961
03.20.815.0801,juglans regia,192,1910,particulier,walnoot,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.552145687643915,5.0775337025804745
03.20.820.0320,quercus palustris,298,1920,particulier,moeraseik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55278877774989,5.080975330066064
03.20.820.0330,"cederus atlantica ""glauca""",220,1920,particulier,atlasceder,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55292410752879,5.081173090710504
03.20.795.0653,fagus sylvatica,493,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.55240807210837,5.074684886601941
03.20.795.0654,fagus sylvatica,493,1900,particulier,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.552335350280224,5.074713819505988
