Complex,Gebouw,Perceel,Huurobject Omschrijving lang,Huurobject Straat,Huurobject Huisnummer,Huurobject Postcode,Huurobject Plaats,Complex Wijk Omschrijving,Gebouw Monumentstatus Omschrijving,Bvo Rekfact Nu,Vvo Rekfact Nu,Gebouw Portefeuille Omschrijving,Perceel Portefeuille Omschrijving,Huurobject Hgf Omschrijving,Huurobject Best.code Omschrijving
10519,1,,TRUMANLAAN 060C,TRUMANLAAN,60A-B-C-D,3527 BR,UTRECHT,Zuidwest,,1477,1396,Multifunctionele Accomodaties,,Bijeenkomstfunctie,Maatschappelijk
10519,1,,TRUMANLAAN 060D,TRUMANLAAN,60A-B-C-D,3527 BR,UTRECHT,Zuidwest,,"2018,33","1907,67",Multifunctionele Accomodaties,,Onderwijsfunctie,Maatschappelijk
10519,1,,TRUMANLAAN 060E,TRUMANLAAN,60A-B-C-D,3527 BR,UTRECHT,Zuidwest,,1217,1150,Multifunctionele Accomodaties,,Sportfunctie,Sport
10520,1,,TRUMANLAAN 070,TRUMANLAAN,70,3527 BR,UTRECHT,Zuidwest,,1436,1353,Onderwijs (inclusief Bibliotheek en UCK),,Bijeenkomstfunctie,Maatschappelijk
10521,1,,TRUMANLAAN 541,TRUMANLAAN,541,3527 BP,UTRECHT,Zuidwest,,171,120,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10522,1,,TRUMANLAAN 543,TRUMANLAAN,543,3527 BP,UTRECHT,Zuidwest,,171,120,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10523,1,,TRUMANLAAN 545,TRUMANLAAN,545,3527 BP,UTRECHT,Zuidwest,,171,120,Ruimtelijke ontwikkeling,,Woonfunctie,Wonen
10524,,1,ABSTEDERDIJK (ACHTER 182/184),ABSTEDERDIJK,182/184,3582 BG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ABSTEDERDIJK (ACHTER 333),ABSTEDERDIJK,333,3582 BL,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ACACIASTRAAT (ACHTER 008),ACACIASTRAAT,8,3551 BG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ADMIRAAL HELFRICHSTRAAT (NAAST 001),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ADMIRAAL HELFRICHSTRAAT (NAAST 019),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ADMIRAAL HELFRICHSTRAAT (NAAST 031),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ADRIAAN MULDERSTRAAT (BIJ 071),ADRIAAN MULDERSTR,71,3555 BM,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,AHORNSTRAAT (BIJ 040),AHORNSTRAAT,40,3552 CH,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALBERT SCHWEITZERLAAN (NAAST 021),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALBERT SCHWEITZERLAAN (NAAST 031),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALEPPODREEF (NAAST 001),DIVERSE TUINEN UTRECHT,,3564 XE,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALEPPODREEF (NAAST 013),DIVERSE TUINEN UTRECHT,,3564 XE,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALEPPODREEF (NAAST 014),DIVERSE TUINEN UTRECHT,,3564 XE,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALEPPODREEF (NAAST 015),DIVERSE TUINEN UTRECHT,,3564 XE,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ALEPPODREEF (NAAST 018),DIVERSE TUINEN UTRECHT,,3564 XE,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,AMAZONEDREEF (NAAST 002),DIVERSE TUINEN UTRECHT,,3563 CB,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BAGDADDREEF (NAAST 002),BAGDADDREEF,2,3564 HA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BAKERLAAN (NAAST 019),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Gemengd
10524,,1,BERNARD VAN HAMSTRAAT (NAAST 015),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BOTTENSTEINWEG (VOOR 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BROEDERSCHAPLAAN (NAAST 016),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BROEDERSCHAPLAAN (VOOR 041),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BURGEMEESTER NORBRUISLN (NAAST 260),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,BURG VAN DER HEIDELAAN (BIJ 015),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,CAMPHUYSENSTRAAT (NAAST 009),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,CAMPHUYSENSTRAAT (NAAST 057),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,CASTELLUMLAAN (BIJ 001),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,CASTELLUMLAAN (NAAST 033),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,CORNELIS DIRKSZSTRAAT (VOOR 171),CORN DIRKSZSTR,171,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,COSTA RICADREEF (NAAST 183),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,DE RUYTERSTRAAT (NAAST 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,DE RUYTERSTRAAT (NAAST 019),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,DOKTER OOLDERSLAAN (NAAST 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,DR. ARIENSLAAN (NAAST 030),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ENGHLAAN (NABIJ 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,FARAODREEF (NAAST 002),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,FARAODREEF (NAAST 022),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,FREDERIK HENDRIKSTRAAT (NABIJ 068A),FRED HENDRIKSTR (NABIJ 068A),068A,3583 VN,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GANSSTRAAT (ACHTER 072),GANSSTRAAT,72,3582 EK,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GILDSTRAAT (ACHTER 015),GILDSTRAAT,15,3572 EJ,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GILDSTRAAT (ACHTER 019),GILDSTRAAT,19,3572 EJ,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GRAAF ADOLFSTRAAT (BIJ 052),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GRAAF ADOLFSTRAAT (NAAST 038),GRAAF ADOLFSTRAAT (NAAST 038),38,3583 VV,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GROENEDIJK (VOOR 056),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,GROENEDIJK (VOOR 062),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HENRI DUNANTLAAN (ACHTER 004),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HENRI DUNANTLAAN (ACHTER 006),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 011),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 017),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 027),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 035),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 039),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 043),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 045),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (ACHTER 061),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HERMAN HEIJERMANSSTRAAT (NAAST 036),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HINDERSTEINLAAN (BIJ 020),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HINDERSTEINLAAN (VOOR 089),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HINDERSTEINLAAN (VOOR 091),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOF TER WEYDEWEG (VOOR 015),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOF TER WEYDEWEG (VOOR 016),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOOGSTRAAT (ACHTER 064),HOOGSTRAAT,64,3552 XN,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOOGSTRAAT (ACHTER 068),HOOGSTRAAT,68,3552 XN,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOOGSTRAAT (ACHTER 086),HOOGSTRAAT,86,3552 XN,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOPAKKER (BIJ 040),HOPAKKER (BIJ 040),40,3514 BX,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOUTSNIJDERSLAAN (ACHTER 015),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOUTSNIJDERSLAAN (NAAST 013),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,HOUTSNIJDERSLAAN (NAAST 025),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,IMKERSPAD (NAAST 001),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,ISRAELSLAAN (NAAST 011),ISRAELSLAAN (NAAST 011),11,3582 HH,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CABELIAUSTRAAT (VOOR 001),JACOB CABELIAUSTR,1,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CABELIAUSTRAAT (VOOR 002),JACOB CABELIAUSTR,2,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CABELIAUSTRAAT (VOOR 003),JACOB CABELIAUSTR,3,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CABELIAUSTRAAT (VOOR 004),JACOB CABELIAUSTR,4,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CABELIAUSTRAAT (VOOR 005),JACOB CABELIAUSTR,5,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CATSSTRAAT (NAAST 001),JACOB CATSSTRAAT (NAAST 001),,3451 BA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CATSSTRAAT (NAAST 003),JACOB CATSSTRAAT,3,3521 VD,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB CATSSTRAAT (NABIJ 001),JACOB CATSSTRAAT,1,3521 VD,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JACOB MARISPLEIN (NAAST 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAMAICADREEF (NAAST 031),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAMAICADREEF (NAAST 033),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAMAICADREEF (NAAST 057),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAN VAN GALENSTRAAT (VOOR 073),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAN VAN GALENSTRAAT (VOOR 075),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAN VAN GALENSTRAAT (VOOR 077),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JAPURADREEF (NAAST 002),JAPURADREEF (NAAST 002),2,3563 ED,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 005),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 016),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 017),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 019),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 028),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 030),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,JOHN F KENNEDYLAAN (NAAST 042),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 004),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 006),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 008),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 010),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 012),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 014),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 016),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 018),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 020),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 022),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KERKSTRAAT (ACHTER 024),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 004),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 018),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 020),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 036),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 038),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 052),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (BIJ 056),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KLEERMAKERSLAAN (VOOR 022),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KONINGSBERGERSTRAAT (NAAST 005),KONINGSBERGERSTR,,3531 AJ,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KONINGSWEG (VOOR 264),KONINGSWEG (VOOR 264),264,3582 GM,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KROMMERIJN (NABIJ 253),KROMMERIJN,253,3582 CT,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KROMMERIJN (VOOR 251),KROMMERIJN,251,3582 CT,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,KWARTELSTRAAT (NAAST 066),KWARTELSTRAAT (NAAST 066),66,3514 EX,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LAAN 1954 (NAAST 002),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LAAN 1954 (NAAST 004),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LAAN 1954 (NAAST 038),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LAAN 1954 (NABIJ 051),LAAN 1954 (NABIJ 051),1954 051,3454 CP,DE MEERN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LAMERISLAAN (NAAST 091),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LEMNOSDREEF (NAAST 001),DIVERSE TUINEN UTRECHT,,3500 AA,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LICHTENBERGLAAN (NAAST 050),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LICHTENBERGLAAN (NAAST 051),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LICHTENBERGLAAN (NAAST 052),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LICHTENBERGLAAN (NAAST 060),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,LUMBRESSTRAAT (VOOR 013),LUMBRESSTRAAT,13,3554 CG,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,MARELAAN (NAAST 013),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,MARELAAN (NAAST 043),TUINEN VLEUTEN-DE MEERN,,3451 AA,VLEUTEN,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
10524,,1,MARIAHOEK (ACHTER 003 T/M 007),MARIAHOEK (ACHTER 003 T/M 007),3 TM 007,3511 LD,UTRECHT,Vleuten-De Meern,NB,,,,Overig / gemengd,Grondfunctie,Tuin
