object,omschrijving,type,soort,bouwjaar,levens_duur,renovatie_jaar,eigendom,onderhoudsplichtige,onderhouds_contract,onderhouds_niveau,wegdeel,exceptioneel_transport,relatie,kruisend_object,straat,opmerking,link,inspectie
ckw_1924,duiker,duikers,duiker diameter <1mtr,1996,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,waterhuishouding,inrit tuinder vanaf de reeshofdijk,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1924%2f,n.v.t.
ckw_0625,fietstunnel,open tunnelbakken,tunnel beton,2005,60,2065,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,prorail,spoorlijn - dalemdreef,vreeswijkpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0625%2f,inspectie 2015 nebest
ckw_0540,grondkering,grondkeringen,kademuur beton,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,singel,buurmalsenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0540%2f,n.v.t.
ckw_0375,hellingbaan,object overstijgende,hellingbaan beton,1975,,,gemeente tilburg,afdeling vastgoed,n.v.t.,basis,voet,n.v.t.,invaliden,entree burgerhal,stadhuisplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0375%2f,n.v.t.
ckw_0532,zinker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,nutsvoorziening ( leico),langs burgemeester bechtweg,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0532%2f,n.v.t.
ckw_0606,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,raamsdonkstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0606%2f,inspectie 2015 nebest
ckw_0211,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,prorail,onder spoorlijn,jules verneweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0211%2f,n.v.t.
ckw_0259,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,hultenseweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0259%2f,inspectie 2015 nebest
ckw_1865,faunapassage,faunavoorziening,faunapassage staal,1963,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,,n.v.t.,fauna    ckw_1864,onder a-58,vosheining,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1865%2f,n.v.t.
ckw_0633,geluidscherm,spoor geluidsreductie,geluidscherm staal - kunststof,2013,25,2038,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,prorail,geluidswal,koningsoordlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0633%2f,n.v.t.
ckw_0415,vlonder,loopvlak,vlonder hout,2012,15,2027,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,voet,n.v.t.,recreatiegebied,park,quirijnstokpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0415%2f,inspectie 2015 nebest
ckw_0335,grondkering,grondkeringen,grondkering gemetseld,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,duiker,sloot,kuilpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0335%2f,inspectie 2015 nebest
ckw_0207,riolering,spoorwegen,riolering streng,1991,,,prorail,gemeente tilburg,prorail,basis,spoor,n.v.t.,prorail,onder spoorlijn,taxandriëbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0207%2f,n.v.t.
ckw_0537,muur,muren,muur hout,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,scheiding trottoir en,trottoir-parkeerhavens.,korenbloemstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0537%2f,n.v.t.
ckw_1760,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs dongensekanaaldijk,dongensekanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1760%2f,n.v.t.
ckw_1899,duiker,duikers,duiker diameter > 1mtr,2003,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder stokhasseltlaan,stokhasseltlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1899%2f,n.v.t.
ckw_1610,duiker,duikers,duiker diameter > 1mtr,1955,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,,wilhelminakanaal,hoevense kanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1610%2f,n.v.t.
ckw_1668,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,beton,groenvenseweg,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1668%2f,inspectie 2012
ckw_0934,remmingswerk,aanlegrichting,meerpaal hout,2009,30,2039,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,tbv steiger ckw_0186,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0934%2f,n.v.t.
ckw_1726,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,langs vierbundersweg - korte dijk,vierbundersweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1726%2f,n.v.t.
ckw_0376,fontein,waterpartijen,fontein beton,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,sk1  - winkelgebied,stadhuisplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0376%2f,n.v.t.
ckw_1926,duiker,duikers,duiker diameter <1mtr,1996,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,waterhuishouding,inrit vanaf zandpad zijtak reeshofdijk,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1926%2f,n.v.t.
ckw_0475,trap,trap,trap tegels,2010,,,prorail,prorail,n.v.t.,basis,voet,n.v.t.,prorail,talud,spoordijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0475%2f,n.v.t.
ckw_1918,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,gemeente tilburg,n.v.t.,basis,fiets-voet,n.v.t.,afwatering,onder fietspad,medemblikpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1918%2f,n.v.t.
ckw_1923,duiker,duikers,duiker diameter <1mtr,1996,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,waterhuishouding,"inrit 80 , 80a",reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1923%2f,n.v.t.
ckw_1832,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs spoorlijn,voerendaalstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1832%2f,n.v.t.
ckw_1823,duiker,duikers,duiker diameter <1mtr,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,,taud burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1823%2f,n.v.t.
ckw_0799,voetgangersbrug,bruggen vast,brug staal - hout,2007,40,2047,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,plantsoen,ankeveenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0799%2f,inspectie 2015 nebest
ckw_0350,grondkering,grondkeringen,grondkering beton,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,talud viaduct,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0350%2f,inspectie 2015 nebest
ckw_0741,spoorviaduct,viaducten,viaduct staal - beton,2004,,,prorail,prorail,prorail,basis,spoor,n.v.t.,prorail,spoorlijn,reeshofweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0741%2f,n.v.t.
ckw_1837,duiker,duikers,duiker diameter <1mtr,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,sloot spoorlijn,raadhuisstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1837%2f,n.v.t.
ckw_1641,duiker,duikers,duiker diameter <1mtr,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,, middeldijkdreef,middeldijkdreef,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1641%2f,n.v.t.
ckw_0202,geluidscherm,spoor geluidsreductie,geluidscherm staal - kunststof,2003,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,prorail,talud spoor,dalemdreef,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0202%2f,inspectie 2015 nebest
ckw_1915,duiker,duikers,duiker diameter <1mtr,1970,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder stokhasseltlaan,stokhasseltlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1915%2f,n.v.t.
ckw_0333,voetgangersbrug,bruggen vast,brug hout,1993,30,2023,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,sloot,klaproos,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0333%2f,inspectie 2015 nebest
ckw_1883,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,,onder kalverstraat,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1883%2f,n.v.t.
ckw_0547,brug,bruggen vast,brug hout,2000,,,brabantse delta,brabantse delta,n.v.t.,basis,voetgangers-werkverkeer,n.v.t.,waterwin gebied,oude leij,vonderpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0547%2f,n.v.t.
ckw_0393,steiger,steiger,steiger hout,1990,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,voet,n.v.t.,verbreding kanaal,spuisluis,dongensekanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0393%2f,n.v.t.
ckw_0294,muur,muren,trap tegels,1998,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,,zij - achtergevel kuiperstraat 5 .,mr. j.h. de pontplein,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0294%2f,inspectie 2015 nebest
ckw_1627,faunapassage,faunavoorziening,faunatunnel betonelementen,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,,burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1627%2f,n.v.t.
ckw_0257,stuw,waterreguleringswerken,stuw beton,2009,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,in afwatering,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0257%2f,n.v.t.
ckw_0370,muur,muren,muur beton,1993,,,gemeente tilburg,afdeling vastgoed,batec 2012-2016 (2015),basis,geen,n.v.t.,trottoirscheiding,trottoir,stadhuisstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0370%2f,n.v.t.
ckw_0641,steiger,steiger,steiger beton,2004,30,2034,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,vijver reeshofpark,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0641%2f,inspectie 2015 nebest
ckw_0691,muur,muren,muur metselwerk,1985,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,voet,n.v.t.,bebouwing,trottoir,flemingstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0691%2f,inspectie 2015 nebest
ckw_1916,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,afwatering moersepad,lankhorstpad,lankhorstpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1916%2f,n.v.t.
ckw_1922,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,waterhuishouding,onder fietspad,munnekeburenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1922%2f,n.v.t.
ckw_1759,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,dongensekanaaldijk - vierbundersweg,dongensekanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1759%2f,n.v.t.
ckw_0254,geluidscherm,weg geluidsreductie,geluidscherm hout,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,op geluidswal,moerse dreef,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0254%2f,inspectie 2015 nebest
ckw_1751,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs  korte dijkweg,korte dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1751%2f,n.v.t.
ckw_0363,muur,muren,muur beton,1990,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,recreatiegebied,stadspark,oude dijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0363%2f,inspectie 2015 nebest
ckw_1930,duiker,duikers,duiker diameter <1mtr,1975,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,waterhuishouding,onder inrit sportveld,dussenpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1930%2f,n.v.t.
ckw_0832,duiker,duikers,duiker diameter > 1mtr,1960,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,in sloot,spinderspad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0832%2f,n.v.t.
ckw_1814,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs heibloemseweg (in combinatie stuw),heibloemseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1814%2f,n.v.t.
ckw_0250,trap,trap,trap tegels,1945,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,plantsoen,stationsstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0250%2f,inspectie 2015 nebest
ckw_0392,steiger,steiger,steiger hout,1990,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,voet,n.v.t.,verbreding kanaal,sluis wilhelminakanaal,dongensekanaaldijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0392%2f,n.v.t.
ckw_0746,duiker,waterreguleringswerken,duiker diameter > 1mtr,1990,,,provincie noord-brabant,provincie noord-brabant,provincie noord-brabant,basis,auto,niet berekend,waterloop,oude leij,kempenbaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0746%2f,n.v.t.
ckw_0635,steiger,steiger,steiger beton,2004,30,2034,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,vijver reeshofpark,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0635%2f,inspectie 2015 nebest
ckw_1730,duiker,duikers,duiker diameter <1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,schepersdijk,atlasstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1730%2f,n.v.t.
ckw_1659,duiker,duikers,duiker diameter > 1mtr,2000,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,n.v.t.,beton,apollostraat,apollostraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1659%2f,inspectie 2012
ckw_0834,faunapassage,faunavoorziening,faunatunnel betonelementen,1997,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,fauna,burg. bechtweg,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0834%2f,n.v.t.
ckw_1928,duiker,duikers,duiker diameter <1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,waterhuishouding,onder reeshofdijk,reeshofdijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1928%2f,n.v.t.
ckw_1831,duiker,duikers,duiker diameter > 1mtr,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,bus-fiets,n.v.t.,,bolswardstraat,bolswardstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1831%2f,n.v.t.
ckw_1844,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,tussen retentievijvers akrumstraat thv hnr 2 - 4,akkrumstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1844%2f,n.v.t.
ckw_1782,duiker,duikers,duiker diameter > 1mtr,2011,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t., beton,theseusstraat,erebusstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1782%2f,inspectie 2012
ckw_1746,duiker,duikers,duiker diameter <1mtr,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,,langs burg. letschertweg,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1746%2f,n.v.t.
ckw_0326,geluidscherm,weg geluidsreductie,geluidscherm staal - kunststof,2012,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,scherm op,berm,burgemeester bechtweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0326%2f,n.v.t.
ckw_1862,faunapassage,faunavoorziening,faunapassage betonconstructie,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets,n.v.t.,fauna,talud kalverstraat,kalverstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1862%2f,n.v.t.
ckw_0681,pergola,straatmeubilair,pergola metselwerk,1987,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,recreatiegebied,westerpark,westerpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0681%2f,inspectie 2015 nebest
