OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,Z,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
111,39087cd9-458b-473d-afc5-019c72e94899,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"20,013681",9.753181,"9,753181",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,131859.043,397347.23499999,15.223,Tilburg Universiteit,TBU,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.56458932,5.05345842,20.013681
112,ab705f29-315d-4c15-9030-c1f0423a477d,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"19,995180",0.67899,"0,678990",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,131843.796,397360.791,15.297,Tilburg Universiteit,TBU,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.56471054,5.05323763,19.99518
113,f5a3f80a-38d3-4f5f-bf3d-a1a9e70fcec4,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"19,922571",1.620763,"1,620763",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,131773.136,397378.973,15.304,Tilburg Universiteit,TBU,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.56487106,5.05221737,19.922571
114,02b9396b-5ce5-45a3-8a31-54f3ee9ec662,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"19,906259",2.102478,"2,102478",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,131757.19099999,397382.797,15.365,Tilburg Universiteit,TBU,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.56490477,5.05198716,19.906259
115,3fb3a916-ccad-45cb-b39e-f1e7276cfe38,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"11,559923",-3.561754,"-3,561754",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,123632.103,399380.125,10.366,Gilze = Rijen,GZ,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.58246297,4.93462927,11.559923
116,05c1c528-800b-4da0-869a-9d9d602af0ae,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"11,537677",-3.144036,"-3,144036",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,123610.456,399385.378,10.324,Gilze = Rijen,GZ,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.58250898,4.93431649,11.537677
117,7018bce8-3efc-4211-b291-7fd3d28449d4,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"10,713856",-3.100906,"-3,100906",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,122800.326,399585.391,10.619,Gilze = Rijen,GZ,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.58426095,4.92261,10.713856
118,07ce34f1-9a1c-43d0-982a-c75d36baf90d,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"10,643586",-3.709968,"-3,709968",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,122730.933,399601.856,10.631,Gilze = Rijen,GZ,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.58440496,4.92160728,10.643586
119,3ce5550e-9097-4314-be0b-2c1c86e81a6e,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"10,625077",-3.807111,"-3,807111",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,122713.043,399606,10.60399999,Gilze = Rijen,GZ,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.58444118,4.92134878,10.625077
120,5e9cd85f-5c43-42eb-962a-919329e7d9c7,60,Bestaand,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,"10,560388",7.486239,"7,486239",ProRail,Zuid,Z,Seinwezen,Brabant,330,Breda,20,ASSET Rail,122647.349,399610.695,10.573,Gilze = Rijen,GZ,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-West,51.5844796,4.92040051,10.560388
121,070a1f95-d64f-4fc5-9b75-f1916e4bc7ee,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"30,781861",-4.591716,"-4,591716",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,188895.559,343598.57699999,31.92299999,Susteren,SRN,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.08092455,5.87090094,30.781861
122,d0c17f19-af62-4aff-9972-096b1c447712,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"39,121604",6.910011,"6,910011",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,192990.943,350572.23499999,28.706,Maasbracht,MBT,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.1433485,5.93008115,39.121604
123,76bb535d-1aa0-4ccb-8a9b-8f82773b8868,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"39,091189",-6.369461,"-6,369461",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,192959.893,350560.195,28.576,Maasbracht,MBT,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.14324235,5.92963619,39.091189
124,c26ae238-53d4-4a9f-b600-572fdef39b3d,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"39,030462",2.234378,"2,234378",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,192923.163,350511.168,28.628,Maasbracht,MBT,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.14280413,5.92910615,39.030462
125,bf5f45fa-6aa7-4bbd-b3c4-f3585275e31c,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"38,187496",2.145278,"2,145278",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,192323.397,349913.00199999,28.79299999,Maasbracht,MBT,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.13746721,5.92047362,38.187496
126,d92b90a6-1d67-40e7-a130-6a4acbac6c44,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"38,128503",-6.262599,"-6,262599",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,192274.997,349877.147,28.62399999,Maasbracht,MBT,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.1371481,5.91977837,38.128503
127,0bf6c20b-155a-4056-be32-f75a27167f1b,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"38,081564",4.772941,"4,772941",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,192249.065,349836.114,28.648,Maasbracht,MBT,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.13678098,5.9194036,38.081564
128,15f7bd6f-6e01-48b7-b75b-e70b8665cabb,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"30,686470",3.588836,"3,588836",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,188880.655,343503.71899999,32.363,Susteren,SRN,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.08007281,5.8706793,30.68647
129,468bf2e8-6467-4a52-8e70-9f6b23e36cb9,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"28,193929",2.087177,"2,087177",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,188282.973,341080.97399999,33.35199999,Susteren,SRN,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.05833119,5.86192597,28.193929
130,b61a4b3f-e32b-4709-a764-4239a7bb9643,60,Bestaand,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,"28,133541",-5.752549,"-5,752549",ProRail,Zuid,Z,Seinwezen,Limburg,340,Roermond,25,Strukton Rail,188260.32999999,341024.5,33.00999999,Susteren,SRN,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Zuid-Oost,51.0578249,5.86159778,28.133541
131,66478826-2563-4575-a2b3-29c1f491f6c3,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"5,780280",-12.846601,"-12,846601",ProRail,Randstad Noord,RN,Seinwezen,Neerlands Midden,250,Utrecht,13,ASSET Rail,139607.855,459000.059,-999,Blauwkapel Oost Aansl.,BLOA,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.11900702,5.16246583,5.78028
132,1ac6d6ab-173b-4c99-8cc4-25e6acfe10d5,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,530,b,530,530_b,Den Dolder,"11,589405",11.711367,"11,711367",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,144946.347,461282.84,-999,Den Dolder,DLD,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.13964762,5.24034433,11.589405
133,810b770c-e583-4659-9564-0144933784cd,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,530,b,530,530_b,Den Dolder,"11,586160",-10.788038,"-10,788038",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,144934.41399999,461302.188,-999,Den Dolder,DLD,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.1398213,5.24016945,11.58616
134,89505e02-52e8-4c45-bf54-caaea8979059,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,530,b,530,530_b,Den Dolder,"12,398307",0.264655,"0,264655",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,145687.72099999,461608.66999999,-999,Den Dolder,DLD,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.14258919,5.25116506,12.398307
135,549ce5d2-ee1a-40f4-bb53-14de97616c26,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,530,b,530,530_b,Den Dolder,"12,354946",-4.31136,"-4,311360",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,145646.16899999,461595.51299999,-999,Den Dolder,DLD,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.14247023,5.25055841,12.354946
136,bd1d8498-2e40-455a-8d04-6806975ee428,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,530,b,530,530_b,Den Dolder,"12,335676",-4.362523,"-4,362523",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,145628.496,461587.84899999,-999,Den Dolder,DLD,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.14240105,5.25030044,12.335676
137,5fd74d33-57a4-4b8e-8eaf-f2e07ad0d9e5,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"9,146815",5.869703,"5,869703",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,142707.016,460312.667,-999,Bilthoven,BHV,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.13088236,5.20766836,9.146815
138,f88f0687-b4b8-4bc1-bb1f-c0fb224608af,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"9,117265",-9.746224,"-9,746224",ProRail,Randstad Noord,RN,Seinwezen,Eemland,200,Amersfoort,12,ASSET Rail,142673.72399999,460315.215,-999,Bilthoven,BHV,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.13090452,5.20718205,9.117265
139,e2ee0258-d701-49e9-9777-00eefac0003f,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"6,400834",-4.607579,"-4,607579",ProRail,Randstad Noord,RN,Seinwezen,Neerlands Midden,250,Utrecht,13,ASSET Rail,140181.15299999,459239.038,-999,Blauwkapel Oost Aansl.,BLOA,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.12117061,5.17082595,6.400834
140,7ff856ac-ec5d-49c3-97a3-f4cb9f19d89d,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"6,298728",4.238752,"4,238752",ProRail,Randstad Noord,RN,Seinwezen,Neerlands Midden,250,Utrecht,13,ASSET Rail,140090.228,459190.992,-999,Blauwkapel Oost Aansl.,BLOA,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.12073633,5.16950043,6.298728
141,2d931b19-7a38-4b32-942a-621fc55438b6,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"6,280621",4.291619,"4,291619",ProRail,Randstad Noord,RN,Seinwezen,Neerlands Midden,250,Utrecht,13,ASSET Rail,140073.62,459183.852,-999,Blauwkapel Oost Aansl.,BLOA,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.12067171,5.16925824,6.280621
142,1ea52edb-c133-49d0-9e45-b79dbd2b829e,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"6,178363",-3.88159,"-3,881590",ProRail,Randstad Noord,RN,Seinwezen,Neerlands Midden,250,Utrecht,13,ASSET Rail,139976.521,459151.079,-999,Blauwkapel Oost Aansl.,BLOA,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.12037452,5.16784193,6.178363
143,b93bb6b4-641e-4152-b698-e17bb3aec227,60,Bestaand,Ut-Amf,Utrecht - Amersfoort ,093,,93,093__,Blauwkapel - Den Dolder,"6,166945",0.04877,"0,048770",ProRail,Randstad Noord,RN,Seinwezen,Neerlands Midden,250,Utrecht,13,ASSET Rail,139967.64199999,459142.88799999,-999,Blauwkapel Oost Aansl.,BLOA,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Midden,52.12030066,5.16771265,6.166945
144,c73ee467-66c8-4318-91a2-45175938dbf4,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,733656",-11.455518,"-11,455518",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111427.547,516936.23599999,2.94499999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63818333,4.74351361,41.733656
145,1e54e198-ce49-445b-8195-522c2067bce0,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,843165",26.71207,"26,712070",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111312.922,516955.473,2.49,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63834703,4.74181784,41.843165
146,7a77d527-8e86-4419-ac14-a21d1dd6bc54,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,927098",31.055386,"31,055386",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111229.136,516944.27399999,2.81199999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63823967,4.74058164,41.927098
147,8d2d20c7-408b-423a-9075-f2d537841f8e,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,585370",3.114813,"3,114813",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110702.515,516571.93599999,1.83,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63485109,4.73285216,42.58537
148,a01d73d0-0e06-4be2-97f7-f501362c2531,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,594868",4.276289,"4,276289",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111559.992,516977.944,3.237,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63856871,4.74546462,41.594868
149,6f8d21e9-59b4-433d-99b1-c8fdee555470,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,654042",5.42846,"5,428460",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111502.236,516967.308,3.117,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63846853,4.74461284,41.654042
150,b23bd652-819c-40a4-936f-2fb195d497bc,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,660445",6.062223,"6,062223",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111495.903,516966.64799999,3.08,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63846209,4.74451937,41.660445
151,b9d21a5b-5d9a-4b3f-99ba-e28aa6f0970c,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,781661",22.444006,"22,444006",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111375.088,516962.227,2.976,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63841271,4.74273527,41.781661
152,add546b9-ad80-44e0-a2bf-ec7065fd4a1a,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,823408",25.982646,"25,982646",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111332.63499999,516958.411,2.624,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63837502,4.74210866,41.823408
153,b09eef79-f1a0-44aa-b731-a95f4bc7c5f3,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,864611",30.6413,"30,641300",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111290.948,516955.368,2.463,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63834433,4.74149326,41.864611
154,2d3e29eb-1eb7-43fb-a8ea-1551ac42bfa9,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,886926",26.693586,"26,693586",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111269.558,516947.359,2.593,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63827064,4.74117834,41.886926
155,e73b9a69-f25d-4528-aaa3-0af1379a849b,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,111698",25.331937,"25,331937",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111048.49,516904.22499999,2.504,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63786524,4.73791845,42.111698
156,b328b969-aa07-459c-93a8-c92ecebe407d,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,137632",26.931968,"26,931968",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111023.644,516897.837,2.515,Alkmaar Nedtrain,AMR_Nedtrain,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63780583,4.73755227,42.137632
157,9db72c9b-7ae3-435b-b05c-8cbe43561256,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,159852",21.886315,"21,886315",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111004.338,516886.261,2.706,Alkmaar Nedtrain,AMR_Nedtrain,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63770024,4.73726863,42.159852
158,bc3413db-2dfd-44fb-af8c-9440240ef6c4,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,230209",-0.296237,"-0,296237",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110947.221,516835.492,2.786,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63723939,4.73643165,42.230209
159,618f4ff6-8037-4b7c-ada1-0ed6c28ce97b,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,348076",-8.664908,"-8,664908",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110854.071,516755.26899999,2.62,Alkmaar,AMR,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63651092,4.73506636,42.348076
160,349d6312-8ba8-4727-b94c-c8f9073e8754,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,543232",3.498501,"3,498501",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110722.662,516607.482,1.87599999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63517217,4.733145,42.543232
161,7a676881-db2b-4851-abf2-bbe10713bd43,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,631564",-3.219603,"-3,219603",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111525.765,516963.33399999,3.099,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63843469,4.74496093,41.631564
162,db2331e4-ad3a-4cf7-965b-9d088bf4d96c,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,595356",-3.339795,"-3,339795",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111560.897,516970.36599999,2.93,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63850068,4.74547898,41.595356
163,f2694581-c71f-41b9-a3b3-eb0cfbea3dab,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,653500",-3.722845,"-3,722845",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111504.611,516958.454,3.06199999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63838915,4.74464908,41.6535
164,2d176125-553f-45be-8fe9-17b03e1c4510,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"41,670733",-5.208999,"-5,208999",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111488.213,516953.552,2.87,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63834379,4.7444075,41.670733
165,e8508c1a-f0ea-4996-b012-99e3e4ccae8b,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,157007",9.192647,"9,192647",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,111010.931,516875.05599999,2.701,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63760008,4.7373675,42.157007
166,c3d250e9-b76b-42a5-b4f1-e0b8170569ec,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,195606",9.655178,"9,655178",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110974.543,516863.723,2.652,Alkmaar Nedtrain,AMR_Nedtrain,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63749529,4.73683149,42.195606
167,c35be275-66dd-4483-959b-343c7995ff90,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,208108",-9.337322,"-9,337322",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110971.489,516840.731,2.632,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63728843,4.73678943,42.208108
168,2a5eaba2-fd4c-410f-853a-a65243fe91e2,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,207766",0.280496,"0,280496",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110966.473,516848.945,2.653,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63736184,4.73671425,42.207766
