FID,vrt_code,vrtnaam,haven_vaar,meetpunt_b,meetpunt_e,trajectlen,loodsregio,kenmerk_id,id,se_anno_cad_data,gdb_geomattr_data,shape
loodsregio.90,402a1,"Verversgat, Molenrak, Zuidoostrak, Inschot",,0,28.479,,TEXEL,,16501431,,,"LINESTRING (53.083000001000016 5.295999999999992, 53.091200001999994 5.297400001000028, 53.091699999000014 5.297499999000024, 53.0942 5.297800000999985, 53.09650000200003 5.297899998999981, 53.09760000199998 5.297899998999981, 53.10020000100002 5.297800000999985, 53.10210000000001 5.297699998999974, 53.10430000000002 5.297499999000024, 53.10709999900001 5.297200002000011, 53.11140000099999 5.296500001000027, 53.113499999 5.296100002000003, 53.11609999799998 5.295499999000015, 53.11809999899998 5.295000001999995, 53.120499998000014 5.294100001000004, 53.12240000100002 5.293099998999992, 53.123699999999985 5.292300001000001, 53.12510000200001 5.291000000999986, 53.12640000099998 5.289600000000007, 53.12700000000001 5.288800001000027, 53.129999999000006 5.284699998999997, 53.132100001000026 5.281800002000011, 53.13380000000001 5.279199999000014, 53.13439999899998 5.278200001000016, 53.135600001 5.275899998999989, 53.137400001 5.272100002000002, 53.139699999000015 5.267400000000009, 53.141700000000014 5.2631999999999834, 53.14350000000002 5.259599998999988, 53.144499999000004 5.257399998999972, 53.14290000099999 5.25569999999999, 53.14090000099998 5.253499999999974, 53.1395 5.2520000000000095, 53.13699999800002 5.249699998999972, 53.136000000000024 5.248100001000012, 53.13529999899998 5.246699999999976, 53.13450000099999 5.244800000999987, 53.134199998999975 5.243200000000002, 53.133699998 5.2406999990000145, 53.134799998000005 5.239300001000004, 53.13589999800001 5.237799998000014, 53.137200001999986 5.235800002000019, 53.13819999999998 5.234000001000027, 53.138900001000025 5.232799999000008, 53.139800001000026 5.231600001000004, 53.140600000000006 5.230300001999979, 53.14090000099998 5.229300000000023, 53.1413 5.225099999000008, 53.14209999899998 5.219300002000011, 53.142499998000005 5.217599999000015, 53.14319999899999 5.2159999979999725, 53.143899999999974 5.214800000000025, 53.145199999 5.213199998999983, 53.14640000100002 5.212600000000009, 53.146600001000024 5.212499998999988, 53.14699999999999 5.212400000999992, 53.147399999000015 5.212499998999988, 53.14889999899998 5.213000000000022, 53.149599998999975 5.213300000999993, 53.15010000000001 5.213700000000017, 53.15069999899998 5.213799998000013, 53.15159999999997 5.213100000999987, 53.15269999999998 5.2117000000000075, 53.155400000999975 5.207899999000006, 53.15790000200002 5.204500000999985, 53.160500001 5.200199999000006, 53.161499999 5.198500000000024, 53.16389999900002 5.195599999000024, 53.164199999999994 5.19530000200001, 53.165399998 5.193999997999981, 53.16660000000002 5.192499999000006, 53.167899999999975 5.190900001999978, 53.16869999800002 5.189599998000006, 53.16930000100001 5.18829999899998, 53.170000001999995 5.186799999000016, 53.17330000200002 5.177700001999995, 53.17390000099999 5.175999998999998, 53.175999999 5.170699999000021, 53.17720000100002 5.167899999999975, 53.17839999900002 5.165100000999985, 53.17969999799999 5.162399999999991, 53.181299998999975 5.159100000000024, 53.18259999899999 5.1565000009999835, 53.18380000100001 5.1544999999999845, 53.18499999900001 5.152899998999999, 53.186000001000025 5.151700000999995, 53.186900001000026 5.150800000999993, 53.187899999000024 5.149999998999988, 53.18870000200002 5.1495000009999785, 53.18980000200003 5.14889999899998, 53.191300001 5.14820000200001, 53.19240000100001 5.147799998999972, 53.19319999999999 5.147599999000022, 53.19469999900002 5.147300001000019, 53.195900000999984 5.147199999999998, 53.19750000200003 5.147199999999998, 53.19839999800001 5.147399999000015, 53.199400000000026 5.147700000999976, 53.20069999999998 5.148300000000006, 53.20120000100002 5.148600000999977, 53.204200000000014 5.150699998999983, 53.20630000199998 5.152199998000015, 53.207600001 5.153000001000009, 53.209299999999985 5.153900001000011, 53.213599998999996 5.15590000200001, 53.21460000100001 5.156300000999977, 53.216200001999994 5.156800002000011, 53.21779999900002 5.157000002000018, 53.21889999899997 5.157099999000025, 53.220199998 5.157000002000018, 53.22100000099999 5.156900000000007, 53.22260000199998 5.156700000000001, 53.223999999 5.1565000009999835, 53.22520000100002 5.15590000200001, 53.22740000099998 5.155200001000026, 53.22920000200003 5.154699999999991, 53.230700001 5.1544999999999845, 53.232299997999974 5.1544999999999845, 53.23480000000001 5.154899999000008, 53.23700000000002 5.155299999000022, 53.239399999 5.155599999999993, 53.241300002 5.155499997999982, 53.24410000099999 5.155099999000015, 53.24630000100001 5.155499997999982, 53.24819999900001 5.155699997999989, 53.24969999899997 5.155799999999999, 53.24979999999999 5.155799999999999, 53.25189999899999 5.155699997999989, 53.254200000000026 5.155400000999975, 53.25800000100003 5.155400000999975, 53.259000000000015 5.155599999999993, 53.26010000000002 5.156300000999977, 53.26080000000002 5.156900000000007, 53.26529999799999 5.161099999999976, 53.26660000200002 5.162300001999995)"
loodsregio.91,113,Spui en Beningen,,0,21.535,,ROTTERDAM,,16498366,,,"LINESTRING (51.801199999000005 4.170999999999992, 51.80079999899999 4.186000001000025, 51.79180000000002 4.202799997999989, 51.78990000099998 4.210200000999976, 51.7894 4.212699998000005, 51.78759999900001 4.222500000000025, 51.787199999999984 4.2254999990000215, 51.785300001999985 4.232500001999995, 51.78370000000001 4.236000000999979, 51.78280000000001 4.237700000000018, 51.782400000999985 4.238899998000022, 51.782299998999974 4.240800001000025, 51.782699998 4.242400002000011, 51.78339999899998 4.243900000999986, 51.785199999999975 4.245799999999974, 51.78750000100001 4.247799999999984, 51.79019999899998 4.250500000999978, 51.79399999999998 4.254500001999986, 51.7971 4.258099999000024, 51.800099999 4.261100001999978, 51.800900001 4.261599998999998, 51.802700001999995 4.263099997999973, 51.803499999999985 4.2642999999999915, 51.80400000100002 4.26550000200001, 51.80449999899997 4.267200000999992, 51.80490000200001 4.268500000000017, 51.805199999000024 4.270100001000003, 51.805199999000024 4.272899999999993, 51.80500000000001 4.274599998999975, 51.80449999899997 4.276700000999995, 51.8039 4.280000001000019, 51.803800002 4.283599998999989, 51.80339999900002 4.2879999990000215, 51.80279999999999 4.29219999899999, 51.80229999900001 4.294399999000007, 51.80220000100002 4.295799999999986, 51.80239999999998 4.2967000009999765, 51.80290000100001 4.297400001000028, 51.80400000100002 4.298799998999982, 51.806400000999986 4.30200000100001, 51.807999998000014 4.3045999999999935, 51.808699999 4.305900000000008, 51.809300001999986 4.307300000999987, 51.81019999799997 4.310899999000014, 51.81109999900002 4.3165000010000085, 51.8116 4.3183999990000075, 51.812100000999976 4.3214000020000185, 51.81260000200001 4.325199999000006, 51.81300000099998 4.3306999989999895, 51.81329999899998 4.3317000010000015, 51.81360000000001 4.332400001999986, 51.81439999899999 4.33359999999999, 51.815200000999994 4.334800001000019, 51.81619999899999 4.336599997999997, 51.816599999000005 4.337400000999992, 51.81679999800002 4.338199998999983, 51.816899999999976 4.339899998000021, 51.817499999000006 4.344300002000011, 51.81909999999999 4.353399998999976, 51.8193 4.354499998999984, 51.819200002 4.356100000000026, 51.81909999999999 4.357900001000019, 51.818700001000025 4.360300000999985, 51.817999999999984 4.363200000999996, 51.817000001999986 4.367600001000028, 51.817000001999986 4.3691000009999925, 51.81769999900001 4.3706000000000245, 51.81839999900001 4.371800001999986, 51.81999999999999 4.374400001000026, 51.82070000099998 4.376100000000008, 51.82250000200003 4.3790000010000085, 51.82330000000002 4.380399997999973, 51.824000001 4.382199999000022, 51.824299999000004 4.382399998999972, 51.82609999900001 4.386300000999995, 51.82759999899997 4.388999999000021, 51.82840000099998 4.390900000999977, 51.828899998 4.391899998999975, 51.83040000099999 4.394799999999975, 51.831200000000024 4.396600001000024, 51.831399999999974 4.397300001000019, 51.831500000999995 4.399099997999997, 51.831399999999974 4.400199998000005, 51.830899998999996 4.402699999999982, 51.83049999899998 4.40590000200001, 51.82970000099999 4.415600002000019, 51.82970000099999 4.418000000999996, 51.82970000099999 4.419799997999974, 51.82990000000001 4.420999999999992, 51.83060000099999 4.422899998999981, 51.83130000199998 4.4243000000000166, 51.83280000100001 4.426399998000022, 51.83539999999999 4.430000000000007, 51.83670000000001 4.432000000000016)"
loodsregio.92,112,Dordtsche Kil,,0,9.735,,ROTTERDAM,,16500507,,,"LINESTRING (51.714200000999995 4.620299998999997, 51.72030000000001 4.622799999999984, 51.72120000000001 4.623199999000008, 51.73000000000002 4.627599998999983, 51.73600000099998 4.629599999999982, 51.74340000000001 4.631399999999985, 51.74889999999999 4.631399999999985, 51.753600000999995 4.630199999000013, 51.759799998000005 4.6270000000000095, 51.764699999000015 4.626300000000015, 51.769200001 4.626800000999992, 51.77169999900002 4.627200000000016, 51.77369999899997 4.627400000000023, 51.77580000099999 4.627400000000023, 51.780099999000015 4.627400000000023, 51.782699998 4.627099998000006, 51.78570000100001 4.626400000999979, 51.79190000099999 4.623599999000021, 51.7962 4.622299999000006, 51.800000001 4.621300001000009)"
loodsregio.93,137,Kanaal door Zuid-Beveland,,0,10.813,,SCHELDEMONDING,,16500061,,,"LINESTRING (51.52109999999999 4.01619999899998, 51.519299999 4.015700001000027, 51.512699999000006 4.013300001999994, 51.511300000999995 4.012699999000006, 51.50849999899998 4.010600001, 51.50510000100002 4.007199999000022, 51.504399999999976 4.006700002000002, 51.50250000099999 4.005399997999973, 51.50120000200002 4.004799998999999, 51.49969999899997 4.004599999999982, 51.495000000999994 4.004500001999986, 51.48910000199999 4.004599999999982, 51.47910000000002 4.005100001000017, 51.473599999999976 4.005399997999973, 51.46750000100002 4.006200001000025, 51.46319999899998 4.006999999000016, 51.46119999899997 4.00780000200001, 51.456999999000004 4.009100000999979, 51.45430000099998 4.010000002000027, 51.454200000000014 4.010100000000023, 51.451599999999985 4.011399998999991, 51.449400000000026 4.012400001000003, 51.44750000200003 4.013099997999973, 51.44530000200001 4.013300001999994, 51.444200002 4.01339999999999, 51.443100001999994 4.013099997999973, 51.441300001 4.012299999999982, 51.439700000000016 4.011199999999974, 51.437899999000024 4.009599998999988, 51.43580000100002 4.0079000000000065)"
loodsregio.94,135,Zandkreek en Veerse Meer,,0,22.223,,SCHELDEMONDING,,16499099,,,"LINESTRING (51.544100001000004 3.8693000000000097, 51.54430000100001 3.867600001000028, 51.543799999999976 3.862599998999997, 51.54340000100001 3.8593999999999937, 51.543299999 3.855200000000025, 51.54369999800002 3.852400000999978, 51.54540000100002 3.849800001999995, 51.54670000099998 3.847899998999992, 51.547800000999985 3.846099998999989, 51.54830000200002 3.8454000020000194, 51.549699998999984 3.8434999990000165, 51.55050000199998 3.8423000020000018, 51.55110000100001 3.8412000019999937, 51.55200000100001 3.8394999989999974, 51.55239999999998 3.8381000009999866, 51.55279999999999 3.8370000009999785, 51.55299999900001 3.8359000010000273, 51.553199999000014 3.834600002000002, 51.55339999900002 3.833500001999994, 51.55339999900002 3.831500000999995, 51.553300001000025 3.8290000000000077, 51.55249999799997 3.8256999999999834, 51.55160000199999 3.8229000009999936, 51.55079999899999 3.8202, 51.550000001 3.817499999000006, 51.54930000000002 3.8141000009999857, 51.54879999899998 3.8125, 51.548 3.8108000010000183, 51.54760000099998 3.809900001000017, 51.5471 3.8084000009999954, 51.546100002 3.805100001000028, 51.545499999000015 3.8038000020000027, 51.54509999999999 3.802900001000012, 51.544799997999974 3.8018999989999998, 51.54469999999998 3.8004000000000246, 51.54469999999998 3.798799998999982, 51.54469999999998 3.797400001000028, 51.545000001999995 3.794899999999984, 51.54599999999999 3.793000000999996, 51.54659999900002 3.79140000000001, 51.548 3.7879999990000215, 51.55050000199998 3.7815000009999835, 51.55169999999998 3.7776999999999816, 51.55299999900001 3.7730999999999995, 51.553300001000025 3.7705999990000123, 51.55339999900002 3.767999998999983, 51.553499999999985 3.7659999989999733, 51.553499999999985 3.763700001000018, 51.553499999999985 3.762499998999999, 51.55239999999998 3.7567999999999984, 51.550900001 3.7520999980000056, 51.54820000000001 3.745700001999978, 51.53750000100001 3.7243000010000173, 51.535599999 3.7204000020000194, 51.53339999899998 3.7173999990000084, 51.53090000200001 3.7146999980000146, 51.52800000100001 3.711800002000018, 51.525199998000005 3.7089999990000138, 51.52299999799999 3.7063999999999737, 51.521600001000024 3.7028999999999996, 51.52120000100001 3.7021000010000193, 51.52109999999999 3.70089999999999, 51.521000001999994 3.698800000999995, 51.521000001999994 3.6981999989999963, 51.52109999999999 3.697400000000016, 51.52140000100002 3.6954000000000065, 51.521799999999985 3.693899999999985, 51.52259999900002 3.692000001999986, 51.523800000999984 3.6904000010000004, 51.52479999899998 3.6893000009999923, 51.52899999900001 3.6854999999999905, 51.53739999999999 3.682900000000018, 51.545799999999986 3.678300001000025, 51.54960000099999 3.67489999899999, 51.55849999899999 3.6610999999999763, 51.56019999799997 3.6583999989999825, 51.56080000100002 3.657400000999985, 51.56839999900001 3.6453000010000096, 51.57449999800002 3.6409000009999772, 51.5865 3.6336000000000013)"
loodsregio.95,138,Oosterschelde,,11.312,42.913,,SCHELDEMONDING,,16499424,,,"LINESTRING (51.640000000999976 3.8389000000000237, 51.64050000200001 3.8317999989999976, 51.63989999900002 3.827799997999989, 51.63089999900001 3.8007000009999956, 51.61160000000001 3.743600000000015, 51.61039999899998 3.7344999979999898, 51.610300000999985 3.7243999990000134, 51.610599998 3.711199998999973, 51.611699998000006 3.706999999000004, 51.612500001 3.7034000009999772, 51.613200000999996 3.7017999999999915, 51.61540000100001 3.6983999980000135, 51.61670000100003 3.6968999989999816, 51.618000000999984 3.6933999990000075, 51.61840000000001 3.6884000000000015, 51.618600000000015 3.686000001000025, 51.618600000000015 3.6832999999999743, 51.61919999899999 3.6785999979999815, 51.62009999899999 3.6773999999999774, 51.62099999899999 3.6768000010000037, 51.621500000000026 3.6759000010000022, 51.621500000000026 3.6746999989999836, 51.621500000000026 3.6739999989999887, 51.62130000100001 3.6728000009999846, 51.620799999999974 3.671199999999999, 51.6182 3.6668000000000234, 51.616900000999976 3.663400002000003, 51.61589999900002 3.6587999980000063, 51.61609999799998 3.653900001000011, 51.616900000999976 3.6506000009999866, 51.61910000099999 3.644799999999975, 51.641100000999984 3.603799998999989, 51.64440000100001 3.5984999980000225, 51.64920000000001 3.580400000999987, 51.65399999900001 3.5619000010000264, 51.654199999000014 3.561399999999992, 51.65749999899998 3.5482000000000085, 51.658300000999986 3.545200001000012, 51.65850000099999 3.5443999990000066, 51.65500000100002 3.5326999979999982, 51.650300000000016 3.517299998999988, 51.64240000000001 3.496100001000002, 51.63919999799998 3.4840999990000228, 51.637800001000016 3.4745999979999738, 51.636799999000004 3.461100000999977, 51.63670000100001 3.4376000020000106, 51.637099999999975 3.4345999989999996, 51.639400002 3.413099999999986, 51.64229999899999 3.402800001000003, 51.647500001000026 3.384900000000016)"
loodsregio.96,131,Westerschelde,,23.656,116.885,,SCHELDEMONDING,,16500159,,,"LINESTRING (51.35000000100001 4.25, 51.35139999900002 4.236400000999993, 51.35640000199999 4.228399998999976, 51.35900000100003 4.2254999990000215, 51.360599998 4.2234999980000225, 51.36270000000002 4.221400000000017, 51.365099999999984 4.219999998999981, 51.368799998999975 4.217999997999982, 51.372799999999984 4.215899999999976, 51.37389999999999 4.215799998000023, 51.377099998000006 4.215500001000009, 51.37759999899998 4.215399998999999, 51.38080000100001 4.214699998000015, 51.38809999799997 4.212200000999985, 51.390600000000006 4.210999999000023, 51.394499999000004 4.208399999999983, 51.39629999900001 4.205600000999993, 51.397500001000026 4.203100000000006, 51.39840000100003 4.199999998999999, 51.39860000099998 4.199099998999998, 51.39869999899997 4.195900000999984, 51.39860000099998 4.1918999999999755, 51.398300000000006 4.188999998999975, 51.397399999000015 4.184599999, 51.395100001 4.179299999000023, 51.385600001 4.164999998999974, 51.38320000099998 4.161299999999983, 51.38069999999999 4.157299998999974, 51.378199998000014 4.153399999999976, 51.37579999899998 4.149700000999985, 51.374000002 4.144900001999986, 51.372299999000006 4.136100001999978, 51.371199999 4.128899998999998, 51.37070000199998 4.124699998999972, 51.36899999899998 4.1057999989999985, 51.368799998999975 4.100200001000019, 51.369500000000016 4.088000000000022, 51.370499998000014 4.079100002000018, 51.37189999999998 4.070700000999977, 51.372900001999994 4.0645000000000095, 51.3741 4.057700001000001, 51.375 4.0542000010000265, 51.37620000200002 4.050500001999978, 51.37759999899998 4.047200002000011, 51.379500001999986 4.043999999999983, 51.38159999999999 4.04140000000001, 51.383699998 4.039799999000024, 51.38729999999998 4.037199999999984, 51.390600000000006 4.0359999980000225, 51.39280000000002 4.035399998999992, 51.409400000999995 4.033599998999989, 51.417100000999994 4.03159999799999, 51.422699998999974 4.0291000010000175, 51.42859999799998 4.0242000000000075, 51.43290000000002 4.016500000000008, 51.43580000100002 4.0079000000000065, 51.43770000000001 4.003100000000018, 51.43800000099998 3.9983999990000143, 51.437899999000024 3.997799999999984, 51.43770000000001 3.9948000009999873, 51.436900001000026 3.9891999999999825, 51.43499999900001 3.9829000010000186, 51.432700001 3.977899997999998, 51.430500000999984 3.975299999000015, 51.42810000100002 3.9728000019999854, 51.42379999899998 3.96840000200001, 51.413400002 3.962600000000009, 51.41120000199999 3.961199998999973, 51.401700000999995 3.9563000019999777, 51.39290000099999 3.9530000020000102, 51.388900001000025 3.9514999990000206, 51.385699998999996 3.9490000010000017, 51.38249999999999 3.9457000009999774, 51.379200000000026 3.940999999999974, 51.374400001000026 3.932500000999994, 51.36930000000001 3.9218999999999937, 51.36609999799998 3.914199999999994, 51.36609999799998 3.91429999799999, 51.36300000199998 3.9065000009999835, 51.360199998999974 3.9003000000000156, 51.35590000100001 3.8907000010000274, 51.35390000000001 3.886000000000024, 51.3528 3.8828000020000104, 51.35220000100003 3.8808000010000114, 51.35130000100003 3.877500000999987, 51.35069999799998 3.8720999989999996, 51.34470000099998 3.8429000009999754, 51.34589999899998 3.829900000000009, 51.34589999899998 3.8292000000000144, 51.346799998999984 3.819800000999976, 51.34609999899999 3.8138000000000147, 51.348000001 3.8119000010000264, 51.34870000199999 3.8077999989999967, 51.349599997999974 3.8027999999999906, 51.356699999 3.775199998000005, 51.35819999900002 3.767999998999983, 51.3673 3.7432999979999977, 51.38039999799997 3.7228000019999854, 51.385600001 3.7146999980000146, 51.38839999999999 3.7117000000000075, 51.39070000100003 3.710000001000026, 51.402300000000025 3.710499997999989, 51.405099999000015 3.710499997999989, 51.407699998 3.710099999000022, 51.41239999999999 3.7080999990000123, 51.41299999900002 3.7078999990000057, 51.41959999900001 3.703600000999984, 51.426499999999976 3.6976000000000226, 51.43169999899999 3.689700000000016, 51.43729999999999 3.678300001000025, 51.439100000999986 3.6686999980000223, 51.43990000000002 3.6609000000000265, 51.439700000000016 3.6537999999999897, 51.43890000099998 3.6442000010000015, 51.436799999000016 3.6312000010000247, 51.435299999999984 3.6237999979999813, 51.43320000199998 3.6114999989999887, 51.43290000000002 3.6022999990000244, 51.43290000000002 3.595699998999976, 51.432799999 3.5932999999999993, 51.432500000999994 3.5883999989999893, 51.43010000100003 3.573600001999978, 51.42639999800002 3.558699998999998, 51.42410000000001 3.5326999979999982, 51.423599998999975 3.5291000010000175, 51.42289999899998 3.5230999999999995, 51.420799999999986 3.5062000010000247, 51.409899998000014 3.4094000009999945, 51.4067 3.3579999990000147, 51.402600001999986 3.3330000010000163, 51.40359999999998 3.293799999999976, 51.404800002 3.264099999999985, 51.404199999000014 3.227899997999998, 51.402499999999975 3.162599999000008)"
loodsregio.97,002b,Eemshaven,,0,3.144,,EEMSMONDING,,16501810,,,"LINESTRING (53.472500000000025 6.8455000000000155, 53.464499999 6.840399998999999, 53.46139999899998 6.838399998999989, 53.457299999999975 6.838199998999983, 53.45530000000002 6.837499998999988, 53.449000001 6.835399999999993, 53.44579999899997 6.83419999900002, 53.4443 6.831799998999998, 53.44319999999999 6.831099998000013)"
loodsregio.98,002,Zeehavenkanaal en havens van Delfzijl,,0,5.6,,EEMSMONDING,,16500477,,,"LINESTRING (53.324700001999986 7.012099999999975, 53.32009999799999 7.009599998999988, 53.317299999 7.007599997999989, 53.316399999 7.006599999999992, 53.31590000199998 7.006200001000025, 53.315499999 7.005399997999973, 53.315200000999994 7.004200000000026, 53.31480000200003 7.001699998999982, 53.314700000000016 6.997699997999973, 53.314700000000016 6.994700000000023, 53.31509999899998 6.990600001000018, 53.315800000000024 6.986000000999979, 53.317000001999986 6.981199998000022, 53.318700001000025 6.975299999000015, 53.31989999899997 6.970600002000026, 53.3211 6.963399998999989, 53.32200000099999 6.958299997999973, 53.32220000000001 6.956799998999998, 53.32279999899998 6.951999999999998, 53.324000001 6.946600000999979, 53.32479999999998 6.944499999000016, 53.326400001000025 6.940600000000018, 53.32779999799999 6.935899999000014, 53.32930000099998 6.931400000999986, 53.32849999899997 6.930799997999998, 53.32869999899998 6.929299999000023)"
loodsregio.99,406c,Oude Westereems,,0,18.358,,EEMSMONDING,,16501272,,,"LINESTRING (53.472500000000025 6.8455000000000155, 53.47720000100003 6.8306999989999895, 53.48180000100001 6.81529999899999, 53.485300000999985 6.805799997999998, 53.487900000000025 6.797699998999974, 53.493799998999975 6.783799998000006, 53.501600000999986 6.764699999000015, 53.504500001999986 6.756099999000014, 53.50820000099998 6.739399999, 53.510600001 6.726599998999973, 53.514099999999985 6.710999999000023, 53.51529999799999 6.705800001, 53.5222 6.687199998999972, 53.529499999999985 6.676300000000026, 53.53990000099998 6.666299998999989, 53.54120000099999 6.665100000999985, 53.54250000000002 6.664700001000028, 53.54589999799998 6.663199997999982, 53.5471 6.662700001000019, 53.54989999899999 6.659800000000018)"
loodsregio.100,406,"Vaarwater naar Emden, Gaatje Bocht, Oostfriesche Gaatje, Doekegat, Randzelgat en Westereems",,17.621,78.657,,EEMSMONDING,,16501941,,,"LINESTRING (53.324700001999986 7.012099999999975, 53.324999999 7.010400000999994, 53.32589999999999 7.0069000010000195, 53.32759999899997 7.003400001999978, 53.328899998 7.001200002000019, 53.33069999899999 6.998799997999981, 53.33319999999998 6.996100001000002, 53.33539999999999 6.994600002000027, 53.33830000099999 6.993200000000002, 53.342599999000015 6.991900000999976, 53.34470000099998 6.991199999999992, 53.349699999999984 6.989899999999977, 53.3528 6.988200000999996, 53.355399999999975 6.98660000000001, 53.360900000000015 6.9818000010000105, 53.362799998000014 6.980000000000018, 53.36450000100001 6.978500000999986, 53.36980000099999 6.974399999000013, 53.379500001999986 6.966899997999974, 53.38729999999998 6.961100000999977, 53.39730000100002 6.95369999899998, 53.40379999999999 6.948800000999995, 53.41299999900002 6.939700000000016, 53.41670000200003 6.936000001000025, 53.426199999000005 6.925200000000018, 53.434300001999986 6.915899998999976, 53.43549999999999 6.914000000999977, 53.44339999900001 6.900699998999983, 53.446500000000015 6.894600000000025, 53.462699998000005 6.863400001000002, 53.472500000000025 6.8455000000000155, 53.47740000099998 6.838399998999989, 53.483100001000025 6.829799998999988, 53.48999999799997 6.820599999000024, 53.49659999800002 6.812199998999972, 53.501499998999975 6.804400000999976, 53.50649999799998 6.794899999999984, 53.51780000000002 6.770399999000006, 53.528399999999976 6.744800000999987, 53.54180000000002 6.714999999999975, 53.5462 6.705499998999983, 53.54899999899999 6.699499998000022, 53.550099999 6.697200000000009, 53.55510000100003 6.6865000020000025, 53.569499999000016 6.653900001000011, 53.57299999899999 6.646899997999981, 53.5788 6.635600001, 53.58839999899999 6.6167000010000265, 53.59849999800002 6.5890999999999735, 53.611699998000006 6.559000000000026, 53.61300000199998 6.553699999999992, 53.613800000000026 6.5467000009999765, 53.61410000199999 6.5142999999999915, 53.614300001000004 6.495799999999974, 53.61450000100001 6.475999999999999, 53.61479999900001 6.456000000000017, 53.61489999999998 6.449499998000022, 53.61499999799997 6.443899999999985, 53.61540000100001 6.410199999999975, 53.61549999900001 6.403599999999983, 53.61560000100002 6.395699999999977, 53.615699999000014 6.391500000000008, 53.615800001000025 6.3843000009999855, 53.61589999900002 6.381000001000018, 53.61609999799998 6.37009999899999, 53.61609999799998 6.3673, 53.61560000100002 6.324700001999986)"
