FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
kruising_66.561,7772,1787,P1.11,Kruising,N18, ,Zelhem,N330,0, ,2162,2162,2162,2162, ,1,1,1,1,1, ,2328,3091,13736,7773,7771,0,1,1,0, , ,0,0,15,630,,POINT (228649.1992000006 440896.43389999866)
kruising_66.563,7774,1789,P1.11,Kruising,N18, ,Harreveld, ,0, ,2215,2215,2215,2215, ,1,1,1,1,1, ,2331,3091,0,7775,21691,0,1,1,0, , ,0,0,15,630,,POINT (233026.3964000009 443644.6752999984)
kruising_66.564,7775,1790,P1.11,Kruising,N18, ,Lichtenvoorde-Zuid, ,0, ,2232,2232,2232,2232, ,1,1,1,1,1, ,2331,3091,0,7776,7774,0,1,1,0, , ,0,0,15,630,,POINT (234519.75710000098 444321.186999999)
kruising_66.565,7776,1791,P1.11,Kruising,N18, ,Zieuwent,N312,0, ,2245,2245,2245,2245, ,1,1,1,1,1, ,2331,3091,13234,7791,7775,0,1,1,0, , ,0,0,15,630,,POINT (235266.08100000024 445372.3258000016)
kruising_66.566,7778,1792,P1.11,Kruising,N18, ,Vragender,N313,0, ,2274,2274,2274,2274, ,1,1,1,1,1, ,2331,3091,13255,7779,7791,0,1,1,0, , ,0,0,15,630,,POINT (237693.75539999828 446764.311999999)
kruising_66.568,7791,1794,P1.11,Kruising,N18, ,Lichtenvoorde,N312,0, ,2252,2252,2252,2252, ,1,1,1,1,1, ,2331,3091,22297,7778,7776,0,1,1,0, , ,0,0,15,630,,POINT (235755.29800000042 445648.6981000006)
kruising_66.768,8163,1994,P1.11,Kruising,N200, ,Halfweg, ,0, ,59,59,59,59, ,-1,1,1,1,1, ,2433,3331,25523,8164,8162,0,1,1,0, , ,0,0,200,421,,POINT (111928.71759999916 488633.04679999873)
kruising_66.769,8164,1995,P1.11,Kruising,N200, ,IJmuiden, ,0, ,26,26,26,26, ,-1,1,1,1,1, ,2415,3331,0,8165,8163,0,1,1,0, , ,0,0,200,421,,POINT (115224.32339999825 488656.243999999)
kruising_66.770,8165,1996,P1.11,Kruising,N200, ,Westpoort,s103/s104,0, ,15,15,15,15, ,-1,1,1,1,1, ,2415,3331,25229,8166,8164,0,1,1,0, , ,0,0,200,421,,POINT (116295.76220000163 488661.3610999994)
kruising_66.771,8166,1997,P1.11,Kruising,N200, ,Sloterdijk, ,0, ,5,5,5,5, ,-1,1,1,1,1, ,2415,3331,0,8167,8165,0,1,1,0, , ,0,0,200,421,,POINT (117370.86820000038 488689.9015999995)
kruising_66.774,8169,2000,P1.11,Kruising,N200, ,Haarlem-Centrum,N208,0, ,158,158,158,158, ,-1,1,1,1,1, ,2431,3330,8204,22236,8168,0,1,1,0, , ,0,0,0,0,,POINT (103138.04630000144 489536.01040000096)
kruising_66.777,8180,2003,P1.11,Kruising,N205, ,Heemstede, ,0, ,90,90,90,90, ,1,1,1,1,1, ,2431,3131,0,8182,22054,0,1,1,0, , ,0,0,0,0,,POINT (104180.13540000096 487264.44519999996)
kruising_66.778,8182,2004,P1.11,Kruising,N205, ,Vijfhuizen,N232,0, ,100,100,100,100, ,1,1,1,1,1, ,2431,3131,11470,8183,8180,0,1,1,0, , ,0,0,0,0,,POINT (105061.7650000006 487167.8953999989)
kruising_66.780,8184,2006,P1.11,Kruising,N205, ,Hillegom,N207,0, ,280,280,280,280, ,1,0,1,1,0, ,976,3133,10894,0,8185,0,1,1,0, , ,0,0,0,0,,POINT (100304.74810000136 475992.4796000011)
kruising_66.781,8185,2007,P1.11,Kruising,N205, ,Nieuw-Vennep, ,0, ,251,251,251,251, ,1,1,1,1,1, ,976,3133,0,8184,8186,0,1,1,0, , ,0,0,0,0,,POINT (102211.43019999936 478309.45109999925)
kruising_66.783,8187,2009,P1.11,Kruising,N205, ,Hoofddorp,N201,0, ,191,191,191,191, ,1,1,1,1,1, ,2433,3133,10744,8186,8188,0,1,1,0, , ,0,0,0,0,,POINT (105617.91209999844 482718.0971000008)
kruising_66.784,8188,2010,P1.11,Kruising,N205, ,Vijfhuizen (Floriade), ,0, ,168,168,168,168, ,1,1,1,1,1, ,2433,3133,0,8187,8189,0,1,1,0, , ,0,0,0,0,,POINT (107304.42060000077 484308.2873999998)
kruising_66.785,8189,2011,P1.11,Kruising,N205, ,Boesingheliede,N232,0, ,136,136,136,136, ,1,1,1,1,1, ,2433,3133,11481,8188,19654,0,1,1,0, , ,0,0,0,0,,POINT (108636.04329999909 486885.8605999984)
kruising_66.788,8192,2014,P1.11,Kruising,N208, ,Voorhout,N443,0, ,72,72,72,72, ,1,1,1,1,1, ,2540,3140,15712,8193,8191,0,1,1,0, , ,0,0,0,0,,POINT (96325.48779999837 471787.5595000014)
kruising_66.790,8194,2016,P1.11,Kruising,N208, ,Keukenhof, ,0, ,114,115,115,114, ,1,1,1,1,1, ,2511,3140,28807,8195,8193,0,1,1,0, , ,0,0,0,0,,POINT (97915.36199999973 475437.1464000009)
kruising_66.791,8195,2017,P1.11,Kruising,N208, ,Nieuw-Vennep,N207,0, ,136,136,136,136, ,1,1,1,1,1, ,2503,3140,10893,8214,8194,0,1,1,0, , ,0,0,0,0,,POINT (99347.78069999814 476821.3022999987)
kruising_66.792,8196,2018,P1.11,Kruising,N208, ,Beinsdorp, ,0, ,165,165,165,165, ,1,1,1,1,1, ,2503,3140,0,8197,8214,0,1,1,0, , ,0,0,0,0,,POINT (100211.94970000163 479757.1853)
kruising_66.793,8197,2019,P1.11,Kruising,N208, ,Vogelenzang, ,0, ,190,190,190,190, ,1,1,1,1,1, ,2424,3140,0,8198,8196,0,1,1,0, , ,0,0,0,0,,POINT (101000.34750000015 482149.8869000003)
kruising_66.796,8200,2022,P1.11,Kruising,N208, ,Zandvoort,N201,0, ,468,468,468,468, ,1,1,1,1,1, ,2436,3140,10712,8213,8199,0,1,1,0, , ,0,0,0,0,,POINT (102487.20589999855 485925.7686999999)
kruising_66.797,8204,2023,P1.11,Kruising,N208, ,Bloemendaal,N200,0, ,521,521,521,521, ,1,1,1,1,1, ,2431,3140,8169,8207,8213,0,1,1,0, , ,0,0,0,0,,POINT (103206.24390000105 490220.7938000001)
kruising_66.802,8213,2028,P1.11,Kruising,N208, ,Haarlem-Centrum,N205,0, ,473,473,473,473, ,1,1,1,1,1, ,2431,3140,22057,8204,8200,0,1,1,0, , ,0,0,0,0,,POINT (102604.63549999893 486404.8834999986)
kruising_66.803,8214,2029,P1.11,Kruising,N208, ,De Zilk,N442,0, ,154,154,154,154, ,1,1,1,1,1, ,2503,3140,21647,8196,8195,0,1,1,0, , ,0,0,0,0,,POINT (99652.28950000182 478576.4846000001)
kruising_66.821,8246,2047,P1.11,Kruising,N256, ,Wolphaartsdijk, ,0, ,67,67,67,67, ,1,1,1,1,1, ,2571,3147,0,8248,8245,0,1,1,0, , ,0,0,0,0,,POINT (49626.2547999993 394504.4987999983)
kruising_66.823,8249,2049,P1.11,Kruising,N256, ,Kortgene,N255,0, ,103,108,108,103, ,1,1,1,1,1, ,2721,3149,12006,8250,8248,0,1,1,0, , ,0,0,0,0,,POINT (48613.82860000059 398698.1601999998)
kruising_66.824,8250,2050,P1.11,Kruising,N256, ,Colijnsplaat, ,0, ,130,130,130,130, ,1,1,1,1,1, ,2721,3149,0,8251,8249,0,1,1,0, , ,0,0,0,0,,POINT (48769.605099998415 400668.4754000008)
kruising_66.826,8252,2052,P1.11,Kruising,N256, ,Zierikzee-Zuid, ,0, ,226,226,226,226, ,1,1,1,1,1, ,2714,3149,0,8253,8251,0,1,1,0, , ,0,0,0,0,,POINT (54910.97210000083 407524.1385000013)
kruising_66.1003,8630,2229,P1.11,Kruising,N280, ,Weert, ,0, ,0,0,0,0, ,1,1,0,0,1, ,2695,3200,31813,8631,0,0,1,1,0, , ,0,0,0,0,,POINT (178753.21020000055 362207.1136999987)
kruising_66.1005,8633,2231,P1.11,Kruising,N280, ,Kelpen, ,0, ,60,60,60,60, ,1,1,1,1,1, ,2667,3200,0,8634,8631,0,1,1,0, , ,0,0,0,0,,POINT (185189.74240000173 360194.53770000115)
kruising_66.1009,8645,2235,P1.11,Kruising,N280, ,Roermond-Centrum, ,0, ,183,183,183,183, ,1,1,1,1,1, ,2681,3200,0,8646,8640,0,1,1,0, , ,0,0,0,0,,POINT (196719.9748999998 356634.74010000005)
kruising_66.1010,8646,2236,P1.11,Kruising,N280, ,Roermond-Station, ,0, ,188,188,188,188, ,1,1,1,1,1, ,2681,3200,0,8648,8645,0,1,1,0, , ,0,0,0,0,,POINT (197262.4464999996 356774.2670000009)
kruising_66.1058,8775,2284,P1.11,Kruising,N31, ,Nijega,N356,0, ,659,673,670,660, ,1,1,1,1,1, ,2241,3232,14480,8776,8774,0,1,1,0, , ,0,0,31,705,,POINT (197556.48409999907 573380.9178999998)
kruising_66.1061,8778,2287,P1.11,Kruising,N31, ,Rottevalle,N369,0, ,704,718,715,710, ,1,1,1,1,1, ,2241,3232,14920,8779,8777,0,1,1,0, , ,0,0,31,705,,POINT (201760.29890000075 572294.6094999984)
kruising_66.1062,8779,2288,P1.11,Kruising,N31, ,Drachten, ,0, ,747,751,751,748, ,1,1,1,1,1, ,2241,3232,0,22267,8778,0,1,1,0, , ,0,0,31,705,,POINT (204612.5439000018 569522.6066999994)
kruising_66.1102,8853,2328,P1.11,Kruising,N325, ,Berg en Dal,N840/N841,0, ,29,29,29,29, ,1,1,1,1,1, ,2332,3250,18952,8854,8852,0,1,1,0, , ,0,0,0,0,,POINT (192044.57770000026 427339.29129999876)
kruising_66.1104,8855,2330,P1.11,Kruising,N325, ,Berg en Dal, ,0, ,68,68,68,68, ,1,1,1,1,1, ,2349,3250,31843,8856,8854,0,1,1,0, , ,0,0,0,0,,POINT (188553.8007999994 428710.6972000003)
kruising_66.1119,8874,2345,P1.11,Kruising,N325,Rondweg Arnhem,Huissen, ,0, ,231,233,233,231, ,1,1,1,1,1, ,2304,3252,30595,8875,8872,0,1,1,0, , ,0,0,0,0,,POINT (192268.02419999987 441019.3682000004)
kruising_66.1121,8876,2347,P1.11,Kruising,N325,Rondweg Arnhem,Westervoort, ,0, ,258,258,258,258, ,1,1,1,1,1, ,2304,3252,30609,8879,8875,0,1,1,0, , ,0,0,0,0,,POINT (193953.28299999982 442590.2168000005)
kruising_66.1122,8879,2348,P1.11,Kruising,N325,Rondweg Arnhem,Presikhaaf, ,0, ,267,267,267,267, ,1,1,1,1,1, ,2304,3252,30628,8880,8876,0,1,1,0, , ,0,0,0,0,,POINT (194579.97309999913 443264.98490000144)
kruising_66.1133,8915,2359,P1.11,Kruising,N326, ,Grave/Lindenholt, ,0, ,-1,-1,-1,-1, ,0,1,1,1,1, ,2349,3264,30513,8917,8912,0,1,1,0, , ,0,0,0,0,,POINT (182891.07440000027 426346.7419000007)
kruising_66.1134,8917,2360,P1.11,Kruising,N326, ,Nijmegen-Centrum,s100/s103,0, ,-1,-1,-1,-1, ,0,0,1,1,0, ,2349,3264,30521,0,8915,0,1,1,0, , ,0,0,0,0,,POINT (185003.05000000075 426772.16010000184)
kruising_66.1143,8939,2369,P1.11,Kruising,N348, ,Laag-Soeren,N786,0, ,159,159,159,159, ,1,1,1,1,1, ,2353,3274,18465,8940,8938,0,1,1,0, , ,0,0,0,0,,POINT (204701.0463999994 451451.1471000016)
kruising_66.1147,8944,2373,P1.11,Kruising,N348, ,Apeldoorn,N345,0, ,239,239,239,239, ,1,1,1,1,1, ,2310,3274,14104,8945,8942,0,1,1,0, , ,0,0,0,0,,POINT (208473.1961000003 458083.0907000005)
kruising_66.1150,8947,2376,P1.11,Kruising,N348, ,Zutphen, ,0, ,296,296,296,296, ,1,1,1,1,1, ,2373,3271,30663,8981,8982,0,1,1,0, , ,0,0,0,0,,POINT (211840.54720000178 460216.3696999997)
kruising_66.1151,8948,2377,P1.11,Kruising,N348, ,Lochem, ,0, ,313,313,313,313, ,1,1,1,1,1, ,2373,3271,30674,8949,8981,0,1,1,0, , ,0,0,0,0,,POINT (211775.75869999826 461869.8355999999)
kruising_66.1152,8949,2378,P1.11,Kruising,N348, ,Zutphen-Centrum/Lochem,N346,0, ,317,317,317,317, ,1,1,1,1,1, ,2373,3271,14120,22038,8948,0,1,1,0, , ,0,0,0,0,,POINT (211747.78720000014 462238.254900001)
kruising_66.1159,8959,2385,P1.11,Kruising,N348, ,Bathmen,N344,0, ,466,466,466,466, ,1,1,1,1,1, ,2261,3272,14079,22440,8986,0,1,1,0, , ,0,0,0,0,,POINT (210578.51429999992 473678.2798999995)
kruising_66.1160,8960,2386,P1.11,Kruising,N348, ,Deventer-West,N766,0, ,534,534,534,534, ,1,1,1,1,1, ,2261,3272,22442,8963,21722,0,1,1,0, , ,0,0,0,0,,POINT (210347.07779999822 479590.79250000045)
kruising_66.1161,8961,2387,P1.11,Kruising,N348, ,Lettele, ,0, ,491,491,491,491, ,1,1,1,1,1, ,2261,3272,0,8962,22440,0,1,1,0, , ,0,0,0,0,,POINT (211415.0113000013 475782.8346000016)
kruising_66.1163,8963,2389,P1.11,Kruising,N348, ,Boskamp, ,0, ,561,561,561,561, ,1,1,1,1,1, ,2281,3272,0,8964,8960,0,1,1,0, , ,0,0,0,0,,POINT (210563.32200000063 481904.98319999874)
kruising_66.1164,8964,2390,P1.11,Kruising,N348, ,Wesepe-Centrum, ,0, ,571,571,571,571, ,1,1,1,1,1, ,2281,3272,0,8965,8963,0,1,1,0, , ,0,0,0,0,,POINT (210683.248399999 483063.2083999999)
kruising_66.1165,8965,2391,P1.11,Kruising,N348, ,Wijhe, ,0, ,585,585,585,585, ,1,1,1,1,1, ,2281,3272,0,8966,8964,0,1,1,0, , ,0,0,0,0,,POINT (211420.40399999917 484166.6028999984)
kruising_66.1167,8967,2393,P1.11,Kruising,N348, ,Wijhe,N756,0, ,652,652,652,652, ,1,1,1,1,1, ,2284,3272,18322,8968,21723,0,1,1,0, , ,0,0,0,0,,POINT (214414.6042000018 489214.43560000136)
kruising_66.1169,8969,2395,P1.11,Kruising,N348, ,Ommen/Zwolle,N35,0, ,667,667,667,667, ,1,0,1,1,0, ,2284,3272,9047,0,8968,0,1,1,0, , ,0,0,0,0,,POINT (214960.41939999908 490626.55099999905)
kruising_66.1170,8973,2396,P1.11,Kruising,N348, ,Raalte,N35,0, ,666,666,666,666, ,1,1,0,0,1, ,2284,3269,9045,8974,0,0,1,1,0, , ,0,0,0,0,,POINT (216411.2298000008 489180.7661000006)
kruising_66.1171,8974,2397,P1.11,Kruising,N348, ,Luttenberg, ,0, ,696,698,698,696, ,1,1,1,1,1, ,2284,3269,0,8975,8973,0,1,1,0, , ,0,0,0,0,,POINT (218298.17749999836 491504.62999999896)
kruising_66.1172,8975,2398,P1.11,Kruising,N348, ,Lemelerveld, ,0, ,738,738,738,738, ,1,1,1,1,1, ,2259,3269,0,8979,8974,0,1,1,0, , ,0,0,0,0,,POINT (219773.37590000033 495307.1647000015)
kruising_66.1173,8979,2399,P1.11,Kruising,N348, ,Ommen,N48/N340,0, ,836,836,836,836, ,1,0,1,1,0, ,2282,3269,16140,0,8975,0,1,1,0, , ,0,0,0,0,,POINT (223351.6314000003 504501.2465999983)
kruising_66.1175,8981,2401,P1.11,Kruising,N348, ,Warnsveld, ,0, ,308,308,308,308, ,1,1,1,1,1, ,2373,3271,30669,8948,8947,0,1,1,0, , ,0,0,0,0,,POINT (211892.19959999993 461397.2804999985)
kruising_66.1182,9003,2408,P1.11,Kruising,N35, ,Enschede-Oost, ,0, ,740,740,740,740, ,-1,1,1,1,1, ,2263,3287,30167,9006,9001,0,1,1,0, , ,0,0,35,630,,POINT (260329.07979999855 469295.62889999896)
kruising_66.1202,9040,2428,P1.11,Kruising,N35, ,Recreatiepark Hellendoorn, ,0, ,295,295,295,295, ,-1,1,1,1,1, ,2272,3281,0,9041,9039,0,1,1,0, , ,0,0,835,630,,POINT (223938.54960000142 487304.3568999991)
kruising_66.1203,9041,2429,P1.11,Kruising,N35, ,Haarle, ,0, ,280,280,280,280, ,-1,1,1,1,1, ,2272,3281,0,9042,9040,0,1,1,0, , ,0,0,835,630,,POINT (222474.60539999977 487435.28449999914)
kruising_66.1205,9043,2431,P1.11,Kruising,N35, ,Mariënheem, ,0, ,240,240,240,240, ,-1,1,1,1,1, ,2284,3281,0,9044,9042,0,1,1,0, , ,0,0,835,610,,POINT (218701.07990000024 488572.2886000015)
kruising_66.1207,9045,2433,P1.11,Kruising,N35, ,Ommen,N348,0, ,213,213,213,213, ,-1,1,1,1,1, ,2284,3281,8973,9047,9044,0,1,1,0, , ,0,0,835,610,,POINT (216408.2190000005 489167.4321999997)
kruising_66.1208,9047,2434,P1.11,Kruising,N35, ,Deventer,N348,0, ,193,193,193,193, ,-1,1,1,1,1, ,2284,3281,8969,9048,9045,0,1,1,0, , ,0,0,835,610,,POINT (214975.43389999866 490622.17179999873)
kruising_66.1210,9049,2436,P1.11,Kruising,N35, ,Heino-Zuid, ,0, ,155,155,155,155, ,-1,1,1,1,1, ,2284,3281,0,9050,9048,0,1,1,0, , ,0,0,835,610,,POINT (213401.04769999906 493863.9521000013)
kruising_66.1211,9050,2437,P1.11,Kruising,N35, ,Heino, ,0, ,128,128,128,128, ,-1,1,1,1,1, ,2284,3281,0,9052,9049,0,1,1,0, , ,0,0,835,610,,POINT (212209.9549999982 495850.5207999982)
kruising_66.1216,9057,2442,P1.11,Kruising,N35, ,Hulsen/Nijverdal,N347,0, ,353,353,353,353, ,-1,1,1,1,1, ,2272,3281,22340,9036,9035,0,1,1,0, , ,0,0,835,610,,POINT (230165.26639999822 486840.88809999824)
kruising_66.1297,9281,2523,P1.11,Kruising,N44, ,Voorburg, ,0, ,297,297,297,297, ,-1,1,1,1,1, ,2495,3320,28574,9304,9280,0,1,1,0, , ,0,0,0,0,,POINT (82589.8649000004 456541.5131999999)
kruising_66.1299,9283,2525,P1.11,Kruising,N44, ,Wassenaar-Zuid, ,0, ,258,258,258,258, ,-1,1,1,1,1, ,2559,3320,28284,9305,9282,0,1,1,0, , ,0,0,44,425,,POINT (85586.56549999863 459035.5945999995)
kruising_66.1300,9284,2526,P1.11,Kruising,N44, ,Voorschoten,N448,0, ,224,224,224,224, ,-1,1,1,1,1, ,2559,3320,15760,9286,9305,0,1,1,0, , ,0,0,44,425,,POINT (87878.47370000184 461513.7511)
kruising_66.1320,9305,2546,P1.11,Kruising,N44, ,Wassenaar-Kerkehout, ,0, ,254,254,254,254, ,-1,1,1,1,1, ,2559,3320,0,9284,9283,0,1,1,0, , ,0,0,44,425,,POINT (85866.98079999909 459327.87640000135)
kruising_66.1403,9532,2629,P1.11,Kruising,N253, ,Sint Anna ter Muiden, ,0, ,3,3,3,3, ,1,1,1,1,1, ,2723,4050,0,9533,9531,0,1,1,0, , ,0,0,0,0,,POINT (13889.51949999854 371249.0491000004)
kruising_66.1405,9534,2631,P1.11,Kruising,N253, ,Sluis, ,0, ,30,30,30,30, ,1,1,1,1,1, ,2723,4050,0,9535,9533,0,1,1,0, , ,0,0,0,0,,POINT (16004.562399998307 369691.22480000183)
kruising_66.1406,9535,2632,P1.11,Kruising,N253, ,Aardenburg/Draaibrug,N251,0, ,50,50,50,50, ,1,1,1,1,1, ,2723,4050,11934,9536,9534,0,1,1,0, , ,0,0,0,0,,POINT (17784.224500000477 369663.97129999846)
kruising_66.1407,9536,2633,P1.11,Kruising,N253, ,Oostburg, ,0, ,100,100,100,100, ,1,1,1,1,1, ,2723,4050,0,9537,9535,0,1,1,0, , ,0,0,0,0,,POINT (21524.43430000171 371512.53830000013)
kruising_66.1408,9537,2634,P1.11,Kruising,N253, ,Zuidzande/Oostburg,N674,0, ,110,110,110,110, ,1,1,1,1,1, ,2723,4050,17670,9538,9536,0,1,1,0, , ,0,0,0,0,,POINT (21906.862900000066 373023.39090000093)
kruising_66.1409,9538,2635,P1.11,Kruising,N253, ,Waterlandkerkje, ,0, ,128,128,128,128, ,1,1,1,1,1, ,2723,4050,0,22345,9537,0,1,1,0, , ,0,0,0,0,,POINT (23691.74700000137 373553.9332999997)
kruising_66.1410,9540,2636,P1.11,Kruising,N676, ,Terneuzen/Oostburg,N61/N253,0, ,62,62,62,62, ,-1,1,0,0,1, ,2723,6313,22344,21729,0,0,1,1,0, , ,0,0,0,0,,POINT (26580.878400001675 374908.53920000046)
kruising_66.1415,9548,2641,P1.11,Kruising,N57, ,Industriegebied Arnestein-Mortiere, ,0, ,824,814,814,824, ,-1,1,1,1,1, ,2577,5409,0,21929,21926,0,1,1,0, , ,0,0,57,508,,POINT (33814.11670000106 390415.35709999874)
kruising_66.1490,9986,2847,P1.11,Kruising,N65, ,Udenhout/Oisterwijk, ,0, ,153,153,153,153, ,-1,1,1,1,1, ,2636,3381,0,9987,9985,0,1,1,0, , ,0,0,65,577,,POINT (140057.06549999863 400481.6198000014)
kruising_66.1491,9987,2848,P1.11,Kruising,N65, ,Biezenmortel, ,0, ,138,138,138,138, ,-1,1,1,1,1, ,2636,3381,0,9988,9986,0,1,1,0, , ,0,0,65,578,,POINT (141087.35020000115 401494.28559999913)
kruising_66.1492,9988,2849,P1.11,Kruising,N65, ,Haaren, ,0, ,119,119,119,119, ,-1,1,1,1,1, ,2624,3381,0,9989,9987,0,1,1,0, , ,0,0,65,578,,POINT (142444.0309999995 402767.94999999925)
kruising_66.1493,9989,2850,P1.11,Kruising,N65, ,Helvoirt/Haren, ,0, ,91,91,91,91, ,-1,1,1,1,1, ,2641,3381,0,9990,9988,0,1,1,0, , ,0,0,65,578,,POINT (144649.83929999918 404565.6964999996)
kruising_66.1494,9990,2851,P1.11,Kruising,N65, ,Cromvoirt/Vught-Zuid, ,0, ,57,57,57,57, ,-1,1,1,1,1, ,2641,3381,0,9991,9989,0,1,1,0, , ,0,0,65,578,,POINT (147053.51520000026 406748.12480000034)
