FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
brug_beweegbaar.30,187620,557740,323,Hooivaartbrug,11C-100,11C-100-01,Hooivaartbrug,Brug over de Ringvaart - Nieuwe Pompsloot,Brug (beweegbaar),Droog,HWN,A32,niet RW,187.62,557.74,1955,11C-100-00,1686,RWS NN / NN District West,1686,,,POINT (187620 557740)
brug_beweegbaar.48,131762,549767,450,Stevinsluizen,14E-001,14E-001-05,Stevin Noord Draaibrug,Noordelijke brug over de voorhaven,Brug (beweegbaar),Droog,HWN,A7,in RW,131.762,549.767,1973,14E-300-00,1675,RWS MN / MN District Noord,1675,,,POINT (131762 549767)
brug_beweegbaar.49,131790,549730,451,Stevinsluizen,14E-001,14E-001-06,Stevin Zuid Draaibrug,Zuidelijke brug over de voorhaven,Brug (beweegbaar),Droog,HWN,A7,in RW,131.79,549.73,1976,14E-303-00,1675,RWS MN / MN District Noord,1675,,,POINT (131790 549730)
brug_beweegbaar.53,174535,540640,486,Prinses Margrietsluis,15F-001,15F-001-02,Prinses Margrietsluis,Brug over het Noordelijke hoofd in provinciale weg,Brug (beweegbaar),Nat,HVWN,,,174.535,540.64,1952,15F-104-00,1217,n.v.t.,1217,,,POINT (174535 540640)
brug_beweegbaar.55,176035,547100,491,Brug Spannenburg,15F-102,15F-102-01,Brug Spannenburg,Brug over het Pr. Magrietkanaal in de Strjitwei,Brug (beweegbaar),Nat,HVWN,,,176.035,547.1,1949,15F-102-00,1686,RWS NN / NN District West,1686,,,POINT (176035 547100)
brug_beweegbaar.81,113950,507880,643,Kogerpolderbrug,19D-102,19D-102-02,Kogelpolderbrug,Hoofdoverspanning,Brug (beweegbaar),Droog,HWN,????,,113.95,507.88,1958,19D-102-00,885,PROVINCIE,885,,,POINT (113950 507880)
brug_beweegbaar.85,185873,514140.99999999994,683,Ramspolbrug,21A-101,21A-101-04,Ramspolbrug (oude brug),Brug over het Ramsdiep,Brug (beweegbaar),Droog,HWN,N50,in RW,185.873,514.141,1990,21A-101-00,1217,n.v.t.,1217,,,POINT (185873 514141)
brug_beweegbaar.96,109536,493968,791,Brug Buitenhuizen,25A-114,25A-114-01,Brug Buitenhuizen,Westelijke aanbrug,Brug (beweegbaar),Nat,HVWN,,,109.536,493.968,1930,25A-114-00,880,Geen beheerder/Gesloopt/niet uitgevoerd,880,,,POINT (109536 493968)
brug_beweegbaar.98,109542,493959,798,Buitenhuizen,25A-139,25A-139-01,Buitenhuizen,Brug over het Zijkanaal C ,Brug (beweegbaar),Nat,HVWN,,,109.542,493.959,1997,25A-139-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (109542 493959)
brug_beweegbaar.142,235590,496800,1104,Kleine Puntbrug,28B-304,28B-304-01,Kleine Puntbrug,Brug over het kanaal Almelo-De Haandrik C,Brug (beweegbaar),,HVWN,,,235.59,496.8,1959,28B-304-00,885,PROVINCIE,885,,,POINT (235590 496800)
brug_beweegbaar.158,86560,454830,1207,Fietsbrug Sijtwende,30G-106,30G-106-01,Fietsbrug Sijtwende,Brug over de Vliet in de Cornelis Voorhoevelaan,Brug (beweegbaar),Droog,HWN,????,niet RW,86.56,454.83,2003,30G-106-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (86560 454830)
brug_beweegbaar.212,118980,455520,1360,Blokhuisbrug,31D-104,31D-104-02,Blokhuisbrug,Brug over de Grecht,Brug (beweegbaar),Droog,HWN,N458,,118.98,455.52,1990,31D-104-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (118980 455520)
brug_beweegbaar.298,86740,442040,1824,Oude Zwethbrug,37E-130,37E-130-01,Oude zwethbrug,Brug over de Berkelse Zweth,Brug (beweegbaar),Droog,HWN,????,,86.74,442.04,,37E-130-00,885,PROVINCIE,885,,,POINT (86740 442040)
brug_beweegbaar.359,133360,442320,2038,Bolgerijenbrug,38F-110,38F-110-01,Bolgerijensebrug,Brug over het Merwedekanaal,Brug (beweegbaar),Nat,HVWN,,,133.36,442.32,1887,38F-110-00,885,PROVINCIE,885,,,POINT (133360 442320)
brug_beweegbaar.427,65668,409402,2304,Grevelingensluis,43C-001,43C-001-04,Den Ysere Ryve,Den Ysere Ryve (Brug over het buitenhoofd van de sluis),Brug (beweegbaar),Nat,HVWN,,,65.668,409.402,2005,43C-104-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (65668 409402)
brug_beweegbaar.428,65522.00000000001,409537,2305,Grevelingensluis,43C-001,43C-001-05,Fiets-/voetgangerbrug,Brug naast het binnenhoofd van de sluis ,Brug (beweegbaar),Nat,HVWN,,,65.522,409.537,1990,43C-104-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (65522 409537)
brug_beweegbaar.444,116502,411968,2359,Amertakbrug,44D-120,44D-120-03,Amertakbrug ,Brug over de Amertak in de weg N623,Brug (beweegbaar),Nat,HVWN,,,116.502,411.968,1989,44D-120-00,1682,RWS ZN / ZN District West,1682,,,POINT (116502 411968)
brug_beweegbaar.474,49233,396088,2536,Zandkreeksluis,48E-001,48E-001-03,Hongersdyckbrug,Brug over het binnenhoofd van de Zandkreeksluis,Brug (beweegbaar),Nat,HVWN,,,49.233,396.088,2002,48E-113-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (49233 396088)
brug_beweegbaar.477,58991,390727,2549,Postbrug,48F-110,48F-110-01,Postbrug ,Brug over het Kanaal door Zuid-Beveland,Brug (beweegbaar),Nat,HVWN,,,58.991,390.727,1993,48F-110-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (58991 390727)
brug_beweegbaar.572,177811,363612,2810,Biesterbrug,57F-107,57F-107-01,Biesterbrug,Brug over de Zuid-Willemsvaart,Brug (beweegbaar),Nat,HVWN,,,177.811,363.612,1997,57F-107-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177811 363612)
brug_beweegbaar.573,177092,363214,2811,Weerter-of Stadsbrug,57F-108,57F-108-01,Weerter-of Stadsbrug,Brug over de Zuid Willemsvaart,Brug (beweegbaar),Nat,HVWN,,,177.092,363.214,1952,57F-108-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (177092 363214)
brug_beweegbaar.611,176812,317781,2902,St. Servaasbrug,61F-106,61F-106-03,St. Servaasbrug,Beweegbare deel tpv het oostelijke landhoofd,Brug (beweegbaar),Nat,HVWN,,,176.812,317.781,1960,61F-106-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (176812 317781)
brug_beweegbaar.652,158768,576745,2971,Koningsbrug,05G-110,05G-110-01,Koningsbrug,Koningsbrug,Brug (beweegbaar),Droog,HWN,N31,in RW,158.768,576.745,1953,05G-110-00,1686,RWS NN / NN District West,1686,,,POINT (158768 576745)
brug_beweegbaar.672,177854,578780,2991,Westergobrug,05H-308,05H-308-01,Westergobrug,Brug over het van Harinxmakanaal,Brug (beweegbaar),Droog,HWN,N31,in RW,177.854,578.78,1982,05H-308-00,885,PROVINCIE,885,,,POINT (177854 578780)
brug_beweegbaar.681,191480,575390,3000,Fonejachtbrug,06D-303,06D-303-01,Fonejachtbrug,Brug over het Prinses Margrietkanaal,Brug (beweegbaar),Droog,HWN,N31,in RW,191.48,575.39,1970,06D-303-00,1217,n.v.t.,1217,,,POINT (191480 575390)
brug_beweegbaar.713,236675,580261,3032,Gideonbruggen,07D-100,07D-100-01,Gideonbrug - A,Brug (A) over het Winschoterdiep in de Europaweg,Brug (beweegbaar),Droog,HWN,,niet RW,236.675,580.261,1970,07D-100-00,885,PROVINCIE,885,,,POINT (236675 580261)
brug_beweegbaar.714,236658,580272,3033,Gideonbruggen,07D-100,07D-100-02,Gideonbrug - B,Brug (B) over het Winschoterdiep in de Europaweg,Brug (beweegbaar),Droog,HWN,,niet RW,236.658,580.272,1970,07D-100-00,885,PROVINCIE,885,,,POINT (236658 580272)
brug_beweegbaar.715,236643,580281,3034,Gideonbruggen,07D-100,07D-100-03,Gideonbrug - C,Brug (C) over het Winschoterdiep in de Bornholmstraat,Brug (beweegbaar),Droog,HWN,,niet RW,236.643,580.281,1970,07D-100-00,885,PROVINCIE,885,,,POINT (236643 580281)
brug_beweegbaar.747,233601,580233,3066,Julianabrug,07D-319,07D-319-01,Julianabrug,Brug over het Noord-Willemskanaal,Brug (beweegbaar),Droog,HWN,N7,in RW,233.601,580.233,1966,07D-319-00,1687,RWS NN / NN District Oost,1687,,,POINT (233601 580233)
brug_beweegbaar.752,235993,581504,3071,Euvelgunnerbrug,07D-323,07D-323-01,Euvelgunnerbrug,Brug over het Winschoterdiep,Brug (beweegbaar),Droog,HWN,N7,in RW,235.993,581.504,1989,07D-323-00,1687,RWS NN / NN District Oost,1687,,,POINT (235993 581504)
brug_beweegbaar.756,236791,582862,3076,Driebondsbrug,07D-326,07D-326-01,Driebondsbrug,Westelijke brug over het Eemskanaal,Brug (beweegbaar),Nat,HVWN,,,236.791,582.862,1986,07D-326-00,1687,RWS NN / NN District Oost,1687,,,POINT (236791 582862)
brug_beweegbaar.757,236812,582871,3077,Driebondsbrug,07D-326,07D-326-02,Driebondsbrug,Oostelijke brug over het Eemskanaal,Brug (beweegbaar),Nat,HVWN,,,236.812,582.871,1986,07D-326-00,1687,RWS NN / NN District Oost,1687,,,POINT (236812 582871)
brug_beweegbaar.790,255820,576326,3110,Zuidbroek ,07H-100,07H-100-01,Zuidbroek west,Westelijke brug over het Winschoterdiep,Brug (beweegbaar),Droog,HWN,N33,in RW,255.82,576.326,1964,07H-100-00,1687,RWS NN / NN District Oost,1687,,,POINT (255820 576326)
brug_beweegbaar.806,276004,578343,3126,Westerwoldsche Aa,08C-103,08C-103-01,Westerwoldsche Aa,Noordelijke brug (HRL) over de Westerwoldshe Aa,Brug (beweegbaar),Droog,HWN,A7,in RW,276.004,578.343,1992,08C-103-00,1687,RWS NN / NN District Oost,1687,,,POINT (276004 578343)
brug_beweegbaar.807,276000,578330,3127,Westerwoldsche Aa,08C-103,08C-103-02,Westerwoldsche Aa,Zuidelijke brug (HRR) over de Westerwoldsche Aa,Brug (beweegbaar),Droog,HWN,A7,in RW,276,578.33,1966,08C-103-00,1687,RWS NN / NN District Oost,1687,,,POINT (276000 578330)
brug_beweegbaar.838,163873,563502,3160,Kruiswaterbruggen,10E-001,10E-001-01,Kruiswaterbruggen - Noord,Noordelijke brug over het Kruiswater,Brug (beweegbaar),Droog,HWN,A7,in RW,163.873,563.502,1939,10E-100-00,1686,RWS NN / NN District West,1686,,,POINT (163873 563502)
brug_beweegbaar.839,163869,563483,3161,Kruiswaterbruggen,10E-001,10E-001-02,Kruiswaterbruggen zuid,Zuidelijke brug over het kruiswater,Brug (beweegbaar),Droog,HWN,A7,in RW,163.869,563.483,1973,10E-101-00,1686,RWS NN / NN District West,1686,,,POINT (163869 563483)
brug_beweegbaar.855,172123,559842,3177,Geeuwbruggen,10H-103,10H-103-01,Geeuwbruggen - Zuid,Zuidelijke brug,Brug (beweegbaar),Droog,HWN,N7,in RW,172.123,559.842,1972,10H-103-00,1217,n.v.t.,1217,,,POINT (172123 559842)
brug_beweegbaar.856,172135,559852,3178,Geeuwbruggen,10H-103,10H-103-02,Geeuwbruggen - Noord,Noordelijke brug,Brug (beweegbaar),Droog,HWN,N7,in RW,172.135,559.852,1972,10H-103-00,1217,n.v.t.,1217,,,POINT (172135 559852)
brug_beweegbaar.896,182105,550350,3218,Scharsterrijn,11C-108,11C-108-01,Scharsterrijn,Noordelijke brug over de Scharsterrijn,Brug (beweegbaar),Droog,HWN,A6,in RW,182.105,550.35,1968,11C-108-00,1686,RWS NN / NN District West,1686,,,POINT (182105 550350)
brug_beweegbaar.897,182120,550335,3219,Scharsterrijn,11C-108,11C-108-02,Scharsterrijn,Zuidelijke brug over de Scharsterrijn,Brug (beweegbaar),Droog,HWN,A6,in RW,182.12,550.335,1968,11C-108-00,1686,RWS NN / NN District West,1686,,,POINT (182120 550335)
brug_beweegbaar.1050,115172,547486,3377,Kooybrug,14B-107,14B-107-01,Kooybrug (orthotrope rvl),Brug over het Noordhollandsch Kanaal,Brug (beweegbaar),Droog,HWN,N99,in RW,115.172,547.486,1986,14B-107-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (115172 547486)
brug_beweegbaar.1077,120448,544505,3404,Balgzandbrug,14E-004,14E-004-01,Balgzandbrug (orthotrope rvl),Brug over het Balgzandkanaal nabij van Ewijcksluis,Brug (beweegbaar),Droog,HWN,N99,in RW,120.448,544.505,1930,14E-100-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (120448 544505)
brug_beweegbaar.1078,120440,544512,3405,Balgzandbrug,14E-004,14E-004-02,Balgzandbrug,Brug over het Balgzandkanaal in de locale weg,Brug (beweegbaar),Droog,HWN,N99,niet RW,120.44,544.512,1987,14E-113-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (120440 544512)
brug_beweegbaar.1255,112166,516267.00000000006,3594,Friese Brug,19B-100,19B-100-01,Friese Brug,Brug over het Noordhollandsch kanaal,Brug (beweegbaar),Nat,HVWN,,,112.166,516.267,1950,19B-100-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (112166 516267)
brug_beweegbaar.1347,147979,522775.99999999994,3686,Krabbersgatsluis,20A-001,20A-001-03,Krabbersgatsluis,Brug over de schut- en spuisluis,Brug (beweegbaar),Nat,HVWN,,,147.979,522.776,1969,20A-300-00,1675,RWS MN / MN District Noord,1675,,,POINT (147979 522776)
brug_beweegbaar.1353,158200,504391,3692,Houtribsluizen,20D-001,20D-001-03,Houtribsluizen,Brug over de  schutsluizen,Brug (beweegbaar),Nat,HVWN,,,158.2,504.391,1972,20D-300-00,1675,RWS MN / MN District Noord,1675,,,POINT (158200 504391)
brug_beweegbaar.1358,172517,513938.99999999994,3697,Ketelbrug,20F-101,20F-101-01,Ketelbrug - Noord,Noordelijke Ketelbrug,Brug (beweegbaar),Droog,HWN,A6,in RW,172.517,513.939,1967,20F-101-00,1675,RWS MN / MN District Noord,1675,,,POINT (172517 513939)
brug_beweegbaar.1359,172525,513929,3698,Ketelbrug,20F-101,20F-101-02,Ketelbrug - Zuid,Zuidelijke Ketelbrug,Brug (beweegbaar),Droog,HWN,A6,in RW,172.525,513.929,1967,20F-101-00,1675,RWS MN / MN District Noord,1675,,,POINT (172525 513929)
brug_beweegbaar.1409,186742,506458,3748,Roggebotsluis,21C-001,21C-001-02,Roggebotbrug,Brug over het noordelijk hoofd van de schutsluis,Brug (beweegbaar),Nat,HVWN,,,186.742,506.458,1955,21C-300-00,1675,RWS MN / MN District Noord,1675,,,POINT (186742 506458)
brug_beweegbaar.1411,186982,510710,3750,Eilandbrug,21C-100,21C-100-01,Eilandbrug,Brug over de ijssel bij kampen in rijksweg 50,Brug (beweegbaar),Droog,HWN,N50,in RW,186.982,510.71,2002,21C-100-00,1679,RWS ON / ON District Noord,1679,,,POINT (186982 510710)
brug_beweegbaar.1438,201330,517100,3777,Grote Kolksluis,21E-001,21E-001-02,Grote kolksluisbrug,Brug over het buitenhoofd,Brug (beweegbaar),Nat,HVWN,,,201.33,517.1,1942,21E-102-00,1679,RWS ON / ON District Noord,1679,,,POINT (201330 517100)
brug_beweegbaar.1439,201380,517150,3778,Grote Kolksluis,21E-001,21E-001-03,Grotekolksluisfietsbrug,Brug over het binnenhoofd,Brug (beweegbaar),Nat,HVWN,,,201.38,517.15,1983,21E-112-00,1679,RWS ON / ON District Noord,1679,,,POINT (201380 517150)
brug_beweegbaar.1441,201774,516932,3780,Meppelerdiepsluis,21E-002,21E-002-02,Meppelerdiepbrug,Brug over de sluis,Brug (beweegbaar),Nat,HVWN,,,201.774,516.932,1955,21E-101-00,1679,RWS ON / ON District Noord,1679,,,POINT (201774 516932)
brug_beweegbaar.1525,200316,502672,3873,Spooldersluis,21G-350,21G-350-02,Spoldersluisbrug,Brug over het binnenhoofd,Brug (beweegbaar),Nat,HVWN,,,200.316,502.672,1964,21G-100-00,1679,RWS ON / ON District Noord,1679,,,POINT (200316 502672)
brug_beweegbaar.1560,101310,497860,3918,IJmuiden sluizen,25A-001,25A-001-05,Brug Buitenhoofd Middensluis,Brug over het buitenhoofd van de Middensluis,Brug (beweegbaar),Nat,HVWN,,,101.31,497.86,1954,25A-104-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101310 497860)
brug_beweegbaar.1561,101556,497859,3919,IJmuiden sluizen,25A-001,25A-001-06,Brug Binnenhoofd Middensluis,Brug over het binnenhoofd van de Middensluis,Brug (beweegbaar),Nat,HVWN,,,101.556,497.859,1954,25A-105-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101556 497859)
brug_beweegbaar.1562,100858,497690,3920,IJmuiden sluizen,25A-001,25A-001-07,Brug Buitenhoofd Zuidersluis,Brug over het buitenhoofd van de Zuidersluis,Brug (beweegbaar),Nat,HVWN,,,100.858,497.69,1954,25A-106-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (100858 497690)
brug_beweegbaar.1563,100857,497645,3921,IJmuiden sluizen,25A-001,25A-001-08,Brug Buitenhoofd Kleine Sluis,Brug over het buitenhoofd van de Kleine Sluis,Brug (beweegbaar),Nat,HVWN,,,100.857,497.645,1954,25A-116-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (100857 497645)
brug_beweegbaar.1588,107755,492774,3946,Brug Zijkanaal C,25A-100,25A-100-01,Brug Zijkanaal C noord,Noordelijke brug Zijkanaal C,Brug (beweegbaar),Droog,HWN,A9,in RW,107.755,492.774,1969,25A-100-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (107755 492774)
brug_beweegbaar.1589,107745,492766,3947,Brug Zijkanaal C,25A-100,25A-100-02,Brug Zijkanaal C zuid,Zuidelijke brug Zijkanaal C,Brug (beweegbaar),Droog,HWN,A9,in RW,107.745,492.766,1969,25A-100-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (107745 492766)
brug_beweegbaar.1648,115865,497435,4008,Coenbruggen,25B-102,25B-102-01,Coenbrug noord,Noordelijke Coenbrug,Brug (beweegbaar),Droog,HWN,A8,in RW,115.865,497.435,1965,25B-102-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (115865 497435)
brug_beweegbaar.1649,115864,497423,4009,Coenbruggen,25B-102,25B-102-02,Coenbrug zuid,Zuidelijke Coenbrug,Brug (beweegbaar),Droog,HWN,A8,in RW,115.864,497.423,1965,25B-102-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (115864 497423)
brug_beweegbaar.1713,118197,483486,4073,Schinkelbrug,25D-001,25D-001-01,Schinkelbrug noord,Noordelijke Schinkelbrug over het Nieuwemeer,Brug (beweegbaar),Droog,HWN,A10,in RW,118.197,483.486,1969,25D-125-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (118197 483486)
brug_beweegbaar.1714,118204,483391,4074,Schinkelbrug,25D-001,25D-001-02,Schinkelbrugzuid,Zuidelijke Schinkelbrug over het Nieuwemeer,Brug (beweegbaar),Droog,HWN,A10,in RW,118.204,483.391,1969,25D-126-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (118204 483391)
brug_beweegbaar.1753,116051,480639,4113,Schipholbruggen,25D-100,25D-100-01,Schipholbrug zuid,Zuidelijke Schipholbrug over de Ringvaart,Brug (beweegbaar),Droog,HWN,A9,in RW,116.051,480.639,1967,25D-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (116051 480639)
brug_beweegbaar.1754,116060,480654,4114,Schipholbruggen,25D-100,25D-100-02,Schipholbrug noord,Noordelijke Schipholbrug over de Ringvaart,Brug (beweegbaar),Droog,HWN,A9,in RW,116.06,480.654,1967,25D-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (116060 480654)
brug_beweegbaar.1859,126400,487956,4219,Schellingwouderbrug,25E-100,25E-100-01,Schellingwouderbrug,Brug over het Buiten-IJ in de Zuiderzeeweg,Brug (beweegbaar),Nat,HVWN,,,126.4,487.956,1958,25E-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (126400 487956)
brug_beweegbaar.1914,125737,486286,4275,Sluiscomplex Zeeburg,25G-010,25G-010-03,Brug Zeeburg,Brug over noordelijk hoofd van de westelijke sluis Zeeburg,Brug (beweegbaar),Nat,HVWN,,,125.737,486.286,1890,25G-316-00,1217,n.v.t.,1217,,,POINT (125737 486286)
brug_beweegbaar.2015,132983,482113,4379,Vechtbrug,25H-100,25H-100-01,Vechtbrug zuid,Zuidelijke brug over de Vecht,Brug (beweegbaar),Droog,HWN,A1,in RW,132.983,482.113,1962,25H-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (132983 482113)
brug_beweegbaar.2016,133000,482129,4380,Vechtbrug,25H-100,25H-100-02,Vechtbrug noord,Noordelijke brug over de Vecht,Brug (beweegbaar),Droog,HWN,A1,in RW,133,482.129,1962,25H-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (133000 482129)
brug_beweegbaar.2159,201580,498760,4526,Hattemerbrug,27E-101,27E-101-01,Hattemerbrug,Hattemerbrug,Brug (beweegbaar),Droog,HWN,,,201.58,498.76,1956,27E-101-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (201580 498760)
brug_beweegbaar.2160,201960,496780,4527,Hezenbergerbrug,27E-102,27E-102-01,Hezenbergerbrug,Hezenbergerbrug,Brug (beweegbaar),Droog,HWN,,,201.96,496.78,1940,27E-102-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (201960 496780)
brug_beweegbaar.2286,97964,470997,4653,Kaagbruggen,30F-100,30F-100-01,Kaagbruggen zuid,Zuidelijke brug over de Ringvaart,Brug (beweegbaar),Droog,HWN,A44,in RW,97.964,470.997,1937,30F-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (97964 470997)
brug_beweegbaar.2287,97955,471006,4654,Kaagbruggen,30F-100,30F-100-02,Kaagbruggen noord,Noordelijke Kaagbrug over de Ringvaart,Brug (beweegbaar),Droog,HWN,A44,in RW,97.955,471.006,1937,30F-100-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (97955 471006)
brug_beweegbaar.2288,90763,464142,4655,Brug Oude Rijn,30F-101,30F-101-01,Oude Rijn west,Westelijke brug Oude Rijn,Brug (beweegbaar),Droog,HWN,A44,in RW,90.763,464.142,1962,30F-101-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (90763 464142)
brug_beweegbaar.2289,90774,464140,4656,Brug Oude Rijn,30F-101,30F-101-02,Oude Rijn oost,Oostelijke brug Oude Rijn,Brug (beweegbaar),Droog,HWN,A44,in RW,90.774,464.14,1962,30F-101-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (90774 464140)
brug_beweegbaar.2290,95934,462509,4657,Oude Rijn,30F-102,30F-102-01,Oude Rijn west,Westelijke brug Oude Rijn,Brug (beweegbaar),Droog,HWN,A4,in RW,95.934,462.509,1956,30F-102-00,1217,n.v.t.,1217,,,POINT (95934 462509)
brug_beweegbaar.2291,95941,462497,4658,Oude Rijn,30F-102,30F-102-02,Oude Rijn oost,Oostelijke brug Oude Rijn,Brug (beweegbaar),Droog,HWN,A4,in RW,95.941,462.497,1956,30F-102-00,1217,n.v.t.,1217,,,POINT (95941 462497)
brug_beweegbaar.2571,124890,450951,4958,Montfoort,31G-301,31G-301-01,Draaibrug Montfoort,Draaibrug Montfoort over de Hollandsche IJssel in het IJsselplein,Brug (beweegbaar),Nat,HVWN,,,124.89,450.951,1900,31G-301-00,1676,RWS MN / MN District Zuid,1676,,,POINT (124890 450951)
brug_beweegbaar.2598,134642,455778,4985,Muntsluis,31H-008,31H-008-01,Dubbele basculebrug over 2e Sluis Bewesten Utrecht (Muntsluis),Dubbele basculebrug over 2e Sluis Bewesten Utrecht (Muntsluis) in de Groeneweg,Brug (beweegbaar),Nat,HVWN,,,134.642,455.778,1904,31H-314-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134642 455778)
brug_beweegbaar.2698,134960,455450,5087,Muntbrug,31H-310,31H-310-01,Muntbrug (draaibrug),Muntbrug (draaibrug) over het Merwedekanaal in de Leidsweg ,Brug (beweegbaar),Nat,HVWN,,,134.96,455.45,1889,31H-310-00,1676,RWS MN / MN District Zuid,1676,,,POINT (134960 455450)
