FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2000103,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46649915,,,"LINESTRING (185321.21700000018 345660.7030000016, 185320.5709999986 345662.2950000018, 185319.75600000098 345663.5329999998, 185318.63599999994 345664.86400000006, 185317.32499999925 345665.8220000006, 185315.59200000018 345666.561999999, 185313.8449999988 345666.94900000095, 185312.17700000107 345667.2679999992, 185310.5240000002 345667.3729999997, 185308.8740000017 345667.19000000134, 185306.28700000048 345666.6169999987, 185300.6160000004 345664.81599999964, 185294.12000000104 345662.83100000024, 185293.73600000143 345662.6959999986)"
dtb_lijn.2000104,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46649916,,,"LINESTRING (185298.27299999818 345642.3189999983, 185298.77699999884 345642.48999999836, 185303.3139999993 345644.0320000015, 185308.4140000008 345644.40900000185, 185316.6160000004 345647.19999999925, 185318.2490000017 345648.6099999994, 185319.8200000003 345650.4849999994, 185320.8909999989 345652.1970000006, 185321.8139999993 345654.4149999991, 185322.0460000001 345655.9670000002, 185322.0080000013 345657.5249999985, 185321.5540000014 345659.2170000002, 185321.21700000018 345660.7030000016)"
dtb_lijn.2000105,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649506,,,"LINESTRING (185264.21200000122 346128.20699999854, 185269.16600000113 346129.4470000006)"
dtb_lijn.2000106,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46649917,,,"LINESTRING (185264.69399999827 346130.81500000134, 185267.71700000018 346132.0379999988)"
dtb_lijn.2000107,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,O,46649918,,,"LINESTRING (185255.34600000083 346093.26900000125, 185268.00400000066 346094.8040000014, 185285.90199999884 346097.16800000146, 185305.79199999943 346100.01399999857)"
dtb_lijn.2000108,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649919,,,"LINESTRING (185275.03700000048 346047.1000000015, 185279.1009999998 346045.0450000018, 185281.95100000128 346042.53599999845, 185284.16200000048 346039.78500000015, 185285.40199999884 346036.243999999, 185285.84699999914 346032.1279999986, 185284.58799999952 346029.8660000004, 185282.05200000107 346027.875, 185278.73600000143 346027.27600000054, 185275.58100000024 346027.4849999994, 185271.71400000155 346026.89499999955, 185268.76900000125 346025.52699999884)"
dtb_lijn.2000109,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649920,,,"LINESTRING (185237.99399999902 345997.118999999, 185241.6240000017 346003.22300000116, 185242.94099999964 346008.6090000011, 185243.3449999988 346015.26399999857, 185242.90399999917 346021.4699999988, 185241.31500000134 346029.86199999973, 185238.7259999998 346038.21599999815, 185236.3990000002 346045.0249999985, 185232.82699999958 346052.96599999815, 185228.69200000167 346060.3969999999, 185222.8759999983 346070.868999999)"
dtb_lijn.2000110,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46649921,,,"LINESTRING (185275.03700000048 346047.1000000015, 185278.49399999902 346046.62900000066, 185281.2349999994 346045.0760000013, 185284.02199999988 346043.05799999833, 185286.20100000128 346040.49599999934, 185287.90399999917 346037.5610000007, 185289.0159999989 346034.17599999905, 185288.98600000143 346030.43299999833, 185288.1499999985 346027.77699999884, 185286.48200000077 346025.27800000086, 185284.54300000146 346023.90300000086, 185281.95899999887 346023.22100000083, 185279.6799999997 346023.3429999985, 185277.5080000013 346023.3759999983, 185276.52199999988 346023.2670000009, 185273.4450000003 346022.436999999, 185271.09099999815 346020.69000000134, 185268.96599999815 346018.42599999905, 185267.77800000086 346016.82400000095)"
dtb_lijn.2000111,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649922,,,"LINESTRING (185255.07400000095 346009.2280000001, 185253.20600000024 346002.1889999993, 185250.23900000006 345992.61199999973)"
dtb_lijn.2000112,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649923,,,"LINESTRING (185268.76900000125 346025.52699999884, 185264.9149999991 346022.4120000005, 185261.18100000173 346018.5689999983, 185257.92500000075 346014.7659999989, 185256.39600000158 346011.8740000017, 185255.07400000095 346009.2280000001)"
dtb_lijn.2000113,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649924,,,"LINESTRING (185250.23900000006 345992.61199999973, 185251.42799999937 345986.9310000017, 185252.45800000057 345981.1169999987, 185253.65100000054 345976.01199999824, 185253.70800000057 345972.5920000002, 185252.79300000146 345966.9120000005, 185250.66800000146 345962.38899999857, 185247.23699999973 345957.0089999996, 185245.14799999818 345953.66000000015, 185243.47399999946 345949.48800000176, 185242.75400000066 345945.1739999987, 185243.13500000164 345938.3999999985)"
dtb_lijn.2000114,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661729,,,"LINESTRING (185248.50499999896 346003.63800000027, 185245.95800000057 345997.9230000004, 185243.66000000015 345993.86400000006, 185241.4210000001 345989.93400000036, 185240.1169999987 345988.4609999992, 185238.05799999833 345986.55799999833, 185236.1719999984 345984.73699999973)"
dtb_lijn.2000115,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46661730,,,"LINESTRING (185243.13500000164 345938.3999999985, 185247.7190000005 345929.2010000013, 185254.2580000013 345917.5929999985, 185263.0399999991 345902.6429999992, 185270.52199999988 345889.92599999905, 185277.22199999914 345879.86100000143)"
dtb_lijn.2000116,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46661731,,,"LINESTRING (185258.82699999958 345885.52899999917, 185263.2960000001 345887.68299999833, 185261.7589999996 345891.2710000016)"
dtb_lijn.2000117,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662128,,,"LINESTRING (185241.70199999958 345883.0879999995, 185243.9059999995 345878.4470000006, 185248.5080000013 345880.631000001)"
dtb_lijn.2000118,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662129,,,"LINESTRING (185277.22199999914 345879.86100000143, 185280.0399999991 345875.8969999999)"
dtb_lijn.2000119,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662130,,,"LINESTRING (185289.22199999914 345881.2529999986, 185289.10599999875 345881.3539999984, 185286.86800000072 345885.2479999997, 185280.62200000137 345895.8379999995, 185275.57299999893 345903.9629999995, 185268.12200000137 345914.05000000075, 185260.73000000045 345926.95699999854, 185257.03400000185 345933.0089999996, 185254.19399999827 345939.03599999845, 185252.84600000083 345942.4510000013, 185252.33799999952 345946.1220000014, 185252.96499999985 345950.17599999905, 185254.89699999988 345954.51999999955, 185256.69999999925 345959.9450000003, 185258.4609999992 345966.4789999984, 185259.58300000057 345972.48800000176, 185260.13699999824 345978.686999999, 185259.78400000185 345985.4459999986, 185259.15100000054 345990.45600000024, 185260.12900000066 345998.1649999991, 185263.22300000116 346007.6460000016, 185267.64200000092 346016.66000000015, 185267.77800000086 346016.82400000095)"
dtb_lijn.2000120,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662131,,,"LINESTRING (185255.4609999992 345858.82400000095, 185258.1499999985 345858.2199999988, 185259.72899999842 345857.3900000006)"
dtb_lijn.2000121,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662132,,,"LINESTRING (185285.30600000173 345827.7820000015, 185280.92599999905 345835.7109999992, 185277.00299999863 345841.88500000164, 185273.4200000018 345847.47199999914, 185270.5940000005 345851.7410000004, 185267.9050000012 345855.11199999973, 185265.84899999946 345857.48099999875, 185263.0150000006 345860.0020000003)"
dtb_lijn.2000122,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46661329,,,"LINESTRING (185260.94399999827 345856.7329999991, 185262.9690000005 345855.39499999955, 185265.25299999863 345853.5709999986, 185267.2969999984 345851.1229999997, 185269.6000000015 345848.25400000066, 185271.27299999818 345845.4279999994, 185272.9840000011 345842.6020000018, 185276.00299999863 345836.82499999925, 185278.57200000063 345830.9210000001, 185280.77199999988 345825.59099999815)"
dtb_lijn.2000123,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46661732,,,"LINESTRING (185297.56700000167 345808.0069999993, 185292.14200000092 345816.44299999997, 185288.13699999824 345822.66899999976, 185285.30600000173 345827.7820000015)"
dtb_lijn.2000124,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46661733,,,"LINESTRING (185243.3299999982 345642.40399999917, 185243.38800000027 345642.4750000015, 185245.0150000006 345642.98800000176, 185246.22100000083 345643.368999999, 185257.73299999908 345647.0020000003, 185266.47700000182 345649.7280000001, 185267.65199999884 345650.0940000005, 185269.48299999908 345650.6649999991, 185283.0639999993 345655.3599999994, 185293.48999999836 345658.73600000143, 185294.88500000164 345659.188000001, 185309.4609999992 345663.55099999905, 185311.24500000104 345663.5300000012, 185312.60700000077 345663.2809999995, 185314.0009999983 345662.66699999943, 185315.3909999989 345661.8759999983, 185316.44099999964 345660.6640000008, 185317.27899999917 345659.24599999934, 185317.71200000122 345657.631000001, 185317.5780000016 345656.1939999983, 185316.98800000176 345654.65199999884, 185316.16899999976 345653.3209999986, 185315.03500000015 345652.19999999925, 185313.51900000125 345651.2329999991, 185307.40900000185 345649.4360000007, 185307.2899999991 345649.4530000016)"
dtb_lijn.2000127,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46648863,,,"LINESTRING (184550.57299999893 343695.0700000003, 184529.688000001 343684.0080000013, 184514.9140000008 343676.2989999987, 184505.03400000185 343671.3139999993, 184495.0709999986 343666.8049999997, 184484.875 343662.2870000005, 184473.18100000173 343656.9230000004, 184462.4210000001 343652.6090000011, 184450.2419999987 343647.33999999985, 184439.9050000012 343643.30900000036, 184437.3500000015 343642.2490000017, 184436.63199999928 343642.2120000012, 184434.45699999854 343645.86199999973, 184430.3990000002 343651.3260000013, 184426.24300000072 343657.006000001, 184421.62200000137 343663.19900000095, 184416.8909999989 343669.65399999917, 184412.80700000003 343675.4690000005, 184406.5639999993 343684.06500000134, 184420.12299999967 343696.9609999992, 184414.7650000006 343704.881000001, 184405.58300000057 343697.7030000016, 184399.82499999925 343693.2039999999)"
dtb_lijn.2000128,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46648864,,,"LINESTRING (184441.32499999925 343749.10599999875, 184428.56799999997 343735.33399999887, 184415.27100000158 343720.8969999999)"
dtb_lijn.2000129,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46648865,,,"LINESTRING (184443.33100000024 343751.1339999996, 184441.32499999925 343749.10599999875)"
dtb_lijn.2000130,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46648866,,,"LINESTRING (184439.44000000134 343637.6409999989, 184437.3500000015 343642.2490000017)"
dtb_lijn.2000131,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46642913,,,"LINESTRING (184422.71400000155 343895.6099999994, 184412.9910000004 343887.75, 184400.3350000009 343877.2250000015, 184391.28500000015 343869.51199999824, 184381.29199999943 343861.2670000009)"
dtb_lijn.2000132,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46642914,,,"LINESTRING (184393.063000001 343858.47399999946, 184398.1339999996 343861.1180000007)"
dtb_lijn.2000133,W030701,,,greppel,2000-04-06T00:00:00,,,,,1,1,O,46642915,,,"LINESTRING (184402.8299999982 343891.84600000083, 184414.79300000146 343901.6810000017)"
dtb_lijn.2000134,W030701,,,greppel,2000-04-06T00:00:00,,,,,1,1,O,46649925,,,"LINESTRING (184383.29399999976 343875.2349999994, 184391.87900000066 343882.3359999992, 184397.313000001 343887.0859999992)"
dtb_lijn.2000135,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46649926,,,"LINESTRING (184414.563000001 343903.1020000018, 184413.76000000164 343902.4519999996, 184407.61300000176 343897.38800000027, 184403.061999999 343893.66800000146)"
dtb_lijn.2000136,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46649927,,,"LINESTRING (184398.77299999818 343887.2270000018, 184398.01700000092 343887.98800000176, 184397.30299999937 343888.51099999994, 184396.75200000033 343888.3729999997, 184395.37099999934 343887.0300000012, 184389.60300000012 343881.91899999976, 184382.85799999908 343876.5249999985, 184381.74599999934 343875.43299999833)"
dtb_lijn.2000137,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46649928,,,"LINESTRING (184406.4759999998 343822.0210000016, 184420.63500000164 343832.9279999994)"
dtb_lijn.2000138,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46649929,,,"LINESTRING (184406.4759999998 343822.0210000016, 184404.0610000007 343820.4479999989)"
dtb_lijn.2000139,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46649930,,,"LINESTRING (184395.56599999964 343699.01199999824, 184389.0540000014 343707.98000000045, 184384.13500000164 343714.66899999976, 184378.54100000113 343722.3440000005, 184372.83300000057 343730.4360000007, 184364.20699999854 343741.8020000011, 184369.64499999955 343747.6099999994, 184376.47100000083 343755.12900000066, 184381.14299999923 343759.8299999982, 184386.73999999836 343752.6479999982, 184393.52199999988 343743.6339999996, 184396.82600000128 343739.0489999987, 184400.28200000152 343734.2520000003, 184407.48800000176 343724.2529999986, 184412.06799999997 343717.61499999836, 184405.83700000122 343710.6620000005, 184395.56599999964 343699.01199999824)"
dtb_lijn.2000140,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46649931,,,"LINESTRING (184395.56599999964 343699.01199999824, 184399.82499999925 343693.2039999999, 184406.5639999993 343684.06500000134)"
dtb_lijn.2000141,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46649932,,,"LINESTRING (184412.06799999997 343717.61499999836, 184415.27100000158 343720.8969999999)"
dtb_lijn.2000142,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46649933,,,"LINESTRING (184369.99700000137 344463.27600000054, 184374.70800000057 344465.61499999836, 184378.51799999923 344466.94299999997, 184384.86199999973 344469.1550000012, 184390.93200000003 344470.1959999986, 184393.64799999818 344471.2170000002, 184395.3049999997 344472.34699999914, 184398.55700000003 344474.8229999989, 184401.03700000048 344476.3229999989, 184404.59899999946 344477.99599999934, 184408.04800000042 344479.1579999998, 184412.0150000006 344480.13699999824, 184415.7109999992 344480.08300000057, 184419.33199999854 344479.2509999983, 184421.88899999857 344478.25400000066, 184424.20800000057 344476.4479999989, 184426.07600000128 344473.77800000086, 184427.9140000008 344470.0159999989, 184428.85799999908 344466.9679999985, 184429.13800000027 344463.6259999983, 184428.75200000033 344461.0399999991, 184427.26199999824 344457.48800000176, 184424.85200000182 344454.5179999992, 184421.44999999925 344452.08399999887, 184418.00200000033 344450.6020000018, 184415.23800000176 344449.9979999997, 184412.6559999995 344450.02899999917, 184409.92700000107 344450.6020000018, 184406.55900000036 344451.45800000057, 184402.53400000185 344452.5769999996, 184399.74500000104 344453.30999999866, 184397.05900000036 344453.68400000036, 184394.64600000158 344453.38699999824, 184389.79300000146 344452.7980000004, 184384.16299999878 344451.3260000013, 184378.92300000042 344450.811999999, 184373.67399999872 344450.56799999997, 184370.03799999878 344450.7529999986, 184366.7800000012 344451.5520000011, 184364.16699999943 344452.5949999988, 184361.28500000015 344453.88500000164)"
dtb_lijn.2000143,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46649934,,,"LINESTRING (184380.76999999955 344499.54300000146, 184372.95899999887 344493.76000000164, 184361.2190000005 344485.6039999984, 184359.52299999818 344488.5480000004, 184355.39499999955 344496.4750000015, 184350.41699999943 344506.6339999996, 184345.02899999917 344517.51900000125)"
dtb_lijn.2000144,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649935,,,"LINESTRING (184369.99700000137 344463.27600000054, 184375.4699999988 344463.2049999982, 184382.33300000057 344464.3520000018, 184389.42399999872 344466.26199999824, 184396.66099999845 344468.69900000095, 184400.34600000083 344470.50400000066, 184403.48900000006 344472.61199999973, 184406.8299999982 344474.29100000113, 184410.65799999982 344475.76900000125, 184413.34899999946 344476.2010000013, 184415.7100000009 344476.1499999985, 184418.2190000005 344475.4290000014, 184420.16699999943 344474.1889999993, 184422.51000000164 344471.95800000057, 184423.89499999955 344469.8530000001, 184425.08399999887 344466.3500000015, 184424.9459999986 344463.6039999984, 184424.18400000036 344460.6409999989, 184422.6719999984 344458.04300000146, 184420.14400000125 344455.34899999946, 184418.53200000152 344454.4299999997, 184416.48000000045 344453.618999999, 184414.68400000036 344453.3929999992, 184412.72199999914 344453.58900000155, 184411.08300000057 344454.12099999934, 184406.6099999994 344455.69900000095, 184402.86100000143 344457.08199999854, 184400.41099999845 344457.7490000017, 184398.08799999952 344457.9699999988, 184395.61100000143 344457.4789999984, 184389.9219999984 344456.2800000012, 184382.58999999985 344454.8920000009, 184373.06700000167 344452.993999999, 184367.87099999934 344453.2800000012, 184365.33999999985 344453.94000000134, 184362.91099999845 344454.97100000083, 184361.11899999902 344456.15100000054, 184359.51199999824 344457.8429999985, 184357.78700000048 344459.7969999984, 184356.48299999908 344461.0329999998, 184354.27800000086 344462.3209999986, 184352.16800000146 344463.01000000164, 184349.12700000033 344462.9149999991, 184345.99399999902 344462.23999999836, 184342.74500000104 344460.58399999887, 184337.8049999997 344457.0799999982)"
dtb_lijn.2000145,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,M,46649936,,,"LINESTRING (184338.47800000012 344448.86400000006, 184347.57200000063 344432.13699999824, 184357.57699999958 344413.6259999983, 184372.2960000001 344388.11100000143, 184384.99300000072 344366.57499999925, 184400.75 344338.25400000066, 184401.79899999872 344336.7950000018, 184402.96299999952 344335.6640000008)"
dtb_lijn.2000146,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46649937,,,"LINESTRING (184381.30200000107 344349.2650000006, 184381.01799999923 344350.3359999992, 184380.37099999934 344351.80099999905, 184378.72399999946 344354.39400000125, 184377.24399999902 344356.8570000008, 184376.58700000122 344357.3599999994, 184375.50600000098 344357.8740000017)"
dtb_lijn.2000147,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649938,,,"LINESTRING (184381.30200000107 344349.2650000006, 184378.11899999902 344347.43299999833)"
dtb_lijn.2000148,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46649529,,,"LINESTRING (184374.40199999884 344353.6739999987, 184375.24599999934 344354.81599999964, 184375.49700000137 344355.7879999988, 184375.50600000098 344357.8740000017)"
dtb_lijn.2000149,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46649530,,,"LINESTRING (184390.8759999983 343965.38599999994, 184382.4450000003 343972.9510000013, 184372.64200000092 343981.02699999884, 184366.73800000176 343985.3539999984)"
dtb_lijn.2000150,W030701,,,greppel,2000-04-06T00:00:00,,,,,1,1,O,46649531,,,"LINESTRING (184399.59699999914 343991.311999999, 184385.94000000134 344003.3220000006, 184366.90799999982 344019.62900000066, 184351.9360000007 344032.5870000012)"
dtb_lijn.2000251,T0105,,VTO,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662947,,,"LINESTRING (179430.311999999 330565.2529999986, 179420.81899999827 330558.36499999836, 179417.3660000004 330556.436999999, 179411.7049999982 330553.09099999815, 179407.4919999987 330550.9459999986, 179403.71200000122 330548.9210000001)"
dtb_lijn.2000151,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663600,,,"LINESTRING (182754.01000000164 339771.65199999884, 182754.18100000173 339765.7479999997, 182747.375 339757.2199999988, 182740.75200000033 339748.9470000006, 182733.13800000027 339739.8209999986, 182732.50200000033 339747.506000001, 182731.53599999845 339764.6009999998, 182730.7800000012 339774.6559999995, 182728.51999999955 339806.0379999988, 182726.94200000167 339829.31500000134, 182725.80600000173 339848.22100000083, 182725.41000000015 339854.8209999986, 182724.1889999993 339877.4690000005, 182750.02299999818 339875.4539999999)"
dtb_lijn.2000152,T0105,,,raster/hekwerk,2014-01-23T00:00:00,,,,,1,1,M,46663601,,,"LINESTRING (182759.13500000164 339741.36400000006, 182741.72399999946 339737.436999999, 182737.6169999987 339736.7969999984, 182742.32200000063 339742.98000000045, 182747.36199999973 339749.375, 182752.23099999875 339755.4840000011, 182757.53799999878 339761.9239999987)"
dtb_lijn.2000153,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663602,,,"LINESTRING (182771.71599999815 339743.0379999988, 182785.19399999827 339745.13599999994, 182800.58300000057 339748.06599999964, 182815.1259999983 339750.4200000018, 182836.40100000054 339752.86100000143, 182850.30600000173 339754.56500000134, 182854.4690000005 339755.13899999857, 182854.36800000072 339762.2270000018, 182853.18200000003 339771.8990000002, 182851.813000001 339780.0610000007, 182850.2899999991 339789.0760000013, 182848.75400000066 339797.3370000012, 182845.89499999955 339812.11100000143, 182843.34800000116 339826.4059999995, 182840.64400000125 339839.6629999988, 182838.4459999986 339850.74500000104, 182830.09200000018 339842.9979999997, 182819.56700000167 339833.00499999896, 182810.813000001 339824.4290000014, 182804.52299999818 339818.2989999987, 182798.14400000125 339811.28500000015, 182789.4219999984 339801.4829999991, 182780.71400000155 339790.8049999997, 182774.9290000014 339783.5689999983, 182769.36199999973 339776.20899999887)"
dtb_lijn.2000154,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46663603,,,"LINESTRING (182754.01000000164 339771.65199999884, 182756.67399999872 339771.68400000036)"
dtb_lijn.2000155,T0105,,,raster/hekwerk,2014-01-23T00:00:00,,,,,1,1,M,46663604,,,"LINESTRING (182651.9149999991 339619.27800000086, 182652.97199999914 339620.9299999997, 182663.0150000006 339635.6730000004, 182674.15399999917 339652.22300000116, 182683.1169999987 339666.4670000002, 182691.12099999934 339678.7479999997, 182701.83999999985 339694.77899999917, 182704.42300000042 339698.75400000066, 182707.02299999818 339702.5150000006, 182709.68400000036 339706.0469999984, 182712.64400000125 339709.5219999999, 182715.61300000176 339713.08199999854, 182718.71299999952 339716.42599999905, 182722.54800000042 339719.71499999985, 182726.38100000098 339722.5850000009, 182730.188000001 339724.66899999976, 182734.5940000005 339726.57499999925, 182739.20100000128 339728.2270000018, 182745.76000000164 339730.34800000116, 182755.48999999836 339731.88899999857, 182765.35300000012 339733.59600000083, 182779.49799999967 339735.561999999, 182800.94299999997 339739.15399999917, 182822.84099999815 339742.2809999995, 182836.04100000113 339743.9789999984, 182853.4059999995 339745.2120000012, 182862.37200000137 339746.29100000113, 182875.36499999836 339746.6469999999)"
dtb_lijn.2000156,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663605,,,"LINESTRING (182759.13500000164 339741.36400000006, 182758.02199999988 339752.4290000014, 182757.53799999878 339761.9239999987)"
dtb_lijn.2000157,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46663606,,,"LINESTRING (182651.9149999991 339619.27800000086, 182663.90700000152 339620.6259999983, 182681.6240000017 339623.4059999995, 182694.44099999964 339625.34699999914, 182711.77699999884 339627.9389999993, 182731.4360000007 339630.8929999992, 182745.2490000017 339632.94999999925, 182765.98000000045 339636.1429999992, 182778.79199999943 339638.02899999917, 182795.51199999824 339640.6799999997, 182812.28200000152 339643.3720000014, 182833.7100000009 339646.5240000002, 182850.28799999878 339648.9270000011, 182862.9840000011 339650.8370000012, 182875.07699999958 339652.5799999982, 182884.67399999872 339654.2329999991)"
dtb_lijn.2000158,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46663607,,,"LINESTRING (182718.38500000164 341604.21499999985, 182717.20699999854 341603.30000000075, 182698.00200000033 341587.23900000006, 182714.12700000033 341567.84600000083, 182702.2580000013 341556.49599999934, 182690.38199999928 341545.2019999996, 182677.5639999993 341532.625, 182662.11499999836 341517.4279999994, 182678.22800000012 341509.1160000004, 182694.7190000005 341501.91000000015, 182707.46599999815 341496.47199999914, 182722.688000001 341490.4439999983, 182737.5249999985 341484.5240000002, 182752.03500000015 341478.1339999996, 182765.93200000003 341470.73600000143, 182779.25699999928 341463.1550000012, 182792.58700000122 341455.86499999836, 182805.72700000182 341448.93499999866, 182818.4840000011 341442.5329999998, 182830.35200000182 341436.52699999884, 182848.7100000009 341427.39499999955, 182860.47700000182 341421.13800000027, 182870.33799999952 341415.3060000017, 182873.2580000013 341414.16699999943, 182878.96200000122 341415.03500000015, 182891.6400000006 341417.5689999983, 182900.438000001 341420.36499999836, 182909.55200000107 341425.5489999987, 182917.02199999988 341430.3229999989, 182930.3590000011 341439.5219999999)"
dtb_lijn.2000159,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46663608,,,"LINESTRING (182649.5780000016 341292.4609999992, 182649.05900000036 341296.5489999987, 182649.72100000083 341300.37099999934, 182652.94700000063 341308.43200000003, 182658.86300000176 341320.0309999995, 182664.94200000167 341332.1579999998, 182670.9609999992 341344.5179999992, 182678.60399999842 341360.39499999955, 182684.4919999987 341372.436999999, 182688.67599999905 341381.27600000054, 182695.02699999884 341394.7729999982)"
dtb_lijn.2000160,ZH7,,,talud(bovenkant),2007-04-22T00:00:00,,,,,1,1,M,46663201,,,"LINESTRING (182594.4450000003 341438.54300000146, 182602.5390000008 341435.25499999896, 182608.375 341432.0309999995, 182616.65700000152 341428.9050000012, 182624.62099999934 341426.16899999976, 182633.1649999991 341422.70800000057, 182642.83700000122 341419.32499999925, 182650.2650000006 341415.4849999994, 182657.8759999983 341412.131000001, 182667.22399999946 341407.89400000125, 182675.52899999917 341403.1889999993, 182682.14400000125 341400.13500000164, 182684.563000001 341399.78500000015, 182695.02699999884 341394.7729999982)"
dtb_lijn.2000161,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46663202,,,"LINESTRING (182697.21499999985 341189.2870000005, 182695.0859999992 341182.2710000016, 182694.625 341172.936999999, 182697.9919999987 341162.16000000015, 182705.05200000107 341149.69000000134, 182711.95899999887 341136.8909999989, 182719.87999999896 341124.6860000007, 182722.07600000128 341116.0859999992, 182731.1790000014 341104.7289999984, 182739.05900000036 341091.09099999815, 182746.74700000137 341081.1739999987, 182751.67500000075 341074.2670000009, 182758.2950000018 341068.4990000017, 182766.62700000033 341062.83199999854, 182775.28299999982 341060.40900000185, 182778.5700000003 341063.27899999917)"
dtb_lijn.2000162,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46663203,,,"LINESTRING (182649.5780000016 341292.4609999992, 182653.98099999875 341288.1770000011, 182655.86199999973 341281.68200000003)"
dtb_lijn.2000163,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46663200,,,"LINESTRING (182770.15700000152 341009.1030000001, 182749.2960000001 341002.3429999985, 182726.08300000057 340994.90199999884, 182708.95100000128 340989.4840000011, 182696.70600000024 340985.54300000146, 182693.97700000182 340985.0089999996, 182688.91699999943 340986.93400000036, 182684.92700000107 340996.33199999854, 182681.89299999923 341004.3289999999, 182678.76799999923 341012.5639999993, 182674.76399999857 341024.4149999991, 182670.63199999928 341035.34600000083, 182666.49599999934 341048.63899999857, 182661.25299999863 341061.96499999985, 182656.59899999946 341072.89499999955, 182655.1099999994 341076.4510000013, 182654.64699999988 341078.8060000017, 182662.59899999946 341083.05900000036)"
