OBJECTID,PC5CODE,FREQUENCY,MEAN_labelCode,labelCodeRound,label,MaxSimpTol,MinSimpTol,Shape__Area,Shape__Length
730,2586E,363,4.83238636363636,5,E,25,25,50820.8713150024,1403.42621899598
731,2586G,350,6.29565217391304,6,F,25,25,59784.1245956421,1521.97454027666
732,2586H,491,4.04089979550102,4,D,25,25,107276.003997803,1863.10548681405
733,2586J,244,3.97942386831276,4,D,25,6.25,276708.299568176,12450.5093370746
734,2586K,288,3.06620209059233,3,C,25,25,17959.3520355225,590.69602882192
735,2586N,76,6.78947368421053,7,G,25,25,4154.47520446777,273.407773172652
736,2586R,364,5.98618784530387,6,F,25,25,29607.1499252319,962.962204817543
737,2586S,320,6.73981191222571,7,G,25,25,48839.683216095,1382.05577209723
738,2586T,317,6.56962025316456,7,G,25,25,53057.872051239,1744.33034876341
739,2586V,338,6.68842729970326,7,G,25,25,26947.0561256409,920.377705008947
740,2586X,273,5.60661764705882,6,F,25,25,35387.0812225342,1055.07240862242
741,2587A,134,6.67910447761194,7,G,25,25,315064.693206787,3086.19597736348
742,2587B,175,6.08,6,F,25,25,378777.585548401,3986.40422717487
743,2587C,339,5.79402985074627,6,F,25,25,109624.518592834,2942.75428746912
744,2587E,353,5.36,5,E,25,25,34602.9756011963,961.955960599359
745,2587G,206,6.42718446601942,6,F,25,25,49479.0619430542,1491.3613807058
746,2587H,312,6.60576923076923,7,G,25,25,38698.1792068481,1400.42372481048
747,2587P,146,2,2,B,25,25,23192.0427780151,1002.05587655398
748,2587R,339,3.58997050147493,4,D,25,25,211188.123310089,2406.39268938025
749,2587S,361,6.91412742382271,7,G,25,25,388517.500682831,3378.34613783689
750,2587T,452,5.28824833702882,5,E,25,25,107820.05897522,2206.74961032197
751,2587V,265,6.00757575757576,6,F,25,25,32237.9959526062,791.319827480417
752,2587W,355,2,2,B,25,25,49193.2620124817,1151.71287957907
753,2541D,,,,,25,25,2503.99500274658,257.023009153556
754,2544D,,,,,25,25,45214.3291511536,1078.2491506196
755,2554C,,,,,25,25,6392.99247169495,331.405621847626
756,2571N,,,,,25,25,35105.4896240234,1131.52661341065
757,2586Z,,,,,25,12.5,802988.267803192,8872.7925555977
758,2587X,274,6.2014652014652,6,F,25,25,193201.478561401,2496.72038401383
759,2591A,357,4.62464985994398,5,E,25,25,136769.334156036,1680.14828744013
760,2591B,289,5.23875432525952,5,E,25,25,49354.4009094238,929.883386565591
761,2591C,439,4.6628701594533,5,E,25,25,116557.248336792,1700.00858763565
762,2591E,418,5.09808612440191,5,E,25,25,72923.4636230469,1418.76819924798
763,2591G,322,5.64285714285714,6,F,25,25,50620.0222740173,1456.70870287951
764,2591H,270,5.31111111111111,5,E,25,25,40188.8356781006,1093.3742550776
765,2591J,267,5.58270676691729,6,F,25,25,58864.8131561279,1175.06424405106
766,2591R,39,4.41025641025641,4,D,25,25,8960.43865585327,591.293293847836
767,2591S,432,5.03480278422274,5,E,25,25,47788.6211280823,1159.60135061112
768,2591T,445,4.53258426966292,5,E,25,25,153145.031387329,1675.85080920664
769,2591V,326,3.51533742331288,4,D,25,25,62843.5240364075,1718.54185980716
770,2591X,266,4.16541353383459,4,D,25,25,112796.781970978,2530.34117947424
771,2592A,273,5.8021978021978,6,F,25,25,211636.572673798,2555.67791183672
772,2592B,351,4.63247863247863,5,E,25,25,83799.9884719849,1172.18371310862
773,2592C,321,5.47040498442368,5,E,25,25,72859.2683677673,2019.79563857348
774,2592E,344,4.87790697674419,5,E,25,25,86660.4619102478,1980.54637493834
775,2592G,290,5.05536332179931,5,E,25,25,71505.7804374695,1294.06430729286
776,2592H,408,5.39066339066339,5,E,25,25,104089.517456055,2091.51957319228
777,2592J,229,4.74235807860262,5,E,25,25,12369.1427001953,457.271804585367
778,2592R,306,5.23529411764706,5,E,25,25,37457.1890068054,955.822653517114
779,2592S,334,3.97005988023952,4,D,25,25,25980.261177063,842.325320176565
780,2592T,346,4.89565217391304,5,E,25,25,105566.607730865,1469.48283560189
781,2592V,438,5.27397260273973,5,E,25,25,49516.7800140381,994.291454537846
782,2592X,326,5.32515337423313,5,E,25,25,189219.496311188,2509.85610578382
783,2593A,392,4.83928571428571,5,E,25,25,34736.6603507996,1282.22629381577
784,2593B,263,6.25190839694656,6,F,25,25,115582.401283264,2799.01108509775
785,2593C,397,6.45843828715365,6,F,25,25,35647.6284980774,1221.57651828442
786,2593E,220,6.88181818181818,7,G,25,25,16674.6059341431,584.463392884975
787,2593G,337,7,7,G,25,25,43199.5608444214,1213.14167740308
788,2593H,273,6.95220588235294,7,G,25,25,181428.463191986,2701.86607566029
789,2593N,265,6.99245283018868,7,G,25,25,29633.9536552429,813.12451046653
790,2593P,381,6.52755905511811,7,G,25,25,86520.8222503662,1509.57268859448
791,2593R,346,5.95072463768116,6,F,25,25,51816.1628379822,1174.21572792761
792,2593S,316,7,7,G,25,25,24687.0493965149,680.668773052503
793,2593T,423,6.4160756501182,6,F,25,25,28230.7571144104,857.671441210497
794,2593V,402,7,7,G,25,25,23940.2592163086,628.686847534324
795,2593W,21,2,2,B,25,25,4079.7869644165,280.83876469925
796,2593X,395,6.93924050632911,7,G,25,25,50756.9975738525,1614.50736008988
797,2593Z,386,6.04663212435233,6,F,25,25,46530.1846084595,997.289637265939
798,2594A,353,3.41714285714286,3,C,25,25,597656.317016602,6769.52713155615
799,2594B,280,5.87003610108303,6,F,25,25,1753186.00011826,10467.0609402304
800,2594C,230,5.88695652173913,6,F,25,25,125935.715404511,3568.83747138896
801,2594N,155,3.12258064516129,3,C,25,25,49763.580165863,958.634123615029
802,2595A,258,6.57198443579767,7,G,25,25,170659.265296936,3121.45914958025
803,2595B,177,3.75141242937853,4,D,25,25,203363.392635345,3087.9209921546
804,2595C,447,5.62192393736018,6,F,25,25,64351.2040061951,2277.60614696427
805,2595D,601,1.00998336106489,1,A,25,25,114161.216060638,1504.85290827466
806,2595E,359,5.38826815642458,5,E,25,25,78258.5116767883,1633.76434842626
807,2595G,250,5.0281124497992,5,E,25,25,34247.395275116,744.278785255841
808,2595H,246,5.75918367346939,6,F,25,25,24968.3831176758,686.755463190049
809,2595R,160,5.69811320754717,6,F,25,25,20880.0659484863,825.492087010825
810,2595S,324,3.78086419753086,4,D,25,25,58977.8686485291,1445.92488069878
811,2595T,492,3.04674796747967,3,C,25,25,68718.1838340759,1400.27002579329
812,2595V,197,4.06598984771574,4,D,25,25,19491.7668571472,650.186442349048
813,2595W,416,3,3,C,25,25,95312.501991272,1779.0501910533
814,2595X,334,2.64264264264264,3,C,25,25,64878.6971511841,1428.03048962722
815,2596A,204,6.44334975369458,6,F,25,25,241857.047977448,2515.58945575007
816,2596B,288,6.52650176678445,7,G,25,25,87215.9186248779,3295.33558986864
817,2596C,394,5.83928571428571,6,F,25,25,201509.296432495,3428.72039626929
818,2596E,249,6.75403225806452,7,G,25,25,129424.55279541,2485.4043567941
819,2596G,330,6.88181818181818,7,G,25,25,41083.3910293579,953.519765254308
820,2596H,221,6.01363636363636,6,F,25,25,167150.104637146,2378.68145808982
821,2596J,230,6.57826086956522,7,G,25,25,140733.692150116,3311.94835424506
822,2596P,149,5.10738255033557,5,E,25,25,76187.9735603333,1735.5109383379
823,2596R,182,5.65193370165746,6,F,25,25,64865.6236763,1721.08183768029
824,2596S,231,6.46320346320346,6,F,25,25,79719.7206802368,1225.2098825104
825,2596T,335,5.05988023952096,5,E,25,12.5,380266.040054321,6402.8347570444
826,2596V,298,6.76510067114094,7,G,25,25,16668.634437561,594.900030313807
827,2596X,262,6.5095785440613,7,G,25,25,57175.2147521973,1111.98217704541
828,2597A,423,6.6270783847981,7,G,25,25,849930.785949707,3687.52956414651
829,2597B,244,4.99180327868852,5,E,25,25,335034.388134003,2465.10819071297
830,2597C,294,5.23469387755102,5,E,25,25,168178.516929626,2295.13339263461
831,2597E,290,5.9375,6,F,25,25,61487.9864311218,1174.24544633678
832,2597G,324,5.79298245614035,6,F,25,25,86625.5766487122,1264.0390130925
833,2597H,336,4.73511904761905,5,E,25,25,171691.119716644,2948.54968393227
834,2597J,324,5.27244582043344,5,E,25,25,933377.523326874,4415.90725126889
835,2597K,164,4.84567901234568,5,E,25,25,240097.828205109,3442.05456176169
836,2597L,190,5.06989247311828,5,E,25,25,201897.793842316,2632.39086099319
837,2597N,88,5.42045454545455,5,E,25,25,63904.3252716064,1296.91847359993
838,2597P,236,6.51694915254237,7,G,25,25,659180.714328766,5594.14874129049
839,2597R,303,6.53795379537954,7,G,25,25,80008.0259361267,1552.88066667871
840,2597S,256,6.02734375,6,F,25,25,90362.7294883728,1649.37461314515
841,2597T,310,5.69677419354839,6,F,25,25,157936.711299896,2879.72821362402
842,2597V,283,5.21201413427562,5,E,25,25,79559.4138679504,1712.93616220857
843,2597X,429,5.12820512820513,5,E,25,12.5,68667.9938430786,2495.69854254899
844,2594X,,,,,25,25,14180.548664093,665.917437497917
