FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
tunnel_66.2425,11125,3524,P3.1,Tunnel,N217, ,Kiltunnel,Dordtse Kil,0, ,284,289,289,284, ,1,0,0,0,0, ,1963,3670,0,22396,11124,0,1,1,0, , ,3,0,0,0,,POINT (102474.09019999951 420716.8761)
tunnel_66.2472,9563,2651,P3.1,Tunnel,A58, ,Vlaketunnel,Kanaal door Zuid-Beveland,0, ,1403,1395,1395,1403, ,-1,0,0,0,0, ,2582,3351,0,9564,9562,0,1,1,0, , ,3,0,58,508,,POINT (59095.76749999821 387336.48800000176)
tunnel_66.2743,26308,8334,P3.1,Tunnel,R112,Maastunnel,Maastunnel,Nieuwe Maas,0, ,-1,-1,-1,-1, ,0,0,0,0,0, ,2536,26008,0,26239,26240,0,1,1,0, , ,3,0,0,0,,POINT (91738.96860000119 435067.2710000016)
tunnel_66.4543,15024,5141,P3.1,Tunnel,N372, ,Schilhoektunnel,Bosweg,0, ,140,139,139,140, ,-1,0,0,0,0, ,1969,5170,0,15025,15023,0,1,1,0, , ,3,0,0,0,,POINT (222327.18360000104 575765.1667999998)
tunnel_66.4734,15423,5332,P3.1,Tunnel,N387, ,Regthuistunnel, ,0, ,69,72,72,69, ,1,0,0,0,0, ,2215,5320,0,15424,15422,0,1,1,0, , ,3,0,0,0,,POINT (249838.95859999955 582158.6336000003)
tunnel_66.4827,15690,5425,P3.1,Tunnel,N440, ,Hubertustunnel,Hubertusduin,0, ,104,120,120,104, ,1,0,0,0,0, ,2495,6065,0,22062,21846,0,1,1,0, , ,3,0,0,0,,POINT (81597.51209999993 457844.9666999988)
tunnel_66.5935,22287,7469,P3.1,Tunnel,A4, ,Ketheltunnel,Zweth,0, ,631,614,614,634, ,-1,0,0,0,0, ,2541,3301,0,22288,22286,0,1,1,0, , ,3,0,4,425,,POINT (84248.4774999991 439948.2736000009)
tunnel_66.5986,22346,7520,P3.1,Tunnel,N35, ,Salland-Twentetunnel,Nijverdal,0, ,343,329,329,343, ,-1,0,0,0,0, ,2272,3281,0,9039,9036,0,1,1,0, , ,3,0,835,610,,POINT (227838.4472000003 487067.88159999996)
tunnel_66.6459,21626,6947,P3.1,Tunnel,N14, ,Vliettunnel, ,0, ,136,147,147,136, ,1,0,0,0,0, ,1000,6481,0,21625,21627,0,1,1,0, , ,3,0,14,425,,POINT (86302.72800000012 455137.932599999)
tunnel_66.6464,21632,6952,P3.1,Tunnel,N14, ,Spoortunnel, ,0, ,125,129,129,125, ,1,0,0,0,0, ,2559,6481,0,21628,21629,0,1,1,0, , ,3,0,14,425,,POINT (85652.60049999878 456411.59099999815)
tunnel_66.6465,21633,6953,P3.1,Tunnel,N14, ,Parktunnel, ,0, ,131,134,134,131, ,1,0,0,0,0, ,2509,6481,0,21627,21628,0,1,1,0, , ,3,0,14,425,,POINT (85825.55999999866 455885.8713000007)
tunnel_66.6545,21745,7034,P3.1,Tunnel,A73, ,Roertunnel,Roer,0, ,141,165,165,141, ,1,0,0,0,0, ,2681,3410,0,21746,21744,0,1,1,0, , ,3,0,73,550,,POINT (197517.69689999893 354148.0650999993)
tunnel_66.6550,21753,7039,P3.1,Tunnel,A73, ,Swalmentunnel,Swalm,0, ,236,240,240,236, ,1,0,0,0,0, ,2681,3410,0,21755,21751,0,1,1,0, , ,3,0,73,550,,POINT (200043.1843000017 360865.02270000055)
tunnel_66.6656,21895,7144,P3.1,Tunnel,A2 hrb,A2 Hoofdrijbaan Utrecht,Leidsche Rijntunnel, ,0, ,615,598,598,615, ,-1,0,0,0,0, ,2402,3112,0,21896,21894,0,1,1,0, , ,3,0,2,434,,POINT (133586.25180000067 454363.7714000009)
tunnel_66.6765,22029,7253,P3.1,Tunnel,N201, ,Waterwolftunnel,Ringvaart Haarlemmermeer,0, ,361,368,368,361, ,1,0,0,0,0, ,2411,3523,0,22030,22050,0,1,1,0, , ,3,0,0,0,,POINT (113350.55700000003 477199.40199999884)
tunnel_66.6790,22368,7541,P3.1,Tunnel,A2, ,Koning Willem-Alexandertunnel, ,0, ,2572,2550,2550,2572, ,-1,0,0,0,0, ,2674,3101,0,7853,22513,0,1,1,0, , ,3,0,2,550,,POINT (177770.74080000073 318233.0756999999)
tunnel_66.6792,22371,7543,P3.1,Tunnel,N2, ,Koning Willem-Alexandertunnel, ,0, ,2574,2552,2552,2574, ,-1,0,0,0,0, ,2674,3121,0,22373,22370,0,1,1,0, , ,3,0,2,550,,POINT (177785.61230000108 318108.86740000173)
tunnel_66.6809,22397,7560,P3.1,Tunnel,N331, ,Boxemtunnel,Oude Wetering,0, ,18,20,20,18, ,1,0,0,0,0, ,2297,4740,0,22342,22293,0,1,1,0, , ,3,0,0,0,,POINT (199355.00989999995 506865.8579999991)
tunnel_66.7157,25436,7972,P3.1,Tunnel,s114,Piet Heintunnel,Piet Heintunnel,IJ,0, ,-1,-1,-1,-1, ,0,0,0,0,0, ,2415,25018,0,25307,25306,0,1,1,0, , ,3,0,0,0,,POINT (125000.13030000031 487327.9167000018)
tunnel_66.7199,25479,8015,P3.1,Tunnel,s116,IJ-Tunnel,IJ-Tunnel,IJ,0, ,-1,-1,-1,-1, ,0,0,0,0,0, ,2415,25020,0,25315,25313,0,1,1,0, , ,3,0,0,0,,POINT (122584.56030000001 488055.96290000156)
tunnel_66.7307,25650,8148,P3.1,Tunnel,s100,De Ruijterkade,Michiel de Ruijtertunnel, ,0, ,-1,-1,-1,-1, ,0,0,0,0,0, ,2415,25001,0,25201,25427,0,1,1,0, , ,3,0,0,0,,POINT (121863.9208999984 488097.3194000013)
tunnel_66.7321,25665,8163,P3.1,Tunnel,s101,Nieuwe Hemweg,Spaarndammertunnel, ,0, ,-1,-1,-1,-1, ,0,0,0,0,0, ,2415,25002,0,25217,25218,0,1,1,0, , ,3,0,0,0,,POINT (120326.03269999847 489520.9481000006)
tunnel_66.9408,31918,11375,P3.1,Tunnel,s107,Rotterdamse Baan,Victory Boogie Woogietunnel, ,0, ,24,2,2,24, ,-1,0,0,0,0, ,211,31915,0,31919,31917,0,1,1,0, , ,3,0,0,0,,POINT (83805.38219999894 453044.66699999943)
