FID,entity,layer,vliegdatum,se_anno_cad_data,gdb_geomattr_data,shape
vliegln_krib_maas_2009.43,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (181822.3900000006 341546.0520000011, 182521.7809999995 341413.1009999998, 183323.31700000167 341011.42500000075, 183677.84800000116 341041.51399999857, 183877.67399999872 341124.875, 184022.40300000086 341344.5879999995, 184090.17500000075 341650.5760000013, 183880.3110000007 342362.09800000116, 183783.62700000033 342843.40199999884)"
vliegln_krib_maas_2009.44,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (183600.13500000164 342401.4120000005, 183922.10399999842 342801.11499999836, 184245.4549999982 343044.8539999984, 184345.63800000027 343314.86499999836, 184232.4210000001 343684.9450000003, 183870.2030000016 344187.44999999925, 183634.9360000007 344742.4230000004)"
vliegln_krib_maas_2009.45,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (183512.1550000012 344401.2520000003, 183648.4299999997 344598.4200000018, 184051.25299999863 344974.938000001, 184283.01300000027 345095.5949999988, 184565.9539999999 345156.3420000002, 184733.7100000009 345136.51000000164, 185028.13100000098 345014.3530000001, 185737.32699999958 344488.7569999993)"
vliegln_krib_maas_2009.46,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (184961.16299999878 344539.37099999934, 185142.63899999857 344631.86300000176, 185544.3110000007 344734.1959999986, 185860.39499999955 344884.52600000054, 186164.75200000033 345230.55000000075, 186305.25499999896 345552.54300000146, 186342.7809999995 345933.36300000176, 186253.64799999818 346260.0219999999, 186088.2509999983 346462.8830000013, 185621.07600000128 346835.96400000155)"
vliegln_krib_maas_2009.47,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (186481.68499999866 346626.006000001, 184878.65300000086 346677.20800000057, 184775.2340000011 346749.0170000009, 184658.18299999833 346914.85500000045, 184586.65199999884 347131.368999999, 184593.33300000057 347302.81599999964, 184795.58799999952 347807.0309999995, 185176.66099999845 348187.8539999984, 185528.15399999917 348691.76900000125, 185740.35300000012 348894.0159999989, 186066.2410000004 348999.2199999988, 187156.2039999999 349056.44299999997)"
vliegln_krib_maas_2009.48,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (186652.6400000006 348456.6400000006, 186740.90100000054 348806.2650000006, 187005.58199999854 349486.68299999833, 187114.2039999999 349980.0159999989, 187193.00299999863 350135.5229999982, 187358.66099999845 350316.7049999982, 187761.6000000015 350522.36400000006, 188629.81599999964 351434.8139999993)"
vliegln_krib_maas_2009.49,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (189114.72800000012 350706.9789999984, 189312.60300000012 350900.48800000176, 189654.73200000077 351073.8220000006, 189769.63899999857 351220.9450000003, 189888.8040000014 351545.34899999946, 189931.46499999985 352162.0329999998, 189995.49500000104 352356.6719999984, 190112.49300000072 352504.6030000001, 190468.80799999833 352663.2039999999, 191392.18400000036 352896.6959999986, 191975.4149999991 353163.94099999964, 192629.64799999818 353223.8509999998, 192942.99599999934 353140.58999999985, 193124.37099999934 353013.8029999994, 193483.44299999997 352601.8229999989, 193884.8209999986 352236.2199999988)"
vliegln_krib_maas_2009.50,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (195908.55099999905 355446.91800000146, 196192.80000000075 355942.22399999946, 196592.20800000057 356770.78599999845, 196908.3999999985 357779.98699999973)"
vliegln_krib_maas_2009.51,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (197022.40199999884 356973.16899999976, 196858.4919999987 357384.2710000016, 196751.28700000048 358328.7419999987, 196571.1160000004 358967.69000000134, 196593.22100000083 359288.33199999854, 196673.62000000104 359437.72300000116, 196865.48299999908 359640.5089999996, 197587.87700000033 360180.2520000003, 197892.5150000006 360457.256000001, 198327.7800000012 361185.0929999985)"
vliegln_krib_maas_2009.52,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (198280.57499999925 360595.33100000024, 198273.73200000077 360733.6970000006, 198546.32299999893 362565.61199999973, 198495.19200000167 362869.26000000164, 198322.54399999976 363396.2520000003, 198303.75400000066 363711.79100000113, 198346.64799999818 363879.7879999988, 198531.11800000072 364228.98099999875)"
vliegln_krib_maas_2009.53,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (198181.2580000013 364010.9759999998, 198635.39400000125 364151.54300000146, 199661.84099999815 364116.8819999993)"
vliegln_krib_maas_2009.54,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (199031.1799999997 363793.3220000006, 199181.38599999994 364004.31799999997, 199552.13899999857 364172.29300000146, 199779.84800000116 364354.0769999996, 199902.19999999925 364560.9750000015, 199993.2250000015 365024.4450000003, 200064.5469999984 365182.8590000011, 200890.52800000086 366184.84899999946, 201174.08900000155 366466.0520000011, 201822.10700000077 366871.52899999917, 202977.27100000158 367330.561999999, 203789.17500000075 367720.36400000006, 204257.07499999925 368142.0179999992, 204818.5080000013 368976.8909999989)"
vliegln_krib_maas_2009.55,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (204523.5540000014 368381.9679999985, 205058.0949999988 369071.6950000003, 205377.93400000036 369703.31599999964, 205769.71200000122 370351.58399999887, 205974.49599999934 370805.0370000005, 206060.36899999902 371216.36499999836, 206069.2340000011 371591.15300000086, 205853.73200000077 372711.86199999973)"
vliegln_krib_maas_2009.56,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (205911.46599999815 372351.6939999983, 206098.98200000077 372648.6939999983, 206845.57200000063 373265.33300000057, 208569.1550000012 374867.7980000004)"
vliegln_krib_maas_2009.57,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (208043.08999999985 374265.7259999998, 208181.7589999996 374559.3359999992, 208754.07299999893 375393.49500000104, 209336.8590000011 376094.03599999845, 209419.01999999955 376328.76300000027, 209349.6710000001 376894.39499999955, 208866.15399999917 377841.4519999996, 208361.25299999863 378984.1270000003, 208155.0249999985 379992.53599999845, 208150.5399999991 380329.20899999887, 208207.9539999999 380621.58199999854, 208409.34299999848 381075.9479999989, 208841.86199999973 381628.186999999)"
vliegln_krib_maas_2009.58,,091004X3,2009-10-04T00:00:00,,,"LINESTRING (208417.92300000042 380750.0029999986, 208718.90700000152 381487.3260000013, 208760.70699999854 381710.2280000001, 208695.53400000185 382358.98000000045, 208447.2800000012 383429.3599999994, 208446.45800000057 383669.0529999994, 208505.0249999985 383942.1490000002, 208599.62700000033 384193.91600000113, 208976.1710000001 384775.9129999988, 209729.84299999848 385725.80799999833, 209931.6710000001 386040.8579999991, 210024.89699999988 386241.0309999995, 210147.37799999863 386728.3779999986, 210135.8839999996 387095.9279999994, 210028.78299999982 387584.55999999866, 209371.99700000137 388669.81599999964, 209264.81599999964 388998.2740000002, 209264.64699999988 389297.243999999, 209454.45100000128 390430.8900000006, 209433.43200000003 390830.0879999995, 209217.30200000107 391373.88699999824, 208926.69999999925 391749.6270000003, 208667.3740000017 391946.19299999997, 207864.3740000017 392337.9910000004, 207645.27199999988 392480.86499999836, 206670.57400000095 393395.0560000017, 206000.3660000004 393902.8440000005, 205726.6710000001 394484.0929999985, 205543.92700000107 395260.33399999887, 205324.7580000013 395617.438000001, 205146.39600000158 395733.70699999854, 204903.936999999 395824.2679999992, 204534.1400000006 395840.9990000017, 204316.938000001 395805.1020000018)"
vliegln_krib_maas_2009.59,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (189147.9210000001 350975.3819999993, 189353.19999999925 351072.4750000015, 189658.05000000075 351409.0029999986, 189725.8990000002 351652.0179999992, 189758.63599999994 352348.4310000017, 189825.69200000167 352495.5850000009, 190041.19399999827 352751.05099999905, 190360.68299999833 352905.79199999943, 191432.53200000152 353171.91099999845, 191910.50299999863 353404.6020000018, 192208.39499999955 353459.01199999824, 192477.5460000001 353456.4770000018, 192994.51199999824 353360.04300000146, 193219.53500000015 353209.9780000001, 193742.52600000054 352721.15100000054, 194196.72800000012 352430.4609999992)"
vliegln_krib_maas_2009.60,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (193303.2340000011 352518.94999999925, 193901.31899999827 352414.9059999995, 194131.39799999818 352424.5850000009, 194303.7899999991 352477.61400000006, 194504.36499999836 352594.86100000143, 194587.92700000107 352693.35599999875, 194726.85300000012 353016.3570000008, 194747.4200000018 353206.66699999943, 194608.54399999976 353513.381000001, 194408.55799999833 353703.7250000015, 193624.27299999818 353992.27800000086, 193058.51700000092 354125.6649999991)"
vliegln_krib_maas_2009.61,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (193336.83700000122 353919.9780000001, 193108.31899999827 354177.8420000002, 192937.6550000012 354581.6039999984, 192892.76999999955 354848.75, 192940.57400000095 355067.40900000185, 193094.1339999996 355271.8929999992, 193354.01099999994 355459.0170000009, 194289.72300000116 355877.1499999985)"
vliegln_krib_maas_2009.62,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (193759.82200000063 356081.09099999815, 193959.08900000155 355879.1979999989, 194683.73600000143 355479.7890000008, 195000.625 355323.9479999989, 195296.875 355258.25, 195633.4059999995 355307.8979999982, 195790.3830000013 355380.6009999998, 196081.08399999887 355745.14400000125, 196196.0390000008 355961.2490000017)"
vliegln_krib_maas_2009.63,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (195812.3759999983 355350.061999999, 195440.8590000011 355393.4780000001, 194906.77299999818 355609.09699999914, 194424.16899999976 355909.0949999988, 194175.5450000018 355972.7289999984, 193785.9530000016 355921.3830000013, 193225.87099999934 355615.78400000185, 192868.83399999887 355342.20800000057, 192700.24300000072 354960.7679999992, 192727.28400000185 354611.5170000009, 193053.85399999842 353705.7820000015)"
vliegln_krib_maas_2009.64,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (192663.48699999973 354069.35500000045, 194020.53299999982 353663.36300000176, 194245.6559999995 353562.3269999996, 194434.9690000005 353415.98600000143, 194508.71499999985 353191.52600000054, 194416.60399999842 352825.80099999905, 194271.1860000007 352676.5399999991, 193867.80200000107 352487.2719999999)"
vliegln_krib_maas_2009.65,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (194850.28599999845 355381.5879999995, 195054.4919999987 355343.7320000008, 195229.01999999955 355362.4919999987, 195545.25299999863 355489.5329999998, 195722.19000000134 355613.39499999955, 195926.4910000004 355865.2250000015, 196377.69000000134 356808.375, 196607.20600000024 357739.44099999964, 196540.12799999863 358304.5920000002, 196369.18200000003 358997, 196392.79300000146 359291.16800000146, 196515.03599999845 359540.51199999824, 196649.34899999946 359708.4050000012, 197656.77299999818 360520.4970000014, 198053.79899999872 361102.94000000134, 198151.61499999836 361474.9600000009, 198311.23200000077 362611.4979999997, 198274.1559999995 362852.5390000008, 198049.6409999989 363391.39499999955, 198048.85799999908 363734.0760000013, 198166.26099999994 364062.1710000001, 198312.22100000083 364268.58100000024, 198871.2580000013 364561.3139999993)"
vliegln_krib_maas_2009.66,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (198540.37799999863 364471.5210000016, 199012.71599999815 364403.8359999992, 199355.59699999914 364409.3969999999, 199598.31899999827 364511.1550000012, 199781.25699999928 364685.743999999)"
vliegln_krib_maas_2009.67,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (199574.47199999914 364385.29100000113, 199647.56599999964 364534.15199999884, 199739.48600000143 365036.80999999866, 199860.79100000113 365317.7989999987, 200850.2250000015 366504.3509999998, 201243.66600000113 366804.7749999985, 201667.94399999827 367057.2049999982, 203299.86100000143 367737.4439999983, 203699.25299999863 367953.80700000003, 203987.4459999986 368206.95800000057, 204349.82600000128 368718.8359999992, 204790.54399999976 369149.98600000143, 205466.98000000045 370282.63500000164, 205811.34200000018 370997.5799999982, 205810.34899999946 371687.4439999983, 205653.9910000004 372485.98000000045)"
vliegln_krib_maas_2009.68,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (204713.04100000113 369434.8440000005, 204886.13100000098 369589.06599999964, 204998.9360000007 369761.3280000016, 205684.15799999982 371207.8830000013)"
vliegln_krib_maas_2009.69,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (205631.31700000167 371647.53400000185, 205616.39200000092 371885.2960000001, 205669.1240000017 372268.631000001, 205752.8839999996 372553.438000001, 205861.47700000182 372753.33900000155, 207105.98099999875 373823.77899999917, 207584.6490000002 374301.7719999999, 207982.44299999997 374602.6009999998, 208492.12799999863 375471.8920000009, 209069.12700000033 376171.0379999988, 209324.64699999988 376718.36499999836)"
vliegln_krib_maas_2009.70,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (209258.7100000009 376315.50400000066, 209125.3669999987 376817.73699999973, 208134.55700000003 378892.3680000007, 207894.936999999 380007.26300000027, 207920.0450000018 380457.29399999976, 208059.76700000092 380940.6950000003, 208696.01199999824 381929.243999999)"
vliegln_krib_maas_2009.71,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (208532.64400000125 381496.4149999991, 208416.71599999815 382489.04399999976, 208157.10500000045 383410.80799999833, 208164.90700000152 383687.97300000116, 208278.74500000104 384083.3740000017, 208526.6649999991 384554.34899999946, 208909.7890000008 385119.9770000018, 209516.83799999952 385870.8289999999, 209705.35500000045 386160.6719999984, 209837.27199999988 386470.4609999992, 209899.58799999952 386849.31599999964, 209893.20699999854 387101.70600000024, 209808.15300000086 387377.8060000017, 209195.94099999964 388451.1779999994, 209006.87999999896 389017.09600000083, 208995.40900000185 389325.38599999994, 209177.07499999925 390310.87000000104, 209171.46499999985 390730.09899999946, 209028.64600000158 391179.8990000002, 208675.27800000086 391618.1279999986, 208403.86199999973 391818.0020000003, 207437.0249999985 392288.17599999905, 206561.41600000113 393117.5210000016, 205729.93100000173 393801.3229999989, 205473.1550000012 394343.26300000027, 205341.48699999973 395068.25499999896, 205192.36800000072 395516.2349999994)"
vliegln_krib_maas_2009.72,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (205107.72899999842 395846.0029999986, 204964.05000000075 395820.64499999955, 204541.68400000036 395847.1559999995, 203368.05299999937 395678.5940000005, 203026.43100000173 395703.438000001, 202835.86899999902 395781.8909999989, 202304.37700000033 396206.8720000014, 202035.05799999833 396514.9670000002, 201848.47700000182 396664.1180000007, 201412.9849999994 396841.84699999914, 200851.10700000077 396911.4389999993)"
vliegln_krib_maas_2009.73,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (201161.32200000063 396777.4070000015, 200966.10500000045 396857.7030000016, 200583.0249999985 397238.12999999896, 200435.9840000011 397445.6020000018, 200307.7589999996 397727.5949999988, 200199.14600000158 398224.4750000015, 200225.41099999845 398649.06500000134, 200326.07499999925 399171.1409999989, 200335.13199999928 399576.7280000001, 200159.39499999955 400051.5029999986, 199484.6099999994 400822.2270000018, 199292.91299999878 401287.77800000086, 199237.66600000113 401823.01900000125, 199244.80999999866 403032.72100000083, 199156.48800000176 403523.8429999985, 199086.44900000095 403702.7430000007, 198680.94999999925 404238.20699999854, 197239.5450000018 405616.48699999973, 195634.34899999946 406574.7890000008)"
vliegln_krib_maas_2009.74,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (195404.0859999992 406383.1790000014, 195554.438000001 406209.8680000007, 195799.6710000001 406042.12999999896, 196756.9530000016 405474.92599999905, 197001.2800000012 405368.2199999988)"
vliegln_krib_maas_2009.75,,091005X1,2009-10-05T00:00:00,,,"LINESTRING (196318.25200000033 406169.15100000054, 195665.74799999967 406552.23900000006, 195349.21499999985 406809.2659999989, 195228.13199999928 406960.3770000003, 195091.23600000143 407284.3260000013, 194972.4219999984 407966.436999999, 195034.9450000003 409399.55099999905, 195017.86100000143 410189.8440000005, 194842.8440000005 411060.4140000008, 194416.0460000001 412573.7329999991)"
vliegln_krib_maas_2009.76,,091005X2,2009-10-05T00:00:00,,,"LINESTRING (173105.75600000098 425176.25, 172907.62099999934 425286.3440000005, 172129.04199999943 425540.9699999988, 171235.4149999991 425532.10599999875, 170952.186999999 425581.22300000116, 170751.69399999827 425674.79100000113, 170219.59600000083 426096.34099999815, 169782.20199999958 426371.2729999982, 169452.0150000006 426521.16000000015, 169012.4219999984 426650.7740000002, 168589.20199999958 426661.5610000007, 167854.8350000009 426475.2340000011, 166398.77699999884 426438.54399999976)"
vliegln_krib_maas_2009.77,,091005X2,2009-10-05T00:00:00,,,"LINESTRING (166782.26000000164 426699.1770000011, 166683.5240000002 426459.17599999905, 166390.19700000063 426078.71499999985, 166147.33900000155 425563.73999999836, 165806.84800000116 425276.2800000012, 165553.188000001 425224.10500000045, 165238.10599999875 425222.33399999887, 164673.9759999998 425455.8830000013, 164170.15199999884 425604.83900000155)"
vliegln_krib_maas_2009.78,,091005X2,2009-10-05T00:00:00,,,"LINESTRING (168819.63899999857 426840.6799999997, 168621.91699999943 426777.09699999914, 168163.14499999955 426731.84099999815, 166944.80700000003 426716.45899999887, 166627.81899999827 426675.8740000017, 166389.28500000015 426487.688000001, 166204.4990000017 426255.24599999934, 166061.78200000152 425860.436999999, 165940.20600000024 425644.08900000155, 165717.89200000092 425475.74599999934, 165426.12999999896 425419.8929999992, 164750.55700000003 425670.56799999997, 164193.52600000054 425722.3570000008, 163972.56700000167 425789.36400000006, 163777.8669999987 425973.1790000014, 163501.28799999878 426406.84699999914, 163005.5249999985 426830.2190000005, 162692.69999999925 426967.51999999955, 161974.90100000054 427089.8029999994)"
vliegln_krib_maas_2009.79,,091005X2,2009-10-05T00:00:00,,,"LINESTRING (164520.7800000012 425436.8379999995, 164112.77899999917 425506.2749999985, 163776.1409999989 425637.97100000083)"
