OBJECTID_1,OBJECTID,IDENT,TYPEINFRAS,TYPEWATER,BREEDTEKLA,BREEDTE,HOOFDAFWAT,FYSIEKVOOR,FUNCTIE,VOORKOMEN,STROOMRICH,SCHEEPSLAA,STATUS,NAAMNL,NAAMFR,SLUISNAAM,BRUGNAAM,HOOGTENIVE,GEOMSOORT,OBJ_BEGIN,OBJ_EIND,VER_BEGIN,VER_EIND,BRONTYPE,BRONDATUM,BRONNAUWK,BRONBESCHR,DIMENSIE,AREA,PERIMETER,ACRES,HECTARES,Shape__Area,Shape__Length
263,19425,NL.TOP10NL.111063896,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,7537.797,351.37,1.863,0.754,7537.7970199585,351.369839716039
264,19427,NL.TOP10NL.111063914,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,260.5,105.333,0.064,0.026,260.50016784668,105.332766293283
265,19428,NL.TOP10NL.111063617,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,100.068,39.404,0.025,0.01,100.067718505859,39.4041889497434
266,19429,NL.TOP10NL.111063924,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2265.933,278.621,0.56,0.227,2265.93330383301,278.621305655363
267,19430,NL.TOP10NL.111063375,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3565.858,257.444,0.881,0.357,3565.85782623291,257.444301283609
268,19431,NL.TOP10NL.111063989,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,308.286,82.094,0.076,0.031,308.286231994629,82.0936727729125
269,19432,NL.TOP10NL.111063711,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1472.074,222.584,0.364,0.147,1472.07450866699,222.583570565644
270,19433,NL.TOP10NL.111063837,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Eekhoutswijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3571.942,1292.087,0.883,0.357,3571.94198608398,1292.08726461815
271,19434,NL.TOP10NL.111063855,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,200.899,56.962,0.05,0.02,200.899490356445,56.9620005262848
272,19436,NL.TOP10NL.111064407,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3602.468,466.659,0.89,0.36,3602.46842956543,466.658521015451
273,19437,NL.TOP10NL.111081881,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,930.213,181.68,0.23,0.093,930.213195800781,181.679998993665
274,19438,NL.TOP10NL.111064221,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,621.629,138.455,0.154,0.062,621.628921508789,138.455035690832
275,19439,NL.TOP10NL.111064406,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2045.929,353.948,0.506,0.205,2045.92893981934,353.947799703855
276,19440,NL.TOP10NL.111064489,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3231.511,719.779,0.799,0.323,3231.51052856445,719.778884934844
277,19441,NL.TOP10NL.111064405,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1969.14,439.348,0.487,0.197,1969.14024353027,439.348102102741
278,19442,NL.TOP10NL.111064400,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,855.594,215.187,0.211,0.086,855.594268798828,215.186978715759
279,19444,NL.TOP10NL.111064070,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4548.809,395.602,1.124,0.455,4548.80860900879,395.602136213415
280,19446,NL.TOP10NL.111064321,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Drentsche Hoofdvaart, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,19313.348,1981.056,4.772,1.931,19313.3477630615,1981.05553836795
281,19448,NL.TOP10NL.111064277,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1357.038,330.428,0.335,0.136,1357.03804779053,330.427803574262
282,19449,NL.TOP10NL.111064491,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3393.932,632.496,0.839,0.339,3393.93218231201,632.496322198054
283,19451,NL.TOP10NL.111081878,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Drentsche Hoofdvaart, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,25286.059,2595.196,6.248,2.529,25286.0624237061,2595.19565543275
284,19452,NL.TOP10NL.111064007,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,9334.825,1659.043,2.307,0.933,9334.82415771484,1659.04253501379
285,19456,NL.TOP10NL.111064278,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1361.687,147.605,0.336,0.136,1361.68718719482,147.604550461278
286,19457,NL.TOP10NL.111064361,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,7190.311,329.106,1.777,0.719,7190.31084442139,329.105679943686
287,19458,NL.TOP10NL.111064163,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1408.643,140,0.348,0.141,1408.64324188232,139.999564066796
288,19459,NL.TOP10NL.111064063,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2500.302,617.36,0.618,0.25,2500.30200195313,617.360258065787
289,19461,NL.TOP10NL.111064360,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,32135.954,892.207,7.941,3.214,32135.9539337158,892.206521801659
290,19462,NL.TOP10NL.111064359,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,5327.663,319.24,1.316,0.533,5327.6625289917,319.239998082877
291,19463,NL.TOP10NL.111064399,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,853.663,135.018,0.211,0.085,853.663162231445,135.018483697253
292,19465,NL.TOP10NL.111063431,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4838.395,299.605,1.196,0.484,4838.39499664307,299.604618506514
293,19466,NL.TOP10NL.111064180,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,52371.402,1354.087,12.941,5.237,52371.3970718384,1354.0865411812
294,19467,NL.TOP10NL.111064357,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,100607.152,1716.973,24.86,10.061,100607.151641846,1716.97279009516
295,19468,NL.TOP10NL.111064358,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,5187.234,334.659,1.282,0.519,5187.23443603516,334.659146718369
296,19469,NL.TOP10NL.111064356,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2965.075,268.703,0.733,0.297,2965.07511138916,268.703426857113
297,19470,NL.TOP10NL.111064355,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4769.891,304.871,1.179,0.477,4769.89148712158,304.870968994911
298,19471,NL.TOP10NL.111064309,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1183.882,336.051,0.293,0.118,1183.88188934326,336.051291247614
299,19473,NL.TOP10NL.111063563,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,549.878,106.675,0.136,0.055,549.877906799316,106.675435545767
300,19474,NL.TOP10NL.111064148,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,334.373,83.674,0.083,0.033,334.373252868652,83.6741790928728
301,19476,NL.TOP10NL.111064334,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,364.756,92.781,0.09,0.036,364.755645751953,92.7814952407985
302,19477,NL.TOP10NL.111063241,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,380.157,77.08,0.094,0.038,380.156890869141,77.0799902736111
303,19478,NL.TOP10NL.111063742,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,149.126,43.495,0.037,0.015,149.125709533691,43.4949932786207
304,19479,NL.TOP10NL.111064249,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,124.288,45.932,0.031,0.012,124.288429260254,45.9321794159123
305,19480,NL.TOP10NL.111064059,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1289.729,167.71,0.319,0.129,1289.72854614258,167.709596907676
306,19481,NL.TOP10NL.111061955,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2634.793,244.733,0.651,0.263,2634.79339599609,244.732646891611
307,19482,NL.TOP10NL.111064392,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,12095.898,458.525,2.989,1.21,12095.8982086182,458.524644207168
308,19483,NL.TOP10NL.111064403,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,915.349,115.83,0.226,0.092,915.349136352539,115.830146365568
309,19484,NL.TOP10NL.111064494,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,11971.533,652.899,2.958,1.197,11971.5325393677,652.899122936621
310,19485,NL.TOP10NL.111064101,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,285.571,73.22,0.071,0.029,285.571083068848,73.219574334834
311,19486,NL.TOP10NL.111064056,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,530.216,133.308,0.131,0.053,530.216079711914,133.308478127028
312,19487,NL.TOP10NL.111064205,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1472.299,196.744,0.364,0.147,1472.29891204834,196.743585266684
313,19488,NL.TOP10NL.111063686,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,21493.019,526.094,5.311,2.149,21493.0194320679,526.093739155439
314,19489,NL.TOP10NL.111064123,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1365.666,177.137,0.337,0.137,1365.66616821289,177.136906782138
315,19490,NL.TOP10NL.111064111,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,383.864,71.001,0.095,0.038,383.86360168457,71.0006409009263
316,19507,NL.TOP10NL.111064005,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Norgervaart, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,108.58,48.571,0.027,0.011,108.579742431641,48.570779361758
317,19508,NL.TOP10NL.111063957,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,6525.548,1066.552,1.612,0.653,6525.5478515625,1066.55226933059
318,19322,NL.TOP10NL.111064395,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,13845.414,916.539,3.421,1.385,13845.4139099121,916.538743944593
319,19323,NL.TOP10NL.111064314,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2355.61,539.69,0.582,0.236,2355.6099395752,539.689558898983
320,19324,NL.TOP10NL.111064492,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3410.573,891.229,0.843,0.341,3410.57327270508,891.229304997816
321,19325,NL.TOP10NL.111064421,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2117.141,455.684,0.523,0.212,2117.14117431641,455.683877809311
322,19326,NL.TOP10NL.111064233,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4599.058,681.152,1.136,0.46,4599.05758666992,681.152463967175
323,19327,NL.TOP10NL.111064427,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3739.715,259.108,0.924,0.374,3739.71522521973,259.107605671601
324,19328,NL.TOP10NL.111064210,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3001.172,685.294,0.742,0.3,3001.17224884033,685.29398006373
325,19329,NL.TOP10NL.111064463,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Drentsche Hoofdvaart, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,10180.665,832.081,2.516,1.018,10180.665435791,832.080939528579
326,19331,NL.TOP10NL.111064460,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3094.02,607.03,0.765,0.309,3094.02034759521,607.030194199734
327,19332,NL.TOP10NL.111064283,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,16211.408,1155.51,4.006,1.621,16211.4096298218,1155.50999317453
328,19333,NL.TOP10NL.111064120,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,683.196,108.207,0.169,0.068,683.196128845215,108.206938791306
329,19334,NL.TOP10NL.111064339,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1264.751,158.537,0.313,0.126,1264.75106811523,158.537006420222
330,19335,NL.TOP10NL.111064510,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,89.681,53.203,0.022,0.009,89.6808853149414,53.2028249636916
331,19336,NL.TOP10NL.111064268,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,259.623,137.523,0.064,0.026,259.62264251709,137.523344745135
332,19337,NL.TOP10NL.111064270,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,271.253,78.862,0.067,0.027,271.253356933594,78.8616567627872
333,19338,NL.TOP10NL.111064469,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,793.467,130.13,0.196,0.079,793.467094421387,130.130429379273
334,19339,NL.TOP10NL.111064193,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,221.546,63.654,0.055,0.022,221.545860290527,63.6542738923414
335,19340,NL.TOP10NL.111064310,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1191.763,174.198,0.294,0.119,1191.7632598877,174.198267585183
336,19341,NL.TOP10NL.111064104,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,299.6,131.242,0.074,0.03,299.60050201416,131.24210517705
337,19342,NL.TOP10NL.111064126,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,704.914,115.5,0.174,0.07,704.913665771484,115.499578275652
338,19343,NL.TOP10NL.111064290,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2154.285,437.492,0.532,0.215,2154.2848815918,437.491727073703
339,19344,NL.TOP10NL.111064055,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,509.92,172.459,0.126,0.051,509.919952392578,172.458704731299
340,19345,NL.TOP10NL.111064203,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1440.79,454.75,0.356,0.144,1440.79025268555,454.749645510922
341,19346,NL.TOP10NL.111064384,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1831.887,397.852,0.453,0.183,1831.8872833252,397.852041967944
342,19347,NL.TOP10NL.111064137,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,343.542,126.652,0.085,0.034,343.541557312012,126.651588636983
343,19348,NL.TOP10NL.111064226,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1323.703,433.214,0.327,0.132,1323.70320892334,433.21375587981
344,19350,NL.TOP10NL.111064461,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Pittelo's Wijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3152.637,1043.207,0.779,0.315,3152.63703155518,1043.20696239785
345,19351,NL.TOP10NL.111064464,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,9683.845,1271.324,2.393,0.968,9683.84400177002,1271.32405864871
346,19352,NL.TOP10NL.111064112,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,395.034,119.156,0.098,0.04,395.0341796875,119.155983023211
347,19353,NL.TOP10NL.111064444,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3016.343,850.987,0.745,0.302,3016.34320831299,850.987173065383
348,19354,NL.TOP10NL.111064441,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1499.623,270.027,0.371,0.15,1499.6233291626,270.027189311466
349,19356,NL.TOP10NL.111064125,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,714.433,136.897,0.177,0.071,714.4326171875,136.896739306135
350,19357,NL.TOP10NL.111064175,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,6644.034,1387.501,1.642,0.664,6644.03412628174,1387.50070429293
