cluster;gemcode;gemnaam;jaar;lbrmtr;bev;lftsam;publ;veilig;vrz;won
1498980025;14;Groningen;1998;2;-49,94042;-26,38586;-36,32044;-42,49629;48,69663;-45,85345
1498980026;14;Groningen;1998;2;-48,94524;-47,04929;-43,86898;-39,78044;-30,26038;-47,00464
1498980027;14;Groningen;1998;2;-49,94065;-27,98632;-11,04748;-37,18494;-29,90187;-46,40658
1498980028;14;Groningen;1998;2;-49,80539;-30,56663;-26,18188;-45,29017;-19,35669;-47,25643
1498980029;14;Groningen;1998;2;-49,70636;-37,21578;-20,59997;-42,82662;48,69663;-48,41376
1498980030;14;Groningen;1998;2;-49,87035;-36,24973;-29,8531;-43,27482;-25,20737;-46,58019
1498980031;14;Groningen;1998;2;-49,66011;-25,18112;-46,38831;-43,31228;-37,57578;-48,18016
1498980032;14;Groningen;1998;2;-49,7579;-28,58435;-19,85785;-47,23232;9,37464;-44,86552
1498980033;14;Groningen;1998;2;-49,80038;-39,12068;-42,64831;-32,82719;-32,20879;-47,16145
1498980034;14;Groningen;1998;2;-49,74724;-48,83992;-21,10898;-44,00012;-41,26722;-37,62892
1498980035;14;Groningen;1998;2;-49,94635;-33,92618;-10,54972;-46,82633;-19,86852;-41,0093
1498980036;14;Groningen;1998;2;-49,85074;-34,6205;-6,65704;-48,49707;-2,06138;-35,72083
1498980037;14;Groningen;1998;2;-49,94392;-40,54483;2,5573;-45,99961;-13,84257;-38,55265
1498980038;14;Groningen;1998;2;-49,92214;-19,18373;-7,30659;-45,2298;-22,3202;-38,30341
1498980039;14;Groningen;1998;2;-49,94916;-30,18542;-8,60268;-48,13224;-15,95541;-36,19566
1498980040;14;Groningen;1998;2;-49,91843;-15,25787;-13,73423;-46,1549;-33,31619;-33,93301
1498980041;14;Groningen;1998;2;-49,978;-8,3124;-14,49376;-45,26058;-23,59075;-38,37076
1498980042;14;Groningen;1998;3;-49,53365;-22,49944;-9,34363;-18,96485;-30,57725;-34,47142
1498980043;14;Groningen;1998;3;-49,33954;-32,31439;5,03615;-17,96537;8,35426;-40,89326
1498980044;14;Groningen;1998;3;-47,03122;-40,83199;-29,5086;-24,38649;-22,51604;-44,17593
1498980045;14;Groningen;1998;3;-48,05837;-8,47263;-29,46678;-25,4252;-11,09372;-43,10702
1498980046;14;Groningen;1998;3;-49,0791;-30,76398;-10,82836;-35,88861;-23,62443;-20,21914
1498980047;14;Groningen;1998;3;-46,90905;-30,43428;-16,25027;-23,23628;3,04064;-42,06731
1498980048;14;Groningen;1998;3;-47,16962;13,23595;-27,50822;-17,7456;-13,144;-46,98116
1498980049;14;Groningen;1998;3;-47,17832;-37,78352;-16,52362;-24,97118;9,30728;-43,08616
1498980050;14;Groningen;1998;3;-45,93304;-44,583;-2,94926;-12,65399;-33,31619;-37,12469
1498980051;14;Groningen;1998;3;-49,24232;-40,00395;-33,44025;-15,13365;26,44446;-8,86326
1498980052;14;Groningen;1998;3;-49,41014;-43,67658;6,69417;-37,16984;41,204;-34,06529
1498980053;14;Groningen;1998;3;-49,2339;-31,58832;-13,27477;-25,46591;-4,08015;-25,42296
1498980054;14;Groningen;1998;3;-48,86258;-41,06438;36,22954;-22,17393;47,07578;-27,84288
1498980055;14;Groningen;1998;3;-48,74896;-40,71402;-16,36546;-26,09908;37,31448;-7,71361
1498980056;14;Groningen;1998;3;-48,92226;-42,19482;7,07819;-20,66737;-15,44262;-30,06246
1498980057;14;Groningen;1998;3;-48,37077;-18,80504;11,50806;-45,72023;13,36483;-16,17567
1498980058;14;Groningen;1998;3;-48,93168;-31,57717;23,88312;-45,9546;16,12399;2,41544
1498980059;14;Groningen;1998;3;-47,48911;-32,43211;-27,85558;-34,8755;-18,96773;-40,26659
1498980060;14;Groningen;1998;3;-48,5833;-12,94701;-9,57298;-43,58875;48,69663;-45,94597
1498980061;14;Groningen;1998;3;-45,29405;-14,72137;-17,99996;-38,77719;48,69663;-46,36186
1498980062;14;Groningen;1998;3;-49,43494;-15,74255;-19,3705;-35,62942;43,31552;-20,26658
1498980063;14;Groningen;1998;3;-45,59059;-33,97546;-8,98871;-48,61287;-28,50861;-17,79319
1498980064;14;Groningen;1998;3;-40,97354;-45,96544;-19,99756;-42,41349;-13,144;-14,06069
1498980065;14;Groningen;1998;3;-47,73606;-25,4281;-28,1221;-42,3607;4,77829;-36,26799
1498980066;14;Groningen;1998;3;-46,63509;-24,89979;-28,94522;-40,16503;48,53121;-46,77922
1498980067;14;Groningen;1998;3;-47,57821;-24,29879;-22,52444;-42,61937;48,43022;-45,07947
1498980068;14;Groningen;1998;3;-43,92014;-46,44169;15,00989;-28,66377;-41,73471;-35,26277
1498980069;14;Groningen;1998;3;-32,14076;-48,22092;-21,23149;-43,48985;48,69663;-48,7824
1498980070;14;Groningen;1998;3;-35,88047;-45,91756;-14,43115;-42,51307;48,69663;-48,80675
1498980071;14;Groningen;1998;3;-44,34399;-32,92188;-41,22404;-39,93747;-21,3596;-47,24369
1498980072;14;Groningen;1998;3;-32,4854;-41,68395;-24,59339;-46,97547;-31,25877;-44,55156
1498980073;14;Groningen;1998;3;-46,84159;-29,30761;-19,97827;-39,7462;-19,54156;-44,49865
1498980074;14;Groningen;1998;3;-46,21025;-34,4109;-38,67781;-33,58774;-37,07983;-47,12115
1498980075;14;Groningen;1998;3;-45,39777;-34,93586;-5,533;-42,57531;-23,53478;-37,55629
1498980076;14;Groningen;1998;3;-46,50313;-15,94798;-17,93849;-44,2695;-13,65561;-41,74444
1498980077;14;Groningen;1998;3;-48,8645;13,29688;-5,31414;-39,07986;-11,68961;-37,06352
1498980078;14;Groningen;1998;3;-45,11555;-28,22969;-0,33841;-42,4123;-25,56266;-29,10345
1498980079;14;Groningen;1998;3;-46,52686;-12,00323;-9,0835;-45,93052;-23,55309;-36,89571
1498980080;14;Groningen;1998;4;-10,57786;-49,66872;-13,17761;16,06955;-13,144;-20,88488
1498980081;14;Groningen;1998;4;-12,25513;-45,29058;-12,30354;14,80408;-13,144;-34,12129
1498980082;14;Groningen;1998;4;-25,00111;-19,7415;-7,22646;-5,21768;38,74089;-36,50813
1498980083;14;Groningen;1998;4;-30,49719;-47,11101;-6,68943;4,59175;27,28159;-39,67726
1498980084;14;Groningen;1998;4;-5,91565;-44,31335;-23,16951;-1,56789;9,30728;-41,30616
1498980085;14;Groningen;1998;4;-9,88518;-46,63844;-14,82305;2,36213;-27,52894;-28,23841
1498980086;14;Groningen;1998;4;-33,75462;-22,10172;-15,43262;-17,14087;7,10682;-43,11879
1498980087;14;Groningen;1998;4;-24,2979;-20,24641;-15,3802;-25,78281;-8,4392;-33,81561
1498980088;14;Groningen;1998;4;-28,7554;5,68511;-31,24836;-10,22349;-7,24072;-44,46144
1498980089;14;Groningen;1998;4;-17,1854;9,54157;-30,71528;-4,94524;-13,144;-44,33257
1498980090;14;Groningen;1998;4;-44,71152;15,84599;-8,59996;-40,15381;48,69663;36,08755
1498980091;14;Groningen;1998;4;-32,98027;-8,58192;-9,63398;-24,34958;42,57505;-23,89976
1498980092;14;Groningen;1998;4;-24,68918;-39,27761;-11,66829;-18,36193;48,69663;-23,70644
1498980093;14;Groningen;1998;4;-28,42735;-40,38753;-17,47636;-14,28127;48,69663;-21,47454
1498980094;14;Groningen;1998;4;-27,23507;-28,62213;-20,9411;-21,74602;47,75078;-20,92467
1498980095;14;Groningen;1998;4;-24,29414;-38,54125;11,88375;-20,99117;19,94828;-43,23432
1498980096;14;Groningen;1998;4;-27,20176;-29,81815;-25,15018;-16,82887;48,69663;-24,1281
1498980097;14;Groningen;1998;4;-46,84251;-23,87209;-19,93048;-22,8833;-33,31619;-13,45413
1498980098;14;Groningen;1998;4;-32,81678;-26,58653;-19,46403;-21,89093;44,39372;-21,21397
1498980099;14;Groningen;1998;4;-40,15906;-31,86851;24,15307;-19,78551;48,69663;-18,0525
1498980100;14;Groningen;1998;4;-33,44971;29,98338;-32,40773;-2,02101;-2,42441;-25,47806
1498980101;14;Groningen;1998;4;-32,41555;-39,06344;-8,49546;-14,46286;-19,00963;-28,88151
1498980102;14;Groningen;1998;4;-16,67271;-36,05156;-6,48432;-49,80562;-35,14826;-6,5593
1498980103;14;Groningen;1998;4;-34,58045;-46,43465;33,3172;-22,16592;-1,99813;-10,54788
1498980104;14;Groningen;1998;4;-25,14318;0,35951;-25,00791;-20,12826;37,31448;-23,40085
1498980105;14;Groningen;1998;4;-38,07313;-41,00655;-0,50307;-40,05592;-33,31619;11,28455
1498980106;14;Groningen;1998;4;-34,00794;-2,83338;-28,24461;-40,51052;48,69663;-45,75833
1498980107;14;Groningen;1998;4;-33,57101;-6,6838;-46,12732;-38,49971;-35,81205;-24,44638
1498980108;14;Groningen;1998;4;-23,54482;-23,32228;3,32975;-44,60396;-15,31911;-31,96391
1498980109;14;Groningen;1998;4;-33,18592;-10,42957;-17,83401;-29,95955;48,69663;-46,70537
1498980110;14;Groningen;1998;4;-30,62019;-31,08426;22,49346;-31,84823;-15,9775;-43,66072
1498980111;14;Groningen;1998;4;-39,48288;35,73381;-29,39492;-34,1287;-33,31619;-47,1105
1498980112;14;Groningen;1998;4;-18,53835;-33,15314;-30,09405;-26,87057;48,69663;-47,34358
1498980113;14;Groningen;1998;4;-43,92782;39,06718;-3,13956;-23,61949;48,69663;16,64394
1498980114;14;Groningen;1998;4;-33,33853;-19,32822;-18,30742;-11,04693;-13,144;4,44569
1498980115;14;Groningen;1998;4;-34,51316;4,05207;-29,69656;-37,38542;39,75338;-43,93254
1498980116;14;Groningen;1998;4;-34,78335;24,84374;4,49795;-30,99085;-8,75903;-45,62881
1498980117;14;Groningen;1998;4;-35,52191;-40,62514;-11,41644;-10,4095;9,30728;4,02509
1498980118;14;Groningen;1998;4;15,04486;-24,16057;-7,01012;-25,53884;-41,73471;-45,00832
1498980119;14;Groningen;1998;4;-19,54246;-29,98404;-18,70129;-28,20321;48,69663;-47,436
1498980120;14;Groningen;1998;4;-39,26279;-8,68869;-10,16869;-20,88955;37,31448;20,04178
1498980121;14;Groningen;1998;4;17,96307;-33,42167;-13,91274;-34,26449;-33,31619;-44,02099
1498980122;14;Groningen;1998;4;-22,42141;-11,99112;-21,05342;-30,00224;41,31113;-46,27599
1498980123;14;Groningen;1998;4;-16,05625;-6,12514;-15,65191;-37,51965;-19,75472;-34,42332
1498980124;14;Groningen;1998;4;-38,46065;20,15219;-8,93222;-45,20852;-22,08245;-37,9672
1498980125;14;Groningen;1998;4;-24,29172;32,68628;-46,6077;-25,90266;-30,29628;-46,91075
1498980126;14;Groningen;1998;4;-28,8302;-21,8453;-8,05491;-38,957;-1,0493;-28,3261
1498980127;14;Groningen;1998;4;-26,37062;-7,81416;-6,51317;-34,64617;-22,70635;-38,0441
1498980128;14;Groningen;1998;4;-42,08426;25,27347;-5,06372;-31,37262;-33,31619;-36,66238
1498980129;14;Groningen;1998;4;-19,95261;19,15263;8,53943;-14,28934;-41,73471;-30,48997
1498980130;14;Groningen;1998;4;-38,11381;37,28929;-16,1979;-44,02983;-13,748;-35,94175
1498980131;14;Groningen;1998;4;-42,70062;11,56373;5,08449;-45,81066;19,50855;-32,26636
1498980132;14;Groningen;1998;4;-28,36862;8,06784;-6,50859;-40,88029;-24,76148;-34,3415
1498980133;14;Groningen;1998;5;32,39038;-44,05174;-4,09263;7,7513;-13,144;-14,29706
1498980134;14;Groningen;1998;5;31,45591;-12,98531;-3,67013;-3,87762;-27,52894;-24,42269
1498980135;14;Groningen;1998;5;27,94461;-49,85528;-15,87721;31,51459;-13,144;-18,53791
1498980136;14;Groningen;1998;5;8,50388;-41,54751;-10,57423;6,2048;27,28159;-38,07404
1498980137;14;Groningen;1998;5;5,87916;-23,07007;-4,75164;9,88146;27,28996;-35,11781
1498980138;14;Groningen;1998;5;21,22028;-21,03829;-11,20912;6,30976;-22,77309;-2,28619
1498980139;14;Groningen;1998;5;0,38799;-6,19723;-21,3228;-3,41187;9,30728;-43,88863
1498980140;14;Groningen;1998;5;8,47671;-4,57879;-37,68264;-3,6959;-13,144;-45,0024
1498980141;14;Groningen;1998;5;-8,59395;33,87929;-13,31338;-8,18846;9,30728;-43,55552
1498980142;14;Groningen;1998;5;-13,87963;9,26686;-47,3366;-29,86119;48,69663;35,59026
1498980143;14;Groningen;1998;5;0,0072;35,67568;-14,33181;-1,30089;-8,67255;-44,95199
1498980144;14;Groningen;1998;5;17,10495;-9,82809;-16,86588;0,27787;-6,73196;-33,79494
1498980145;14;Groningen;1998;5;2,11954;0,52525;-5,94683;-0,62958;0,39482;-44,20978
1498980146;14;Groningen;1998;5;-31,17968;13,10305;-24,01038;-18,94152;43,20175;14,87635
1498980147;14;Groningen;1998;5;3,48854;41,96909;-35,71479;15,00821;-32,15813;-42,11017
1498980148;14;Groningen;1998;5;2,3154;-20,64484;-13,18886;-0,56435;-33,31619;-37,15558
1498980149;14;Groningen;1998;5;3,74814;2,10446;-34,76863;-8,28052;34,6193;-43,6636
1498980150;14;Groningen;1998;5;-5,04146;-23,2645;-11,77033;-32,664;-15,56173;42,93478
1498980151;14;Groningen;1998;5;2,44803;-31,35262;-12,43424;-26,63728;48,69663;-40,70455
1498980152;14;Groningen;1998;5;-9,83409;-24,60731;-23,30414;-5,23175;-4,09322;-16,18612
1498980153;14;Groningen;1998;5;-8,24525;-36,35589;3,90632;8,42633;37,31448;25,58454
1498980154;14;Groningen;1998;5;-17,86872;1,76221;-5,22186;-12,44554;-13,52376;-3,19906
1498980155;14;Groningen;1998;5;4,28177;34,13363;49,8996;-39,87298;11,78971;-32,34075
1498980156;14;Groningen;1998;5;8,19485;31,94349;-21,05251;-18,34543;-13,144;-38,64735
1498980157;14;Groningen;1998;5;-0,02293;-14,82394;7,0348;-20,5496;42,07821;-34,21756
1498980158;14;Groningen;1998;5;-0,10676;34,46808;-20,95329;-45,4868;6,54233;5,65987
1498980159;14;Groningen;1998;5;-13,78689;45,21932;-13,14708;-8,22749;-20,13835;-12,04925
1498980160;14;Groningen;1998;5;-5,26655;0,22299;-19,49312;-43,15006;9,30728;-1,67495
1498980161;14;Groningen;1998;5;-20,28544;14,544;49,99952;-46,78181;3,57003;3,93385
1498980162;14;Groningen;1998;5;5,66042;-23,94757;-35,57403;-2,53972;-9,03995;14,04709
1498980163;14;Groningen;1998;5;-26,7881;38,59537;29,75764;-38,77111;9,30728;4,03339
1498980164;14;Groningen;1998;5;-1,54607;-11,85019;40,08031;-15,74559;-13,06863;-32,5512
1498980165;14;Groningen;1998;5;-7,62508;49,22739;-14,60037;-47,12573;-38,04204;-4,90731
1498980166;14;Groningen;1998;5;16,52037;-48,21076;-39,42516;-33,54199;-33,31619;42,96075
1498980167;14;Groningen;1998;5;-3,74288;42,81357;22,81187;-11,25382;48,69663;1,75507
1498980168;14;Groningen;1998;5;2,76034;-11,40881;13,34266;-27,36841;25,66087;-14,13214
1498980169;14;Groningen;1998;5;0,45492;40,81918;-22,85788;-11,87955;48,69663;-47,64316
1498980170;14;Groningen;1998;5;-10,06427;43,06797;30,61268;-7,75259;37,31448;5,35251
1498980171;14;Groningen;1998;5;0,74818;-20,48066;-15,42803;-15,00251;47,11092;-17,95606
1498980172;14;Groningen;1998;5;-9,62391;45,98888;-11,16608;-7,04342;-32,37145;29,64613
1498980173;14;Groningen;1998;5;8,1941;24,50953;11,26272;-7,97474;-33,31619;26,19965
1498980174;14;Groningen;1998;5;-18,80565;15,37543;21,48967;11,56891;37,31448;22,75298
1498980175;14;Groningen;1998;5;7,58698;-25,06141;-18,09105;-14,25506;48,69663;-45,52003
1498980176;14;Groningen;1998;5;4,47102;11,88284;-18,28942;-12,01463;48,69663;-47,81341
1498980177;14;Groningen;1998;5;-4,32419;48,64013;-25,98195;-23,47901;11,78971;-45,98903
1498980178;14;Groningen;1998;5;5,43003;-18,8675;41,55994;-19,04593;-13,144;37,39952
1498980179;14;Groningen;1998;5;-0,78571;-25,42907;32,69425;-29,78877;-40,09158;-24,10511
1498980180;14;Groningen;1998;5;-10,41671;-1,20474;45,54417;12,04436;-25,15532;24,31057
1498980181;14;Groningen;1998;5;8,58273;18,51761;-13,12663;-34,95648;-27,4446;-31,18439
1498980182;14;Groningen;1998;5;14,43871;28,98503;-18,80017;-9,42515;7,86181;-46,72962
1498980183;14;Groningen;1998;5;1,45392;25,39937;-23,65872;-14,07022;48,69663;-47,84703
1498980184;14;Groningen;1998;5;-0,74293;-9,35571;-11,06821;-10,90221;4,42112;14,24653
1498980185;14;Groningen;1998;5;10,23623;4,67845;-12,32673;-10,63592;-7,06131;-43,09554
1498980186;14;Groningen;1998;5;37,64037;-35,48476;-7,88216;-45,387;-27,52894;42,34985
1498980187;14;Groningen;1998;5;14,31118;10,50924;-23,43891;-42,18785;-38,04204;-34,4358
1498980188;14;Groningen;1998;5;13,94162;-1,27855;-11,30196;-26,49189;-13,07018;-32,88723
1498980189;14;Groningen;1998;5;-0,58204;-7,44403;-9,51942;-1,59044;-30,18954;22,02255
1498980190;14;Groningen;1998;5;4,88172;32,19144;-20,97205;-40,89443;3,57003;-36,12237
1498980191;14;Groningen;1998;5;-4,41913;-4,63097;7,33668;1,05949;-20,87394;-2,18512
1498980192;14;Groningen;1998;5;-6,33439;48,87143;4,14158;-39,40738;-41,73471;-38,10605
1498980193;14;Groningen;1998;5;5,50865;19,48453;-12,3228;-13,26205;-13,00584;-13,24583
1498980194;14;Groningen;1998;5;-22,07743;33,82107;-47,6974;13,74727;-38,04204;47,07382
1498980195;14;Groningen;1998;5;-4,09755;37,99575;-4,92305;-31,64173;-32,45028;-30,08957
1498980196;14;Groningen;1998;6;34,52872;-1,99493;18,63866;20,12632;19,96777;-26,39066
1498980197;14;Groningen;1998;6;35,73518;20,87816;-13,2837;8,18434;-19,70638;-14,7155
1498980198;14;Groningen;1998;6;18,65613;48,99129;-23,53194;18,44141;-5,51482;-38,10514
1498980199;14;Groningen;1998;6;37,7107;17,09877;-11,72495;14,68218;-22,9992;-12,79277
1498980200;14;Groningen;1998;6;24,21715;34,72548;-14,90335;1,39839;47,60854;-15,68577
1498980201;14;Groningen;1998;6;41,31028;3,54903;-44,29704;1,26901;2,28622;-6,15809
1498980202;14;Groningen;1998;6;2,40946;25,09821;-5,28634;-8,03344;48,69663;25,47252
1498980203;14;Groningen;1998;6;15,32613;29,52001;-7,98328;23,58812;-14,79409;29,39215
1498980204;14;Groningen;1998;6;9,36908;43,92008;21,01667;-16,10444;48,69663;-8,9646
1498980205;14;Groningen;1998;6;9,10699;-30,10331;-36,89699;24,01524;19,50855;37,79799
1498980206;14;Groningen;1998;6;18,76356;-15,9076;19,74188;42,31973;48,69663;43,12675
1498980207;14;Groningen;1998;6;23,49004;-8,22802;49,75951;-17,17531;45,84393;-17,35128
1498980208;14;Groningen;1998;6;8,84114;24,19314;-21,63993;0,10313;37,31448;32,63281
1498980209;14;Groningen;1998;6;3,93287;47,38632;17,86615;-9,98163;48,69663;2,00232
1498980210;14;Groningen;1998;6;3,59501;43,11927;27,83695;-5,76323;46,64563;4,76104
1498980211;14;Groningen;1998;6;10,50816;23,7715;-41,9461;13,34219;9,30728;45,06105
1498980212;14;Groningen;1998;6;0,54169;44,91445;-16,7443;-3,1608;-27,52894;26,37944
1498980213;14;Groningen;1998;6;12,16334;-7,44881;15,97846;5,33419;48,69663;40,16941
1498980214;14;Groningen;1998;6;-5,76776;39,92495;45,33866;12,13635;39,09186;25,13543
1498980215;14;Groningen;1998;6;8,0776;38,30768;23,29155;-10,82086;-33,31619;27,277
1498980216;14;Groningen;1998;6;-10,34176;45,3887;-21,0215;33,01704;-33,31619;42,89771
1498980217;14;Groningen;1998;6;12,27085;45,30408;-17,8267;-2,94826;32,40805;20,81364
1498980218;14;Groningen;1998;6;-3,17679;22,46592;49,50166;7,83078;-31,21081;34,79941
1498980219;14;Groningen;1998;6;22,1728;26,04681;-12,74246;-6,75335;6,77694;32,54731
1498980220;14;Groningen;1998;6;37,86399;-6,82282;-8,65436;-37,19425;-26,34891;42,39346
1498980221;14;Groningen;1998;6;28,24969;13,2344;27,59877;13,21131;-3,49229;29,01381
1498980222;14;Groningen;1998;6;29,21137;26,27758;-5,68177;2,24792;-12,83289;30,97157
1498980223;14;Groningen;1998;7;45,65563;49,59646;-12,83199;28,79496;-13,144;7,09164
1498980224;14;Groningen;1998;7;40,12857;49,5467;21,06149;9,14115;-16,74958;38,53674
1598980001;15;Grootegast;1998;4;-42,64195;-27,28975;-16,12496;16,97366;-24,81668;-0,24084
1598980002;15;Grootegast;1998;4;-42,61316;-25,74064;-27,6937;24,60875;5,45661;-5,58371
1598980003;15;Grootegast;1998;4;-43,11231;0,5974;-16,30056;20,74844;37,31448;-10,04756
1598980004;15;Grootegast;1998;4;-44,46518;-24,79606;-3,79975;18,03725;3,17826;-10,069
1598980005;15;Grootegast;1998;5;-35,947;19,81558;-25,31634;32,79112;-7,34852;45,64424
1598980006;15;Grootegast;1998;5;-27,16363;-8,82774;-3,48113;17,31859;-24,80157;10,10375
1598980007;15;Grootegast;1998;5;-32,73269;-41,60311;-38,66972;41,26307;-27,52894;22,95089
1598980008;15;Grootegast;1998;5;-17,46419;-16,19121;-29,7767;28,4039;8,68593;5,07667
1598980009;15;Grootegast;1998;5;-26,79937;10,48372;-22,08398;37,89815;20,94583;22,03392
1598980010;15;Grootegast;1998;5;-25,00081;-35,42575;-45,29998;35,00372;32,40805;23,4569
1598980011;15;Grootegast;1998;5;-17,05458;-19,84764;-8,00469;29,86053;20,0951;-10,34507
1598980012;15;Grootegast;1998;5;-6,39278;-18,04276;12,70532;28,87759;-13,144;26,94875
1598980013;15;Grootegast;1998;5;-37,51347;47,33251;-31,53775;5,32218;-13,144;45,15027
1598980014;15;Grootegast;1998;5;-19,31733;-4,83889;-21,40539;31,63849;32,40805;36,43586
1598980015;15;Grootegast;1998;5;-20,9096;-49,83816;-40,7102;36,3752;32,40805;42,24762
1598980016;15;Grootegast;1998;5;-7,33069;-15,39763;-21,34409;29,33773;9,30728;20,73292
1598980017;15;Grootegast;1998;5;-6,32788;-36,81949;-20,22789;33,27872;11,98714;20,4689
1598980018;15;Grootegast;1998;5;-18,91672;8,55718;6,68897;32,88508;-27,52894;27,24905
1598980019;15;Grootegast;1998;6;-5,71833;45,81514;-23,81771;41,00374;-27,52894;37,18354
1598980020;15;Grootegast;1998;6;-4,11971;-5,09536;-41,6798;39,15563;-20,74756;46,38938
1598980021;15;Grootegast;1998;6;-6,20358;31,6237;-24,93458;31,04335;-18,80483;39,00844
1598980022;15;Grootegast;1998;6;1,86037;21,85575;-39,72586;33,75854;1,00129;38,6931
1598980023;15;Grootegast;1998;6;-3,53545;31,23555;-32,74;28,80539;1,00129;14,31576
1598980024;15;Grootegast;1998;6;-27,33398;47,3198;-22,48862;18,71347;32,40805;48,30808
1598980025;15;Grootegast;1998;6;-4,90919;14,0549;-31,93799;40,67706;29,72793;33,78736
1598980026;15;Grootegast;1998;6;4,49399;42,25885;-14,0604;43,07389;-13,144;-20,958
1598980027;15;Grootegast;1998;6;-2,37532;46,47496;-14,82419;40,65662;-13,144;-1,88184
1598980028;15;Grootegast;1998;6;3,12815;49,93767;-4,24848;44,58829;-13,144;6,63552
1598980029;15;Grootegast;1998;6;4,58714;24,17795;18,78002;33,49497;-0,76701;30,91468
1598980030;15;Grootegast;1998;6;17,87958;2,88009;-0,7343;37,06687;13,92061;21,08762
1598980031;15;Grootegast;1998;6;-5,51153;32,05988;-29,8192;36,8543;34,36244;40,11059
1598980032;15;Grootegast;1998;6;11,32808;4,64767;-20,3337;40,49272;23,31335;35,24412
1598980033;15;Grootegast;1998;6;-1,41265;3,30137;10,02914;37,69568;-11,35566;44,19971
1598980034;15;Grootegast;1998;7;8,87441;-1,78712;-10,22239;49,17618;32,40805;46,78239
1598980035;15;Grootegast;1998;7;-8,98952;49,99998;23,86473;49,01548;32,40805;20,71759
1598980036;15;Grootegast;1998;7;20,8308;48,84806;37,03001;38,99156;37,31448;31,94914
1598980037;15;Grootegast;1998;7;27,77438;44,12903;-18,31299;41,38849;-20,74756;49,67969
1598980038;15;Grootegast;1998;7;10,49674;46,8845;-20,8476;47,91581;32,40805;42,48273
1598980039;15;Grootegast;1998;7;28,2378;34,15716;-5,25486;42,00475;17,5999;45,35017
1798980001;17;Haren;1998;4;-46,32291;-18,39152;-21,79378;35,29392;9,30728;2,67973
1798980002;17;Haren;1998;4;-49,03697;-24,54693;-21,20279;35,26671;37,31448;6,78898
1798980003;17;Haren;1998;4;-40,79909;-48,37366;-27,37076;20,01285;37,31448;0,80519
1798980004;17;Haren;1998;5;-28,93107;-30,00495;-23,71129;44,05272;37,31448;34,18319
1798980005;17;Haren;1998;5;-28,05661;-31,21992;-12,49535;43,63827;37,31448;33,14753
1798980006;17;Haren;1998;5;-15,54416;-46,88137;-11,34447;39,1151;37,31448;9,871
1798980007;17;Haren;1998;5;-20,93877;-13,15519;-14,58267;35,64008;37,31448;2,25439
1798980008;17;Haren;1998;5;-24,187;-38,2355;-31,16613;34,22119;39,73222;22,81138
1798980009;17;Haren;1998;5;2,23786;-29,83436;-23,99585;38,76542;1,00129;8,81652
1798980010;17;Haren;1998;5;-16,66737;-18,64716;-21,42815;35,09007;27,88618;13,16743
1798980011;17;Haren;1998;5;-31,41158;-46,2091;-7,23233;39,45346;37,31448;32,90466
1798980012;17;Haren;1998;5;-10,70408;-26,50231;-17,79278;33,91216;16,76126;4,84964
1798980013;17;Haren;1998;5;-7,92725;-28,41031;-25,94597;24,85968;29,78639;11,49672
1798980014;17;Haren;1998;5;-14,43618;-37,26099;-10,61863;39,02682;9,30728;20,32649
1798980015;17;Haren;1998;5;-13,2104;-27,42378;-21,28903;29,82691;37,31448;11,02503
1798980016;17;Haren;1998;5;-0,04057;-42,90015;-12,74618;29,74843;37,31448;26,8478
1798980017;17;Haren;1998;5;-11,88707;-29,29578;-10,6535;37,35622;37,31448;18,12433
1798980018;17;Haren;1998;5;-27,93903;-36,58833;-15,15961;42,2503;37,31448;-2,38098
1798980019;17;Haren;1998;5;-8,76608;-48,38813;-7,10658;35,89684;-13,144;25,16514
1798980020;17;Haren;1998;5;-40,5352;0,81064;-1,25072;37,60574;37,31448;37,69065
1798980021;17;Haren;1998;5;-35,61378;7,3473;-48,74751;16,88705;37,31448;40,16232
1798980022;17;Haren;1998;6;10,79733;-8,45104;24,00218;37,93;-39,43069;44,9
1798980023;17;Haren;1998;6;36,75943;-22,82551;-49,98509;27,41499;37,31448;48,02916
1798980024;17;Haren;1998;6;14,2639;-16,56186;-12,64481;43,44535;33,98968;29,68593
1798980025;17;Haren;1998;6;2,18585;17,12761;-0,32323;41,99151;11,87002;44,0986
1798980026;17;Haren;1998;6;-8,26955;-35,85743;46,54989;23,92095;37,31448;45,59913
1798980027;17;Haren;1998;6;14,16173;-20,53225;-21,27485;20,43895;37,31448;6,68248
1798980028;17;Haren;1998;6;20,68743;-10,51479;-15,17247;38,38628;32,99846;23,88836
1798980029;17;Haren;1998;6;29,31519;-13,09977;-40,13554;34,11005;19,90042;21,62026
1798980030;17;Haren;1998;6;36,18056;-37,35916;-43,45436;32,18356;46,69781;42,69732
1798980031;17;Haren;1998;6;40,73422;-34,53101;-10,01193;45,82032;9,30728;16,7011
1798980032;17;Haren;1998;6;42,37295;-46,26586;-49,02187;37,21038;-13,144;46,08843
1798980033;17;Haren;1998;7;44,39313;3,47217;-41,11612;45,45117;-41,73471;44,66982
1798980034;17;Haren;1998;7;44,4743;-12,51501;-48,50517;47,66489;-20,74756;42,50622
1798980035;17;Haren;1998;7;32,54582;21,22163;-23,45232;45,46595;37,31448;37,25257
1798980036;17;Haren;1998;7;31,84007;20,36925;-5,81188;41,04219;34,08056;43,38501
