Ministerie;Leverancier;9100 - GWW;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9520 - BZK specifiek;9530 - DEF specifiek;9540 - EZ specifiek;9550 - Fin specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS specifiek;Eindtotaal
DEF;Boekhandel Kettenis;;;;;;;;;1;;;;;;;;1
DEF;Boer Staphorst B.V.;;;;;;;;;2;;;;;;;;2
DEF;Boerhof Projectinrichters;;;;;;;;;2;;;;;;;;2
DEF;Bogra Uitvaartkisten B.V.;;;;;;;;;2;;;;;;;;2
DEF;Bomatho B.V.;;;;;;;;;1;;;;;;;;1
DEF;Boom B.V.;;;;;;;;;2;;;;;;;;2
DEF;Boom uitgevers Amsterdam B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bos Elektro B.V.;;;;;;;;;2;;;;;;;;2
DEF;Bosan B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bosch Rexroth B.V.;;;;;;;;;1;;;;;;;;1
DEF;Boston Scientific Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bouter B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bouwmeester Advanced Composites B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bouwmeester Watersport B.V.;;;;;;;;;;;;;;;;;
DEF;BP Europa SE - BP Nederland;;;;;;;;;;;;;;;;;
DEF;BPG Den Helder;;;;;;;;;5;;;;;;;;5
DEF;BPW-Benelux;;;;;;;;;2;;;;;;;;2
DEF;Brammer Nederland B.V.;;;;;;;;;;;;;;;;;
DEF;Brands Structural Products B.V.;;;;;;;;;1;;;;;;;;1
DEF;Brangs + Heinrich B.V.;;;;;;;;;;;;;;;;;
DEF;Brekupa Technics B.V.;;;;;;;;;1;;;;;;;;1
DEF;Brenntag Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Breukhoven B.V.;;;;;;;;;1;;;;;;;;1
DEF;Breur IJzerhandel Vlietlaan B.V.;;;;;;;;;1;;;;;;;;1
DEF;Brezan Automaterialen Den Helder;;;;;;;;;;;;;;;;;
DEF;Bron Gascare B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bronsport B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bruggink Sports Constructions B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bruynzeel Storage Systems B.V.;;;;;;;;;4;;;;;;;;4
DEF;BSH Huishoudapparaten B.V.;;;;;;;;;1;;;;;;;;1
DEF;BU!TEN;;;;;;;;;1;;;;;;;;1
DEF;Buckaroo B.V.;;;;;;;;;1;;;;;;;;1
DEF;Buijtendijk B.V.;;;;;;;;;2;;;;;;;;2
DEF;Buiscar Cargo Solutions B.V.;;;;;;;;;3;;;;;;;;3
DEF;Buko Verhuur B.V.;;;;;;;;;2;;;;;;;;2
DEF;Bumax B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bunzl Outsourcing Services B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bunzl Verpakkingen Arnhem B.V.;;;;;;;;;1;;;;;;;;1
DEF;Bus' Handelmaatschappij B.V.;;;;;;;;;2;;;;;;;;2
DEF;Busch B.V.;;;;;;;;;2;;;;;;;;2
DEF;B-W Netherlands B.V.;;;;;;;;;1;;;;;;;;1
DEF;C & M Labour Supply;;;;;;;;;1;;;;;;;;1
DEF;C. R. Bard Netherlands Sales B.V.;;;;;;;;;1;;;;;;;;1
DEF;C.N. Rood B.V.;;;;;;;;;2;;;;;;;;2
DEF;Cable Partners B.V.;;;;;;;;;3;;;;;;;;3
DEF;Cablescan B.V.;;;;;;;;;2;;;;;;;;2
DEF;Cablon Medical B.V.;;;;;;;;;2;;;;;;;;2
DEF;Caiway;;;;;;;;;1;;;;;;;;1
DEF;Caldic Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Calpe B.V.;;;;;;;;;1;;;;;;;;1
DEF;Calumet Photographic B.V.;;;;;;;;;1;;;;;;;;1
DEF;CameraNU.nl;;;;;;;;;1;;;;;;;;1
DEF;Caparis N.V.;;;;;;;;;1;;;;;;;;1
DEF;Cardio Solutions B.V.;;;;;;;;;1;;;;;;;;1
DEF;CareFirst B.V.;;;;;;;;;2;;;;;;;;2
DEF;CareFusion Netherlands 238 B.V.;;;;;;;;;1;;;;;;;;1
DEF;CareFusion Netherlands 328 B.V.;;;;;;;;;2;;;;;;;;2
DEF;Careland B.V.;;;;;;;;;1;;;;;;;;1
DEF;CarePack Holland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Carl Zeiss B.V.;;;;;;;;;2;;;;;;;;2
DEF;Carrosserie Akkermans B.V.;;;;;;;;;2;;;;;;;;2
DEF;CARU Containers B.V.;;;;;;;;;6;;;;;;;;6
DEF;CARU Containers Lease I B.V.;;;;;;;;;2;;;;;;;;2
DEF;Ceban B.V.;;;;;;;;;1;;;;;;;;1
DEF;Cekumed B.V.;;;;;;;;;1;;;;;;;;1
DEF;CELECTRIC B.V.;;;;;;;;;4;;;;;;;;4
DEF;Celgene B.V.;;;;;;;;;2;;;;;;;;2
DEF;Cemex Trescon B.V.;;;;;;;;;1;;;;;;;;1
DEF;Centralpoint Nijmegen B.V.;;;;;;;;;1;;;;;;;;1
DEF;Centrum voor Certificatie (und) B.V.;;;;;;;;;1;;;;;;;;1
DEF;Character Media B.V.;;;;;;;;;1;;;;;;;;1
DEF;Chemetall B.V.;;;;;;;;;1;;;;;;;;1
DEF;ChemMate B.V.;;;;;;;;;;;;;;;;;
DEF;CHS Special Products B.V.;;;;;;;;;2;;;;;;;;2
DEF;Cinnova B.V.;;;;;;;;;1;;;;;;;;1
DEF;Cirkel Cleaning B.V.;;;;;;;;;1;;;;;;;;1
DEF;Climalife Dehon;;;;;;;;;1;;;;;;;;1
DEF;Club Storage B.V.;;;;;;;;;1;;;;;;;;1
DEF;C-Mark B.V.;;;;;;;;;1;;;;;;;;1
DEF;Coating Application Products Automotive B.V.;;;;;;;;;1;;;;;;;;1
DEF;COBBS Industries B.V.;;;;;;;;;4;;;;;;;;4
DEF;Codan B.V.;;;;;;;;;2;;;;;;;;2
DEF;Coenraads Perslucht B.V.;;;;;;;;;1;;;;;;;;1
DEF;Collé Sittard Verhuur B.V.;;;;;;;;;3;;;;;;;;3
DEF;Coloplast B.V.;;;;;;;;;1;;;;;;;;1
DEF;Color Wood Holding B.V.;;;;;;;;;1;;;;;;;;1
DEF;Colorfabb;;;;;;;;;1;;;;;;;;1
DEF;Colours Grime en Visagie;;;;;;;;;1;;;;;;;;1
DEF;CombiCraft B.V.;;;;;;;;;1;;;;;;;;1
DEF;Combigas B.V.;;;;;;;;;1;;;;;;;;1
DEF;Compressor Service Techniek B.V.;;;;;;;;;2;;;;;;;;2
DEF;Computacenter;;;;;;;;;1;;;;;;;;1
DEF;Computersystemen 2000;;;;;;;;;1;;;;;;;;1
DEF;Condair B.V.;;;;;;;;;1;;;;;;;;1
DEF;Conducto B.V.;;;;;;;;;2;;;;;;;;2
DEF;Confectiefabriek 'De Berkel' B.V.;;;;;;;;;1;;;;;;;;1
DEF;Conrad Electronic Benelux B.V.;;;;;;;;;2;;;;;;;;2
DEF;Consolit B.V.;;;;;;;;;1;;;;;;;;1
DEF;Conspiro Projectmanagement B.V.;;;;;;;;;1;;;;;;;;1
DEF;Constructor Dexion Holland B.V.;;;;;;;;;2;;;;;;;;2
DEF;Controlin B.V.;;;;;;;;;1;;;;;;;;1
DEF;Convet B.V.;;;;;;;;;1;;;;;;;;1
DEF;Coolblue B.V.;;;;;;;;;1;;;;;;;;1
DEF;Coolen B.V.;;;;;;;;;2;;;;;;;;2
DEF;Coolmark B.V.;;;;;;;;;1;;;;;;;;1
DEF;CoolSafety B.V.;;;;;;;;;1;;;;;;;;1
DEF;Coöp. Med. Special. Bedrijf Midden-Brabant UA;;;;;;;;;1;;;;;;;;1
DEF;Coöperatief MSB Alrijne UA;;;;;;;;;4;;;;;;;;4
DEF;Copijn Realisatie B.V.;;;;;;;;;2;;;;;;;;2
DEF;Copoint Electronics B.V.;;;;;;;;;4;;;;;;;;4
DEF;Cordstrap B.V.;;;;;;;;;1;;;;;;;;1
DEF;Corpuls Benelux;;;;;;;;;3;;;;;;;;3
DEF;Cosetec B.V.;;;;;;;;;1;;;;;;;;1
DEF;COSMED Benelux B.V.;;;;;;;;;2;;;;;;;;2
DEF;CraneSolutions B.V.;;;;;;;;;3;;;;;;;;3
DEF;Creemers Compressors B.V.;;;;;;;;;1;;;;;;;;1
DEF;Cross Media Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Crown Art;;;;;;;;;1;;;;;;;;1
DEF;Cryo Solutions B.V.;;;;;;;;;2;;;;;;;;2
DEF;CSafe Global Coöperatief UA;;;;;;;;;2;;;;;;;;2
DEF;CTS Nederland B.V.;;;;;;;;;3;;;;;;;;3
DEF;CURA Safety Solutions B.V.;;;;;;;;;1;;;;;;;;1
DEF;Custers Hydraulica B.V.;;;;;;;;;1;;;;;;;;1
DEF;cuttingmatsxxl;;;;;;;;;1;;;;;;;;1
DEF;CWN Spuitcabines Service & Onderhoud B.V.;;;;;;;;;1;;;;;;;;1
DEF;Cyklop Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;D.A.M. Participaties B.V.;;;;;;;;;1;;;;;;;;1
DEF;DAF Trucks N.V.;;;;;;;;;1;;;;;;;;1
DEF;Dag en Nacht Media B.V.;;;;;;;;;3;;;;;;;;3
DEF;Dantuma Medische Speciaalzaken;;;;;;;;;1;;;;;;;;1
DEF;Daxtrio B.V.;;;;;;;;;1;;;;;;;;1
DEF;D-Care;;;;;;;;;1;;;;;;;;1
DEF;De Groot Houtbewerkingsmachines B.V.;;;;;;;;;4;;;;;;;;4
DEF;De Heffer;;;;;;;;;1;;;;;;;;1
DEF;De IJssel Coatings B.V.;;;;;;;;;1;;;;;;;;1
DEF;De Jong Direct B.V.;;;;;;;;;2;;;;;;;;2
DEF;De Lijsten Fabriek;;;;;;;;;1;;;;;;;;1
DEF;De Looper NDO B.V.;;;;;;;;;3;;;;;;;;3
DEF;DE REE archiefsystemen;;;;;;;;;1;;;;;;;;1
DEF;De Ridder Service Revisie en Meet B.V.;;;;;;;;;1;;;;;;;;1
DEF;De Sikkens Grossier Alkmaar;;;;;;;;;;;;;;;;;
DEF;De Ster Products;;;;;;;;;1;;;;;;;;1
DEF;De Verf Grossier;;;;;;;;;;;;;;;;;
DEF;De Vries Projekt Design B.V.;;;;;;;;;1;;;;;;;;1
DEF;De Wit Elektronika;;;;;;;;;2;;;;;;;;2
DEF;De Witte Zwaan B.V.;;;;;;;;;1;;;;;;;;1
DEF;DELAIR;;;;;;;;;1;;;;;;;;1
DEF;Delftechniek;;;;;;;;;2;;;;;;;;2
DEF;Delhor Holding B.V.;;;;;;;;;1;;;;;;;;1
DEF;Deloitte Accountants B.V.;;;;;;;;;2;;;;;;;;2
DEF;Deloitte Consulting B.V.;;;;;;;;;2;;;;;;;;2
DEF;Deloitte Group Support Center B.V.;;;;;;;;;3;;;;;;;;3
DEF;Delta Elektronika B.V.;;;;;;;;;1;;;;;;;;1
DEF;Delta Hotel B.V.;;;;;;;;;1;;;;;;;;1
DEF;Deltron Trading B.V.;;;;;;;;;1;;;;;;;;1
DEF;Den Hartog B.V.;;;;;;;;;2;;;;;;;;2
DEF;Dencor Medical;;;;;;;;;1;;;;;;;;1
DEF;Denios B.V.;;;;;;;;;4;;;;;;;;4
DEF;dental bauer Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dental Union B.V.;;;;;;;;;3;;;;;;;;3
DEF;Dentalair Consumables B.V.;;;;;;;;;7;;;;;;;;7
DEF;Dentalair Group B.V.;;;;;;;;;2;;;;;;;;2
DEF;Dentalair Products Nederland B.V.;;;;;;;;;4;;;;;;;;4
DEF;Dent-Med Materials B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dentsply Sirona Benelux B.V.;;;;;;;;;2;;;;;;;;2
DEF;Desdemona B.V.;;;;;;;;;4;;;;;;;;4
DEF;Deventit B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dewetron Benelux B.V.;;;;;;;;;3;;;;;;;;3
DEF;DGM Netherlands B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dibo Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dibo Speelautomaten;;;;;;;;;1;;;;;;;;1
DEF;Digital Revolution B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dijkstra-Vereenigde B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dirksen Schoonmaakartikelen B.V.;;;;;;;;;1;;;;;;;;1
DEF;Discountoffice.nl B.V.;;;;;;;;;1;;;;;;;;1
DEF;Disholt B.V.;;;;;;;;;1;;;;;;;;1
DEF;Display Electronics;;;;;;;;;1;;;;;;;;1
DEF;Dispo Medical B.V.;;;;;;;;;1;;;;;;;;1
DEF;Disporta Eerstelijn B.V.;;;;;;;;;1;;;;;;;;1
DEF;Diversey B.V.;;;;;;;;;;;;;;;;;
DEF;Djons B.V.;;;;;;;;;1;;;;;;;;1
DEF;DMPT B.V.;;;;;;;;;1;;;;;;;;1
DEF;DNM International B.V.;;;;;;;;;3;;;;;;;;3
DEF;Doall Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Doedijns Group International B.V.;;;;;;;;;2;;;;;;;;2
DEF;Doornse Apotheek B.V.;;;;;;;;;1;;;;;;;;1
DEF;Doove Care Groep B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dormac Import B.V.;;;;;;;;;2;;;;;;;;2
DEF;Dörr Kampen B.V.;;;;;;;;;2;;;;;;;;2
DEF;Double Performance B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dr. Weigert Nederland;;;;;;;;;1;;;;;;;;1
DEF;Dräger Nederland B.V.;;;;;;;;;6;;;;;;;;6
DEF;Draka Kabel B.V.;;;;;;;;;2;;;;;;;;2
DEF;DreNDT Industries B.V.;;;;;;;;;2;;;;;;;;2
DEF;Drent Techniek B.V.;;;;;;;;;1;;;;;;;;1
DEF;Drukkerij Verloop B.V.;;;;;;;;;1;;;;;;;;1
DEF;Drumarkon International B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dryfast B.V.;;;;;;;;;1;;;;;;;;1
DEF;DTG B.V.;;;;;;;;;1;;;;;;;;1
DEF;Duckcity B.V.;;;;;;;;;1;;;;;;;;1
DEF;Duitman Hengelo B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dumco B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dustcontrol B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dutch Boxx Golfkarton B.V.;;;;;;;;;1;;;;;;;;1
DEF;Dutraco Gouda B.V.;;;;;;;;;3;;;;;;;;3
DEF;DWC B.V.;;;;;;;;;1;;;;;;;;1
DEF;DXC Technology;;;;;;;;;1;;;;;;;;1
DEF;Dyna Splint Europe;;;;;;;;;1;;;;;;;;1
DEF;E. Cure;;;;;;;;;1;;;;;;;;1
DEF;E.F.D. B.V.;;;;;;;;;1;;;;;;;;1
DEF;E.M.M. International B.V.;;;;;;;;;1;;;;;;;;1
DEF;Ecolectro;;;;;;;;;1;;;;;;;;1
DEF;Ecomed Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Econosto Nederland;;;;;;;;;1;;;;;;;;1
DEF;Econosto Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Ecotap B.V.;;;;;;;;;2;;;;;;;;2
DEF;ECR Nederland B.V.;;;;;;;;;2;;;;;;;;2
DEF;ECR-Hoofddorp;;;;;;;;;1;;;;;;;;1
DEF;Edialux Nederland B.V.;;;;;;;;;;;;;;;;;
DEF;Edin B.V.;;;;;;;;;1;;;;;;;;1
DEF;Effgen-TDR Nederland V.O.F.;;;;;;;;;1;;;;;;;;1
DEF;Egetra Nederland B.V.;;;;;;;;;2;;;;;;;;2
DEF;Eiland Muziek Arnhem B.V.;;;;;;;;;1;;;;;;;;1
DEF;Eilers Handel Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;ELA Coatings B.V.;;;;;;;;;;;;;;;;;
DEF;Elcab B.V.;;;;;;;;;1;;;;;;;;1
DEF;Electra Brandt;;;;;;;;;;;;;;;;;
DEF;Electro-Cap Center B.V.;;;;;;;;;1;;;;;;;;1
DEF;Electroplast B.V.;;;;;;;;;1;;;;;;;;1
DEF;Electrostart B.V.;;;;;;;;;1;;;;;;;;1
DEF;Elfa Elementenfabriek B.V.;;;;;;;;;7;;;;;;;;7
DEF;Elis Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Ellis Enterprises B.V.;;;;;;;;;;;;;;;;;
DEF;Elsto Drives & Lifting;;;;;;;;;1;;;;;;;;1
DEF;Elysee Dental Solutions B.V.;;;;;;;;;2;;;;;;;;2
DEF;Embracing Sports B.V.;;;;;;;;;1;;;;;;;;1
DEF;Emcend B.V.;;;;;;;;;2;;;;;;;;2
DEF;Emdamed B.V.;;;;;;;;;1;;;;;;;;1
DEF;Emdaplast B.V.;;;;;;;;;1;;;;;;;;1
DEF;E-Medical;;;;;;;;;1;;;;;;;;1
DEF;Emergomed;;;;;;;;;2;;;;;;;;2
DEF;Emid;;;;;;;;;1;;;;;;;;1
DEF;emkei95;;;;;;;;;2;;;;;;;;2
DEF;EMS Benelux B.V.;;;;;;;;;1;;;;;;;;1
DEF;Endomed B.V.;;;;;;;;;1;;;;;;;;1
DEF;Endoss B.V.;;;;;;;;;1;;;;;;;;1
DEF;ENDURES B.V.;;;;;;;;;1;;;;;;;;1
DEF;EnerSys B.V.;;;;;;;;;4;;;;;;;;4
DEF;Engelbert Strauss B.V.;;;;;;;;;1;;;;;;;;1
DEF;Engels;;;;;;;;;4;;;;;;;;4
DEF;Enklaar Editing;;;;;;;;;2;;;;;;;;2
DEF;Enmo Nederland B.V.;;;;;;;;;2;;;;;;;;2
DEF;Enraf-Nonius B.V.;;;;;;;;;2;;;;;;;;2
DEF;Entermed B.V.;;;;;;;;;1;;;;;;;;1
DEF;EOX International B.V.;;;;;;;;;1;;;;;;;;1
DEF;Epilog Laser B.V.;;;;;;;;;2;;;;;;;;2
DEF;Eppendorf Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;EQIN;;;;;;;;;2;;;;;;;;2
DEF;ERBE Nederland B.V.;;;;;;;;;2;;;;;;;;2
DEF;Eriks B.V.;;;;;;;;;4;;;;;;;;4
DEF;Erkon Engineering B.V.;;;;;;;;;2;;;;;;;;2
DEF;Esab Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Eskens Tinting Solutions;;;;;;;;;1;;;;;;;;1
DEF;Essentra Components B.V.;;;;;;;;;1;;;;;;;;1
DEF;Essilor Nederland B.V.;;;;;;;;;4;;;;;;;;4
DEF;Essity Netherlands B.V.;;;;;;;;;1;;;;;;;;1
DEF;Estax Techniek B.V.;;;;;;;;;1;;;;;;;;1
DEF;Esve B.V.;;;;;;;;;1;;;;;;;;1
DEF;Etop;;;;;;;;;1;;;;;;;;1
DEF;Eurocept B.V.;;;;;;;;;1;;;;;;;;1
DEF;Eurocept Zorglogistiek;;;;;;;;;1;;;;;;;;1
DEF;Euroforum;;;;;;;;;1;;;;;;;;1
DEF;Euro-Index B.V.;;;;;;;;;1;;;;;;;;1
DEF;Euro-Lacke B.V.;;;;;;;;;1;;;;;;;;1
DEF;Euroresins Benelux B.V.;;;;;;;;;1;;;;;;;;1
DEF;Eurostat Benelux;;;;;;;;;1;;;;;;;;1
DEF;Eurosteriel Medical B.V.;;;;;;;;;1;;;;;;;;1
DEF;Eurosupply Hoogwerksystemen B.V.;;;;;;;;;2;;;;;;;;2
DEF;EVC Centrum Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Evry B.V.;;;;;;;;;1;;;;;;;;1
DEF;Excent Tandtechniek Amsterdam B.V.;;;;;;;;;2;;;;;;;;2
DEF;Excent Tandtechniek Bergen op Zoom B.V.;;;;;;;;;2;;;;;;;;2
DEF;Excent Tandtechniek Groningen;;;;;;;;;2;;;;;;;;2
DEF;Excent Tandtechniek Haaglanden;;;;;;;;;2;;;;;;;;2
DEF;EXO-L B.V.;;;;;;;;;1;;;;;;;;1
DEF;Expice B.V.;;;;;;;;;1;;;;;;;;1
DEF;Exportpack;;;;;;;;;1;;;;;;;;1
DEF;EyeVinci B.V.;;;;;;;;;1;;;;;;;;1
DEF;F & L Powerrental II B.V.;;;;;;;;;7;;;;;;;;7
DEF;Fabory Nederland;;;;;;;;;1;;;;;;;;1
DEF;Faes Cases B.V.;;;;;;;;;3;;;;;;;;3
DEF;Faes Group B.V.;;;;;;;;;1;;;;;;;;1
DEF;Fagron Nederland B.V.;;;;;;;;;3;;;;;;;;3
DEF;Farmakeur;;;;;;;;;1;;;;;;;;1
DEF;Farnell (Netherlands) B.V.;;;;;;;;;2;;;;;;;;2
DEF;Fast Feet t.h.o.d.n. Runnersworld Hoorn;;;;;;;;;1;;;;;;;;1
DEF;Felix Trading B.V.;;;;;;;;;2;;;;;;;;2
DEF;FHG Faber Pallets B.V.;;;;;;;;;6;;;;;;;;6
DEF;FHI, Federatie van Technologiebranches;;;;;;;;;4;;;;;;;;4
DEF;Fieldworks Direct B.V.;;;;;;;;;1;;;;;;;;1
DEF;Film Atelier Den Haag;;;;;;;;;2;;;;;;;;2
DEF;FinCo Supply & Trading B.V.;;;;;;;;;;;;;;;;;
DEF;Fisher Emergo B.V.;;;;;;;;;1;;;;;;;;1
DEF;Fitland Heerenveen B.V.;;;;;;;;;1;;;;;;;;1
DEF;Flevorubber Extrusion B.V.;;;;;;;;;1;;;;;;;;1
DEF;Floormaxx B.V.;;;;;;;;;4;;;;;;;;4
DEF;Fluke Nederland B.V.;;;;;;;;;2;;;;;;;;2
DEF;FMJ Marine Automation B.V.;;;;;;;;;1;;;;;;;;1
DEF;Footcare Benelux;;;;;;;;;1;;;;;;;;1
DEF;For Your Taste Only;;;;;;;;;1;;;;;;;;1
DEF;Forbo Flooring B.V.;;;;;;;;;2;;;;;;;;2
DEF;Formex Medical B.V.;;;;;;;;;1;;;;;;;;1
DEF;FRAMO C.V.;;;;;;;;;1;;;;;;;;1
DEF;Fresenius Kabi Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Friand Elektrotechniek B.V.;;;;;;;;;1;;;;;;;;1
DEF;Fries Tandtechnisch Laboratorium B.V.;;;;;;;;;2;;;;;;;;2
DEF;FUJIFILM France;;;;;;;;;2;;;;;;;;2
DEF;fundament counseling, training & consultancy;;;;;;;;;1;;;;;;;;1
DEF;FysioSupplies B.V.;;;;;;;;;1;;;;;;;;1
DEF;FysioTape Opleidingen B.V.;;;;;;;;;1;;;;;;;;1
DEF;G.F.P. (Gear for Professionals) B.V.;;;;;;;;;4;;;;;;;;4
DEF;G.M. Medical Bracing B.V.;;;;;;;;;1;;;;;;;;1
DEF;G.M.S. Instruments;;;;;;;;;1;;;;;;;;1
DEF;G.S. Meppel B.V.;;;;;;;;;1;;;;;;;;1
DEF;Garmin Nederland B.V.;;;;;;;;;3;;;;;;;;3
DEF;Gas Las Centrum Konings;;;;;;;;;1;;;;;;;;1
DEF;GBIJT;;;;;;;;;1;;;;;;;;1
DEF;GD Medical Pharma B.V.;;;;;;;;;2;;;;;;;;2
DEF;GE Healthcare B.V.;;;;;;;;;3;;;;;;;;3
DEF;GEA Refrigeration Netherlands N.V.;;;;;;;;;1;;;;;;;;1
DEF;Gebr. Bonenkamp Techniek en Handel B.V.;;;;;;;;;1;;;;;;;;1
DEF;Gebroeders Hanson Beheer B.V.;;;;;;;;;1;;;;;;;;1
DEF;Gema Fast B.V.;;;;;;;;;1;;;;;;;;1
DEF;Gencom Products B.V.;;;;;;;;;2;;;;;;;;2
DEF;Genimedical B.V.;;;;;;;;;1;;;;;;;;1
DEF;Gentec Energy B.V.;;;;;;;;;1;;;;;;;;1
DEF;Georg Fischer N.V.;;;;;;;;;1;;;;;;;;1
DEF;Getinge Netherlands B.V.;;;;;;;;;3;;;;;;;;3
DEF;Geveke Werktuigbouw B.V.;;;;;;;;;1;;;;;;;;1
DEF;Gigalink Microwave Conn. Engineering B.V.;;;;;;;;;2;;;;;;;;2
DEF;Gijtenbeek Utrecht B.V.;;;;;;;;;1;;;;;;;;1
DEF;Gispen Kantoorinrichting;;;;;;;;;1;;;;;;;;1
DEF;GlaxoSmithKline B.V.;;;;;;;;;1;;;;;;;;1
DEF;GLS Netherlands;;;;;;;;;1;;;;;;;;1
DEF;GM Products B.V.;;;;;;;;;4;;;;;;;;4
DEF;GMC-Instruments Nederland B.V.;;;;;;;;;2;;;;;;;;2
DEF;Goebertus Trading B.V.;;;;;;;;;1;;;;;;;;1
DEF;Goedegebuure Tandtechniek;;;;;;;;;2;;;;;;;;2
DEF;Goedhart Consultancy B.V.;;;;;;;;;2;;;;;;;;2
DEF;Gordian Logistic Experts B.V.;;;;;;;;;2;;;;;;;;2
DEF;Gorilla Grip B.V.;;;;;;;;;1;;;;;;;;1
DEF;Govers Den Helder;;;;;;;;;2;;;;;;;;2
DEF;Grafimedics B.V.;;;;;;;;;1;;;;;;;;1
DEF;Greiner Bio-One B.V.;;;;;;;;;1;;;;;;;;1
DEF;Groenendijk Microfilm- en Scanservice B.V.;;;;;;;;;2;;;;;;;;2
DEF;Groeten Uit;;;;;;;;;1;;;;;;;;1
DEF;Groot Diving;;;;;;;;;2;;;;;;;;2
DEF;Gullimex B.V.;;;;;;;;;3;;;;;;;;3
DEF;GVG Oliehandel B.V.;;;;;;;;;1;;;;;;;;1
DEF;Haagse Transvaal en Sport Apotheek;;;;;;;;;1;;;;;;;;1
DEF;Haagse Transvaal en Sport Apotheek B.V.;;;;;;;;;1;;;;;;;;1
DEF;Habia Cable B.V.;;;;;;;;;2;;;;;;;;2
DEF;Habraken B.V.;;;;;;;;;2;;;;;;;;2
DEF;HACH;;;;;;;;;1;;;;;;;;1
DEF;Haelvoet B.V.;;;;;;;;;2;;;;;;;;2
DEF;Haemonetics B.V.;;;;;;;;;4;;;;;;;;4
DEF;Haenel Kantoor en Magazijnsystemen;;;;;;;;;3;;;;;;;;3
DEF;HAHN + KOLB Tools Benelux;;;;;;;;;;;;;;;;;
DEF;Hako B.V.;;;;;;;;;7;;;;;;;;7
DEF;Halton B.V.;;;;;;;;;1;;;;;;;;1
DEF;Haltronic Electro-Installaties B.V.;;;;;;;;;1;;;;;;;;1
DEF;Hamer B.V.;;;;;;;;;2;;;;;;;;2
DEF;Hamilton Medical Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;HAMU Automaterialen B.V.;;;;;;;;;1;;;;;;;;1
DEF;Handelmaatschappij en Zeilmakerij De Wit;;;;;;;;;1;;;;;;;;1
DEF;Handel-Maatschappij Noviol B.V.;;;;;;;;;1;;;;;;;;1
DEF;Handelmaatschappij van Voorden B.V.;;;;;;;;;1;;;;;;;;1
DEF;Handelsonderneming De Vos;;;;;;;;;2;;;;;;;;2
DEF;Handelsonderneming Dirks B.V.;;;;;;;;;1;;;;;;;;1
DEF;Handelsonderneming Van der Blij B.V.;;;;;;;;;1;;;;;;;;1
DEF;Handelsonderneming Van Huigenbos B.V.;;;;;;;;;1;;;;;;;;1
DEF;Haneu Nederland B.V.;;;;;;;;;1;;;;;;;;1
DEF;Hankamp Rehab B.V.;;;;;;;;;1;;;;;;;;1
DEF;Hanna Instruments;;;;;;;;;1;;;;;;;;1
DEF;Hape Aviation & Marine Service;;;;;;;;;2;;;;;;;;2
DEF;Hapoh Handelsonderneming V.O.F.;;;;;;;;;1;;;;;;;;1
