identificatie_namespace;identificatie_lokaalid;objectbegintijd;objecteindtijd;tijdstipregistratie;eindregistratie;lv-publicatiedatum;bronhouder;inonderzoek;relatievehoogteligging;bgt-status;plus-status;identificatieBAGPND;geometrie
NL.IMGeo;G0439.5b5e0b2eeb7f4a4ab25c65e95ad66e2a;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124947.406 501410.398,124949.108 501401.248,124954.418 501402.234,124952.715 501411.387,124947.406 501410.398))
NL.IMGeo;G0439.62b713b736e142d29a5ddc386f78c166;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125059.82 500880.326,125056.87 500879.779,125057.854 500874.48,125060.804 500875.028,125069.505 500876.643,125068.521 500881.942,125059.82 500880.326))
NL.IMGeo;G0439.668f38478a664469b1ff18e9400a0fc5;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124304.305 501611.369,124303.81 501614.049,124301.155 501613.559,124301.65 501610.876,124304.305 501611.369))
NL.IMGeo;G0439.6d89762c0a0e42b4bd0acded34ab9eb9;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124381.852 500355.836,124382.333 500358.736,124379.396 500359.222,124378.915 500356.322,124381.852 500355.836))
NL.IMGeo;G0439.717ff6edb0814d78b7e5339a1985b7d3;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125058.181 500409.915,125062.054 500418.522,125057.127 500420.74,125053.257 500412.129,125058.181 500409.915))
NL.IMGeo;G0439.7935d87fe29e4ea8830c64c16d9ff518;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125153.869 500180.075,125151.471 500181.155,125151.717 500181.701,125148.739 500183.042,125148.168 500181.753,125148.369 500181.664,125147.879 500180.557,125144.862 500181.894,125140.488 500172.018,125143.953 500170.476,125144.765 500172.3,125149.471 500170.206,125153.869 500180.075))
NL.IMGeo;G0363.62c318a282404f9d9a73f7db327c629d;20161021;;2,01704E+13;;2,01704E+13;G0363;N;0;bestaand;;3,631E+14;POLYGON ((128711.062 491383.323,128715.685 491386.319,128735.9 491356.235,128738.74 491352.039,128761.219 491367.351,128740.488 491397.888,128736.649 491395.282,128719.931 491419.785,128715.775 491416.955,128709.025 491426.864,128700.76 491421.233,128721.698 491390.501,128719.929 491389.296,128717.564 491392.767,128708.725 491386.745,128711.062 491383.323))
NL.IMGeo;G0852.8abeacd5439b7576000000000a062fd6;20160412;;2,01704E+13;;2,01704E+13;G0852;N;0;bestaand;;8,521E+14;POLYGON ((133121.704 492611.221,133135.033 492634.843,133120.622 492642.063,133116.979 492643.888,133099.605 492612.47,133093.245 492616.106,133089.356 492609.049,133101.237 492602.507,133105.182 492608.995,133105.46 492609.452,133103.258 492610.797,133108.195 492618.933,133121.704 492611.221))
NL.IMGeo;G0439.db2e853487f64e738b1551f8214c352d;20151105;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125238.16 501774.06,125241.022 501779.307,125234.338 501782.886,125232.728 501779.96,125227.188 501783.008,125225.917 501780.695,125229.38 501778.818,125238.16 501774.06))
NL.IMGeo;G0439.0ac93a0ba5314cb981882892bea134b4;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124557.583 501971.454,124560.02 501976.025,124560.205 501975.927,124560.308 501976.121,124554.582 501979.16,124552.051 501974.391,124557.583 501971.454))
NL.IMGeo;G0439.11b97b5961eb4d98bedb890a2be6d7ad;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125168.804 500242.667,125171.125 500247.829,125170.733 500248.006,125171.224 500249.099,125169.22 500250,125167.379 500250.828,125167.002 500250,125166.882 500249.736,125166.303 500250,125162.469 500251.747,125161.684 500250,125160.15 500246.584,125168.804 500242.667))
NL.IMGeo;G0439.1668e7ffa8354b569a93f7a2b1e32faa;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124983.201 501206.598,124985.933 501207.09,124985.465 501209.713,124982.686 501209.209,124982.05 501209.093,124982.512 501206.474,124983.201 501206.598))
NL.IMGeo;G0439.1de9dd248cdf4dcb8c12591fcf283785;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124541.004 501968.298,124538.359 501963.308,124550.182 501957.042,124552.716 501961.81,124546.713 501964.996,124546.836 501965.227,124541.004 501968.298))
NL.IMGeo;G0439.24b596af2bed4ccd9a8fce70179393af;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124668.601 500333.882,124668.021 500336.519,124665.581 500335.982,124666.161 500333.345,124668.601 500333.882))
NL.IMGeo;G0439.29fd4b11549349aba78cea67dc71cd91;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124979.248 500894.779,124979.694 500892.384,124982.892 500892.976,124982.448 500895.377,124979.248 500894.779))
NL.IMGeo;G0439.34801fa15bfb4d2483622975e992bac1;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124916.659 500923.984,124915.381 500923.747,124915.111 500925.202,124903.57 500923.06,124904.384 500918.672,124906.842 500919.128,124907.204 500917.173,124906.88 500917.113,124906.909 500916.956,124918.185 500919.039,124917.438 500923.071,124916.848 500922.962,124916.659 500923.984))
NL.IMGeo;G0439.37c871e1cccc4d7ab5802166f0a0c30d;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124903.825 500700.219,124900.676 500699.637,124901.134 500697.159,124904.276 500697.74,124903.825 500700.219))
NL.IMGeo;G0439.3b9eb9fa0857461a875f660f9bd014ee;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124159.616 501295.327,124154.786 501297.434,124150.71 501288.084,124155.538 501285.978,124159.616 501295.327))
NL.IMGeo;G0439.3d41b71c8a4443c2a0d2062688e1f567;20151102;;2,01604E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124049.274 500689.209,124054.325 500693.323,124050.534 500697.975,124051.697 500698.923,124046.763 500704.978,124040.04 500699.5,124040.922 500698.419,124040.653 500698.199,124040.779 500698.044,124041.048 500698.264,124048.77 500688.798,124049.274 500689.209))
NL.IMGeo;G0439.432011f20c4a4b0f90e955e4b2a98594;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124125.777 501378.814,124123.743 501377.518,124125.605 501374.621,124127.624 501375.901,124125.777 501378.814))
NL.IMGeo;G0439.57efef81fc2143c8b05e9f897f6f351c;20151104;;2,01702E+13;;2,01703E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125774.257 500699.482,125762.438 500707.342,125760.307 500708.76,125757.695 500704.722,125759.782 500703.333,125768.27 500697.69,125769.6 500699.7,125772.93 500697.49,125774.257 500699.482))
NL.IMGeo;G0439.0cf88d7bacec4f02a99bc6c21a03e2b1;20151103;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((124757.279 501397.89,124756.772 501400.614,124759.073 501401.042,124757.934 501407.157,124745.606 501404.86,124745.651 501404.615,124748.601 501405.164,124750.203 501396.562,124757.279 501397.89))
NL.IMGeo;G0439.144191aa88664d4187399ef4b3ce2fca;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125210.621 500358.842,125223.223 500353.209,125225.542 500358.39,125222.8 500359.631,125219.955 500360.919,125219.914 500360.828,125212.982 500363.927,125212.914 500363.957,125210.621 500358.842))
NL.IMGeo;G0439.1f9de25e54e64d77b575e5d1291630bf;20151102;;2,01511E+13;;2,0161E+13;G0439;N;0;bestaand;;4,391E+14;POLYGON ((125118.537 500251.008,125120.215 500254.763,125118.435 500255.559,125116.757 500251.806,125118.537 500251.008))
