gebiedcode;gebiedstype;gebiednaam;opp_ha_gebied;opp_land_ha;opp_water_ha;opp_bebouwd_ha;opp_erf_ha;opp_terrein_ha;opp_wegen_ha;opp_groen_ha;percentage_land;percentage_water;percentage_bebouwd;percentage_erf;percentage_terrein;percentage_wegen;percentage_groen;percentage_groen_op_land
DX19;ggw_gebied;Noord-Oost;4647,76743745079;2671,1980;1976,5694;73,2699;159,2654;42,1583;193,9211;2202,5833;57,4727120207152;42,5272879792848;1,57645299325991;3,42670664555169;0,907065294066348;4,17235044126864;47,3901366465688;82,4567607484535
DX20;ggw_gebied;Bijlmer-Centrum, Amstel III;843,163982964751;771,6478;71,5162;118,9503;86,8196;30,7636;202,1427;332,9716;91,5181129350564;8,48188706494364;14,1076065401212;10,2968792382233;3,64859170931305;23,9743066258314;39,4907288215676;43,150724545196
DX21;ggw_gebied;Bijlmer-Oost;407,598527592498;368,3008;39,2977;49,4925;42,2211;7,4442;106,2317;162,9112;90,358718256129;9,641281743871;12,1424587529497;10,3585030903658;1,82636552128974;26,0628388138854;39,9685520776383;44,2331994621087
DX22;ggw_gebied;Gaasperdam, Driemond;960,597871827349;815,7514;144,8464;75,9527;105,1603;13,6513;162,9814;458,0058;84,9212209457502;15,0787790542498;7,90681573125119;10,9473780757621;1,42112334921271;16,9666626870428;47,6792411024815;56,1452609506641
E;stadsdeel;West;1062,99972046255;934,7062;128,2935;251,6725;183,7142;35,7300;327,2276;136,3619;87,9309940901322;12,0690059098678;23,6756910025982;17,282621829662;3,36124151015661;30,7834100751238;12,8280296725917;14,5887463292437
E12;wijk;Houthavens;91,9693535737499;36,4281;55,5412;6,1210;2,8484;10,8022;11,0414;5,6151;39,6089885347264;60,3910114652737;6,65546761918461;3,09713790682662;11,7454160361844;12,0055178015863;6,10544917094445;15,4143021490984
E12a;buurt;Houthavens West;66,3447375750009;34,5220;31,8227;5,7469;2,8234;10,4150;10,6312;4,9056;52,034337725527;47,965662274473;8,6621475099156;4,2556261400265;15,6983384533555;16,0241370235193;7,3940885987101;14,2100176958392
E12b;buurt;Houthavens Oost;25,624615998749;1,9061;23,7185;0,3741;0,0250;0,3872;0,4102;0,7096;7,4384954673701;92,5615045326299;1,45996924550833;0,0976940197796916;1,51089777318452;1,60090382781918;2,76903060107842;37,2256810967369
E13;wijk;Spaarndammer- en Zeeheldenbuurt;141,047916162948;129,9975;11,0505;19,2090;12,2737;6,6285;44,1051;47,7811;92,1654626577248;7,83453734227515;13,6188112862616;8,70178632793071;4,69950023763214;31,2696000701351;33,8757647357653;36,7553785972625
E13a;buurt;Zeeheldenbuurt;10,3336470070001;9,0232;1,3104;3,1927;1,4717;0,0953;4,0447;0,2189;87,3188908059817;12,6811091940183;30,8961530138399;14,2420664869175;0,921855502376693;39,1407548069044;2,11806099594308;2,42566182001705
E13b;buurt;Spaarndammerbuurt Noordoost;11,1765731999503;9,9901;1,1865;3,3685;2,1861;0,2199;3,9780;0,2377;89,3844763233541;10,6155236766459;30,138602242666;19,5597413062646;1,96784943230717;35,5919401520615;2,12634319005513;2,37887301857981
E13c;buurt;Spaarndammerbuurt Zuidoost;5,67279309359962;4,8573;0,8155;1,6701;0,9145;0,0661;1,7031;0,5035;85,6240939635843;14,3759060364157;29,4405722717951;16,120104569506;1,16538775311912;30,0222591671925;8,87577020197154;10,3659726965945
E13d;buurt;Spaarndammerbuurt Zuidwest;7,57877780260031;7,5738;0,0050;2,6313;1,3983;0,1956;2,6138;0,7348;99,9343148776826;0,0656851223173774;34,7191918970482;18,4504113308384;2,58072879600065;34,4880829049285;9,69589994886686;9,70227289868792
E13e;buurt;Spaarndammerbuurt Midden;5,73439356364962;5,7344;0,0000;1,9996;1,4616;0,1034;1,8826;0,2873;100;0;34,8700076446026;25,4877141022392;1,80381661507755;32,8292098631447;5,00925177493601;5,00925177493601
E13f;buurt;Spaarndammerbuurt Noordwest;11,9158558435997;11,7489;0,1670;2,4262;2,2150;0,7628;3,9413;2,4036;98,598768648245;1,40123135175502;20,3610814138451;18,5883929740884;6,40136029126402;33,0763444618551;20,171589507192;20,4582570185587
E13g;buurt;Westergasfabriek;25,5129022842497;22,3277;3,1852;1,8870;0,6260;1,4485;6,6193;11,7470;87,5152081405895;12,4847918594105;7,39614798162055;2,45359987195759;5,67740898316923;25,9448729864097;46,0431783174323;52,6116309332955
E13h;buurt;Overbraker Binnenpolder;63,1229733682989;58,7421;4,3809;2,0337;2,0006;3,7370;19,3224;31,6484;93,0597631830078;6,9402368169922;3,22187206100133;3,16930929157399;5,92013205109719;30,6107904102736;50,1376593690617;53,8768396288124
E14;wijk;Staatsliedenbuurt;53,0829826159515;47,0893;5,9937;16,8696;9,1228;0,4518;18,8774;1,7677;88,7088933060504;11,2911066939496;31,7797685328839;17,1859126681102;0,851048237148994;35,5620702446225;3,33009362328484;3,75395690237713
E14a;buurt;De Wittenbuurt Noord;7,46460927464988;6,1752;1,2894;2,0134;1,1433;0,0414;2,8484;0,1287;82,7264553497183;17,2735446502817;26,9725580228716;15,3157815189834;0,554786224636643;38,1585680627307;1,72476152049589;2,08489716282975
E14b;buurt;De Wittenbuurt Zuid;4,63095418865036;3,4980;1,1330;1,1185;0,7037;0,0264;1,4191;0,2302;75,5342282232384;24,4657717767616;24,152356521784;15,1964418117836;0,569795326733362;30,6441568169011;4,97147774603623;6,58175487190155
E14c;buurt;Staatsliedenbuurt Noordoost;6,81562964705073;5,9143;0,9013;1,8962;0,8974;0,0944;2,5660;0,4602;86,7756961854926;13,2243038145074;27,8218958465092;13,1667920520629;1,3855310378087;37,6492185020522;6,75225874705955;7,78127868041053
E14d;buurt;Fannius Scholtenbuurt;11,1013885548008;10,4474;0,6540;4,3831;1,9557;0,0445;4,0156;0,0486;94,108993187143;5,89100681285702;39,4826724377475;17,6162809488852;0,400501544904304;36,17182907367;0,437709181935632;0,465108771342622
E14e;buurt;Westerstaatsman;10,0221712990999;9,8660;0,1562;3,4094;2,2583;0,2071;3,6615;0,3297;98,4419275726819;1,55807242731812;34,0187029480666;22,5326716532267;2,06677382358579;36,5338262189174;3,28995292888583;3,3420240846633
E14f;buurt;Buyskade e.o.;13,0482296516998;11,1884;1,8598;4,0490;2,1645;0,0379;4,3668;0,5702;85,7467323987842;14,2532676012158;31,0309791901689;16,5882809727119;0,290711417934851;33,4667121233018;4,37004869466666;5,09646090575531
E15;wijk;Centrale Markt;57,2542857619989;51,3270;5,9273;16,2356;17,2785;1,8495;10,8789;5,0845;89,6474491781023;10,3525508218977;28,3570842275517;30,1784869251624;3,23037186091032;19,0009896597735;8,88051650470451;9,9060448301899
E15a;buurt;Ecowijk;6,58499379300004;6,2598;0,3252;1,4645;0,3153;0,0882;2,8573;1,5345;95,0614607322646;4,93853926773538;22,2401881987115;4,78829920972291;1,3398054512353;43,3908001014665;23,3023677711284;24,5129494030796
E15b;buurt;Markthallen;28,3051400724497;25,6856;2,6195;9,1495;12,9906;1,7121;1,3094;0,5240;90,7454853773255;9,25451462267449;32,3246060608012;45,8947038516988;6,04885939603109;4,62603276596315;1,8512833028314;2,04008309078258
E15c;buurt;Bedrijvencentrum Westerkwartier;15,1776327449496;13,6231;1,5545;4,3297;3,6479;0,0149;3,6980;1,9326;89,7578540263047;10,2421459736953;28,527156356382;24,0347317375863;0,0981188928467962;24,3645873484741;12,7332596910156;14,1862345408614
E15d;buurt;Marcanti;7,18651915159961;5,7585;1,4281;1,2919;0,3247;0,0343;3,0142;1,0934;80,1286566028294;19,8713433971706;17,9761432481869;4,51824318221092;0,476864805532715;41,9427920337747;15,2146133331242;18,9877304552077
E16;wijk;Frederik Hendrikbuurt;42,1219221322001;35,8331;6,2888;11,4577;5,6754;0,6476;15,2262;2,8263;85,0699589277995;14,9300410722005;27,2011804234201;13,4736413333685;1,53749180267118;36,1479390161912;6,70970635214847;7,88728058261216
E16a;buurt;Frederik Hendrikbuurt Noord;21,2353383649498;18,2177;3,0176;5,2225;2,7381;0,4009;7,8997;1,9565;85,7895309731768;14,2104690268232;24,5933378259169;12,8940576021213;1,88809050089161;37,2006317074765;9,21341333677057;10,7395543864802
E16b;buurt;Frederik Hendrikbuurt Zuidoost;12,4670031937498;11,3861;1,0809;4,1622;2,1153;0,1101;4,8955;0,1030;91,3296179762239;8,67038202377614;33,3859402798153;16,966956238654;0,883523943609753;39,2673356828714;0,825861831273006;0,904265067097954
E16c;buurt;Frederik Hendrikbuurt Zuidwest;8,41958057350055;6,2293;2,1902;2,0730;0,8220;0,1365;2,4311;0,7668;73,9863254385319;26,0136745614681;24,6206479690926;9,76282567404096;1,62157406714108;28,8739645984411;9,10731312981608;12,3094545861485
E17;wijk;Da Costabuurt;25,8521641044513;21,5921;4,2600;8,1261;3,3577;0,3983;9,0201;0,6899;83,5216023689179;16,4783976310821;31,4330098872064;12,9882446257214;1,54053823014951;34,8910603830272;2,66874924281338;3,19528022346293
E17a;buurt;Da Costabuurt Noord;25,8521641044513;21,5921;4,2600;8,1261;3,3577;0,3983;9,0201;0,6899;83,5216023689179;16,4783976310821;31,4330098872064;12,9882446257214;1,54053823014951;34,8910603830272;2,66874924281338;3,19528022346293
E18;wijk;Kinkerbuurt;27,3833015492492;25,0692;2,3141;11,2712;4,7932;0,3238;7,9945;0,6866;91,5493929498839;8,45060705011608;41,1609052017354;17,5039548736768;1,18240744493101;29,1949213393397;2,50720409020105;2,73863540698031
E18a;buurt;Bellamybuurt Noord;11,0050266854993;9,4968;1,5082;3,8287;1,8459;0,1075;3,3255;0,3893;86,2950858111863;13,7049141888137;34,7901345487019;16,7728887772958;0,976552501641379;30,2180374688687;3,53747251467877;4,09927457795078
E18b;buurt;Bellamybuurt Zuid;16,3782748637499;15,5724;0,8058;7,4426;2,9473;0,2163;4,6690;0,2973;95,0799107093067;4,92008929069328;45,4416064127649;17,9951788863684;1,32072721078489;28,5074606390219;1,8149375603665;1,9088549272153
E19;wijk;Van Lennepbuurt;28,7651050522987;25,0801;3,6850;9,5348;4,9279;0,2967;10,0536;0,2670;87,1892458940265;12,8107541059735;33,1470912830582;17,1315381663935;1,0314946032901;34,9508347607891;0,928287080495611;1,06468070801288
E19a;buurt;Da Costabuurt Zuid;8,8419679178988;7,2580;1,5840;2,7482;1,3845;0,0604;3,0633;0,0016;82,0853000861659;17,9146999138341;31,0808368337653;15,6583467268825;0,683558085217298;34,6447738315509;0,0177846087499265;0,0216660092991775
E19b;buurt;Borgerbuurt;12,4841227217502;11,4831;1,0010;4,3574;2,0884;0,1253;4,6657;0,2462;91,9818576222741;8,01814237772585;34,9037200588903;16,7285416193866;1,00406653670348;37,3731129421297;1,97241646516406;2,14435380644718
E19c;buurt;Lootsbuurt;7,43901441264972;6,3390;1,1000;2,4292;1,4550;0,1109;2,3247;0,0192;85,2128244126613;14,7871755873387;32,6550619011876;19,5588717878541;1,49107952810745;31,2495598824924;0,258251313019779;0,303066251822779
E20;wijk;Helmersbuurt;34,9285026810005;33,2720;1,6565;12,6372;5,8377;0,1792;13,0696;1,5484;95,2575889448514;4,74241105514859;36,1801760968928;16,7131922467034;0,513151292130485;37,4180680076842;4,43300130144053;4,65369882918933
E20a;buurt;Helmersbuurt Oost;11,2518004860007;10,4056;0,8462;4,2352;1,5805;0,0550;4,5074;0,0276;92,4795081067736;7,52049189322642;37,6397605048953;14,0462329514854;0,489162758158156;40,059425811169;0,244926081065943;0,264843624366125
E20b;buurt;WG-terrein;16,78238149065;16,2158;0,5666;5,6182;2,6082;0,1116;6,3581;1,5198;96,6239525216778;3,37604747832218;33,4765289095281;15,541148209053;0,664813420501627;37,8853011356408;9,05616084695415;9,37258372340169
E20c;buurt;Cremerbuurt Oost;6,89432070434979;6,6506;0,2437;2,7839;1,6490;0,0126;2,2041;0,0010;96,4654782902875;3,53452170971253;40,3793839963587;23,9188019344604;0,18312059072076;31,9699147774913;0,0142569912562152;0,014779371344962
E21;wijk;Overtoomse Sluis;30,8620840739998;29,4371;1,4249;11,8456;6,5057;0,2409;10,5336;0,3113;95,3828519047436;4,61714809525636;38,3823548423032;21,0800638792316;0,780676442505028;34,131167363803;1,00858937690081;1,05741163821361
E21a;buurt;Cremerbuurt West;20,6009813092509;19,3806;1,2204;7,6035;4,1130;0,2128;7,1597;0,2916;94,0761187465907;5,92388125340932;36,9084128393925;19,9651743657616;1,03293360523427;34,7540834569855;1,41551447921678;1,50464804253851
E21b;buurt;Vondelparkbuurt West;10,2611027647489;10,0565;0,2046;4,2421;2,3927;0,0281;3,3739;0,0197;98,0063501762714;1,99364982372861;41,341554486731;23,3184020535436;0,274225507001016;32,8805529720468;0,191615156948986;0,195513001559953
E22;wijk;Vondelbuurt;22,1214163429003;21,6395;0,4819;8,0925;6,1537;0,4567;6,3054;0,6312;97,8215083194158;2,1784916805842;36,5824048965886;27,8179050101492;2,06465845528595;28,5033995826962;2,85314037469563;2,91668000597506
E22a;buurt;Vondelparkbuurt Oost;13,0121709180996;12,5503;0,4619;4,7150;2,9459;0,0441;4,2339;0,6113;96,4505255052019;3,54947449479807;36,2355962714009;22,6399475587966;0,338754527989986;32,5382056569969;4,69802149001739;4,87091331582637
E22b;buurt;Vondelparkbuurt Midden;9,10924542480067;9,0892;0,0200;3,3775;3,2078;0,4127;2,0714;0,0198;99,7798991489963;0,220100851003673;37,0778063152976;35,2143977185585;4,53003904861714;22,7398501544146;0,217805912108549;0,218286362249485
E36;wijk;Sloterdijk;121,349654941849;116,4695;4,8802;25,2926;35,3828;1,6674;27,1820;26,9446;95,9783950702289;4,02160492977111;20,8427733575628;29,1577519242037;1,3740496703951;22,3997457605905;22,2040743574769;23,1344505617434
E36a;buurt;Woon- en Groengebied Sloterdijk;53,2142173535994;48,8170;4,3972;5,0070;25,5817;0,4527;5,1192;12,6565;91,7368191202471;8,26318087975294;9,40919697337973;48,0729818508654;0,850681962660747;9,61992310132292;23,7840352320182;25,9263788085376
E36b;buurt;Bedrijventerrein Sloterdijk I;68,1354375882498;67,6524;0,4830;20,2856;9,8012;1,2147;22,0628;14,2881;99,2910933152763;0,708906684723679;29,7724704487255;14,3848350363217;1,78280323448807;32,3808698980833;20,9701146976577;21,1198346170606
E37;wijk;Landlust;108,84715407525;102,4943;6,3528;26,7283;21,8964;2,0113;41,5319;10,3265;94,1635445277582;5,83645547224182;24,5558046481186;20,1166432416044;1,84780465073857;38,1561596979668;9,48713228932976;10,0751647964283
E37a;buurt;Bedrijventerrein Landlust;14,0034846000998;10,8976;3,1058;4,1788;2,5383;0,0309;3,2356;0,9141;77,8209680727016;22,1790319272984;29,8408394492981;18,1264515983091;0,220489792662335;23,1057978163452;6,52738941608655;8,38770009901259
E37c;buurt;Bosleeuw;34,2857709518;34,1464;0,1393;7,7080;6,6714;0,6982;14,9173;4,1516;99,5935753529492;0,406424647050806;22,4816465236265;19,4581334392692;2,03637111196863;43,5086489126273;12,1087753654576;12,1581892431769
E37d;buurt;Landlust Zuid;21,6843943757003;19,9590;1,7254;4,9475;4,7254;0,3003;8,0193;1,9666;92,0432109302177;7,95678906978232;22,8157234948367;21,7914843585291;1,38504638138106;36,9816901840052;9,06926651146571;9,85327045830849
E37e;buurt;Erasmusparkbuurt Oost;9,06921642684935;8,2932;0,7760;2,2237;1,4085;0,7953;3,2142;0,6514;91,4430427428894;8,55695725711059;24,5196946875837;15,5306699558522;8,76914626799432;35,4410233708593;7,18250846059984;7,8546253986702
E37f;buurt;Gibraltarbuurt;20,0000301636013;19,3938;0,6062;5,1178;4,1908;0,0896;7,9029;2,0927;96,9689943628028;3,03100563719724;25,5888051323098;20,9540621819829;0,448100771933205;39,5143885368406;10,463637739736;10,7907046045946
E37g;buurt;Landlust Noord;9,80425755719954;9,8043;0,0000;2,5526;2,3620;0,0970;4,2426;0,5501;100;0;26,0352905773816;24,091650930479;0,989049117574407;43,2733746081274;5,61063476643752;5,61063476643752
E38;wijk;Erasmuspark;40,5092414919505;36,1242;4,3850;7,4097;4,8877;1,0394;12,4587;10,3287;89,1753075953662;10,8246924046338;18,291332171048;12,0657313456552;2,56591641591455;30,75524517584;25,4970824869085;28,5920880728572
E38c;buurt;Erasmusparkbuurt West;33,6226465325002;29,4938;4,1289;5,2096;3,3577;1,0131;9,6951;10,2182;87,7199473690546;12,2800526309454;15,4943406708569;9,98655584276598;3,01320382697831;28,8349525779813;30,3908944504721;34,6453632975996
E38d;buurt;Robert Scottbuurt Oost;6,88659495945035;6,6305;0,2561;2,2001;1,5300;0,0263;2,7636;0,1105;96,2808601586959;3,71913984130411;31,9471747346187;22,2169575211901;0,382110542447885;40,1307521770432;1,60386518339588;1,66581933392814
E39;wijk;De Kolenkit;74,1069473404005;69,6436;4,4634;13,2162;7,5856;6,7935;30,1878;11,8605;93,9771337090074;6,02286629099256;17,8340121183797;10,2359758239341;9,16713923021086;40,7354782508877;16,0045282855951;17,030236669222
E39a;buurt;Robert Scottbuurt West;14,8490789631496;14,0306;0,8185;2,5878;1,7111;0,1522;7,1188;2,4608;94,4881939016211;5,51180609837893;17,4270094227455;11,5231639504965;1,02469466256327;47,9410641325094;16,5722617333065;17,538976086855
E39b;buurt;Laan van Spartaan;16,5770958005996;15,0325;1,5446;3,0050;1,1159;2,9256;5,8952;2,0909;90,682621883676;9,31737811632395;18,1271668709109;6,7314943596781;17,6481778649756;35,5623325461344;12,6134502419768;13,9094459114303
E39c;buurt;Kolenkitbuurt Zuid;12,7922660081994;11,7829;1,0094;2,6886;1,5226;0,5255;5,7773;1,2688;92,1093438730291;7,89065612697087;21,017243520369;11,9026582929902;4,1081384053678;45,1628092166535;9,91849443764855;10,7681740207823
E39d;buurt;Kolenkitbuurt Noord;29,8885065684519;28,7975;1,0910;4,9350;3,2360;3,1902;11,3965;6,0399;96,3498828879104;3,65011711208958;16,5112032312652;10,826835768603;10,6738353438137;38,1299222644799;20,2080862797486;20,9736490320989
E40;wijk;Geuzenbuurt;29,1735540477512;27,5405;1,6330;8,0674;6,8172;0,2845;10,2928;2,0787;94,4024105760217;5,59758942397836;27,6530169265216;23,3676046839196;0,975362133798456;35,2811585985604;7,1252682332217;7,54776089905434
E40a;buurt;Geuzenhofbuurt;9,36732154505051;8,1518;1,2155;1,5434;1,8176;0,1247;3,1733;1,4927;87,024197702404;12,975802297596;16,4766915000299;19,4040926303512;1,33163806341597;33,876410723403;15,9353647852039;18,3114182100224
E40b;buurt;Trompbuurt;12,30836682265;12,3084;0,0000;3,9676;3,6048;0,0668;4,3192;0,3500;100;0;32,2349142327726;29,2876217666521;0,542377231768234;35,0915228927531;2,84356387605425;2,84356387605425
E40c;buurt;Pieter van der Doesbuurt;7,4978656800507;7,0803;0,4175;2,5564;1,3947;0,0931;2,8003;0,2360;94,4313399369027;5,56866006309733;34,0943914768184;18,6011482652278;1,24103584634149;37,3474573997371;3,14730694877781;3,33290510425965
E41;wijk;Van Galenbuurt;29,4071387064491;28,7543;0,6529;8,7719;5,2721;0,4795;10,2963;3,9344;97,7799403639807;2,22005963601926;29,829225850838;17,9281144383083;1,63061609112455;35,0128289714649;13,379155012245;13,682924086926
E41a;buurt;John Franklinbuurt;7,49138488549956;7,0698;0,4216;2,3355;1,7935;0,0504;2,6061;0,2843;94,3727275014814;5,62727249851866;31,1754891872546;23,941009570437;0,673244194776847;34,788532133522;3,79445241549094;4,02070864745472
E41b;buurt;Jan Maijenbuurt;7,83710290324998;7,8371;0,0000;2,8314;1,7826;0,0196;3,0713;0,1322;100;0;36,1287799408847;22,7451680043222;0,250485314446643;39,1889638421621;1,68660289818434;1,68660289818434
E41c;buurt;Orteliusbuurt Noord;4,26267031189963;4,2627;0,0000;1,4300;1,0636;0,0044;1,7646;0,0000;100;0;33,5472818653383;24,9525729749695;0,103129689334408;41,3970154703576;0;0
E41d;buurt;Mercatorpark;9,8159806057999;9,5847;0,2313;2,1750;0,6324;0,4051;2,8542;3,5180;97,6436854920689;2,35631450793114;22,1576054112952;6,44280170317287;4,1264889123416;29,0773866176047;35,8394028476544;36,7042709080922
E42;wijk;Hoofdweg e.o.;41,9712645704011;39,9953;1,9760;12,5765;8,5595;0,4227;17,2494;1,1872;95,2920031127732;4,70799688722678;29,964478022843;20,3935961178006;1,00715205684758;41,0981284654194;2,82864844986253;2,96840066056221
E42a;buurt;Balboaplein e.o.;12,0096809583505;11,6599;0,3498;3,7146;1,9519;0,3254;5,3301;0,3378;97,0871959590475;2,91280404095253;30,9302584744233;16,2528714342406;2,70960289811136;44,3816460528218;2,81281709945041;2,89720706388193
E42b;buurt;Columbusplein e.o.;15,51026782275;14,5459;0,9643;4,4755;3,5370;0,0738;6,0265;0,4331;93,7825631256995;6,2174368743005;28,8548786942521;22,8041480593207;0,475807411565857;38,8552234612435;2,79250549931725;2,97763827970278
E42c;buurt;Orteliusbuurt Midden;6,0909418436006;6,0909;0,0000;2,0321;1,4109;0,0076;2,6240;0,0163;100;0;33,3624759480102;23,1635660251728;0,124434777816143;43,0811677143084;0,268355534692478;0,268355534692478
E42d;buurt;Orteliusbuurt Zuid;8,36037394569996;7,6985;0,6618;2,3543;1,6597;0,0159;3,2687;0,3999;92,0835329779735;7,91646702202651;28,1600682940735;19,8516048777602;0,190440492296106;39,0976775074523;4,78374180639132;5,19500246318263
E43;wijk;Westindische Buurt;34,6811674529998;31,5075;3,1737;9,7148;6,7224;0,4436;12,6134;2,0133;90,8489294875354;9,15107051246464;28,0117000665444;19,3834423951291;1,27902500417016;36,369699812233;5,80506220945855;6,38979704241316
E43a;buurt;Paramariboplein e.o.;17,1293283291497;15,5078;1,6215;5,7004;3,6685;0,0897;5,8427;0,2065;90,5338199106068;9,46618008939325;33,2787389208227;21,4165265827504;0,523907898217984;34,109057625065;1,20558888375035;1,33164477643908
E43b;buurt;Postjeskade e.o.;17,55183912385;15,9996;1,5522;4,0144;3,0539;0,3538;6,7708;1,8068;91,1564536942457;8,8435463057543;22,8714502488072;17,3992989486884;2,01596480538086;38,5759234441548;10,2938162472143;11,2924711636343
E75;wijk;Chassébuurt;27,5645637847502;25,4119;2,1527;8,4947;7,8159;0,3127;8,3094;0,4792;92,1903650087989;7,80963499120111;30,8173976567349;28,3547327065032;1,13451497496148;30,1453693215275;1,73835034907189;1,88560957417402
E75a;buurt;Kortenaerkwartier;9,95008507865049;9,6302;0,3199;3,1603;3,1411;0,2425;3,0240;0,0623;96,7850036140066;3,21499638599342;31,7611972166205;31,5685476617659;2,43738972460094;30,3919743255291;0,625894685490194;0,646685604297085
E75b;buurt;Filips van Almondekwartier;4,5051989171498;4,1566;0,3486;1,5075;0,9509;0,0046;1,5245;0,1690;92,2622038375523;7,73779616244769;33,4616487294538;21,1074838049047;0,102950243381186;33,839028766919;3,7510922928936;4,06568685428132
E75c;buurt;De Wester Quartier;7,74963269250002;7,1364;0,6133;2,3725;2,4737;0,0323;2,2504;0,0075;92,08669188237;7,91330811762995;30,6140315409754;31,9207047521652;0,417361292870331;29,0382439673012;0,0963503290578533;0,104630025347126
E75d;buurt;Van Brakelkwartier;5,35964709644993;4,4887;0,8709;1,4544;1,2501;0,0332;1,5105;0,2404;83,7500211247706;16,2499788752294;27,1366048856268;23,3241015122273;0,619810811771444;28,1835617108189;4,4859422043262;5,35634754962396
F;stadsdeel;Nieuw-West;3801,52786225245;3275,9466;525,5812;416,6768;449,4172;112,8982;791,1609;1505,7935;86,1744737627149;13,8255262372851;10,9607713705817;11,8220145361303;2,96981149381957;20,8116563613269;39,6102200008565;45,9651428912985
F11;wijk;Bedrijventerrein Sloterdijk;769,877046948855;693,8453;76,0317;83,3902;84,0894;30,9812;122,6607;372,7239;90,1241740462932;9,87582595370676;10,8316212198707;10,9224402388291;4,02418085469739;15,932503693318;48,413428039578;53,7185816701187
F11a;buurt;Sloterdijk II;46,1971140498495;46,1796;0,0175;10,2125;6,2952;0,7143;14,0910;14,8666;99,9620996435978;0,0379003564022432;22,1063141734129;13,6267747348114;1,54630157668349;30,5018795844491;32,1808295742409;32,1930308476689
F11c;buurt;Sloterdijk III Oost;79,5174058510978;75,4037;4,1137;7,7425;10,6614;3,1709;19,1848;34,6441;94,8266091988743;5,1733908011257;9,73680609933409;13,4075991617708;3,98773171617983;24,1264920079269;43,5679802136627;45,9448888679444
F11d;buurt;Sloterdijk III West;211,435108634952;197,7204;13,7147;45,8824;24,2694;10,4815;34,5400;82,5471;93,5135294723081;6,48647052769189;21,7004646591043;11,4784132806062;4,95732648005883;16,3359613924818;39,041363660057;41,7494280029482
F11e;buurt;De Heining;112,559555687349;93,4577;19,1019;3,1584;5,3262;7,1842;4,2379;73,5509;83,0295130575138;16,9704869424862;2,80601441947691;4,73192582356707;6,38255106271931;3,76505452271643;65,343967229034;78,6996874036474
F11f;buurt;Teleport;86,4468191600005;83,9524;2,4944;12,3862;7,2359;2,8947;35,3076;26,1280;97,1144927961607;2,88550720383928;14,3280985110149;8,37038369108891;3,34852070855426;40,8431165586627;30,2243733268399;31,1224127899011
F11h;buurt;Bretten Oost;84,2515727739016;74,3229;9,9286;2,6787;14,4334;6,3769;7,0911;43,7429;88,2154734260211;11,7845265739789;3,1794042039289;17,1312633446439;7,56885958273597;8,4165558476709;51,9193904470415;58,8551967479741
F11j;buurt;Bretten West;149,469470791704;122,8087;26,6608;1,3295;15,8679;0,1587;8,2084;97,2442;82,1630442936644;17,8369557063356;0,889485283145977;10,6161405719017;0,10616521491863;5,49168876049326;65,0595644632049;79,1834881758655
F76;wijk;Slotermeer-Noordoost;101,506917762099;95,1384;6,3685;15,5801;11,6744;2,4958;36,7117;28,6765;93,7260492190196;6,27395078098038;15,3488319045693;11,501074570298;2,4587243918044;36,1666483782287;28,2507699741192;30,1418551294129
F76a;buurt;Buurt 3;69,99861205905;66,9256;3,0730;10,9933;9,2465;1,9165;25,5367;19,2326;95,6098537881408;4,39014621185925;15,7050534436556;13,2094766408839;2,73795031077575;36,4816563174322;27,4757170753934;28,737327782423
F76b;buurt;Buurt 2;31,5083057030494;28,2129;3,2955;4,5868;2,4279;0,5792;11,1750;9,4439;89,5410033307472;10,4589966692528;14,5574528454547;7,70570153733166;1,8383982161251;35,4668291388307;29,9726215930051;33,4736271407324
F77;wijk;Slotermeer-Zuidwest;280,933546983097;225,1808;55,7528;28,6922;18,1707;5,4737;74,0191;98,8251;80,1544556443611;19,8455443556389;10,2131656182461;6,46796387295764;1,94838257570837;26,3475330249605;35,1774105524885;43,887030695546
F77a;buurt;Slotermeer Zuid;43,4304306020994;39,6667;3,7638;6,5504;4,5997;0,3938;15,8650;12,2578;91,3338130644817;8,6661869355183;15,0824887581439;10,5908622470097;0,906852133203384;36,5296259477681;28,2239839783566;30,902009925317
F77b;buurt;Noordoever Sloterplas;40,2085396666509;34,7439;5,4646;4,9379;2,5240;1,0806;15,6616;10,5399;86,4093664137439;13,5906335862561;12,2806399670963;6,27723547886786;2,68760714741682;38,9508310448058;26,2130527755572;30,3358928128744
F77c;buurt;Buurt 4 Oost;35,9193087946017;33,8645;2,0548;6,0916;4,1343;0,6096;12,2071;10,8220;94,2793331030205;5,72066689697952;16,959110815813;11,5098452866966;1,69700102666518;33,9846668750815;30,1287090987643;31,9568542830507
F77d;buurt;Buurt 5 Noord;23,1473323219494;22,4944;0,6529;4,1308;1,8084;0,1597;8,9842;7,4112;97,1792319376415;2,82076806235847;17,8457506751884;7,81271507593938;0,690078902857909;38,8133110088202;32,0173762748355;32,9467270284463
F77e;buurt;Sloterpark;106,169606884597;63,2280;42,9416;0,9502;0,0545;2,4249;8,8875;50,9108;59,5537286593971;40,4462713406029;0,895006339772843;0,0513178243744237;2,28400594830195;8,37106436375421;47,9523341831941;80,5194490129168
