FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,lengte,breedte,bereikbreedte,bereiklengte,profielurl,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
krib_legger.1329,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,5EB64C76-6234-4786-9C1E-05051BE67D08,,,,,,,,0,,"POLYGON ((209276.01700000092 466304.20800000057, 209274.13800000027 466300.6039999984, 209272.79199999943 466301.19999999925, 209271.7509999983 466301.91899999976, 209270.6950000003 466302.061999999, 209269.81899999827 466301.8500000015, 209268.62700000033 466300.83199999854, 209268.1090000011 466299.90900000185, 209267.8289999999 466299.3680000007, 209267.25 466298.59800000116, 209266.95600000024 466298.2659999989, 209266.18400000036 466298.05999999866, 209264.57400000095 466297.8530000001, 209262.73900000006 466297.89400000125, 209261.48999999836 466298.6009999998, 209260.77899999917 466299.91699999943, 209260.41600000113 466301.5170000009, 209260.8839999996 466303.22199999914, 209263.70800000057 466305.756000001, 209265.09800000116 466307.7809999995, 209265.82299999893 466310.3920000009, 209265.72800000012 466311.9050000012, 209269.23750000075 466315.8669000007, 209274.3172999993 466310.4825000018, 209277.89139999822 466306.69409999996, 209276.01700000092 466304.20800000057))"
krib_legger.1330,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,CA1E1298-0EE4-4097-97DD-FC6C6AEA6EFA,,,,,,,,0,,"POLYGON ((209169.78599999845 466423.76300000027, 209165.09899999946 466420.1860000007, 209164.48699999973 466420.27899999917, 209163.41899999976 466420.0799999982, 209162.19399999827 466419.44900000095, 209161.03599999845 466418.5850000009, 209157.88100000098 466415.5390000008, 209153.8350000009 466411.98800000176, 209149.43299999833 466407.8350000009, 209148.5780000016 466407.17500000075, 209147.48099999875 466406.60500000045, 209146.46499999985 466406.4079999998, 209145.563000001 466406.5089999996, 209144.70600000024 466406.7190000005, 209143.91600000113 466407.1169999987, 209143.42500000075 466407.7980000004, 209143.16200000048 466408.625, 209143.18299999833 466409.5480000004, 209143.53299999982 466410.256000001, 209144.86899999902 466412.0540000014, 209149.91000000015 466416.95899999887, 209156.19299999997 466423.8929999992, 209157.29899999872 466425.9930000007, 209157.48200000077 466427.26900000125, 209157.2580000013 466428.30900000036, 209160.00699999928 466430.5399999991, 209162.7723999992 466432.5971999988, 209164.79899999872 466429.2679999992, 209165.77899999917 466428.1020000018, 209167.31599999964 466426.2729999982, 209169.78599999845 466423.76300000027))"
krib_legger.1331,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,ECA6FB25-336F-4EFE-BBF2-4294788D4728,,,,,,,,0,,"POLYGON ((209096.89799999818 466466.40300000086, 209095.9750000015 466466.3969999999, 209095.40900000185 466466.59800000116, 209094.8049999997 466466.9820000008, 209094.12700000033 466467.7030000016, 209093.79899999872 466468.7109999992, 209093.7349999994 466469.7349999994, 209094.19700000063 466470.7650000006, 209095.73600000143 466472.68200000003, 209098.1400000006 466475.1000000015, 209103.41800000146 466481.2589999996, 209105.05200000107 466483.17599999905, 209106.0460000001 466485.6319999993, 209106.0722000003 466486.29879999906, 209112.46810000017 466492.23319999874, 209115.35709999874 466488.85379999876, 209118.44170000032 466485.24549999833, 209111.53799999878 466479.13699999824, 209110.79399999976 466478.8260000013, 209109.5390000008 466477.82400000095, 209106.91899999976 466475.07499999925, 209102.80000000075 466470.59800000116, 209099.09099999815 466467.5689999983, 209098.0789999999 466466.8990000002, 209096.89799999818 466466.40300000086))"
krib_legger.1332,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,F9DD8780-745D-4A13-9F5D-0BB2294E3033,,,,,,,,0,,"POLYGON ((209067.07470000163 466541.29850000143, 209061.27800000086 466536.69200000167, 209059.82699999958 466536.7969999984, 209058.25499999896 466536.55900000036, 209057.186999999 466536.2729999982, 209053.2650000006 466533.2109999992, 209050.33199999854 466530.9510000013, 209049.14400000125 466529.71499999985, 209048.03299999982 466529.17599999905, 209047.3990000002 466528.9629999995, 209046.84899999946 466529.0489999987, 209046.2950000018 466529.48999999836, 209045.20100000128 466530.7509999983, 209044.09899999946 466532.11499999836, 209043.92799999937 466533.04399999976, 209044.12999999896 466533.7280000001, 209044.80000000075 466534.8839999996, 209047.01700000092 466536.92599999905, 209049.35599999875 466539.0170000009, 209051.36400000006 466541.0639999993, 209052.32299999893 466542.5760000013, 209052.8990000002 466544.45800000057, 209052.77699999884 466546.1649999991, 209058.04879999906 466551.1048000008, 209061.62570000067 466546.95650000125, 209067.07470000163 466541.29850000143))"
krib_legger.1333,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,DFDFA7A8-957B-46AF-8C54-2ACC6C98D47D,,,,,,,,0,,"POLYGON ((203668.66259999946 497246.0863999985, 203670.30959999934 497233.0762999989, 203668.51000000164 497232.91099999845, 203664.25239999965 497232.0810999982, 203664.05000000075 497232.59699999914, 203663.3830000013 497233.7289999984, 203662.54100000113 497234.2809999995, 203661.58399999887 497234.83399999887, 203660.71299999952 497234.9510000013, 203659.3209999986 497235.6770000011, 203659.0009999983 497235.8229999989, 203658.53700000048 497235.8229999989, 203657.31700000167 497235.4759999998, 203656.38800000027 497235.2729999982, 203656.01099999994 497235.21599999815, 203655.5469999984 497235.4479999989, 203655.40199999884 497236, 203655.28700000048 497237.3060000017, 203655.2580000013 497237.5379999988, 203655.40399999917 497238.26399999857, 203655.92700000107 497238.78599999845, 203656.24599999934 497238.98900000006, 203657.98900000006 497239.97399999946, 203659.5859999992 497240.8440000005, 203660.37000000104 497241.1629999988, 203660.71799999848 497241.51099999994, 203661.16090000048 497242.1590999998, 203661.58999999985 497242.7870000005, 203662.23000000045 497244.2960000001, 203662.55000000075 497245.1090000011, 203667.063000001 497245.8306999989, 203668.66259999946 497246.0863999985))"
krib_legger.1334,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,F5E1869D-93AA-4DAC-AE06-681E2E18AA3E,,,,,,,,0,,"POLYGON ((203709.39299999923 497011.1469999999, 203706.3289999999 497009.99390000105, 203705.54800000042 497010.1169999987, 203703.63500000164 497009.98699999973, 203701.58399999887 497009.5159999989, 203699.46299999952 497008.56700000167, 203697.34099999815 497007.4140000008, 203696.65700000152 497007.27899999917, 203695.9750000015 497007.41800000146, 203695.5 497008.3759999983, 203695.3669999987 497009.5379999988, 203695.50600000098 497010.08399999887, 203696.0540000014 497010.55999999866, 203698.17799999937 497012.3289999999, 203699.82299999893 497013.8260000013, 203701.813000001 497016.4829999991, 203702.57200000063 497018.4609999992, 203702.751600001 497019.57400000095, 203704.44399999827 497020.3900000006, 203705.26289999858 497020.87099999934, 203706.66789999977 497021.69619999826, 203709.39299999923 497011.1469999999))"
krib_legger.1335,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,950488EE-6CEE-4B2F-ACE7-09538E146865,,,,,,,,0,,"POLYGON ((209014.3553000018 466598.9541000016, 209008.3999999985 466594.5450000018, 209008.0610000007 466594.5502999984, 209006.9759999998 466594.56799999997, 209005.37799999863 466594.3909999989, 209003.07299999893 466593.28500000015, 209001.5469999984 466592.40100000054, 209000.91010000184 466592.1867999993, 209000.44399999827 466592.0300000012, 208999.51300000027 466591.87900000066, 208998.09200000018 466591.86100000143, 208996.99799999967 466591.94999999925, 208996.18499999866 466592.20600000024, 208995.27800000086 466593.186999999, 208994.53599999845 466594.4930000007, 208994.53200000152 466595.1409999989, 208995.51700000092 466596.86400000006, 208998.563000001 466600.76300000027, 208999.32400000095 466601.52899999917, 208999.41220000014 466601.63479999825, 208999.8440000005 466602.15199999884, 209000.0117000006 466602.96770000085, 209006.16000000015 466608.12319999933, 209008.74289999902 466604.8612000011, 209014.3553000018 466598.9541000016))"
krib_legger.1336,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,493889A6-B6A7-45E3-A1A5-066193621128,,,,,,,,0,,"POLYGON ((209756.50699999928 466097.4459999986, 209755.6799999997 466097.28500000015, 209754.80700000003 466097.8020000011, 209754.11199999973 466099.53500000015, 209753.5309999995 466102.69000000134, 209753.26700000092 466105.02899999917, 209753.45199999958 466106.9270000011, 209754.08799999952 466109.1169999987, 209755.30099999905 466113.59899999946, 209755.61800000072 466115.8729999997, 209755.4530000016 466116.7520000003, 209753.77199999988 466118.3660000004, 209753.27859999985 466118.8147, 209754.85179999843 466123.89880000055, 209762.44999999925 466122.686999999, 209764.69299999997 466122.05999999866, 209769.43360000104 466120.5260999985, 209767.5951000005 466114.88390000165, 209766.311999999 466114.3350000009, 209764.98900000006 466112.6640000008, 209764.2890000008 466108.87900000066, 209763.72300000116 466106.63699999824, 209762.9050000012 466105.2879999988, 209762.11400000006 466103.5370000005, 209760.5469999984 466101.1779999994, 209757.90199999884 466098.4840000011, 209757.26000000164 466097.91699999943, 209756.50699999928 466097.4459999986))"
krib_legger.1337,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,CA419C22-E755-4D7A-8339-F935129A2AC4,,,,,,,,0,,"POLYGON ((208966.07299999893 466632.6970000006, 208965.06599999964 466632.1649999991, 208964.52299999818 466632.1469999999, 208963.72899999842 466632.42500000075, 208962.69900000095 466632.2039999999, 208961.00400000066 466631.05799999833, 208959.83799999952 466630.68200000003, 208958.65900000185 466630.78599999845, 208958.0799999982 466630.99500000104, 208957.46700000018 466631.6620000005, 208957.41899999976 466632.03500000015, 208957.43100000173 466633.0399999991, 208957.81500000134 466634.11300000176, 208959.98099999875 466637.1550000012, 208962.82499999925 466641.2490000017, 208962.93180000037 466641.50890000165, 208967.85489999875 466646.46290000156, 208968.10610000044 466646.7157000005, 208971.9301000014 466642.55689999834, 208975.8702000007 466638.2716999985, 208974.5425999984 466637.49130000174, 208969.82189999893 466634.71620000154, 208968.37799999863 466634.38899999857, 208967.00200000033 466633.4539999999, 208966.07299999893 466632.6970000006))"
krib_legger.1338,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,EA8EB5A3-129D-4BED-93B5-D611560FF4B7,,,,,,,,0,,"POLYGON ((208894.52100000158 466708.0159999989, 208893.4360000007 466707.686999999, 208892.76099999994 466707.76399999857, 208892.1649999991 466708.2030000016, 208891.8040000014 466708.8669999987, 208891.73099999875 466709.88699999824, 208891.9919999987 466711.2019999996, 208893.28599999845 466713.57499999925, 208895.44900000095 466716.97100000083, 208895.84800000116 466718.1090000011, 208895.85069999844 466718.1799999997, 208901.01060000062 466722.22890000045, 208904.70069999993 466718.3002000004, 208907.7675999999 466715.03510000184, 208901.4748999998 466710.84230000153, 208901.30900000036 466710.7820000015, 208900.3209999986 466710.2719999999, 208898.73699999973 466709.3220000006, 208897.51000000164 466708.6270000003, 208896.0700000003 466708.29399999976, 208894.52100000158 466708.0159999989))"
krib_legger.1339,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,32D01EC9-BF02-428D-AB2C-7ED3964118AF,,,,,,,,0,,"POLYGON ((208871.87299999967 466750.20800000057, 208868.8669999987 466748.1779999994, 208867.71700000018 466748.1790000014, 208866.78500000015 466748.05000000075, 208866.2199999988 466747.7580000013, 208865.66000000015 466747.40399999917, 208864.85599999875 466746.94900000095, 208864.25499999896 466746.86499999836, 208863.96799999848 466747.07400000095, 208863.5709999986 466747.3590000011, 208863.07499999925 466747.2820000015, 208862.23099999875 466746.8029999994, 208861.35700000077 466746.4479999989, 208860.6169999987 466746.26900000125, 208860.09299999848 466746.2740000002, 208859.6950000003 466746.5799999982, 208859.37099999934 466747.30999999866, 208859.30099999905 466748.2879999988, 208859.61300000176 466749.1889999993, 208861.00200000033 466751.40100000054, 208862.19200000167 466754.936999999, 208867.02800000086 466757.0080000013, 208868.09899999946 466757.8205000013, 208870.02870000154 466755.21379999816, 208873.58080000058 466751.43200000003, 208871.87299999967 466750.20800000057))"
krib_legger.1340,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,368623D7-FBD2-47EB-AB59-E998B7728083,,,,,,,,0,,"POLYGON ((203297.46040000021 485617.15029999986, 203298.39699999988 485614.2569999993, 203293.9237000011 485612.8387000002, 203293.29800000042 485613.9450000003, 203292.78299999982 485614.72199999914, 203292.14699999988 485615.23900000006, 203291.15300000086 485615.5159999989, 203288.5540000014 485615.45899999887, 203286.42599999905 485615.5150000006, 203285.04399999976 485615.8020000011, 203284.1169999987 485616.4979999997, 203283.5249999985 485617.3449999988, 203283.20600000024 485618.65100000054, 203283.1409999989 485619.64400000125, 203283.9750000015 485621.06799999997, 203287.52699999884 485624.90399999917, 203288.29300000146 485625.90900000185, 203288.73900000006 485627.6860000007, 203289.00499999896 485629.1700000018, 203289.0009999983 485629.2078000009, 203292.79800000042 485631.5540000014, 203295.2723999992 485623.9098000005, 203296.05629999936 485621.4880999997, 203296.76799999923 485620.9219999984, 203297.23800000176 485619.4219999984, 203297.36400000006 485617.54199999943, 203297.46040000021 485617.15029999986))"
krib_legger.1341,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,79915D8E-05DC-4C8A-85DF-73F585947B64,,,,,,,,0,,"POLYGON ((207966.92399999872 468328.4382000007, 207964.48739999905 468327.10599999875, 207961.87799999863 468336.50400000066, 207961.97899999842 468337.37999999896, 207961.89499999955 468337.7950000018, 207961.84519999847 468337.95600000024, 207961.560899999 468338.87099999934, 207960.86899999902 468340.7430000007, 207960.04399999976 468342.97399999946, 207957.9609999992 468348.5309999995, 207957.44000000134 468350.8729999997, 207957.47300000116 468351.89499999955, 207957.87299999967 468352.7879999988, 207958.82299999893 468353.5020000003, 207959.44000000134 468353.74599999934, 207960.67300000042 468353.6950000003, 207961.04899999872 468353.41600000113, 207961.39799999818 468353.0760000013, 207962.2800000012 468352.3449999988, 207963.03700000048 468351.6970000006, 207963.4759999998 468350.2809999995, 207965.8599999994 468344.7109999992, 207966.83929999918 468342.77910000086, 207967.9171999991 468340.6565999985, 207968.48279999942 468340.20699999854, 207971.57400000095 468330.9805999994, 207966.92399999872 468328.4382000007))"
krib_legger.1342,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,C8230E7F-0238-46B7-8518-2540DFA42A3B,,,,,,,,0,,"POLYGON ((210277.1860000007 465361.9389999993, 210278.27409999818 465359.65769999847, 210274.47419999912 465359.5817000009, 210273.96700000018 465359.9530000016, 210272.37000000104 465360.8350000009, 210269.97300000116 465360.76309999824, 210268.26700000092 465360.7120000012, 210262.86199999973 465360.10599999875, 210259.63699999824 465359.76300000027, 210257.06599999964 465359.61400000006, 210254.57299999893 465359.7100000009, 210253.4059999995 465359.9549999982, 210252.28799999878 465360.8260000013, 210251.99500000104 465361.5210000016, 210251.87799999863 465362.4200000018, 210252 465363.9600000009, 210252.70899999887 465364.68400000036, 210253.7259999998 465365.14400000125, 210254.80799999833 465365.37000000104, 210256.97700000182 465365.77600000054, 210259.01700000092 465366.6020000018, 210260.76199999824 465368.1700000018, 210265.11980000138 465368.43279999867, 210267.56430000067 465368.5802000016, 210270.3759999983 465369.07840000093, 210272.80700000003 465365.7729999982, 210273.8449999988 465365.5929999985, 210275.33300000057 465365.2820000015, 210276.17500000075 465364.1770000011, 210276.7734999992 465362.8520999998, 210277.1860000007 465361.9389999993))"
krib_legger.1343,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,32C8F729-1BFD-41C8-8478-0321AD8A18DD,,,,,,,,0,,"POLYGON ((199739.17399999872 501913.08300000057, 199737.68299999833 501911.06799999997, 199736.80700000003 501909.3429999985, 199736.69900000095 501908.2650000006, 199736.94000000134 501907.62099999934, 199734.9464999996 501904.58619999886, 199734.35300000012 501905.0639999993, 199727.04800000042 501907.97100000083, 199726.36899999902 501908.32400000095, 199726.26399999857 501910.0229999982, 199726.26199999824 501910.5029999986, 199725.51199999824 501911.3839999996, 199726.9539999999 501913.1039999984, 199728.22399999946 501912.8269999996, 199729.23900000006 501912.8570000008, 199730.41600000113 501913.8429999985, 199731.37000000104 501915.44099999964, 199732.3449999988 501917.0069999993, 199732.97800000012 501917.65900000185, 199734.12799999863 501918.0789999999, 199736.05600000173 501918.1629999988, 199737.15300000086 501918.0229999982, 199738.0540000014 501917.62999999896, 199738.83799999952 501917.03400000185, 199739.47700000182 501916.1719999984, 199739.87999999896 501915.1220000014, 199739.73800000176 501914.2430000007, 199739.17399999872 501913.08300000057))"
krib_legger.1344,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,EFFDE2F9-8E98-446C-8C2C-F2D0E04E4A4B,,,,,,,,0,,"POLYGON ((210260.58100000024 465212.43499999866, 210258.87200000137 465205.5229999982, 210256.7109999992 465196.78500000015, 210253.33100000024 465201.0870000012, 210253.12700000033 465201.98099999875, 210252.47879999876 465202.9437999986, 210248.3440000005 465204.19200000167, 210240.12900000066 465206.2679999992, 210236.938000001 465206.81799999997, 210236.14499999955 465207.2430000007, 210235.56700000167 465208.0159999989, 210235.15399999917 465209.18299999833, 210235.4360000007 465209.96599999815, 210235.93100000173 465210.4299999997, 210236.3359999992 465210.79100000113, 210237.26900000125 465211.1409999989, 210238.16899999976 465211.2490000017, 210244.21400000155 465210.8909999989, 210249.98900000006 465210.27600000054, 210251.36899999902 465210.3680000007, 210252.74500000104 465210.5089999996, 210253.76900000125 465210.9120000005, 210255.72800000012 465212.33399999887, 210260.58100000024 465212.43499999866))"
krib_legger.3771,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / stortsteen,Oever kribbe Middelaar zuidwest 15,ZN,Maas,,C811756D-E8FE-4ED7-8331-3F79943F0B7C,,,,,,,,0,,"POLYGON ((190280.55299999937 414818.15100000054, 190278.84899999946 414816.48699999973, 190276.90399999917 414817.368999999, 190276.42700000107 414820.0639999993, 190276.62200000137 414820.54100000113, 190276.91299999878 414821.2509999983, 190277.51000000164 414822.70699999854, 190278.71599999815 414824.61199999973, 190279.10300000012 414825.22399999946, 190280.02100000158 414827.0460000001, 190280.94900000095 414828.88599999994, 190283.89400000125 414834.73000000045, 190285.29100000113 414834.64499999955, 190285.82299999893 414834.61199999973, 190285.93400000036 414832.28500000015, 190284.72700000182 414829.2569999993, 190282.25499999896 414823.26900000125, 190282.26000000164 414822.118999999, 190282.26300000027 414821.3420000002, 190280.55299999937 414818.15100000054))"
krib_legger.1345,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,C490D6F9-591D-446C-8AC6-9CF601350C03,,,,,,,,0,,"POLYGON ((210274.14600000158 465284.0229999982, 210273.91200000048 465280, 210268.94900000095 465280.05000000075, 210267.51900000125 465280.6099999994, 210262.92300000042 465280.688000001, 210258.78400000185 465280.41899999976, 210252.96599999815 465280.83399999887, 210248.10599999875 465280.60500000045, 210247.05000000075 465280.66699999943, 210246.22700000182 465280.7960000001, 210245.43299999833 465281.1649999991, 210244.64799999818 465282.0610000007, 210244.53500000015 465284.1570000015, 210244.9299999997 465285.23900000006, 210245.93200000003 465285.88899999857, 210248.4149999991 465286.55799999833, 210257.12200000137 465287.12900000066, 210262.0549999997 465287.65100000054, 210264.14299999923 465287.8590000011, 210266.66200000048 465288.0520000011, 210269.63100000098 465288.61400000006, 210270.37000000104 465288.95699999854, 210274.36300000176 465287.756000001, 210274.14600000158 465284.0229999982))"
krib_legger.1346,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,5E0D7359-A729-48BC-B715-4438A06D3209,,,,,,,,0,,"POLYGON ((210266.6972000003 465439.72370000184, 210266.7954000011 465436.71829999983, 210259.8594999984 465437.09050000086, 210258.6950000003 465437.58399999887, 210256.9690000005 465437.6429999992, 210255.4840000011 465437.05099999905, 210254.30299999937 465436.86499999836, 210253.50200000033 465436.70800000057, 210252.8040000014 465437.08399999887, 210251.72199999914 465439.3449999988, 210251.60599999875 465441.48699999973, 210251.80000000075 465442.0760000013, 210252.08100000024 465442.7670000009, 210253.1559999995 465443.08900000155, 210255.05099999905 465443.3289999999, 210256.4290000014 465443.43499999866, 210258.93400000036 465443.81799999997, 210259.28429999948 465444.17170000076, 210259.6000000015 465444.4910000004, 210266.44359999895 465445.09530000016, 210266.560899999 465443.8942999989, 210266.6972000003 465439.72370000184))"
krib_legger.1347,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,DCF68884-FF76-45CA-ACAF-9BA65383683B,,,,,,,,0,,"POLYGON ((210258.55909999833 465515.0934999995, 210258.85069999844 465512.6975999996, 210251.33100000024 465512.5313999988, 210251.04899999872 465513.0249999985, 210251.0089999996 465513.02910000086, 210250.57299999893 465513.0773999989, 210249.98900000006 465513.13500000164, 210247.4140000008 465513.03400000185, 210246.07200000063 465513.07400000095, 210244.66099999845 465513.3969999999, 210243.5709999986 465513.88699999824, 210242.8660000004 465514.3590000011, 210242.625 465515.01000000164, 210242.70899999887 465515.7809999995, 210243.11199999973 465516.76900000125, 210243.5940000005 465517.33100000024, 210245.2800000012 465518.41699999943, 210247.0940000005 465518.81500000134, 210248.89400000125 465519.94099999964, 210249.53440000117 465520.8713000007, 210257.33040000126 465522.71559999883, 210258.08999999985 465518.9479999989, 210258.5150000006 465517.33199999854, 210258.6330000013 465515.8110000007, 210258.55909999833 465515.0934999995))"
krib_legger.1348,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,34E30AF7-EF15-42DE-810A-C70626825664,,,,,,,,0,,"POLYGON ((210240.59910000116 465591.1248999983, 210235.3449999988 465589.6460000016, 210234.68100000173 465589.8260000013, 210233.7589999996 465589.75499999896, 210232.4299999997 465589.55900000036, 210231.35200000182 465589.1039999984, 210229.96599999815 465589.04300000146, 210229.11100000143 465589.3020000011, 210227.74500000104 465590.1700000018, 210227.32299999893 465590.83199999854, 210227.07400000095 465592.2509999983, 210227.24700000137 465593.006000001, 210227.62299999967 465593.5450000018, 210229.45100000128 465595.0780000016, 210230.9219999984 465595.75, 210231.9549999982 465596.2589999996, 210232.97800000012 465596.8960000016, 210233.60399999842 465597.6730000004, 210233.6864 465598.68279999867, 210237.80970000103 465599.58480000123, 210241.23270000145 465600.33359999955, 210242.5454000011 465596.04729999974, 210243.37999999896 465591.90769999847, 210240.59910000116 465591.1248999983))"
krib_legger.1349,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,CA77D6A2-EC40-4064-BC92-B0BDC39706BE,,,,,,,,0,,"POLYGON ((205090.61899999902 488183.2340000011, 205091.9050000012 488183.08900000155, 205093.27800000086 488183.55900000036, 205094.23999999836 488183.875, 205094.76799999923 488184.3720000014, 205094.87099999934 488184.4690000005, 205096.16200000048 488185.60500000045, 205096.88599999994 488183.85599999875, 205096.9061000012 488183.8830000013, 205098.03700000048 488183.6319999993, 205096.35599999875 488181.6220000014, 205093.49399999902 488179.8429999985, 205089.90799999982 488178.9629999995, 205085.59099999815 488179.7670000009, 205083.34699999914 488180.8920000009, 205080.80999999866 488182.90900000185, 205075.50200000033 488190.2010000013, 205072.8830000013 488193.38699999824, 205065.88599999994 488201.8920000009, 205062.86719999835 488205.8273999989, 205062.56700000167 488206.22300000116, 205060.688000001 488208.67500000075, 205059.09919999912 488210.8409000002, 205057.14699999988 488213.5020000003, 205057.0009999983 488213.7019999996, 205056.76300000027 488214.1810000017, 205054.86199999973 488218.0020000003, 205053.57299999893 488220.59099999815, 205053.09899999946 488221.54300000146, 205052.62799999863 488222.41800000146, 205049.75600000098 488227.75499999896, 205048.2580000013 488230.2120000012, 205047.91299999878 488230.7809999995, 205047.34200000018 488232.006000001, 205046.78799999878 488233.15399999917, 205047.2960000001 488234.7250000015, 205047.62900000066 488235.7670000009, 205049.19999999925 488237.78599999845, 205050.82400000095 488238.7100000009, 205053.188000001 488238.76300000027, 205053.8359999992 488238.4829999991, 205055.47100000083 488237.7729999982, 205059.5450000018 488234.4699999988, 205061.47700000182 488232.7749999985, 205063.62900000066 488231.71400000155, 205065.93400000036 488231.561999999, 205065.95199999958 488231.53400000185, 205067.3669999987 488229.7320000008, 205068.72800000012 488228, 205071.87920000032 488225.55590000004, 205073.48600000143 488224.3110000007, 205076.8460999988 488220.68890000135, 205075.27100000158 488218.60500000045, 205073.51300000027 488215.8660000004, 205072.95100000128 488214.5639999993, 205072.39600000158 488213.4439999983, 205071.57400000095 488212.03500000015, 205071.31700000167 488211.4679999985, 205070.60599999875 488210.4389999993, 205070.37200000137 488209.63699999824, 205070.29199999943 488209.2030000016, 205070.52800000086 488208.0460000001, 205070.5540000014 488208.0150000006, 205070.6950000003 488207.7569999993, 205070.85500000045 488207.6469999999, 205071.49599999934 488207.2039999999, 205073.47100000083 488204.70600000024, 205074.3990000002 488203.2030000016, 205075.71200000122 488201.0780000016, 205078.69399999827 488195.9070000015, 205079.00420000032 488195.14609999955, 205079.92300000042 488192.8929999992, 205081.41600000113 488190.6279999986, 205083.89200000092 488188.1220000014, 205085.80999999866 488186.3729999997, 205087.37799999863 488184.6810000017, 205088.64799999818 488183.8530000001, 205089.98600000143 488183.41800000146, 205090.61899999902 488183.2340000011))"
krib_legger.1350,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,7C50F6B5-B4F3-4457-9E65-D1FB204D0E9F,,,,,,,,0,,"POLYGON ((203716.47590000182 495482.44629999995, 203715.1259999983 495481.5150000006, 203714.75600000098 495481.69999999925, 203713.2740000002 495481.625, 203711.97800000012 495481.40100000054, 203707.97800000012 495479.2879999988, 203705.60799999908 495477.69299999997, 203704.5709999986 495477.3960000016, 203703.0150000006 495477.39499999955, 203702.90399999917 495477.43200000003, 203701.94099999964 495478.2100000009, 203701.19900000095 495479.20899999887, 203701.05099999905 495480.0610000007, 203701.19799999893 495480.54300000146, 203701.90199999884 495481.69200000167, 203702.3830000013 495482.54399999976, 203703.01199999824 495483.2109999992, 203704.71499999985 495484.5089999996, 203706.97399999946 495486.2879999988, 203708.4549999982 495487.80799999833, 203709.08399999887 495488.7340000011, 203709.37999999896 495489.3269999996, 203709.67500000075 495490.80900000036, 203709.5918999985 495491.8110000007, 203709.37700000033 495494.40199999884, 203711.48259999976 495495.2672000006, 203711.87299999967 495493.7569999993, 203716.99049999937 495482.8013000004, 203716.47590000182 495482.44629999995))"
