FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
steilrand_maas_2012.55,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145237.47199999914 416253.2250000015, 145236.76399999857 416253.2749999985, 145236.51799999923 416253.8189999983, 145236.8289999999 416254.2520000003, 145236.77800000086 416254.68499999866, 145236.1240000017 416254.8579999991, 145235.4360000007 416255.1719999984)"
steilrand_maas_2012.56,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145237.54399999976 416252.061999999, 145238.00299999863 416252.38500000164, 145238.52800000086 416252.6160000004, 145238.6240000017 416253.03500000015, 145238.1649999991 416253.21400000155, 145237.47199999914 416253.2250000015)"
steilrand_maas_2012.57,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145259.1330000013 416241.92599999905, 145258.71200000122 416242.38500000164, 145258.57499999925 416242.73000000045, 145257.91000000015 416242.79199999943, 145257.27299999818 416243.34699999914, 145257.19700000063 416243.94299999997, 145258.00400000066 416244.4459999986, 145258.0610000007 416245.1009999998, 145258.6240000017 416245.2179999985, 145259.15900000185 416244.98800000176, 145259.47199999914 416244.58199999854, 145259.92500000075 416244.3449999988, 145260.60399999842 416244.05900000036)"
steilrand_maas_2012.58,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145334.6330000013 416220.7670000009, 145334.0450000018 416221.3220000006, 145333.61800000072 416221.36499999836, 145332.8830000013 416221.29100000113, 145332.52100000158 416221.41899999976, 145331.8830000013 416221.6970000006, 145331.38699999824 416221.9070000015, 145330.93100000173 416222.34699999914, 145330.65199999884 416222.5320000015, 145329.80299999937 416223.118999999, 145329.76300000027 416223.85500000045, 145329.59299999848 416224.81799999997, 145329.35200000182 416225.5320000015, 145328.7899999991 416225.53400000185)"
steilrand_maas_2012.59,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152919.5150000006 418909.34800000116, 152919.89400000125 418910.1499999985, 152919.3669999987 418910.40199999884, 152919.1719999984 418910.83399999887, 152919.23699999973 418911.04100000113, 152919.46799999848 418911.436999999, 152919.67599999905 418911.6499999985, 152920.0159999989 418911.4629999995, 152920.68499999866 418911.18499999866, 152921.52600000054 418911.7879999988, 152922.48699999973 418911.9840000011, 152922.79300000146 418912.4479999989, 152923.46599999815 418914.0729999989, 152924.22800000012 418915.29399999976, 152923.7199999988 418916.1169999987, 152923.71400000155 418916.8049999997, 152923.48699999973 418917.67500000075, 152923.4059999995 418918.49599999934, 152923.3049999997 418919.11300000176, 152922.33900000155 418919.1270000003, 152921.34800000116 418919.4750000015, 152921.48900000006 418920.55700000003, 152921.8900000006 418921.48699999973, 152922.78799999878 418923.05900000036, 152923.73099999875 418924.2120000012, 152924.15100000054 418925.09099999815, 152924.50699999928 418925.8370000012, 152925.05099999905 418926.43299999833, 152925.89600000158 418927.5069999993, 152926.4140000008 418928.188000001, 152926.7969999984 418928.73800000176, 152927.11899999902 418928.98699999973, 152927.71400000155 418928.8920000009, 152928.30799999833 418928.9829999991, 152929.11100000143 418928.8299999982)"
steilrand_maas_2012.60,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152933.62000000104 418933.6240000017, 152934.40799999982 418934.76900000125, 152934.4360000007 418935.8350000009, 152934.98200000077 418936.52600000054, 152935.44099999964 418937.0179999992, 152935.73200000077 418937.4389999993, 152936.07299999893 418938.02899999917, 152936.06700000167 418938.48900000006, 152936.04199999943 418938.95699999854, 152936.05900000036 418939.30700000003, 152936.30200000107 418939.7969999984, 152936.54300000146 418940.1270000003, 152937.0799999982 418940.76199999824, 152937.30999999866 418941.1020000018, 152938.26300000027 418941.40300000086, 152938.4530000016 418941.77699999884, 152938.84299999848 418942.5450000018, 152939.37700000033 418943.8049999997, 152939.72899999842 418944.6079999991, 152939.37000000104 418945.2719999999, 152939.65900000185 418945.6400000006, 152939.83199999854 418946.11199999973, 152939.90799999982 418946.63500000164, 152940.22300000116 418946.8999999985, 152940.46200000122 418947.19900000095, 152940.5089999996 418947.7289999984, 152940.70800000057 418948.08199999854, 152940.8759999983 418948.38899999857, 152941.33999999985 418948.89400000125, 152941.58799999952 418949.26999999955, 152941.63699999824 418949.618999999, 152941.83700000122 418949.9750000015, 152942.125 418950.1490000002, 152942.49300000072 418950.74599999934, 152942.71799999848 418950.85599999875, 152942.90199999884 418951.2749999985, 152943.13500000164 418951.7280000001, 152943.3289999999 418952.0229999982, 152943.5300000012 418952.23999999836, 152943.85399999842 418952.72399999946, 152944.0460000001 418953.2270000018, 152944.62799999863 418953.70600000024, 152945.17599999905 418954.35599999875, 152945.64799999818 418954.6770000011, 152946.34800000116 418954.7250000015, 152946.44999999925 418954.95600000024, 152946.3280000016 418955.98900000006, 152946.24399999902 418956.6629999988, 152946.30099999905 418957.13500000164, 152946.35599999875 418957.6420000009, 152946.54399999976 418958.01999999955, 152946.7960000001 418958.5720000006, 152947.02100000158 418959.1770000011, 152947.0540000014 418959.4990000017, 152947.3110000007 418959.9530000016, 152947.65199999884 418960.4360000007, 152947.8830000013 418960.92599999905, 152947.98099999875 418961.5309999995, 152947.7100000009 418961.88699999824, 152947.41899999976 418962.3669999987, 152946.78299999982 418963.09800000116)"
steilrand_maas_2012.61,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152977.60700000077 419018.6180000007, 152977.3209999986 419017.9990000017, 152977.23600000143 419017.7969999984, 152977.3509999998 419017.1860000007, 152976.7890000008 419016.69200000167, 152976.42500000075 419016.2109999992, 152976.39400000125 419015.70899999887, 152976.75499999896 419015.18299999833, 152976.6889999993 419014.69200000167, 152976.09699999914 419014.5020000003, 152975.60599999875 419013.98099999875, 152975.12000000104 419013.1420000009, 152974.9699999988 419012.82499999925, 152974.61199999973 419012.13899999857, 152974.39699999988 419011.58199999854, 152974.68499999866 419011.1319999993, 152975.20100000128 419010.6979999989, 152974.63899999857 419010.0170000009, 152973.69999999925 419009.3060000017, 152973.21400000155 419009.0760000013, 152972.34699999914 419009.03599999845, 152971.84200000018 419008.65100000054, 152971.41299999878 419007.98000000045, 152970.94299999997 419007.2509999983, 152970.59800000116 419006.58999999985, 152970.46700000018 419005.83300000057, 152969.32400000095 419004.59099999815, 152968.9910000004 419003.1330000013, 152968.2419999987 419002.1000000015, 152968.01399999857 419001.4820000008, 152967.57499999925 419000.8960000016, 152966.99500000104 419000.7470000014, 152966.7340000011 419000.1490000002, 152967.0009999983 418999.3979999982, 152966.49799999967 418998.44200000167, 152965.9459999986 418998.13500000164, 152965.2890000008 418997.5210000016, 152964.82699999958 418997.2259999998, 152964.34800000116 418996.73800000176, 152964.01000000164 418996.2899999991, 152963.66000000015 418995.6959999986, 152963.05799999833 418994.9770000018, 152962.5300000012 418994.4310000017, 152961.87200000137 418993.5700000003, 152961.1330000013 418993.09600000083, 152960.6330000013 418992.6160000004, 152960.188000001 418992.0329999998, 152959.66000000015 418990.69999999925, 152958.44299999997 418990.118999999, 152958.05299999937 418989.73999999836, 152957.54300000146 418989.70800000057, 152957.06700000167 418989.52600000054, 152956.55799999833 418989.05000000075, 152956.4609999992 418988.93200000003, 152955.8830000013 418988.3539999984, 152955.28200000152 418987.84699999914, 152954.80200000107 418987.61300000176, 152954.43200000003 418986.4840000011, 152952.99799999967 418985.4970000014, 152951.57499999925 418984.6229999997, 152951.4290000014 418983.8830000013, 152951.25400000066 418983.7410000004, 152951.03599999845 418983.2569999993, 152951.01000000164 418982.90900000185, 152950.92300000042 418982.5170000009, 152950.61100000143 418982.1020000018, 152950.52100000158 418981.9519999996, 152950.20899999887 418981.34099999815, 152950.02299999818 418981.0450000018, 152949.8669999987 418980.56500000134, 152949.72899999842 418979.98099999875, 152949.5469999984 418979.61300000176, 152949.23999999836 418979.0469999984, 152949.11100000143 418978.7410000004, 152948.84800000116 418977.8839999996, 152948.561999999 418977.16800000146, 152948.20600000024 418976.88500000164, 152947.67599999905 418975.6429999992, 152947.75200000033 418974.01000000164, 152947.87299999967 418972.8590000011, 152948.10799999908 418971.90399999917)"
steilrand_maas_2012.62,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152947.91699999943 418976.20800000057, 152947.71599999815 418977.19000000134, 152947.78299999982 418978.0709999986, 152947.9609999992 418979.0379999988, 152948.01399999857 418980.1959999986, 152948.25400000066 418980.6169999987, 152948.7349999994 418981.2719999999, 152948.9609999992 418981.86199999973, 152949.23600000143 418982.8200000003, 152950.09200000018 418983.2820000015, 152950.6490000002 418984.0540000014, 152951.57499999925 418984.6229999997)"
steilrand_maas_2012.95,2012,Rivieren,Maas,Bedijkte Maas,Coehoorn,,"LINESTRING (182925.47300000116 418495.17599999905, 182926.33300000057 418495.7980000004, 182927.00600000098 418496.04199999943, 182927.35599999875 418496.2520000003, 182927.57200000063 418496.5069999993, 182927.77899999917 418496.69900000095, 182928.0639999993 418497.16099999845, 182928.61199999973 418497.34699999914, 182929.0549999997 418497.26199999824, 182929.5850000009 418497.33199999854, 182930.03700000048 418497.58300000057, 182930.21200000122 418497.84600000083, 182930.57499999925 418497.88599999994, 182931.36100000143 418498.11499999836, 182931.64799999818 418498.1079999991)"
steilrand_maas_2012.63,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152988.99599999934 419033.55099999905, 152989.1700000018 419033.7320000008, 152989.72800000012 419034.3830000013, 152989.85799999908 419035.0249999985, 152989.84800000116 419036.02899999917, 152990.07499999925 419036.1169999987, 152990.8509999998 419035.90900000185, 152991.27899999917 419036.2989999987, 152991.6640000008 419037.0729999989, 152991.9389999993 419037.6259999983, 152992.27600000054 419038.3539999984, 152992.14799999818 419038.8599999994, 152992.8359999992 419039.4239999987, 152993.03400000185 419039.8220000006, 152993.40700000152 419040.2039999999, 152993.95699999854 419040.47399999946, 152994.32499999925 419040.3720000014, 152994.52299999818 419040.8189999983, 152994.7259999998 419041.41000000015, 152994.89400000125 419041.80999999866, 152995.1259999983 419042.3729999997, 152995.1099999994 419042.8590000011, 152995.3359999992 419043.7580000013, 152996.17700000107 419043.70800000057, 152996.4200000018 419044.16600000113, 152996.73099999875 419044.7430000007, 152997.18200000003 419045.51099999994, 152997.68499999866 419046.3040000014, 152998.35200000182 419046.69000000134, 152998.82400000095 419047.0929999985, 152999.4450000003 419047.8599999994, 152999.72700000182 419049.16600000113, 153000.00600000098 419050.2410000004, 153000.47700000182 419050.92599999905, 153001.2580000013 419051.6719999984, 153001.67599999905 419052.41699999943, 153001.94200000167 419053.1490000002, 153002.6719999984 419055.11199999973, 153003.2100000009 419056.30999999866, 153003.47899999842 419057.7019999996, 153004.2049999982 419058.91699999943, 153004.3909999989 419060.73900000006)"
steilrand_maas_2012.64,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176882.21700000018 420888.01099999994, 176882.49399999902 420887.4629999995, 176882.8200000003 420887.2049999982, 176882.94900000095 420887.04399999976, 176883.12099999934 420886.8530000001, 176883.26999999955 420886.6950000003, 176883.48600000143 420886.5540000014, 176883.62000000104 420886.3590000011, 176883.73000000045 420886.1710000001, 176883.9389999993 420885.8209999986, 176884.00200000033 420885.62000000104, 176884.1649999991 420885.41600000113, 176884.47700000182 420885.2030000016, 176884.74799999967 420885.1409999989, 176884.94399999827 420885.1090000011, 176885.3449999988 420884.9549999982, 176885.40300000086 420884.8040000014, 176885.59800000116 420884.6090000011, 176885.76999999955 420884.186999999, 176886.2589999996 420884.2719999999, 176886.46700000018 420884.33900000155, 176886.625 420884.2329999991, 176886.79300000146 420883.881000001, 176886.72800000012 420883.54199999943, 176886.55000000075 420883.26999999955, 176886.41200000048 420882.9279999994, 176886.2800000012 420882.5859999992, 176886.18100000173 420882.3440000005, 176886.09600000083 420882.1220000014, 176886.10200000182 420881.8680000007, 176886.2109999992 420881.54100000113, 176886.2049999982 420881.03599999845, 176886.33799999952 420880.75)"
steilrand_maas_2012.65,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176886.3839999996 420875.73800000176, 176886.59699999914 420875.44999999925, 176887.1099999994 420874.71400000155, 176887.813000001 420874.4070000015, 176888.09299999848 420873.91800000146, 176888.4050000012 420873.68200000003, 176888.73299999908 420873.2879999988, 176888.93400000036 420873.14499999955, 176889.4459999986 420872.8990000002, 176889.8359999992 420872.52899999917, 176890.06799999997 420872.13899999857, 176890.43200000003 420871.9549999982, 176891.03500000015 420871.6409999989, 176891.55200000107 420871.5390000008, 176892.06599999964 420871.2969999984, 176892.45600000024 420871.08100000024, 176892.94399999827 420870.6460000016, 176893.33700000122 420870.31700000167)"
steilrand_maas_2012.66,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176914.88500000164 420856.23900000006, 176915.30099999905 420855.73900000006, 176915.51799999923 420855.52800000086, 176915.6330000013 420855.3729999997, 176915.9299999997 420855.2470000014, 176916.20100000128 420855.19299999997, 176916.54100000113 420855.03400000185, 176916.8830000013 420854.881000001, 176917.1400000006 420854.76000000164, 176917.44099999964 420854.63699999824, 176917.688000001 420854.45600000024, 176917.76799999923 420854.41800000146, 176918.1400000006 420854.35599999875, 176918.20600000024 420854.43499999866, 176918.55299999937 420854.31599999964, 176918.83199999854 420854.20899999887, 176918.96200000122 420854.1079999991, 176919.1240000017 420853.8759999983, 176919.34899999946 420853.70699999854, 176919.59600000083 420853.51900000125, 176919.77299999818 420853.3579999991, 176919.87999999896 420853.2950000018, 176920.20899999887 420853.15399999917)"
steilrand_maas_2012.67,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177125.15799999982 420746.69900000095, 177125.38199999928 420746.3729999997, 177125.89600000158 420745.8280000016, 177126.76999999955 420745.3420000002, 177127.53799999878 420745.18200000003, 177128.60500000045 420745.1959999986, 177129.6499999985 420745.07499999925, 177130.37099999934 420744.87900000066)"
steilrand_maas_2012.68,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177138.64600000158 420742.8049999997, 177139.39600000158 420742.5700000003, 177139.8280000016 420742.36400000006, 177140.4849999994 420742.3040000014)"
steilrand_maas_2012.69,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176928.9530000016 420847.3040000014, 176928.51000000164 420847.6710000001, 176928.04899999872 420847.99500000104, 176927.78400000185 420848.2250000015, 176927.33399999887 420848.3909999989, 176926.9840000011 420848.5179999992, 176926.62999999896 420848.63899999857, 176926.3449999988 420848.75499999896, 176925.9459999986 420848.9290000014, 176925.4299999997 420849.2950000018, 176925.0940000005 420849.6279999986, 176924.86100000143 420849.8060000017, 176924.59200000018 420849.91800000146, 176924.37999999896 420849.9990000017, 176923.96700000018 420850.0729999989, 176923.69900000095 420850.131000001, 176923.29199999943 420850.30000000075, 176922.9919999987 420850.7419999987, 176922.69299999997 420850.8570000008, 176922.29300000146 420850.83300000057, 176922.05900000036 420850.8999999985, 176921.80799999833 420851.21599999815, 176921.61100000143 420851.4310000017, 176921.3040000014 420851.6700000018)"
steilrand_maas_2012.70,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176936.28799999878 420842.1429999992, 176936.83300000057 420842.0940000005, 176936.936999999 420841.6039999984, 176937.3350000009 420841.62900000066, 176937.7659999989 420841.5540000014, 176937.89499999955 420841.1490000002, 176938.16800000146 420840.9759999998, 176938.43299999833 420840.84899999946, 176938.9699999988 420840.84800000116, 176939.2039999999 420840.51900000125, 176939.79100000113 420840.0929999985, 176940.3110000007 420840.02899999917, 176940.5709999986 420839.54100000113, 176941.28500000015 420838.98699999973, 176941.46299999952 420838.7010000013, 176941.98299999908 420838.313000001, 176942.79199999943 420837.97399999946, 176943.31899999827 420837.561999999, 176943.64499999955 420836.80999999866, 176944.34099999815 420836.493999999, 176944.86400000006 420835.9849999994, 176945.29899999872 420835.5080000013, 176945.73800000176 420835.1959999986, 176946.64299999923 420834.5300000012, 176947.3440000005 420834.5760000013, 176947.87099999934 420834.3979999982, 176948.375 420834.22100000083, 176948.6559999995 420834.04300000146, 176949.28400000185 420833.7129999995, 176949.59099999815 420833.2280000001, 176949.9910000004 420833.04300000146, 176950.8999999985 420832.6629999988, 176951.40300000086 420832.3269999996, 176952.67799999937 420831.4990000017, 176953.80799999833 420830.98999999836, 176954.3900000006 420830.92500000075, 176954.91299999878 420830.7129999995, 176955.59099999815 420830.4829999991, 176956.12999999896 420830.19900000095, 176956.40799999982 420829.80000000075, 176956.71200000122 420829.5920000002, 176957.4600000009 420829.30700000003, 176957.53299999982 420829.28599999845, 176958.16600000113 420829.03400000185, 176958.88899999857 420828.6710000001, 176959.39400000125 420828.26399999857)"
steilrand_maas_2012.71,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176975.20100000128 420819.5859999992, 176975.7809999995 420819.3370000012, 176976.63100000098 420819.1790000014, 176977.01900000125 420819.1009999998, 176977.61199999973 420818.65199999884, 176978.09200000018 420818.23699999973, 176978.5080000013 420818.0520000011, 176979.31500000134 420817.69999999925, 176979.67599999905 420817.4770000018, 176980.0940000005 420817.3420000002)"
steilrand_maas_2012.72,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176995.01099999994 420807.6700000018, 176994.3990000002 420808.0029999986, 176993.9389999993 420808.80000000075, 176993.35300000012 420808.9849999994, 176993.03599999845 420809.1700000018, 176992.14600000158 420809.2179999985, 176991.83999999985 420809.48000000045, 176991.55999999866 420810.1499999985, 176990.8830000013 420810.9059999995, 176990.4149999991 420811.40300000086, 176989.9600000009 420811.6629999988)"
steilrand_maas_2012.73,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177025.74500000104 420791.19999999925, 177025.19200000167 420791.4539999999, 177024.7100000009 420791.9510000013, 177024.28400000185 420792.1739999987, 177023.5940000005 420792.4919999987, 177022.99300000072 420792.9519999996, 177022.45100000128 420793.3839999996, 177021.94299999997 420793.7520000003, 177021.438000001 420794.0159999989, 177020.95100000128 420794.3379999995, 177020.25200000033 420794.61300000176, 177019.6099999994 420794.7710000016)"
steilrand_maas_2012.74,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177035.11100000143 420787.03500000015, 177034.31500000134 420786.90199999884, 177033.99300000072 420787.1030000001, 177033.43499999866 420787.3299999982, 177032.9910000004 420787.4829999991, 177032.59600000083 420787.811999999, 177032.32299999893 420787.9990000017, 177031.9910000004 420788.12900000066, 177031.51700000092 420788.28500000015, 177031.08799999952 420788.1939999983, 177030.48800000176 420788.52600000054, 177030.16299999878 420789.1259999983)"
steilrand_maas_2012.96,2012,Rivieren,Maas,Bedijkte Maas,Coehoorn,,"LINESTRING (182938.41699999943 418499.7670000009, 182939.59099999815 418500.2470000014, 182940.30200000107 418500.43499999866, 182941.01700000092 418500.82400000095, 182941.44900000095 418500.8370000012, 182942.02299999818 418500.84699999914)"
steilrand_maas_2012.237,2012,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188175.436999999 351199.43299999833, 188175.438000001 351199.7419999987, 188175.75200000033 351200.58100000024, 188176.35799999908 351201.2479999997, 188176.96700000018 351201.9670000002, 188177.50200000033 351202.2120000012, 188177.80099999905 351202.3960000016, 188177.39600000158 351203.0920000002, 188177.19000000134 351203.70699999854, 188177.03599999845 351204.3139999993, 188177.04899999872 351204.82400000095, 188177.25699999928 351205.14400000125)"
steilrand_maas_2012.75,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (177068.936999999 420771.0029999986, 177068.3990000002 420770.77600000054, 177067.63800000027 420771.8110000007, 177066.6330000013 420771.78500000015, 177066.28400000185 420771.86499999836, 177065.73299999908 420771.97100000083, 177065.27600000054 420771.97300000116, 177065.01399999857 420772.0760000013, 177064.69799999893 420772.4210000001, 177064.1009999998 420772.68499999866, 177063.7509999983 420772.8819999993, 177063.5639999993 420772.98800000176, 177063.4389999993 420773.46400000155, 177062.9609999992 420773.5549999997, 177062.47300000116 420773.6719999984, 177061.7740000002 420773.85599999875, 177061.2969999984 420773.97100000083, 177060.89600000158 420774.1649999991, 177060.57400000095 420774.3299999982, 177059.9609999992 420774.8139999993, 177059.78200000152 420774.86199999973, 177059.1009999998 420774.9970000014, 177058.6499999985 420775.0929999985, 177058.02100000158 420775.3189999983, 177057.47399999946 420775.7470000014, 177056.93200000003 420775.84899999946, 177056.2740000002 420776.1000000015, 177055.4140000008 420776.4670000002, 177054.94399999827 420776.7329999991, 177054.2030000016 420776.95800000057, 177053.18100000173 420777.3200000003, 177052.44799999893 420777.81799999997, 177051.74799999967 420778.1970000006, 177050.69799999893 420778.6460000016, 177050.23600000143 420778.8720000014, 177049.44700000063 420779.41800000146, 177049.32499999925 420779.83199999854, 177049.0940000005 420780.34600000083)"
steilrand_maas_2012.76,2012,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199670.09800000116 400529.0460000001, 199670.0240000002 400529.6180000007, 199669.58700000122 400530.1079999991, 199669.0940000005 400530.7340000011, 199668.80799999833 400531.2490000017, 199668.3909999989 400531.62099999934, 199667.94000000134 400531.9919999987, 199667.68400000036 400532.3969999999, 199667.47399999946 400532.80700000003, 199667.24700000137 400533.21499999985, 199667.08900000155 400533.52699999884, 199666.81799999997 400533.67599999905, 199666.47300000116 400533.8520000018, 199666.11899999902 400534.47300000116, 199665.85799999908 400534.84099999815, 199665.5 400535.26000000164, 199665.30700000003 400535.5769999996, 199665.14600000158 400535.9079999998, 199664.85799999908 400536.4120000005, 199664.58399999887 400536.8909999989, 199664.188000001 400537.50499999896, 199664.03599999845 400537.7950000018, 199663.7969999984 400538.22399999946, 199663.53599999845 400538.6959999986, 199663.27899999917 400539.11499999836, 199662.97300000116 400539.6499999985, 199662.72800000012 400539.9829999991, 199662.4600000009 400540.27600000054, 199662.26799999923 400540.493999999, 199661.92700000107 400540.9219999984, 199661.56599999964 400541.26900000125, 199661.2589999996 400541.72300000116, 199661.0949999988 400542.01900000125, 199660.98999999836 400542.17599999905, 199660.7340000011 400542.5540000014, 199660.54300000146 400542.7980000004, 199660.37900000066 400543.06599999964, 199660.09099999815 400543.42500000075, 199659.86800000072 400543.41000000015, 199659.6860000007 400543.5489999987, 199659.59200000018 400544.04300000146, 199659.50200000033 400544.436999999, 199659.32299999893 400544.686999999, 199659.01300000027 400544.9990000017, 199658.63800000027 400545.3759999983, 199658.18100000173 400545.86499999836, 199657.5949999988 400545.8509999998, 199657.52800000086 400545.9290000014, 199657.35799999908 400546.29199999943, 199657.07699999958 400546.5799999982, 199656.40300000086 400547.2800000012, 199656.16299999878 400547.48999999836, 199655.91299999878 400547.8969999999, 199655.82400000095 400548.2289999984, 199655.5159999989 400548.45600000024)"
steilrand_maas_2012.77,2012,Rivieren,Maas,Zandmaas,Bergen,,"LINESTRING (199671.5789999999 400527.9120000005, 199671.01999999955 400528.7569999993, 199670.09800000116 400529.0460000001)"
steilrand_maas_2012.78,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194711.57499999925 410778.4439999983, 194710.60700000077 410780.1460000016, 194710.0159999989 410781.4129999988, 194709.11100000143 410782.50499999896, 194708.44399999827 410783.3979999982, 194707.56500000134 410784.4470000006, 194707.02800000086 410785.19200000167, 194706.51300000027 410786.33399999887, 194706.15900000185 410787.02800000086, 194706.02299999818 410787.8729999997, 194705.73900000006 410788.48999999836, 194705.06700000167 410789.22399999946, 194703.93499999866 410789.8669999987, 194703.36100000143 410790.6319999993, 194702.93200000003 410791.12099999934, 194702.02600000054 410792.6099999994, 194700.7509999983 410794.06799999997, 194699.9290000014 410795.2829999998, 194698.64400000125 410796.87900000066, 194697.8830000013 410798.1020000018, 194696.60399999842 410800.0240000002, 194695.97199999914 410801.0760000013, 194694.86199999973 410802.4439999983, 194694.68100000173 410802.81799999997, 194694.436999999 410803.30700000003, 194694.24599999934 410803.5940000005, 194693.86499999836 410804.23000000045, 194693.63500000164 410804.9930000007, 194693.26399999857 410805.59099999815, 194693.12099999934 410805.9620000012, 194693.01199999824 410806.66899999976, 194692.8289999999 410807.4200000018, 194692.16000000015 410808.3669999987, 194691.83199999854 410808.93499999866, 194691.62999999896 410809.27600000054, 194691.30900000036 410810.3420000002, 194690.9840000011 410810.8839999996, 194690.6799999997 410811.5249999985, 194690.5080000013 410811.83399999887, 194690.2580000013 410812.1770000011, 194689.94999999925 410812.88500000164, 194689.80700000003 410813.33900000155, 194689.60700000077 410813.9239999987, 194689.52299999818 410814.30900000036, 194689.58700000122 410814.94000000134, 194689.46499999985 410815.58199999854, 194689.16600000113 410816.4919999987, 194689.01099999994 410816.97399999946, 194688.81899999827 410817.5859999992, 194688.68499999866 410817.8139999993, 194688.29899999872 410818.3209999986, 194688.38500000164 410818.76199999824, 194688.2419999987 410819.1950000003, 194688.0009999983 410819.6979999989, 194687.74799999967 410820.0159999989, 194687.25200000033 410820.2340000011, 194687.02600000054 410820.72100000083, 194686.88599999994 410820.99599999934, 194686.83700000122 410821.4230000004, 194686.71700000018 410821.88599999994, 194686.7349999994 410822.1429999992, 194686.84099999815 410822.58900000155, 194686.4530000016 410823.1429999992, 194686.02699999884 410823.31700000167, 194685.73200000077 410823.6000000015, 194685.57499999925 410824.3269999996, 194685.45800000057 410824.91000000015, 194685.49599999934 410825.2969999984, 194685.7039999999 410826.12099999934, 194685.48299999908 410826.7879999988, 194685.31799999997 410827.5320000015, 194685.26900000125 410828.2740000002, 194685.25400000066 410828.8590000011, 194684.87999999896 410829.42500000075, 194684.6330000013 410829.8590000011, 194684.73900000006 410830.54100000113, 194684.91899999976 410830.86199999973, 194684.85500000045 410831.4629999995, 194685.05099999905 410831.69999999925, 194684.7969999984 410832.10500000045, 194684.68499999866 410832.6559999995, 194684.61100000143 410833.32499999925, 194684.5709999986 410834.1259999983, 194684.5469999984 410834.2280000001, 194684.7199999988 410835.4200000018, 194685.11899999902 410836.33900000155, 194685.83100000024 410837.11100000143, 194686.6330000013 410837.7170000002, 194686.98900000006 410838.6099999994, 194687.48200000077 410839.993999999, 194687.66299999878 410840.8420000002, 194688.58799999952 410841.8590000011, 194689.02800000086 410842.89400000125, 194689.94000000134 410843.73099999875, 194690.73600000143 410844.2120000012, 194690.64200000092 410845.4670000002, 194690.15199999884 410846.7829999998, 194690.13699999824 410847.6180000007, 194690.3830000013 410848.0320000015, 194690.16899999976 410848.5700000003, 194690.44900000095 410849.24500000104, 194691.1959999986 410850.09600000083, 194691.85799999908 410851.1279999986, 194692.26099999994 410852.1339999996, 194692.76900000125 410853.23099999875, 194692.40300000086 410854.1979999989, 194691.99300000072 410855.4050000012, 194691.80900000036 410856.4849999994, 194691.33399999887 410857.52600000054, 194691.0469999984 410858.6710000001)"
steilrand_maas_2012.79,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194692.76900000125 410853.23099999875, 194693.39299999923 410853.8370000012, 194693.79899999872 410853.7259999998, 194694.31899999827 410853.92500000075)"
