OBJECTID,DESCR,RSURF_DESC,V_MCDAY,TOTINTENS,PFLOWDAY,PFLOWEVE,PFLOWNI,PFLOWLVDAY,PFLOWLVEVE,PFLOWLVNI,PFLOWLTDAY,PFLOWLTEVE,PFLOWLTNI,PFLOWHTDAY,PFLOWHTEVE,PFLOWHTNI,Shape__Length,GlobalID
138,De Praam,Klinkers,30,239,7.1,2.58,0.56,97.32,97.73,96.63,2.41,2.04,3.03,0.27,0.23,0.34,50.6143828280194,0d5a1f5a-4683-4ce0-8194-f910e800c190
139,Scheepvaartlaan,Klinkers,30,442,7.08,2.59,0.57,99.03,99.19,98.78,0.87,0.73,1.1,0.1,0.08,0.12,60.8592157644984,c7019ccc-03ee-4936-a604-0fc1fb6b297e
140,De Taanderij,Klinkers,30,23,7.21,2.64,0.56,100,100,100,0,0,0,0,0,0,79.5153948268737,3c785a4a-5733-47e0-a1e2-ea07184e235c
141,De Nieuwesluis,Klinkers,30,207,7.1,2.58,0.56,97.94,98.26,97.41,1.85,1.57,2.33,0.21,0.17,0.26,51.0445163279462,8e0be56a-a869-45e6-b9ed-a76b9f80bab8
142,De Lijnbaan,Klinkers,30,75,7.14,2.61,0.55,98.59,98.81,98.21,1.27,1.07,1.61,0.14,0.12,0.18,57.9077096768875,5919e766-df13-4235-a168-cac0e3d0993e
143,De Turfoverslag,Klinkers,30,24,7.22,2.65,0.56,100,100,100,0,0,0,0,0,0,29.7938552275735,05571a8e-1013-42f2-bcbf-c34ba0dcb663
144,De Turfoverslag,Klinkers,30,289,7.08,2.61,0.56,98.89,99.07,98.6,1,0.84,1.26,0.11,0.09,0.14,12.6738004080468,9617c07b-7c2f-45c0-81ff-3cadc3be17cc
145,Scheepvaartlaan,Klinkers,30,294,7.09,2.61,0.56,98.91,99.08,98.63,0.98,0.83,1.23,0.11,0.09,0.14,53.0039763218632,5d8d0010-90ae-482c-9228-1c922c09cc59
146,De Nieuwesluis,Klinkers,30,182,7.08,2.57,0.56,97.66,98.01,97.04,2.11,1.79,2.66,0.23,0.2,0.3,52.3164486582295,7d40a9c3-27eb-4d4f-b246-ee8c5bd4ebd7
147,De Riemers,Klinkers,30,88,7.11,2.6,0.55,98.79,98.98,98.48,1.09,0.92,1.37,0.12,0.1,0.15,75.3536939642356,ee4810d3-fd97-4ac0-bf44-21c0b4a6c468
148,De Schuttevaerlaan,Klinkers,30,150,7.09,2.57,0.56,97.16,97.59,96.42,2.56,2.17,3.22,0.28,0.24,0.36,58.8596233319493,14bd1283-aae3-4eba-a9e2-96cdf1534704
149,De Schuttevaerlaan,Klinkers,30,176,7.11,2.58,0.56,97.58,97.96,96.96,2.18,1.84,2.74,0.24,0.2,0.3,54.4048229590423,70da3a32-f922-4a07-b001-128eb6ba22cd
150,De Schuttevaerlaan,Klinkers,30,108,7.12,2.59,0.56,97.04,97.5,96.29,2.66,2.25,3.34,0.3,0.25,0.37,62.4577187731224,f6e78b34-dd90-4b1f-afab-648c6f18ea22
151,Zeilmakerij,Klinkers,30,83,7.08,2.59,0.55,98.71,98.91,98.38,1.16,0.98,1.46,0.13,0.11,0.16,77.8607259780506,92ead41a-b84f-4b25-9fe1-293bb1f3da05
152,De Nieuwesluis,Klinkers,30,58,7.15,2.6,0.56,96.34,96.91,95.42,3.29,2.78,4.12,0.37,0.31,0.46,63.8399185636615,2dcc4df0-d1a3-4148-a413-995e4d5e567a
153,De Lijnbaan,Klinkers,30,96,7.07,2.59,0.55,98.89,99.06,98.59,1,0.85,1.27,0.11,0.09,0.14,90.5947243075126,af64b91b-bcb2-4f68-b39f-cb07ea5c16be
154,Scheepvaartlaan,Klinkers,30,152,7.09,2.58,0.56,99.3,99.41,99.11,0.63,0.53,0.8,0.07,0.06,0.09,53.6648060759437,25d099d7-6f0d-4f3d-bc3d-bded8c3f0579
155,De Schuttevaerlaan,DAB (Ref.),30,179,7.12,2.59,0.56,97.62,97.99,97.01,2.14,1.81,2.69,0.24,0.2,0.3,3.75486080912088,b0d82ce9-5d79-4c91-b095-26a387c5e45d
156,De Schuttevaerlaan,Klinkers,30,6,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,29.0237919581994,354b696f-023f-4b08-82be-476755645f51
157,Oppen Swolle N331,DAB (Ref.),80,6408,6.57,2.94,1.18,87.51,92.47,88.22,9.32,5.46,8.61,3.17,2.07,3.17,648.008204512683,bdf785d3-aacc-4d1d-ae53-e3beab7e0d43
158,Oppen Swolle N331,DAB (Ref.),80,6408,6.57,2.94,1.18,87.51,92.47,88.22,9.32,5.46,8.61,3.17,2.07,3.17,117.988826317294,4b2a3529-6019-48cc-bd57-d5207307588c
159,Oppen Swolle N331,DAB (Ref.),80,6408,6.57,2.94,1.18,87.51,92.47,88.22,9.32,5.46,8.61,3.17,2.07,3.17,18.789548156182,833aacc2-5a54-48fe-80e4-2e584de45045
160,Oppen Swolle N331,DAB (Ref.),80,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,299.61163439598,85c99a08-3e47-49b8-ac64-b5db3f7bb8e1
161,De Vlakte,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,46.493138268975,8ff007e7-f2e2-48fd-a859-cbb7488ca97e
162,De Vlakte,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,48.0106233812065,53347239-bfbb-4d2c-a2e4-bc3532637a01
163,Buitenkwartier,Klinkers,30,690,7.09,2.57,0.58,96.29,96.86,95.37,3.34,2.83,4.17,0.37,0.31,0.46,93.4603108429961,b5ac6369-5d75-4a3e-83f3-c93748b06157
164,Buitenkwartier,Klinkers,30,554,7.09,2.59,0.57,95.77,96.41,94.71,3.81,3.23,4.76,0.42,0.36,0.53,63.4744839933871,1e1d15d0-5372-4832-8419-13664feae821
165,De Moete,Klinkers,30,44,7.02,2.57,0.54,100,100,100,0,0,0,0,0,0,147.111384869429,498a1fe2-d985-49f8-9bf5-055f1ae9fffa
166,Adelaarstraat,Klinkers,30,278,7.1,2.52,0.59,82.38,84.74,78.71,12.04,10.43,14.55,5.58,4.83,6.74,95.9746661931851,6825ebf2-57b6-4171-a543-84d51e781cab
167,Buitenkwartier,Klinkers,30,1003,7.08,2.58,0.59,92.67,93.75,90.93,6.21,5.29,7.68,1.12,0.96,1.39,38.6526625430484,c763b777-18bb-436e-8e37-af01f6d53a71
168,Buitenkwartier,Klinkers,30,721,6.47,4.03,0.78,92.2,95.4,85.7,5.9,3.7,11.9,1.9,0.9,2.4,47.8925682981859,4dac5465-5451-4c15-a955-ba11581a37fe
169,Klein Lageland,Klinkers,30,670,7.1,2.58,0.56,97.7,98.06,97.11,2.07,1.75,2.6,0.23,0.19,0.29,79.4061755691822,9423ea08-7f7a-48b4-8bf0-c258a2b8bc11
170,Groot Lageland,Klinkers,30,191,7.1,2.56,0.57,89.96,91.41,87.62,7.81,6.68,9.63,2.23,1.91,2.75,179.709525121978,c25ddcd4-7d92-41df-ae9e-d9a1b6c59480
171,Westeinde,Klinkers,30,721,6.47,4.03,0.78,92.2,95.4,85.7,5.9,3.7,11.9,1.9,0.9,2.4,33.2506214013769,0fd0a3b0-5684-42b5-9b39-81803ab6b1f8
172,Marijkestraat,Klinkers,30,391,7.08,2.61,0.56,98.63,98.84,98.28,1.23,1.04,1.55,0.14,0.12,0.17,56.7417279818561,2ae1591b-6446-4c5e-8311-17746947b313
173,Parallelweg,Klinkers,30,424,7.08,2.59,0.57,98.74,98.93,98.41,1.13,0.96,1.43,0.13,0.11,0.16,37.6464895385869,3c884142-028a-4e04-b658-64b3e4fb14bb
174,Marijkestraat,Klinkers,30,351,7.1,2.61,0.56,98.48,98.72,98.09,1.37,1.15,1.72,0.15,0.13,0.19,76.2065137487768,9c9711f0-d054-4228-9796-13d7c1cb1ae1
175,Arembergerstraat,Klinkers,30,565,7.1,2.6,0.55,100,100,100,0,0,0,0,0,0,64.0955877473814,45106504-35db-4e23-976f-c9a90049f5fc
176,Arembergerstraat,Klinkers,30,791,7.09,2.61,0.56,98.77,98.97,98.44,1.11,0.93,1.4,0.12,0.1,0.16,66.3839494280344,855ad3d9-0f86-4109-b648-749ffc604be3
177,Margrietstraat,Klinkers,30,97,7.07,2.59,0.55,98.9,99.07,98.61,0.99,0.84,1.25,0.11,0.09,0.14,57.9261622494019,ba2615fe-da1e-4cd3-af05-e39051319cea
178,Arembergerstraat,Klinkers,30,565,7.1,2.6,0.55,100,100,100,0,0,0,0,0,0,65.3695897229016,3d5c94ba-5a56-4c5d-bea2-fce437290021
179,Stroombeek,DAB (Ref.),30,1711,6.43,4.29,0.71,92.1,94.5,93.5,4.9,3.3,2.2,3,2.2,4.3,43.9088488563708,6cb9d37b-cff9-4aeb-8a97-02cc3b13b242
180,Stroombeek,DAB (Ref.),30,1711,6.43,4.29,0.71,92.1,94.5,93.5,4.9,3.3,2.2,3,2.2,4.3,23.4555972717062,4d693144-f296-4630-93f5-85a65f3656e9
181,Westeinde,Klinkers,30,721,6.47,4.03,0.78,92.2,95.4,85.7,5.9,3.7,11.9,1.9,0.9,2.4,30.2035105320726,897086ce-0c07-45dd-b04f-2c76fe400418
182,Westeinde,DAB (Ref.),30,1168,6.9,3.3,0.5,93,93.05,94,4,4,4,3,2.95,2,73.669671526173,cab4ad46-f2f3-42fb-9731-a57fe1406d26
183,Slingerbeek,DAB (Ref.),30,295,7.09,2.61,0.56,98.19,98.48,97.72,1.63,1.37,2.05,0.18,0.15,0.23,29.9417810615577,4be14785-8493-4511-b832-71abd880a15d
184,Stroombeek,DAB (Ref.),30,1382,6.97,2.59,0.75,97.26,97.68,96.63,2.47,2.09,3.03,0.27,0.23,0.34,107.919265196807,e2681f67-2df2-4089-a529-77b9b9223df3
185,Slingerbeek,DAB (Ref.),30,285,7.08,2.61,0.56,98.12,98.42,97.64,1.69,1.42,2.12,0.19,0.16,0.24,42.00406436584,35e51bfe-258a-4269-8959-6e86a6c5d2e7
186,Slingerbeek,DAB (Ref.),30,224,7.1,2.58,0.56,98.1,98.39,97.6,1.71,1.45,2.16,0.19,0.16,0.24,81.0319446883767,1115f3d7-fd33-4934-8ffd-9802a69428fc
187,Slingerbeek,Klinkers,30,229,7.11,2.58,0.56,98.14,98.43,97.66,1.67,1.41,2.11,0.19,0.16,0.23,172.45582134801,c6d0f0f3-282f-4b69-b8ce-e0ef411f3101
188,Slingerbeek,Klinkers,30,20,7.16,2.62,0.55,100,100,100,0,0,0,0,0,0,30.0258615684443,a84deb8d-5dca-44d5-b0b6-f2db8f208aa9
189,Slingerbeek,Klinkers,30,40,7.16,2.62,0.55,100,100,100,0,0,0,0,0,0,29.9465997383766,46e461c8-a1ec-4af2-a039-5e8d05efc3c4
190,Stroombeek,DAB (Ref.),30,1028,6.95,2.59,0.78,97.24,97.67,96.63,2.48,2.1,3.03,0.28,0.23,0.34,99.8247424752653,d5f8ba01-fc8d-4f18-81f0-1458338492b8
191,Stroombeek,DAB (Ref.),30,1055,7.13,2.59,0.51,96.58,97.09,95.28,3.42,2.91,4.72,0,0,0,71.0854459435966,da3c6aba-0d00-4f22-9152-6353d5b50dc9
192,Stroombeek,DAB (Ref.),30,1028,7.13,2.59,0.51,96.49,97.01,95.15,3.51,2.99,4.85,0,0,0,27.219117901529,0ec755dc-1fe0-4c99-8093-6873c93a5462
193,Schipbeek,Klinkers,30,595,7.08,2.59,0.57,97.31,97.72,96.62,2.42,2.05,3.04,0.27,0.23,0.34,29.3106508954992,5b9cbf0f-743b-434d-9954-d3e88d07fcad
194,AREMBERGERWEG,DAB (Ref.),30,287,6.95,2.58,0.77,97.23,97.66,96.61,2.49,2.11,3.05,0.28,0.23,0.34,77.8135654725357,11e1718c-8172-4854-be2a-bc465b8e766e
195,Schipbeek,Klinkers,30,612,7.08,2.59,0.57,97.39,97.79,96.72,2.35,1.99,2.95,0.26,0.22,0.33,131.300374247154,2772d72e-6cb4-4045-89a7-6bbdb54d4c45
196,Schipbeek,Klinkers,30,501,7.09,2.59,0.57,97.44,97.84,96.8,2.3,1.94,2.88,0.26,0.22,0.32,48.5737049127168,3d72f820-dd57-4374-982d-645922e224fa
197,Stroombeek,DAB (Ref.),30,1382,7.13,2.59,0.51,96.16,96.73,94.7,3.84,3.27,5.3,0,0,0,115.396050526083,7557455a-e623-457b-973f-3e7ccc719753
198,Klein Lageland,Klinkers,30,212,7.11,2.58,0.56,98.49,98.73,98.1,1.36,1.14,1.71,0.15,0.13,0.19,84.4507026231525,87b958af-68cb-4dff-82ad-a94fcbd70895
199,Klein Lageland,Klinkers,30,12,6.91,2.53,0.54,100,100,100,0,0,0,0,0,0,29.8976693909364,b0babef9-8514-4ee3-8c16-b97fbf366b05
200,Herman Buismanlaan,Klinkers,30,6,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,50.2288338975737,38552c6d-2d6a-4bdf-90c9-082c3aeef15e
201,Graaf Lodewijklaan,Klinkers,30,172,7.1,2.58,0.56,98.76,98.96,98.43,1.12,0.94,1.41,0.12,0.1,0.16,34.153954086551,6c8d8fde-78cf-4d2e-8bee-846a71b7574a
202,Klein Lageland,Klinkers,30,593,7.11,2.58,0.56,96.6,97.11,95.72,3.06,2.6,3.85,0.34,0.29,0.43,49.5178441520103,1bd09936-e7cd-4945-8347-006a6ddb2d02
203,Klein Lageland,Klinkers,30,648,7.1,2.58,0.56,97.26,97.68,96.56,2.47,2.09,3.1,0.27,0.23,0.34,60.0049781339039,481a063f-53a0-4dfc-87b5-ff23c932e13f
204,Herman Buismanlaan,Klinkers,30,10,6.79,2.49,0.53,100,100,100,0,0,0,0,0,0,30.6430073336876,d7647a5e-0ec7-43bd-aac7-4c9b0dc8c462
205,Herman Buismanlaan,Klinkers,30,16,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,8.03779196151196,4a21cc1d-1566-42ee-b027-450ee8dfe732
206,Graaf Lodewijklaan,Klinkers,30,149,7.08,2.57,0.56,98.57,98.79,98.19,1.29,1.09,1.63,0.14,0.12,0.18,30.0078812302402,e2032aaf-7518-4ce1-95d3-7eb3a454ed5e
207,Graaf Lodewijklaan,Klinkers,30,135,7.09,2.58,0.56,98.42,98.67,98.01,1.42,1.2,1.79,0.16,0.13,0.2,36.0121918589904,a6ddda73-b94e-4033-88c7-3ade7adc26fd
208,Graaf Lodewijklaan,Klinkers,30,137,7.1,2.58,0.56,98.44,98.69,98.03,1.4,1.18,1.77,0.16,0.13,0.2,49.4888717761209,06805831-ed40-4c25-8ad5-a0dce3bbaca1
209,Graaf Lodewijklaan,Klinkers,30,130,7.07,2.57,0.56,98.36,98.61,97.92,1.48,1.25,1.87,0.16,0.14,0.21,43.4919799677129,9e9a97c5-1304-4e79-b518-44dc84f5cbd4
210,Graaf Lodewijklaan,Klinkers,30,134,7.09,2.58,0.56,98.4,98.66,97.99,1.44,1.21,1.81,0.16,0.13,0.2,76.4912960808554,69337929-845e-4454-b034-240a5f65e901
211,Graaf Lodewijklaan,Klinkers,30,107,7.12,2.59,0.56,98.01,98.32,97.5,1.79,1.51,2.25,0.2,0.17,0.25,185.675003353549,4ec5333f-c72a-4154-bcf6-0131bd78746a
212,Margrietstraat,Klinkers,30,143,7.12,2.59,0.56,99.26,99.38,99.06,0.67,0.56,0.85,0.07,0.06,0.09,37.5218029123731,b8f20921-cba4-4d8a-acb1-db5c91b73253
213,Margrietstraat,Klinkers,30,188,7.1,2.58,0.56,98.87,99.04,98.57,1.02,0.86,1.29,0.11,0.1,0.14,35.4300623864871,20f06ef3-f785-4bb9-97df-6e8d0aa1e526
214,Parallelweg,Klinkers,30,604,7.09,2.59,0.57,98.77,98.96,98.44,1.11,0.94,1.4,0.12,0.1,0.16,61.6056099812624,ebe35c06-8e8e-4775-8867-47fee80c4786
215,Parallelweg,Klinkers,30,417,7.09,2.59,0.57,98.72,98.92,98.39,1.15,0.97,1.45,0.13,0.11,0.16,20.0700248265764,d19b23e7-738a-4fd3-ad1a-2af4ea5c5fd0
216,Groot Lageland,Klinkers,30,16,7.07,2.59,0.55,100,100,100,0,0,0,0,0,0,32.6997719546368,f1c831ad-5d58-4cde-814e-35980e4d00b9
217,Westeinde,Klinkers,30,721,6.47,4.03,0.78,92.2,95.4,85.7,5.9,3.7,11.9,1.9,0.9,2.4,74.8350403613846,9d976ec3-b0cd-48df-a118-dfbd62c19e38
218,Julianastraat,Klinkers,30,46,7.05,2.58,0.55,97.67,98.02,97.06,2.1,1.78,2.65,0.23,0.2,0.29,106.133863857623,e058f5ee-e9fb-4006-aafb-481bba8871e9
219,Prins Bernhardstraat,Klinkers,30,199,7.08,2.57,0.56,98.39,98.64,97.97,1.45,1.22,1.83,0.16,0.14,0.2,106.464792005549,6ff79de0-9d6c-4adc-8e6e-35fcf3859319
220,Julianastraat,Klinkers,30,40,7.16,2.62,0.55,100,100,100,0,0,0,0,0,0,57.8303085731448,c0a77610-2da1-47c1-b027-b0b2ed252a14
221,Beatrixstraat,Klinkers,30,76,7.14,2.62,0.55,98.6,98.82,98.24,1.26,1.06,1.58,0.14,0.12,0.18,67.1235366210439,6480562d-c9ae-4402-9e00-3e6580ec34ee
222,Prins Bernhardstraat,Klinkers,30,228,7.11,2.58,0.56,98.6,98.82,98.23,1.26,1.06,1.59,0.14,0.12,0.18,61.4416694397758,22980dca-40a0-4957-a99f-1171bdc31ce9
223,Arembergerstraat,Klinkers,30,1321,7.09,2.61,0.56,99.18,99.3,98.96,0.74,0.63,0.94,0.08,0.07,0.1,52.6578967348373,fbbb5b61-f26b-4422-9eba-7f9d998ce261
224,Arembergerstraat,Klinkers,30,1544,7.09,2.59,0.57,98.89,99.07,98.61,1,0.84,1.25,0.11,0.09,0.14,62.64620849008,c830b711-ffad-44a0-9dc9-8ce01832686c
225,Berkenlaan,Klinkers,30,393,7.09,2.61,0.56,99.73,99.77,99.66,0.24,0.21,0.31,0.03,0.02,0.03,119.471501905714,a9d9d5ba-5f0d-41d4-91ed-a0609745a2b9
226,Julianastraat,Klinkers,30,289,7.08,2.61,0.56,100,100,100,0,0,0,0,0,0,63.2348685401674,05947194-f47c-4326-9d86-6f7271268a00
227,Buitenkwartier,Klinkers,30,751,6.79,3.51,0.56,93.4,96,90.6,4.2,2,6.3,2.4,2,3.1,59.4169633239554,063abc88-3a9d-4fcf-afff-657cb580e9d6
228,Nieuweweg,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,31.7875497070896,999d013f-5cd9-4136-b6c2-117fad5a35e6
229,PROVINCIALEWEG N334,DAB (Ref.),50,8335,6.84,2.84,0.82,89.53,95.21,88.56,7.78,3.99,7.95,2.69,0.8,3.48,73.9954641929309,715721fe-7caa-479b-85b4-5976021bddfd
230,PROVINCIALEWEG N334,DAB (Ref.),50,8335,6.84,2.84,0.82,89.53,95.21,88.56,7.78,3.99,7.95,2.69,0.8,3.48,100.293163369175,e01d57e0-df1d-4359-a79a-303d76090d68
231,Buitenkwartier,Klinkers,30,751,6.79,3.51,0.56,93.4,96,90.6,4.2,2,6.3,2.4,2,3.1,30.902507546606,e839f069-dd4f-4742-b213-c469f8134238
232,Kwartierenweg,Klinkers,30,824,7.08,2.6,0.58,98.32,98.58,97.89,1.51,1.28,1.9,0.17,0.14,0.21,37.3491984204398,2347236b-3077-4057-a5e6-77298d6e1f55
233,Buitenkwartier,Klinkers,30,1221,7.08,2.56,0.6,92.41,93.53,90.63,6.36,5.42,7.85,1.23,1.05,1.52,116.961260329238,fc4fd259-e73c-489a-b68f-db74f387ae90
234,Nieuweweg,Klinkers,30,233,7.09,2.57,0.56,97.71,98.07,97.11,2.06,1.74,2.6,0.23,0.19,0.29,49.5908727149286,d4ba0b98-3ef0-432f-b46f-26e9c6734941
235, ,Klinkers,30,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9133373671276,b51561f5-df45-49c4-8869-96412d34de95
236,Kwartierenweg,Klinkers,30,856,7.08,2.6,0.58,98.26,98.52,97.81,1.57,1.33,1.97,0.17,0.15,0.22,92.8459626010947,efb35ca7-da81-448b-8bc8-e72534f47371
237,Irenestraat,Klinkers,30,258,7.1,2.58,0.56,97.11,97.56,96.37,2.6,2.2,3.27,0.29,0.24,0.36,116.870092426833,f4e3f387-036f-4eb3-ac7e-802be9bf59b6
238,Arembergerstraat,Klinkers,30,1201,6.69,3.77,0.58,92.4,97.6,90.4,4.7,1.8,7.7,2.9,0.6,1.9,99.6158023142524,977095ce-e5c0-49df-a4bc-6e6f44591506
239,Irenestraat,Klinkers,30,695,7.1,2.58,0.56,95.47,96.16,94.32,4.08,3.46,5.11,0.45,0.38,0.57,14.6799107514228,84072fff-e387-48d0-a494-03d243d64bbe
240,Arembergerstraat,Klinkers,30,523,7.14,2.61,0.5,97.77,98.11,96.9,2.23,1.89,3.1,0,0,0,3.10388441235126,51a86a46-ac6c-406c-9150-4ed49fc62b03
241,Beatrixstraat,Klinkers,30,114,7.08,2.57,0.56,99.07,99.21,98.81,0.84,0.71,1.07,0.09,0.08,0.12,29.6324822558076,960dff96-4c52-437c-bc83-d8f75425d54c
242,Herman Buismanlaan,Klinkers,30,134,7.09,2.58,0.56,94.42,95.26,93.04,5.02,4.27,6.26,0.56,0.47,0.7,48.7657312434886,bceebf89-b92c-4e97-b183-4c5f5b9c7b51
243,Beatrixstraat,Klinkers,30,131,7.08,2.57,0.56,99.18,99.31,98.97,0.74,0.62,0.93,0.08,0.07,0.1,61.0831326050226,8c1312ef-4347-4580-a152-ba96e14d00d0
244,Beatrixstraat,Klinkers,30,113,7.07,2.57,0.56,99.06,99.2,98.8,0.85,0.72,1.08,0.09,0.08,0.12,73.4991136290933,52bde871-4981-431f-b384-6cb45fe92d30
245,Beatrixstraat,Klinkers,30,54,7.12,2.61,0.55,100,100,100,0,0,0,0,0,0,43.4735087939372,2b1e43bc-790c-4bed-8784-6d85e6e8f6b8
246,Herman Buismanlaan,Klinkers,30,128,7.13,2.59,0.56,94.19,95.06,92.76,5.23,4.45,6.52,0.58,0.49,0.72,33.111346088239,400bd0d6-0d00-4754-ade1-63e20faaa7b4
247,Herman Buismanlaan,Klinkers,30,98,7.08,2.59,0.55,98.91,99.08,98.62,0.98,0.83,1.24,0.11,0.09,0.14,29.1423823967506,b9d9c43d-df3e-466f-8f10-5842b996b027
248,Herman Buismanlaan,Klinkers,30,7,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,35.6149989920428,b316126b-a902-45e8-ab71-b9be49842dac
249,Herman Buismanlaan,Klinkers,30,91,7.12,2.61,0.55,98.83,99.01,98.52,1.05,0.89,1.33,0.12,0.1,0.15,31.4997591181996,ca9a3a9b-8ac2-48c4-b520-0f44f7d11659
250,Berkenlaan,Klinkers,30,401,7.1,2.61,0.56,99.73,99.78,99.67,0.24,0.2,0.3,0.03,0.02,0.03,14.5019705424636,21105ad6-b188-4d39-8c26-65b4d203f925
251,Berkenlaan,Klinkers,30,2552,6.86,3.14,0.64,93.41,97.36,97.56,4.15,1.65,2.44,2.44,0.99,0,9.47634948769563,141d7d20-3327-4385-b4c1-1c73c85bcdfb
252,Populierenstraat,Klinkers,30,4,7.54,2.76,0.58,100,100,100,0,0,0,0,0,0,48.0050676159881,fcc8436f-1b3c-4a19-a51b-5d2cea04a746
253,Sportlaan,Klinkers,30,2120,7.05,2.61,0.62,98.44,98.69,98.06,1.4,1.18,1.75,0.16,0.13,0.19,39.7106332531906,3637134d-995c-4ab5-87b1-188c4f7d107d
254,Populierenstraat,Klinkers,30,2115,7.05,2.61,0.62,98.43,98.68,98.04,1.41,1.19,1.76,0.16,0.13,0.2,23.5282995410399,fe79bbe1-8ad0-427d-8c2b-092c20ca6ea9
255,Berkenlaan,Klinkers,30,402,7.1,2.61,0.56,99.73,99.78,99.67,0.24,0.2,0.3,0.03,0.02,0.03,40.3804659612789,70b29d20-c0fc-4c38-859c-0d56578fdba5
256,Wilhelminaplein,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,46.8871352631171,ddb70a70-91a9-4ce5-8571-41531f85b6ba
257,Sportlaan,Klinkers,30,2130,7.05,2.61,0.62,98.44,98.69,98.07,1.4,1.18,1.74,0.16,0.13,0.19,24.3317783141349,1b0afcf1-1619-4f53-9c7d-99d9bacfed05
258,Verlengde Sportlaan,Klinkers,30,84,7.09,2.6,0.55,98.73,98.92,98.4,1.14,0.97,1.44,0.13,0.11,0.16,116.6538909751,0862dabf-40ea-4808-b01e-f3ad67bbe43b
259,Populierenstraat,Klinkers,30,2054,7.06,2.58,0.62,98.44,98.69,98.06,1.4,1.18,1.75,0.16,0.13,0.19,25.6200740315251,fe7cbaa0-a6b6-4d3b-990d-d29b09f341e3
260,Sportlaan,Klinkers,30,2148,7.05,2.61,0.62,98.47,98.7,98.08,1.38,1.17,1.73,0.15,0.13,0.19,41.5442894506669,767ba584-6fd2-4ffe-a581-8b6159736cc3
261,Wilhelminaplein,Klinkers,30,10,6.79,2.49,0.53,100,100,100,0,0,0,0,0,0,44.8596364010589,8e8a3656-66e8-4ef1-a705-191996a2b3c6
262,Sportlaan,Klinkers,30,2130,7.05,2.61,0.62,98.44,98.69,98.07,1.4,1.18,1.74,0.16,0.13,0.19,46.036532395912,6bac5e77-7d28-4cae-94a9-2c880b73c0d9
263,Berkenlaan,Klinkers,30,2955,7.04,2.58,0.65,98.7,98.9,98.39,1.17,0.99,1.45,0.13,0.11,0.16,14.5626341195541,2480bcc9-8fc5-49fc-ba0a-b2fbda24e4ee
264,Berkenlaan,Klinkers,30,2552,6.86,3.14,0.64,93.41,97.36,97.56,4.15,1.65,2.44,2.44,0.99,0,65.4145493933002,02d4fb62-1b3e-422d-acd4-45494e1fc81e
265,Adelaarstraat,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,29.9875199501187,2c2e1289-d22b-47cd-a92a-eabac83c3c81
266,Adelaarstraat,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,39.0224924008681,0a7dde64-3792-48cc-9bd3-0fc6380b4907
267,Berkenlaan,Klinkers,30,3011,7.03,2.61,0.66,97.38,96.46,95.68,2.48,3.43,4.15,0.14,0.12,0.17,22.0757838882355,579008ed-f87b-4a2c-ab00-ef5d6a26dc22
268,PROVINCIALEWEG N334,DAB (Ref.),50,8335,6.84,2.84,0.82,89.53,95.21,88.56,7.78,3.99,7.95,2.69,0.8,3.48,65.773043874352,4dc9c2c9-cbc6-4128-9a01-21ff938675ae
269,PROVINCIALEWEG N334,DAB (Ref.),50,8335,6.84,2.84,0.82,89.53,95.21,88.56,7.78,3.99,7.95,2.69,0.8,3.48,71.6583954105485,cb6ee0c0-4268-4f9e-9d68-6639e27ac1cb
270,Het Singel,Klinkers,30,29,7.02,2.55,0.55,96.28,96.84,95.33,3.35,2.84,4.2,0.37,0.32,0.47,78.7185768399228,092cf279-5add-4878-83e9-7556a30947c6
271,Stationsweg,Klinkers,30,701,7.09,2.57,0.58,93.61,94.57,92.07,5.75,4.89,7.14,0.64,0.54,0.79,23.5686229924921,a5d3be3a-6c4b-44d9-822f-e03841e45913
272,Kerkstraat,Klinkers,30,844,7.08,2.58,0.59,91.67,92.88,89.72,6.79,5.8,8.38,1.54,1.32,1.9,36.6169634029147,0220d5d9-cc94-4cf3-a064-b33ba9871a9a
273,Schoolstraat,Klinkers,30,523,7.1,2.57,0.58,93.28,94.28,91.66,5.89,5.01,7.31,0.83,0.71,1.03,29.5780822373616,9c2a18ab-6b04-42e1-8a05-7064fa958cff
274,Julianastraat,Klinkers,30,53,7.11,2.6,0.55,100,100,100,0,0,0,0,0,0,6.86313871695272,7e037c10-7325-4467-99ac-9b1606c51de1
