OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
320,W,61,Benoemd,,,,,,,,,d3159368-4870-49a0-811c-5b41d8f5cd84,0,"0,000000",0.034066,"0,034066",0.159693,"0,159693",0.193383,"0,193383",520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,fbcb0e37-1d62-46a1-b6aa-50be010869e3,61R,
321,S,904,Benoemd,Lichtsein,Lichtsein,282,306,dacaeb4e-bfd4-4236-810e-d5805e22ff1f,e64e2ad9-cb08-4848-a67e-41ee7679cafe,97fc390a-c1bd-4e7e-9090-ac7ea67f7377,602cc560-7e41-7517-505f-ba75fb1f2d16,,0.163017,"0,163017",0.677187,"0,677187",15.397275,"15,397275",14.884596,"14,884596",625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,a90197c8-e971-4110-bdcd-ecfeeabbd63a,267AR,625_267AR_15.6
322,S,w1111V-w1119AV,Pseudo,WISSEL_GW,WISSEL_GW,1111,1119A,8f71191e-b4e0-4261-94d2-eca821b67683,33ac15bd-4f1f-4113-9768-b96998ec3c48,0c112e8e-f666-4772-9091-c6b6a089107e,8ca8442d-48c7-14dc-9ed9-97648eed904e,,0.003901,"0,003901",0.13985,"0,139850",1.15901,"1,159010",1.298384,"1,298384",073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,04256750-cf18-4aaa-89a0-dd38fdf03d79,1111V,073_1111V_1.2
323,W,872A/872B,Benoemd,,,,,,,,,5302ed97-d2c6-4762-bff4-52545832f21c,0.009975,"0,009975",0.02301,"0,023010",69.504927,"69,504927",69.518,"69,518000",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,5dc2a001-8eaa-4a83-95b5-64afac5d8f49,872AQ,
324,W,813,Benoemd,,,,,,,,,87eba474-7f14-45e0-9061-f3d8e2587797,0.024555,"0,024555",0.025881,"0,025881",1.006189,"1,006189",1.007432,"1,007432",520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,235b23d8-6c67-4703-af5b-06c98db1341b,812R,
325,S,w149B/151T-w177B/179Q,Pseudo,WISSEL_EW,WISSEL_EW,149B/151,177B/179,f0866267-3ea3-427b-a25e-3acf8da0a6e7,f1b42337-a5f7-4f35-a3d9-a973cd5c22ee,f64ea79a-25c2-4036-9535-aa31dac462c0,eebf5062-7f29-3381-4bd8-77c894e3803f,,0.02301,"0,023010",0.203817,"0,203817",80.786058,"80,786058",80.974085,"80,974085",501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,2d9afef1-d6f6-41ca-9ecc-2af913d1cdf7,151T,501_151T_80.8
326,W,5,Benoemd,,,,,,,,,9191bf4b-87c9-4d5f-b570-0f20e358e921,0,"0,000000",0.0039,"0,003900",11.619846,"11,619846",11.615969,"11,615969",210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,2bc5e3ff-4894-4f0d-8484-5d62e3241fa4,5V,
327,W,2165,Benoemd,,,,,,,,,dee0920a-679a-44f4-a7ed-d2c7ae92f530,0.037118,"0,037118",0.073588,"0,073588",47.950752,"47,950752",47.986994,"47,986994",614,c,614,614_c,s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,ee80fd60-58dc-4aad-9ef8-96caf217834d,2159L,
328,S,802,Benoemd,Lichtsein,Lichtsein,182,188,a9d2f7ff-5e45-44ac-91ab-df4523a39e32,bc55ec58-00df-4377-a7fc-96c2dcd076f6,f41dcb05-655a-4d84-91bb-0c6fc40f1ce6,1e1a9ca0-5150-0d3d-95cc-bf4a8280c78c,,0.103142,"0,103142",0.738017,"0,738017",97.095847,"97,095847",96.461906,"96,461906",208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,52d90f0c-c450-4b5e-8cb0-24770cab1df1,181R,208_181R_97.2
329,W,5,Benoemd,,,,,,,,,06161bc9-3093-42f1-a183-f80f6bb32597,0,"0,000000",0.034089,"0,034089",200.529579,"200,529579",200.563693,"200,563693",474,c,474,474_c,Rotterdam Europoort 1,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,369b3a95-eec7-48b7-8312-dea111f62ecd,5R,
330,S,w3027V-w3037R,Pseudo,WISSEL_GW,WISSEL_GW,3027,3037,4efe9998-68d0-42b9-bf88-10e720f1a8ea,a252981b-779a-452e-9994-431d1031acb8,bda4d1b2-95a6-4f43-8576-547416c01f22,3afc5e7f-2382-577e-be69-ba43d8296026,,0.0045,"0,004500",0.015283,"0,015283",905.221976,"905,221976",905.231279,"905,231279",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,ec6f19a2-fe65-4edd-9c33-db56db15e7d8,3027V,927_3027V_905.2
331,W,877,Benoemd,,,,,,,,,6ec2beb1-946f-458d-bfff-41f1dc30f76a,0.137275,"0,137275",0.173767,"0,173767",91.339269,"91,339269",91.377476,"91,377476",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,6fd014a3-ec85-40fd-ad14-4a4d0fce2b51,871V,
332,W,521B,Benoemd,,,,,,,,,e5809c58-b291-4142-8765-328ecea814cf,0,"0,000000",0.0039,"0,003900",8.438195,"8,438195",8.434306,"8,434306",121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,18da3794-4292-4f44-8b58-bdbb89092caf,521BV,
333,S,RN,Benoemd,Lichtsein,Lichtsein,226,230,5d498352-eb4d-422e-99d4-1edb4d088de8,ffc9d4aa-55e9-4bdc-b037-16e15340c912,735f657e-946a-432b-9cd5-36230a0b1a92,fb52ad27-b9cd-6b5f-9429-96fa5ce16102,,0.388138,"0,388138",0.52485,"0,524850",33.299723,"33,299723",33.40747,"33,407470",134,,134,134__,Gouda - Moordrecht Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,278ab825-f330-4ea8-a744-f2e1a58d1669,227BV,624_227BV_32.9
334,S,s74-w349AV,Pseudo,Lichtsein,WISSEL_GW,322,349A,7d95dc9a-c39c-408e-b434-f0f96fbb1334,cdd1c745-d7fd-40c7-9a90-b2360d680d13,34a9a9f2-88e7-43fb-9a2a-a19f0cd819f8,41d8e082-da4d-edc1-3bc0-d153a8256e56,,0.263708,"0,263708",0.440032,"0,440032",0.959023,"0,959023",1.136507,"1,136507",588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,541bda3c-db77-44bc-b985-2194f884df3c,335BV,586_335BV_81.5
335,S,w1023AL-w1031V,Pseudo,WISSEL_GW,WISSEL_GW,1023A,1031,fa1b3dfa-1e48-48d3-bfb7-164a9ec1eea1,eccee898-0ad6-44d2-9c2d-afa339dd0927,8857427b-7a0e-45b9-aafe-2d613dd0e384,c65f6eb5-b627-e4f0-9491-2a223f2e222a,,0.03647,"0,036470",0.197974,"0,197974",0.127245,"0,127245",0.289627,"0,289627",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0d4ffdf1-01fd-47f2-bed7-09ef18605390,1023AL,478_1023AL_0.1
336,S,201,Benoemd,Lichtsein,Lichtsein,1110,1140,cd228e54-e467-4932-83d7-815d338418cc,fcaacba3-46d1-4585-80f1-c4c211d1d55a,06423334-3b7e-4342-a2b7-8e21e8639af7,383d8939-9ed3-03bb-a079-6c72b8562ea9,,0.049719,"0,049719",0.395227,"0,395227",15.493341,"15,493341",15.837566,"15,837566",533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,098fdffb-ac20-433f-82ad-231dc27f42b6,1111BV,533_1111BV_15.4
337,S,w17V-w21V,Pseudo,WISSEL_GW,WISSEL_GW,17,21,7de9674f-7a7a-4285-ab7a-5e416be4349b,22785aa8-1c89-42fe-8c2a-073c217844bc,0e9baad7-2419-46e7-9228-7d6e378602a4,0a254581-d51a-2566-365f-9400c4213f53,,0.004118,"0,004118",0.078644,"0,078644",80.036081,"80,036081",80.110842,"80,110842",501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,f3267cd6-8f42-4c18-92aa-55435d4aac37,17V,501_17V_80.0
338,W,217A/219,Benoemd,,,,,,,,,056b9bc2-7609-4a70-b1ed-714dd365a66d,0.009975,"0,009975",0.021337,"0,021337",23.685378,"23,685378",23.696809,"23,696809",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,0d2481a4-23aa-4e52-9d79-933d1822a11b,217AQ,
339,W,453,Benoemd,,,,,,,,,911809c5-8870-4d93-84f9-ed3122246fde,0,"0,000000",0.034065,"0,034065",73.527484,"73,527484",73.492953,"73,492953",203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,fec05204-18a0-46b4-84f7-5353e7f77626,453R,
340,W,39B/43,Benoemd,,,,,,,,,7a3db4f2-9aa3-43a8-a537-bc6d3054d89e,0.009975,"0,009975",0.025989,"0,025989",43.233533,"43,233533",43.249389,"43,249389",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,da66aba7-aa55-4069-bb64-c78e597026de,43P,
341,W,1077A,Benoemd,,,,,,,,,1d44fb3d-1196-4443-b097-43e753dd36cd,0,"0,000000",0.061202,"0,061202",0.205747,"0,205747",0.267003,"0,267003",544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,477b9792-4ddf-49a1-8eeb-2d9442b26de3,1077AR,
342,W,317,Benoemd,,,,,,,,,28f4d58a-1825-450a-9f78-a6ce8f1a4d0b,0,"0,000000",0.049805,"0,049805",56.54351,"56,543510",56.593312,"56,593312",047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,b762402b-4be4-45d6-b314-6f6be4e74941,317R,
343,W,3533/3535,Benoemd,,,,,,,,,b175de2b-509e-4ee5-9048-64eb2b892bb0,0.004307,"0,004307",0.020322,"0,020322",35.23645,"35,236450",35.251889,"35,251889",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,cdb82c2c-bfa3-40ed-ac0c-dbadf1ebd4f2,2333BV,
344,W,459,Benoemd,,,,,,,,,779b6635-32f4-4922-9517-3254037ae894,0,"0,000000",0.020157,"0,020157",48.723152,"48,723152",48.703093,"48,703093",132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,6137b2a6-653f-414a-ab4a-42f2db3aa551,459R,
345,S,190,Benoemd,Lichtsein,WISSEL_GW,450,2045,37ebad6a-d9f6-4792-8a7d-c0ff14f5d90c,f959fba0-2e50-4086-832f-7b0415238839,78af6b7a-e8f1-4aa2-bf62-1255a1bdd47c,4d828f24-3af7-4298-b05a-560a25d4de06,,0.244445,"0,244445",0.307541,"0,307541",78.906565,"78,906565",78.844416,"78,844416",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,df8e4d65-a35d-443f-af02-33d4e6f863ab,491R,525_491R_79.2
346,S,w865R-sPK,Pseudo,WISSEL_GW,Lichtsein,865,866,a638da26-2e77-48fd-8e77-2c1fe89aaea9,4db42e62-e273-4783-a555-e70c38cad1d9,c5cd9e16-5373-4c95-a706-b68c8ef7ddd1,c35a50ed-6d37-4d23-bdb7-4ce167726466,,4.064622,"4,064622",4.029233,"4,029233",13.150801,"13,150801",13.186009,"13,186009",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",3171dc28-9b16-45fa-9485-40fd6c491928,223AV,950_223AV_17.2
347,S,sPA-w3BR,Pseudo,Lichtsein,WISSEL_GW,6,3B,8fc0b2e0-20f8-408e-adc3-8f857a5a6333,97c6a090-a1d9-434f-a5f9-28b88136ac84,f7a33e60-b6e0-49cb-8ba2-3971e904fa38,24ed847d-dcfe-2e7d-00e6-d7b945b88775,,0.247304,"0,247304",0.034065,"0,034065",31.555611,"31,555611",31.768605,"31,768605",626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,3477e6c7-f00c-4605-93b9-fd36c7eff8ed,3BR,626_3BR_31.8
348,W,5,Benoemd,,,,,,,,,21532688-c870-4da4-a721-ad2d2e7173a2,0.069013,"0,069013",0.072913,"0,072913",501.449321,"501,449321",501.453186,"501,453186",479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,5ebcdd0f-7799-4205-8442-9db6992ca917,3R,
349,W,1261B,Benoemd,,,,,,,,,487872e9-aa8d-46b8-8544-33747e89afb5,0.057728,"0,057728",0.115455,"0,115455",34.782523,"34,782523",34.840119,"34,840119",619,,619,619__,Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,2972ed1b-5c53-4096-9085-4b45e5a733f4,1261AR,
350,S,s34a-w871L,Pseudo,Bordsein,WISSEL_GW,,871,7e69cf04-ad4e-448e-9967-c27b710f5de0,6390e2d2-20ab-4086-bd78-e139f68b7c0a,2df0487c-617e-4c18-98da-ad44281e40f7,9e226a37-33a7-d8f2-b81a-4419a84fa97c,,0.101946,"0,101946",0.126248,"0,126248",91.154296,"91,154296",91.177323,"91,177323",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,b6fb7262-d1b8-4fbc-9844-3d45e3503ae5,857V,508_857V_91.1
351,W,83,Benoemd,,,,,,,,,f09cde6a-eb6f-4d44-b2f1-6c1ea349331a,0,"0,000000",0.029807,"0,029807",43.871017,"43,871017",43.886896,"43,886896",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,7f083af5-9880-4712-ae27-19b4a3ddbf3b,83R,
352,S,s202a-w213/215Q,Pseudo,Lichtsein,WISSEL_EW,216,213/215,41f9e66b-e34a-4a7b-ac5c-834f5613369a,196c159a-5c9c-42e1-8788-59b534f1db67,40d6f8c0-c0d2-48e8-835f-38d51bba7f8a,72aa42dd-4a24-1969-4a86-448f512eeb4f,,0.653894,"0,653894",0.6952,"0,695200",4.354528,"4,354528",4.39611,"4,396110",124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,45f3b589-e77d-49ce-988a-34f0a83c95e3,207V,124_207V_3.7
353,W,103B/121A,Benoemd,,,,,,,,,3bb09c10-cc29-4ad5-b81b-b80cd94eb9b5,0,"0,000000",0.009975,"0,009975",44.113919,"44,113919",44.104086,"44,104086",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,4c93db4c-0025-489c-b8d9-34f03ffc17e8,103BS,
354,W,261A,Benoemd,,,,,,,,,c8d29d85-831f-48df-9949-ad00118c1b44,0,"0,000000",0.027281,"0,027281",22.551071,"22,551071",22.577507,"22,577507",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,7fa8ad2a-815d-47a4-b82f-145972ba7f92,261AR,
355,S,611,Benoemd,WISSEL_GW,WISSEL_GW,601,602,15c200d1-b611-48cd-81ed-cb5766c066be,46acb0e9-9d75-4fc0-b892-3d5f6db1a82c,b67e0410-26d2-47c6-9e27-bcbcb990738d,8f42a24c-fac7-d303-74e3-9e7fc77cceb5,,0.069451,"0,069451",0.401585,"0,401585",300.000021,"300,000021",300.334582,"300,334582",837,,837,837__,Alphen a/d Rijn Industrieterrein Rijnhaven,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,0f001bf2-cf3b-44bc-b3b6-645d7eb9cdb1,601L,103_601L_18.3
356,W,6,Benoemd,,,,,,,,,5e9d1ceb-9607-41c0-b8dc-d375c829281f,0.185819,"0,185819",0.190318,"0,190318",100.091603,"100,091603",100.096048,"100,096048",862,,862,862__,Budel Zinkfabriek,Bdla-Bdlz,Budel Aansl. - Budel Zinkfabriek ,96a8e6ff-18ae-4309-86c6-249c42508a96,1R,
357,W,215B/217A,Benoemd,,,,,,,,,51f0d583-284f-46b9-bc27-1c911bbad113,0.041093,"0,041093",0.051067,"0,051067",58.06588,"58,065880",58.055968,"58,055968",522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,5ca57df9-7fc3-493c-9c47-d09192c9e2f1,207BL,
358,W,553A/553B,Benoemd,,,,,,,,,0410cf22-5564-434d-a5f8-342dfe28def9,0.006673,"0,006673",0.016647,"0,016647",43.475169,"43,475169",43.484569,"43,484569",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,9df468f6-eaec-4258-a93c-6f0797906d95,552V,
359,S,ES_X0402-ES_X0663,Pseudo,EINDESPOOR,EINDESPOOR,ES_X0402,ES_X0663,b507a27d-79f7-4c3e-a711-dd89f60afef1,67384118-d8bc-42b3-ac1d-4cdaaf1583a1,494807d8-daba-4b25-a328-23da2b429ec5,111f505f-e975-46d5-9634-433ddf7839d9,,0,"0,000000",0.130345,"0,130345",15.626323,"15,626323",15.753919,"15,753919",209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,ffef5e6c-4e0d-49f5-8d42-5a04c84ecb9f,ST_X0402,209_ST_X0402_15.6
360,S,w978L-w979L,Pseudo,WISSEL_GW,WISSEL_GW,978,979,c68c716a-f0f4-4017-9090-f35e16d268cd,d230f4ae-a6bb-4385-8a01-8ec347d3621b,a7954a3a-35ad-48ea-bfe5-e686a0a51d7a,f714cb5d-c3d9-471d-8a41-c0238829f157,,0.034065,"0,034065",0.083117,"0,083117",18.235143,"18,235143",18.281959,"18,281959",922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,3f54dd76-44ec-49c5-95c0-3a7e648b71bd,978L,922_978L_18.2
361,W,47B/57A,Benoemd,,,,,,,,,b50ef798-9d10-447a-b43b-5abc1927e465,0.040489,"0,040489",0.053523,"0,053523",58.828809,"58,828809",58.841703,"58,841703",618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,d85cff8a-3fb4-4dd5-9e41-824be7cd5447,47AS,
362,S,s998-wX0136R,Pseudo,Bordsein,WISSEL_GW,998,X0136,e95d2a78-0d89-46f8-afac-3c12aba48138,236b1f6c-80ad-4672-a1f3-9e7aa3a2df75,173f80ea-a6c6-4ee1-a6a7-0ccfa6c7fe3a,e9082d33-654c-44a0-9815-9496b28abac0,,0.169731,"0,169731",0.31968,"0,319680",6.900295,"6,900295",7.048256,"7,048256",815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,3f531644-3f08-49b5-9179-5d473e40cf1d,914L,815_914L_6.7
363,W,351,Benoemd,,,,,,,,,76d22c8d-350f-4201-a664-efcd8b21c395,0,"0,000000",0.003899,"0,003899",8.455519,"8,455519",8.459442,"8,459442",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,f7fb80ac-8a6e-4740-b59c-8076968ebebc,351V,
364,W,903,Benoemd,,,,,,,,,6476a785-48b1-496b-b0ed-50f0e638f3cd,0,"0,000000",0.034089,"0,034089",201.498667,"201,498667",201.531742,"201,531742",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,fe943809-87de-41f1-b174-67069337ae1a,903L,
365,S,w309AR-w309BR,Pseudo,WISSEL_GW,WISSEL_GW,309A,309B,3e13f8ce-6838-4a41-b56c-1a7be1bf3e97,c999dcaf-aa3a-465f-a1f5-039044b268bf,0f0dc208-8b4b-4de9-9b8e-d439f4b94c1b,a381a413-a1e3-83cb-8536-1b2d03fbb3d8,,0.061156,"0,061156",0.07241,"0,072410",50.977321,"50,977321",50.988516,"50,988516",515,b,515,515_b,Vught Aansl.,Ut-Btl,Utrecht Centraal - Boxtel ,94d67631-9a2b-4861-b2b9-0caf8ac9fdbf,309AR,515_309AR_50.9
366,S,sGH-w363BR,Pseudo,Lichtsein,WISSEL_GW,364,363B,c363d070-3e72-4052-9ff3-701465e9e560,3559ce78-733c-4d30-8d26-0d28cc505b16,c8eb9783-7f73-41d4-b376-cdb4f01bdff6,60cd79fb-9997-5829-6bfe-3e8e1a9c5764,,4.875936,"4,875936",5.414991,"5,414991",46.700003,"46,700003",47.238949,"47,238949",203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,ca655e2f-e7e9-4f6e-bd20-8f59e403ff61,351L,203_351L_41.8
367,S,w50L-SJ_50L,Pseudo,WISSEL_GW,STOOTJUK,50,SJ_50L,93a16a2d-add3-4bc2-b456-c0e09701ff18,9d5ba3eb-e505-4977-9e40-a7267f4f95fa,3fa7ea28-4f3f-4b0e-a0d8-946be5964dfe,adafb2c7-9652-45fb-b3cb-b72422f05a5d,,0.034065,"0,034065",0.192376,"0,192376",104.306968,"104,306968",104.46513,"104,465130",822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,514b8ee4-7048-44ae-a5f9-adf31d6656ba,50L,822_50L_104.3
368,W,339,Benoemd,,,,,,,,,660df205-d7aa-4f60-99d0-6becdb395c95,0,"0,000000",0.0039,"0,003900",34.074484,"34,074484",34.070595,"34,070595",751,,751,751__,Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,075f4655-3743-4d51-a137-84afde84cdd5,339V,
369,W,173,Benoemd,,,,,,,,,aeb77580-a8b0-4e12-b09f-b27c6b3bfa8a,0.629335,"0,629335",0.665822,"0,665822",0.130289,"0,130289",0.163644,"0,163644",517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,26b1ef8a-55da-4288-9463-a8c05df27b37,123L,
370,W,31,Benoemd,,,,,,,,,a77a41a4-598c-4c1c-8392-38dd8e3e9377,0,"0,000000",0.0039,"0,003900",74.063185,"74,063185",74.066788,"74,066788",451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,071d3931-37ff-4d3a-a34c-2eb9658ebf9a,31V,
371,W,5W,Benoemd,,,,,,,,,5d2ce0c8-3799-4d42-8594-c6452e5d0db0,16.443363,"16,443363",16.604216,"16,604216",68.205855,"68,205855",68.04501,"68,045010",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,8ff889e8-d74d-4173-ba93-21325a1ae097,2487V,
372,S,w1121V-w1123AV,Pseudo,WISSEL_GW,WISSEL_GW,1121,1123A,2232a658-35f4-4234-9150-ca16ca4d01e0,d10d38a8-67d4-4dcf-a889-459cc04e162d,445128ca-693d-47c0-bb6a-a5e6298494c8,7ed9356b-885d-9788-4474-783d4e08b637,,0.0045,"0,004500",0.014778,"0,014778",28.031981,"28,031981",28.042302,"28,042302",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",bb7d7f0a-f6c2-4e70-8be8-0112c3d67bb8,1121V,950_1121V_28.0
373,W,227B,Benoemd,,,,,,,,,78f5f7f4-1e80-4769-982e-091615af642c,0,"0,000000",0.0045,"0,004500",23.837528,"23,837528",23.842027,"23,842027",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,772e3384-5408-46fa-beb3-33b938915fdb,227BV,
374,S,w909V-w908R,Pseudo,WISSEL_GW,WISSEL_GW,909,908,a7adee27-1f21-4304-bae4-c52f4afca3f5,0983ef16-c9e6-4cee-8078-a8b6d2a0d162,aabdf43e-11c7-4ca7-b9c6-48a5e9d96131,95bf90b9-1d87-bb71-0af7-1660e48c6a86,,0.056944,"0,056944",0.03647,"0,036470",21.787782,"21,787782",21.809577,"21,809577",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,19b6c4be-6ee2-4cbd-8a24-1ca7d8cadcd9,908R,545_908R_21.8
375,W,948,Benoemd,,,,,,,,,38c1d24e-387c-47a5-8a72-09ede8d66249,0.168289,"0,168289",0.200034,"0,200034",100.877721,"100,877721",100.907448,"100,907448",901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,9e6310b2-001a-4dbc-a9f6-aaf28cee3acb,947R,
376,S,w33V-sDF,Pseudo,WISSEL_GW,Lichtsein,33,36,ebaa4f61-c768-4eab-9bcd-9e0dce35e8d8,d71311f8-2ede-4ce0-9e8f-59a4613d56bc,75eeb26e-90d1-4c19-9159-f8d239bb8612,66f63ca5-d700-724f-6a8d-2db7871a4210,,0.305112,"0,305112",0.328282,"0,328282",102.999995,"102,999995",103.023251,"103,023251",005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,ba1f9b3b-9214-45eb-850e-d77da332829d,33V,653_33V_102.7
377,W,950/951,Benoemd,,,,,,,,,370d1375-30f7-474c-adae-6a2e92113626,0.009975,"0,009975",0.02301,"0,023010",20.880595,"20,880595",20.893645,"20,893645",133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,41c1262f-179e-4e07-a7ac-b728eeae9bcf,951P,
378,W,495A,Benoemd,,,,,,,,,a68b1148-a100-4139-93cf-8fa2905ce097,0.021935,"0,021935",0.026435,"0,026435",79.222987,"79,222987",79.227388,"79,227388",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,36028eab-44b7-44ea-8f7d-8eba979472d8,487BV,
379,W,111/113A,Benoemd,,,,,,,,,c1ca2867-a259-4bf6-bc90-7709a05ae058,0.068971,"0,068971",0.080153,"0,080153",17.334725,"17,334725",17.345384,"17,345384",527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,cdbff852-dd1c-4aa8-beaf-ecc3bb62449f,99AP,
380,W,257A,Benoemd,,,,,,,,,b823432c-1b14-4455-a08c-2ba7f120928c,0,"0,000000",0.032969,"0,032969",70.445149,"70,445149",70.478171,"70,478171",524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,d447a908-7bd6-4bc5-b97b-84e30983e8d5,257AR,
