zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
2764705;568;"Verzoek om advies; Realisatie";2018-08-15  13:16:13;2018-08-16  06:55:02;afgehandeld
2756256;1432;Ontheffing verkeersregels;2018-08-10  10:00:10;2018-08-20  13:38:32;afgehandeld
2752734;3312;MOR Melding onderhoud;2018-08-08  18:43:22;2018-11-16  14:21:46;afgehandeld
2751713;3327;MOR Melding watergangen;2018-08-08  12:42:43;2018-08-20  13:36:36;afgehandeld
6510475;1529;Melding realisatie projectleiders;2022-06-09  10:19:53;2022-06-16  12:14:26;afgehandeld
6505915;478;Melding groen 30 dagen;2022-06-08  09:53:34;2022-06-10  13:31:45;afgehandeld
2731341;3312;MOR Melding onderhoud;2018-07-30  20:54:10;2018-08-02  12:06:02;afgehandeld
4601379;5849;Melding parkeren;2020-09-27  13:42:08;2020-10-09  07:58:03;afgehandeld
4599116;568;"Verzoek om advies; Realisatie";2020-09-25  11:33:08;2020-09-29  13:38:32;afgehandeld
2708368;1602;Opdracht offerte rioolaansluiting;2018-07-20  08:13:47;2018-10-01  15:10:34;buiten behandeling gesteld
6395217;6029;Handhavingstraject APV;2022-05-04  14:31:55;2022-05-13  08:25:47;afgehandeld
6333032;3311;MOR Melding graffiti;2022-04-19  11:36:07;2022-04-20  15:31:56;afgehandeld
6332977;477;Melding wegen en bestrating;2022-04-19  11:31:59;2022-04-19  14:02:24;afgehandeld
6332976;1529;Melding realisatie projectleiders;2022-04-19  11:31:32;2022-06-08  11:41:38;afgehandeld
2686398;2789;Terugbelverzoek Openbare Ruimte;2018-07-12  08:41:53;2018-07-12  09:43:57;afgehandeld
6329639;5529;Melding havens en vaarwegen;2022-04-16  09:57:20;2022-06-08  14:29:43;afgehandeld
6329634;478;Melding groen 30 dagen;2022-04-16  09:44:34;2022-04-19  11:58:46;afgehandeld
6315182;568;"Verzoek om advies; Realisatie";2022-04-11  20:14:49;2022-04-12  08:58:28;afgehandeld
2654677;478;Melding groen 30 dagen;2018-06-29  13:00:11;2018-07-06  14:37:20;afgehandeld
2652561;2789;Terugbelverzoek Openbare Ruimte;2018-06-28  16:07:19;2018-06-29  10:08:42;afgehandeld
2637746;1602;Opdracht offerte rioolaansluiting;2018-06-25  08:52:21;;open
6315180;6029;Handhavingstraject APV;2022-04-11  20:13:30;2022-05-10  08:36:50;afgehandeld
2622468;2789;Terugbelverzoek Openbare Ruimte;2018-06-18  12:06:18;2018-06-26  15:32:04;afgehandeld
4503961;5849;Melding parkeren;2020-08-20  09:19:49;2020-08-20  12:18:21;afgehandeld
6301085;568;"Verzoek om advies; Realisatie";2022-04-07  06:31:14;2022-04-07  10:28:12;afgehandeld
6290680;1432;Ontheffing verkeersregels;2022-04-04  15:31:35;2022-04-11  11:01:20;afgehandeld
2601038;3312;MOR Melding onderhoud;2018-06-10  15:19:23;2018-06-19  10:00:47;afgehandeld
6289079;5316;Melding openbare ruimte categorie Overlast;2022-04-04  12:03:30;2022-04-04  13:07:34;afgehandeld
6274506;6029;Handhavingstraject APV;2022-03-29  17:24:52;2022-04-06  08:58:47;afgehandeld
2580874;2789;Terugbelverzoek Openbare Ruimte;2018-06-01  14:01:37;2018-06-06  08:30:23;afgehandeld
6174525;1432;Ontheffing verkeersregels;2022-02-24  21:42:35;2022-02-28  13:34:17;afgehandeld
2566099;568;"Verzoek om advies; Realisatie";2018-05-28  14:48:50;2018-05-29  06:56:08;afgehandeld
2546131;478;Melding groen 30 dagen;2018-05-18  10:19:23;2018-05-23  12:10:41;afgehandeld
2540521;568;"Verzoek om advies; Realisatie";2018-05-16  14:03:30;2018-05-17  07:49:23;afgehandeld
4298764;5850;MOR Melding afval;2020-06-04  14:50:59;2020-06-10  08:57:34;afgehandeld
2534976;3367;MOR Melding dumping;2018-05-14  19:46:50;2018-05-23  14:47:18;afgehandeld
6090300;2789;Terugbelverzoek Openbare Ruimte;2022-01-26  08:45:16;2022-01-27  07:41:00;afgehandeld
2531084;3318;MOR Melding verkeersvoorzieningen;2018-05-13  08:42:27;2018-05-18  07:13:16;afgehandeld
6039644;100;KCC Geweigerde zaken;2022-01-09  12:43:16;2022-01-11  15:52:48;afgehandeld
2496996;5850;MOR Melding afval;2018-05-02  10:14:10;2018-05-02  15:29:51;afgehandeld
2480993;1602;Opdracht offerte rioolaansluiting;2018-04-25  13:21:44;2018-06-08  14:51:19;afgehandeld
5851288;3268;MOR Melding bomen;2021-10-27  20:31:34;2022-01-17  14:47:46;afgehandeld
5840717;568;"Verzoek om advies; Realisatie";2021-10-25  09:20:58;2021-10-25  11:32:24;afgehandeld
2440202;568;"Verzoek om advies; Realisatie";2018-04-09  09:58:48;2018-04-10  06:16:05;afgehandeld
2435931;1432;Ontheffing verkeersregels;2018-04-06  13:05:37;2018-04-11  16:40:04;afgehandeld
5839189;477;Melding wegen en bestrating;2021-10-22  16:21:19;2021-11-02  14:38:08;afgehandeld
5835435;3268;MOR Melding bomen;2021-10-21  12:26:41;2021-10-21  16:22:04;afgehandeld
2368451;1432;Ontheffing verkeersregels;2018-03-08  20:44:43;2018-03-30  10:30:30;afgehandeld
5835421;3268;MOR Melding bomen;2021-10-21  12:23:12;2021-10-21  12:59:58;afgehandeld
5805645;478;Melding groen 30 dagen;2021-10-11  15:08:52;2021-10-19  07:56:57;afgehandeld
2296587;478;Melding groen 30 dagen;2018-02-07  12:03:36;2018-03-07  12:19:27;afgehandeld
2271894;568;"Verzoek om advies; Realisatie";2018-01-29  09:09:44;2018-02-01  07:05:04;afgehandeld
4021301;5849;Melding parkeren;2020-03-02  19:55:15;2020-03-07  20:37:29;afgehandeld
2267071;568;"Verzoek om advies; Realisatie";2018-01-25  12:50:13;2018-01-29  06:39:36;afgehandeld
2263345;568;"Verzoek om advies; Realisatie";2018-01-24  11:17:41;2018-01-25  07:47:10;afgehandeld
5804586;5850;MOR Melding afval;2021-10-11  12:31:06;2021-12-02  15:10:17;afgehandeld
5792201;568;"Verzoek om advies; Realisatie";2021-10-06  07:07:38;2021-10-07  09:14:00;afgehandeld
5781508;5849;Melding parkeren;2021-10-01  12:13:21;2021-10-01  13:24:35;afgehandeld
5781505;5849;Melding parkeren;2021-10-01  12:13:17;2021-10-01  13:24:50;afgehandeld
5781500;5849;Melding parkeren;2021-10-01  12:13:16;2021-10-01  13:25:01;afgehandeld
5780246;568;"Verzoek om advies; Realisatie";2021-10-01  09:33:06;2021-10-01  10:43:54;afgehandeld
5772703;1432;Ontheffing verkeersregels;2021-09-29  10:35:03;2021-10-04  09:43:37;afgehandeld
7244785;478;Melding groen 30 dagen;2023-02-01  16:47:09;;open
7253699;5310;Melding openbare ruimte categorie Afval;2023-02-04  22:38:21;;open
7253693;469;Melding openbare (verkeers)lichten;2023-02-04  22:12:21;;open
7253687;469;Melding openbare (verkeers)lichten;2023-02-04  21:54:34;;open
7253685;469;Melding openbare (verkeers)lichten;2023-02-04  21:53:31;;open
7253663;469;Melding openbare (verkeers)lichten;2023-02-04  21:19:18;;open
7253659;469;Melding openbare (verkeers)lichten;2023-02-04  21:18:36;;open
7253656;469;Melding openbare (verkeers)lichten;2023-02-04  21:16:51;;open
7253653;469;Melding openbare (verkeers)lichten;2023-02-04  21:16:07;;open
7253649;5310;Melding openbare ruimte categorie Afval;2023-02-04  20:43:56;;open
7253643;469;Melding openbare (verkeers)lichten;2023-02-04  20:23:42;;open
7253638;469;Melding openbare (verkeers)lichten;2023-02-04  19:58:58;;open
5749665;568;"Verzoek om advies; Realisatie";2021-09-21  06:42:31;2021-09-21  08:37:31;afgehandeld
7253633;469;Melding openbare (verkeers)lichten;2023-02-04  19:41:22;;open
7253612;5310;Melding openbare ruimte categorie Afval;2023-02-04  18:41:57;;open
7253599;5316;Melding openbare ruimte categorie Overlast;2023-02-04  18:20:34;;open
7253595;469;Melding openbare (verkeers)lichten;2023-02-04  18:18:42;;open
7253593;469;Melding openbare (verkeers)lichten;2023-02-04  18:17:55;;open
7253591;469;Melding openbare (verkeers)lichten;2023-02-04  18:05:54;;open
7253588;5310;Melding openbare ruimte categorie Afval;2023-02-04  17:59:51;;open
7253585;469;Melding openbare (verkeers)lichten;2023-02-04  17:48:49;;open
7253577;3318;MOR Melding verkeersvoorzieningen;2023-02-04  17:07:12;;open
7253558;469;Melding openbare (verkeers)lichten;2023-02-04  16:54:40;;open
7253556;3316;Melding riolen, pompen en gemalen;2023-02-04  16:52:58;;open
7253534;5316;Melding openbare ruimte categorie Overlast;2023-02-04  16:29:03;;open
7253513;3318;MOR Melding verkeersvoorzieningen;2023-02-04  16:17:18;;open
7253506;3313;Melding afval- en hondenpoepbakken;2023-02-04  16:11:42;;open
7253487;1529;Melding realisatie projectleiders;2023-02-04  15:39:23;;open
7253479;5316;Melding openbare ruimte categorie Overlast;2023-02-04  15:36:27;;open
7253472;3313;Melding afval- en hondenpoepbakken;2023-02-04  15:22:22;;open
7253470;3313;Melding afval- en hondenpoepbakken;2023-02-04  15:21:39;;open
7253465;3313;Melding afval- en hondenpoepbakken;2023-02-04  15:20:15;;open
7253462;3313;Melding afval- en hondenpoepbakken;2023-02-04  15:19:46;;open
7253444;3316;Melding riolen, pompen en gemalen;2023-02-04  14:45:48;;open
7253432;3316;Melding riolen, pompen en gemalen;2023-02-04  14:17:00;;open
7253430;469;Melding openbare (verkeers)lichten;2023-02-04  14:14:56;;open
7253423;3314;MOR Melding onderhoud speelplaats;2023-02-04  13:58:31;;open
7253415;3316;Melding riolen, pompen en gemalen;2023-02-04  13:46:32;;open
7253390;3313;Melding afval- en hondenpoepbakken;2023-02-04  13:03:50;;open
7253377;3313;Melding afval- en hondenpoepbakken;2023-02-04  12:53:28;;open
7253364;3268;MOR Melding bomen;2023-02-04  12:46:39;;open
7253356;3313;Melding afval- en hondenpoepbakken;2023-02-04  12:42:14;;open
7253354;5312;Melding openbare ruimte categorie Groen en (speel) voorzieningen;2023-02-04  12:33:20;2023-02-04  15:16:49;buiten behandeling gesteld
7253345;478;Melding groen 30 dagen;2023-02-04  12:26:46;;open
7253340;3311;MOR Melding graffiti;2023-02-04  12:22:20;;open
7253328;5316;Melding openbare ruimte categorie Overlast;2023-02-04  12:08:26;;open
7253314;3313;Melding afval- en hondenpoepbakken;2023-02-04  12:01:46;;open
7253309;5312;Melding openbare ruimte categorie Groen en (speel) voorzieningen;2023-02-04  11:56:45;2023-02-04  15:20:10;buiten behandeling gesteld
7253279;3313;Melding afval- en hondenpoepbakken;2023-02-04  10:54:42;;open
7253268;3367;MOR Melding dumping;2023-02-04  10:32:17;;open
7253256;3318;MOR Melding verkeersvoorzieningen;2023-02-04  10:22:41;;open
7253253;3314;MOR Melding onderhoud speelplaats;2023-02-04  10:21:09;;open
7253239;3313;Melding afval- en hondenpoepbakken;2023-02-04  09:17:10;;open
7253232;3313;Melding afval- en hondenpoepbakken;2023-02-04  08:10:11;;open
7253210;469;Melding openbare (verkeers)lichten;2023-02-04  06:25:40;;open
7253208;469;Melding openbare (verkeers)lichten;2023-02-04  06:25:11;;open
7253206;469;Melding openbare (verkeers)lichten;2023-02-04  06:24:48;;open
7253204;469;Melding openbare (verkeers)lichten;2023-02-04  06:24:04;;open
7253202;469;Melding openbare (verkeers)lichten;2023-02-04  06:23:39;;open
7253200;469;Melding openbare (verkeers)lichten;2023-02-04  06:23:21;;open
7253198;469;Melding openbare (verkeers)lichten;2023-02-04  06:22:51;;open
7253196;469;Melding openbare (verkeers)lichten;2023-02-04  06:22:24;;open
7253194;469;Melding openbare (verkeers)lichten;2023-02-04  06:22:11;;open
7253192;469;Melding openbare (verkeers)lichten;2023-02-04  06:21:50;;open
7253190;469;Melding openbare (verkeers)lichten;2023-02-04  06:19:45;;open
7253147;469;Melding openbare (verkeers)lichten;2023-02-04  00:50:03;;open
7253123;5316;Melding openbare ruimte categorie Overlast;2023-02-03  22:53:11;;open
7253110;469;Melding openbare (verkeers)lichten;2023-02-03  21:52:43;;open
7253099;5316;Melding openbare ruimte categorie Overlast;2023-02-03  21:19:30;;open
7253096;1302;Meldingen Schoolgebouw;2023-02-03  21:14:00;;open
7253091;3313;Melding afval- en hondenpoepbakken;2023-02-03  21:04:56;;open
7253081;3367;MOR Melding dumping;2023-02-03  20:17:10;;open
7253079;5310;Melding openbare ruimte categorie Afval;2023-02-03  20:16:24;2023-02-03  20:19:36;buiten behandeling gesteld
7253070;3318;MOR Melding verkeersvoorzieningen;2023-02-03  20:01:58;;open
7253041;3367;MOR Melding dumping;2023-02-03  19:20:34;;open
7253034;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-02-03  19:06:54;2023-02-03  20:16:10;buiten behandeling gesteld
7253032;3314;MOR Melding onderhoud speelplaats;2023-02-03  19:00:54;;open
5749664;568;"Verzoek om advies; Realisatie";2021-09-21  06:42:00;2021-09-21  08:52:29;afgehandeld
7253021;469;Melding openbare (verkeers)lichten;2023-02-03  18:39:14;;open
7253019;3316;Melding riolen, pompen en gemalen;2023-02-03  18:38:14;;open
7253008;478;Melding groen 30 dagen;2023-02-03  18:25:09;;open
7253005;5316;Melding openbare ruimte categorie Overlast;2023-02-03  18:22:52;;open
7252948;477;Melding wegen en bestrating;2023-02-03  17:21:40;;open
7252915;478;Melding groen 30 dagen;2023-02-03  17:04:17;;open
7252908;3318;MOR Melding verkeersvoorzieningen;2023-02-03  17:01:11;;open
7252835;3268;MOR Melding bomen;2023-02-03  16:37:20;;open
7252832;477;Melding wegen en bestrating;2023-02-03  16:37:14;;open
7252769;3313;Melding afval- en hondenpoepbakken;2023-02-03  16:14:22;;open
7252732;3318;MOR Melding verkeersvoorzieningen;2023-02-03  16:03:56;;open
7252679;3316;Melding riolen, pompen en gemalen;2023-02-03  15:46:32;;open
7252615;477;Melding wegen en bestrating;2023-02-03  15:26:04;;open
7252579;469;Melding openbare (verkeers)lichten;2023-02-03  15:18:18;2023-02-03  16:15:27;afgehandeld
7252547;3318;MOR Melding verkeersvoorzieningen;2023-02-03  15:12:39;;open
7252526;1529;Melding realisatie projectleiders;2023-02-03  15:08:05;;open
7252453;469;Melding openbare (verkeers)lichten;2023-02-03  14:52:20;2023-02-03  16:14:52;afgehandeld
7252265;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  14:35:11;;open
7252260;5316;Melding openbare ruimte categorie Overlast;2023-02-03  14:34:33;;open
7252226;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  14:24:18;;open
7252169;1432;Ontheffing verkeersregels;2023-02-03  14:13:47;;open
7252116;1302;Meldingen Schoolgebouw;2023-02-03  13:59:32;;open
7252096;1302;Meldingen Schoolgebouw;2023-02-03  13:58:01;;open
7252017;478;Melding groen 30 dagen;2023-02-03  13:39:26;;open
7251993;477;Melding wegen en bestrating;2023-02-03  13:36:20;;open
7251920;3327;MOR Melding watergangen;2023-02-03  13:24:02;;open
7251891;1432;Ontheffing verkeersregels;2023-02-03  13:19:13;;open
7251809;3367;MOR Melding dumping;2023-02-03  13:08:01;;open
7251806;3367;MOR Melding dumping;2023-02-03  13:07:21;;open
7251803;3367;MOR Melding dumping;2023-02-03  13:06:10;;open
7251800;3367;MOR Melding dumping;2023-02-03  13:05:23;;open
7251783;5316;Melding openbare ruimte categorie Overlast;2023-02-03  12:59:51;;open
7251758;477;Melding wegen en bestrating;2023-02-03  12:58:46;;open
7251724;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  12:52:34;;open
7251689;5316;Melding openbare ruimte categorie Overlast;2023-02-03  12:45:14;;open
7251682;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  12:44:40;;open
7251671;1529;Melding realisatie projectleiders;2023-02-03  12:42:21;;open
7251640;568;"Verzoek om advies; Realisatie";2023-02-03  12:36:00;;open
7251634;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  12:34:42;;open
7251632;3318;MOR Melding verkeersvoorzieningen;2023-02-03  12:34:22;;open
7251588;3268;MOR Melding bomen;2023-02-03  12:26:05;;open
7251424;3310;Melding brug, tunnel of viaduct;2023-02-03  12:01:54;;open
7251420;3318;MOR Melding verkeersvoorzieningen;2023-02-03  12:00:23;;open
7251115;477;Melding wegen en bestrating;2023-02-03  11:31:35;;open
7251041;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  11:23:30;;open
7251013;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  11:19:23;;open
7250961;3367;MOR Melding dumping;2023-02-03  11:13:00;;open
7250945;478;Melding groen 30 dagen;2023-02-03  11:10:02;;open
7250889;5316;Melding openbare ruimte categorie Overlast;2023-02-03  10:59:13;;open
7250872;5316;Melding openbare ruimte categorie Overlast;2023-02-03  10:57:38;;open
7250830;469;Melding openbare (verkeers)lichten;2023-02-03  10:45:59;2023-02-03  11:17:11;afgehandeld
7250804;5316;Melding openbare ruimte categorie Overlast;2023-02-03  10:41:55;;open
7250647;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  10:16:38;;open
7250628;1302;Meldingen Schoolgebouw;2023-02-03  10:11:19;;open
7250560;1302;Meldingen Schoolgebouw;2023-02-03  10:03:44;;open
7187915;1242;Terugbelverzoek;2023-01-16  12:48:29;;open
7250540;2789;Terugbelverzoek Openbare Ruimte;2023-02-03  10:01:21;2023-02-03  10:34:50;afgehandeld
7250497;3318;MOR Melding verkeersvoorzieningen;2023-02-03  09:56:31;;open
7250482;3316;Melding riolen, pompen en gemalen;2023-02-03  09:54:07;2023-02-03  12:03:48;afgehandeld
7250423;1529;Melding realisatie projectleiders;2023-02-03  09:48:17;;open
7250398;477;Melding wegen en bestrating;2023-02-03  09:39:46;;open
7250294;5316;Melding openbare ruimte categorie Overlast;2023-02-03  09:21:33;;open
7250284;469;Melding openbare (verkeers)lichten;2023-02-03  09:19:34;2023-02-03  09:27:13;afgehandeld
7250049;3367;MOR Melding dumping;2023-02-03  08:28:43;;open
7250045;469;Melding openbare (verkeers)lichten;2023-02-03  08:28:31;2023-02-03  08:34:59;afgehandeld
7250008;469;Melding openbare (verkeers)lichten;2023-02-03  08:06:52;2023-02-03  09:06:03;afgehandeld
7249964;469;Melding openbare (verkeers)lichten;2023-02-03  07:40:43;2023-02-03  09:06:49;afgehandeld
7249942;3367;MOR Melding dumping;2023-02-03  07:08:14;;open
7249791;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-02-02  22:40:00;2023-02-03  06:39:11;buiten behandeling gesteld
7249777;469;Melding openbare (verkeers)lichten;2023-02-02  21:55:57;2023-02-03  08:34:15;afgehandeld
7249775;469;Melding openbare (verkeers)lichten;2023-02-02  21:53:59;2023-02-03  08:33:49;afgehandeld
7249773;469;Melding openbare (verkeers)lichten;2023-02-02  21:52:35;2023-02-03  08:33:17;afgehandeld
7249767;469;Melding openbare (verkeers)lichten;2023-02-02  21:48:45;2023-02-03  08:32:48;afgehandeld
7249765;469;Melding openbare (verkeers)lichten;2023-02-02  21:46:43;2023-02-03  08:32:20;afgehandeld
7249757;469;Melding openbare (verkeers)lichten;2023-02-02  21:37:36;2023-02-03  08:39:53;afgehandeld
7249685;469;Melding openbare (verkeers)lichten;2023-02-02  20:25:58;2023-02-03  08:39:06;afgehandeld
7249682;469;Melding openbare (verkeers)lichten;2023-02-02  20:25:05;2023-02-03  08:37:49;afgehandeld
7249678;469;Melding openbare (verkeers)lichten;2023-02-02  20:24:27;2023-02-03  08:37:16;afgehandeld
7249676;469;Melding openbare (verkeers)lichten;2023-02-02  20:24:26;2023-02-03  08:36:51;afgehandeld
7249673;469;Melding openbare (verkeers)lichten;2023-02-02  20:23:37;2023-02-03  08:36:18;afgehandeld
7249669;469;Melding openbare (verkeers)lichten;2023-02-02  20:23:00;2023-02-03  08:35:45;afgehandeld
7249667;469;Melding openbare (verkeers)lichten;2023-02-02  20:22:59;2023-02-03  08:44:44;afgehandeld
7249664;469;Melding openbare (verkeers)lichten;2023-02-02  20:22:19;2023-02-03  08:43:58;afgehandeld
7249661;469;Melding openbare (verkeers)lichten;2023-02-02  20:21:39;2023-02-03  08:43:14;afgehandeld
7249647;469;Melding openbare (verkeers)lichten;2023-02-02  20:20:20;2023-02-03  08:42:41;afgehandeld
7249645;469;Melding openbare (verkeers)lichten;2023-02-02  20:20:18;2023-02-03  08:42:15;afgehandeld
7249602;469;Melding openbare (verkeers)lichten;2023-02-02  20:19:02;2023-02-03  08:41:32;afgehandeld
7249601;469;Melding openbare (verkeers)lichten;2023-02-02  20:19:02;2023-02-03  08:41:03;afgehandeld
7249598;469;Melding openbare (verkeers)lichten;2023-02-02  20:17:16;2023-02-03  09:03:03;afgehandeld
7249593;469;Melding openbare (verkeers)lichten;2023-02-02  20:16:17;2023-02-03  09:01:53;afgehandeld
7249591;469;Melding openbare (verkeers)lichten;2023-02-02  20:16:15;2023-02-03  09:01:00;afgehandeld
7249589;469;Melding openbare (verkeers)lichten;2023-02-02  20:16:14;2023-02-03  08:52:27;afgehandeld
7249586;469;Melding openbare (verkeers)lichten;2023-02-02  20:15:30;2023-02-03  08:50:56;afgehandeld
7249582;469;Melding openbare (verkeers)lichten;2023-02-02  20:14:34;2023-02-03  08:50:16;afgehandeld
7249580;469;Melding openbare (verkeers)lichten;2023-02-02  20:14:33;2023-02-03  08:47:22;afgehandeld
7249574;469;Melding openbare (verkeers)lichten;2023-02-02  20:13:23;2023-02-03  09:10:03;afgehandeld
7249573;469;Melding openbare (verkeers)lichten;2023-02-02  20:13:23;2023-02-03  09:10:29;afgehandeld
7249571;469;Melding openbare (verkeers)lichten;2023-02-02  20:13:21;2023-02-03  09:10:47;afgehandeld
7249568;469;Melding openbare (verkeers)lichten;2023-02-02  20:12:32;2023-02-03  09:11:16;afgehandeld
7249564;469;Melding openbare (verkeers)lichten;2023-02-02  20:10:28;2023-02-03  09:11:33;afgehandeld
7249562;469;Melding openbare (verkeers)lichten;2023-02-02  20:10:27;2023-02-03  09:11:49;afgehandeld
7249557;469;Melding openbare (verkeers)lichten;2023-02-02  20:09:50;2023-02-03  09:12:06;afgehandeld
7249555;469;Melding openbare (verkeers)lichten;2023-02-02  20:09:49;2023-02-03  09:12:23;afgehandeld
7249553;469;Melding openbare (verkeers)lichten;2023-02-02  20:09:48;2023-02-03  09:12:42;afgehandeld
7249549;469;Melding openbare (verkeers)lichten;2023-02-02  20:09:07;2023-02-03  09:07:35;afgehandeld
7249547;469;Melding openbare (verkeers)lichten;2023-02-02  20:09:06;2023-02-03  09:07:55;afgehandeld
7249544;469;Melding openbare (verkeers)lichten;2023-02-02  20:07:51;2023-02-03  09:08:13;afgehandeld
7249540;469;Melding openbare (verkeers)lichten;2023-02-02  20:07:02;2023-02-03  09:08:30;afgehandeld
7249538;469;Melding openbare (verkeers)lichten;2023-02-02  20:07:01;2023-02-03  09:08:47;afgehandeld
7249534;469;Melding openbare (verkeers)lichten;2023-02-02  20:05:46;2023-02-03  09:09:05;afgehandeld
7249532;469;Melding openbare (verkeers)lichten;2023-02-02  20:05:44;2023-02-03  09:09:23;afgehandeld
7249510;469;Melding openbare (verkeers)lichten;2023-02-02  19:17:04;2023-02-03  09:04:25;afgehandeld
7249508;469;Melding openbare (verkeers)lichten;2023-02-02  19:13:49;2023-02-03  09:05:12;afgehandeld
7249485;3318;MOR Melding verkeersvoorzieningen;2023-02-02  18:33:13;;open
7249482;477;Melding wegen en bestrating;2023-02-02  18:30:55;2023-02-03  06:54:21;afgehandeld
7249480;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-02-02  18:29:21;2023-02-02  19:51:30;buiten behandeling gesteld
7249473;469;Melding openbare (verkeers)lichten;2023-02-02  18:24:33;2023-02-03  09:05:37;afgehandeld
7249437;3313;Melding afval- en hondenpoepbakken;2023-02-02  17:38:40;;open
7249419;477;Melding wegen en bestrating;2023-02-02  17:30:04;;open
7249407;3367;MOR Melding dumping;2023-02-02  17:25:35;2023-02-02  17:36:14;afgehandeld
7249387;3314;MOR Melding onderhoud speelplaats;2023-02-02  17:17:00;;open
7249375;2789;Terugbelverzoek Openbare Ruimte;2023-02-02  17:13:27;2023-02-03  08:50:09;afgehandeld
7249368;2789;Terugbelverzoek Openbare Ruimte;2023-02-02  17:09:16;2023-02-03  08:56:22;afgehandeld
7249337;3313;Melding afval- en hondenpoepbakken;2023-02-02  16:59:45;;open
7249293;469;Melding openbare (verkeers)lichten;2023-02-02  16:51:48;2023-02-02  17:07:38;afgehandeld
7249226;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-02-02  16:40:30;2023-02-02  17:07:06;buiten behandeling gesteld
7249142;3268;MOR Melding bomen;2023-02-02  16:23:03;;open
7249130;3316;Melding riolen, pompen en gemalen;2023-02-02  16:19:13;2023-02-03  11:00:26;afgehandeld
7249014;3268;MOR Melding bomen;2023-02-02  16:04:25;2023-02-03  14:41:21;afgehandeld
7248857;3313;Melding afval- en hondenpoepbakken;2023-02-02  15:39:39;2023-02-02  16:30:02;afgehandeld
7248745;3268;MOR Melding bomen;2023-02-02  15:27:13;2023-02-03  14:40:12;afgehandeld
7248608;3313;Melding afval- en hondenpoepbakken;2023-02-02  15:11:20;;open
7248568;478;Melding groen 30 dagen;2023-02-02  15:04:13;;open
7248526;3316;Melding riolen, pompen en gemalen;2023-02-02  14:59:57;2023-02-03  08:22:14;afgehandeld
7248436;3268;MOR Melding bomen;2023-02-02  14:48:30;2023-02-03  14:37:50;afgehandeld
7248434;478;Melding groen 30 dagen;2023-02-02  14:48:23;;open
7248341;1432;Ontheffing verkeersregels;2023-02-02  14:37:06;;open
7248093;478;Melding groen 30 dagen;2023-02-02  14:08:41;;open
7247980;477;Melding wegen en bestrating;2023-02-02  13:53:06;;open
7247655;3367;MOR Melding dumping;2023-02-02  13:12:39;;open
7247652;5310;Melding openbare ruimte categorie Afval;2023-02-02  13:12:37;2023-02-02  13:21:17;buiten behandeling gesteld
7247645;5316;Melding openbare ruimte categorie Overlast;2023-02-02  13:11:26;;open
7247529;429;Melding fietshandhaving/winkelwagens;2023-02-02  12:51:33;2023-02-02  12:59:38;afgehandeld
7247489;3367;MOR Melding dumping;2023-02-02  12:47:18;2023-02-03  06:50:31;afgehandeld
7247468;429;Melding fietshandhaving/winkelwagens;2023-02-02  12:42:59;2023-02-02  12:57:05;afgehandeld
7247464;478;Melding groen 30 dagen;2023-02-02  12:42:39;2023-02-02  13:53:41;afgehandeld
7247443;2789;Terugbelverzoek Openbare Ruimte;2023-02-02  12:39:13;2023-02-03  08:49:33;afgehandeld
7247438;3367;MOR Melding dumping;2023-02-02  12:38:49;2023-02-02  12:48:23;afgehandeld
7247388;3367;MOR Melding dumping;2023-02-02  12:30:44;;open
7247320;469;Melding openbare (verkeers)lichten;2023-02-02  12:21:32;2023-02-02  12:51:49;afgehandeld
7247265;3367;MOR Melding dumping;2023-02-02  12:15:23;;open
7247258;3367;MOR Melding dumping;2023-02-02  12:14:19;2023-02-03  06:49:28;afgehandeld
7247150;1529;Melding realisatie projectleiders;2023-02-02  12:05:32;2023-02-03  08:03:17;afgehandeld
7246938;3314;MOR Melding onderhoud speelplaats;2023-02-02  11:42:40;;open
7246873;2789;Terugbelverzoek Openbare Ruimte;2023-02-02  11:35:38;2023-02-02  13:55:37;afgehandeld
7246868;469;Melding openbare (verkeers)lichten;2023-02-02  11:35:02;2023-02-02  12:52:34;afgehandeld
7246796;477;Melding wegen en bestrating;2023-02-02  11:26:41;;open
7246683;3316;Melding riolen, pompen en gemalen;2023-02-02  11:13:23;;open
7246511;3367;MOR Melding dumping;2023-02-02  10:52:23;2023-02-03  06:51:58;afgehandeld
7246427;5310;Melding openbare ruimte categorie Afval;2023-02-02  10:45:25;2023-02-02  10:46:00;buiten behandeling gesteld
7246425;3367;MOR Melding dumping;2023-02-02  10:45:24;2023-02-03  06:51:27;afgehandeld
