OBJECTID,KMLINT,KMLINT_OMSCHRIJVING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Area,Shape__Length
129,Awhv-Awhvh,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Hornhaven ,115932.6618972,490126.16599024,52.39758468,4.81320438,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,142341.9839755,1852.51545970515
130,Bdla-Bdlz,Budel Aansl. - Budel Zinkfabriek ,169908.82107965,360940.29406821,51.23761789,5.60068005,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2379014.6766725,8718.23953611316
131,Mdw-Cih,Middenweg - Centrale Insteekhaven ,99653.03839713,411515.1089297,51.68967958,4.58676419,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200122.1778,1922.32408268158
132,Rsd-Bd,Roosendaal - Breda ,101488.41476816,398322.58269063,51.57128529,4.61532731,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,14971710.560682,48216.4325326381
133,Gdm-Ddr,Geldermalsen - Dordrecht ,127184.71069624,430135.15,51.85908497,4.98342335,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31754236.923874,97424.4552421584
134,Mp-Gn,Meppel - Groningen ,232543.15392821,546982.59999999,52.90437894,6.53974523,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,54101164.32,148394.352553996
135,Sludow-Tnzdn2,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 2 ,43576.20097151,373619.38301814,51.34080939,3.78802202,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,384242.22,3238.65915532892
136,Fvs-Mt,Visé (B) - Maastricht ,178260.08397513,313665.2,50.81239702,5.71720394,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10717861.3788,29500.5471970487
137,Rol-Rzbs,Rondolaan - Rotterdam Zaltbommelstraat ,89395.34297117,433866.95379688,51.88945731,4.43419913,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,440663.765,2649.49007044036
138,Hrna-Wha,Haren Aansl. - Waterhuizen Aansl. ,237811.91234136,578034.61893311,53.1825792,6.62596682,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1000473.675,4763.72582010772
139,Wp-Llso,Weesp - Lelystad Opstel. ,154969.89449112,492927.9,52.42415616,5.38676136,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,33480000.4737502,96403.2094915718
140,Std-Bon,Sittard - Born ,185701.96218075,337453.21383618,51.02586787,5.8248033,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4631259.32,14514.3162705313
141,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,183444.68585662,434659.27368634,51.89971489,5.80049046,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,866999.848381,7620.7188766145
142,Eupwz-Spjw,Europaweg Zuid - Spanjeweg ,38727.57297006,384596.93328595,51.43847323,3.71485034,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,287865.555,2354.43329350565
143,Ostlrw-Vlw,Oostelijke Randweg - Vlasweg ,100606.94611313,411958.61826345,51.69375926,4.60048919,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,351241.715,3395.78415996068
144,Ostlrw-Ihrv,Oostelijke Randweg - Insteekhaven Roode Vaart ,101098.13655867,412087.15725443,51.69496207,4.60757297,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86859.058122,1361.60187512402
145,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,192960.14251222,442466.46782746,51.96931752,5.93960315,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1290753.588249,4975.51537950926
146,Hmta-Hrp,Hemtunnel Aansl. - Amsterdam Houtrakpolder ,115135.01294374,491073.25,52.40603888,4.80137296,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,362650.655,4575.08679485047
147,Zd-Ekz,Zaandam - Enkhuizen ,129344.47751779,513160.65,52.60539028,5.00848232,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,36466624.38704,100496.197594042
148,Hwd-Hn,Heerhugowaard - Hoorn ,124634.55183553,520085.03312219,52.66737639,4.93832325,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10820661.28296,31110.4218331347
149,Brmet-Mbtwaz,Betuweroute Meteren - Meteren Betuweroute Aansl. Zuid ,146371.60859661,429852.3,51.85716978,5.26195445,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,16720.915,2401.19928820785
150,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",79343.11990421,433014.6032112,51.88052198,4.28838712,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1809733.1012355,8444.95659570999
151,Aslhw-Nzlw,Australiëhavenweg - Nieuw-Zeelandweg ,114988.44500499,490513.59951234,52.40099856,4.79928592,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,36962.845,1125.30020683202
152,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,105424.34493512,476201.0625,52.27159059,4.66087121,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,19545671.8487445,59127.822586484
153,Emnra-Emnr1,Emmen Raccordement Aansluiting - Emmen Raccordement 1 ,257781.11580471,532432.94225791,52.7694548,6.9101894,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1285952.355,6014.59540321844
154,Bd-Ehv,Breda - Eindhoven ,154460.64842823,392372.84999999,51.52035219,5.37942883,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,43954003.040744,121620.63025641
155,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,102441.36192148,424805.81825817,51.80940268,4.6250731,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1869665.3629385,10680.8180924281
156,Bv-Bvhg,Beverwijk - Beverwijk Hoogovens ,104922.15306303,499076.22444731,52.47712286,4.65010527,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,178597.332474,2212.66359111596
157,Hszha-Zha,HSL - Zevenbergschen Hoek Aansl. - Zevenbergschen Hoek Aansl. ,106603.99894393,407445.30323996,51.65374435,4.68784787,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,16721.507834,4158.67712597804
158,Gb-Nm,Groesbeek - Nijmegen ,189161.80654586,423910.34999999,51.80278108,5.88249013,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,7786947.663348,28240.2613507
159,Erpw-Erpmw,Europoort West - Stamlijn Marktweg ,67308.41820587,441000.41758973,51.95052084,4.11160184,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1210204.969309,5982.70496195222
160,Eupwo-Qh,Europaweg Oost - Quarleshaven ,38228.00294158,386721.07204493,51.45745656,3.70696419,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1150870.627367,7473.31866297051
161,Lwd-Sloe,Lewedorp - Sloehaven Emplacement ,37912.54335292,390496.04029,51.49131115,3.70117085,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1328681.88471,6426.98983488344
162,Hmta-Law,Hemtunnel Aansl. - Latexweg ,112155.70052727,491710.76899999,52.41154367,4.75751189,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4089427.0231495,14145.6573658624
163,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",72222.40963429,438346.71850459,51.92742667,4.1837071,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,776439.24988,4480.44688166768
164,Rsd-Rsdmn,Roosendaal - Roosendaal Majoppeveld Noord ,93259.67182575,395786.53851487,51.54764816,4.49709142,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,172565.08,1751.49335927695
165,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,138212.97982632,429359.10201544,51.85255097,5.14355022,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31981112.373646,73137.6858786257
166,Emnr1-Emnr2,Emmen Raccordement 1 - Emmen Raccordement 2 ,257430.97077145,532743.44370096,52.7723106,6.90509947,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,82301.02,1345.79927178884
167,Vlw-Cihn,Vlasweg - Centrale Insteekhaven Noord ,100330.84702136,411612.78159375,51.69062405,4.59655053,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,151638.236261,1878.31714793244
168,Ddrz-Ddrkw,Dordrecht Zeehaventerrein - Dordrecht Kreckweg ,103582.5168085,422499.8986221,51.78878397,4.64196146,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,161297.290957,1827.56981040178
169,Lindk-Zwdmww,Lindtsedijk - Zwijndrecht Merwedeweg ,101508.11728303,424622.44139476,51.80766585,4.61157008,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,358381.495,2607.1045408666
170,Ut-Amf,Utrecht - Amersfoort ,141642.61741212,459869.34999999,52.1268731,5.19214064,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13600684.3508395,40961.5323097652
171,Std-Hz,Sittard - Herzogenrath (D) ,190348.3604271,326532.75,50.92744014,5.88995799,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,19566473.4310195,59780.453787585
172,Ps-Ps2phv,"Rotterdam, Emplacement Pernis - Pernis 2e Petroleumhaven ",83939.0284531,433192.68809058,51.88272806,4.35508899,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,901771.2916785,4169.9466520006
173,Bon-Boniw,Born - Born Industrieweg ,184467.01187573,340253.47998376,51.05110334,5.80743104,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,82714.5723295,1839.14254594916
174,Eem-Bkkd,Eemshaven - Borkumkade ,249662.0994867,609049.73960272,53.45922374,6.81236517,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1948151.8406705,7461.72533983835
175,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",88299.55425127,433118.92030302,51.88260438,4.41842815,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,932223.6732,4180.34013871079
176,Nscg-Wr,Nieuweschans Grens - Weener (D) ,281603.38363877,578424.78080712,53.1775316,7.28089743,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,6918834.182366,21918.0259891183
177,Axa-Sluo1,Axel Aansl. - Sluiskil Oost 1 ,48001.02300151,366194.26705229,51.27494065,3.85374493,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,553038.206959,3516.60041497502
178,Dr-Apd,Dieren - Apeldoorn ,199316.49650409,460191.32457486,52.1281513,6.0343962,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,15202594.31,42033.5764119088
179,Tnzz-Tnzow,Terneuzen Zuidzijde (Racc.) - Terneuzen Osloweg ,47116.67334076,369738.48818138,51.30662168,3.83999862,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,74730.0453135,1170.72501884441
180,Wgm-Gpda,Watergraafsmeer - Gaasperdammerweg Aansl. ,126994.66436606,484098.5270311,52.34408802,4.9762306,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67447.977756,1104.619580272
181,Apn-Apnir,Alphen a/d Rijn - Alphen a/d Rijn Industrieterrein Rijnhaven ,103781.99704627,460831.42480116,52.13330974,4.63913296,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,371924.126751,3030.14702375285
182,Lg-Spv,Landgraaf - Simpelveld ,202260.77561165,320073.65,50.86852352,6.05853664,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,8066330.821495,25027.7131380959
183,Rhn-Har,Rhenen - De Haar Aansl. ,167252.2040762,445121.44999999,51.99434351,5.56559661,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10281919.45,28915.7720006301
184,Blo-Blz,Blauwkapel Oost - Blauwkapel Zuid ,138352.27927421,458293.09341933,52.1126165,5.14416819,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,47069.388789,1009.30746703685
185,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,43226.50319262,373869.72572126,51.34298995,3.78292596,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,557067.0369,3871.43601180718
186,Gent-Fsz,Gent (B) - Zelzate (B) ,43961.28298449,357200.80136796,51.19334871,3.7986741,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1203848.534316,4570.76855848417
187,Hlg-Hlgh,Harlingen - Harlingen Haven ,156644.74861067,576222.96764897,53.17269585,5.41180351,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,393482.938594,2667.66762800651
188,G-Esg,Gronau (D) - Enschede Grens ,266050.86085888,470926.17887943,52.2152268,7.01222686,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3279131.3811785,10386.4848577021
189,Hvs-Utm,Hilversum - Utrecht Maliebaan ,139616.19183132,462720.68721979,52.15244827,5.16241958,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,11633681.3561575,34720.4652699296
190,Dld-Brn,Den Dolder - Baarn ,149694.14411239,464574.15,52.16929589,5.30964678,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,5159086.309235,16354.2595987189
191,Mwg-Kilkd,Mijlweg - Kilkade ,103613.74316912,422812.52544266,51.79159666,4.64236764,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,221993.8157635,2086.13911874764
192,A-Hz,Aachen (D) - Herzogenrath (D) ,204939.08885517,320562.13549999,50.87268707,6.09664671,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1949993.0261,11738.824228863
193,Lsd-Amf,Leusden - Amersfoort ,156279.86794264,460071.69154567,52.12885176,5.40589459,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4981354.9289,14778.4816487803
194,Ahg-IJbw,Arnhem Goederenstation - IJsselbrug Westervoort Westzijde ,192996.22459448,443548.00088179,51.97903573,5.94024805,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31801.455,725.610920439739
195,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,170491.2874028,481253,52.31900876,5.61440772,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,45147953.3130165,123128.190289604
196,Axa-Axi,Axel Aansl. - Axel Industrie ,49549.30689715,365903.5,51.27261793,3.87601288,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2688685.98941,10266.9200141704
197,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,61139.5232111,440853.80879438,51.94819539,4.02192917,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3265641.99712,13723.0001348779
198,Brvalo-Rsa,Betuweroute Valburg Oost - Ressen Aansl. ,187305.27290548,434165.29999999,51.8950642,5.85653491,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,11063.29561,1254.33700690637
199,O-Oelz,Oss - Oss Racc. Elzenburg ,166467.19995292,421057.58177243,51.77806813,5.55336487,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1526730.65,6187.5360573525
200,Brmet-Mbtwan,Betuweroute Meteren - Meteren Betuweroute Aansl. Noord ,146771.42823945,430554.34999999,51.86348604,5.26774139,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21163.711107,2845.3582483203
201,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",68794.04248981,440166.75920563,51.94326165,4.13341681,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,206231.9398245,2061.67233057248
202,Lnp-Bdl,Neerpelt (B) - Budel ,161552.05418072,360906.27618179,51.23747052,5.48101817,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,8480434.6327015,22857.7090158558
203,Kn-Vlgr,Kaldenkirchen (D) - Venlo Grens ,211631.30427194,371549.18081483,51.33033919,6.19976455,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1837452.295017,6599.96761725503
204,Eem-Eemwt,Eemshaven - Eemshaven West ,249494.0423546,608383.23843615,53.45326679,6.80963736,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,167401.405,1834.509155793
205,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,117241.72800229,410452.4,51.68159002,4.84123598,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4673389.63755,16857.211297703
206,Zha-Hszha,Zevenbergschen Hoek Aansl. - HSL - Zevenbergschen Hoek Aansl. ,106464.39172565,407850.17299999,51.65737124,4.68577424,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,18525.442168,5031.83786663197
207,Nzlw-Amkhw,Nieuw-Zeelandweg - Amerikahavenweg ,114727.32089499,490652.82807865,52.40223072,4.79543253,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,194729.515,1889.59461374232
208,Ddrz-Ddrjh,Dordrecht Zeehaventerrein - Dordrecht Julianahaven ,103222.49094307,422287.70187012,51.78684351,4.63677543,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,80461.1013935,1175.84960127343
209,Tnzz-Tnzew,Terneuzen Zuidzijde (Racc.) - Terneuzen Engelandweg ,46625.00727538,370488.19360918,51.31326469,3.83272088,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,489534.76234,3066.40161580809
210,Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,105130.89966249,377839.20649999,51.3875142,4.67076693,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,20006236.3016095,71511.4632508529
211,Tbio-Tbih,Tilburg de Loven - Tilburg Industriehaven ,136091.43419128,399062.62650063,51.58016642,5.11440529,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31763.585733,733.375997094992
212,Sludow-Tnzdzs,SluiskilRacc. DOW CHEMICAL - Terneuzen Zandstraat ,43210.90302525,373117.9552317,51.33623155,3.78293938,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22153.0207665,611.885630373917
213,Oelz-Owk,Oss Racc. Elzenburg - Oss Waalkade ,165904.09545843,421812.84263126,51.78486798,5.54522913,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,964987.465,4133.24124337042
214,Sloe-Blvh,Sloehaven Emplacement - Bijleveldhaven ,38757.13328115,388726.10382949,51.47558225,3.71391273,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,187298.6736845,1802.88322662802
215,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,97996.22231021,457857.60955802,52.10601714,4.55513451,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,39071966.833023,97523.3771444746
216,Zdlrw-Zhw,Zuidelijke Randweg - Zeehavenweg ,101351.68275558,410632.92045223,51.68191604,4.61146405,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,159889.25725,1687.92043886333
217,Hgl-Hglz,Hengelo - Hengelo Zoutindustrie ,251782.56517828,474017.51692185,52.2456928,6.8043861,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1377458.900867,5352.44047484019
218,Vlgr-Vl,Venlo Grens - Venlo ,210433.25240125,373309.06731695,51.34627574,6.1828514,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1348923.93,5202.51208303903
219,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,44197.28748655,371192.82996506,51.31912657,3.79769134,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,6245389.8041335,23154.3761643046
220,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,58690.76920852,441811.36223247,51.95638087,3.98605144,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1946959.037267,6984.23931097906
221,Hsbda-Bda,HSL Breda Aansluiting - Breda Aansluiting ,109114.1561888,399981.282,51.58686826,4.72509942,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,322355.8363985,5269.31883241409
222,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,254172.51695545,566748.55,53.07841572,6.86716115,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,15936141.8471215,44134.2257678822
223,Bon-Bonoh,Born-Born Overlaadhaven ,185237.31482527,340281.45,51.05131441,5.81841849,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,460874.66,4706.15154725747
224,Rsd-Rsdbw1,Roosendaal - Roosendaal Borchwerf 1 ,90881.50520612,395983.28621452,51.54915033,4.46277365,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,504656.5756595,3859.46125433818
225,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,100577.61047203,427210.80850247,51.83083914,4.59767182,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1537327.4858135,8976.16955935018
226,Whzan-Whz,"Rotterdam, Waalhaven Aansl. Noord - Rotterdam, Emplacement Waalhaven Zuid ",90970.43030412,431037.12926785,51.86420787,4.45760245,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1776930.72,6977.82835548418
227,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,101883.78012209,499320.31940476,52.47903002,4.60534832,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10909042.7952755,15045.0979172568
228,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,99549.81997167,410489.441964,51.68045093,4.58543493,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1647206.60945,8080.92828951788
229,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,86816.2028508,453932.45856444,52.06947755,4.39274911,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1351168.4918695,5586.39429653196
230,Erp-Erpch,"Rotterdam, Emplacement Europoort - EUROCHEMIE ",72709.61170719,437494.17364579,51.91983744,4.19099305,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,539169.03,3940.81684118295
231,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,39510.07735576,387898.5,51.46830056,3.72501836,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3952021.450465,18289.3853478768
232,Vlw-Cih,Vlasweg - Centrale Insteekhaven ,100675.70311248,411495.82175435,51.68960643,4.60155581,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,128661.11,1555.91938551792
233,Mbga-Kv,Muiderberg Aansl. - Keverdijk ,133328.66965977,479547.05,52.30346782,5.06947214,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62508.8519,4510.59950837261
234,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,43954.8200617,373538.33975423,51.3401556,3.79347943,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,459533.56,2873.7742841601
235,Frkw-Qh,Frankrijkweg - Quarleshaven ,39080.45622963,387361.37995044,51.46338603,3.71901441,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,370368.202483,2732.82382669963
236,Tb-Vga,Tilburg - Vught Aansluiting ,141532.75142328,403239.45002496,51.61786662,5.19274654,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12320869.184833,35292.317863439
237,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,171464.21706791,456501.02156369,52.09651455,5.62747263,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12877830.8,35951.1426808326
238,Fsz-Tnz,Zelzate (B) - Terneuzen ,45323.84051819,365029.64052488,51.26396358,3.81574995,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10827195.973877,36904.9680524382
239,Tla-Tlpow,Tiel Aansl. Industrieterrein. - Tiel Panovenweg ,159055.53329689,435708.62020903,51.90985954,5.44614001,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,577978.1829215,4850.37762342121
240,Rsd-Rsdbw2,Roosendaal - Roosendaal Borchwerf 2 ,92184.30564693,397283.84977016,51.56098651,4.48132152,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1027325.4925905,5938.6562805122
241,Whz-Prmat,"Rotterdam, Emplacement Waalhaven Zuid - Prinses Margriet Terminal ",89011.72237344,432318.06174187,51.87549164,4.42892385,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,203065.381733,1798.07888297328
242,Tnzz-Tnznw,Terneuzen Zuidzijde (Racc.) - Terneuzen Noorwegenweg ,47030.66615166,369403.52025902,51.30359524,3.8388675,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,443805.157451,3277.7950446833
243,Rsd-Vs,Roosendaal - Vlissingen ,59117.54237321,387658.59999999,51.46982143,4.00719657,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,55446298.186312,150024.15419604
244,Otw-Otwrw,Oosterhout Weststad - Oosterhout Weststad Rederijweg ,117136.51256983,408459.00868903,51.66366594,4.83993138,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,623257.410088,3821.3989609251
245,Wijb-Ddri,Wantij (brug o/h - bij Dordrecht) - Dordrecht Aansl. Industrieterrein De Staart ,108933.52993508,425556.0936238,51.81671968,4.71910634,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1180032.240078,7894.76373603659
246,Amlbp-Amlbps,Almelo Racc. Bedrijvenpark N.W. Twente Singel ,238520.89771596,487663.40686179,52.37048581,6.61362303,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,183222.68,1837.05385291326
247,Row-Nzkw,Ruijgoordweg - Noordzeekanaalweg ,110981.59910238,492443.54020811,52.4180361,4.74016075,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3097449.2987115,8763.74369339747
248,Ht-Nm,s-Hertogenbosch - Nijmegen ,167906.60891505,420348.00287951,51.77165874,5.57419578,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31144024.2308865,85265.5064497781
249,Lw-Stv,Leeuwarden - Stavoren ,173303.21543136,561310.94999999,53.03838946,5.66008193,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,35899936.305,97746.1214368312
250,Aml-Hgl,Almelo - Hengelo ,245658.86390621,481535.11691958,52.31428606,6.71675967,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,11167714.955,31316.5790151336
251,Axa-Tnzz,Axel Aansl. - Terneuzen Zuidzijde (Racc.)  ,47865.91985729,367421.72026645,51.28594518,3.85143929,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1423843.504779,6819.38247686472
252,Hrl-Sog,Heerlen - Schin op Geul ,191941.1885749,321031.36307155,50.8778899,5.91205078,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,5387290.465,15843.0188768057
253,Hdr-Zd,Den Helder - Zaandam ,118034.22038514,523522.25,52.69785735,4.84037294,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52760374.215,145337.231638319
254,Zhw-Cih,Zeehavenweg - Centrale Insteekhaven ,100220.55839369,410322.17554203,51.6790136,4.59515872,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,334251.09,2367.21918584111
255,Bkl-Hmla,Breukelen - Harmelen Aansl. ,126811.2021941,460793.28826354,52.1346207,4.97548043,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4843371.5136315,14685.5063260116
256,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,47716.87555621,366497.4274667,51.27761117,3.84958258,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,398829.292505,3398.71004483505
257,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,109591.94642834,425697.49347218,51.81804452,4.72863605,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,289447.402595,2446.25543897303
258,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",91137.83283885,433544.05,51.88675777,4.45956806,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2518227.63312,10338.1257499884
