OBJECTID,PUIC,NAAM,VOLTAGE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
78,8fece3ed-0eb4-44f8-9c81-e70830627e1a,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.001658,"2,001658",-0.721886,"-0,721886",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202068.611,502271.354,52.50610238,6.08046511
79,3c72fe49-ffda-4262-9909-5b159bc479ba,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,45.493976,"45,493976",3.466532,"3,466532",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,200261.127,500237.852,52.4879803,6.05356932
80,86e1b22f-b634-42d3-a752-81441b191d9b,,Onbekend,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,84.077673,"84,077673",22.904763,"22,904763",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,200336.078,500253.724,52.48811673,6.05467488
81,1633731b-f9e0-4b75-bbfd-3ce06c839ba2,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.385198,"76,385198",-0.105767,"-0,105767",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205459.158,501845.118,52.50196943,6.13033487
82,b4827bed-462c-4f06-beee-eb55eb42cd30,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.4319,"3,431900",14.920023,"14,920023",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203320.999,501823.499,52.50196835,6.09884487
83,8fb012a2-78f4-451d-8c82-40bf1e316582,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.089628,"2,089628",3.792445,"3,792445",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202141.876,502325.968,52.50658687,6.08155185
84,65dbd0dc-64c3-490a-b9c4-eedf70a8808b,,Onbekend,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,83.69887,"83,698870",-19.484994,"-19,484994",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,199964.263,500155.958,52.4872688,6.04918796
85,f3d9a024-13c1-4354-ac60-b4b049773a14,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,46.051796,"46,051796",2.608987,"2,608987",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,200783.108,500434.408,52.48970328,6.06128069
86,75023d34-ab21-41be-8eb8-17b6ef34a9d1,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.434882,"76,434882",-0.79286,"-0,792860",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205498.242,501876.129,52.5022445,6.13091512
87,35ff26d0-1609-40d3-af4c-4c85ed08facc,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.717911,"2,717911",28.161927,"28,161927",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202704.771,502180.081,52.50522698,6.08982116
88,1f70d2eb-6f1b-4f4e-b850-b617c1f970c9,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.771362,"3,771362",-9.265632,"-9,265632",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203625.582,501669.959,52.50056152,6.10330784
89,af2b7247-7768-4da2-8ffc-fb46d8c07a6d,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.181032,"3,181032",24.616461,"24,616461",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203105.782,501951.369,52.50313647,6.09569398
90,899d978d-6ea7-465e-832c-b73ebf65bc98,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.634705,"3,634705",31.429794,"31,429794",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203486.941,501706,52.50089773,6.10127149
91,80927cd9-5921-4561-976d-4806732f84b2,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.584371,"3,584371",32.100015,"32,100015",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203443.939,501730.988,52.5011261,6.10064188
92,d0dcc142-8586-412c-9a97-f36d6099cb94,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.8,"2,800000",52.891541,"52,891541",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202762.61,502114.805,52.50463531,6.09066362
93,64d02bf9-2f88-464a-a25e-0a03eb03e9c6,,Onbekend,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,83.53103,"83,531030",-17.830428,"-17,830428",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,199818.229,500069.202,52.48650112,6.04702648
94,508af02c-a16e-4139-ade7-29b92484bdcc,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.655624,"3,655624",31.770886,"31,770886",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203504.649,501694.831,52.50079578,6.10153063
95,dedde581-cd5c-44fa-a227-5106b2cbb3b7,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,44.393837,"44,393837",2.878022,"2,878022",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,199172.68,500154.265,52.48731806,6.03753448
96,755fc5a7-f086-4cd9-bf86-80e0052f3cc9,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.402031,"3,402031",2.047787,"2,047787",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203302.174,501849.901,52.50220728,6.09857147
97,7bbcfd8d-ca80-4dea-b16e-d79d0555196c,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,45.2948,"45,294800",3.31841,"3,318410",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,200068.427,500187.304,52.48754194,6.05072563
98,c1a8eb2b-9685-48df-8c8e-385fce26455f,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,45.49407,"45,494070",-3.167268,"-3,167268",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,200259.252,500244.216,52.48803764,6.05354258
99,715502ff-f34d-4c72-b4f1-1900a9d89b46,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,46.593309,"46,593309",3.581447,"3,581447",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,201271.596,500665.066,52.49173505,6.06850427
100,0e41ce0f-55d3-4eca-a049-eadc98e39a5b,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,4.04225,"4,042250",8.70672,"8,706720",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203846.625,501510.948,52.49911282,6.10653957
101,80813a26-341a-4c45-ad2c-c72e46c0a73c,,Onbekend,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,83.714395,"83,714395",17.698518,"17,698518",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,199995.329,500129.692,52.4870302,6.04964176
102,ddbff812-f011-4fbb-95f2-38cc0df0d61f,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.247061,"3,247061",28.473535,"28,473535",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203156.209,501913.039,52.50278756,6.09643106
103,527e73ad-707a-45a6-96c3-04e07117126a,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,45.804878,"45,804878",-0.295407,"-0,295407",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderland,33,Strukton Rail,200552.197,500346.856,52.48893574,6.05786922
104,c4bedd95-671f-4690-b22a-46cd5eb10b3d,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,604,a,604,604_a,Hattemerbroek,47.550117,"47,550117",-0.256886,"-0,256886",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201748.949,501460.207,52.49884023,6.07564362
105,a87af63c-9c13-40c3-853f-f1a69ed30bb7,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.899108,"2,899108",-13.794263,"-13,794263",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202885.322,502121.645,52.50468605,6.09247179
106,ff672aa0-845f-4004-a610-d8711b215ec0,,Onbekend,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,39.763232,"39,763232",3.35528,"3,355280",ProRail,Noord-Oost,NO,BVL,Veluwe,430,Gelderse Vallei,29,Strukton Rail,167818.115,475219.896,52.26485415,5.57497203
107,3ef45e20-deca-4e22-80d4-712e18221c10,,Onbekend,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,26.216852,"26,216852",-0.112917,"-0,112917",ProRail,Randstad Noord,RN,BVL,Eemland,200,Amersfoort,12,ASSET Rail,157569.356,466563.74,52.18719752,5.4247759
108,3873bb21-0e35-4b8c-ba5a-8b1739ce840b,,Onbekend,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,3.85738,"3,857380",0.097118,"0,097118",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,211532.398,473910.601,52.25033316,6.21506653
109,ff63a9f9-623c-481d-a86b-8f8860b9f840,,Onbekend,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,3.982297,"3,982297",0.304152,"0,304152",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,211657.113,473918.496,52.25039129,6.21689399
110,7b40816c-e97b-4f54-a5a3-bfbefa93a7bb,,Onbekend,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,3.917385,"3,917385",-0.008128,"-0,008128",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,211592.212,473914.376,52.25036094,6.21594299
111,d233088c-c746-4b34-90f4-be13e7c5a61d,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.11553,"2,115530",0.27853,"0,278530",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196742.87,469629.417,52.21317648,5.99797417
112,81aaa298-9101-4273-8b24-4f00752da819,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.624973,"1,624973",-0.029573,"-0,029573",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196308.385,469403.036,52.21117461,5.99158962
113,15d52f08-0b32-4a88-872e-7acb8ade1379,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.694794,"1,694794",0.12219,"0,122190",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196370.56,469435.381,52.21146065,5.99250321
114,77820557-ebb0-4253-857e-bd5c44dde5a8,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.835496,"1,835496",-0.122048,"-0,122048",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196494.871,469500.008,52.21203214,5.99432985
115,20d507b9-8d58-4d58-b7c0-5da4fbad7843,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.578874,"88,578874",9.451585,"9,451585",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,195268.864,469145.585,52.20893766,5.97635047
116,4486a6ae-dc48-4883-8ce4-7652b12c50d9,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.39476,"88,394760",5.182305,"5,182305",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,195085.179,469160.603,52.20908601,5.973665
117,79e7a8a5-fe66-41e3-84b2-1a2fe4a84fcf,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,1.765159,"1,765159",-0.255965,"-0,255965",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196432.484,469467.657,52.21174608,5.99341313
118,5e81f2d8-2ed7-44e1-bab3-d635775b3294,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,3.265306,"3,265306",0.066591,"0,066591",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,197762.277,470161.541,52.21788077,6.01295623
119,982f878a-ca8c-4672-a871-ef8a0f0ed91d,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.199215,"88,199215",10.732604,"10,732604",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,194889.813,469168.041,52.20916702,5.97080774
120,66c42de4-964d-454c-bc6e-ab66e2f6d928,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.18533,"2,185330",-0.012552,"-0,012552",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196805.024,469661.902,52.21346373,5.99888755
121,cac181de-3c64-433f-9c4d-59db64b5b234,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.464565,"88,464565",0.751953,"0,751953",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,195155.287,469160.857,52.2090832,5.97469069
122,6bdbfebd-c90e-42c0-ac32-0fe2a2163434,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.045489,"2,045489",0.178616,"0,178616",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196680.842,469597.155,52.21289122,5.99706267
123,ac987c9d-ac1f-4bf0-bfea-080308189b95,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.730436,"88,730436",1.031074,"1,031074",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,195420.715,469149.147,52.20895857,5.97857241
124,aa777ed2-0d18-4919-8277-1e51e381eb85,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,3.474518,"3,474518",-0.082508,"-0,082508",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,197948.341,470258.516,52.21873786,6.01569111
125,e315a0a3-9388-46b9-821f-40365c6bd196,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.490102,"88,490102",-12.853329,"-12,853329",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,195181.625,469172.932,52.2091898,5.97507744
126,76e59f2f-d73c-4afe-95a9-4aeab230249f,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,2.310378,"2,310378",-5.7e-05,"-0,000057",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,196915.603,469719.743,52.21397517,6.00051259
127,c7a373b4-7e52-49a0-9844-21b9ce994a8f,,Onbekend,Apd-Dv,Apeldoorn - Deventer ,023,,23,023__,Apeldoorn - Deventer,3.1251,"3,125100",0.192566,"0,192566",ProRail,Noord-Oost,NO,BVL,Veluwe,430,IJsselstreek,31,Strukton Rail,197638.131,470096.579,52.21730655,6.01113149
128,c2403a50-b694-434a-a8a8-c85af8b600e4,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.07438,"75,074380",1.660334,"1,660334",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204267.05,501401.89,52.49809502,6.11271431
129,e1a8bcae-ea8f-44f5-821f-cd3559044bf1,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.864709,"76,864709",24.286915,"24,286915",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205859.994,502113.606,52.50434509,6.13627853
130,aa24461b-0780-45b2-bf4c-1568ade868ab,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,1.040503,"1,040503",8.316172,"8,316172",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201779.289,501367.208,52.49800187,6.07607734
131,08030e8a-db83-4881-817e-7ef7f94a225e,,Onbekend,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,603,d,603,603_d,Zwolle,47.720837,"47,720837",-0.250073,"-0,250073",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201799.312,501623.636,52.50030462,6.07640814
132,3aca62ae-5af9-40f6-acf5-b55ae39e279b,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,603,f,603,603_f,Zwolle,74.875665,"74,875665",-4.163591,"-4,163591",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204069.96,501438.414,52.49844098,6.10981756
133,8bc8e439-3f3c-4489-90cc-65ef05823636,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.345526,"75,345526",0.040016,"0,040016",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204538.764,501418.049,52.49821568,6.11671765
134,d5abcd14-a638-4e3b-a4cb-09708fc71bbb,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.224471,"76,224471",13.477983,"13,477983",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205340.897,501733.955,52.50098135,6.12857658
135,bfabf4ed-30a2-42db-a54e-06b66db16e02,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.592626,"2,592626",1.361475,"1,361475",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202610.331,502266.668,52.50601335,6.08844267
136,1cd31483-765b-4b35-b882-0682ad663121,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.823623,"3,823623",-29.868292,"-29,868292",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203681.065,501660.885,52.50047503,6.10412354
137,62771b96-bf12-4abb-94fa-b8308f7e441d,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.544645,"75,544645",0.032083,"0,032083",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204737.876,501434.304,52.49834368,6.11965197
138,1e7211e3-42ee-4093-86f6-467a0178e8ab,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.545514,"2,545514",-8.509343,"-8,509343",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202576.817,502298.889,52.50630583,6.08795368
139,60c7eb38-e0ad-4f0e-9a7b-53771a75a3c8,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.907695,"75,907695",13.098317,"13,098317",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205087.081,501540.966,52.49927033,6.12480998
140,ed00acb5-f3b6-4e1c-97a2-206b2e928fa1,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,74.928252,"74,928252",-2.847888,"-2,847888",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204120.461,501424.777,52.49831389,6.11055918
141,c29af64e-2d97-4f14-922c-fef055862801,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,1.271813,"1,271813",13.592643,"13,592643",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201846.824,501587.051,52.49997177,6.07710265
142,5e4e920b-42e9-4394-bbc6-2ea5ae0d4704,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.256598,"2,256598",4.953217,"4,953217",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202301.125,502368.392,52.50695436,6.08390324
143,3c5a4ea4-2d09-4fc4-9966-db7ce8988f09,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.928927,"2,928927",50.275325,"50,275325",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202877.621,502051.798,52.50405903,6.09234836
144,3ba6f50a-ac39-452b-8065-b8fecc365c0c,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,1.469155,"1,469155",12.004877,"12,004877",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201884.644,501782.556,52.50172548,6.07768704
145,1c569845-71b0-4639-b841-1dd088e2ac9a,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.319518,"2,319518",-5.138283,"-5,138283",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202364.918,502376.402,52.50702082,6.08484391
146,c2d4c744-c714-4863-b500-089217855575,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.106536,"3,106536",-9.585856,"-9,585856",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203062.166,502017.916,52.50373834,6.09506125
147,3a03b17d-d2f7-432e-9f66-189f41f1e121,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.283515,"76,283515",13.328744,"13,328744",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205387.098,501770.657,52.50130692,6.12926247
148,cb7c9c25-d7ca-433b-b4b9-5401daa837eb,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,603,f,603,603_f,Zwolle,74.76255,"74,762550",-16.550777,"-16,550777",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203969.597,501484.5,52.49886414,6.10834648
149,93ccefb1-eb48-4445-86f1-1a05a44c8c36,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.054333,"76,054333",-0.596884,"-0,596884",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205198.358,501637.97,52.50013187,6.12646315
150,d5bbca21-1c20-40f8-bd12-045d25644a17,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,75.577372,"75,577372",12.333711,"12,333711",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,204772.326,501426.823,52.49827331,6.12015813
151,dbfcec62-2284-487c-b5c3-772db1241b5e,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,2.1838,"2,183800",1.407081,"1,407081",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,202230.274,502360.567,52.50689017,6.08285865
152,02f23c01-86c3-492e-808c-644036a40b91,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.436787,"3,436787",6.573635,"6,573635",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,203329.482,501828.127,52.50200919,6.09897046
153,c05f494a-c2bf-420f-bbfa-505989e1f1ac,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,602,b,602,602_b,Herfte Aansl.,77.121233,"77,121233",0.092765,"0,092765",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,206054.931,502284.642,52.50586396,6.1391755
154,7be23d73-eb88-4b2a-b138-0d051baa4490,,Onbekend,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,1.587925,"1,587925",13.01651,"13,016510",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,201913.77,501897.424,52.50275528,6.0781321
155,d8db048c-8a2a-4df6-8f4a-b57140df74d7,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,014,,14,014__,Zwolle - Herfte Aansl.,76.224472,"76,224472",0.018523,"0,018523",ProRail,Noord-Oost,NO,BVL,Drenthe,440,Overijssel,34,ASSET Rail,205332.553,501744.516,52.50107702,6.1284553
