OBJECTTYPE,ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,STATUS,KM_GEOCODE,KM_GEOCODE_T,GEOKMT,OBJECTCODE,VERSIE,ROTATIE,X,Y,LATITUDE,LONGITUDE,KMLINT,KMLINT_OMSCHRIJVING,GELDIG_VANAF,PUBLICATIEDATUM
spoorhartpunt,381,604,a,604,604_a,Hattemerbroek,Actueel,44.6,"44,6",604-44.6,,,,199377.827,500136.194,52.487139,6.040552,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,382,604,a,604,604_a,Hattemerbroek,Actueel,44.7,"44,7",604-44.7,,,,199477.691,500132.278,52.487096,6.042022,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,383,604,a,604,604_a,Hattemerbroek,Actueel,44.8,"44,8",604-44.8,,,,199577.584,500132.482,52.487089,6.043492,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,384,604,a,604,604_a,Hattemerbroek,Actueel,44.9,"44,9",604-44.9,,,,199677.452,500135.809,52.487111,6.044963,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,385,604,a,604,604_a,Hattemerbroek,Actueel,45,"45,0",604-45.0,,,,199777.026,500144.014,52.487177,6.04643,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,386,604,a,604,604_a,Hattemerbroek,Actueel,45.1,"45,1",604-45.1,,,,199876.203,500156.138,52.487278,6.047892,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,387,604,a,604,604_a,Hattemerbroek,Actueel,45.2,"45,2",604-45.2,,,,199974.858,500171.904,52.487411,6.049346,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,388,604,a,604,604_a,Hattemerbroek,Actueel,45.3,"45,3",604-45.3,,,,200072.78,500191.669,52.487581,6.05079,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,389,604,a,604,604_a,Hattemerbroek,Actueel,45.4,"45,4",604-45.4,,,,200169.859,500215.417,52.487786,6.052223,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,390,604,a,604,604_a,Hattemerbroek,Actueel,45.5,"45,5",604-45.5,,,,200265.857,500242.948,52.488026,6.05364,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,391,604,a,604,604_a,Hattemerbroek,Actueel,45.6,"45,6",604-45.6,,,,200360.754,500274.165,52.488298,6.055041,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,392,604,a,604,604_a,Hattemerbroek,Actueel,45.7,"45,7",604-45.7,,,,200454.59,500308.629,52.4886,6.056427,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,393,604,a,604,604_a,Hattemerbroek,Actueel,45.8,"45,8",604-45.8,,,,200547.765,500344.778,52.488917,6.057804,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,394,604,a,604,604_a,Hattemerbroek,Actueel,45.9,"45,9",604-45.9,,,,200640.866,500381.392,52.489239,6.059179,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,395,604,a,604,604_a,Hattemerbroek,Actueel,46,"46,0",604-46.0,,,,200733.916,500418.018,52.48956,6.060554,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,396,604,a,604,604_a,Hattemerbroek,Actueel,46.1,"46,1",604-46.1,,,,200827.058,500454.354,52.489879,6.06193,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,397,604,a,604,604_a,Hattemerbroek,Actueel,46.2,"46,2",604-46.2,,,,200920.057,500491.173,52.490202,6.063305,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,398,604,a,604,604_a,Hattemerbroek,Actueel,46.3,"46,3",604-46.3,,,,201012.671,500528.71,52.490531,6.064673,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,399,604,a,604,604_a,Hattemerbroek,Actueel,46.4,"46,4",604-46.4,,,,201103.527,500570.084,52.490896,6.066017,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,400,604,a,604,604_a,Hattemerbroek,Actueel,46.5,"46,5",604-46.5,,,,201191.075,500618.013,52.491319,6.067312,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,401,604,a,604,604_a,Hattemerbroek,Actueel,46.6,"46,6",604-46.6,,,,201275.17,500671.754,52.491795,6.068558,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,402,604,a,604,604_a,Hattemerbroek,Actueel,46.7,"46,7",604-46.7,,,,201354.325,500732.452,52.492334,6.069732,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,403,604,a,604,604_a,Hattemerbroek,Actueel,46.8,"46,8",604-46.8,,,,201427.942,500799.664,52.492931,6.070825,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,404,604,a,604,604_a,Hattemerbroek,Actueel,46.9,"46,9",604-46.9,,,,201491.273,500869.756,52.493556,6.071767,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,405,604,a,604,604_a,Hattemerbroek,Actueel,47,"47,0",604-47.0,,,,201550.299,500950.171,52.494274,6.072647,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,406,604,a,604,604_a,Hattemerbroek,Actueel,47.1,"47,1",604-47.1,,,,201600.633,501036.325,52.495044,6.0734,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,407,604,a,604,604_a,Hattemerbroek,Actueel,47.2,"47,2",604-47.2,,,,201642.471,501126.846,52.495853,6.074029,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,408,604,a,604,604_a,Hattemerbroek,Actueel,47.3,"47,3",604-47.3,,,,201675.395,501220.829,52.496695,6.074527,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,409,604,a,604,604_a,Hattemerbroek,Actueel,47.4,"47,4",604-47.4,,,,201705,501316.39,52.497552,6.074976,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,410,604,a,604,604_a,Hattemerbroek,Actueel,47.5,"47,5",604-47.5,,,,201734.277,501412.026,52.498408,6.075421,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,411,604,a,604,604_a,Hattemerbroek,Actueel,47.6,"47,6",604-47.6,,,,201764.042,501508.011,52.499269,6.075873,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,412,611,b,611,611_b,Zevenaar,Actueel,105,"105,0",611-105.0,,,,201301.856231,437719.934747,51.926024,6.060346,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,413,611,b,611,611_b,Zevenaar,Actueel,105.1,"105,1",611-105.1,,,,201395.009,437683.834,51.925692,6.061695,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,414,611,b,611,611_b,Zevenaar,Actueel,105.2,"105,2",611-105.2,,,,201488.229,437647.726,51.925359,6.063045,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,415,611,b,611,611_b,Zevenaar,Actueel,105.3,"105,3",611-105.3,,,,201581.524,437611.406,51.925025,6.064397,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,416,611,b,611,611_b,Zevenaar,Actueel,105.4,"105,4",611-105.4,,,,201674.91,437575.05,51.924691,6.065749,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,417,611,b,611,611_b,Zevenaar,Actueel,105.5,"105,5",611-105.5,,,,201767.682,437538.635,51.924356,6.067093,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,418,611,b,611,611_b,Zevenaar,Actueel,105.6,"105,6",611-105.6,,,,201860.564,437502.08,51.924019,6.068438,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,419,611,b,611,611_b,Zevenaar,Actueel,105.7,"105,7",611-105.7,,,,201953.575,437465.85,51.923686,6.069785,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,420,611,b,611,611_b,Zevenaar,Actueel,105.8,"105,8",611-105.8,,,,202047.203,437429.63,51.923352,6.071141,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,421,611,b,611,611_b,Zevenaar,Actueel,105.9,"105,9",611-105.9,,,,202140.247,437393.637,51.923021,6.072489,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,422,611,b,611,611_b,Zevenaar,Actueel,106,"106,0",611-106.0,,,,202233.725,437357.768,51.922691,6.073843,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,423,611,b,611,611_b,Zevenaar,Actueel,106.1,"106,1",611-106.1,,,,202324.776,437323.353,51.922374,6.075161,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,424,611,b,611,611_b,Zevenaar,Actueel,106.2,"106,2",611-106.2,,,,202420.577,437286.441,51.922034,6.076549,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,425,611,b,611,611_b,Zevenaar,Actueel,106.3,"106,3",611-106.3,,,,202514.799,437249.722,51.921696,6.077913,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,426,611,b,611,611_b,Zevenaar,Actueel,106.4,"106,4",611-106.4,,,,202607.996,437213.403,51.921361,6.079263,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,427,611,b,611,611_b,Zevenaar,Actueel,106.5,"106,5",611-106.5,,,,202700.72,437175.927,51.921016,6.080606,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,428,611,b,611,611_b,Zevenaar,Actueel,106.6,"106,6",611-106.6,,,,202794.421,437140.996,51.920694,6.081963,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,429,611,b,611,611_b,Zevenaar,Actueel,106.7,"106,7",611-106.7,,,,202887.598,437104.692,51.92036,6.083312,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,430,611,b,611,611_b,Zevenaar,Actueel,106.8,"106,8",611-106.8,,,,202980.775,437068.388,51.920026,6.084661,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,431,611,b,611,611_b,Zevenaar,Actueel,106.9,"106,9",611-106.9,,,,203073.953,437032.084,51.919691,6.086011,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,432,611,b,611,611_b,Zevenaar,Actueel,107,"107,0",611-107.0,,,,203166.617,436994.489,51.919346,6.087352,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,433,611,b,611,611_b,Zevenaar,Actueel,107.1,"107,1",611-107.1,,,,203258.784,436955.691,51.918989,6.088687,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,434,611,b,611,611_b,Zevenaar,Actueel,107.2,"107,2",611-107.2,,,,203351.526445,436915.799239,51.918622,6.090029,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,435,607,a,607,607_a,Winterswijk,Actueel,0.4,"0,4",607-0.4,,,,246736.131104,442430.573874,51.962716,6.722004,Ww-Zv,Winterswijk-Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,436,607,a,607,607_a,Winterswijk,Actueel,0.5,"0,5",607-0.5,,,,246792.196,442353.724,51.962017,6.722799,Ww-Zv,Winterswijk-Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,437,607,a,607,607_a,Winterswijk,Actueel,0.6,"0,6",607-0.6,,,,246828.096,442260.665,51.961174,6.723296,Ww-Zv,Winterswijk-Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,438,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300,"300,0",485-300.0,,,,118697.044,490776.891,52.403623,4.853748,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,439,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.1,"300,1",485-300.1,,,,118662.353,490684.65,52.402791,4.853248,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,440,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.2,"300,2",485-300.2,,,,118710.44,490601.864,52.402051,4.853964,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,441,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.3,"300,3",485-300.3,,,,118791.049,490542.548,52.401523,4.855155,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,442,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.4,"300,4",485-300.4,,,,118871.164,490482.919,52.400992,4.856338,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,443,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.5,"300,5",485-300.5,,,,118951.62,490423.086,52.40046,4.857527,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,444,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.6,"300,6",485-300.6,,,,119032.131,490363.819,52.399932,4.858716,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,445,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.7,"300,7",485-300.7,,,,119112.26,490304.298,52.399403,4.8599,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,446,485,m,485,485_m,Amsterdam Hemhaven (gebied),Actueel,300.755,"300,755",485-300.8,,,,119156.284,490271.33,52.399109,4.86055,Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,447,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.1,"110,1",474-110.1,,,,68819.727,439736.142,51.939396,4.133898,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,448,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.2,"110,2",474-110.2,,,,68800.069,439837.047,51.9403,4.133587,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,449,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.3,"110,3",474-110.3,,,,68800.041,439936.708,51.941195,4.133562,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,450,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.4,"110,4",474-110.4,,,,68799.925,440036.719,51.942094,4.133535,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,451,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.5,"110,5",474-110.5,,,,68800.409,440136.479,51.942991,4.133517,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,452,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.6,"110,6",474-110.6,,,,68799.692,440236.74,51.943891,4.133481,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,453,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.7,"110,7",474-110.7,,,,68800.353,440336.738,51.94479,4.133466,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,454,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.8,"110,8",474-110.8,,,,68800.303,440436.738,51.945689,4.13344,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,455,474,b,474,474_b,Rotterdam Europoort 1,Actueel,110.9,"110,9",474-110.9,,,,68800.303,440536.738,51.946587,4.133415,Erp-Erpsw,"Rotterdam, Emplacement Europoort - Europoort Scheldeweg ",2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,456,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,55.6,"55,6",155-55.6,,,,154301.968269,433490.972913,51.889941,5.377062,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,457,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,55.7,"55,7",155-55.7,,,,154378.261,433555.696,51.890523,5.37817,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,458,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,55.8,"55,8",155-55.8,,,,154455.641,433619.095,51.891093,5.379294,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,459,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,55.9,"55,9",155-55.9,,,,154533.974,433681.312,51.891652,5.380432,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,460,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56,"56,0",155-56.0,,,,154613.227,433742.313,51.892201,5.381583,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,461,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.1,"56,1",155-56.1,,,,154693.444,433802.084,51.892738,5.382749,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,462,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.2,"56,2",155-56.2,,,,154774.582,433860.597,51.893264,5.383927,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,463,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.3,"56,3",155-56.3,,,,154856.583,433917.893,51.893779,5.385118,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,464,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.4,"56,4",155-56.4,,,,154939.498,433973.86,51.894282,5.386323,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,465,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.5,"56,5",155-56.5,,,,155023.268,434028.497,51.894773,5.38754,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,466,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.6,"56,6",155-56.6,,,,155107.818,434081.958,51.895254,5.388768,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,467,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.7,"56,7",155-56.7,,,,155193.254,434133.987,51.895721,5.39001,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,468,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.8,"56,8",155-56.8,,,,155279.394,434184.847,51.896178,5.391261,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,469,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,56.9,"56,9",155-56.9,,,,155366.27,434234.439,51.896624,5.392523,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,470,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57,"57,0",155-57.0,,,,155453.948,434282.56,51.897056,5.393797,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,471,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.1,"57,1",155-57.1,,,,155542.714,434328.773,51.897472,5.395087,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,472,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.2,"57,2",155-57.2,,,,155633.032,434371.904,51.897859,5.396399,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,473,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.3,"57,3",155-57.3,,,,155724.722,434412.032,51.89822,5.397731,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,474,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.4,"57,4",155-57.4,,,,155817.68,434449.123,51.898553,5.399082,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,475,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.5,"57,5",155-57.5,,,,155911.731,434483.045,51.898858,5.400449,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,476,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.6,"57,6",155-57.6,,,,156006.949,434513.919,51.899135,5.401832,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,477,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.7,"57,7",155-57.7,,,,156103.153,434541.516,51.899383,5.40323,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
spoorhartpunt,478,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Actueel,57.8,"57,8",155-57.8,,,,156200.227,434565.887,51.899602,5.404641,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00
