"PEILBUISCODE","STRAAT","HUISNUMMER","MEETNETTYPE","NAP_HOOGTE_MEETPUNT","MEETDATUM","GRONDWATERSTAND","NAP_HOOGTE_MAAIVELD","ONDERGRENS","BOVENGRENS","DATUM_PLAATSING","DATUM_VERVALLEN","x_RD","y_RD","LONGITUDE","LATITUDE"
"0101-005","Oranjelaan","89","S","1.36","20060824","-0.85","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20060921","-0.85","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20061020","-0.88","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20061117","-0.89","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20061221","-0.8","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070126","-0.74","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070220","-0.72","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070323","-0.71","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070425","-0.81","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070522","-0.79","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070626","-0.82","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070731","-0.74","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20070918","-0.9","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20071018","-0.94","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20071116","-0.95","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20071219","-0.84","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080214","-0.81","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080313","-0.84","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080416","-0.76","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080530","-0.82","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080630","-0.69","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080722","-0.69","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080822","-0.86","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20080918","-0.85","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20081023","-0.82","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20081126","-0.82","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20081222","-0.73","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090128","-0.64","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090216","-0.8","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090312","-0.78","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090428","-0.73","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090522","-0.65","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090630","-0.65","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090827","-0.62","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20090918","-0.45","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-005","Oranjelaan","89","S","1.36","20091028","-0.88","1.45","","","19990414","","106399.09","425023.38","4.6827611418475055","51.81266321824658"
"0101-006","Stooplaan","29","S","0.87","19990429","-0.81","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","19990506","-0.82","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","19990512","-0.83","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","19990520","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","19990804","-0.96","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20020806","-1.01","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20021019","-1.02","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20021128","-0.83","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030120","-0.8","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030221","-0.84","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030401","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030424","-0.95","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030521","-0.95","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030619","-0.97","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030716","-1.02","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030818","-1.08","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20030926","-1.14","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20031023","-1.08","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20031121","-1.09","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20031217","-1.03","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040120","-0.87","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040218","-0.77","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040323","-0.83","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040421","-0.87","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040518","-0.88","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040615","-0.94","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040713","-0.98","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040804","-0.97","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20040916","-0.94","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20041117","-0.97","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20041220","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050118","-0.87","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050215","-0.75","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050317","-0.83","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050428","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050520","-0.86","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050617","-0.92","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050718","-0.93","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050809","-0.92","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20050923","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20051021","-0.97","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20051116","-0.96","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20051216","-0.86","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060120","-0.9","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060221","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060322","-0.79","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060420","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060519","-0.89","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060621","-0.9","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060720","-0.98","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060824","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20060921","-0.89","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20061020","-0.93","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20061117","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20061221","-0.83","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070126","-0.78","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070220","-0.78","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070323","-0.81","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070425","-0.89","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070522","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070626","-0.89","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070731","-0.74","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20070918","-0.93","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20071018","-0.96","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20071116","-0.97","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20071219","-0.83","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080214","-0.8","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080313","-0.87","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080416","-0.82","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080530","-0.9","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080630","-0.94","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080722","-0.93","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080822","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20080918","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20081023","-0.86","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20081126","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20081222","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090128","-0.86","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090216","-0.77","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090312","-0.75","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090428","-0.73","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090522","-0.71","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090630","-0.71","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090827","-0.67","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20090918","-0.85","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-006","Stooplaan","29","S","0.87","20091028","-0.91","0.97","","","19990505","","106335.96","425014.03","4.681846925371383","51.81257366836716"
"0101-007","Gevaertsweg","2","S","0.84","19990429","-0.89","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","19990506","-0.91","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","19990512","-0.92","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","19990520","-0.94","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","19990804","-1.12","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20020806","-0.95","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20021019","-0.97","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20021128","-0.85","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030120","-0.84","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030221","-0.87","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030401","-0.91","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030424","-0.94","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030521","-0.96","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030619","-1.04","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030716","-1.11","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030818","-1.23","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.84","20030926","-1.22","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20031023","-1.13","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20031121","-1.11","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20031217","-0.99","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040120","-0.8","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040218","-0.77","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040323","-0.81","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040421","-0.86","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040518","-0.91","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040615","-1","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040713","-1.03","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040804","-1.07","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20040916","-1.02","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20041117","-1","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20041220","-0.95","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050118","-0.91","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050215","-0.71","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050317","-0.82","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050428","-0.86","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050520","-0.91","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050617","-0.99","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050718","-1.07","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050809","-1.01","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20050923","-0.99","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20051021","-1.03","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20051116","-0.98","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20051216","-0.9","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060120","-0.92","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060221","-0.85","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060322","-0.86","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060420","-0.92","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060519","-0.98","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060621","-1.01","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060720","-1.12","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060824","-0.9","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20060921","-0.96","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20061020","-0.93","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20061117","-0.88","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20061221","-0.89","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070126","-0.79","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070220","-0.78","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070323","-0.78","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070425","-0.89","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070522","-0.9","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070626","-0.92","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070731","-0.76","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20070918","-0.96","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20071018","-0.98","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20071116","-0.93","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20071219","-0.84","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080214","-0.81","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080313","-0.86","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080416","-0.89","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080530","-0.98","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080630","-1.07","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080722","-1.05","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080822","-0.89","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20080918","-0.85","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20081023","-0.92","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20081126","-0.87","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
"0101-007","Gevaertsweg","2","S","0.89","20081222","-0.85","0.95","","","19990212","","106222.94","425046.2","4.6802033365467866","51.81285296900013"
