product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
OM-afdoening;Groningen;Loppersum;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;1;230
OM-afdoening;Groningen;Loppersum;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;1;95
OM-afdoening;Groningen;Loppersum;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;51;4703
OM-afdoening;Groningen;Loppersum;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;4;560
OM-afdoening;Groningen;Loppersum;GA315A;Rijden onder invloed, adem 95 t/m 230µg/l (geen rijbewijs);1;300
OM-afdoening;Groningen;Loppersum;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;Loppersum;H205;Veroorz. geluidhinder voor omwonende ofomgeving door toestellen/geluidsapp etc.;1;140
OM-afdoening;Groningen;Loppersum;K055;Rijden zonder geldig rijbewijs;1;360
OM-afdoening;Groningen;Loppersum;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;1;410
OM-afdoening;Groningen;Loppersum;VF045;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 40-45 km/h;1;510
OM-afdoening;Groningen;Loppersum;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;2;1260
OM-afdoening;Groningen;Loppersum;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);2;680
OM-afdoening;Groningen;Loppersum;VI035;Overschr. max.snelh. op (auto)weg.buitenbebouw.kom,31-35km/h(verk.bord A1+wegw.);3;1230
OM-afdoening;Groningen;Loppersum;VI040;Overschr. max.snelh. op (auto)weg.buitenbebouw.kom,35-40km/h(verk.bord A1+wegw.);9;4750
OM-afdoening;Groningen;Loppersum;VI045;Overschr. max.snelh. op (auto)weg.buitenbebouw.kom,40-45km/h(verk.bord A1+wegw.);1;630
OM-afdoening;Groningen;Loppersum;VI050;Overschr. max.snelh. op (auto)weg.buitenbebouw.kom,45-50km/h(verk.bord A1+wegw.);5;3000
Wahv;Groningen;Loppersum;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;10;3580
Wahv;Groningen;Loppersum;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;20;8000
Wahv;Groningen;Loppersum;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;8;1120
Wahv;Groningen;Loppersum;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;18;2520
Wahv;Groningen;Loppersum;K046A;voor motorrijtuig of aanhangwagen mettoegestane maximummassa van meer dan3500kg is geen keuringsbewijs afgegeven;2;800
Wahv;Groningen;Loppersum;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;1;400
Wahv;Groningen;Loppersum;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;2;190
Wahv;Groningen;Loppersum;N490;Rijden met voertuig(na 30-6-67 in gebr.)terwijl stootbalk/beschermingsinrichtingtegen klemrijden niet voldoet aan eisen;1;380
Wahv;Groningen;Loppersum;N519;niet voorzien van afgeknotte driehoekvoorzien van goedkeuringsmerk;1;95
Wahv;Groningen;Loppersum;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;1;55
Wahv;Groningen;Loppersum;R310;Als bromfietser niet het fiets/bromfietspad gebruiken;1;95
Wahv;Groningen;Loppersum;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;1;140
Wahv;Groningen;Loppersum;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;15;1425
Wahv;Groningen;Loppersum;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;1;95
Wahv;Groningen;Loppersum;R397G;Parkeren langs gele onderbroken streep;2;190
Wahv;Groningen;Loppersum;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;1;380
Wahv;Groningen;Loppersum;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;1;55
Wahv;Groningen;Loppersum;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;3;420
Wahv;Groningen;Loppersum;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;2;143
Wahv;Groningen;Loppersum;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;1;140
Wahv;Groningen;Loppersum;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;8;1920
Wahv;Groningen;Loppersum;R549A;Niet stoppen bij "stopbord" (bord B7 vanbijlage I RVV 1990);1;140
Wahv;Groningen;Loppersum;R550B;Handelen in strijd met gesloten verkla-ring in beide richtingen weg(gedeelte)bestemd voor bep.categorie voertuigen;1;140
Wahv;Groningen;Loppersum;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;1;95
Wahv;Groningen;Loppersum;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);2;190
Wahv;Groningen;Loppersum;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;1;240
Wahv;Groningen;Loppersum;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;140
Wahv;Groningen;Loppersum;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);23;5520
Wahv;Groningen;Loppersum;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);2;480
Wahv;Groningen;Loppersum;R619;Op een kruispunt niet de richting volgendie de voorsorteerstrook aangeeft;1;240
Wahv;Groningen;Loppersum;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;6;144
Wahv;Groningen;Loppersum;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;4;128
Wahv;Groningen;Loppersum;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;7;259
Wahv;Groningen;Loppersum;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;5;215
Wahv;Groningen;Loppersum;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;2;114
Wahv;Groningen;Loppersum;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;1;67
Wahv;Groningen;Loppersum;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;3;270
Wahv;Groningen;Loppersum;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;3;300
Wahv;Groningen;Loppersum;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;1;137
Wahv;Groningen;Loppersum;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;4;588
Wahv;Groningen;Loppersum;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;1;157
Wahv;Groningen;Loppersum;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;2;340
Wahv;Groningen;Loppersum;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;3;549
Wahv;Groningen;Loppersum;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;1;191
Wahv;Groningen;Loppersum;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;1;215
Wahv;Groningen;Loppersum;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;1;229
Wahv;Groningen;Loppersum;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;1;256
Wahv;Groningen;Loppersum;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;1;269
Wahv;Groningen;Loppersum;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;1;283
Wahv;Groningen;Loppersum;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;1;300
Wahv;Groningen;Loppersum;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;1;317
Wahv;Groningen;Loppersum;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);1;157
Wahv;Groningen;Loppersum;VS024;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 24 km/h;1;319
OM-afdoening;Groningen;Midden-Groningen;A903A;Als bestuurder rijden zonder verzekeringmet motorrijtuig, zijnde een bromfiets;1;410
OM-afdoening;Groningen;Midden-Groningen;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;15;9000
OM-afdoening;Groningen;Midden-Groningen;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;1;240
OM-afdoening;Groningen;Midden-Groningen;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;1;380
OM-afdoening;Groningen;Midden-Groningen;D515;Door het bevoegd gezag naar zijn naamgevraagd een valse naam opgeven;3;1140
OM-afdoening;Groningen;Midden-Groningen;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;17;1286
OM-afdoening;Groningen;Midden-Groningen;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;19;1805
OM-afdoening;Groningen;Midden-Groningen;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;13;859
OM-afdoening;Groningen;Midden-Groningen;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;6;570
OM-afdoening;Groningen;Midden-Groningen;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;188;17813
OM-afdoening;Groningen;Midden-Groningen;E103;Misbruik gemaakt van vervoersbewijs doorgebruik vervoersbewijs ander persoon;1;95
OM-afdoening;Groningen;Midden-Groningen;E120A;Als reiziger orde/rust etc. verstorendoor verhinderen bediening etc.;1;240
OM-afdoening;Groningen;Midden-Groningen;E128;als reiziger niet opvolgen aanwijzingenbetr. orde etc. door vervoerder bekend;1;95
OM-afdoening;Groningen;Midden-Groningen;E129A;Als reiziger orde/rust/veiligheid enz.verstoren door hinderlijk geluid;1;140
OM-afdoening;Groningen;Midden-Groningen;E162E;Op/langs niet toegestaan gedeelte lokalespoorweg bevinden/daarop dieren drijven;1;95
OM-afdoening;Groningen;Midden-Groningen;E320A;Niet voldoen aan vordering van toezicht-houder;1;380
OM-afdoening;Groningen;Midden-Groningen;E851E;Op NL kent.card/kent.reg. (samenstel) aslast (beladen) 5-10% overschreden;1;360
OM-afdoening;Groningen;Midden-Groningen;F120A;Openbare plaats op beeld/monument/over-kapping/constructie ed. klimmen/bevinden;1;95
OM-afdoening;Groningen;Midden-Groningen;F121A;Op openbare plaats alcoholhoudendedrank nuttigen binnen aangew. gebied;1;95
OM-afdoening;Groningen;Midden-Groningen;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;6;840
OM-afdoening;Groningen;Midden-Groningen;F235;Met/voor vaartuig ligplaats innemen etc.op deel openb. water waar nt. toegestaan;1;95
OM-afdoening;Groningen;Midden-Groningen;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;5;1625
OM-afdoening;Groningen;Midden-Groningen;GA300B;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;2;850
OM-afdoening;Groningen;Midden-Groningen;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;1;550
OM-afdoening;Groningen;Midden-Groningen;GA300D;Rijden onder invloed, alcoholgehalteadem bedraagt: 505 t/m 570 µg/l;2;1300
OM-afdoening;Groningen;Midden-Groningen;GA305A;Rijden onder invloed, alcoholgehalteadem 95 t/m 230µg/l.(beg. bestuurder);2;600
OM-afdoening;Groningen;Midden-Groningen;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Midden-Groningen;H004;Huish. afvalstoffen anders aanbieden danvia het aangewezen inzamelmiddel;1;95
OM-afdoening;Groningen;Midden-Groningen;H022;Straatafval achterlaten in openb. ruimtezonder gebruik voorgeschreven bakken e.d;2;280
OM-afdoening;Groningen;Midden-Groningen;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;Midden-Groningen;H096;Afval e.d op/in bodem brengen etc. waar-door nadelige beinvloed.milieu kan onts.;1;380
OM-afdoening;Groningen;Midden-Groningen;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;1;480
OM-afdoening;Groningen;Midden-Groningen;H171;Vuurwerk afsteken buiten de toegestanetijden (31-12 18 uur tot 01-01 02 uur);1;100
OM-afdoening;Groningen;Midden-Groningen;H200;Rumoer of burengerucht verwekken, waar-door de nachtrust kan worden verstoord;3;420
OM-afdoening;Groningen;Midden-Groningen;H205;Veroorz. geluidhinder voor omwonende ofomgeving door toestellen/geluidsapp etc.;5;700
OM-afdoening;Groningen;Midden-Groningen;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;1;140
OM-afdoening;Groningen;Midden-Groningen;H647B;Nt op 1e vord. tr inzage afg. schrift.toest.;1;95
OM-afdoening;Groningen;Midden-Groningen;H652A;Vissen van 1 april tot en met 31 meimet een hengel geaasd met verboden aas;2;190
OM-afdoening;Groningen;Midden-Groningen;K026A;Motorrijtuig zonder (geldig) kenteken(bewijs) laten staan of daarmee rijden;1;380
OM-afdoening;Groningen;Midden-Groningen;K055;Rijden zonder geldig rijbewijs;24;7170
OM-afdoening;Groningen;Midden-Groningen;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);2;720
OM-afdoening;Groningen;Midden-Groningen;K060G;Rijden zonder geldig rijbewijs (geldig-heidsduur verstreken)(bep. geldigh.duur);1;360
OM-afdoening;Groningen;Midden-Groningen;N086G;Als best. met bromfiets rijden, terw.max.construct.snelh. overschr. > 15 km/h;2;520
OM-afdoening;Groningen;Midden-Groningen;N270U;Als best. een vrtg rijden terw. 4 bandenniet voldoen aan de eisen vn profilering;2;800
OM-afdoening;Groningen;Midden-Groningen;P131B;Lading steekt meer dan toegestane lengteuit achter hart achterste as voertuig;1;420
OM-afdoening;Groningen;Midden-Groningen;P150B;Vrtg mt lading MMBS/LBT ook mt verwissbruitrustingsstuk hoger dn 4m (10t/m20 cm);1;700
OM-afdoening;Groningen;Midden-Groningen;R302;Als best. motorvoertuig op autoweg/-snelweg tegen verkeer inrijden (spookrijden);1;0
OM-afdoening;Groningen;Midden-Groningen;R465A;Als weggebruiker op autosnelweg zondernoodzaak over vluchtstrook/-haven rijden;4;1520
OM-afdoening;Groningen;Midden-Groningen;R469;Op autoweg keren met motorvoertuig;7;2660
OM-afdoening;Groningen;Midden-Groningen;R482;Als bestuurder voetganger niet voorlaten gaan op voetgangersoversteekplaats;3;1140
OM-afdoening;Groningen;Midden-Groningen;R628B;Niet stoppen voor stopteken gegeven doormiddel van een politietransparant;5;1780
OM-afdoening;Groningen;Midden-Groningen;R630A;Niet opvolgen van vastgest. aanwijzingendoor bevoegde/kenbare ambtenaren;1;260
OM-afdoening;Groningen;Midden-Groningen;R631A;Niet opvolgen aanwijzing(en) vanuitvoertuig politie/bijz.opsporingsdienst;1;260
OM-afdoening;Groningen;Midden-Groningen;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;9;3330
OM-afdoening;Groningen;Midden-Groningen;VA040;Overschrijding max. snelheid binnenbebouwde kom, van 35 tot 40 km/h;11;5060
OM-afdoening;Groningen;Midden-Groningen;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;3;1620
OM-afdoening;Groningen;Midden-Groningen;VA050;Overschrijding maximum snelheid binnenbebouwde kom, van 45 tot 50 km/h;1;670
OM-afdoening;Groningen;Midden-Groningen;VA060;Overschrijding maximum snelheid binnenbebouwde kom, van 55 tot 60 km/h;1;0
OM-afdoening;Groningen;Midden-Groningen;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;6;2040
OM-afdoening;Groningen;Midden-Groningen;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;5;2050
OM-afdoening;Groningen;Midden-Groningen;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;3;1890
OM-afdoening;Groningen;Midden-Groningen;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);44;13912
OM-afdoening;Groningen;Midden-Groningen;VG040;Overschrijding max snelheid (auto)wegenbuiten beb.kom 35-40 km/h (verkeersb A1);24;9014
OM-afdoening;Groningen;Midden-Groningen;VG045;Overschrijding max snelheid (auto)wegenbuiten beb.kom 40-45 km/h (verkeersb.A1);18;9150
OM-afdoening;Groningen;Midden-Groningen;VG050;Overschrijding max snelheid (auto)wegenBuiten beb.kom 45-50 km/h (verkeersb A1);6;3780
OM-afdoening;Groningen;Midden-Groningen;VG055;Overschrijding max snelheid (auto)wegenbuiten beb.kom 50-55 km/h (verkeersb.A1);5;0
OM-afdoening;Groningen;Midden-Groningen;VG060;Overschrijding max snelheid (auto)wegenbuiten beb.kom 55-60 km/h (verkeersb A1);1;0
OM-afdoening;Groningen;Midden-Groningen;VG065;Overschrijding max snelheid (auto)wegenbuiten beb.kom 60-65 km/h (verkeersb A1);7;0
OM-afdoening;Groningen;Midden-Groningen;VG070;Overschrijding max snelheid (auto)wegenbuiten beb.kom 65-70 km/h (verkeersb A1);4;0
OM-afdoening;Groningen;Midden-Groningen;VG075;Overschrijding max snelheid (auto)wegenbuiten beb.kom 70-75 km/h (verkeersb A1);2;0
OM-afdoening;Groningen;Midden-Groningen;VG090;Overschrijding max snelheid (auto)wegenbuiten beb.kom 85-90 km/h (verkeersb A1);1;0
OM-afdoening;Groningen;Midden-Groningen;VI035;Overschr. max.snelh. op (auto)weg.buitenbebouw.kom,31-35km/h(verk.bord A1+wegw.);1;410
OM-afdoening;Groningen;Midden-Groningen;VI045;Overschr. max.snelh. op (auto)weg.buitenbebouw.kom,40-45km/h(verk.bord A1+wegw.);1;630
OM-afdoening;Groningen;Midden-Groningen;VL045A;Overschrijding max snelheid opautosnelwegen, van 41-45 km/h;2;940
OM-afdoening;Groningen;Midden-Groningen;VL050;Overschrijding max snelheidautosnelwegen, van 45-50 km/h;1;550
OM-afdoening;Groningen;Midden-Groningen;VL065;Overschrijding max snelheid opautosnelwegen, van 60-65 km/h;2;0
OM-afdoening;Groningen;Midden-Groningen;VS040;Overschrijding max.snelheid bibekom(bord A1 30 km/h) met 35-40 km/h;2;1100
OM-afdoening;Groningen;Midden-Groningen;W065A;Met snelle motorboot toegestane snelheid20 km/h overschrijden tot 6 km/h;3;285
OM-afdoening;Groningen;Midden-Groningen;W075A;Met klein schip de toegestane snelheidoverschreden tot 6 km/h (verkeerst. B6);2;190
OM-afdoening;Groningen;Midden-Groningen;W075B;Met klein schip de toegestane snelheidoverschreden met 6-15 km/h (Verk.tek.B6);10;1400
OM-afdoening;Groningen;Midden-Groningen;W300B;Als schipper van een schip op binnenwa-teren varen zndr.geldig klein vaarbewijs;9;4950
OM-afdoening;Groningen;Midden-Groningen;W501A;Reddingsvest onder handbereik ontbrakaan boord van de snelle motorboot (een);1;45
OM-afdoening;Groningen;Midden-Groningen;W516;Bestuurder bestuurt staande een snellemotorboot zonder reddingsvest te dragen;2;190
OM-afdoening;Groningen;Midden-Groningen;W518;Bestuurder snelle motorboot vaart zondergebruik te maken van de "dodemansknop";1;240
OM-afdoening;Groningen;Midden-Groningen;W706H;Met groot schip te snel gevaren, over-schrijding 2-3 km/h;1;280
Wahv;Groningen;Midden-Groningen;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;73;25960
Wahv;Groningen;Midden-Groningen;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;206;82400
Wahv;Groningen;Midden-Groningen;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;3;375
Wahv;Groningen;Midden-Groningen;K030B;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan de aanhangwagen;1;140
Wahv;Groningen;Midden-Groningen;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;33;4620
Wahv;Groningen;Midden-Groningen;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;199;27860
Wahv;Groningen;Midden-Groningen;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;11;4400
Wahv;Groningen;Midden-Groningen;K060E;Rijden terwijl het rijbewijs zijn geldigheid heeft verloren door het verstrijkenvan de geldigheidsduur (< 1 jaar);6;570
Wahv;Groningen;Midden-Groningen;K060H;rijden terwijl het rijbewijs ongeldig isverklaard, m.u.v. cat. AM, en geen nieuwrijbewijs voor cat. AM is afgegeven;1;65
Wahv;Groningen;Midden-Groningen;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;13;1235
Wahv;Groningen;Midden-Groningen;K155C;niet meewerken onderzoek van speekselen/of aanwijzingen in dit kader nietopvolgen;3;640
Wahv;Groningen;Midden-Groningen;K405;De kentekenplaat voldoet niet aan degestelde eisen;4;560
Wahv;Groningen;Midden-Groningen;N010C;Niet voorzien juiste ktpla(a)t(en) of ktpla(a)t(en) vtg geen goedkeur.merk ofniet deugd. voor-en/of achterzijde bev.;1;140
Wahv;Groningen;Midden-Groningen;N010D;Als bestuurder van een voertuig rijden,terwijl het kenteken niet goed leesbaaris;1;140
Wahv;Groningen;Midden-Groningen;N060A;Als bestuurder van een voertuig rijden,terwijl het langer is dan 12 m;1;140
Wahv;Groningen;Midden-Groningen;N083B;als bestuurder van een bromfiets rijdenterwijl de bromfiets de maximumconstruc-tiesnelheid overschrijdt 11 t/m 15 km/h;1;130
Wahv;Groningen;Midden-Groningen;N086A;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  t/m 10 km/h;5;325
Wahv;Groningen;Midden-Groningen;N110A;Als bestuurder van een voertuig rijden,terwijl deze niet is voorzien van eenover de gehele lengte gasdichte uitlaat;5;1400
Wahv;Groningen;Midden-Groningen;N120A;Als bestuurder van een voertuig rijden,terwijl de accu/tractiebatterij nietdeugdelijk is bevestigd;1;140
Wahv;Groningen;Midden-Groningen;N240D;Als bestuurder van een voertuig rijden,terwijl de wielen/velgen/stabilisatorenniet deugdelijk (bevestigd) zijn;1;240
Wahv;Groningen;Midden-Groningen;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;3;420
Wahv;Groningen;Midden-Groningen;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Midden-Groningen;N270R;Als bestuurder van een voertuig rijden,terwijl een band niet voldoet aan deeisen t.a.v.de profilering;4;560
Wahv;Groningen;Midden-Groningen;N270S;Als bestuurder van een voertuig rijden,terwijl twee banden niet voldoen aan deeisen t.a.v.de profilering;5;1050
Wahv;Groningen;Midden-Groningen;N270T;Als bestuurder van een voertuig rijden,terwijl drie banden niet voldoen aan deeisen t.a.v.de profilering;1;310
Wahv;Groningen;Midden-Groningen;N400D;Als bestuurder van een voertuig rijden,terwijl niet is voorzien van een goedfunctionerende losbreekreminrichting;2;280
Wahv;Groningen;Midden-Groningen;N420D;de lichtdoorlatendheid van voorruit/voorste zijruit(en) bedraagt minderdan 55%;4;960
Wahv;Groningen;Midden-Groningen;N450A;Als bestuurder van voertuig rijden, ter-wijl deze niet is voorzien van noodzake-lijke spiegels die aan de eisen voldoen;2;280
Wahv;Groningen;Midden-Groningen;N470C;Als bestuurder van een voertuig rijden,terwijl de gordel(s) niet deugdelijkis (zijn) (bevestigd);1;140
Wahv;Groningen;Midden-Groningen;N480A;Als bestuurder van een voertuig rijden,terwijl het voertuig scherpe delen heeft;4;960
Wahv;Groningen;Midden-Groningen;N480B;als bestuurder van een voertuig rijden,terwijl het voertuig niet afgeschermdeuitstekende delen heeft;2;480
Wahv;Groningen;Midden-Groningen;N514A;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedwerkende richtingaanwijzer(s);3;285
Wahv;Groningen;Midden-Groningen;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;9;1215
Wahv;Groningen;Midden-Groningen;N515;als best. van een voertuig rijden, terw.verlichting/retroreflecterende voorzie-ningen niet aan vereiste kleur voldoen;1;95
Wahv;Groningen;Midden-Groningen;N519;niet voorzien van afgeknotte driehoekvoorzien van goedkeuringsmerk;4;320
Wahv;Groningen;Midden-Groningen;N550;als best. van een voertuig rijden, terw.glazen verlichtingsarmaturen of retrore-flect.niet aan de gestelde eisen voldoen;1;95
Wahv;Groningen;Midden-Groningen;N650;als bestuurder van een voertuig rijden,terwijl het is voorzien van meer lichtenof retroreflect. voorz. dan toegestaan;3;420
Wahv;Groningen;Midden-Groningen;N660B;(hulp)koppeling/trekdriehoek/trekboom/onderdelen is niet deugdelijk(beves-tigd)voldoet niet aan gestelde eisen;2;480
Wahv;Groningen;Midden-Groningen;P050;Voertuig heeft geen buitenspiegels, bijeen beperkt zicht door lading of eenachter het voertuig gekoppelde aanhangw.;3;720
Wahv;Groningen;Midden-Groningen;P060A;vtg gebonden lading zodanig vervoerendat gevaar bestaat voor v.h. vtg vallen(stophout, dekzeil etc.);1;380
Wahv;Groningen;Midden-Groningen;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;5;1900
Wahv;Groningen;Midden-Groningen;P070F;Lastdrager heeft geen goed leesbare/nietafgeschermde kentekenplaat (met goedkeu-ringsmerk) met kenteken v. h. voertuig;2;280
Wahv;Groningen;Midden-Groningen;P080;Als bestuurder van een voertuig rijden,terwijl de lading van het voertuigscherpe delen heeft;2;480
Wahv;Groningen;Midden-Groningen;P082;Als bestuurder van een voertuig rijden,terw. verwisselbare uitrustingsstuk nietafgeschermde uitstekende delen heeft;1;240
Wahv;Groningen;Midden-Groningen;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;8;1120
Wahv;Groningen;Midden-Groningen;P140D;Voertuig met lading/verwiss gedragenuitrstuk die > 0,1 m buiten de zijkant uit-steekt heeft niet de vereiste markering;1;140
Wahv;Groningen;Midden-Groningen;P171A;Rijden met voertuig(samenst.)terwijl opkenteken- card/bewijs/registervermelde tmm met >10% -25% overschrijdt;1;140
Wahv;Groningen;Midden-Groningen;P340B;De losbreekreminrichting is niet op devereiste wijze met het trekkend voertuigverbonden;7;665
Wahv;Groningen;Midden-Groningen;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;10;1400
