FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
adviessnelheid_kenmerk.193,70,R,95.36100006,R,95.80699921,H,015,KLK0008480331,R,I,,"LINESTRING (124519.8172999993 428539.09230000153, 124530.25829999894 428542.1810999997, 124539.98360000178 428544.6411000006, 124549.76900000125 428546.74760000035, 124554.69449999928 428547.6079999991, 124564.62269999832 428548.87359999865, 124573.82039999962 428549.5648000017, 124583.80350000039 428549.77760000154, 124593.79930000007 428549.4759999998, 124603.55920000002 428548.59959999844, 124613.45899999887 428547.23099999875, 124623.29729999974 428545.4268999994, 124633.03060000017 428542.933699999, 124642.59629999846 428540.01680000126, 124650.72940000147 428537.26619999856, 124659.97679999843 428533.4976999983, 124664.52360000089 428531.41750000045, 124674.21299999952 428526.5042999983, 124682.90139999986 428521.5744000003, 124691.34479999915 428516.2164000012, 124697.55950000137 428511.74909999967, 124701.46939999983 428508.6579999998, 124709.10200000182 428502.19310000166, 124716.43560000136 428495.39090000093, 124723.48519999906 428488.2298000008, 124730.06509999931 428480.6867999993, 124736.23660000041 428472.8178000003, 124741.6345999986 428465.2734000012, 124747.09459999949 428456.8612000011, 124749.6345999986 428452.5518000014, 124754.3104000017 428443.71079999954, 124759.59899999946 428432.3104999997, 124763.35049999878 428423.04089999944, 124765.54600000009 428416.25499999896, 124768.49949999899 428406.68560000136, 124769.70179999992 428401.8322999999, 124771.17159999907 428394.6387999989, 124772.78209999949 428384.73889999837, 124773.92130000144 428374.80370000005, 124774.52320000157 428364.81109999865, 124774.55849999934 428352.2930999994, 124773.93019999936 428342.310800001, 124773.25079999864 428336.76300000027, 124771.70450000092 428326.8575000018, 124769.8225999996 428317.03009999916, 124767.72199999914 428307.25239999965, 124764.8123999983 428295.309799999, 124762.86800000072 428280.6550000012)"
adviessnelheid_kenmerk.194,50,R,95.87599945,R,96.26399994,H,015,KLK0008480360,R,I,,"LINESTRING (124922.02380000055 428654.057599999, 124922.1977000013 428637.48910000175, 124920.72810000181 428630.26520000026, 124920.08689999953 428625.30579999834, 124919.67579999939 428620.3205999993, 124919.47720000148 428615.3110000007, 124919.68549999967 428602.9987999983, 124920.18189999834 428598.0192999989, 124921.09219999984 428593.19319999963, 124922.57959999889 428587.63430000097, 124924.11070000008 428582.8735000007, 124925.99680000171 428578.21920000017, 124928.06529999897 428574.1019000001, 124929.88309999928 428570.8825000003, 124932.6063000001 428566.6479999982, 124935.57550000027 428562.6810999997, 124940.79320000112 428556.87779999897, 124944.3284999989 428553.34980000183, 124951.02360000089 428548.0315000005, 124955.27679999918 428545.36300000176, 124959.58179999888 428543.03720000014, 124963.3647999987 428541.32360000163, 124968.03660000116 428539.5414999984, 124972.84099999815 428538.10060000047, 124977.3898999989 428537.08029999956, 124982 428536.44209999964, 124987 428536.0854999982, 124991.94040000066 428535.9587999992, 124999.89499999955 428536.46279999986, 125004.33159999922 428537.1937999986, 125009.25809999928 428538.2806000002, 125017.74850000069 428541.1253999993, 125022.36659999937 428543.27699999884, 125028.33680000156 428546.4279000014, 125032.51080000028 428549.18129999936, 125036.59580000117 428552.26089999825, 125039.80079999939 428555.05700000003, 125043.29160000011 428558.6372999996, 125046.61809999868 428562.501699999, 125050.61349999905 428567.93180000037, 125053.30590000004 428572.14499999955, 125055.6922999993 428576.6684000008, 125058.14110000059 428582.6763000004, 125060.46220000088 428589.85350000113, 125061.5821999982 428594.7265000008, 125062.3348999992 428599.84530000016, 125062.67130000144 428608, 125062.47370000184 428613, 125061.92080000043 428618.12040000036, 125060.89020000026 428623.6878999993, 125059.5934999995 428628.51689999923, 125057.9012000002 428633.306499999, 125054.57649999857 428640.6568999998, 125052.0914000012 428645.0502000004, 125048.02930000052 428651.0172000006, 125044.86789999902 428654.8841999993, 125040.52360000089 428659.4087000005, 125036.77219999954 428662.7157000005, 125032.81789999828 428665.71460000053, 125026.02360000089 428670.0566999987, 125021.52309999987 428672.39660000056, 125015.92269999906 428674.7734999992, 125011.20749999955 428676.43930000067, 125005.25629999861 428677.9578000009, 124996.16090000048 428679.55409999937)"
adviessnelheid_kenmerk.195,50,R,31.62000084,R,31.77199936,T,027,KLK0008482138,L,I,,"LINESTRING (123507.77070000023 423772.6138000004, 123520.90630000085 423772.26590000093, 123525.90740000084 423772.2624000013, 123530.90399999917 423772.4789999984, 123535.89169999957 423772.9343999997, 123540.47309999913 423773.56170000136, 123545.38210000098 423774.5240999982, 123549.96510000154 423776.06500000134, 123557.28339999914 423780.6381999999, 123561.07999999821 423783.8960000016, 123564.58810000122 423787.4299999997, 123566.41560000181 423789.5185999982, 123569.55660000071 423793.6900999993, 123572.16209999844 423797.83570000157, 123574.46339999884 423802.3436000012, 123576.34809999913 423806.9732000008, 123577.79360000044 423811.8401999995, 123582.41690000147 423831.3205999993, 123587.27450000122 423844.32400000095)"
adviessnelheid_kenmerk.196,60,R,11.81700039,R,12.21899986,T,044,KLK0008483578,L,I,,"LINESTRING (93848.91550000012 469105.80849999934, 93897.47080000117 469116.91369999945, 93929.9998999983 469124.5934999995, 93939.6521999985 469127.23259999976, 93946.76260000095 469129.76999999955, 93951.33410000056 469131.82759999856, 93955.77859999985 469134.12689999864, 93960.06410000101 469136.7054999992, 93964.40049999952 469139.78400000185, 93968.24109999835 469142.9987999983, 93971.83769999817 469146.47239999846, 93975.19920000061 469150.185899999, 93979.3583999984 469155.47769999877, 93982.15139999986 469159.51779999956, 93984.74109999835 469163.80519999936, 93987.00470000133 469168.26410000026, 93990.22839999944 469176.08900000155, 93991.7023999989 469180.78020000085, 93992.85179999843 469185.6468999982, 93993.60509999841 469190.15349999815, 93994.14429999888 469195.0929999985, 93994.37379999831 469200.08779999986, 93994.26929999888 469207.7767000012, 93987.90340000018 469323.84809999913, 93985.61829999834 469355.7664999999, 93984.7547999993 469367.71990000084, 93980.0940000005 469371.9780000001)"
adviessnelheid_kenmerk.197,30,R,0.14,R,0.223,T,003,KLK0008523180,L,I,,"LINESTRING (108526.14609999955 428132.22850000113, 108527.53680000082 428137.4772000015, 108539.83839999884 428166.8438999988, 108552.03519999981 428196.89119999856, 108553.3962999992 428205.5284000002, 108553.34389999881 428210.3443999998, 108552.76810000092 428212.12420000136, 108549.32220000029 428217.2718000002)"
adviessnelheid_kenmerk.198,60,R,164.83200073,R,165.48699951,H,007,KLK0008528762,R,I,,"LINESTRING (204693.19929999858 568709.7039999999, 204709.55579999834 568714.5353999995, 204718.63060000166 568718.8355999999, 204723.21440000087 568720.8394999988, 204733.8938000016 568725.1594000012, 204743.29560000077 568728.6444000006, 204748.07339999825 568730.1209999993, 204752.9197999984 568731.3608000018, 204757.32290000096 568732.2908999994, 204762.25420000032 568733.1053999998, 204775.40300000086 568734.6893999986, 204790.36989999935 568735.7415000014, 204808.50560000166 568736.2030000016, 204818.5058999993 568736.0861999989, 204837.06560000032 568735.1704000011, 204852.0122999996 568734.1697999984, 205020.50129999965 568721.3262000009, 205052.6897 568718.6455999985, 205068.32919999957 568717.0088, 205078.21279999986 568715.5331000015, 205088.9204000011 568713.3511999995, 205098.59209999815 568710.8084999993, 205106.99460000172 568708.2514000013, 205116.39799999818 568704.9180999994, 205125.81830000132 568701.0670000017, 205134.86899999902 568696.8242000006, 205139.32759999856 568694.5590000004, 205148.0938999988 568689.7459000014, 205157.09679999948 568684.1220000014, 205165.24760000035 568678.3198000006, 205177.98739999905 568668.3317000009, 205185.3898999989 568661.5665000007, 205192.5278000012 568654.5628000014, 205201.57129999995 568644.3728, 205204.70589999855 568640.4979999997, 205209.07349999994 568634.9318000004, 205215.71310000122 568625.3561999984, 205221.0824000016 568616.9268999994, 205226.06610000134 568608.2566, 205231.62959999964 568597.7052000016, 205237.60810000077 568585.2820999995, 205260.47150000185 568546.9783000015)"
adviessnelheid_kenmerk.199,80,R,26.25099945,R,26.38299942,T,015,KLK0008535757,L,I,,"LINESTRING (66771.46719999984 439129.35069999844, 66776.21090000123 439133.0245000012, 66784.47419999912 439139.97349999845, 66791.8225999996 439146.7703999989, 66795.35619999841 439150.2738999985, 66800.0353000015 439155.1292999983, 66806.71269999817 439162.5747000016, 66809.9796999991 439166.35979999974, 66816.26099999994 439174.14990000054, 66820.8498999998 439180.23860000074, 66826.64889999852 439188.3854999989, 66832.1409999989 439196.71339999884, 66837.8537000008 439205.9648000002, 66845.1213000007 439219.07250000164, 66850.9188000001 439230.12999999896, 66865.42110000178 439246.57919999957)"
adviessnelheid_kenmerk.200,30,R,32.27399826,R,32.69499969,H,015,KLK0008535889,R,I,,"LINESTRING (71590.71290000156 437778.4045000002, 71578.83639999852 437795.0117999986, 71570.06569999829 437807.4428000003, 71567.31969999894 437811.6228, 71563.06599999964 437819.05480000004, 71561.00950000063 437823.61560000107, 71559.5614 437827.7349999994, 71558.46269999817 437832.63479999825, 71557.98299999908 437836.9065000005, 71558.10330000147 437841.9107999988, 71558.80660000071 437845.9107999988, 71561.86019999906 437853.96119999886, 71564.49870000035 437858.1358000003, 71567.64609999955 437861.70760000125, 71571.4523999989 437864.89559999853, 71575.13479999825 437867.127700001, 71579.74309999868 437869.13859999925, 71585.19790000096 437870.5769000016, 71590.20650000125 437870.99819999933, 71594.97810000181 437870.65850000083, 71599.82669999823 437869.5313999988, 71607.9235999994 437865.86719999835, 71612.94509999827 437862.1273000017, 71616.47089999914 437858.75560000166, 71619.691300001 437854.9307000004, 71622.92909999937 437850.40780000016, 71625.50699999928 437846.14820000157, 71627.80900000036 437841.7093999982, 71629.97100000083 437837.1997000016, 71633.91649999842 437828.2281000018, 71656.60240000114 437775.01309999824, 71666.8658999987 437752.21709999815, 71673.25429999828 437738.64389999956, 71682.53460000083 437719.8385999985, 71689.42819999903 437706.5164999999, 71697.01839999855 437692.3531999998, 71704.30930000171 437679.2441000007, 71714.24289999902 437662.1297999993, 71724.58359999955 437645.0089999996, 71732.7025000006 437632.0982999988, 71741.04540000111 437629.0267999992)"
adviessnelheid_kenmerk.204,80,R,50.26800156,R,51.36399841,H,015,KLK0008536626,R,I,,"LINESTRING (86001.64999999851 432730.125, 86003.29899999872 432708.756000001, 86016.46719999984 432684.48420000076, 86029.98669999838 432660.1834000014, 86049.90320000052 432625.4941000007, 86103.22100000083 432534.0406000018, 86119.9488000013 432504.57400000095, 86129.14799999818 432486.80900000036, 86141.01399999857 432465.1570000015, 86155.15199999884 432430.2589999996, 86161.81700000167 432408.1229999997, 86170.80000000075 432375.2710000016, 86173.72899999842 432342.88800000027, 86173.94299999997 432300.15100000054, 86170.55299999937 432264.7809999995, 86160.98600000143 432229.63899999857, 86144.59299999848 432188.4780000001, 86132.06599999964 432163.7809999995, 86115.60099999979 432139.7989999987, 86102.53599999845 432123.1559999995, 86096.33839999884 432115.5976999998, 86087.86100000143 432105.2589999996, 86071.0390000008 432089.51000000164, 86041.58100000024 432066.99599999934, 86025 432055, 85990.6640000008 432037.58399999887, 85954.19200000167 432024.243999999, 85916.91800000146 432015.45899999887, 85885.0700000003 432011.95800000057, 85847.63699999824 432011.80799999833, 85809.89499999955 432017.1090000011, 85768.3359999992 432027.7109999992, 85747.62519999966 432035.52419999987)"
adviessnelheid_kenmerk.205,80,R,50.66199875,R,51.15000153,T,015,KLK0008536649,L,I,,"LINESTRING (86216.17480000108 432385.3145000003, 86244.1090000011 432353.631000001, 86252.65500000119 432344.6279999986, 86260.43699999899 432336.08300000057, 86304.5 432300.90100000054, 86312.40080000088 432295.7793999985, 86348.80099999905 432272.9219999984, 86375.98999999836 432259.11100000143, 86399.29500000179 432248.9690000005, 86425.19000000134 432239.4750000015, 86448.49500000104 432232.3539999984, 86473.0940000005 432226.2039999999, 86496.83100000024 432221.88800000027, 86522.07800000161 432218.65100000054, 86544.95199999958 432216.6009999998, 86573.00400000066 432215.9539999999, 86618.3200000003 432216.38500000164, 86651.48360000178 432216.47470000014)"
adviessnelheid_kenmerk.206,50,R,78.19799805,R,78.52200317,T,015,KLK0008537157,L,I,,"LINESTRING (108538.15370000154 428066.7531000003, 108533.14079999924 428068.6420000009, 108478.05600000173 428090.6759000011, 108448.06540000066 428102.30490000173, 108422.66519999877 428113.62790000066, 108405.83370000124 428124.6449000016, 108391.14440000057 428142.3944000006, 108385.94189999998 428155.55359999835, 108383.79980000108 428167.182599999, 108384.71779999882 428183.09600000083, 108388.39020000026 428196.2551999986, 108396.34690000117 428210.3324000016, 108409.81199999899 428223.1854999997, 108427.25560000166 428233.89649999887, 108445.61719999835 428236.6506999992, 108463.06069999933 428235.42660000175, 108482.34039999917 428230.83619999886, 108485.55669999868 428229.5091999993)"
adviessnelheid_kenmerk.207,50,R,36.32799911,R,36.65100098,T,027,KLK0008540679,L,I,,"LINESTRING (124838.15639999881 428548.4609999992, 124837.02169999853 428545.76249999925, 124834.13219999894 428539.8770000003, 124831.66380000114 428535.6068000011, 124827.3136 428529.5544000007, 124824.86710000038 428525.58089999855, 124818.15949999914 428518.13859999925, 124811.19729999825 428512.3057000004, 124809.82250000164 428511.25450000167, 124805.64609999955 428508.4996000007, 124797.52270000055 428504.51949999854, 124792.7928000018 428502.76139999926, 124788.00090000033 428501.32990000024, 124779.22690000013 428499.69640000165, 124774.22769999877 428499.32829999924, 124769.22740000114 428499.2991999984, 124762.78920000046 428499.90150000155, 124757.86730000004 428500.84800000116, 124753.02749999985 428502.12209999934, 124745.59109999985 428504.7223000005, 124740.9701000005 428506.8286000006, 124736.65349999815 428509.3528999984, 124731.0091000013 428513.32250000164, 124727.0989000015 428516.59690000117, 124723.4963000007 428520.0689999983, 124719.2509999983 428524.8084000014, 124716.24879999831 428528.90210000053, 124713.67799999937 428533.2104999982, 124711.19179999828 428538.01520000026, 124709.19819999859 428542.61609999835, 124707.57499999925 428547.3473000005, 124705.8563000001 428554.73900000006, 124705.15150000155 428559.7303000018, 124704.84670000151 428564.72580000013, 124705.11989999935 428572.2903999984, 124705.82990000024 428577.3198999986, 124706.9114000015 428582.20219999924, 124708.74670000002 428588.21719999984, 124710.55490000173 428592.9232000001, 124714.5832999982 428600.9164999984, 124717.25169999897 428605.11349999905, 124722.41649999842 428611.29940000176, 124725.89790000021 428614.74450000003, 124729.67110000178 428618.03020000085, 124736.95490000024 428623.497299999, 124744.11080000177 428627.7624000013, 124748.5960999988 428629.9796999991, 124753.18690000102 428631.9732000008, 124757.8526000008 428633.7707999982, 124765.13569999859 428636.3304999992, 124781.72989999875 428647.3317999989)"
adviessnelheid_kenmerk.208,50,R,37.00999832,R,37.35200119,H,027,KLK0008540701,R,I,,"LINESTRING (125043.82009999827 428739.10920000076, 125049.82990000024 428745.19530000165, 125056.70169999823 428746.63800000027, 125063.26979999989 428748.38439999893, 125073.45919999853 428752.4171000011, 125078.55270000175 428754.23959999904, 125083.12319999933 428756.26740000024, 125087.61930000037 428758.4666999988, 125091.91550000012 428760.9941000007, 125096.2762000002 428764.00979999825, 125100.1462999992 428767.18030000106, 125103.88269999996 428770.5029999986, 125107.3872999996 428774.0967000015, 125109.97230000049 428777.30519999936, 125112.93980000168 428781.3295999989, 125115.64519999921 428785.54349999875, 125117.99100000039 428789.8929999992, 125120.57009999827 428795.83410000056, 125122.16770000011 428800.57349999994, 125123.37409999967 428805.42709999904, 125124.2846999988 428810.74390000105, 125124.82039999962 428815.71709999815, 125125.09470000118 428820.68019999936, 125124.93340000138 428827.2485000007, 125124.37799999863 428832.2210999988, 125123.44700000063 428837.03079999983, 125121.10979999974 428845.1180000007, 125119.3359999992 428849.7938000001, 125117.21510000154 428854.30779999867, 125115.03269999847 428858.2382999994, 125112.37829999998 428862.4770000018, 125109.4497999996 428866.5364000015, 125104.50780000165 428872.19750000164, 125100.69469999894 428875.9230000004, 125096.82180000097 428879.0855999999, 125092.71970000118 428881.8905000016, 125085.51440000162 428885.9571999982, 125080.96799999848 428888.0362999998, 125074.81370000169 428890.26150000095, 125070.00580000132 428891.6385000013, 125065.13760000095 428892.73220000044, 125058.4550999999 428893.77059999853, 125053.45659999922 428893.9948000014, 125048.51570000127 428893.6981000006, 125042.16939999908 428892.6638999991, 125037.2912000008 428891.5667999983, 125032.5335999988 428890.184799999, 125024.75059999898 428887.24230000004, 125020.27650000155 428885.0058000013, 125015.93519999832 428882.5778999999, 125009.56920000166 428878.2575000003, 125005.79839999974 428875.07229999825, 125001.27160000056 428870.3548000008, 124999.39869999886 428868.1185999997)"
adviessnelheid_kenmerk.209,70,R,65.72399902,R,66.40599823,T,027,KLK0008540821,L,I,,"LINESTRING (136503.87999999896 447270.93299999833, 136506.32200000063 447275.0529999994, 136508.28599999845 447278.48999999836, 136530.01199999824 447329.7989999987, 136541.61100000143 447356.8029999994, 136574.5080000013 447430.8200000003, 136599.6099999994 447485.1970000006, 136623.79100000113 447534.1739999987, 136634.71599999815 447551.11300000176, 136645.39499999955 447564.2470000014, 136660.67700000107 447578.9759999998, 136678.35200000182 447591.618999999, 136691.2410000004 447598.73900000006, 136706.52299999818 447605.243999999, 136722.84800000116 447610.64499999955, 136748.25699999928 447617.2740000002, 136762.1889999993 447621.69299999997, 136772.5 447625.4979999997, 136779.2509999983 447628.1979999989, 136789.9299999997 447633.72199999914, 136801.59099999815 447640.47300000116, 136811.5949999988 447647.4699999988, 136825.7109999992 447658.76199999824, 136837.6169999987 447671.0370000005, 136849.83100000024 447685.5210000016, 136859.03700000048 447698.90100000054, 136890.76700000092 447748, 136905.19000000134 447770.9539999999, 136921.4539999999 447795.87099999934, 136922.72480000183 447797.7767000012)"
adviessnelheid_kenmerk.210,30,R,17.82600021,R,17.87899971,H,044,KLK0008545305,R,I,,"LINESTRING (90983.02490000054 464673.08210000023, 90982.34930000082 464671.5023000017, 90974.17119999975 464659.92709999904, 90965.23820000142 464654.01370000094, 90954.29210000113 464653.51040000096, 90935.93250000104 464655.4321999997)"
adviessnelheid_kenmerk.211,30,R,17.5,R,17.56800079,T,044,KLK0008545316,L,I,,"LINESTRING (91153.3975000009 464613.4422999993, 91149.15439999849 464600.4681000002, 91145.52439999953 464595.2824999988, 91140.64999999851 464591.2377000004, 91132.14559999853 464588.3337999992, 91120.73730000108 464587.7115000002, 91109.64009999856 464589.2672000006, 91094.87310000136 464589.3588999994)"
adviessnelheid_kenmerk.212,50,R,17.56800079,R,17.82999992,T,044,KLK0008545317,L,I,,"LINESTRING (91047.09479999915 464642.0064000003, 91069.75970000029 464691.3060000017, 91081.34849999845 464716.54729999974, 91089.28599999845 464729.4061000012, 91097.22349999845 464737.0260999985, 91102.79509999976 464741.20529999956, 91109.84750000015 464745.1462999992, 91118.35190000013 464747.8429000005, 91129.34540000185 464748.77629999816, 91140.33879999816 464747.0131999999, 91151.1248999983 464742.5535000004, 91159.73299999908 464736.2270999998, 91166.68169999868 464727.41160000116, 91171.24500000104 464718.6997999996, 91174.252700001 464706.0469000004, 91174.04520000145 464692.875500001, 91171.86730000004 464680.4299999997, 91162.63690000027 464646.82730000094, 91154.54740000144 464616.9582999982, 91153.3975000009 464613.4422999993)"
adviessnelheid_kenmerk.213,50,R,17.97599983,R,18.24600029,H,044,KLK0008545365,R,I,,"LINESTRING (90943.10280000046 464522.0544000007, 90942.77479999885 464521.4428999983, 90937.22410000116 464512.23690000176, 90930.18420000002 464502.4893999994, 90923.14440000057 464495.8555999994, 90915.15680000186 464490.0342000015, 90905.95080000162 464485.83740000054, 90894.44330000132 464483.12970000133, 90883.47740000114 464483.67130000144, 90876.1667000018 464485.5665999986, 90868.17920000106 464489.49269999936, 90862.26669999957 464493.2802999988, 90856.57809999958 464497.438000001, 90850.54560000077 464505.69299999997, 90845.14809999987 464513.78929999843, 90842.13190000132 464521.8854999989, 90840.70309999958 464529.188099999, 90840.70309999958 464539.18930000067, 90843.24309999868 464552.2069000006, 90847.37060000002 464560.46189999953, 90856.57809999958 464579.1944000013, 90878.80319999903 464616.9770000018, 90889.51630000025 464635.35709999874, 90895.8216000013 464640.6453999989, 90904.74709999934 464645.9270000011)"
adviessnelheid_kenmerk.214,90,R,0.40000001,R,1.47500002,T,044,KLK0008545468,L,I,,"LINESTRING (103984.12339999899 471855.7611999996, 103989.81929999962 471856.23580000177, 104009.77070000023 471857.6317999996, 104029.73750000075 471858.79360000044, 104049.72360000014 471859.6634999998, 104069.81109999865 471860.19849999994, 104089.75420000032 471860.3526000008, 104109.75820000097 471860.2666000016, 104129.75389999896 471859.8440999985, 104149.74390000105 471859.1909000017, 104169.7287000008 471858.3328000009, 104200.03130000085 471856.66110000014, 104269.60669999942 471852.3431000002, 104289.58790000156 471851.3808999993, 104309.57880000025 471850.77690000087, 104333.91180000082 471850.80409999937, 104353.88940000162 471851.5179999992, 104373.8385999985 471852.9589000009, 104395.70289999992 471855.28069999814, 104415.46090000123 471858.06340000033, 104435.1651000008 471861.4913999997, 104446.93569999933 471863.8541000001, 104466.40469999984 471868.3192999996, 104485.73950000107 471873.4477000013, 104504.89229999855 471879.2148000002, 104511.61690000072 471881.4043999985, 104530.49469999969 471888.01260000095, 104549.15459999815 471895.21229999885, 104561.28649999946 471900.3409000002, 104579.51000000164 471908.55359999835, 104587.6229000017 471912.4695999995, 104605.41470000148 471921.58889999986, 104619.55759999901 471929.3680999987, 104636.79500000179 471939.5104999989, 104646.90680000186 471945.87790000066, 104663.5832999982 471956.92760000005, 104679.8841000013 471968.52969999984, 104699.08159999922 471983.30160000175, 104714.50400000066 471996.0357999988, 104724.7901000008 472005.12139999866, 104739.44399999827 472018.70969999954, 104752.71200000122 472031.7879999988, 104766.45399999991 472046.2888999991, 104779.9365000017 472061.56390000135, 104792.61850000173 472076.89070000127, 104804.87819999829 472092.6926999986, 104810.78700000048 472100.71759999916, 104822.17130000144 472117.07930000126, 104833.04820000008 472133.8645000011, 104843.53959999979 472151.17599999905, 104853.3209999986 472168.4829999991, 104862.67819999903 472186.1592999995, 104877.33309999853 472215.0384999998, 104894.5113000013 472249.34420000017)"
adviessnelheid_kenmerk.223,50,R,113.37000275,R,113.88600159,T,059,KLK0008649573,L,I,,"LINESTRING (131087.43189999834 411454.6292999983, 131086.94350000098 411454.679299999, 131061.33639999852 411457.9191999994, 131021.82360000163 411464.15569999814, 130982.24120000005 411471.04399999976, 130954.09560000151 411476.4257999994, 130944.1799999997 411478.66120000184, 130934.8647999987 411481.0315999985, 130930.06760000065 411482.4444000013, 130922.8900000006 411484.8297000006, 130918.2126000002 411486.5870000012, 130913.62429999933 411488.57400000095, 130907.33639999852 411491.70479999855, 130903.03440000117 411494.2115999982, 130898.83940000087 411496.938000001, 130894.89490000159 411500.02160000056, 130891.67210000008 411502.7906000018, 130888.05680000037 411506.19680000097, 130884.71700000018 411509.91789999977, 130880.50259999931 411515.4382000007, 130877.85460000113 411519.6341000013, 130875.49859999865 411524.0471000001, 130872.48110000044 411531.49439999834, 130871.03500000015 411536.24529999867, 130869.87370000035 411541.10909999907, 130868.875 411548.8370999992, 130868.71040000021 411553.76359999925, 130868.92320000008 411558.76110000163, 130869.82779999822 411565.9343000017, 130870.81489999965 411570.81439999864, 130872.24909999967 411575.60449999943, 130874.72049999982 411581.8310999982, 130876.87180000171 411586.32290000096, 130879.40179999918 411590.63859999925, 130883.9215000011 411596.8588999994, 130889.0614 411602.5577000007, 130894.84980000183 411607.6341000013, 130898.91050000116 411610.5595000014, 130903.09760000184 411613.29250000045, 130907.78110000119 411615.5925000012, 130912.3236999996 411617.5731999986, 130917.02210000157 411619.2895999998, 130924.89649999887 411621.1528000012, 130929.78940000013 411621.8088000007, 130934.78189999983 411622.1997999996, 130943.01399999857 411621.9461000003, 130947.96339999884 411621.3275000006, 130952.87530000135 411620.39090000093, 130959.11259999871 411618.5527999997, 130963.75470000133 411616.7710000016, 130968.30409999937 411614.6926999986, 130976.50780000165 411609.7522, 130982.50829999894 411604.86389999837, 130986.10209999979 411601.4045000002, 130989.43129999936 411597.67379999906, 130992.58199999854 411593.78649999946, 130996.3786999993 411587.96339999884, 130998.67599999905 411583.7061999999, 131000.96609999985 411579.2313000001, 131006.1799999997 411565.8029999994, 131008.26099999994 411555.0020000003, 131014.3209999986 411520.48099999875)"
adviessnelheid_kenmerk.224,30,R,117.69000244,R,117.81500244,H,059,KLK0008649661,R,I,,"LINESTRING (134813.75 411946.3454999998, 134818.4576999992 411946.564199999, 134833.43299999833 411946.89169999957, 134850.50989999995 411946.6325000003, 134869.49190000072 411945.6570000015, 134883.50659999996 411944.57140000165, 134891.36510000005 411943.748300001, 134895.38789999858 411943.0509000011, 134899.1312999986 411941.5819000006, 134902.82620000094 411939.3374999985, 134905.93730000034 411936.62750000134, 134908.83069999889 411933.18499999866, 134910.41629999876 411929.3500000015, 134911.83799999952 411919.4699999988)"
