FID,length,id,filenaam,vliegdatum,br_links,br_rechts,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2009.151,5836.82,9,texel_36,2009-04-02T00:00:00,0,0,,,"LINESTRING (121980.45300000161 573274.313000001, 118665.1409999989 578078.188000001)"
vlieglijnen_kust_2009.152,8887.63,10,texel_37,2009-04-02T00:00:00,0,0,,,"LINESTRING (113028.7190000005 567246.625, 108303.79699999839 559719)"
vlieglijnen_kust_2009.153,6905.81,11,texel_38,2009-04-02T00:00:00,0,0,,,"LINESTRING (111236.97700000182 564082, 107751.1799999997 558120.5)"
vlieglijnen_kust_2009.154,8143.31,12,texel_39,2009-04-02T00:00:00,0,0,,,"LINESTRING (109664.97700000182 564992.313000001, 109129.5309999995 556866.625)"
vlieglijnen_kust_2009.155,5826.12,13,texel_40,2009-04-02T00:00:00,0,0,,,"LINESTRING (109383.29699999839 556411.75, 109747.13300000131 562226.5)"
vlieglijnen_kust_2009.156,7770.81,14,texel_41,2009-04-02T00:00:00,0,0,,,"LINESTRING (110057.6090000011 564168.5, 109682.50800000131 556406.75)"
vlieglijnen_kust_2009.157,12282.8,15,texel_42,2009-04-02T00:00:00,0,0,,,"LINESTRING (109818.95300000161 554128.938000001, 110452.47700000182 566395.438000001)"
vlieglijnen_kust_2009.158,6956.72,16,texel_43,2009-04-02T00:00:00,0,0,,,"LINESTRING (110025.6090000011 554190.188000001, 110537.25 561128.063000001)"
vlieglijnen_kust_2009.159,6829.96,17,texel_44,2009-04-02T00:00:00,0,0,,,"LINESTRING (110345.74199999869 554602.938000001, 110699.0700000003 561423.75)"
vlieglijnen_kust_2009.160,6439.05,18,texel_45,2009-04-02T00:00:00,0,0,,,"LINESTRING (110941.32800000161 560086.688000001, 110503.2109999992 553662.563000001)"
vlieglijnen_kust_2009.161,4908.81,19,texel_46,2009-04-02T00:00:00,0,0,,,"LINESTRING (110842.22700000182 554992.5, 111070.56300000101 559896)"
vlieglijnen_kust_2009.162,4687.77,20,texel_49,2009-04-02T00:00:00,0,0,,,"LINESTRING (111275.75 558533.063000001, 111070.0309999995 553849.813000001)"
vlieglijnen_kust_2009.163,7741.31,21,texel_50,2009-04-02T00:00:00,0,0,,,"LINESTRING (111619.8909999989 562480.438000001, 111331.56300000101 554744.5)"
vlieglijnen_kust_2009.164,5037.69,22,texel_51,2009-04-02T00:00:00,0,0,,,"LINESTRING (111546.43800000101 553673.313000001, 111757.7890000008 558706.563000001)"
vlieglijnen_kust_2009.165,4372,23,texel_52,2009-04-02T00:00:00,0,0,,,"LINESTRING (111999.8909999989 559733.813000001, 111887.6090000011 555363.25)"
vlieglijnen_kust_2009.166,4755.17,24,texel_53,2009-04-02T00:00:00,0,0,,,"LINESTRING (112296.64799999818 559172.438000001, 112083.17199999839 554422.063000001)"
vlieglijnen_kust_2009.167,5283.65,25,texel_54,2009-04-02T00:00:00,0,0,,,"LINESTRING (112521.14799999818 560166.813000001, 112377.1799999997 554885.125)"
vlieglijnen_kust_2009.168,4181.84,26,texel_55,2009-04-02T00:00:00,0,0,,,"LINESTRING (112605.5 554433.188000001, 112775.70300000161 558611.563000001)"
vlieglijnen_kust_2009.169,4481.75,27,texel_56,2009-04-02T00:00:00,0,0,,,"LINESTRING (112885.2809999995 555330.5, 113029.27299999818 559809.938000001)"
vlieglijnen_kust_2009.170,4285.38,28,texel_57,2009-04-02T00:00:00,0,0,,,"LINESTRING (113305.25 558949.875, 113131.9690000005 554668)"
vlieglijnen_kust_2009.171,4062.22,29,texel_58,2009-04-02T00:00:00,0,0,,,"LINESTRING (113393.7890000008 555728.188000001, 113503.02299999818 559788.938000001)"
vlieglijnen_kust_2009.172,3922.92,30,texel_59,2009-04-02T00:00:00,0,0,,,"LINESTRING (113661.6409999989 554923.188000001, 113679.5390000008 558846.063000001)"
vlieglijnen_kust_2009.173,13125.5,1,vlieland_164,2009-04-02T00:00:00,0,0,,,"LINESTRING (117587.72700000182 581138.5, 128581.67199999839 588308.625)"
vlieglijnen_kust_2009.174,13796.7,2,vlieland_165,2009-04-02T00:00:00,0,0,,,"LINESTRING (127117.47700000182 587017.25, 115526.60200000182 579533.813000001)"
vlieglijnen_kust_2009.175,11114.1,3,vlieland_166a,2009-04-02T00:00:00,0,0,,,"LINESTRING (126734.6559999995 586511.313000001, 117427.52299999818 580436.813000001)"
vlieglijnen_kust_2009.177,16492,5,vlieland_167,2009-04-02T00:00:00,0,0,,,"LINESTRING (129490.7809999995 587973.813000001, 115661.5 578988.375)"
vlieglijnen_kust_2009.178,11467.2,6,vlieland_168,2009-04-02T00:00:00,0,0,,,"LINESTRING (117459.0940000005 579813.5, 127037.4690000005 586118.375)"
vlieglijnen_kust_2009.179,11196.1,7,vlieland_169,2009-04-02T00:00:00,0,0,,,"LINESTRING (125764.1559999995 584923.25, 116382.3590000011 578813)"
vlieglijnen_kust_2009.180,10674.5,8,vlieland_170,2009-04-02T00:00:00,0,0,,,"LINESTRING (127195.13300000131 585583.5, 118270.81300000101 579726.75)"
vlieglijnen_kust_2009.181,11240.9,9,vlieland_171,2009-04-02T00:00:00,0,0,,,"LINESTRING (116100.4299999997 578029, 125538.4299999997 584134.875)"
vlieglijnen_kust_2009.182,7768.1,10,vlieland_172b,2009-04-02T00:00:00,0,0,,,"LINESTRING (125099.64799999818 583555.938000001, 118585.67199999839 579323.75)"
vlieglijnen_kust_2009.183,8153.23,11,vlieland_173,2009-04-02T00:00:00,0,0,,,"LINESTRING (123543.6799999997 582242.063000001, 116700.85200000182 577809.125)"
vlieglijnen_kust_2009.184,5152.86,12,vlieland_174,2009-04-02T00:00:00,0,0,,,"LINESTRING (123566.79699999839 581979.563000001, 119272.6799999997 579131.313000001)"
vlieglijnen_kust_2009.185,7379.74,13,vlieland_175,2009-04-02T00:00:00,0,0,,,"LINESTRING (123411.6559999995 581547.125, 117177.04699999839 577598.688000001)"
vlieglijnen_kust_2009.186,15379.3,14,vlieland_175_add,2009-04-02T00:00:00,0,0,,,"LINESTRING (121141.06300000101 579621.438000001, 133923.0780000016 588173.875)"
vlieglijnen_kust_2009.187,11998.6,15,vlieland_176,2009-04-02T00:00:00,0,0,,,"LINESTRING (134482.875 592432.125, 124414.8440000005 585905.188000001)"
vlieglijnen_kust_2009.188,10132.2,16,vlieland_177,2009-04-02T00:00:00,0,0,,,"LINESTRING (132431.9840000011 591437.875, 123938.45300000161 585913.25)"
vlieglijnen_kust_2009.189,5709.47,17,vlieland_178,2009-04-02T00:00:00,0,0,,,"LINESTRING (135335.938000001 592267.313000001, 130215.36699999869 589741.875)"
vlieglijnen_kust_2009.190,6180.3,18,vlieland_179,2009-04-03T00:00:00,0,0,,,"LINESTRING (138882.0940000005 590458.313000001, 132802.063000001 591567.063000001)"
vlieglijnen_kust_2009.191,7405.21,19,vlieland_180,2009-04-03T00:00:00,0,0,,,"LINESTRING (136588.2969999984 590628.375, 129320.86699999869 592050.188000001)"
vlieglijnen_kust_2009.192,8052.99,20,vlieland_184,2009-04-03T00:00:00,0,0,,,"LINESTRING (138503.9840000011 590135.75, 130505.20300000161 591068.563000001)"
vlieglijnen_kust_2009.193,10316.3,1,zeeland_01,2009-03-18T00:00:00,605.09997559,-527.40002441,,,"LINESTRING (65436.55900000036 434463.75, 60062.73800000176 443269.9059999995)"
vlieglijnen_kust_2009.194,11315.2,2,zeeland_02,2009-03-18T00:00:00,477.8999939,-505.3999939,,,"LINESTRING (65861.49199999869 432772.1559999995, 59853.44099999964 442360.563000001)"
vlieglijnen_kust_2009.195,9669.52,3,zeeland_03,2009-03-18T00:00:00,503.8999939,-448.29998779,,,"LINESTRING (65179.210999999195 432570.9059999995, 60032.960999999195 440757.2190000005)"
vlieglijnen_kust_2009.196,10434.9,4,zeeland_04,2009-03-18T00:00:00,582.90002441,-611.70001221,,,"LINESTRING (65176.120999999344 431460.25, 59702.55900000036 440344.313000001)"
vlieglijnen_kust_2009.197,9657.08,5,zeeland_05,2009-03-18T00:00:00,478.6000061,-460.79998779,,,"LINESTRING (64476.289000000805 431231.563000001, 59352.949000000954 439417.563000001)"
vlieglijnen_kust_2009.198,13706.2,6,zeeland_06,2009-03-18T00:00:00,484,-522.40002441,,,"LINESTRING (66291.97700000182 427387.813000001, 58914.83999999985 438939.375)"
vlieglijnen_kust_2009.199,12919.8,7,zeeland_07,2009-03-18T00:00:00,699,-306.5,,,"LINESTRING (65610.45300000161 427497.125, 58614.30900000036 438358.7809999995)"
vlieglijnen_kust_2009.200,12775,8,zeeland_08,2009-03-18T00:00:00,400.79998779,-550.5,,,"LINESTRING (60218.1799999997 430176.938000001, 48010.3909999989 426412.625)"
vlieglijnen_kust_2009.201,12262,9,zeeland_09,2009-03-18T00:00:00,506.6000061,-492.6000061,,,"LINESTRING (60747.199000000954 430081.1559999995, 49153.80900000036 426087.313000001)"
vlieglijnen_kust_2009.202,10835.2,10,zeeland_10,2009-03-18T00:00:00,520,-520.79998779,,,"LINESTRING (60960.32800000161 429464.2809999995, 50702.789000000805 425973.688000001)"
vlieglijnen_kust_2009.203,7503.85,11,zeeland_11,2009-03-18T00:00:00,470.29998779,-471.1000061,,,"LINESTRING (54199.199000000954 426526.25, 61296.91000000015 428961.4690000005)"
vlieglijnen_kust_2009.204,11733.2,12,zeeland_12,2009-03-17T00:00:00,521.09997559,-503.79998779,,,"LINESTRING (65723.68800000101 429698.4690000005, 54610.57800000161 425934.6559999995)"
vlieglijnen_kust_2009.205,10905.1,13,zeeland_13,2009-03-17T00:00:00,510.1000061,-485.29998779,,,"LINESTRING (66092.81300000101 429304.8440000005, 55796.3200000003 425712.7190000005)"
vlieglijnen_kust_2009.206,10742.6,14,zeeland_14,2009-03-17T00:00:00,475.6000061,-670.20001221,,,"LINESTRING (50126.41000000015 427114.6559999995, 46556.710999999195 416982.5)"
vlieglijnen_kust_2009.207,10962.3,15,zeeland_15,2009-03-17T00:00:00,471.1000061,-533.29998779,,,"LINESTRING (50697.94099999964 427378.75, 47184.91000000015 416994.625)"
vlieglijnen_kust_2009.208,12540,16,zeeland_16,2009-03-17T00:00:00,477.5,-516.09997559,,,"LINESTRING (51555.1409999989 427810.1559999995, 47566.73000000045 415921.313000001)"
vlieglijnen_kust_2009.209,9178.64,17,zeeland_17,2009-03-17T00:00:00,631.5,-541.5,,,"LINESTRING (52260.94099999964 427990.438000001, 49162.3909999989 419350.625)"
vlieglijnen_kust_2009.210,11069.6,18,zeeland_18,2009-03-16T00:00:00,725.29998779,-462.6000061,,,"LINESTRING (39065.75 417554.375, 49735.21900000051 420503.5940000005)"
vlieglijnen_kust_2009.211,13055.3,19,zeeland_19,2009-03-16T00:00:00,524.59997559,-471.79998779,,,"LINESTRING (37777.3200000003 416741.125, 50435.710999999195 419935.625)"
vlieglijnen_kust_2009.212,13669.6,20,zeeland_20,2009-03-16T00:00:00,595.09997559,-801.59997559,,,"LINESTRING (50538.550999999046 419429.75, 37311.5700000003 415979.438000001)"
vlieglijnen_kust_2009.213,12499.9,21,zeeland_21,2009-03-16T00:00:00,579,-633.09997559,,,"LINESTRING (48972.64799999818 418188.75, 36824.53099999949 415244.2809999995)"
vlieglijnen_kust_2009.214,4431.77,22,zeeland_221,2009-03-17T00:00:00,313.70001221,-292.29998779,,,"LINESTRING (38065.620999999344 410272.75, 36645.6409999989 414470.875)"
vlieglijnen_kust_2009.215,8506,23,zeeland_222,2009-03-17T00:00:00,561.40002441,-564.20001221,,,"LINESTRING (39119.30900000036 406327.4059999995, 36764.550999999046 414500.9690000005)"
vlieglijnen_kust_2009.216,7583.96,24,zeeland_23,2009-03-17T00:00:00,528.79998779,-486.3999939,,,"LINESTRING (39466.699000000954 408182.313000001, 36849.17199999839 415300.25)"
vlieglijnen_kust_2009.217,7988.49,25,zeeland_24,2009-03-17T00:00:00,510,-467.79998779,,,"LINESTRING (39879.69099999964 408423.063000001, 37321.8200000003 415990.9690000005)"
vlieglijnen_kust_2009.218,13864.9,26,zeeland_25,2009-03-16T00:00:00,516.09997559,-741.59997559,,,"LINESTRING (40308.41000000015 409118.2809999995, 30791.60000000149 399035.3440000005)"
vlieglijnen_kust_2009.219,17162.5,27,zeeland_26,2009-03-16T00:00:00,482.8999939,-577.59997559,,,"LINESTRING (31353.550999999046 398748.0309999995, 42823.039000000805 411515.2190000005)"
vlieglijnen_kust_2009.220,10483.7,28,zeeland_27,2009-03-17T00:00:00,297.8999939,-451.70001221,,,"LINESTRING (37935.039000000805 402456.375, 27465.16000000015 401917.9059999995)"
vlieglijnen_kust_2009.221,11564.2,29,zeeland_28,2009-03-17T00:00:00,496.20001221,-611.59997559,,,"LINESTRING (38184.629000000656 402063.1559999995, 26639.14999999851 401405.875)"
vlieglijnen_kust_2009.222,7483.76,30,zeeland_29,2009-03-17T00:00:00,520.40002441,-496.8999939,,,"LINESTRING (37968.30900000036 401443.9059999995, 30496.570000000298 401019.8440000005)"
vlieglijnen_kust_2009.223,10672,31,zeeland_30,2009-03-17T00:00:00,215.30000305,-175.69999695,,,"LINESTRING (19552.221000000834 396432.7809999995, 28595.289000000805 402099.75)"
vlieglijnen_kust_2009.224,12317.3,32,zeeland_31,2009-03-17T00:00:00,483.3999939,-506.20001221,,,"LINESTRING (29608.539000000805 402285.375, 19167.51000000164 395750.7190000005)"
vlieglijnen_kust_2009.225,12189.1,33,zeeland_32,2009-03-16T00:00:00,247.30000305,-196.8999939,,,"LINESTRING (27236.640999998897 386010.375, 19267.320000000298 395233.438000001)"
vlieglijnen_kust_2009.226,14820.2,34,zeeland_33,2009-03-16T00:00:00,564.90002441,-495.1000061,,,"LINESTRING (28966.10000000149 384645.4690000005, 19215.85000000149 395806.6559999995)"
vlieglijnen_kust_2009.227,15412.2,35,zeeland_34,2009-03-16T00:00:00,712.79998779,-617.59997559,,,"LINESTRING (29615.221000000834 384760.563000001, 19547.721000000834 396430.188000001)"
vlieglijnen_kust_2009.228,10133,36,zeeland_36,2009-03-16T00:00:00,485.70001221,-283.8999939,,,"LINESTRING (16524.75 379158.313000001, 26347.41000000015 381646.9059999995)"
vlieglijnen_kust_2009.229,13892.3,37,zeeland_37,2009-03-16T00:00:00,512.09997559,-574.5,,,"LINESTRING (27401.980000000447 381409.4690000005, 13907.170000001788 378109.938000001)"
vlieglijnen_kust_2009.230,25339.8,38,zeeland_38,2009-03-16T00:00:00,504.3999939,-627.20001221,,,"LINESTRING (28317.131000000983 380977.063000001, 3689.949999999255 375009.7809999995)"
vlieglijnen_kust_2009.231,26247.1,39,zeeland_39,2009-03-16T00:00:00,537.20001221,-609.20001221,,,"LINESTRING (28935.131000000983 380443.375, 3399.469999998808 374373.938000001)"
vlieglijnen_kust_2009.232,3561.96,40,zeeland_63,2009-03-16T00:00:00,341.29998779,-325.5,,,"LINESTRING (32069.039000000805 385351.938000001, 28517.429999999702 385080.563000001)"
vlieglijnen_kust_2009.233,6357.18,41,zeeland_71,2009-03-16T00:00:00,474.6000061,-458.29998779,,,"LINESTRING (61794.3909999989 442971.313000001, 58633.1090000011 437455.875)"
