Ministerie;Leverancier;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
BZK;De Vijverborgh B.V.;;1;;;;1
BZK;De Visser Netherlands bv;;1;;;;1
BZK;De Vlieg Techniek B.V.;;7;;;;7
BZK;De Vries Projekt Design B.V.;;1;;;;1
BZK;De Vroome Advies B.V.;;2;;;;2
BZK;De Waard Makelaars B.V.;;;;;1;1
BZK;De Wijde Blik B.V.;;;;;1;1
BZK;De Witte Dame Monumenten B.V.;;1;1;;2;2
BZK;Deba 2000 B.V.;;5;;;;5
BZK;Debie & Verkuijl tuin park landschap;;1;;;;1
BZK;DECO N.V.;;5;;;;5
BZK;Decolux B.V.;;3;;;;3
BZK;Decopox Kunststofvloeren B.V.;;1;;;;1
BZK;Deerns Nederland B.V.;;7;;;;7
BZK;Deka Immobolien Investment GMBH;;;2;;9;9
BZK;Dekker Schildersbedrijf B.V.;;2;;;;2
BZK;Dela Vastgoed B.V.;;1;4;;6;6
BZK;DELAIR;;2;;;;2
BZK;Delmeco Raadgevend Ingenieursbureau B.V.;;2;;;;2
BZK;Delta Vorm Groep B.V.;;2;;;;2
BZK;DELVA Landscape Architects;;4;;;;4
BZK;Demix Architectuur;;1;;;;1
BZK;Demton B.V.;;;;;1;1
BZK;Den Haag Saturnusstraat 9 B.V.;;;5;;5;6
BZK;Den Helder Airport C.V.;;;1;;1;1
BZK;Den Ouden Aannemingsbedrijf B.V.;;7;;;;7
BZK;Denc Netherlands B.V.;;1;;;;1
BZK;Denios B.V.;;1;;;;1
BZK;DeSteMi Pomptechniek B.V.;;1;;;;1
BZK;Dgi Dak & Gevel Ingenieurs B.V.;;2;;;2;3
BZK;DGMR Bouw B.V.;;6;;;;6
BZK;DGMR Raadgevende Ingenieurs B.V.;;2;;;;2
BZK;DHW Service B.V.;;3;;;;3
BZK;Dieptescherpte B.V.;;1;;;;1
BZK;Digital & Media Solutions B.V.;;2;;;;2
BZK;Dime Real Estate B.V.;;;;;2;2
BZK;Dimencegroep;;;;;2;2
BZK;Dirkzwager advocaten & notarissen N.V.;;;;;1;1
BZK;Dirmar Seon B.V.;;;;;1;1
BZK;Discountoffice.nl B.V.;;1;;;;1
BZK;DKC Elektrotechniek B.V.;;1;;;;1
BZK;DKC Installatietechniek B.V.;;2;;;;2
BZK;DKC Koudetechniek B.V.;;2;;;;2
BZK;DKC Service & Onderhoud B.V.;;5;;;;5
BZK;DLR Adviesgroep B.V.;;1;;;;1
BZK;DNV GL Netherlands B.V.;;1;;;;1
BZK;Dobbelsteen van den A.A.J.F.;;1;;;;1
BZK;Dok Architecten B.V.;;5;;;;5
BZK;Dolmans Landscaping Services Noord;;6;;;;6
BZK;Donker Groep B.V.;;1;;;;1
BZK;Donker Inspecties B.V.;;3;;;;3
BZK;Doornebal Interieurs B.V.;;5;;;;5
BZK;Doors 'N More Nv d.b.a. Rollfix;;3;;;;3
BZK;Dorigo-Wierper B.V.;;1;;;;1
BZK;dormakaba Nederland B.V.;;2;;;;2
BZK;Dostal Wegenbouw b.v.;;7;;;;7
BZK;Double U Building B.V.;;;2;;5;5
BZK;dpcp B.V.;;6;;;;6
BZK;DPI Animation House B.V.;;1;;;1;1
BZK;Dr. Josepha Kempl - Muurpathologie;;2;;;;2
BZK;DRA Debt Recovery Agency;;;;;1;1
BZK;Dräger Nederland B.V.;;1;;;;1
BZK;Dräger Safety Nederland B.V.;;2;;;;2
BZK;Dralle Aufzuge Gmbh & Co. KG;;1;;;;1
BZK;Drees & Sommer Netherlands B.V.;;4;;;;4
BZK;Drieborgh C.V.;;;2;;7;7
BZK;Drip For Drip;;1;;;;1
BZK;DSS-de Swart Services B.V.;;5;;;;5
BZK;Du Prie Bouw & Ontwikkeling B.V.;;5;;;;5
BZK;Duif Advies;;3;;;;3
BZK;Duijndam Holding B.V.;;1;;;;1
BZK;Duijvelaar Pompen;;4;;;;4
BZK;Duikbedrijf C.O.W. B.V.;;3;;;;3
BZK;Duikers- & Bergingsbedrijf W. Smit B.V.;;2;;;;2
BZK;Duke Faunabeheer;;1;;;;1
BZK;Dukers & De Cock Eindhoven B.V.;;4;;;;4
BZK;Dunea N.V.;;3;4;;1;4
BZK;Duo2 B.V.;;;;;9;9
BZK;Dura Vermeer Bouw Hengelo B.V.;;8;;;;8
BZK;Dura Vermeer Bouw Heyma B.V.;;7;;;;7
BZK;Dura Vermeer Divisie Bouw en Vastgoed B.V.;;13;;;;13
BZK;Dura Vermeer Onderhoud en Renovatie Hengelo B.V.;;1;;;;1
BZK;Durable Water Solutions B.V.;;2;;;;2
BZK;Düring Restauratie van Keramiek en Glas;;1;;;;1
BZK;DURO Ruimtelijke Ontwikkeling;;1;;;;1
BZK;Dusseldorp Infra, Sloop en Mil.techn. B.V.;;6;;;;6
BZK;Dutch Caribbean Safety Services B.V.;;4;;;;4
BZK;Dutch Climate Projects;;2;;;;2
BZK;Dutch Cycling Academy;;1;;;;1
BZK;Dutch Property Company Rembrandt 4 B.V.;;;;;;
BZK;Dutch Property Company Rembrandt 8 B.V.;;;2;;;2
BZK;Dutch Water Tech B.V.;;3;;;;3
BZK;DuurzaamNL B.V.;;8;;;4;8
BZK;DVP B.V.;;2;;;;2
BZK;DWA B.V.;;5;;;;5
BZK;DWP B.V.;;1;;;;1
BZK;Dynaf Caribbean;;5;;;;5
BZK;Dynaf N.V.;;2;;;;2
BZK;Dynamic No-Break B.V.;;2;;;;2
BZK;Dynatherm;;4;;;;4
BZK;E&E Survey;;;;;1;1
BZK;E. Witte Bouw- en Aannemersbedrijf B.V.;;;;;3;3
BZK;E.F.P.C.;;2;;;;2
BZK;E.ON Benelux Levering B.V.;;;;;1;1
BZK;E.v.M Onderhoudsbedrijf/Logistiek;;1;;;;1
BZK;easy2rent B.V.;;1;;;;1
BZK;Eco Assist;;2;;;;2
BZK;Eco Reest B.V.;;1;;;;1
BZK;Eco-bon-air;;1;;;;1
BZK;Ecocert B.V.;;2;;;;2
BZK;Ecogroen B.V.;;2;;;;2
BZK;Ecologisch Adviesbureau Viridis B.V.;;1;;;;1
BZK;Econsultancy B.V.;;1;;;3;3
BZK;Ecoresult B.V.;;1;;;;1
BZK;Ecos Energy;;2;;;;2
BZK;Edu4Install;;2;;;;2
BZK;Eduard Bos Electronic Publishing II B.V.;;2;;;;2
BZK;Eemshaven Properties;;;2;;2;2
BZK;Eenvoudpc;;;1;;;1
BZK;Eetcafé Movies;;1;;;;1
BZK;Efectis Nederland B.V.;;2;;;;2
BZK;Eggen Bouw Management;;1;;;;1
BZK;EGM Architecten B.V.;;3;;;;3
BZK;Eijkelboom B.V.;;8;;;3;8
BZK;Eijsbouts Fabriek van Torenuurwerken B.V.;;4;;;;4
BZK;Eindhoven Airport N.V.;;;4;;4;4
BZK;Electra Spark N.V.;;4;;;;4
BZK;Electrotech. Installatiebureau Randstad B.V.;;3;;;;3
BZK;Electro-Technisch Install.bdr. 'Leerkes' B.V.;;1;;;;1
BZK;Elektra services;;1;;;;1
BZK;Elektro Advies Oosterveld;;1;;;;1
BZK;Elektro-Herrmann GmbH;;1;;;;1
BZK;Elektroraad Expertise B.V.;;2;;;;2
BZK;Elektrospekt B.V.;;1;;;;1
BZK;Elektrotechniek Schuurmans B.V.;;2;;;;2
BZK;Elektrotechnik Ralf Frenking;;3;;;;3
BZK;Elektrotechnisch Inspectie Instituut;;3;;;;3
BZK;Eline Hoftiezer;;1;;;;1
BZK;Elinex Power Solutions B.V.;;2;;;;2
BZK;Elite liften en roltrappen B.V.;;3;;;;3
BZK;Ellen Mouthaan Makelaardij o.g.;;;;;1;1
BZK;Elro Dakveiligheid B.V.;;1;;;;1
BZK;Elsenga Installatietechniek B.V.;;3;;;;3
BZK;Elycio Vertalers;;1;;;;1
BZK;Emmius Notarissen;;;;;1;1
BZK;Endenburg Elektrotechniek B.V.;;7;;;;7
BZK;Endevoets Dakbedekkingen;;2;;;;2
BZK;Endress + Hauser B.V.;;1;;;;1
BZK;Eneco Services B.V.;;2;;;1;2
BZK;Eneco Warmteproductie Utrecht B.V.;;;;;2;2
BZK;Eneco Wind B.V.;;1;;;;1
BZK;Eneco Zakelijk;;;4;;1;4
BZK;Enerdeco B.V.;;3;;;;3
BZK;Energie Consult Holland B.V.;;1;;;;1
BZK;Energie Service Dijkstra;;;;;1;1
BZK;Energy Management Consult B.V.;;4;;;;4
BZK;Enexis Netbeheer B.V.;;;;;2;2
BZK;Engelen-Groen Uden B.V.;;7;;;1;7
BZK;Engelsman Hoveniers B.V.;;7;;;1;7
BZK;ENGIE Services Noord locatie Leeuwarden;;7;;;;7
BZK;ENGIE Services West B.V.;;8;;;;8
BZK;ENGIE Services Zuid B.V.;;8;;;1;8
BZK;Enkoo;;3;;;;3
BZK;enterlye.com;;7;;;;7
BZK;EPEA B.V.;;1;;;;1
BZK;EPI Orange 21 B.V.;;;1;;;1
BZK;EPM B.V.;;3;;;;3
BZK;Epson Europe B.V.;;;3;;5;5
BZK;E-quipment B.V.;;1;;;;1
BZK;ER;;2;;;1;2
BZK;ERCO Lighting B.V.;;1;;;;1
BZK;Eric Alink Journalistiek en Tekstschrijven;;1;;;;1
BZK;Erick Geene Handelsonderneming V.O.F.;;2;;;;2
BZK;ERIKS Servicecenter Gelderland;;3;;;;3
BZK;Erkamp Projekt Service B.V.;;1;;;;1
BZK;Erven Bacilio M. Djaoen;;;;;4;4
BZK;Essent Retail Energie B.V.;;;1;;1;1
BZK;Eudokia Internet & Design;;;;;1;1
BZK;Eureka Internationaal B.V.;;1;;;;1
BZK;Eurocarbo Benelux B.V.;;2;;;;2
BZK;Eurofiber Holding B.V.;;2;;;;2
BZK;Eurofins Agro Testing Benelux Holding B.V.;;2;;;;2
BZK;Euromate B.V.;;1;;;;1
BZK;Europol;;2;;;;2
BZK;Eurorope on & offshore equipment;;2;;;;2
BZK;Eurosafe Solutions B.V.;;1;;;;1
BZK;Eurotrapliften B.V.;;2;;;;2
BZK;EusebiusBS (Arnhem) B.V.;;;;;7;7
BZK;EV Consult B.V.;;2;;;;2
BZK;Eva Holding B.V.;;2;;;;2
BZK;EV-Box;;1;;;;1
BZK;EVE Tilburg B.V.;;1;;;;1
BZK;Everseal B.V.;;;;;;
BZK;Ewac B.V.;;2;;;;2
BZK;EWZ adviseurs;;1;;;;1
BZK;Ex Interiors B.V.;;4;;;;4
BZK;Expertise Bureau Noord B.V.;;1;;;;1
BZK;Expl.mij. Automobielmusea in Nederland B.V.;;1;;;;1
BZK;Exploitatie Dwarstocht 6 Zaandam B.V.;;;;;3;3
BZK;Exploitatie Maatschappij Komfort B.V.;;5;;;;5
BZK;Exploitatiebedrijf Wierts B.V.;;2;;;;2
BZK;Exploitatiemaatschappij Busio B.V.;;;;;3;3
BZK;Exploitatiemij. Havencompl. Lauwersoog B.V.;;;;;2;2
BZK;Explosive Clearance Group B.V.;;3;;;;3
BZK;F. Michielsen Beheer B.V.;;;;;1;1
BZK;F.M.T. Beheer B.V.;;1;;;;1
BZK;Fa. Jimmink Julianadorp;;1;;;;1
BZK;Fa. Van Effrink & Malestein;;4;;;;4
BZK;FACADE ADVISEURS VOOR GEVELBOUW B.V.;;1;;;;1
BZK;Facilicom Facility Solutions B.V.;;;;;1;1
BZK;Facilicom PPS B30 B.V.;;;;;8;8
BZK;Facilicom PPS Doetinchem Exploitatie B.V.;;;;;7;7
BZK;Facilicom Solutions B.V.;;7;;;;7
BZK;Facilion B.V.;;1;;;;1
BZK;FACTO GEO;;1;;;;1
BZK;Fakton B.V.;;;;;2;2
BZK;Fakton Executives B.V.;;;;;1;1
BZK;Falco B.V.;;3;;;;3
BZK;Farraig C.V.;;;;;2;2
BZK;FELD;;1;;;;1
BZK;Feld Technische Dienst en Groen Onderhoud;;;;;2;2
BZK;Felspartners B.V.;;2;;;;2
BZK;Fentech;;3;;;;3
BZK;Ferretto Group Holland B.V.;;1;;;;1
BZK;Fervet Opus B.V.;;;;;1;1
BZK;Feuerstein Holding B.V.;;5;;;;5
BZK;Fewiro Wijchen B.V.;;8;;;;8
BZK;Fides B.V.;;2;;;;2
BZK;Fides Expertise B.V.;;3;;;;3
BZK;Fieten & Roos B.V.;;4;;;;4
BZK;Figo Figo Heavy Equipment;;2;;;;2
BZK;Fire Protection Support;;3;;;;3
BZK;Fire Safety First B.V.;;6;;;;6
BZK;Firesol B.V.;;2;;;;2
BZK;Firma Hof der Muzen;;1;;;;1
BZK;Firma Rhebergen;;;;;1;1
BZK;Firma Schuurmans;;2;;;;2
BZK;Firma Van Es Boomverzorging;;2;;;;2
BZK;Flamma Brandwerende Applicaties B.V.;;1;;;;1
BZK;Flora Nova Hoven.- en Groenvoorzieningen B.V.;;1;;;;1
BZK;Florie Makelaardij;;;;;2;2
BZK;Florisse De Maas B.V.;;;;;7;7
BZK;Flux Landscape Architecture B.V.;;2;;;;2
BZK;Flying Holland;;1;;;;1
BZK;FN2 B.V.;;;3;;7;7
BZK;Focus Amsterdam B.V.;;1;;;;1
BZK;Formabouw B.V.;;2;;;;2
BZK;Forteck Infra B.V.;;3;;;;3
BZK;Fortron B.V.;;5;;;;5
BZK;Foster en Gamko;;1;;;;1
BZK;Fotex Netherlands B.V.;;;;;7;7
BZK;Fource Automotive B.V.;;1;;;;1
BZK;Franke Koffieservices;;1;;;;1
BZK;Frens Construction N.V.;;6;;;;6
BZK;Frensly J.E. Constancia Jefcon Airconditioning;;1;;;;1
BZK;Frimex Service;;1;;;;1
BZK;Frisia Makelaars o.g.;;1;;;;1
BZK;Friso Civiel;;1;;;;1
BZK;Frontwise Facades;;2;;;;2
BZK;Fugro NL Land B.V.;;2;;;;2
BZK;Fundashon Cas Bonairiano;;;;;1;1
BZK;G & B Beheer B.V.;;1;;;;1
BZK;G & C Holding B.V.;;;;;2;2
BZK;G & S Bouw B.V.;;4;;;;4
BZK;G.C. de Jong Construction B.V.;;2;;;;2
BZK;GA Makelaars B.V.;;;;;1;1
BZK;Gako Allround Schoonmaakbedrijf V.O.F.;;1;;;;1
BZK;Galjema B.V. Technisch Adviesbureau;;4;;;;4
BZK;Galvano Groothandel B.V.;;;;;4;4
BZK;Garant Beveiliging;;1;;;;1
BZK;Garden Care B.V.;;1;;;;1
BZK;Garnet Bonaire B.V.;;4;;;;4
BZK;Gate2 Vastgoed B.V.;;;;;6;6
BZK;GEA Westfalia Separator Nederland B.V.;;1;;;;1
BZK;Gebiedsmanagers B.V.;;2;;;;2
BZK;Gebr. Barendsen B.V.;;2;;;;2
BZK;Gebr. Griekspoor B.V.;;3;;;;3
BZK;Gebr. Van der Veekens B.V.;;;1;;2;2
BZK;Gebr. Van Kessel B.V.;;5;;;;5
BZK;Gebr. Van Kessel Spec. Techn. en Prod. B.V.;;4;;;;4
BZK;GEJO MAATSCHAP;;;;;2;2
BZK;Gelders Isolatiebedrijf B.V.;;2;;;;2
BZK;Geleijns B.V.;;1;;;;1
BZK;Geluid Plus Adviseurs V.O.F.;;1;;;;1
BZK;Gemeentelijke IJsselmeervisafslag;;;1;;1;2
BZK;Generation Energy B.V.;;1;;;;1
BZK;GeO Architecten B.V.;;2;;;;2
BZK;Geo.xyz B.V.;;2;;;;2
BZK;GeoComfort B.V.;;2;;;;2
BZK;Geofox-Lexmond B.V.;;1;;;;1
BZK;Geomaat B.V.;;1;;;;1
BZK;Geomet B.V.;;2;;;;2
BZK;Geonius Geotechniek B.V.;;;;;1;1
BZK;GeoPhy B.V.;;;;;1;1
BZK;Geosonda B.V.;;1;;;;1
BZK;Geotron Caribbean, onderzoeksburo voor Grond;;2;;;;2
BZK;Gerco Brandpreventie B.V.;;5;;;;5
BZK;Gereedschapslijperij F.H.R. Orbons;;1;;;;1
BZK;Gerritjan Huinink Fotografie;;1;;;;1
BZK;Gerrits Glas- en Schilderwerken;;4;;;;4
BZK;Gestopt B.V.;;2;;;;2
BZK;Get out of here B.V.;;1;;;;1
BZK;Geurts Boom en Groen;;;;;1;1
BZK;Geveke B.V.;;1;;;;1
BZK;Gevelliften.nl B.V.;;2;;;;2
BZK;Gévier B.V.;;1;;;;1
BZK;GEWI Technical Services N.V.;;2;;;;2
BZK;GGB inBalans B.V.;;4;;;9;9
BZK;GGB inBalans DBMO B.V.;;1;;;;1
BZK;GGN Alkmaar;;1;;;;1
BZK;GHG B.V.;;;2;;4;4
BZK;Gielissen's Bedrijven B.V.;;2;;;;2
BZK;Gietema Wevers notarissen B.V.;;;;;1;1
BZK;Gijs Assmann;;2;;;;2
BZK;Gispen Outlet Delft;;1;;;;1
BZK;GL events World Forum Convention Center B.V.;;2;;;;2
BZK;Glaspunt B.V.;;1;;;;1
BZK;GMB Civiel B.V.;;2;;;;2
BZK;GMB Drinkwaterservice;;1;;;;1
BZK;GMB Rioleringstechnieken B.V.;;5;;;;5
BZK;Gom Schoonhouden;;2;;;;2
BZK;Gomperts Cooling Service N.V.;;4;;;;4
BZK;Gorissen Bedrijfskeukens B.V.;;1;;;;1
BZK;Goudappel Coffeng B.V.;;1;;;;1
BZK;Gouweloos Elektrotechniek B.V.;;7;;;;7
BZK;Gouwenberg vloeren.gordijnen.zonwering;;4;;;;4
BZK;Gppc Fons Bergmans;;1;;;;1
BZK;Grafisch Buro van Erkelens B.V.;;;1;;;1
BZK;Grand & Johnson B.V.;;;;;1;1
BZK;Grand Cafe Groningen;;1;;;;1
BZK;Granny's Corner;;1;1;;;1
BZK;Gras- en Groenvoeders Hoogland Marrum B.V.;;5;;;;5
BZK;GrausBouw B.V.;;2;;;;2
BZK;Greenchoice;;;6;;;6
BZK;Grimbergen & Van Putten Elektrotechniek B.V.;;1;;;;1
BZK;Grobbee Schilderwerk & Totaalonderhoud;;1;;;;1
BZK;Groen-Totaal;;2;;;;2
BZK;Grondbank De Bree;;5;;;;5
BZK;Grondboorbedrijf Haitjema B.V.;;5;;;;5
BZK;Grondboorbedrijf Klinge B.V.;;4;;;;4
BZK;Grondslag Milieukundig Adviesbureau;;2;;;;2
BZK;Groningen Airport Eelde N.V.;;;1;;3;3
BZK;Groningen Seaports N.V.;;;;;1;1
BZK;Groot Eco Advies;;1;;;;1
BZK;Groothandelsgebouwen N.V.;;;2;;4;4
BZK;Grottendieck Maatwerk;;;;;1;1
BZK;GS Consultancy;;2;;;;2
BZK;Guido Geelen B.V.;;1;;;;1
BZK;Gunnebo Nederland B.V.;;1;;;;1
BZK;Gusto di Casto B.V.;;1;;;;1
BZK;GVR500 Building B.V.;;;6;;7;7
BZK;GW Cross Media B.V.;;;;;1;1
BZK;H&N Multiprotections B.V.;;2;;;;2
BZK;H. Steeneveld;;;;;1;1
BZK;H.E.P.' Heij Elektronische Produkten;;1;;;;1
BZK;H.F.G. Hundertmark;;2;;;;2
BZK;H.G.M. Nouwens;;4;;;;4
BZK;H.J. Bischoff V.O.F.;;1;;;;1
BZK;H.O.D. Nederland B.V.;;;;;3;3
BZK;H.O.D. Presentie B.V.;;;;;2;2
BZK;H.P.V. Lumiere Classique B.V.;;1;;;;1
BZK;H+N+S B.V.;;1;;;;1
BZK;H4a Groen B.V.;;1;;;;1
BZK;Haagclean Products B.V.;;2;;;;2
BZK;Haarsma Infra & Milieu B.V.;;6;;;;6
BZK;Haase Garten- und Landschaftsbau Gm;;2;;;;2
BZK;Hagemann & Henrichsmann;;1;;;;1
BZK;Hakvoort Horeca B.V.;;1;;;;1
BZK;Halvermuhlen Onr. Goed & Exploit. Mij.;;;1;;4;4
BZK;Hamaland Advies;;;;;1;1
BZK;Hamer B.V.;;4;;;;4
BZK;Hamilton Consult B.V.;;2;;;;2
BZK;Hammer Fachmârkte für Heim-Ausstattung GmbH & Co. Betriebs KG Wesel;;1;;;;1
BZK;Hand.ond. Kroonpass. t.h.o.d.n. The Read Shop;;1;;;;1
BZK;Handels- en Ingenieursbur. Bakker & Co. B.V.;;1;;;;1
BZK;Handelsonderneming Bechtold;;1;;;;1
BZK;Handwerksservice;;2;;;;2
BZK;Hans Stassar Camping & Recreatie B.V.;;1;;;;1
BZK;Hanzevast Real Estate;;;1;;;1
BZK;Happel Cornelisse Verhoeven B.V.;;5;;;;5
BZK;Harvado B.V.;;4;;;;4
BZK;Harwig Communicatie & Veiligheid B.V.;;8;;;;8
BZK;Hase GmbH + Co. KG;;1;;;;1
BZK;Haskestaete Makelaardij B.V.;;;;;1;1
BZK;HaskoningDHV Nederland B.V.;;6;;;;6
BZK;Hatenboer-Water B.V.;;2;;;;2
BZK;Hautvas en Cuyvers bvba;;1;;;;1
BZK;Havenbedrijf Eemshaven B.V.;;;;;1;1
BZK;Havengebouw Amsterdam B.V.;;1;;;2;2
BZK;Haver Zonwering;;1;;;;1
BZK;Hazenberg Bouw B.V.;;8;;;;8
BZK;HBK 2000 Besturingstechniek B.V.;;4;;;;4
BZK;He Adviseurs;;2;;;;2
BZK;HEBB;;2;;;;2
BZK;Hectas Facility Services C.V.;;1;;;;1
BZK;Hefas Branddetectie B.V.;;1;;;;1
BZK;Hegeman Bouw & Infra B.V.;;5;;;;5
BZK;Heibrink Telecom Support B.V.;;2;;;;2
BZK;Heijdra Milieu Services B.V.;;1;;;;1
BZK;Heijmans Utiliteit;;11;;;;11
BZK;Heijmans Utiliteit Metaal;;4;;;;4
BZK;Heijmans Wegen B.V.;;7;;;;7
BZK;Heilijgers Bouw B.V.;;1;;;;1
BZK;Heinen & Partners B.V.;;3;;;;3
BZK;Heko;;2;;;;2
BZK;Hektec B.V.;;1;;;;1
BZK;Hellemans Consultancy B.V.;;2;;;;2
BZK;Helm bouwregie;;3;;;;3
BZK;Helmut Baxmann Heizungsbau GmbH;;1;;;;1
BZK;Hembrug Zaandam B.V.;;1;;;1;1
BZK;Henk Patat B.V.;;1;;;;1
BZK;Henriquez Enterprises N.V.;;;;;2;2
BZK;Heras B.V.;;8;;;1;8
BZK;Heras Ridderkerk;;3;;;;3
BZK;Heras Zwolle;;2;;;;2
BZK;Herbert Electrical Services;;1;;;;1
BZK;HermanDeGroot Ingenieurs en Vastgoedstrategen;;2;;;;2
BZK;Herruer Grond- Weg- en Waterbouw;;1;;;1;1
BZK;Herruer Holding B.V.;;4;1;;;4
BZK;Hertek B.V.;;3;;;;3
BZK;Hesuma B.V.;;2;;;;2
BZK;Het Bakkertje;;1;;;;1
BZK;Het Blauwe Paard Restauratie Atelier;;2;;;;2
BZK;Het kleine verschil B.V.;;4;;;;4
BZK;Het Nederlands Openluchtmuseum;;4;;;;4
BZK;Het NIC B.V.;;2;;;;2
BZK;Het Sleutelhuis B.V.;;1;;;;1
BZK;Heuvelman Ibis B.V.;;7;;;;7
BZK;Hevo B.V.;;4;;;;4
BZK;Hexta Hekwerk B.V.;;2;;;;2
BZK;Heyligar Zorg;;;;;2;2
BZK;HFB B.V.;;1;;;;1
BZK;Hinke Fongers Beheer Tupla B.V.;;;3;;6;6
BZK;HITA- Caribbean B.V.;;2;;;;2
BZK;Hobéon SKO B.V.;;2;;;;2
BZK;Hoefnagels Branddeuren B.V.;;2;;;;2
BZK;Hoefnagels Safety Services B.V.;;3;;;;3
BZK;Hoekstra & Partners Notarissen Zwolle;;;;;5;5
BZK;Hofman Vastgoed B.V.;;;;;4;4
BZK;Holding Beheermaatschappij Ropeni B.V.;;1;1;;;1
BZK;Holding R. Bodar B.V.;;1;;;;1
BZK;Holding van Landschoot B.V.;;;;;3;3
BZK;Holl. Syst. Elektr. Beveiliging Den Haag B.V.;;1;;;;1
BZK;Holland Manufacturing & Trading Company B.V.;;5;;;;5
BZK;Hollands Licht B.V.;;2;;;;2
BZK;Holtrop & Jansma B.V.;;4;;;;4
BZK;Homij Technische Installaties B.V.;;8;;;;8
BZK;Honeywell Building Solutions;;7;;;;7
BZK;Hoog Catharijne Mall of the Netherlands B.V.;;;;;3;3
BZK;Hoogers Kapsalon-Interieurs;;1;;;;1
BZK;Hoogveld Geo;;1;;;;1
BZK;Hootsmans Architectuurbureau B.V.;;4;;;;4
BZK;Hörmann Nederland B.V.;;1;;;;1
BZK;Horus Enterprises;;2;;;;2
BZK;Hospitality Design B.V.;;4;;;;4
BZK;Hostmanship Group Nederland B.V.;;1;;;;1
BZK;House of Lords B.V.;;1;;;;1
BZK;Hovart;;1;;;;1
BZK;Hovek Projectinrichting B.V.;;1;;;;1
BZK;Hoveniersbedrijf Hendriksen B.V.;;2;;;;2
BZK;Hoveniersbedrijf Kees de Bruin B.V.;;2;;;;2
BZK;Hoveniersbedrijf VITIS N.V.;;3;;;;3
BZK;HR Groep;;2;;;;2
BZK;HR Groep Streetcare B.V.;;1;;;;1
BZK;HR Groep Wayfinding B.V.;;1;;;;1
BZK;HTM Personenvervoer N.V.;;2;;;;2
BZK;Hudson Zoetermeer B.V.;;1;;;;1
BZK;Hugro Technics;;1;;;;1
BZK;Huizer Constructions N.V.;;6;;;;6
BZK;Hulscher B.V.;;2;;;;2
BZK;Hulshoff Digitaal Archiveren B.V.;;;;;5;5
BZK;HulstFlier Installateurs Elburg B.V.;;1;;;;1
BZK;HumbleTech;;3;;;;3
BZK;Humphrey's Arnhem B.V.;;1;;;;1
BZK;Hunneman Milieu-Advies Raalte B.V.;;1;;;;1
BZK;Huys te Voorn Vastgoed B.V.;;;4;;6;7
BZK;HV Advies en Opleidingen;;2;;;;2
BZK;HVB Constructie B.V.;;4;;;;4
BZK;HVC Warmte B.V.;;4;;;;4
BZK;HVS Consultant;;1;;;;1
BZK;Hydroscope B.V.;;5;;;;5
BZK;I.B.V. NV;;2;;;;2
BZK;I.O.S. Boiten B.V.;;4;;;;4
BZK;Ibis B.V.;;1;;;;1
BZK;IBO Bonaire N.V.;;2;;;;2
BZK;Icat Textielrestauratie B.V.;;1;;;;1
BZK;ICS Adviseurs;;3;;;;3
BZK;ID bouwen van architectuur B.V.;;2;;;;2
BZK;Ideacura;;;;;2;2
BZK;If Technology B.V.;;3;;;;3
BZK;ifsa;;2;;;;2
BZK;IGG bouweconomie;;4;;;;4
BZK;Igluu B.V.;;1;;;;1
BZK;IJbouw B.V.;;6;;;;6
BZK;IKA Nederland;;1;;;4;4
BZK;Imagination Technologies B.V.;;2;;;;2
BZK;IMD Raadgevende Ingenieurs;;4;;;;4
BZK;IMI Aero-Dynamiek B.V.;;3;;;;3
BZK;Imming Logistics Fine Art B.V.;;2;;;;2
BZK;Immolab B.V.;;2;;;;2
BZK;IMNederland Credit Management Services;;1;;;;1
BZK;in60seconds B.V.;;1;;;;1
BZK;Inbo;;4;;;2;4
BZK;Inbraakpreventie 'M.I.B.' B.V.;;;;;1;1
BZK;Incassobureau Plaggemars;;;;;1;1
BZK;Independent Consulting Engineers N.V.;;1;;;;1
BZK;Independent Solar Systems B.V.;;2;;;;2
BZK;Indisch Restaurant Garoeda;;1;;;;1
BZK;Industrial Solutions Zuid-Oost B.V.;;3;;;;3
BZK;Industrieel Klimmen B.V.;;1;;;;1
BZK;Indutech;;1;;;;1
BZK;Infoplaza B.V.;;1;;;;1
BZK;Infrabouw B.V.;;2;;;;2
BZK;Infrasoil B.V.;;;;;2;1
BZK;Infrastructure Services & Projects B.V.;;5;;;;5
BZK;Ing.bur. Beton en Staalkonstr. A. Palte B.V.;;2;;;;2
BZK;Ing.bur. Bouwtechn. Goudstikker-de Vries B.V.;;1;;;;1
BZK;Ing.bur. en Techn. Hand.ondernem. Autron B.V.;;5;;;;5
BZK;Ingenieursbureau Haboldt B.V.;;7;;;;7
BZK;Ingenieursbureau International N.V.;;1;;;;1
BZK;Ingenieursbureau ISO3 B.V.;;1;;;;1
BZK;Ingenieursbureau van Oossanen;;1;;;;1
BZK;Ingenieursbureau Wassenaar B.V.;;2;;;;2
BZK;Ingenieursburo van Ierssel B.V.;;2;;;;2
