GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,WEGNAAM,ID,Shape__Area,Shape__Length
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,75.180699,"75,180699",Randstad Zuid,RZ,85940.357,441516.255963,51.9577842486062,4.38248171863908,Prorail,L0004,bestaand,,4.860245,283,d9bdd70aaa8a48dc8fc7e109f53e5b6e,2,gerealiseerd,2022/05/10 10:52:45+00,,6069997,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,75.177064,"75,177064",Randstad Zuid,RZ,85950.869,441519.617852,51.9578157684297,4.38263395492557,Prorail,L0004,bestaand,,4.858641,283,3a803e04497d45fca9de6e5ac613e44f,2,gerealiseerd,2022/05/10 10:52:35+00,,6069999,0,0
,,,,,,,,,,,85089.549454,444294.6295,51.9826472135426,4.36953940574192,Prorail,L0004,bestaand,,1.163488,283,110928ce8b1f445998471e9afa2d25b0,1,gerealiseerd,2015/07/30 13:45:41+00,,6070002,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,76.461984,"76,461984",Randstad Zuid,RZ,86336.835,440301.396534,51.9469153128085,4.3884919728146,Prorail,L0004,bestaand,,12.033714,283,808a2c0955d143e199b2b49a070a8662,1,gerealiseerd,2020/06/11 13:30:38+00,,6070041,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,65.827859,"65,827859",Randstad Zuid,RZ,82272.906341,450017.2645,52.0337141722284,4.32732965744202,Prorail,L0004,bestaand,,29.530678,283,870cf2a272e14049a5f75afd4c723769,1,gerealiseerd,2015/07/28 14:52:30+00,,6070050,0,0
564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,23.685513,"23,685513",Randstad Zuid,RZ,83418.828,454316.8875,52.0725034247237,4.34312600097464,Prorail,L0004,bestaand,,4.437858,283,4c3abe16802c45d1808015b6c5b434ea,1,gerealiseerd,2015/08/04 15:28:13+00,,6070051,0,0
074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,35.841546,"35,841546",Randstad Noord,RN,116359.3575,520069.690118,52.666713865507,4.81600271015147,Prorail,L0004,bestaand,,3.928401,283,a4294783135a4d32b6019e627ee15d3f,2,gerealiseerd,2021/02/17 08:34:07+00,,6070071,0,0
,,,,,,,,,,,79199.34,387872.204,51.4748000344428,4.29612428873319,Prorail,L0004,bestaand,,6.1994,283,fc13fbb51b254b41930aa794995e976d,1,gerealiseerd,2020/08/20 07:49:14+00,,6070102,0,0
078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,60.625371,"60,625371",Randstad Noord,RN,110636.451,502133.561143,52.5050916229947,4.73380321467556,Prorail,L0004,bestaand,,9.313129,283,35bac46aead54c5f8a2a2d2ff86bf871,1,gerealiseerd,2015/09/08 11:09:33+00,,6070144,0,0
664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,41.703271,"41,703271",Randstad Zuid,RZ,96320.403,432289.816637,51.8760551531824,4.535053052297,Prorail,L0004,bestaand,,15.06467,283,2f2d5df3d1024cb0b2a5a7b65a545f68,1,gerealiseerd,2016/02/08 12:50:23+00,,6070166,0,0
055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,10.069589,"10,069589",Zuid,Z,201509.502,381423.429386,51.4200144199865,6.05584449564945,Prorail,L0004,bestaand,,1.420559,283,f237366fafb74665b15dc75000c40851,1,gerealiseerd,2015/04/30 08:59:03+00,,6070259,0,0
,,,,,,,,,,,79225.61353,387872.9925,51.4748106546215,4.2965022356519,Prorail,L0004,bestaand,,6.416996,283,86039ae534584e2db3271c985007a234,1,gerealiseerd,2022/02/02 09:25:14+00,,6070290,0,0
078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,66.975195,"66,975195",Randstad Noord,RN,115433.1415,498820.696639,52.4756870448276,4.80483921045448,Prorail,L0004,bestaand,,5.078871,283,473f7ecf36e647b58480544a482228e8,1,gerealiseerd,2015/09/08 11:09:33+00,,6070383,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,6.439387,"6,439387",Randstad Zuid,RZ,99575.8345,448918.548,52.0258391067765,4.57964067515288,Prorail,L0004,bestaand,,4.815708,283,d86e5b316a9b4772874d926ea8ca660b,1,gerealiseerd,2021/01/12 07:38:39+00,,6070407,0,0
,,,,,,,,,,,79203.789504,387674.6415,51.4730250720965,4.29623087575349,Prorail,L0004,bestaand,,5.88378,283,5d6ada89b4f24fc198787e4939b4502c,1,gerealiseerd,2020/08/20 07:49:14+00,,6070462,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,74.638725,"74,638725",Randstad Zuid,RZ,85778.517,442028.775224,51.9623701612319,4.380024175025,Prorail,L0004,bestaand,,6.862868,283,109aac0cf05d4632912a17f149a5020e,1,gerealiseerd,2020/06/11 13:30:45+00,,6070501,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,54.790114,"54,790114",Zuid,Z,45451.535022,391305.7565,51.5001036844772,3.80943605191451,Prorail,L0004,bestaand,,12.453259,283,6e9da3788ddc44fc98388823f6d2e88c,1,gerealiseerd,2015/07/09 09:03:46+00,,6070510,0,0
,,,,,,,,,,,79216.162929,388240.0525,51.4781082753399,4.29628717073477,Prorail,L0004,bestaand,,8.873647,283,eec5386017854499bac05401ad234af3,1,gerealiseerd,2021/10/14 13:29:44+00,,6070527,0,0
204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.631818,"33,631818",Noord-Oost,NO,235376.334701,502853.7345,52.5074532651947,6.57110417995551,Prorail,L0004,bestaand,,0.748009,283,c09548c01fa4469cb713dc96c4bc069b,0,gerealiseerd,2022/01/13 06:37:02+00,,6070557,0,0
,,,,,,,,,,,79206.534731,388605.8445,51.4813944750065,4.29606978982269,Prorail,L0004,bestaand,,5.710007,283,2448f9a88bb544f484bdea9fef48db2d,1,gerealiseerd,2020/08/20 07:49:14+00,,6070577,0,0
105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,23.536352,"23,536352",Randstad Noord,RN,116216.330381,449488.0225,52.0323706283766,4.82202413748131,Prorail,L0004,bestaand,,41.153555,283,a5168249db6b4e4280b2cc056fb3242e,1,gerealiseerd,2015/07/23 07:47:17+00,,6070706,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,72.293214,"72,293214",Randstad Zuid,RZ,85082.1475,444273.753354,51.98245866727,4.36943593093831,Prorail,L0004,bestaand,,5.416147,283,aa3b7b1b3e4e41c19ab423fb26944e61,1,gerealiseerd,2020/06/11 13:30:42+00,,6070722,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,76.458616,"76,458616",Randstad Zuid,RZ,86325.4765,440298.762345,51.9468902359522,4.3883273131876,Prorail,L0004,bestaand,,6.280729,283,31ce7b16da5a4bb8a4ff6d14ad416bc2,1,gerealiseerd,2020/06/11 13:30:22+00,,6070729,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,10.295976,"10,295976",Randstad Zuid,RZ,104237.8555,453147.916063,52.0642967411669,4.64693526360924,Prorail,L0004,bestaand,,2.387685,283,210c1567eb734363abff10101761cb6d,2,gerealiseerd,2022/03/16 14:47:38+00,,6070749,0,0
,,,,,,,,,,,99514.4035,465531.34204,52.1751367806267,4.57604116674282,Prorail,L0004,bestaand,,5.107627,283,18589164bc4f405dbd3cee5d45abc216,1,gerealiseerd,2023/01/09 10:46:12+00,,6070792,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,76.304816,"76,304816",Randstad Zuid,RZ,86280.2565,440440.340031,51.948157021365,4.38764135810307,Prorail,L0004,bestaand,,6.919431,283,e144a4d85a664bc0b4df22f5f747c64c,1,gerealiseerd,2015/07/28 14:52:30+00,,6070796,0,0
105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,24.93566,"24,935660",Randstad Zuid,RZ,115066.346896,448702.053,52.0252249278136,4.80535844522503,Prorail,L0004,bestaand,,6.797413,283,09011105cd604c2ebecfe9c2c1443b52,2,gerealiseerd,2020/12/09 11:00:35+00,,6070854,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,12.809635,"12,809635",Randstad Zuid,RZ,104346.874,455642.7835,52.0867291866206,4.64815466310972,Prorail,L0004,bestaand,,5.147559,283,bd9c9c4ceee2404f849262e5fc1d34cd,2,gerealiseerd,2022/03/08 10:47:26+00,,6070858,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,12.804248,"12,804248",Randstad Zuid,RZ,104349.47,455642.535327,52.0867271936798,4.64819257358956,Prorail,L0004,bestaand,,2.190163,283,ecad220b59fd4ab5b2d9dd8bd6f37b58,2,gerealiseerd,2022/03/08 10:47:26+00,,6070923,0,0
,,,,,,,,,,,85090.692985,444290.89,51.9826137505398,4.36955681164712,Prorail,L0004,bestaand,,0.990011,283,fdc4f29b8b74491d9d45ae0407ebe9ae,1,gerealiseerd,2015/07/28 14:52:29+00,,6070972,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,12.775129,"12,775129",Randstad Zuid,RZ,104345.474,455613.84647,52.0864689892263,4.64813853571938,Prorail,L0004,bestaand,,2.224292,283,3ffee57f3165454faa1fc0ba0a4ef423,2,gerealiseerd,2022/03/08 10:47:26+00,,6070977,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,13.803906,"13,803906",Randstad Zuid,RZ,104506.5595,456617.843822,52.0955070487783,4.65033996937339,Prorail,L0004,bestaand,,2.194905,283,fbef8393003b4cdda879dde808c515c1,2,gerealiseerd,2022/03/08 10:47:26+00,,6070979,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,14.287451,"14,287451",Randstad Zuid,RZ,104756.757,457029.872713,52.0992328907269,4.65393014860018,Prorail,L0004,bestaand,,2.235097,283,9317ed53fd2e40b9bcfade7164209142,3,gerealiseerd,2022/03/08 10:47:26+00,,6070982,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,12.423839,"12,423839",Randstad Zuid,RZ,104306.6805,455257.824339,52.0832657169192,4.64762548167216,Prorail,L0004,bestaand,,2.39821,283,890ae6dec1f54ccd9840ce20e412f11f,2,gerealiseerd,2022/03/08 10:47:26+00,,6070984,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,77.620036,"77,620036",Randstad Zuid,RZ,86689.676,439190.678625,51.9369766209072,4.39384414568546,Prorail,L0004,bestaand,,6.457517,283,a9f9019bb0f44bb990752ed09a423af6,1,gerealiseerd,2015/07/28 14:52:30+00,,6071009,0,0
555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,83.783934,"83,783934",Randstad Zuid,RZ,91724.6375,437756.996418,51.9246874451805,4.46731629222434,Prorail,L0004,bestaand,,756.564793,283,9c83637837ab417e92e3f1505420dab2,1,gerealiseerd,2015/08/03 08:58:15+00,,6071010,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,74.643284,"74,643284",Randstad Zuid,RZ,85789.1515,442032.133499,51.9624016670349,4.38017820795023,Prorail,L0004,bestaand,,6.337517,283,b4af83f9a69c4eb4b08ae62d0cc6c2d5,1,gerealiseerd,2020/06/11 13:30:18+00,,6071018,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,64.522388,"64,522388",Randstad Zuid,RZ,81470.208698,451056.5855,52.0429485009384,4.31541014051895,Prorail,L0004,bestaand,,38.726581,283,2bb218f7b4f0432db8661787c3aa6720,1,gerealiseerd,2018/01/22 16:56:08+00,,6071026,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,12.423796,"12,423796",Randstad Zuid,RZ,104308.2175,455257.626704,52.0832640814008,4.64764793293858,Prorail,L0004,bestaand,,2.386506,283,4e46e820157849c0bca8d8d255fb073b,1,gerealiseerd,2022/03/08 10:47:26+00,,6071037,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,74.445067,"74,445067",Randstad Zuid,RZ,85719.6855,442213.574325,51.9640236309208,4.37913099716255,Prorail,L0004,bestaand,,5.973155,283,3f4ab53fd9aa45f58c507e49a9ad06c9,1,gerealiseerd,2015/07/28 14:52:30+00,,6071062,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,76.309221,"76,309221",Randstad Zuid,RZ,86291.445,440443.96627,51.9481909938388,4.38780335117305,Prorail,L0004,bestaand,,5.930148,283,96e238eed41b48ab89f252f8535f9c3d,1,gerealiseerd,2015/07/28 14:52:30+00,,6071084,0,0
,,,,,,,,,,,164714.902334,557003.4625,52.9999049706887,5.53191372917544,Súdwest Fryslân,G1900,bestaand,,14.151898,283,b8ac16f889cb4d0f9ec0640e6488b06d,1,gerealiseerd,2022/05/30 12:33:08+00,,6071135,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,30.933365,"30,933365",Noord-Oost,NO,164740.064294,557001.2445,52.9998845848012,5.53228845815743,Súdwest Fryslân,G1900,bestaand,,118.710418,283,01e8be407cb74c3a9351ae6aa101408c,1,gerealiseerd,2020/10/09 23:06:37+00,,6071138,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,74.449408,"74,449408",Randstad Zuid,RZ,85731.0685,442217.234329,51.9640579428726,4.3792958637645,Prorail,L0004,bestaand,,6.435548,283,c7831ff543bd402a85825e23f77d0a59,1,gerealiseerd,2015/07/28 14:52:30+00,,6071146,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,12.423855,"12,423855",Randstad Zuid,RZ,104307.6335,455257.737775,52.0832650261819,4.64763939698773,Prorail,L0004,bestaand,,2.397063,283,c11e8a04a7a24e6882b7ae81f335edb0,1,gerealiseerd,2022/03/08 10:47:26+00,,6071210,0,0
080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,10.70962,"10,709620",Randstad Noord,RN,127338.733141,476237.214,52.2734518342688,4.98192541100418,Prorail,L0004,bestaand,,15.677955,283,326d7a4f0b934bfd907aed286ef8adb3,1,gerealiseerd,2021/08/20 06:29:25+00,,6071222,0,0
106,,106,106__,Gouda - Moordrecht Aansl. Noord,Gd-Apn,Gouda - Alphen a/d Rijn ,1.733354,"1,733354",Randstad Zuid,RZ,106549.776,448062.9535,52.0188024489596,4.68136829713064,Prorail,L0004,bestaand,,3.819431,283,a0f2435e5bf44f90ad1b2aa65799d24d,1,gerealiseerd,2020/01/08 07:08:40+00,,6071238,0,0
,,,,,,,,,,,99386.953,465399.82236,52.1739419717194,4.57419964695262,Prorail,L0004,bestaand,,10.637781,283,8e7f1b4e33de49b7891ad64af5651028,1,gerealiseerd,2015/07/29 14:21:24+00,,6071273,0,0
533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.03585,"15,035850",Randstad Noord,RN,121763.51,455660.122552,52.0882044503066,4.90225740941567,Prorail,L0004,bestaand,,10.773143,283,11bf0be9aa624e4a86cb9870941a680d,1,gerealiseerd,2015/07/23 13:46:32+00,,6071287,0,0
105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,26.240389,"26,240389",Randstad Zuid,RZ,113976.868314,447974.0175,52.0186020411091,4.78957251871634,Prorail,L0004,bestaand,,30.69665,283,aa02411010d841cd876eb81f129b5d06,1,gerealiseerd,2015/07/23 07:47:17+00,,6071289,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,13.316717,"13,316717",Randstad Zuid,RZ,104403.196,456145.934565,52.0912563664594,4.64890170900475,Prorail,L0004,bestaand,,2.231656,283,409c959c037441b5a8cbd05e5da90649,1,gerealiseerd,2022/03/08 10:47:26+00,,6071299,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,11.537486,"11,537486",Randstad Zuid,RZ,104210.686,454377.420682,52.0753443543391,4.64635615536692,Prorail,L0004,bestaand,,2.160493,283,e33ace0c6ce0414792817990656ccf73,1,gerealiseerd,2022/03/08 10:47:26+00,,6071305,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,77.626724,"77,626724",Randstad Zuid,RZ,86679.0225,439184.232848,51.9369173829631,4.39369052762491,Prorail,L0004,bestaand,,5.970253,283,21bab06236cb41009d8b21b54c646ba6,1,gerealiseerd,2015/07/28 14:52:30+00,,6071335,0,0
105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,24.911152,"24,911152",Randstad Zuid,RZ,115061.985452,448713.192,52.0253247282219,4.8052936007606,Prorail,L0004,bestaand,,7.372583,283,85f67e6f0beb4d0495a19bcc730f3151,2,gerealiseerd,2020/12/09 11:00:35+00,,6071346,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,13.31548,"13,315480",Randstad Zuid,RZ,104401.387,456146.101,52.0912576969443,4.64887528972646,Prorail,L0004,bestaand,,5.21971,283,d02cd7f9f7804041b97e2e64c08a0e08,1,gerealiseerd,2022/03/08 10:47:26+00,,6071355,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,10.675132,"10,675132",Randstad Zuid,RZ,104196.5645,453520.351767,52.0676402031476,4.64627774693611,Prorail,L0004,bestaand,,12.551355,283,f53b02bdbbf84c9e9654144f86f4c337,1,gerealiseerd,2019/12/13 11:04:16+00,,6071362,0,0
106,,106,106__,Gouda - Moordrecht Aansl. Noord,Gd-Apn,Gouda - Alphen a/d Rijn ,1.730545,"1,730545",Randstad Zuid,RZ,106564.588224,448066.5335,52.0188359178921,4.68158356298295,Prorail,L0004,bestaand,,37.474055,283,8da3adf9630d4b56b9710d5587d84a19,1,gerealiseerd,2022/08/09 13:51:51+00,,6071404,0,0
112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70.481133,"70,481133",Randstad Zuid,RZ,84511.2425,445993.764764,51.9978442214363,4.36077303524813,Prorail,L0004,bestaand,,4.850723,283,fd9d2817b7574f61b14e7c8662d22890,1,gerealiseerd,2015/07/28 14:52:30+00,,6071499,0,0
125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,32.720395,"32,720395",Zuid,Z,144040.739365,399705.915,51.5861600125196,5.22907051237903,Prorail,L0004,bestaand,,13.457459,283,88cba5f7b70b4103b94ea1635de45719,1,gerealiseerd,2020/12/04 09:34:22+00,,6071667,0,0
166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,130.188582,"130,188582",Randstad Zuid,RZ,98358.304631,464127.2695,52.1624008099807,4.55937560781479,Prorail,L0004,bestaand,,16.657067,283,22cb41d6be5048dd91d8e3063bd2f536,1,gerealiseerd,2020/12/04 10:09:01+00,,6071672,0,0
105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,25.476481,"25,476481",Randstad Zuid,RZ,114604.024284,448409.713,52.0225639773116,4.79865712241124,Prorail,L0004,bestaand,,10.738703,283,4b05767409b94cc9bac93a050c540159,1,gerealiseerd,2020/12/09 11:00:35+00,,6071721,0,0
,,,,,,,,,,,90512.4675,437889.916274,51.9257428223016,4.44967127996974,Rotterdam,G0599,bestaand,,427.300236,283,16fd0171147c4cac9e050210a7e24119,1,gerealiseerd,2015/07/20 09:38:58+00,,6071805,0,0
055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,31.677897,"31,677897",Zuid,Z,180545.186,385924.154727,51.4618082435869,5.75478577895135,Prorail,L0004,bestaand,,4.770267,283,83ba31a07c3e4bbfaae055bfa96abf00,1,gerealiseerd,2023/01/22 18:41:59+00,,6071810,0,0
210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,13.831003,"13,831003",Noord-Oost,NO,220669.585115,457361.0835,52.1005914236817,6.34565284588753,Prorail,L0004,bestaand,,4.198779,283,78ac7019224548e2af0f21e36651c28e,1,gerealiseerd,2016/02/19 10:18:27+00,,6071885,0,0
031,a,31,031_a,Zutphen - Hengelo,Zp-Esg,Zutphen - Enschede Grens ,35.779838,"35,779838",Noord-Oost,NO,242152.7413,473734.55,52.2447579907537,6.66333874507087,Prorail,L0004,bestaand,,14.17504,283,e6f64edf4e6541cbb72932f0100a3dce,1,gerealiseerd,2015/01/05 13:33:06+00,,6071942,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,27.503378,"27,503378",Noord-Oost,NO,222089.2755,437701.012499,51.9237346589278,6.36251663439296,Prorail,L0004,bestaand,,2.164408,283,9f992418423843298e5b7193a7508844,1,gerealiseerd,2020/05/07 08:07:24+00,,6071996,0,0
,,,,,,,,,,,222094.9265,437706.705862,51.9237851444391,6.36259988578799,Prorail,L0004,bestaand,,5.202842,283,305db4069af249938efe1a59eb8965b5,1,gerealiseerd,2020/05/07 08:07:24+00,,6072049,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,29.957,"29,957000",Noord-Oost,NO,220138.705795,439175.582,51.9372188828405,6.33444334778618,Prorail,L0004,bestaand,,5.343549,283,9da51f37edec4e738cf68d4d73b11430,1,gerealiseerd,2020/05/07 08:05:22+00,,6072103,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,29.964246,"29,964246",Noord-Oost,NO,220143.56837,439180.9795,51.9372668215735,6.33451507302828,Prorail,L0004,bestaand,,13.363669,283,a14f41d4c82b4d65ba4a6e2b30dd21e6,1,gerealiseerd,2020/05/07 08:05:22+00,,6072111,0,0
163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.925729,"43,925729",Randstad Zuid,RZ,95312.076159,434296.464,51.8939826784978,4.52006409257979,Prorail,L0004,bestaand,,700.989235,283,0c4b7d21d8b84547a182f21b676ccd07,1,gerealiseerd,2021/10/11 10:55:57+00,,6072123,0,0
031,a,31,031_a,Zutphen - Hengelo,Zp-Esg,Zutphen - Enschede Grens ,23.320877,"23,320877",Noord-Oost,NO,231324.099197,468224.8155,52.1968516918309,6.50356921259367,Prorail,L0004,bestaand,,7.369639,283,245d79bc6c7146d18dad15f535e6f5f3,1,gerealiseerd,2016/02/19 10:16:43+00,,6072173,0,0
055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,30.015121,"30,015121",Zuid,Z,182154.4865,385497.378231,51.4578968941085,5.77790953119736,Prorail,L0004,bestaand,,1.301691,283,a8e16f8d0c5e4e3dbfd938edc08e30e3,1,gerealiseerd,2021/01/08 15:17:02+00,,6072245,0,0
433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,6.367239,"6,367239",Zuid,Z,184363.478,339799.4885,51.047028226733,5.80591975310772,Prorail,L0004,bestaand,,6.928001,283,a4980190dad946a1a6281d1b3e99a3ff,1,gerealiseerd,2021/04/13 12:03:40+00,,6072352,0,0
433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,6.485962,"6,485962",Zuid,Z,184369.6585,339919.565,51.0481072278468,5.80601769762016,Prorail,L0004,bestaand,,6.935825,283,affa978a64de4e1298d63420e05ab8d7,1,gerealiseerd,2021/04/13 12:03:40+00,,6072359,0,0
433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,6.546207,"6,546207",Zuid,Z,184372.676,339979.619,51.048646873688,5.80606563549303,Prorail,L0004,bestaand,,6.936591,283,e93be24659eb4f7292fd8ac8e059b01d,1,gerealiseerd,2021/04/13 12:03:40+00,,6072361,0,0
433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,6.725848,"6,725848",Zuid,Z,184381.921628,340159.383,51.0502622236624,5.80621217751423,Prorail,L0004,bestaand,,6.968377,283,39a02a88b43645ac839da2ce26843372,1,gerealiseerd,2021/04/13 12:03:40+00,,6072362,0,0
028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,57.167909,"57,167909",Noord-Oost,NO,261306.473,471585.692176,52.222087746344,6.94303226106599,Prorail,L0004,bestaand,,3.469093,283,283eb1bab9654d36a5c9454c3d7ddea4,1,gerealiseerd,2015/11/19 13:47:13+00,,6072480,0,0
052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,51.019828,"51,019828",Zuid,Z,197686.101,398076.71612,51.5700001289126,6.00290360155866,Prorail,L0004,bestaand,,8.992534,283,989320b647404c79b6e83496687387da,1,gerealiseerd,2020/10/30 22:08:22+00,,6072495,0,0
653,a,653,653_a,Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,101.830975,"101,830975",Noord-Oost,NO,253720.897544,575708.4125,53.15898730875,6.86316147866723,Prorail,L0004,bestaand,,10.093429,283,508c3da863bd4809a51578f73593d355,1,gerealiseerd,2020/06/26 07:01:59+00,,6072514,0,0
018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,65.905578,"65,905578",Noord-Oost,NO,205396.622043,495464.012,52.4446293459038,6.12845092049067,Prorail,L0004,bestaand,,1.763981,283,97df73cff7c342a8ab691888df624c25,1,gerealiseerd,2015/11/16 14:54:49+00,,6072522,0,0
206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,6.637883,"6,637883",Noord-Oost,NO,207627.15,497731.976302,52.4648011680335,6.16161210114048,Prorail,L0004,bestaand,,14.600966,283,bc194e3c1adb49759cf4343069088682,1,gerealiseerd,2015/11/25 15:34:39+00,,6072533,0,0
