IMGEO_LOKAALID;ID;IMGEO_OBJECTBEGIN;IMGEO_TYPE_PLUS;IMGEO_BRONHOUDER;IMGEO_KLASSE;X;Y;LONG;LAT;STADSDEELCODE;STADSDEELNAAM;WIJKCODE;WIJKNAAM;BUURTCODE;BUURTNAAM;STRAAT
G0518.1E0A6F18-7354-E183-E053-530A0B0A8A7D;60622067;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80790.5;456238.182;4.304377856761401;52.0894240924524;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Burgemeester De Monchyplein
G0518.2057AF36-BC3D-C1FE-E053-530A0B0ACA32;61301514;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83098.708;456552.826;4.337986123032972;52.09255636340943;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-BC44-C1FE-E053-530A0B0ACA32;61301521;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83214.457;456401.674;4.339706740243309;52.09121301079423;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-BF7C-C1FE-E053-530A0B0ACA32;61301543;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83324.783;456765.851;4.341239796459483;52.09450009958445;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-EB00-C1FE-E053-530A0B0ACA32;61301406;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;82514.711;455547.747;4.329679206660443;52.08344775322385;7;Haagse Hout;26;Bezuidenhout;64;Bezuidenhout-West;Bezuidenhoutseweg
G0518.2057AF36-BF84-C1FE-E053-530A0B0ACA32;61301551;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83325.894;456441.093;4.341324283912456;52.091581701251044;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-BF88-C1FE-E053-530A0B0ACA32;61301555;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83300.344;456529.387;4.34093294591802;52.09237187517508;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;'s-Gravenhaagse Bos
G0518.2057AF36-BF9E-C1FE-E053-530A0B0ACA32;61301577;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83536.773;456409.396;4.344407613039654;52.09132410804492;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Bezuidenhoutseweg
G0518.2057AF36-C2CE-C1FE-E053-530A0B0ACA32;61301591;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83648.932;456284.702;4.346070077384002;52.09021797043596;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Vlaskamp
G0518.2057AF36-C2CF-C1FE-E053-530A0B0ACA32;61301592;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83646.645;456307.586;4.34603192262002;52.09042333047171;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Vlaskamp
G0518.2057AF36-C2D8-C1FE-E053-530A0B0ACA32;61301601;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83728.301;455524.549;4.347386884643738;52.083396815664585;7;Haagse Hout;26;Bezuidenhout;66;Bezuidenhout-Oost;Schenkkade
G0518.2057AF36-C2D9-C1FE-E053-530A0B0ACA32;61301602;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83876.87;456400.612;4.3493713747220095;52.091288965643514;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Roggekamp
G0518.2057AF36-C2E5-C1FE-E053-530A0B0ACA32;61301614;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;83753.617;456431.172;4.347566760528665;52.09154775500151;7;Haagse Hout;25;Mariahoeve en Marlot;67;Kampen;Vlaskamp
G0518.2057AF36-C63A-C1FE-E053-530A0B0ACA32;61301664;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84130.214;457134.786;4.352914972627721;52.09791936652879;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Reigersbergen
G0518.2057AF36-C646-C1FE-E053-530A0B0ACA32;61301676;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84137.548;457389.893;4.352968947958736;52.1002129115764;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Park Marlot
G0518.2057AF36-C64D-C1FE-E053-530A0B0ACA32;61301683;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84372.595;456287.924;4.3566272263620585;52.09033971955403;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Denenburg
G0518.2057AF36-C97A-C1FE-E053-530A0B0ACA32;61301689;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84430.662;456601.855;4.357409416246764;52.093168379663;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;De Horst
G0518.2057AF36-C97C-C1FE-E053-530A0B0ACA32;61301691;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84380.427;455996.03;4.356801940600456;52.08771750620749;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Reigersbergenweg
G0518.2057AF36-C992-C1FE-E053-530A0B0ACA32;61301713;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84512.76;457478.207;4.358426034210221;52.10105449088696;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Bloklandenplein
G0518.1E0A6F18-75DC-E183-E053-530A0B0A8A7D;60622084;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80786.882;455343.98;4.304519663551957;52.08138764373711;5;Centrum;28;Centrum;11;Kortenbos;Paleistuin
G0518.1E0A6F18-75E6-E183-E053-530A0B0A8A7D;60622094;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80918.791;453924.9;4.3067518241073115;52.068652370003974;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Teniersplantsoen
G0518.1E0A6F18-75E7-E183-E053-530A0B0A8A7D;60622095;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80922.179;453926.685;4.306800841198309;52.06866886454819;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Teniersplantsoen
G0518.1E0A6F18-75E8-E183-E053-530A0B0A8A7D;60622096;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80890.85;453972.939;4.306333953041966;52.06908034778732;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Teniersplantsoen
G0518.1E0A6F18-75EC-E183-E053-530A0B0A8A7D;60622100;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80893.465;453972.133;4.306372260831601;52.06907345434283;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Teniersplantsoen
G0518.1E0A6F18-75EE-E183-E053-530A0B0A8A7D;60622102;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80893.011;453261.704;4.3065198574881425;52.06268892455708;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Mijtensstraat
G0518.1E0A6F18-75F0-E183-E053-530A0B0A8A7D;60622104;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80891.073;453269.163;4.30648998201669;52.06275569771782;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Mijtensstraat
G0518.1E0A6F18-75F2-E183-E053-530A0B0A8A7D;60622106;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80889.125;453276.557;4.306459974760896;52.06282188539126;5;Centrum;29;Schildersbuurt;15;Schildersbuurt-West;Mijtensstraat
G0518.1E0A6F18-7878-E183-E053-530A0B0A8A7D;60622137;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80885.62;454319.717;4.306182384333476;52.07219606299073;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Om-en-Bij
G0518.1E0A6F18-787B-E183-E053-530A0B0A8A7D;60622140;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80917.841;454261.634;4.306664882549486;52.07167839543513;5;Centrum;29;Schildersbuurt;16;Schildersbuurt-Noord;Om-en-Bij
G0518.1E0A6F18-70F4-E183-E053-530A0B0A8A7D;60622880;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82974.049;453301.257;4.336853767035167;52.063318849111226;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Stuwstraat
G0518.1E0A6F18-70FA-E183-E053-530A0B0A8A7D;60622886;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82814.006;453670.836;4.334442109878235;52.066619369953195;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Trekweg
G0518.1E0A6F18-7365-E183-E053-530A0B0A8A7D;60622893;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82779.803;453480.712;4.333983594283329;52.06490629691029;6;Laak;38;Laakkwartier en Spoorwijk;26;Noordpolderbuurt;Cromvlietplein
G0518.1E0A6F18-7883-E183-E053-530A0B0A8A7D;60622148;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80853.128;456586.567;4.305215766493467;52.0925633288937;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Sumatrastraat
G0518.1E0A6F18-7889-E183-E053-530A0B0A8A7D;60622154;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80914.07;456223.087;4.3061838958091645;52.089304990338746;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Nassauplein
G0518.1E0A6F18-788C-E183-E053-530A0B0A8A7D;60622157;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80913.053;456225.156;4.3061686092937554;52.08932344778507;5;Centrum;5;Archipelbuurt;46;Archipelbuurt;Nassauplein
G0518.BAABD3A4-B78A-4DDE-BC1E-CE1DC55C224E;64644738;2017-12-11;bank;'s-Gravenhage (G);Straatmeubilair;76718.695;452607.777;4.245807994623039;52.05623808025784;1;Loosduinen;17;Loosduinen;86;Houtwijk;Gerrit van der Veenlaan
G0518.5A93C6C0-BB58-4608-A0A0-52EB6779430C;64644736;2017-12-11;bank;'s-Gravenhage (G);Straatmeubilair;76716.269;452616.984;4.245770518423388;52.05632047756019;1;Loosduinen;17;Loosduinen;86;Houtwijk;Gerrit van der Veenlaan
G0518.4D2D3FB0-D936-463F-95AF-F9E600CACD98;64644739;2017-12-11;bank;'s-Gravenhage (G);Straatmeubilair;76723.253;452609.344;4.245874081758352;52.056252806439545;1;Loosduinen;17;Loosduinen;86;Houtwijk;Gerrit van der Veenlaan
G0518.F90A5074-3525-41CC-926E-518BC062619E;64644737;2017-12-11;bank;'s-Gravenhage (G);Straatmeubilair;76717.425;452613.572;4.245788152525097;52.05628997845559;1;Loosduinen;17;Loosduinen;86;Houtwijk;Gerrit van der Veenlaan
G0518.0512F75A-3B88-C180-E050-2A0A313C70A8;922327;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78323.298;455244.823;4.2686075586204995;52.08016081947022;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Kastanjestraat
G0518.0512F75A-3B8B-C180-E050-2A0A313C70A8;922330;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78345;455445.887;4.2688789159495295;52.0819707195817;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Henry Dunantpad
G0518.0512F75A-3E0A-C180-E050-2A0A313C70A8;922344;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78533.488;454823.306;4.271767832522116;52.076401856173405;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Edisonstraat
G0518.0512F75A-3E21-C180-E050-2A0A313C70A8;922367;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78603.917;455482.406;4.272647408952464;52.08233469698625;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Ieplaan
G0518.0512F75A-3E29-C180-E050-2A0A313C70A8;922375;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78669.459;455687.24;4.273557598720263;52.084184514582255;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Houtrustweg
G0518.0512F75A-3E2A-C180-E050-2A0A313C70A8;922376;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78769.897;453947.252;4.2754114552342415;52.068561625880555;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Loosduinseweg
G0518.0512F75A-3E2B-C180-E050-2A0A313C70A8;922377;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78731.463;455432.02;4.274519131362836;52.08189948214857;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Beeklaan
G0518.0512F75A-3E32-C180-E050-2A0A313C70A8;922384;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78902.334;454014.679;4.277327628254671;52.069185787506264;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Loosduinseweg
G0518.0512F75A-30F9-C180-E050-2A0A313C70A8;922087;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77111.844;453578.011;4.2513180083180435;52.06501266220817;3;Segbroek;19;Vruchtenbuurt;53;Vruchtenbuurt;Thorbeckelaan
G0518.0512F75A-3101-C180-E050-2A0A313C70A8;922095;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77125.29;455748.833;4.251018629687803;52.08452293193092;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-310B-C180-E050-2A0A313C70A8;922105;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77246.98;455794.003;4.252783445927462;52.084945965409005;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-3111-C180-E050-2A0A313C70A8;922111;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77219.574;455946.222;4.252348947876024;52.086310048552455;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-311C-C180-E050-2A0A313C70A8;922122;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77277.262;456031.284;4.253171099197642;52.08708257184142;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Duivelandsestraat
G0518.0512F75A-3376-C180-E050-2A0A313C70A8;922132;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77407.525;455376.344;4.255220385582336;52.08121514945675;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Fazantplein
G0518.0512F75A-337C-C180-E050-2A0A313C70A8;922138;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77393.321;454768.015;4.255151590369139;52.075746328506284;3;Segbroek;12;Bomen- en Bloemenbuurt;51;Bloemenbuurt-Oost;Zonnebloemstraat
G0518.0512F75A-3392-C180-E050-2A0A313C70A8;922160;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77580.335;453533.491;4.2581590975776535;52.0646782666094;3;Segbroek;19;Vruchtenbuurt;83;Eykenduinen;Abrikozenplein
G0518.0512F75A-3396-C180-E050-2A0A313C70A8;922164;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77638.557;456013.262;4.258445774077223;52.08697123429454;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Bosjes van Poot
G0518.0512F75A-33A6-C180-E050-2A0A313C70A8;922180;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77723.437;454577.538;4.260009255809823;52.074080754045426;3;Segbroek;12;Bomen- en Bloemenbuurt;51;Bloemenbuurt-Oost;Wingerdstraat
G0518.0512F75A-361D-C180-E050-2A0A313C70A8;922187;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77723.224;454663.074;4.259986778016554;52.0748494065541;3;Segbroek;12;Bomen- en Bloemenbuurt;51;Bloemenbuurt-Oost;Irisplein
G0518.1E0A6F18-789E-E183-E053-530A0B0A8A7D;60622175;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81119.05;452030.31;4.310081929761525;52.05165281725472;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Van der Hoogenhof
G0518.1E0A6F18-7B4E-E183-E053-530A0B0A8A7D;60622206;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81068.138;454343.951;4.308838859470232;52.07243824434216;5;Centrum;28;Centrum;14;Zuidwal;Helena van Doeverenplantsoen
G0518.1E0A6F18-7B4F-E183-E053-530A0B0A8A7D;60622207;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81071.351;454343.244;4.30888586920768;52.07243231961287;5;Centrum;28;Centrum;14;Zuidwal;Helena van Doeverenplantsoen
G0518.1E0A6F18-7B50-E183-E053-530A0B0A8A7D;60622208;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81074.533;454342.326;4.30893247255258;52.07242449451682;5;Centrum;28;Centrum;14;Zuidwal;Helena van Doeverenplantsoen
G0518.1E0A6F18-7B64-E183-E053-530A0B0A8A7D;60622228;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81246.012;453598.531;4.311593943823282;52.06576303074436;5;Centrum;29;Schildersbuurt;17;Schildersbuurt-Oost;Jacob van Campenplein
G0518.1E0A6F18-7B6B-E183-E053-530A0B0A8A7D;60622235;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81177.553;452180.656;4.310902221246013;52.05301174624543;6;Laak;38;Laakkwartier en Spoorwijk;23;Spoorwijk;Beetsstraat
G0518.2057AF36-C9AA-C1FE-E053-530A0B0ACA32;61301737;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84676.386;456301.229;4.361056631930757;52.09049796176344;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Zwedenburg
G0518.2057AF36-CCEB-C1FE-E053-530A0B0ACA32;61301763;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84692.837;456804.953;4.361192768811293;52.09502695455904;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Kornalijnhorst
G0518.2057AF36-CCEF-C1FE-E053-530A0B0ACA32;61301767;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84704.465;456446.602;4.361436320619374;52.09180797667193;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Zwedenburg
G0518.2057AF36-EAF0-C1FE-E053-530A0B0ACA32;61301390;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;82628.51;454830.874;4.331491287302853;52.07702023295556;7;Haagse Hout;26;Bezuidenhout;64;Bezuidenhout-West;Schenkweg
G0518.2057AF36-EAF4-C1FE-E053-530A0B0ACA32;61301394;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;82510.055;457782.275;4.329136129761402;52.1035283790237;7;Haagse Hout;4;Benoordenhout;76;Duinzigt;Clingendael
G0518.2057AF36-E0E5-C1FE-E053-530A0B0ACA32;61301239;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81891.947;455391.297;4.320628437267876;52.08195989203892;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Laan van Reagan en Gorbatsjov
G0518.2057AF36-E433-C1FE-E053-530A0B0ACA32;61301277;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81764.583;456484.438;4.318535870048595;52.09176687236153;7;Haagse Hout;4;Benoordenhout;48;Nassaubuurt;Jozef Israëlsplein
G0518.2057AF36-DA17-C1FE-E053-530A0B0ACA32;61301108;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;82369.673;456149.774;4.3274353080569545;52.088839041935856;7;Haagse Hout;24;Haagse Bos;49;Haagse Bos;Haagse Bos
G0518.2057AF36-BC1A-C1FE-E053-530A0B0ACA32;61301479;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;82951.556;455197.196;4.336125560551343;52.08035442898756;7;Haagse Hout;26;Bezuidenhout;65;Bezuidenhout-Midden;Prinses Marijkestraat
G0518.CB9B5FB5-2F81-43B4-B159-5DCD785341EF;66108149;2019-05-06;bank;'s-Gravenhage (G);Straatmeubilair;81710.008;457446.542;4.317532756619187;52.100405843910856;7;Haagse Hout;4;Benoordenhout;77;Waalsdorp;Van Soutelandelaan
G0518.2057AF36-CD02-C1FE-E053-530A0B0ACA32;61301786;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;85088.969;457125.159;4.366907071637926;52.097954778271976;7;Haagse Hout;25;Mariahoeve en Marlot;61;Landen;Isabellaland
G0518.2057AF36-C9A5-C1FE-E053-530A0B0ACA32;61301732;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84474.467;456367.029;4.358097122035362;52.09106361255458;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Denenburg
G0518.2057AF36-C9AD-C1FE-E053-530A0B0ACA32;61301740;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;84686.676;456286.712;4.361209751667249;52.090368806212304;7;Haagse Hout;25;Mariahoeve en Marlot;69;Burgen en Horsten;Zwedenburg
G0518.627BA8F9-AFB4-4A0E-BE0E-649D6132F977;66108180;2019-05-06;bank;'s-Gravenhage (G);Straatmeubilair;81690.424;457565.47;4.317221388811749;52.10147202546796;7;Haagse Hout;4;Benoordenhout;77;Waalsdorp;Van Soutelandelaan
G0518.03ECBAF8-8D12-4C5E-95CC-43450DA5A609;66108179;2019-05-06;bank;'s-Gravenhage (G);Straatmeubilair;81694.65;457568.212;4.317282468727806;52.10149722700013;7;Haagse Hout;4;Benoordenhout;77;Waalsdorp;Van Soutelandelaan
G0518.B507EC08-F57A-4FC4-8A81-DA9A2FCC87C8;66108162;2019-05-06;bank;'s-Gravenhage (G);Straatmeubilair;81673.902;457492.013;4.316996091405514;52.10080969690984;7;Haagse Hout;4;Benoordenhout;77;Waalsdorp;Van Soutelandelaan
G0518.2DBE6009-F23D-4414-8640-6840CFF7AC14;66107952;2019-05-06;bank;'s-Gravenhage (G);Straatmeubilair;82092.57;458277.099;4.32293760407403;52.10792039159328;4;Scheveningen;1;Oostduinen;70;Oostduinen;Oude Waalsdorperweg
G0518.0512F75A-362B-C180-E050-2A0A313C70A8;922201;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77729.645;455828.834;4.259816356524136;52.0853265722216;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Bosjes van Poot
G0518.0512F75A-3639-C180-E050-2A0A313C70A8;922215;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77900.164;454150.558;4.26268307066464;52.070268263703795;3;Segbroek;19;Vruchtenbuurt;53;Vruchtenbuurt;Moerbeiplein
G0518.0512F75A-363B-C180-E050-2A0A313C70A8;922217;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77799.487;455847.497;4.2608309497494545;52.085504035421884;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Bosjes van Poot
G0518.0512F75A-3645-C180-E050-2A0A313C70A8;922227;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77870.463;456129.774;4.261802467013667;52.0880506506236;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Bosjes van Poot
G0518.0512F75A-55A8-C180-E050-2A0A313C70A8;922026;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76236.211;455438.943;4.238121080108545;52.081612275571445;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-57FC-C180-E050-2A0A313C70A8;922029;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76098.665;455000.268;4.236216272460886;52.07765049705329;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-580F-C180-E050-2A0A313C70A8;922048;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76568.202;455375.969;4.242978046380269;52.08109349336554;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Fuutpad
G0518.0512F75A-581A-C180-E050-2A0A313C70A8;922059;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76369.102;454969.144;4.240167742645902;52.07740927617145;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.1E0A6F18-8C0C-E183-E053-530A0B0A8A7D;60622516;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81466.816;455705.139;4.314359573532127;52.084724018661845;5;Centrum;28;Centrum;12;Voorhout;Nieuwe Uitleg
G0518.1E0A6F18-8C0F-E183-E053-530A0B0A8A7D;60622519;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81643.467;452234.444;4.317682364305255;52.05355700689785;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Ledeganckplein
G0518.1E0A6F18-8C1E-E183-E053-530A0B0A8A7D;60622534;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81562.44;452974.565;4.316342074787848;52.06019761029827;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Stieltjesstraat
G0518.1E0A6F18-8C28-E183-E053-530A0B0A8A7D;60622544;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81600.775;453208.303;4.3168507375716265;52.06230325089328;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Verheeskade
G0518.1E0A6F18-8C2A-E183-E053-530A0B0A8A7D;60622546;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81560.354;453172.762;4.3162690369789765;52.0619784935493;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Verheeskade
G0518.1E0A6F18-8E7F-E183-E053-530A0B0A8A7D;60621708;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80124.87;453809.712;4.2952000087709035;52.06751044129921;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8E8A-E183-E053-530A0B0A8A7D;60621719;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80088.141;453847.603;4.29465611899616;52.06784599139672;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8E8C-E183-E053-530A0B0A8A7D;60621721;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80115.811;453788.431;4.295072580781733;52.06731796943701;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8E98-E183-E053-530A0B0A8A7D;60621733;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80109.29;453741.068;4.294987884142077;52.06689144818643;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8E9C-E183-E053-530A0B0A8A7D;60621737;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80100.213;453742.23;4.294855272140898;52.06690066330778;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8EA0-E183-E053-530A0B0A8A7D;60621741;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80091.199;453742.038;4.2947238758438875;52.06689771874004;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8EAE-E183-E053-530A0B0A8A7D;60621755;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80067.494;455164.402;4.294065894804437;52.079676926075535;5;Centrum;22;Zeeheldenkwartier;45;Zeeheldenkwartier;Elandplein
G0518.1E0A6F18-8EB2-E183-E053-530A0B0A8A7D;60622567;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81966.785;454418.842;4.3219282324936;52.07323051193345;5;Centrum;27;Stationsbuurt;18;Huygenspark;Huijgenspark
