Gemeente,CBS Gemeentecode,BAG Pand nummer,Status Pand,Besluit,Besluitdatum,Bouwjaar,Gekoppeld adres,GEOMETRIE
Stichtse Vecht,G1904,1904100000041839,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 14 Breukelen,"POLYGON ((128272.30306476 464892.997557994,128269.275161196 464892.739864074,128269.40389311801 464890.79085741704,128272.47880699301 464890.995851676,128272.30306476 464892.997557994))"
Stichtse Vecht,G1904,1904100000041840,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 16 Breukelen,"POLYGON ((128262.454435629 464892.45023780403,128262.653276725 464890.49496703397,128266.066715525 464890.76008849504,128265.86787443 464892.682219081,128262.454435629 464892.45023780403))"
Stichtse Vecht,G1904,1904100000041841,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 18 Breukelen,"POLYGON ((128262.454435629 464892.45023780403,128258.610174456 464892.118835978,128258.775875369 464890.097284844,128262.653276725 464890.49496703397,128262.454435629 464892.45023780403))"
Stichtse Vecht,G1904,1904100000041842,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 1 Breukelen,"POLYGON ((128272.694752031 464889.103079368,128273.026153857 464885.98790221,128277.466938316 464886.584425496,128277.10239630801 464889.666462471,128272.694752031 464889.103079368))"
Stichtse Vecht,G1904,1904100000041843,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 20 Breukelen,"POLYGON ((128241.93906659601 464897.195570047,128245.19634364 464897.453340173,128245.008874457 464899.18743011,128241.68323513 464898.906694322,128241.93906659601 464897.195570047))"
Stichtse Vecht,G1904,1904100000041844,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 22 Breukelen,"POLYGON ((128241.93906659601 464897.195570047,128242.07966848301 464895.39117916604,128245.430680118 464895.719250236,128245.19634364 464897.453340173,128241.93906659601 464897.195570047))"
Stichtse Vecht,G1904,1904100000041845,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 24 Breukelen,"POLYGON ((128242.617921347 464885.133009714,128246.532061564 464885.361577909,128246.41637994301 464887.29783847206,128242.360872256 464887.189402437,128242.617921347 464885.133009714))"
Stichtse Vecht,G1904,1904100000041846,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 26 Breukelen,"POLYGON ((128242.617921347 464885.133009714,128242.806111564 464883.041646777,128246.836698985 464883.205682312,128246.532061564 464885.361577909,128242.617921347 464885.133009714))"
Stichtse Vecht,G1904,1904100000041847,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 28 Breukelen,"POLYGON ((128242.899846156 464873.621320363,128246.836698985 464873.949391432,128246.649229803 464875.91781784705,128242.71237697301 464875.56631313,128242.899846156 464873.621320363))"
Stichtse Vecht,G1904,1904100000041848,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Domineeslaantje 30 Breukelen,"POLYGON ((128242.899846156 464873.621320363,128243.110748986 464871.512292061,128246.97730087201 464871.816929483,128246.836698985 464873.949391432,128242.899846156 464873.621320363))"
Stichtse Vecht,G1904,1904100000041851,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 13 Breukelen,"POLYGON ((128253.84335967699 464867.10676627606,128258.15515087101 464867.622306527,128257.780212506 464869.965671307,128253.562155903 464869.40326376,128253.84335967699 464867.10676627606))"
Stichtse Vecht,G1904,1904100000041852,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 11 Breukelen,"POLYGON ((128264.569926925 464875.211700465,128265.017027142 464872.97743935103,128268.56931605 464873.510282687,128268.325354015 464875.730348665,128264.569926925 464875.211700465))"
Stichtse Vecht,G1904,1904100000041853,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 7 Breukelen,"POLYGON ((128268.56931605 464873.510282687,128268.853533008 464870.533760863,128270.96287509 464870.77808685,128270.641979594 464873.72937145503,128268.56931605 464873.510282687))"
Stichtse Vecht,G1904,1904100000041854,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 9 Breukelen,"POLYGON ((128268.853533008 464870.533760863,128269.241739834 464867.810012419,128273.74880465801 464868.30711515696,128273.450543015 464870.991469942,128268.853533008 464870.533760863))"
Stichtse Vecht,G1904,1904100000041858,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 5 Breukelen,"POLYGON ((128270.003964032 464879.707337948,128268.479515636 464879.508496852,128268.877197826 464876.85728225,128270.335365858 464877.022983163,128270.003964032 464879.707337948))"
Stichtse Vecht,G1904,1904100000041859,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 3 Breukelen,"POLYGON ((128270.003964032 464879.707337948,128269.70570239 464882.29227218503,128268.18125399301 464882.09343109,128268.479515636 464879.508496852,128270.003964032 464879.707337948))"
Stichtse Vecht,G1904,1904100000041861,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 4 Breukelen,"POLYGON ((128307.43694781401 464887.062825501,128301.68597853101 464886.567355731,128301.951099991 464883.717300034,128307.68435156901 464884.14812240703,128307.43694781401 464887.062825501))"
Stichtse Vecht,G1904,1904100000041865,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 8 Breukelen,"POLYGON ((128337.57679621101 464866.318704205,128334.759880696 464866.05358274496,128335.128862954 464860.221855883,128338.040758767 464860.41975171503,128337.57679621101 464866.318704205))"
Stichtse Vecht,G1904,1904100000039625,Bouw gestart,BAG/AV-2694,20190814000000,2014,Zogweteringlaan 2 Maarssen,"POLYGON ((131637.775276852 462424.45173227903,131685.52376207698 462439.581027597,131679.836863836 462456.10522248404,131631.873778679 462440.332127365,131637.775276852 462424.45173227903))"
Stichtse Vecht,G1904,1904100000040553,Bouw gestart,BAG/AV-2694,20190814000000,2016,Gageldijk 127b Maarssen,"POLYGON ((135323.085455301 460413.083729466,135354.018788635 460390.150396133,135392.55212196798 460442.8170628,135360.285455301 460464.550396133,135323.085455301 460413.083729466))"
Stichtse Vecht,G1904,1904100000040641,Bouw gestart,BAG/AV-2694,20190814000000,2016,Parkweg 49 Maarssen,"POLYGON ((131481.187957568 461315.631762848,131481.715500146 461313.52104673604,131484.67651667702 461314.04331114405,131484.041204314 461316.189467993,131481.187957568 461315.631762848))"
Stichtse Vecht,G1904,1904100000040644,Bouw gestart,BAG/AV-2694,20190814000000,2016,Parkweg 51 Maarssen,"POLYGON ((131491.81100213798 461296.286369554,131488.719391772 461295.65219306905,131489.274296196 461293.828935673,131492.12809038098 461294.62165628,131491.81100213798 461296.286369554))"
Stichtse Vecht,G1904,1904100000040645,Bouw gestart,BAG/AV-2694,20190814000000,2016,Parkweg 53 Maarssen,"POLYGON ((131491.089603672 461294.33318775,131491.731730077 461292.481310642,131494.506252201 461292.956943006,131493.95134777602 461295.018016583,131491.089603672 461294.33318775))"
Stichtse Vecht,G1904,1904100000040648,Bouw gestart,BAG/AV-2694,20190814000000,2016,Parkweg 55 Maarssen,"POLYGON ((131499.149939619 461274.599705337,131498.46366167598 461276.32349676,131495.846842317 461275.642713833,131496.408781657 461274.16946462705,131499.149939619 461274.599705337))"
Stichtse Vecht,G1904,1904100000041412,Bouw gestart,BAG/AV-2694,20190814000000,2018,Wagendijk 4a Kockengen,"POLYGON ((125546.38653594801 461040.50496732,125553.394504047 461028.263283776,125586.954000147 461045.064000005,125580.504183007 461057.498431372,125546.38653594801 461040.50496732))"
Stichtse Vecht,G1904,1904100000041748,Bouw gestart,BAG/AV-2694,20190814000000,2019,Wilhelminaweg 5 Maarssen,"POLYGON ((130860.942432859 461391.756711861,130854.43330421101 461395.268831635,130852.419688874 461392.740105397,130858.085908776 461387.073885495,130860.942432859 461391.756711861))"
Stichtse Vecht,G1904,1904100000041810,Bouw gestart,BAG/AV-2694,20190814000000,2019,Oostkanaaldijk 17a Loenen aan de Vecht,"POLYGON ((129754.027187785 474440.681089716,129755.28504942 474426.089894747,129790.756747533 474430.618196634,129788.86995508 474445.712536257,129754.027187785 474440.681089716))"
Stichtse Vecht,G1904,1904100000041193,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 1 Maarssen,"POLYGON ((130930.59372423899 461016.39924314,130928.96836393801 461015.013889987,130930.88219303901 461012.681138597,130932.359339467 461014.322048755,130930.59372423899 461016.39924314))"
Stichtse Vecht,G1904,1904100000041191,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 10 Maarssen,"POLYGON ((130951.10701483 461067.51065822,130949.559559189 461066.14189908904,130951.729177112 461064.070854288,130953.18321318201 461065.472960498,130951.10701483 461067.51065822))"
Stichtse Vecht,G1904,1904100000041198,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 11 Maarssen,"POLYGON ((130912.822087698 461033.863781108,130910.99873058901 461035.865026715,130909.664566851 461034.53086297703,130911.48792396 461032.84092224203,130912.822087698 461033.863781108))"
Stichtse Vecht,G1904,1904100000041192,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 12 maarssen,"POLYGON ((130951.10701483 461067.51065822,130948.82110497201 461069.783138848,130947.418998762 461068.06945348,130949.559559189 461066.14189908904,130951.10701483 461067.51065822))"
Stichtse Vecht,G1904,1904100000041173,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 4 Maarssen,"POLYGON ((130917.87090862801 461105.822461437,130916.57613536 461104.471300751,130918.753716242 461102.49895042,130919.948103014 461103.95298649,130917.87090862801 461105.822461437))"
Stichtse Vecht,G1904,1904100000041174,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 6 Maarssen,"POLYGON ((130919.948103014 461103.95298649,130918.753716242 461102.49895042,130920.623191189 461100.889124771,130921.765648101 461102.13544140203,130919.948103014 461103.95298649))"
Stichtse Vecht,G1904,1904100000041175,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 8 Maarssen,"POLYGON ((130924.56986052099 461099.175439403,130923.35287645101 461097.74866387,130925.19472764 461096.061513314,130926.335475749 461097.565613754,130924.56986052099 461099.175439403))"
Stichtse Vecht,G1904,1904100000041189,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 6 Maarssen,"POLYGON ((130960.972692128 461058.981728043,130959.41479633801 461057.683481552,130961.49199072401 461055.554357307,130962.946026794 461056.85260379803,130960.972692128 461058.981728043))"
Stichtse Vecht,G1904,1904100000041196,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 7 Maarssen,"POLYGON ((130923.62881397601 461023.946497321,130921.49415199501 461026.08115930203,130920.167384149 461024.878353837,130922.15015623101 461022.691235203,130923.62881397601 461023.946497321))"
Stichtse Vecht,G1904,1904100000041190,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 8 Maarssen,"POLYGON ((130960.972692128 461058.981728043,130958.791638023 461061.318571727,130957.23374223399 461059.760675938,130959.41479633801 461057.683481552,130960.972692128 461058.981728043))"
Stichtse Vecht,G1904,1904100000041197,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 9 Maarssen,"POLYGON ((130912.822087698 461033.863781108,130911.48792396 461032.84092224203,130913.444697442 461030.706260261,130914.77886118 461031.818063376,130912.822087698 461033.863781108))"
Stichtse Vecht,G1904,1904100000041195,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlan 5 Maarssen,"POLYGON ((130923.673286101 461023.90202519705,130922.10589719501 461022.74005562,130924.162479472 461020.74450435,130925.49664321 461021.94525171403,130923.673286101 461023.90202519705))"
Stichtse Vecht,G1904,1904100000041101,Bouw gestart,BAG/AV-2602,20190430000000,2017,Neerdyck 2 Maarssen,"POLYGON ((132530.301880717 461873.452640348,132525.013857295 461868.826430711,132531.932096289 461860.90190240904,132537.003297806 461865.76611610904,132530.301880717 461873.452640348))"
Stichtse Vecht,G1904,1904100000041742,Bouwvergunning verleend,1205402.out,20190418000000,2019,Scheendijk 4b Breukelen,"POLYGON ((130464.613885504 465327.182440202,130464.94168335 465324.04494653706,130468.07917701501 465324.232259592,130467.845035696 465327.463409784,130464.613885504 465327.182440202))"
Stichtse Vecht,G1904,1904100000041187,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 2 Maarssen,"POLYGON ((130968.71024121401 461051.08838937804,130967.72357388 461050.10172204504,130969.43725924901 461048.128387379,130970.68357588 461049.115054712,130968.71024121401 461051.08838937804))"
Stichtse Vecht,G1904,1904100000041143,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 22 Maarssen,"POLYGON ((130845.07588643601 461051.75389418,130842.833062713 461049.67878956196,130847.256106578 461045.499600784,130849.276298635 461047.450131046,130845.07588643601 461051.75389418))"
Stichtse Vecht,G1904,1904100000041172,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 2 Maarssen,"POLYGON ((130912.833712243 461110.18456964596,130911.84 461108.81,130913.454176186 461107.330262197,130914.70318719 461108.470884278,130912.833712243 461110.18456964596))"
Stichtse Vecht,G1904,1904100000041183,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 20 Maarssen,"POLYGON ((130957.233444703 461066.718947131,130956.143215181 461065.421030639,130958.064619988 461063.65541541105,130959.280330729 461064.87345316,130957.233444703 461066.718947131))"
Stichtse Vecht,G1904,1904100000041182,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 22 Maarssen,"POLYGON ((130964.348133004 461060.12418495497,130962.453734237 461062.012279179,130961.288985048 461060.80943888,130963.15374623201 461059.189447482,130964.348133004 461060.12418495497))"
Stichtse Vecht,G1904,1904100000041181,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 24 Maarssen,"POLYGON ((130964.348133004 461060.12418495497,130963.15374623201 461059.189447482,130964.8674316 461057.371902395,130965.957958653 461058.46242944704,130964.348133004 461060.12418495497))"
Stichtse Vecht,G1904,1904100000041180,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 26 Maarssen,"POLYGON ((130971.46018069901 461053.519321659,130969.28146967 461055.60628716706,130967.87936345901 461054.10032123706,130970.008487705 461052.28277615,130971.46018069901 461053.519321659))"
Stichtse Vecht,G1904,1904100000041179,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 28 Maarssen,"POLYGON ((130971.46018069901 461053.519321659,130970.008487705 461052.28277615,130971.826032792 461050.257511624,130973.280068862 461051.55575811496,130971.46018069901 461053.519321659))"
Stichtse Vecht,G1904,1904100000041194,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 3 maarssen,"POLYGON ((130930.59372423899 461016.39924314,130928.476275558 461018.343009622,130927.24766338 461017.068373667,130928.96836393801 461015.013889987,130930.59372423899 461016.39924314))"
Stichtse Vecht,G1904,1904100000041188,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 4 Maarssen,"POLYGON ((130968.969890512 461051.29610881704,130966.84076626699 461053.529092781,130965.594449635 461052.126986571,130967.72357388 461050.10172204504,130968.969890512 461051.29610881704))"
Stichtse Vecht,G1904,1904100000041765,Bouwvergunning verleend,1206256.out,20190509000000,2019,De Plassen Noord 66 Breukelen,"POLYGON ((130812.78274044499 466082.537213616,130812.45161461699 466079.42463083396,130817.550952365 466079.22595533804,130817.74962786201 466082.206087788,130812.78274044499 466082.537213616))"
Stichtse Vecht,G1904,1904100000041199,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 13 Maarssen,"POLYGON ((130904.01660702602 461042.491373281,130902.549026915 461041.335098041,130904.416856148 461039.378324559,130905.839964135 461040.445655549,130904.01660702602 461042.491373281))"
Stichtse Vecht,G1904,1904100000041186,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 14 Maarssen,"POLYGON ((130945.030225219 461076.897529619,130943.57618914901 461075.391563689,130945.809173113 461073.41822902305,130947.211279323 461074.716475514,130945.030225219 461076.897529619))"
Stichtse Vecht,G1904,1904100000040835,Bouw gestart,BAG/AV-2600,20190424000000,2019,Kerkweg 8a Maarssen,"POLYGON ((131310.419382 461218.648543,131310.106469 461214.059198,131314.566114 461213.755127,131314.879028 461218.344472,131310.419382 461218.648543))"
Stichtse Vecht,G1904,1904100000041200,Bouw gestart,BAG/AV-2602,20190430000000,2018,Johan Grauwertlaan 15 Maarssen,"POLYGON ((130904.01660702602 461042.491373281,130902.282194167 461044.53709101304,130900.814614055 461043.15845515,130902.549026915 461041.335098041,130904.01660702602 461042.491373281))"
Stichtse Vecht,G1904,1904100000041176,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 10 Maarssen,"POLYGON ((130926.335475749 461097.565613754,130925.19472764 461096.061513314,130926.98721985299 461094.41957597906,130928.04916111701 461095.955788105,130926.335475749 461097.565613754))"
Stichtse Vecht,G1904,1904100000041177,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 12 Maarssen,"POLYGON ((130931.840040871 461092.47648751,130930.539223908 461091.16591159604,130932.55811066 461089.506715973,130933.81337553699 461090.71087228204,130931.840040871 461092.47648751))"
Stichtse Vecht,G1904,1904100000041178,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 14 Maarssen,"POLYGON ((130933.81337553699 461090.71087228204,130932.55811066 461089.506715973,130934.508734688 461087.720074205,130935.63092062401 461088.945257054,130933.81337553699 461090.71087228204))"
Stichtse Vecht,G1904,1904100000041185,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 16 Maarssen,"POLYGON ((130946.32847171 461078.09191639,130945.030225219 461076.897529619,130947.418998762 461074.508756075,130948.769175113 461075.96279214503,130946.32847171 461078.09191639))"
Stichtse Vecht,G1904,1904100000041184,Bouw gestart,BAG/AV-2602,20190430000000,2018,Otto Snaafslaan 18 Maarssen,"POLYGON ((130957.233444703 461066.718947131,130955.539210325 461068.246486666,130954.429529813 461067.03085628705,130955.935495743 461065.52489035804,130957.233444703 461066.718947131))"
Stichtse Vecht,G1904,1904100000041790,Bouwvergunning verleend,1207486.out,20190612000000,2019,Maarssenbroeksedijk Oost 36 Maarssen,"POLYGON ((129753.730983947 462257.525641294,129747.736966199 462249.377523418,129752.96228983 462245.480671897,129758.975749476 462253.54523888405,129753.730983947 462257.525641294))"
Stichtse Vecht,G1904,1904100000041922,Bouwvergunning verleend,1210728.out,20190925000000,2019,Titus Brandsmastraat 2 Breukelen,"POLYGON ((128431.35195819201 466294.955387483,128430.371925379 466289.274332333,128436.509874214 466288.342641509,128437.520417089 466293.89044592,128431.35195819201 466294.955387483))"
Stichtse Vecht,G1904,1904100000041919,Bouwvergunning verleend,BAG/AV-2709,20190923000000,2019,Reigerskamp 617 Maarssenn,"POLYGON ((129766.030746062 460591.934701377,129760.87197960801 460582.595555211,129764.16291682901 460581.172447223,129775.103059481 460588.91059690405,129766.030746062 460591.934701377))"
Stichtse Vecht,G1904,1904100000041920,Bouwvergunning verleend,BAG/AV-2709,20190923000000,2019,Zebraspoor 110 Maarssen,"POLYGON ((129751.301019894 461662.47575005505,129753.548 461661.164,129754.682597916 461663.006562404,129752.503463811 461664.29625401704,129751.301019894 461662.47575005505))"
Stichtse Vecht,G1904,1904100000041838,Bouwvergunning verleend,BAG/AV-2671,20190729000000,2019,Hortense hof 2 Breukelen,"POLYGON ((128295.332687402 464891.508438497,128292.332687402 464891.20843849704,128292.566020735 464889.075105164,128295.566020735 464889.44177183,128295.332687402 464891.508438497))"
Stichtse Vecht,G1904,0311100000006751,Sloopvergunning verleend,BAG/AC-2187,20171212000000,1958,Herenstraat 33 Breukelen,"POLYGON ((128661.59600014599 465196.015999983,128661.80700015201 465192.842999986,128678.0520001 465194.145999989,128677.842000005 465197.318999998,128661.59600014599 465196.015999983))"
Stichtse Vecht,G1904,0333100000018549,Sloopvergunning verleend,BAG/AC-2187,20171212000000,1962,Middenweg 16 Tienhoven,"POLYGON ((132884.938 463649.074,132896.281 463615.02,132904.347 463617.825,132906.452 463611.771,132909.239 463612.74,132910.185 463610.02,132915.484 463611.863,132914.525 463614.621,132914.968 463614.775,132911.368 463625.127,132905.72 463623.163,132905.356 463624.211,132904.175 463623.8,132904.539 463622.752,132900.081 463621.202,132889.802 463650.765,132884.938 463649.074))"
Stichtse Vecht,G1904,0333100000020892,Sloopvergunning verleend,BAG/AV-2524,20190116000000,1953,Oudedijk 15 Tienhoven,"POLYGON ((134159.11000000002 462377.358,134147.586 462367.724,134153.436 462360.727,134164.945 462370.348,134159.11000000002 462377.358))"
Stichtse Vecht,G1904,0333100000020251,Sloopvergunning verleend,BAG/AV-2561,20190219000000,1992,Herenweg 19 Maarssen,"POLYGON ((133072.732 461929.664,133093.13 461908.322,133102.824 461898.274,133110.229 461905.418,133201.365 461992.225,133171.069 462023.335,133072.732 461929.664))"
Stichtse Vecht,G1904,0333100000016218,Sloopvergunning verleend,BAG/AV-2609,20190506000000,1994,Laan van Niftarlake 129 Tienhoven,"POLYGON ((133905.537 464933.533,133891.053 464929.704,133892.656 464924.461,133894.91 464925.075,133895.191 464924.045,133893.52 464923.533,133895.05 464918.949,133899.525 464918.339,133906.577 464919.603,133904.697 464926.495,133907.26 464927.406,133905.537 464933.533))"
Stichtse Vecht,G1904,0333100000016233,Sloopvergunning verleend,BAG/AV-2609,20190506000000,1994,Laan van Niftarlake 129 Tienhoven,"POLYGON ((133897.963 464936.389,133894.676 464946.405,133885.981 464943.553,133889.266 464933.536,133897.963 464936.389))"
Stichtse Vecht,G1904,0333100000016234,Sloopvergunning verleend,BAG/AV-2609,20190506000000,1994,Laan van Niftarlake 129 Tienhoven,"POLYGON ((133915.892 464928.208,133907.496 464925.31,133909.15 464920.485,133917.552 464923.366,133915.892 464928.208))"
Stichtse Vecht,G1904,0333100000016266,Sloopvergunning verleend,BAG/AV-2609,20190506000000,1994,Laan van Niftarlake 129 Tienhoven,"POLYGON ((133901.718 464954.925,133899.827 464960.616,133885.412 464955.807,133887.294 464950.141,133901.718 464954.925))"
Stichtse Vecht,G1904,1904100000040998,Bouw gestart,BAG/AV-2659,20190708000000,2017,Scheendijk 23 10 Breukelen,"POLYGON ((130008.5235451 466128.406136554,130008.341047296 466121.30623552296,130012.87150531601 466121.30623552296,130012.93782118501 466128.324021751,130008.5235451 466128.406136554))"
Stichtse Vecht,G1904,1904100000040999,Bouw gestart,BAG/AV-2659,20190708000000,2017,Scheendijk 23 12 Breukelen,"POLYGON ((130012.93782118501 466128.324021751,130012.87150531601 466121.30623552296,130017.31313082599 466121.217403013,130017.322334194 466128.057327504,130012.93782118501 466128.324021751))"
Stichtse Vecht,G1904,1904100000041726,Bouwvergunning verleend,1204464/RBN,20190320000000,2019,Oude Maarsseveensevaart 30 Maarssen,"POLYGON ((131776.64808928 461515.506976212,131777.123991597 461509.483663866,131779.645 461509.483663866,131779.785056022 461510.604112045,131784.26684874 461510.604112045,131784.388392167 461515.22276227304,131776.64808928 461515.506976212))"
Stichtse Vecht,G1904,1904100000041001,Bouw gestart,BAG/AV-2659,20190708000000,2017,Scheendijk 23 14 Breukelen,"POLYGON ((130061.01872584401 466126.458521115,130061.01872584401 466118.996590258,130065.99334641501 466118.818925238,130065.815681395 466126.28085609403,130061.01872584401 466126.458521115))"
Stichtse Vecht,G1904,1904100000041805,Bouwvergunning verleend,1208113.out,20190704000000,2019,De Plassen Zuid 414 Breukelen,"POLYGON ((130781.324545986 464348.188137126,130781.589446648 464346.002706662,130785.562956582 464346.73118348396,130785.231830754 464348.784163616,130781.324545986 464348.188137126))"
Stichtse Vecht,G1904,1904100000041495,Bouw gestart,BAG/AV-2662,20190710000000,2018,Zandpad 21 Nieuwersluis,"POLYGON ((129876.007086093 466713.003311258,129875.079933775 466705.32119205303,129883.55675496701 466704.129139073,129884.616357616 466711.67880794697,129876.007086093 466713.003311258))"
Stichtse Vecht,G1904,1904100000041773,Bouwvergunning verleend,BAG/AV-2623,20190520000000,2019,De Plassen Noord 273 Breukelen,"POLYGON ((130793.60599443401 465306.345218766,130793.770126202 465304.131258869,130797.726881636 465304.331603429,130797.586396845 465306.860329667,130793.60599443401 465306.345218766))"
Stichtse Vecht,G1904,1904100000041788,Bouwvergunning verleend,BAG/AV-2645,20190611000000,2019,Polderweg 6 Loenersloot,"POLYGON ((128551.210463576 469587.511324503,128550.415761589 469574.001390728,128570.548211921 469572.147086093,128572.402516556 469584.86231788096,128551.210463576 469587.511324503))"
Stichtse Vecht,G1904,1904100000041085,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 401-405 berging Maarssen,"POLYGON ((131931.48126166 461531.976864239,131929.912528302 461531.886188679,131930.16410062902 461529.873610063,131931.64248607 461529.993804001,131931.48126166 461531.976864239))"
Stichtse Vecht,G1904,1904100000041088,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 401-405 berging Maarssen,"POLYGON ((131931.90762073698 461526.73264759296,131930.510012579 461526.54027673,131930.698691824 461524.653484277,131932.063790012 461524.811765512,131931.90762073698 461526.73264759296))"
Stichtse Vecht,G1904,1904100000041078,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 401-414 berging Maarssen,"POLYGON ((132018.341603545 461550.03008737904,132018.656553988 461548.323495441,132020.069761006 461548.584301887,132019.723849057 461550.21952201304,132018.341603545 461550.03008737904))"
Stichtse Vecht,G1904,1904100000041082,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 405-407 berging Maarssen,"POLYGON ((131976.664940257 461540.42656791396,131977.431118577 461538.16634186904,131978.843345912 461538.458515723,131978.120075472 461540.754113208,131976.664940257 461540.42656791396))"
Stichtse Vecht,G1904,1904100000041083,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 405-407 berging Maarssen,"POLYGON ((131977.431118577 461538.16634186904,131978.12081957198 461536.131723935,131979.440830189 461536.54027673,131978.843345912 461538.458515723,131977.431118577 461538.16634186904))"
Stichtse Vecht,G1904,1904100000041084,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 405-407 berging Maarssen,"POLYGON ((131978.12081957198 461536.131723935,131978.76255264 461534.238611384,131980.038314465 461534.59059119504,131979.440830189 461536.54027673,131978.12081957198 461536.131723935))"
Stichtse Vecht,G1904,1904100000041079,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 411-414 beging Maarssen,"POLYGON ((132018.656553988 461548.323495441,132018.934591309 461546.816921121,132020.352779874 461547.011974843,132020.069761006 461548.584301887,132018.656553988 461548.323495441))"
Stichtse Vecht,G1904,1904100000041080,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 411-414 berging Maarssen,"POLYGON ((132018.934591309 461546.816921121,132019.18420586 461545.464358557,132020.54145912 461545.65977358504,132020.352779874 461547.011974843,132018.934591309 461546.816921121))"
Stichtse Vecht,G1904,1904100000041081,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 411-414 berging Maarssen,"POLYGON ((132019.420524335 461544.18384217,132020.82447798701 461544.40191195,132020.54145912 461545.65977358504,132019.18420586 461545.464358557,132019.420524335 461544.18384217))"
Stichtse Vecht,G1904,1904100000041076,Bouwvergunning verleend,1186363,20171005000000,2017,Merenhoef berging bij Maarssen,"POLYGON ((131998.181581597 461545.154793035,131999.14319203 461542.672473096,132000.605754489 461543.394867253,131999.89022778702 461545.66177656205,131998.181581597 461545.154793035))"
