FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
brug_vast.216,127620,468590,1401,Molentocht,31E-109,31E-109-02,Molentocht,Brug over de Molentocht in de parallelweg van rw 2 t.o.v. hm 45.952,Brug (vast),Droog,HWN,A2,in RW,127.62,468.59,1952,31E-109-00,1217,n.v.t.,1217,,,POINT (127620 468590)
brug_vast.221,133821,454940,1522,Sluis bij Modellenloods (Mobilion),31H-353,31H-353-03,Brug over de sluis bij Modellenloods (Mobilion),Brug over de sluis bij Modellenloods (Mobilion) in Oude Rijn,Brug (vast),Nat,HVWN,,,133.821,454.94,2001,31H-193-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133821 454940)
brug_vast.236,213105,463858,1628,Sluiscomplex Eefde,33F-001,33F-001-07,Brug over 1e stroomkanaal,Droogzetinrichting in het eerste stroomkanaal,Brug (vast),Nat,HVWN,,,213.105,463.858,1933,33F-310-00,1678,RWS ON / ON District Oost,1678,,,POINT (213105 463858)
brug_vast.237,212922,463874,1629,Sluiscomplex Eefde,33F-001,33F-00110,Viaduct,"Viaduct, annex op- en afrit naar sluiseiland",Brug (vast),Nat,HVWN,,,212.922,463.874,1994,33F-350-00,1678,RWS ON / ON District Oost,1678,,,POINT (212922 463874)
brug_vast.240,203120,456510,1663,Brummense Brug,33G-107,33G-107-01,Brummense Brug,Aanbrug kolomzijde,Brug (vast),,,N787,niet RW,203.12,456.51,1940,33G-107-00,884,Onbekende dienst/Niet Rijkswaterstaat,884,,,POINT (203120 456510)
brug_vast.241,203120,456510,1664,Brummense Brug,33G-107,33G-107-02,Brummense Brug,Hoofdoverspanning,Brug (vast),,,N787,niet RW,203.12,456.51,1940,33G-107-00,884,Onbekende dienst/Niet Rijkswaterstaat,884,,,POINT (203120 456510)
brug_vast.242,203120,456510,1665,Brummense Brug,33G-107,33G-107-03,Brummense Brug,Aanbrug oplegzijde,Brug (vast),,,N787,niet RW,203.12,456.51,1940,33G-107-00,884,Onbekende dienst/Niet Rijkswaterstaat,884,,,POINT (203120 456510)
brug_vast.246,223286,464790,1706,Aalsvoort,34A-314,34A-314-01,Aalsvoort,Vaste brug nabij Aalsvoort,Brug (vast),Nat,HVWN,,,223.286,464.79,1931,34A-314-00,1678,RWS ON / ON District Oost,1678,,,POINT (223286 464790)
brug_vast.267,251866,473995,1740,Sluiscomplex Hengelo,34F-001,34F-001-02,Brug over stroomkanaal Hengelo,Brug over het stroomkanaal (droogzetinrichting),Brug (vast),Nat,HVWN,,,251.866,473.995,1935,34F-300-00,1678,RWS ON / ON District Oost,1678,,,POINT (251866 473995)
brug_vast.277,69400,439400,1756,Dintelhavenbrug,37A-301,37A-301-01,Dintelhavenbrug,Brug over het Hartelkanaal (voor trein en verkeer),Brug (vast),Droog,HWN,A15,in RW,69.4,439.4,1964,37A-301-00,1217,n.v.t.,1217,,,POINT (69400 439400)
brug_vast.278,78310,437970,1758,Oude Veiling/Laan 1940-45,37B-001,37B-001-05,Zuidgaag noord,Brug over de Zuidgaag in de noorderlijke toerit ,Brug (vast),Droog,HWN,A20,,78.31,437.97,1939,37B-117-00,1217,n.v.t.,1217,,,POINT (78310 437970)
brug_vast.279,78380,437790,1759,Oude Veiling/Laan 1940-45,37B-001,37B-001-04,Zuidgaag zuid,Brug over de Zuidgaag in de zuidelijke toerit,Brug (vast),Droog,HWN,A20,,78.38,437.79,1939,37B-118-00,1217,n.v.t.,1217,,,POINT (78380 437790)
brug_vast.299,83909,440923,1830,Bruggen Zweth,37E-147,37E-147-01,Fietsbrug Zweth,Brug over de Zweth,Brug (vast),Droog,HWN,A4,niet RW,83.909,440.923,2013,37E-147-01,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (83909 440923)
brug_vast.300,86850,444094,1833,Overslag-Molensloot ,37E-166,37E-166-01,Brug over de Overslag-Molensloot,Brug over de Overslag-molensloot in toegangsweg naar rijksweg,Brug (vast),Droog,HWN,A,niet RW,86.85,444.094,1984,37E-166-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (86850 444094)
brug_vast.303,81965,445220,1837,Hodenpijlse brug,37E-183,37E-183-01,Hodenpijlse brug,Brug over de Harnasch Watering,Brug (vast),Droog,HWN,A4,niet RW,81.965,445.22,1987,37E-183-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (81965 445220)
brug_vast.307,80696,447888,1844,naam onbekend,37E-191,37E-191-01,naam onbekend,Brug in het fietspad N-211 Noordhoorseweg,Brug (vast),Droog,HWN,,niet RW,80.696,447.888,1996,37E-191-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (80696 447888)
brug_vast.311,98210,449580,1872,37F 304,37F-304,37F-304-01,naam onbekend,Brug over de Rotte in rijwielpad langs rijkweg 12,Brug (vast),,,????,,98.21,449.58,1972,37F-304-00,1217,n.v.t.,1217,,,POINT (98210 449580)
brug_vast.317,80630,431470,1885,Hartelkering,37G-004,37G-004-02,Hartelbrug,Brug over de Grote Hartelsluis (In beheer bij Gem. Rotterdam),Brug (vast),Nat,HVWN,,,80.63,431.47,1968,37G-301-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (80630 431470)
brug_vast.318,80630,431520,1886,Hartelkering,37G-004,37G-004-03,Hartelbrug,Noordelijke aanbrug,Brug (vast),Nat,HVWN,,,80.63,431.52,1966,37G-301-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (80630 431520)
brug_vast.319,80630,431360,1887,Hartelkering,37G-004,37G-004-04,Hartelbrug,Zuidelijke aanbrug (In beheer bij Gem. Rotterdam),Brug (vast),Nat,HVWN,,,80.63,431.36,,37G-301-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (80630 431360)
brug_vast.328,82210,431970,1901,Botlekbrug,37G-315,37G-315-01,Botlekbrug,Brug over de Oude Maas,Brug (vast),Droog,HWN,A15,niet RW,82.21,431.97,,37G-315-00,1217,n.v.t.,1217,,,POINT (82210 431970)
brug_vast.335,93563,431112,1937,Molenvliet,37H-151,37H-151-02,Molenvliet brug,Brug in de Betuwelijn over de Molenvliet,Brug (vast),Droog,HWN,A15,niet RW,93.563,431.112,2002,37H-151-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (93563 431112)
brug_vast.340,100900,448460,1977,38A 318,38A-318,38A-318-01,naam onbekend,Brug over de Dwarstocht in het rijwielpad langs rw 12 hm. 24.880,Brug (vast),Droog,HWN,????,,100.9,448.46,,38A-318-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (100900 448460)
brug_vast.355,116356,426035,2018,Peulensluis,38D-303,38D-303-01,Peulensluis,Brug over de Peulensluis,Brug (vast),Droog,HWN,A15,in RW,116.356,426.035,1964,38D-303-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (116356 426035)
brug_vast.358,133032,447854,2034,Hollandsche IJssel,38F-010,38F-010-04,Parallelbrug Hollandsche IJssel (buiten gebruik),Oostelijke parallelbrug over de Hollandsche IJssel en de IJsselsteinscheweg,Brug (vast),Droog,HWN,A2,niet RW,133.032,447.854,1984,38F-111-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133032 447854)
brug_vast.367,126770,427170,2088,Korenbrug,38G-130,38G-130-01,Korenbrug,Brug over de Korenburgsluis,Brug (vast),Nat,HVWN,,,126.77,427.17,1987,38G-130-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (126770 427170)
brug_vast.375,128151.00000000001,430548,2117,Arkelsluis,38G-353,38G-353-02,naam onbekend,Brug over de Arkelsluis,Brug (vast),Nat,HVWN,,,128.151,430.548,1953,38G-353-00,887,Waterschap/Waterschap,887,,,POINT (128151 430548)
brug_vast.377,128262,437047,2122,Zederiksluisje,38G-358,38G-358-02,Tolstraatbrug,Brug over het Zederiksluisje,Brug (vast),Nat,HVWN,,,128.262,437.047,1971,38G-358-00,887,Waterschap/Waterschap,887,,,POINT (128262 437047)
brug_vast.381,146270,425600,2134,Waalbrug,39C-100,39C-100-01,Waalbrug,Overspanning Winterbed,Brug (vast),Droog,HWN,A2,,146.27,425.6,1930,39C-100-00,1217,n.v.t.,1217,,,POINT (146270 425600)
brug_vast.394,155862,434425,2166,Stenen Kamer,39D-108,39D-108-01,Stenen Kamer - Noord,Noordelijke brug in de rijksweg over de Linge.,Brug (vast),Droog,HWN,A15,in RW,155.862,434.425,2002,39D-108-00,1680,RWS ON / ON District Zuid,1680,,,POINT (155862 434425)
brug_vast.395,155856,434409,2167,Stenen Kamer,39D-108,39D-108-02,Stenen Kamer - Zuid,Zuidelijke brug in de rijksweg over de Linge.,Brug (vast),Droog,HWN,A15,in RW,155.856,434.409,2002,39D-108-00,1680,RWS ON / ON District Zuid,1680,,,POINT (155856 434409)
brug_vast.408,194216,442597,2207,Westervoortsebruggen,40B-004,40B-004-08,Gewelven,Noordelijke aanbrug t.b.v. autobrug (Gewelven).,Brug (vast),Nat,HVWN,,,194.216,442.597,1935,40B-103-00,1680,RWS ON / ON District Zuid,1680,,,POINT (194216 442597)
brug_vast.416,184020,426470,2236,Graafsebrug,40C-100,40C-100-01,Graafsebrug,Noordelijke brug over het Maas Waalkanaal,Brug (vast),Nat,HVWN,,,184.02,426.47,1970,40C-100-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (184020 426470)
brug_vast.417,184020,426470,2237,Graafsebrug,40C-100,40C-100-02,Graafsebrug,Zuidelijke brug over het Maas Waalkanaal,Brug (vast),Nat,HVWN,,,184.02,426.47,1970,40C-100-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (184020 426470)
brug_vast.418,184260,425530,2238,Dukenburgse Brug,40C-101,40C-101-01,Dukenburgse Brug,Noordelijke brug over het Maas Waalkanaal,Brug (vast),Nat,HVWN,,,184.26,425.53,1970,40C-101-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (184260 425530)
brug_vast.419,184260,425530,2239,Dukenburgse Brug,40C-101,40C-101-02,Dukenburgse Brug,Zuidelijke brug over het Maas Waalkanaal,Brug (vast),Nat,HVWN,,,184.26,425.53,1970,40C-101-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (184260 425530)
brug_vast.452,149774,404962,2426,Esschestroom,45C-002,45C-002-04,Esschestroom,Oostelijke brug in de parallelweg over de Esschestroom,Brug (vast),Droog,HWN,A22,niet RW,149.774,404.962,1993,45C-127-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (149774 404962)
brug_vast.463,163998,404775,2465,Zwanenburg,45G-120,45G-120-01,Zwanenburg noord,Noordelijke brug over de AA,Brug (vast),Droog,HWN,A50,in RW,163.998,404.775,2002,45G-120-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (163998 404775)
brug_vast.464,164020,404768,2466,Zwanenburg,45G-120,45G-120-02,Zwanenburg zuid,Zuidelijke brug over de AA,Brug (vast),Droog,HWN,A50,in RW,164.02,404.768,2002,45G-120-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (164020 404768)
brug_vast.471,184580,424270,2479,Hatertsebrug,46A-100,46A-100-01,Hatertsebrug,Noordelijke brug over het Maas Waalkanaal,Brug (vast),Nat,HVWN,,,184.58,424.27,1970,46A-100-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (184580 424270)
brug_vast.472,184580,424270,2480,Hatertsebrug,46A-100,46A-100-02,Hatertsebrug,Zuidelijke brug over het Maas Waalkanaal,Brug (vast),Nat,HVWN,,,184.58,424.27,1970,46A-100-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (184580 424270)
brug_vast.522,160963,390636,2692,Koppenberg,51E-110,51E-110-01,Wilhelminakanaal west,Westelijke brug over het Wilhelminakanaal (hrl),Brug (vast),Droog,HWN,A50,in RW,160.963,390.636,1997,51E-110-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (160963 390636)
brug_vast.523,160985,390636,2693,Koppenberg,51E-110,51E-110-02,Wilhelminakanaal oost,Oostelijk viaduct over het Wilhelminakanaal (hrr),Brug (vast),Droog,HWN,A50,in RW,160.985,390.636,1997,51E-110-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (160985 390636)
brug_vast.528,161024,397350,2698,Pannenhoefse brug,51E-115,51E-115-01,Pannenhoefse brug west,Westelijke brug over de Dommel (hrl),Brug (vast),Droog,HWN,A50,in RW,161.024,397.35,2003,51E-115-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (161024 397350)
brug_vast.529,161042,397347,2699,Pannenhoefse brug,51E-115,51E-115-02,Pannenhoefse brug oost,Oostelijke brug over de Dommel (hrr),Brug (vast),Droog,HWN,A50,in RW,161.042,397.347,2003,51E-115-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (161042 397347)
brug_vast.538,171499,395178,2721,Bemmerstraat,51F-110,51F-110-01,Bemmerstraat,Brug over het Afleidingskanaal van de Aa,Brug (vast),Nat,HVWN,,,171.499,395.178,1928,51F-110-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (171499 395178)
brug_vast.540,171523,395175,2728,51F 305,51F-305,51F-305-01,Brug Bremmerstraat,Stuw + afgekeurde Brug in uitmonding van de Aa,Brug (vast),Nat,HVWN,,,171.523,395.175,1932,51F-305-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (171523 395175)
brug_vast.548,176285,386511,2745,Vossebeemd,51H-105,51H-105-01,Vossebeemd,Brug over de omlegging Zuid-Willemsvaart,Brug (vast),Nat,HVWN,,,176.285,386.511,1977,51H-105-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (176285 386511)
brug_vast.578,181123,365071,2825,Brug 2,58A-108,58A-108-01,Brug 2,Brug over het voedingskanaal van de Noordervaart in de Hulsen,Brug (vast),Nat,HVWN,,,181.123,365.071,1996,58A-108-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (181123 365071)
brug_vast.579,181051,364958,2826,Brug 3,58A-109,58A-109-01,Brug 3,Brug over het voedingskanaal van de Noordervaart in de Wessemerdijk,Brug (vast),Nat,HVWN,,,181.051,364.958,1995,58A-109-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (181051 364958)
brug_vast.580,180755,365028,2827,Brug 4,58A-110,58A-110-01,Brug 4,Brug over het voedingskanaal van de Noordervaart,Brug (vast),Nat,HVWN,,,180.755,365.028,1996,58A-110-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180755 365028)
brug_vast.582,180650,366030,2830,Brug No.15,58A-304,58A-304-01,Brug No. 15,Brug over de Zuid-Willemsvaart,Brug (vast),Nat,HVWN,,,180.65,366.03,,58A-304-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (180650 366030)
brug_vast.585,188244,353964,2833,Sluis Panheel,58C-001,58C-001-02,naam onbekend,Brug over het benedenhoofd,Brug (vast),,,,,188.244,353.964,1932,58C-307-00,1217,n.v.t.,1217,,,POINT (188244 353964)
brug_vast.589,189065,353589,2838,Trambrug,58C-115,58C-115-01,Trambrug,Brug over het kanaal Wessem-Nederweert in de Sint Antoniusstraat,Brug (vast),Nat,HVWN,,,189.065,353.589,2005,58C-115-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189065 353589)
brug_vast.598,189599,348151,2877,Kleineheide,60A-310,60A-310-01,naam onbekend,Viadukt in de Slagmolenweg,Brug (vast),Droog,HWN,,,189.599,348.151,,60A-310-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (189599 348151)
brug_vast.601,187412,346896,2880,Oude Maas (Ohe en Laak),60A-317,60A-317-01,Brug Oude Maas (Ohe en Laak),Brug over de Oude Maas in de Prior Gielenstraat,Brug (vast),Nat,HVWN,,,187.412,346.896,1964,60A-317-00,1217,n.v.t.,1217,,,POINT (187412 346896)
brug_vast.609,176500,317775,2900,St. Servaasbrug,61F-106,61F-106-01,St. Servaasbrug,Overspanning westelijk landhoofd (in beheer bij gemeente),Brug (vast),Nat,HVWN,,,176.5,317.775,1960,61F-106-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (176500 317775)
brug_vast.610,176500,317775,2901,St. Servaasbrug,61F-106,61F-106-02,St. Servaasbrug,Hoofdoverspanning (in beheer bij gemeente),Brug (vast),Nat,HVWN,,,176.5,317.775,1933,61F-106-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (176500 317775)
brug_vast.612,177016,316936,2904,John F. Kennedybrug,61F-112,61F-112-01,John F. Kennedybrug - noord,Noordelijke brug over de Maas,Brug (vast),Nat,HVWN,,,177.016,316.936,1965,61F-112-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (177016 316936)
brug_vast.613,177016,316924,2905,John F. Kennedybrug,61F-112,61F-112-02,John F. Kennedybrug - zuid,Zuidelijke brug over de Maas,Brug (vast),Nat,HVWN,,,177.016,316.924,1965,61F-112-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (177016 316924)
brug_vast.614,176834,317033,2906,John F. Kennedybrug,61F-112,61F-112-03,John F. Kennedybrug - afrit,Noordelijke afrit op de westelijke oever,Brug (vast),Nat,HVWN,,,176.834,317.033,1965,61F-112-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (176834 317033)
brug_vast.615,176823,316966,2907,John F. Kennedybrug,61F-112,61F-112-04,John F. Kennedybrug - oprit,Zuidelijke oprit op de westelijke oever,Brug (vast),Nat,HVWN,,,176.823,316.966,1965,61F-112-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (176823 316966)
brug_vast.616,179661,321623,2913,Geulbrug,61F-301,61F-301-03,Geulbrug,Brug over de Geul,Brug (vast),Droog,HWN,A2,in RW,179.661,321.623,2004,61F-301-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (179661 321623)
brug_vast.618,176850,318950,2920,Noorderbrug,61F-317,61F-317-01,Noorderbrug,Brug over de Maas te Maastricht,Brug (vast),Nat,HVWN,,,176.85,318.95,1984,61F-317-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (176850 318950)
brug_vast.626,249930,607200,2945,Oostpolderkanaal,03G-301,03G-301-01,naam onbekend,Brug over het Oostpolderkanaal,Brug (vast),,,N46,,249.93,607.2,1972,03G-301-00,885,PROVINCIE,885,,,POINT (249930 607200)
brug_vast.637,249147,607326,2956,03G 312,03G-312,03G-312-01,naam onbekend,Brug over het Binnenbermkanaal-Oostpolder,Brug (vast),Nat,HVWN,,,249.147,607.326,2008,03G-312-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (249147 607326)
brug_vast.639,253189,605959,2958,Groote Tjariet,03G-315,03G-315-01,Groote Tjariet,Brug over de Groote Tjariet,Brug (vast),Droog,HWN,N33,in RW,253.189,605.959,1960,03G-315-00,1687,RWS NN / NN District Oost,1687,,,POINT (253189 605959)
brug_vast.646,166107,579441,2965,Dongjumervaart,05G-105,05G-105-01,Dongjumervaart,Noordelijke brug (HRL) over de Dongjumervaart,Brug (vast),Droog,HWN,A31,in RW,166.107,579.441,1981,05G-105-00,1686,RWS NN / NN District West,1686,,,POINT (166107 579441)
brug_vast.647,166109,579427,2966,Dongjumervaart,05G-105,05G-105-02,Dongjumervaart,Zuidelijke brug (HRR) over de Dongjumervaart,Brug (vast),Droog,HWN,A31,in RW,166.109,579.427,1981,05G-105-00,1686,RWS NN / NN District West,1686,,,POINT (166109 579427)
