FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
onderdoorgang.1674,113366,498685,4034,Saendelft,25B-135,25B-135-01,Saendelft,Onderdoorgang in de noordelijke op en afrit van de rijksweg 8 en prov.weg N246,Onderdoorgang,Droog,HWN,A8,in RW,113.366,498.685,2000,25B-135-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (113366 498685)
onderdoorgang.1680,118055,488088,4040,Leeuwendalersweg,25B-308,25B-308-01,Leeuwendalersweg,Onderdoorgang in de Leeuwendalersweg,Onderdoorgang,Droog,HWN,A10,in RW,118.055,488.088,1964,25B-308-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (118055 488088)
onderdoorgang.1683,116929,497211,4043,de Gouw,25B-310,25B-310-01,de Gouw,Onderdoorgang bij de Gouw (Coentunnelweg),Onderdoorgang,Droog,HWN,A8,in RW,116.929,497.211,1968,25B-310-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (116929 497211)
onderdoorgang.1685,118637,498258,4045,Zuiderweg,25B-312,25B-312-01,Zuiderweg,Onderdoorgang in de Zuiderweg,Onderdoorgang,Droog,HWN,A7,in RW,118.637,498.258,1969,25B-312-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (118637 498258)
onderdoorgang.1689,118070,496339,4049,Noordwachter,25B-340,25B-340-01,Noordwachter,Oostelijke onderdoorgang onder de Coentunnelweg,Onderdoorgang,Droog,HWN,A8,in RW,118.07,496.339,1967,25B-340-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (118070 496339)
onderdoorgang.1717,117947,487288,4077,Jan van Galenstraat,25D-002,25D-002-03,Jan van Galenstraat onderdoorgang,Onderdoorgang onder de Jan van Galenstraat,Onderdoorgang,Droog,HWN,A10,niet RW,117.947,487.288,1968,25D-111-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (117947 487288)
onderdoorgang.1728,117892,483441,4088,Ster in de Riekerpolder,25D-006,25D-006-01,Banaan,Verdiepte weg in RW 10 onder de ringspoorbaan,Onderdoorgang,Droog,HWN,A10,in RW,117.892,483.441,1972,25D-128-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (117892 483441)
onderdoorgang.1747,116453,483582,4107,Bijenpark,25D-015,25D-015-01,Bijenpark noord,Noordelijke onderdoorgang nabij Bijenpark,Onderdoorgang,Droog,HWN,A4,in RW,116.453,483.582,1971,25D-135-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (116453 483582)
onderdoorgang.1775,117881,486834,4135,Jan Voermanstraat,25D-113,25D-113-01,Jan Voermanstraat,Onderdoorgang in de Jan Voermanstraat,Onderdoorgang,Droog,HWN,A10,in RW,117.881,486.834,1968,25D-113-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (117881 486834)
onderdoorgang.1776,117884,486585,4136,Piet Mondriaanstraat,25D-114,25D-114-01,Piet Mondriaanstraat,Onderdoorgang in de Piet Mondriaanstraat,Onderdoorgang,Droog,HWN,A10,in RW,117.884,486.585,1968,25D-114-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (117884 486585)
onderdoorgang.1779,117887,486276,4139,Marius Bauerstraat,25D-116,25D-116-01,Marius Bauerstraat,Onderdoorgang in de Marius Bauerstraat,Onderdoorgang,Droog,HWN,A10,in RW,117.887,486.276,1968,25D-116-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (117887 486276)
onderdoorgang.1780,117888,486096,4140,Anton Waldorpstraat,25D-117,25D-117-01,Anton Waldorpstraat,Onderdoorgang in de Anton Waldorpstraat,Onderdoorgang,Droog,HWN,A10,in RW,117.888,486.096,1968,25D-117-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (117888 486096)
onderdoorgang.1796,119230,479235,4156,Kloostunnel,25D-160,25D-160-01,Kloostunnel,Onderdoorgang in voetpad,Onderdoorgang,Droog,HWN,A9,in RW,119.23,479.235,1968,25D-160-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (119230 479235)
onderdoorgang.1814,110418,481676,4174,Rolbaan,25D-182,25D-182-01,Rolbaan zuid,Onderdoorgang in de rijksweg onder rolbanen nabij Schiphol,Onderdoorgang,Droog,HWN,A5,in RW,110.418,481.676,2002,25D-182-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (110418 481676)
onderdoorgang.1827,115975,480673,4187,Oude Schipholweg oost,25D-315,25D-315-01,Oude Schipholweg oost,Onderdoorgang in de Schipholdijk nabij Schipholbruggen,Onderdoorgang,Droog,HWN,A9,niet RW,115.975,480.673,1962,25D-315-00,885,PROVINCIE,885,,,POINT (115975 480673)
onderdoorgang.1828,115570,481023,4188,Oude Schipholweg west,25D-316,25D-316-01,Oude Schipholweg west,Onderdoorgang in de afslag  Oude Schipholweg,Onderdoorgang,Droog,HWN,A9,in RW,115.57,481.023,1967,25D-316-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (115570 481023)
onderdoorgang.1829,112172,481627,4189,Sloterweg,25D-317,25D-317-01,Sloterweg,Onderdoorgang in de Sloterweg,Onderdoorgang,Droog,HWN,A4,in RW,112.172,481.627,1966,25D-317-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (112172 481627)
onderdoorgang.1862,125925,490047,4223,Dijkmanshuizenstraat,25E-103,25E-103-01,Dijkmanshuizenstraat,Onderdoorgang in de Dijkmanshuizenstraat,Onderdoorgang,Droog,HWN,A10,in RW,125.925,490.047,1987,25E-103-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125925 490047)
onderdoorgang.1865,125178,490792,4226,J. Drijverweg,25E-105,25E-105-01,J. Drijverweg,Onderdoorgang in de J. Drijverweg,Onderdoorgang,Droog,HWN,A10,in RW,125.178,490.792,1987,25E-105-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125178 490792)
onderdoorgang.1870,124151,491331,4231,G.J. Scheurleerweg,25E-112,25E-112-01,G.J. Scheurleerweg,Onderdoorgang in G.J Scheurleerweg,Onderdoorgang,Droog,HWN,A10,in RW,124.151,491.331,1987,25E-112-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (124151 491331)
onderdoorgang.1873,123510,491860,4234,Noorderbreedte,25E-114,25E-114-01,Noorderbreedte,Onderdoorgang t.b.v. Buiksloterbanne centrum,Onderdoorgang,Droog,HWN,A10,in RW,123.51,491.86,1984,25E-114-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (123510 491860)
onderdoorgang.1894,121290,483030,4255,Europaboulevard,25G-003,25G-003-03,Amstelpark afrit,Onderdoorgang onder de zuidelijke afrit van de rijksweg,Onderdoorgang,Droog,HWN,A10,in RW,121.29,483.03,1975,25G-121-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (121290 483030)
onderdoorgang.1895,121306,483010,4256,Europaboulevard,25G-003,25G-003-04,Amstelpark toerit,Onderdoorgang onder de zuidelijke toerit van de rijksweg,Onderdoorgang,Droog,HWN,A10,in RW,121.306,483.01,1975,25G-124-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (121306 483010)
onderdoorgang.1911,123511,480013,4272,Burg. Stramanweg,25G-008,25G-008-02,Burgemeester Stramanweg,"Onderdoorgang onder de N522 in het fietspad (Hm. 33,5+78)",Onderdoorgang,Droog,HWN,A2,niet RW,123.511,480.013,1976,25G-172-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (123511 480013)
onderdoorgang.1948,126064,486845,4310,Amsterdamsebrug,25G-103,25G-103-02,naam onbekend,Onderdoorgang bij oostelijk doosvormig landhoofd,Onderdoorgang,Nat,HVWN,,,126.064,486.845,1957,25G-103-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (126064 486845)
onderdoorgang.1953,125470,476809,4315,Holendrecht,25G-106,25G-106-01,Holendrecht (gesloopt in 2010),Onderdoorgang in Landweg,Onderdoorgang,Droog,HWN,A2,in RW,125.47,476.809,1950,25G-106-00,1676,RWS MN / MN District Zuid,1676,,,POINT (125470 476809)
onderdoorgang.1955,125502,476744,4317,Voetangelweg,25G-108,25G-108-01,Voetangelweg,Onderdoorgang in Voetangelweg,Onderdoorgang,Droog,HWN,A2,in RW,125.502,476.744,1950,25G-108-00,1676,RWS MN / MN District Zuid,1676,,,POINT (125502 476744)
onderdoorgang.1956,120550,483640,4319,Beatrixpark,25G-120,25G-120-01,Beatrixpark,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A10,in RW,120.55,483.64,1975,25G-120-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (120550 483640)
onderdoorgang.1981,124025,482963,4344,De Slinger,25G-170,25G-170-01,De Slinger,Onderdoorgang in De Slinger (voorheen Spoetnikbaan),Onderdoorgang,Droog,HWN,A10,in RW,124.025,482.963,1975,25G-170-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (124025 482963)
onderdoorgang.2006,137341,481561,4370,Naardense Bos,25H-002,25H-002-02,Naardense Bos,Onderdoorgang onder de toe-en afrit,Onderdoorgang,Droog,HWN,A6,niet RW,137.341,481.561,1968,25H-302-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (137341 481561)
onderdoorgang.2024,138840,479811,4388,Westdijk,25H-306,25H-306-01,Westdijk,Onderdoorgang in de Westdijk,Onderdoorgang,Droog,HWN,A1,in RW,138.84,479.811,1969,25H-306-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (138840 479811)
onderdoorgang.2026,139877,483421,4390,Guilmetpad,25H-312,25H-312-01,Guilmetpad,Onderdoorgang in het Guilmetpad,Onderdoorgang,Droog,HWN,A6,in RW,139.877,483.421,1979,25H-312-00,1675,RWS MN / MN District Noord,1675,,,POINT (139877 483421)
onderdoorgang.2039,151210,489580,4403,Wulptocht,26B-002,26B-002-01,Wulptocht,Noordelijke onderdoorgang in het Ibispad,Onderdoorgang,Droog,HWN,A6,in RW,151.21,489.58,1979,26B-304-00,1675,RWS MN / MN District Noord,1675,,,POINT (151210 489580)
onderdoorgang.2058,141577,476263,4422,Ceintuurbaan,26C-303,26C-303-01,Ceintuurbaan,Onderdoorgang in de Noordcrailoseweg - Ceintuurbaan,Onderdoorgang,Droog,HWN,A1,in RW,141.577,476.263,1962,26C-303-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (141577 476263)
onderdoorgang.2064,140540,478833,4428,Oostdijk,26C-308,26C-308-01,Oostdijk,Onderdoorgang onder de rijksweg in de Oostdijk,Onderdoorgang,Droog,HWN,A1,in RW,140.54,478.833,1969,26C-308-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (140540 478833)
onderdoorgang.2068,142344,484904,4432,Burgerspoort,26C-312,26C-312-01,Burgerspoort,Onderdoorgang in Burgerspad,Onderdoorgang,Droog,HWN,A6,niet RW,142.344,484.904,1979,26C-312-00,1675,RWS MN / MN District Noord,1675,,,POINT (142344 484904)
onderdoorgang.2073,141520,484440,4437,Dunloppoort,26C-317,26C-317-01,Dunloppad,Onderdoorgang in het Dunloppoort,Onderdoorgang,Droog,HWN,A6,niet RW,141.52,484.44,1978,26C-317-00,1675,RWS MN / MN District Noord,1675,,,POINT (141520 484440)
onderdoorgang.2074,142330,484920,4438,KW F Ie,26C-321,26C-321-01,KW IE,Onderdoorgang in rijwielpad,Onderdoorgang,Droog,HWN,,in RW,142.33,484.92,,26C-321-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (142330 484920)
onderdoorgang.2075,144605,485021,4439,Sturmeypoort,26C-323,26C-323-01,Sturmeypoort,Onderdoorgang in het Sturmeypad,Onderdoorgang,Droog,HWN,A6,niet RW,144.605,485.021,1983,26C-323-00,1675,RWS MN / MN District Noord,1675,,,POINT (144605 485021)
onderdoorgang.2079,146490,485520,4443,Kolthornpoort,26C-326,26C-326-01,Kolthornpoort,Onderdoorgang in het Kolthornpad,Onderdoorgang,Droog,HWN,A6,niet RW,146.49,485.52,1983,26C-326-00,1675,RWS MN / MN District Noord,1675,,,POINT (146490 485520)
onderdoorgang.2092,152261,483257,4456,Kathedralenpoort,26D-104,26D-104-03,Kathedralenpoort,Fietstunnel onder de rijksweg,Onderdoorgang,Droog,HWN,A27,in RW,152.261,483.257,1997,26D-104-00,1675,RWS MN / MN District Noord,1675,,,POINT (152261 483257)
onderdoorgang.2095,150998,485500,4459,Houtsnippoort,26D-105,26D-105-03,Houtsnippoort,Fietstunnel onder de rijksweg,Onderdoorgang,Droog,HWN,A27,in RW,150.998,485.5,1997,26D-105-00,1675,RWS MN / MN District Noord,1675,,,POINT (150998 485500)
onderdoorgang.2115,171589,482534,4482,Beukenlaan,26H-300,26H-300-01,Beukenlaan,Onderdoorgang in de Beukenlaan,Onderdoorgang,Droog,HWN,A28,in RW,171.589,482.534,1961,26H-300-00,1679,RWS ON / ON District Noord,1679,,,POINT (171589 482534)
onderdoorgang.2123,185234,488570,4490,Klaterbrug,27A-300,27A-300-01,Klaterbrug,Noordelijke onderdoorgang in de Klaterweg/Bospad,Onderdoorgang,Droog,HWN,A28,in RW,185.234,488.57,1961,27A-300-00,1679,RWS ON / ON District Noord,1679,,,POINT (185234 488570)
onderdoorgang.2125,197843,491702,4492,De Dellen,27B-001,27B-001-02,De Dellen - Oost,Onderdoorgang in de Oostelijke toe-en afrit,Onderdoorgang,Droog,HWN,A50,over RW,197.843,491.702,1975,27B-302-00,1679,RWS ON / ON District Noord,1679,,,POINT (197843 491702)
onderdoorgang.2126,197665,491964,4493,De Dellen,27B-001,27B-001-03,De Dellen - West,Onderdoorgang in de Westelijke toe-en afrit,Onderdoorgang,Droog,HWN,A50,in RW,197.665,491.964,1975,27B-303-00,1679,RWS ON / ON District Noord,1679,,,POINT (197665 491964)
onderdoorgang.2141,199029,498964,4508,Vijzelpad,27B-300,27B-300-01,Vijzelpad,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A50,in RW,199.029,498.964,1975,27B-300-00,1679,RWS ON / ON District Noord,1679,,,POINT (199029 498964)
onderdoorgang.2142,197710,490235,4509,Heerderstrand,27B-301,27B-301-01,Heerderstrand,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A50,in RW,197.71,490.235,1973,27B-301-00,1679,RWS ON / ON District Noord,1679,,,POINT (197710 490235)
onderdoorgang.2143,197942,488409,4510,Mussenkampweg,27B-304,27B-304-01,Mussenhampweg,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A50,in RW,197.942,488.409,1969,27B-304-00,1679,RWS ON / ON District Noord,1679,,,POINT (197942 488409)
onderdoorgang.2146,180941,486030,4513,Routiers,27C-300,27C-300-01,Routiers,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A28,in RW,180.941,486.03,1969,27C-300-00,1679,RWS ON / ON District Noord,1679,,,POINT (180941 486030)
onderdoorgang.2147,184406,487239,4514,Ramringweg,27C-301,27C-301-01,Ramringweg,Onderdoorgang in de Rijksweg,Onderdoorgang,Droog,HWN,A28,in RW,184.406,487.239,1960,27C-301-00,1679,RWS ON / ON District Noord,1679,,,POINT (184406 487239)
onderdoorgang.2169,212193,495859,4536,Blankenvoortsweg,27F-105,27F-105-01,Blankenvoortsweg,Onderdoorgang in de Blankenvoortsweg,Onderdoorgang,Droog,HWN,N35,in RW,212.193,495.859,1983,27F-105-00,1679,RWS ON / ON District Noord,1679,,,POINT (212193 495859)
onderdoorgang.2171,213404,493885,4538,Berkendijk,27F-107,27F-107-01,Berkendijk,Onderdoorgang in de Berkendijk,Onderdoorgang,Droog,HWN,N35,in RW,213.404,493.885,1983,27F-107-00,1679,RWS ON / ON District Noord,1679,,,POINT (213404 493885)
onderdoorgang.2173,218671,488576,4540,Marienheem,27F-304,27F-304-01,Marienheem,Onderdoorgang te Marienheem,Onderdoorgang,Droog,HWN,N35,in RW,218.671,488.576,1981,27F-304-00,1679,RWS ON / ON District Noord,1679,,,POINT (218671 488576)
onderdoorgang.2192,227992,475341,4559,De Haspel,28C-001,28C-001-03,De Borkeld,Onderdoorgang in de aansluiting rijksweg 1 hm= 123.860,Onderdoorgang,Droog,HWN,A1,in RW,227.992,475.341,1970,28C-103-00,1678,RWS ON / ON District Oost,1678,,,POINT (227992 475341)
onderdoorgang.2201,235323,478013,4568,De Kruuder,28D-108,28D-108-01,De Kruuder,Onderdoorgang in de Rondweg,Onderdoorgang,Droog,HWN,A1,in RW,235.323,478.013,1973,28D-108-00,1678,RWS ON / ON District Oost,1678,,,POINT (235323 478013)
onderdoorgang.2211,235981,485900,4578,Stegeboer,28D-303,28D-303-01,Stegeboer,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A35,niet RW,235.981,485.9,1971,28D-303-00,1678,RWS ON / ON District Oost,1678,,,POINT (235981 485900)
onderdoorgang.2215,238613,486051,4582,Onderdoorgang Wierdensestraat,28D-310,28D-310-01,Onderdoorgang Wierdensestraat,Onderdoorgang in de rijksweg onder de Wierdensestraat,Onderdoorgang,Droog,HWN,N36,in RW,238.613,486.051,1983,28D-310-00,1678,RWS ON / ON District Oost,1678,,,POINT (238613 486051)
onderdoorgang.2217,240113,490544,4584,Schout Doddestraat,28E-103,28E-103-01,Schout Doddestraat,Onderdoorgang in de Schout Doddestraat,Onderdoorgang,Droog,HWN,N36,in RW,240.113,490.544,1995,28E-103-00,1678,RWS ON / ON District Oost,1678,,,POINT (240113 490544)
onderdoorgang.2243,247738,477803,4610,Connink,28G-302,28G-302-01,Connink,Onderdoorgang in de Burenweg,Onderdoorgang,Droog,HWN,A35,niet RW,247.738,477.803,1978,28G-302-00,1678,RWS ON / ON District Oost,1678,,,POINT (247738 477803)
onderdoorgang.2244,246373,479382,4611,'t Graats,28G-303,28G-303-01,t Graats,Onderdoorgang in de Azelosestraat,Onderdoorgang,Droog,HWN,A35,niet RW,246.373,479.382,1978,28G-303-00,1678,RWS ON / ON District Oost,1678,,,POINT (246373 479382)
onderdoorgang.2246,248018,478236,4613,'t Kift,28G-313,28G-313-01,t Kift,Onderdoorgang in Burenweg,Onderdoorgang,Droog,HWN,A1,in RW,248.018,478.236,1983,28G-313-00,1678,RWS ON / ON District Oost,1678,,,POINT (248018 478236)
onderdoorgang.2263,252230,477990,4630,Harmsveld,28H-303,28H-303-01,Harmsveld,Onderdoorgang in de omgelegde Deurningerstraat,Onderdoorgang,Droog,HWN,A1,in RW,252.23,477.99,1985,28H-303-00,1678,RWS ON / ON District Oost,1678,,,POINT (252230 477990)
onderdoorgang.2266,252719,477748,4633,Geelink,28H-307,28H-307-01,Geelink,Onderdoorgang in de IJsbaanweg,Onderdoorgang,Droog,HWN,A1,in RW,252.719,477.748,1987,28H-307-00,1678,RWS ON / ON District Oost,1678,,,POINT (252719 477748)
onderdoorgang.2269,266016,481562,4636,Bewwerskamp,29C-101,29C-101-01,Bewwerskamp,Onderdoorgang in Lossersedijk,Onderdoorgang,Droog,HWN,A1,in RW,266.016,481.562,1983,29C-101-00,1678,RWS ON / ON District Oost,1678,,,POINT (266016 481562)
onderdoorgang.2293,91317,465632,4660,Kamphuizerpolder,30F-103,30F-103-01,Kamphuizerpolder,Onderdoorgang onder de rijksweg,Onderdoorgang,Droog,HWN,A44,in RW,91.317,465.632,1964,30F-103-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (91317 465632)
onderdoorgang.2306,96758,463022,4673,Munnikenwetering,30F-114,30F-114-01,Munnikenwetering,Onderdoorgang en duiker in de Munnikenwetering,Onderdoorgang,Droog,HWN,A4,in RW,96.758,463.022,1955,30F-114-00,1217,n.v.t.,1217,,,POINT (96758 463022)
onderdoorgang.2309,98580,464730,4676,Zuidzijdervaart,30F-118,30F-118-01,Zuidzijdervaart,Onderdoorgang en duiker in  de Zuidzijdervaart,Onderdoorgang,Droog,HWN,A4,in RW,98.58,464.73,1956,30F-118-00,1217,n.v.t.,1217,,,POINT (98580 464730)
onderdoorgang.2311,99760,465690,4678,Rijwielpadtunnel,30F-120,30F-120-01,Landbouwweg,Onderdoorgang in de de Landbouwweg,Onderdoorgang,Droog,HWN,A4,,99.76,465.69,1956,30F-120-00,1217,n.v.t.,1217,,,POINT (99760 465690)
onderdoorgang.2328,96313,470410,4701,Menneweg,30F-311,30F-311-01,Menneweg,Onderdoorgang in de Menneweg,Onderdoorgang,Droog,HWN,A44,in RW,96.313,470.41,1936,30F-311-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (96313 470410)
onderdoorgang.2401,85843,459300,4778,Dierenpark,30G-302,30G-302-01,Dierenpark,Onderdoorgang in de Raaphorstlaan,Onderdoorgang,Droog,HWN,N44,niet RW,85.843,459.3,1951,30G-302-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (85843 459300)
onderdoorgang.2402,85367,458813,4779,Kerkehout,30G-305,30G-305-01,Kerkehout,Onderdoorgang in rijksweg te Kerkehout,Onderdoorgang,Droog,HWN,N44,niet RW,85.367,458.813,1952,30G-305-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (85367 458813)
onderdoorgang.2433,96060,461041,4815,Onderdoorgang rijwielpad,30H-138,30H-138-01,Rijwielpad Burg. Smeetsweg,"Onderdoorgang in rijwielpad, Burg. Smeetsweg",Onderdoorgang,Droog,HWN,N11,niet RW,96.06,461.041,1992,30H-138-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (96060 461041)
onderdoorgang.2437,97647,460214,4819,Hoogerveensevaart,30H-142,30H-142-02,Hoogeveensevaart fietstunnel,Fietstunnel onder RW11,Onderdoorgang,Droog,HWN,N11,in RW,97.647,460.214,1997,30H-142-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (97647 460214)
onderdoorgang.2448,93049,460049,4830,Tunneltje Hofweg,30H-158,30H-158-01,Tunneltje Hofweg,Onderdoorgang in de verlengde Hofweg,Onderdoorgang,Droog,HWN,A4,in RW,93.049,460.049,1993,30H-158-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (93049 460049)
onderdoorgang.2457,104354,471874,4839,Knooppunt Burgerveen,31A-002,31A-002-06,Trektunnel,Onderdoorgang in de zuidbaan van rijksweg 44,Onderdoorgang,Droog,HWN,A44,in RW,104.354,471.874,1995,31A-125-00,1217,n.v.t.,1217,,,POINT (104354 471874)
onderdoorgang.2459,105159,472354,4841,Knooppunt Burgerveen,31A-002,31A-002-05,Landbouwtunnel,Onderdoorgang in de afrit rw 4 - provinciale weg,Onderdoorgang,Droog,HWN,A4,in RW,105.159,472.354,1995,31A-127-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (105159 472354)
onderdoorgang.2465,102200,468360,4847,Dorpsweg,31A-109,31A-109-01,Dorpsweg,Onderdoorgang in de Dorpsweg,Onderdoorgang,Droog,HWN,A4,,102.2,468.36,1956,31A-109-00,880,Geen beheerder/Gesloopt/niet uitgevoerd,880,,,POINT (102200 468360)
onderdoorgang.2468,103201,470422,4850,Koker Landbouwweg,31A-112,31A-112-01,Koker Landbouwweg,Onderdoorgang onder de rijksweg nabij Ringvaart aquaduct,Onderdoorgang,Droog,HWN,A4,in RW,103.201,470.422,1956,31A-112-00,1217,n.v.t.,1217,,,POINT (103201 470422)
onderdoorgang.2469,103414,470738,4851,Koker landbouwweg,31A-113,31A-113-01,Koker landbouwweg,Onderdoorgang onder de rijksweg,Onderdoorgang,Droog,HWN,A4,in RW,103.414,470.738,1956,31A-113-00,1217,n.v.t.,1217,,,POINT (103414 470738)
onderdoorgang.2470,103831,471192,4852,Lisserweg,31A-114,31A-114-01,Lisserweg,Onderdoorgang in  de Lisserweg,Onderdoorgang,Droog,HWN,A4,in RW,103.831,471.192,1957,31A-114-00,1217,n.v.t.,1217,,,POINT (103831 471192)
onderdoorgang.2476,108704,450956,4860,Nieuwdorperweg,31C-001,31C-001-01,Nieuwdorperweg,Zuidelijke onderdoorgang in de Nieuwdorperweg,Onderdoorgang,Droog,HWN,A12,in RW,108.704,450.956,1934,31C-103-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (108704 450956)
onderdoorgang.2478,109487,451987,4862,Oud Reeuwijkseweg,31C-002,31C-002-01,Oud Reeuwijkseweg,Zuidelijke onderdoorgang in de Oud Reeuwijkseweg,Onderdoorgang,Droog,HWN,A12,in RW,109.487,451.987,1934,31C-102-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (109487 451987)
onderdoorgang.2480,103182,459419,4864,Onderdoorgang Weteringpad,31C-109,31C-109-01,Niek Talsma Onderdoorgang,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,N11,in RW,103.182,459.419,1987,31C-109-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (103182 459419)
onderdoorgang.2497,113486,453187,4881,Prinsendijk,31D-001,31D-001-02,Prinsendijk,Zuidelijke onderdoorgang in de Prinsendijk,Onderdoorgang,Droog,HWN,A12,in RW,113.486,453.187,1935,31D-314-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (113486 453187)
onderdoorgang.2501,114210,453110,4885,Weiweg,31D-003,31D-003-02,Weiweg,Zuidelijke onderdoorgang in de Weiweg,Onderdoorgang,Droog,HWN,A12,in RW,114.21,453.11,1935,31D-316-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (114210 453110)
onderdoorgang.2509,116264,453167,4893,Aansluiting Nieuwerbrug,31D-005,31D-005-02,Molendijk,Zuidelijke onderdoorgang in de Molendijk,Onderdoorgang,Droog,HWN,A12,in RW,116.264,453.167,1935,31D-318-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (116264 453167)
onderdoorgang.2521,118556,453585,4905,Waardsedijk,31D-007,31D-007-02,Waardsedijk,Zuidelijke onderdoorgang in de Waardsedijk,Onderdoorgang,Droog,HWN,A12,in RW,118.556,453.585,1935,31D-320-00,1676,RWS MN / MN District Zuid,1676,,,POINT (118556 453585)
onderdoorgang.2538,110547,455004,4923,Oud Bodegraafseweg,31D-322,31D-322-01,Oud Bodegraafseweg,Onderdoorgang in de Oud Bodegraafseweg,Onderdoorgang,Droog,HWN,N11,in RW,110.547,455.004,1958,31D-322-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (110547 455004)
onderdoorgang.2547,127663,464692,4932,Stationsweg,31E-106,31E-106-01,Stationsweg,Onderdoorgang in de Stationsweg,Onderdoorgang,Droog,HWN,A2,in RW,127.663,464.692,1951,31E-106-00,1217,n.v.t.,1217,,,POINT (127663 464692)
onderdoorgang.2552,126140,474792,4937,Winkel,31E-110,31E-110-01,Winkel,Onderdoorgang met duiker in de Winkel,Onderdoorgang,Droog,HWN,A2,in RW,126.14,474.792,1950,31E-110-00,1217,n.v.t.,1217,,,POINT (126140 474792)
onderdoorgang.2553,127648,465075,4938,Breukelerwaardse weg,31E-111,31E-111-01,Breukelerwaardse weg,Onderdoorgang toegangsweg Breukelen,Onderdoorgang,Droog,HWN,A2,in RW,127.648,465.075,1951,31E-111-00,1676,RWS MN / MN District Zuid,1676,,,POINT (127648 465075)
onderdoorgang.2554,126802,472396,4939,Baambrugse Zuwe,31E-112,31E-112-01,Baambrugse Zuwe,Onderdoorgang in de Baambrugse Zuwe,Onderdoorgang,Droog,HWN,A2,in RW,126.802,472.396,1950,31E-112-00,1217,n.v.t.,1217,,,POINT (126802 472396)
onderdoorgang.2562,120240,453635,4947,Kromwijkerpad,31G-002,31G-002-01,Kromwijkerpad,Onderdoorgang onder de noordelijke rijbaan in het Kromwijkerpad,Onderdoorgang,Droog,HWN,A12,in RW,120.24,453.635,1974,31G-108-00,1676,RWS MN / MN District Zuid,1676,,,POINT (120240 453635)
