Plantjaar;ID;Boomsoort;Boomsoort Nederlands;X;Y
1980;918;Alnus glutinosa;Zwarte els;103626,87;432070,831
1980;919;Alnus glutinosa;Zwarte els;103618,557;432074,534
1980;920;Alnus glutinosa;Zwarte els;103701,946;432010,266
1980;921;Alnus glutinosa;Zwarte els;103687,021;432033,857
1980;922;Alnus glutinosa;Zwarte els;103642,057;432069,284
1980;924;Alnus glutinosa;Zwarte els;103658,971;432059,936
1980;925;Alnus glutinosa;Zwarte els;103998,341;431885,037
1985;926;Alnus glutinosa;Zwarte els;103983,177;431885,16
1980;927;Alnus glutinosa;Zwarte els;103859,044;431930,049
1980;928;Alnus glutinosa;Zwarte els;103860,208;431945,432
1980;929;Alnus glutinosa;Zwarte els;103854,53;431945,656
1985;931;Alnus glutinosa;Zwarte els;103873,21;431946,263
1985;932;Alnus glutinosa;Zwarte els;103889,328;431934,256
1975;933;Alnus glutinosa;Zwarte els;103923,537;431922,146
1975;934;Alnus glutinosa;Zwarte els;103920,243;431924,071
2007;936;Alnus glutinosa;Zwarte els;103370,59;432186,336
2007;937;Alnus glutinosa;Zwarte els;103402,814;432185,199
1980;940;Alnus glutinosa;Zwarte els;104185,456;431785,082
1980;941;Alnus glutinosa;Zwarte els;104111,885;431836,085
1985;942;Alnus glutinosa;Zwarte els;104168,556;431803,326
1985;943;Alnus glutinosa;Zwarte els;104159,221;431806,574
1980;944;Alnus glutinosa;Zwarte els;104121,128;431825,589
1980;945;Alnus glutinosa;Zwarte els;104114,738;431831,548
1980;946;Alnus glutinosa;Zwarte els;104211,522;431769,514
1980;947;Alnus glutinosa;Zwarte els;104169,887;431793,282
1980;948;Alnus glutinosa;Zwarte els;104166,757;431794,9
1985;949;Alnus glutinosa;Zwarte els;104147,294;431813,017
1980;950;Alnus glutinosa;Zwarte els;104345,307;431717,817
1980;951;Alnus glutinosa;Zwarte els;104340,571;431721,842
1980;953;Alnus glutinosa;Zwarte els;104328,853;431727,456
1985;954;Alnus glutinosa;Zwarte els;104145,297;431812,261
1965;955;Alnus glutinosa;Zwarte els;104521,293;431325,238
1970;956;Alnus glutinosa;Zwarte els;103940,715;431328,366
1971;959;Alnus glutinosa;Zwarte els;103936,111;431537,114
1970;960;Alnus glutinosa;Zwarte els;103876,379;431509,847
1970;961;Alnus glutinosa;Zwarte els;103879,44;431512,318
1970;962;Alnus glutinosa;Zwarte els;103880,795;431514,877
1970;963;Alnus glutinosa;Zwarte els;103944,045;431529,787
1970;964;Alnus glutinosa;Zwarte els;103946,002;431533,098
1970;965;Alnus glutinosa;Zwarte els;103947,808;431535,807
1970;966;Alnus glutinosa;Zwarte els;103949,012;431537,613
1970;967;Alnus glutinosa;Zwarte els;103950,366;431539,72
1970;968;Alnus glutinosa;Zwarte els;103962,858;431537,763
1970;971;Alnus glutinosa;Zwarte els;103966,448;431523,676
1970;972;Alnus glutinosa;Zwarte els;103971,544;431533,522
1970;973;Alnus glutinosa;Zwarte els;103971,544;431530,362
1970;975;Alnus glutinosa;Zwarte els;103992,65;431538,004
1970;977;Alnus glutinosa;Zwarte els;104069,319;431492,454
1970;978;Alnus glutinosa;Zwarte els;104094,173;431478,401
1970;979;Alnus glutinosa;Zwarte els;104119,824;431463,639
1970;980;Alnus glutinosa;Zwarte els;104102,241;431465,999
1970;981;Alnus glutinosa;Zwarte els;104088,185;431473,344
1970;982;Alnus glutinosa;Zwarte els;104085,326;431475,451
1970;983;Alnus glutinosa;Zwarte els;104062,45;431489,056
1970;984;Alnus glutinosa;Zwarte els;104059,29;431491,314
1970;985;Alnus glutinosa;Zwarte els;104043,744;431499,549
1970;986;Alnus glutinosa;Zwarte els;104019,83;431513,795
1970;987;Alnus glutinosa;Zwarte els;104005,831;431522,58
1970;988;Alnus glutinosa;Zwarte els;104002,214;431524,074
1970;990;Alnus glutinosa;Zwarte els;103994,99;431527,686
1970;991;Alnus glutinosa;Zwarte els;104106,119;431443,926
1970;992;Alnus glutinosa;Zwarte els;104050,129;431382,711
1970;993;Alnus glutinosa;Zwarte els;104002,249;431330,253
1970;994;Alnus glutinosa;Zwarte els;103999,992;431328,447
1970;995;Alnus glutinosa;Zwarte els;104008,871;431333,564
1970;996;Alnus glutinosa;Zwarte els;104011,129;431334,617
1970;997;Alnus glutinosa;Zwarte els;104011,129;431338,229
1970;998;Alnus glutinosa;Zwarte els;104012,483;431340,035
1970;999;Alnus glutinosa;Zwarte els;104012,935;431338,079
;7712;Alnus glutinosa 'Laciniata';Zwarte els cv.;105000,049372079;430439,111120149
;7713;Alnus glutinosa 'Laciniata';Zwarte els cv.;105005,490044767;430440,64870156
;7714;Alnus glutinosa 'Laciniata';Zwarte els cv.;105001,705228984;430444,788343822
;7715;Alnus glutinosa 'Laciniata';Zwarte els cv.;104998,275239681;430450,702118483
;7716;Alnus glutinosa 'Laciniata';Zwarte els cv.;105004,662116314;430450,58384299
1970;812;Alnus glutinosa 'Laciniata';Zwarte els cv.;103567,008;431751,433
2004;813;Alnus glutinosa 'Laciniata';Zwarte els cv.;104686,963;431446,56
2004;814;Alnus glutinosa 'Laciniata';Zwarte els cv.;104683,081;431439,114
1997;818;Alnus glutinosa 'Laciniata';Zwarte els cv.;104753,609;431663,571
1997;819;Alnus glutinosa 'Laciniata';Zwarte els cv.;104757,297;431680,812
1990;821;Alnus glutinosa 'Laciniata';Zwarte els cv.;104761,441;431559,696
1990;822;Alnus glutinosa 'Laciniata';Zwarte els cv.;104763,433;431569,303
1990;823;Alnus glutinosa 'Laciniata';Zwarte els cv.;104765,938;431586,621
1990;824;Alnus glutinosa 'Laciniata';Zwarte els cv.;104765,36;431599,788
1990;825;Alnus glutinosa 'Laciniata';Zwarte els cv.;104763,292;431618,055
1990;826;Alnus glutinosa 'Laciniata';Zwarte els cv.;104761,999;431632,088
1990;827;Alnus glutinosa 'Laciniata';Zwarte els cv.;104761,42;431645,784
2012;828;Alnus glutinosa 'Laciniata';Zwarte els cv.;104762,345;431659,709
1990;829;Alnus glutinosa 'Laciniata';Zwarte els cv.;104765,379;431673,815
2002;830;Alnus glutinosa 'Laciniata';Zwarte els cv.;104770,885;431691,562
1990;831;Alnus glutinosa 'Laciniata';Zwarte els cv.;104779,013;431708,933
1990;832;Alnus glutinosa 'Laciniata';Zwarte els cv.;104786,479;431720,681
1998;833;Alnus glutinosa 'Laciniata';Zwarte els cv.;104780,256;431728,302
1995;834;Alnus glutinosa 'Laciniata';Zwarte els cv.;104788,641;431741,608
1995;835;Alnus glutinosa 'Laciniata';Zwarte els cv.;104802,901;431764,43
1995;836;Alnus glutinosa 'Laciniata';Zwarte els cv.;104812,498;431779,638
1995;837;Alnus glutinosa 'Laciniata';Zwarte els cv.;104835,254;431815,945
1990;838;Alnus glutinosa 'Laciniata';Zwarte els cv.;104917,447;431790,064
1990;839;Alnus glutinosa 'Laciniata';Zwarte els cv.;104906,455;431796,341
1990;840;Alnus glutinosa 'Laciniata';Zwarte els cv.;104896,643;431801,973
1990;841;Alnus glutinosa 'Laciniata';Zwarte els cv.;104885,109;431808,568
1990;842;Alnus glutinosa 'Laciniata';Zwarte els cv.;104873,192;431815,043
2010;843;Alnus glutinosa 'Laciniata';Zwarte els cv.;104862,188;431817,61
1990;844;Alnus glutinosa 'Laciniata';Zwarte els cv.;104851,519;431815,295
1990;845;Alnus glutinosa 'Laciniata';Zwarte els cv.;104841,942;431807,895
1990;846;Alnus glutinosa 'Laciniata';Zwarte els cv.;104832,479;431793,46
1990;847;Alnus glutinosa 'Laciniata';Zwarte els cv.;104825,537;431782,354
1990;848;Alnus glutinosa 'Laciniata';Zwarte els cv.;104818,159;431770,818
1990;849;Alnus glutinosa 'Laciniata';Zwarte els cv.;104793,774;431732,452
1990;850;Alnus glutinosa 'Laciniata';Zwarte els cv.;104947,577;431771,622
1990;851;Alnus glutinosa 'Laciniata';Zwarte els cv.;104959,167;431764,572
1990;852;Alnus glutinosa 'Laciniata';Zwarte els cv.;104975,503;431754,548
1990;853;Alnus glutinosa 'Laciniata';Zwarte els cv.;104989,584;431745,587
1990;854;Alnus glutinosa 'Laciniata';Zwarte els cv.;104999,732;431739,061
1990;855;Alnus glutinosa 'Laciniata';Zwarte els cv.;105012,419;431731,492
1990;856;Alnus glutinosa 'Laciniata';Zwarte els cv.;105024,369;431724,003
1990;857;Alnus glutinosa 'Laciniata';Zwarte els cv.;105037,813;431715,265
1998;858;Alnus glutinosa 'Laciniata';Zwarte els cv.;104862,028;431832,523
1990;859;Alnus glutinosa 'Laciniata';Zwarte els cv.;105042,733;431696,576
1990;860;Alnus glutinosa 'Laciniata';Zwarte els cv.;105032,995;431681,566
1990;861;Alnus glutinosa 'Laciniata';Zwarte els cv.;105025,155;431668,534
1990;862;Alnus glutinosa 'Laciniata';Zwarte els cv.;105014,734;431652,034
1990;863;Alnus glutinosa 'Laciniata';Zwarte els cv.;105005,859;431638,177
1990;864;Alnus glutinosa 'Laciniata';Zwarte els cv.;105008,541;431615,301
1990;865;Alnus glutinosa 'Laciniata';Zwarte els cv.;105010,048;431602,174
1990;866;Alnus glutinosa 'Laciniata';Zwarte els cv.;105013,448;431575,938
1990;867;Alnus glutinosa 'Laciniata';Zwarte els cv.;104748,382;431613,431
2000;868;Alnus glutinosa 'Laciniata';Zwarte els cv.;104749,214;431603,327
1990;869;Alnus glutinosa 'Laciniata';Zwarte els cv.;104749,94;431593,586
1998;870;Alnus glutinosa 'Laciniata';Zwarte els cv.;104749,791;431583,667
1990;871;Alnus glutinosa 'Laciniata';Zwarte els cv.;104748,06;431573,739
1998;872;Alnus glutinosa 'Laciniata';Zwarte els cv.;104746,214;431563,8
1998;873;Alnus glutinosa 'Laciniata';Zwarte els cv.;104743,992;431554,736
1998;874;Alnus glutinosa 'Laciniata';Zwarte els cv.;104740,632;431545,133
2004;875;Alnus glutinosa 'Laciniata';Zwarte els cv.;104669,148;431379,192
2004;876;Alnus glutinosa 'Laciniata';Zwarte els cv.;104676,749;431393,888
2004;877;Alnus glutinosa 'Laciniata';Zwarte els cv.;104683,558;431406,757
2004;878;Alnus glutinosa 'Laciniata';Zwarte els cv.;104691,037;431421,029
2004;879;Alnus glutinosa 'Laciniata';Zwarte els cv.;104698,667;431435,785
2004;880;Alnus glutinosa 'Laciniata';Zwarte els cv.;104706,274;431449,962
2004;881;Alnus glutinosa 'Laciniata';Zwarte els cv.;104713,75;431464,437
2004;882;Alnus glutinosa 'Laciniata';Zwarte els cv.;104621,81;431034,628
2004;883;Alnus glutinosa 'Laciniata';Zwarte els cv.;104603,585;431041,266
2004;884;Alnus glutinosa 'Laciniata';Zwarte els cv.;104594,846;431037,41
2012;885;Alnus glutinosa 'Laciniata';Zwarte els cv.;105518,357;431316,614
;7819;Alnus incana;Witte els;105129,440089106;431305,198821665
;7820;Alnus incana;Witte els;105129,925739591;431303,013394484
;7821;Alnus incana;Witte els;105132,839642499;431301,920680893
;7823;Alnus incana;Witte els;105228,933128318;431250,513390708
1990;1475;Alnus incana;Witte els;103550,789;431808,445
2000;1487;Alnus incana;Witte els;104584,98;431657,651
1980;1163;Alnus incana;Witte els;105440,479;431621,835
1985;1179;Alnus incana;Witte els;105231,526;431248,663
1985;1470;Alnus incana;Witte els;103572,447;431780,235
1985;1471;Alnus incana;Witte els;103569,242;431784,354
1990;1472;Alnus incana;Witte els;103558,88;431797,875
1990;1473;Alnus incana;Witte els;103542,953;431818,516
1990;1474;Alnus incana;Witte els;103536,224;431827,086
;1476;Alnus incana;Witte els;104329,905;431698,743
1970;1477;Alnus incana;Witte els;104343,848;431691,926
1980;1478;Alnus incana;Witte els;104598,366;431343,578
1975;1479;Alnus incana;Witte els;104138,757;431271,551
1975;1480;Alnus incana;Witte els;104129,136;431258,245
1975;1481;Alnus incana;Witte els;104123,2;431249,853
1975;1482;Alnus incana;Witte els;104117,636;431240,627
1975;1483;Alnus incana;Witte els;104060,617;431107,822
2000;1484;Alnus incana;Witte els;104633,488;431717,8
2000;1485;Alnus incana;Witte els;104591,732;431667,196
2000;1486;Alnus incana;Witte els;104588,395;431662,695
1990;1491;Alnus incana;Witte els;105131,573;431302,876
1975;1496;Alnus incana;Witte els;104669,373;430648,571
2004;1497;Alnus incana;Witte els;104657,208;430631,13
1970;1500;Alnus incana;Witte els;105729,511;431251,775
1975;1503;Alnus incana;Witte els;105482,013;431081,466
1998;1504;Alnus incana;Witte els;105478,591;431070,853
1975;1505;Alnus incana;Witte els;105420,415;430939,848
1998;1509;Alnus incana;Witte els;105246,505;431067,816
1975;1512;Alnus incana;Witte els;106263,808;429947,777
2006;6790;Alnus incana;Witte els;105210,408;431551,161
2006;6791;Alnus incana;Witte els;105208,099;431546,608
1995;1456;Alnus incana 'Aurea';Witte els cv.;105234,47;431297,235
2006;1457;Alnus incana 'Aurea';Witte els cv.;105244,848;431312,454
2006;1458;Alnus incana 'Aurea';Witte els cv.;105254,602;431331,554
2006;1459;Alnus incana 'Aurea';Witte els cv.;105258,015;431338,397
2006;1460;Alnus incana 'Aurea';Witte els cv.;105249,963;431322,962
2006;1461;Alnus incana 'Aurea';Witte els cv.;105252,83;431328,132
2006;1462;Alnus incana 'Aurea';Witte els cv.;105247,418;431317,968
1998;1463;Alnus incana 'Aurea';Witte els cv.;105248,585;431062,971
1998;1464;Alnus incana 'Aurea';Witte els cv.;105244,216;431072,099
1998;1465;Alnus incana 'Aurea';Witte els cv.;105233,465;431095,587
1998;1466;Alnus incana 'Aurea';Witte els cv.;105242,317;431077,122
1998;1467;Alnus incana 'Aurea';Witte els cv.;105237,692;431086,415
1998;1468;Alnus incana 'Aurea';Witte els cv.;105235,451;431091,162
1998;1469;Alnus incana 'Aurea';Witte els cv.;105239,806;431081,729
1995;1488;Alnus incana 'Aurea';Witte els cv.;105225,437;431279,63
1995;1489;Alnus incana 'Aurea';Witte els cv.;105228,509;431285,45
2011;1490;Alnus incana 'Aurea';Witte els cv.;105231,501;431291,38
2006;6787;Alnus incana 'Aurea';Witte els cv.;105348,805;431565,572
2006;6788;Alnus incana 'Aurea';Witte els cv.;105344,961;431569,244
2006;6789;Alnus incana 'Aurea';Witte els cv.;105338,82;431568,707
;7677;Alnus x spaethii 'Spaeth';Els cv.;105979,465394834;429936,640461045
;7678;Alnus x spaethii 'Spaeth';Els cv.;105968,011661669;430021,415689785
;7679;Alnus x spaethii 'Spaeth';Els cv.;105978,078253698;429946,044461981
;7680;Alnus x spaethii 'Spaeth';Els cv.;105976,691112562;429955,448462917
;7681;Alnus x spaethii 'Spaeth';Els cv.;105975,303971426;429964,852463853
;7682;Alnus x spaethii 'Spaeth';Els cv.;105973,91683029;429974,256464789
;7683;Alnus x spaethii 'Spaeth';Els cv.;105972,644696757;429983,675988156
;7684;Alnus x spaethii 'Spaeth';Els cv.;105971,489127218;429993,111244018
;7685;Alnus x spaethii 'Spaeth';Els cv.;105970,33355768;430002,54649988
;7686;Alnus x spaethii 'Spaeth';Els cv.;105969,174797761;430011,981363706
;7687;Alnus x spaethii 'Spaeth';Els cv.;105967,167072772;430032,145152276
;7688;Alnus x spaethii 'Spaeth';Els cv.;105958,923141099;430115,876518418
;7689;Alnus x spaethii 'Spaeth';Els cv.;105966,080603993;430041,432657849
;7690;Alnus x spaethii 'Spaeth';Els cv.;105964,994135214;430050,720163422
;7691;Alnus x spaethii 'Spaeth';Els cv.;105963,939261984;430060,01125302
;7692;Alnus x spaethii 'Spaeth';Els cv.;105962,919824622;430069,306354064
;7693;Alnus x spaethii 'Spaeth';Els cv.;105961,898466323;430078,601172563
;7694;Alnus x spaethii 'Spaeth';Els cv.;105960,83570218;430087,88945283
;7695;Alnus x spaethii 'Spaeth';Els cv.;105960,228799915;430097,220575153
;7696;Alnus x spaethii 'Spaeth';Els cv.;105959,596193574;430106,549934127
;7697;Alnus x spaethii 'Spaeth';Els cv.;105958,389094591;430125,622867194
;7698;Alnus x spaethii 'Spaeth';Els cv.;105949,158002545;430260,377260156
;7699;Alnus x spaethii 'Spaeth';Els cv.;105957,776396102;430135,251719373
;7700;Alnus x spaethii 'Spaeth';Els cv.;105957,163697613;430144,880571551
;7701;Alnus x spaethii 'Spaeth';Els cv.;105956,550999124;430154,50942373
;7702;Alnus x spaethii 'Spaeth';Els cv.;105955,938300635;430164,138275909
;7703;Alnus x spaethii 'Spaeth';Els cv.;105955,325602146;430173,767128088
;7704;Alnus x spaethii 'Spaeth';Els cv.;105954,712903657;430183,395980267
;7705;Alnus x spaethii 'Spaeth';Els cv.;105954,095591672;430193,024529552
;7706;Alnus x spaethii 'Spaeth';Els cv.;105953,444112266;430202,650835609
;7707;Alnus x spaethii 'Spaeth';Els cv.;105952,79263286;430212,277141666
;7708;Alnus x spaethii 'Spaeth';Els cv.;105952,141153454;430221,903447723
;7709;Alnus x spaethii 'Spaeth';Els cv.;105951,489674048;430231,52975378
;7710;Alnus x spaethii 'Spaeth';Els cv.;105950,838194642;430241,156059837
;7711;Alnus x spaethii 'Spaeth';Els cv.;105950,107599679;430250,77577803
1970;1581;Alnus x spaethii 'Spaeth';Els cv.;105467,141;431503,84
1970;1582;Alnus x spaethii 'Spaeth';Els cv.;105470,9625398;431511,879181397
1970;1587;Alnus x spaethii 'Spaeth';Els cv.;105455,878;431510,949
1980;1515;Alnus x spaethii 'Spaeth';Els cv.;103519,487;432081,164
1980;1516;Alnus x spaethii 'Spaeth';Els cv.;103526,678;432094,727
1980;1517;Alnus x spaethii 'Spaeth';Els cv.;103532,348;432105,712
1980;1518;Alnus x spaethii 'Spaeth';Els cv.;103537,603;432117,218
1980;1519;Alnus x spaethii 'Spaeth';Els cv.;103426,55;432067,471
1980;1520;Alnus x spaethii 'Spaeth';Els cv.;103432,088;432078,619
1980;1521;Alnus x spaethii 'Spaeth';Els cv.;103437,349;432089,016
1980;1522;Alnus x spaethii 'Spaeth';Els cv.;103442,702;432099,576
1980;1523;Alnus x spaethii 'Spaeth';Els cv.;103448,15;432110,442
1980;1524;Alnus x spaethii 'Spaeth';Els cv.;103453,507;432121,339
1980;1525;Alnus x spaethii 'Spaeth';Els cv.;103469,386;432152,684
1980;1526;Alnus x spaethii 'Spaeth';Els cv.;103465,298;432144,731
1980;1527;Alnus x spaethii 'Spaeth';Els cv.;103460,861;432135,75
1993;1528;Alnus x spaethii 'Spaeth';Els cv.;103386,253;432098,164
1993;1529;Alnus x spaethii 'Spaeth';Els cv.;103383,326;432087,376
2004;1530;Alnus x spaethii 'Spaeth';Els cv.;103380,429;432078,026
1993;1531;Alnus x spaethii 'Spaeth';Els cv.;103378,413;432068,92
1980;1532;Alnus x spaethii 'Spaeth';Els cv.;103421,791;432057,327
2002;1533;Alnus x spaethii 'Spaeth';Els cv.;103861,659;431911,808
2002;1534;Alnus x spaethii 'Spaeth';Els cv.;103867,997;431917,722
2002;1535;Alnus x spaethii 'Spaeth';Els cv.;103868,533;431922,478
2000;1536;Alnus x spaethii 'Spaeth';Els cv.;103862,726;431905,114
2002;1537;Alnus x spaethii 'Spaeth';Els cv.;103864,132;431922,946
1997;1538;Alnus x spaethii 'Spaeth';Els cv.;103836,485;431854,828
1997;1539;Alnus x spaethii 'Spaeth';Els cv.;103813,008;431816,93
1997;1540;Alnus x spaethii 'Spaeth';Els cv.;103818,427;431825,807
1997;1541;Alnus x spaethii 'Spaeth';Els cv.;103801,591;431798,244
1997;1542;Alnus x spaethii 'Spaeth';Els cv.;103844,657;431868,165
1997;1543;Alnus x spaethii 'Spaeth';Els cv.;103852,493;431880,881
1997;1544;Alnus x spaethii 'Spaeth';Els cv.;103860,966;431892,998
1997;1545;Alnus x spaethii 'Spaeth';Els cv.;103830,704;431845,407
1997;1546;Alnus x spaethii 'Spaeth';Els cv.;103823,718;431837,195
1997;1547;Alnus x spaethii 'Spaeth';Els cv.;103807,523;431807,663
1997;1548;Alnus x spaethii 'Spaeth';Els cv.;103794,84;431787,075
1997;1549;Alnus x spaethii 'Spaeth';Els cv.;103788,285;431776,553
1980;1550;Alnus x spaethii 'Spaeth';Els cv.;104638,567;431557,983
1980;1551;Alnus x spaethii 'Spaeth';Els cv.;104644,252;431556,722
1995;1552;Alnus x spaethii 'Spaeth';Els cv.;104615,523;431567,499
1980;1553;Alnus x spaethii 'Spaeth';Els cv.;104610,454;431570,332
1980;1554;Alnus x spaethii 'Spaeth';Els cv.;104605,033;431573,24
1995;1555;Alnus x spaethii 'Spaeth';Els cv.;104599,785;431575,908
1980;1556;Alnus x spaethii 'Spaeth';Els cv.;104594,575;431578,804
1980;1557;Alnus x spaethii 'Spaeth';Els cv.;104589,055;431579,935
1980;1558;Alnus x spaethii 'Spaeth';Els cv.;104583,062;431580,052
1980;1559;Alnus x spaethii 'Spaeth';Els cv.;104577,207;431581,563
1980;1560;Alnus x spaethii 'Spaeth';Els cv.;104570,929;431584,734
1980;1561;Alnus x spaethii 'Spaeth';Els cv.;104633,183;431558,752
1997;1562;Alnus x spaethii 'Spaeth';Els cv.;104566,973;431586,936
1997;1563;Alnus x spaethii 'Spaeth';Els cv.;104561,651;431588,983
1980;1564;Alnus x spaethii 'Spaeth';Els cv.;104890,468;431662,823
;1566;Alnus x spaethii 'Spaeth';Els cv.;105068,411;431428,834
;1567;Alnus x spaethii 'Spaeth';Els cv.;105062,982;431433,586
1970;1569;Alnus x spaethii 'Spaeth';Els cv.;105202,731;431013,505
1995;1570;Alnus x spaethii 'Spaeth';Els cv.;105714,296;431499,988
2001;1571;Alnus x spaethii 'Spaeth';Els cv.;105708,903;431318,661
1995;1572;Alnus x spaethii 'Spaeth';Els cv.;105714,256;431484,011
2001;1573;Alnus x spaethii 'Spaeth';Els cv.;105660,542;431312,91
2001;1574;Alnus x spaethii 'Spaeth';Els cv.;105621,802;431308,375
2001;1575;Alnus x spaethii 'Spaeth';Els cv.;105718,872;431444,489
2001;1576;Alnus x spaethii 'Spaeth';Els cv.;105722,861;431411,995
2001;1577;Alnus x spaethii 'Spaeth';Els cv.;105727,036;431374,906
2001;1578;Alnus x spaethii 'Spaeth';Els cv.;105731,739;431335,766
2001;1579;Alnus x spaethii 'Spaeth';Els cv.;105679,657;431315,202
2005;1580;Alnus x spaethii 'Spaeth';Els cv.;105712,062;431532,788
1970;1583;Alnus x spaethii 'Spaeth';Els cv.;105389,979;431383,712
1970;1584;Alnus x spaethii 'Spaeth';Els cv.;105393,006;431400,271
1970;1585;Alnus x spaethii 'Spaeth';Els cv.;105401,709;431408,89
1970;1586;Alnus x spaethii 'Spaeth';Els cv.;105476,679;431548,471
2006;1588;Alnus x spaethii 'Spaeth';Els cv.;105371,066;430383,093
2006;1589;Alnus x spaethii 'Spaeth';Els cv.;105376,595;430384,756
2006;1590;Alnus x spaethii 'Spaeth';Els cv.;105389,182;430388,352
2006;1591;Alnus x spaethii 'Spaeth';Els cv.;105400,914;430391,949
1998;1592;Alnus x spaethii 'Spaeth';Els cv.;105803,787;429906,606
2000;1593;Alnus x spaethii 'Spaeth';Els cv.;105765,607;429856,228
2000;1594;Alnus x spaethii 'Spaeth';Els cv.;105763,11;429861,678
2000;1595;Alnus x spaethii 'Spaeth';Els cv.;105762,856;429869,941
2000;1596;Alnus x spaethii 'Spaeth';Els cv.;105797,939;429896,96
2000;1597;Alnus x spaethii 'Spaeth';Els cv.;105788,069;429896,78
2000;1598;Alnus x spaethii 'Spaeth';Els cv.;105789,141;429906,311
2000;1599;Alnus x spaethii 'Spaeth';Els cv.;105770,261;429905,919
2000;1600;Alnus x spaethii 'Spaeth';Els cv.;105774,457;429896,655
2000;1601;Alnus x spaethii 'Spaeth';Els cv.;105782,056;429906,22
2000;1602;Alnus x spaethii 'Spaeth';Els cv.;105762,569;429883,814
1990;1603;Alnus x spaethii 'Spaeth';Els cv.;105840,518;430240,252
1998;1604;Alnus x spaethii 'Spaeth';Els cv.;105840,291;430224,309
1995;1605;Alnus x spaethii 'Spaeth';Els cv.;105840,429;430218,575
1995;1606;Alnus x spaethii 'Spaeth';Els cv.;105844,54;430003,242
1995;1607;Alnus x spaethii 'Spaeth';Els cv.;105845,145;429984,52
1995;1608;Alnus x spaethii 'Spaeth';Els cv.;105843,565;430069,349
1995;1609;Alnus x spaethii 'Spaeth';Els cv.;105843,818;430050,123
1995;1610;Alnus x spaethii 'Spaeth';Els cv.;105843,737;430054,707
1995;1611;Alnus x spaethii 'Spaeth';Els cv.;105845,363;429970,57
1995;1612;Alnus x spaethii 'Spaeth';Els cv.;105845,763;429957,689
1995;1613;Alnus x spaethii 'Spaeth';Els cv.;105845,944;429944,039
1995;1614;Alnus x spaethii 'Spaeth';Els cv.;105846,207;429929,509
1995;1615;Alnus x spaethii 'Spaeth';Els cv.;105846,339;429921,85
1995;1616;Alnus x spaethii 'Spaeth';Els cv.;105800,259;429809,474
1995;1617;Alnus x spaethii 'Spaeth';Els cv.;105816,546;429793,728
1995;1618;Alnus x spaethii 'Spaeth';Els cv.;105817,187;429806,191
1995;1619;Alnus x spaethii 'Spaeth';Els cv.;105833,393;429777,62
1995;1620;Alnus x spaethii 'Spaeth';Els cv.;105845,001;429766,198
1995;1621;Alnus x spaethii 'Spaeth';Els cv.;105833,79;429790,43
1995;1622;Alnus x spaethii 'Spaeth';Els cv.;105859,155;429752,572
1995;1623;Alnus x spaethii 'Spaeth';Els cv.;105888,745;429723,904
1995;1624;Alnus x spaethii 'Spaeth';Els cv.;105876,109;429736,17
1995;1625;Alnus x spaethii 'Spaeth';Els cv.;105876,203;429749,438
1995;1626;Alnus x spaethii 'Spaeth';Els cv.;105887,529;429738,479
1995;1627;Alnus x spaethii 'Spaeth';Els cv.;105851,105;429760,391
1995;1628;Alnus x spaethii 'Spaeth';Els cv.;105853,919;429771,086
1995;1629;Alnus x spaethii 'Spaeth';Els cv.;105866,607;429758,556
1995;1630;Alnus x spaethii 'Spaeth';Els cv.;105761,095;429847,104
1995;1631;Alnus x spaethii 'Spaeth';Els cv.;105770,706;429837,929
1995;1632;Alnus x spaethii 'Spaeth';Els cv.;105776,948;429831,715
1995;1633;Alnus x spaethii 'Spaeth';Els cv.;105773,933;429848,332
1995;1634;Alnus x spaethii 'Spaeth';Els cv.;105786,628;429822,447
1995;1635;Alnus x spaethii 'Spaeth';Els cv.;105786,12;429836,555
1995;1636;Alnus x spaethii 'Spaeth';Els cv.;105807,728;429815,62
1998;1637;Alnus x spaethii 'Spaeth';Els cv.;105810,941;429897,436
1998;1638;Alnus x spaethii 'Spaeth';Els cv.;105815,311;429906,987
1998;1639;Alnus x spaethii 'Spaeth';Els cv.;105821,915;429897,787
1998;1640;Alnus x spaethii 'Spaeth';Els cv.;105826,839;429907,055
1995;1641;Alnus x spaethii 'Spaeth';Els cv.;105831,768;429897,779
1995;1642;Alnus x spaethii 'Spaeth';Els cv.;105852,625;429898,058
2000;1643;Alnus x spaethii 'Spaeth';Els cv.;105857,257;429907,662
2000;1644;Alnus x spaethii 'Spaeth';Els cv.;105864,562;429898,316
2000;1645;Alnus x spaethii 'Spaeth';Els cv.;105872,251;429907,878
2000;1646;Alnus x spaethii 'Spaeth';Els cv.;105877,648;429898,513
1995;1647;Alnus x spaethii 'Spaeth';Els cv.;105977,177;429638,96
1995;1648;Alnus x spaethii 'Spaeth';Els cv.;105934,886;429679,528
1995;1649;Alnus x spaethii 'Spaeth';Els cv.;105926,328;429688,101
1995;1650;Alnus x spaethii 'Spaeth';Els cv.;105951,836;429663,357
1995;1651;Alnus x spaethii 'Spaeth';Els cv.;105943,646;429671,322
1995;1652;Alnus x spaethii 'Spaeth';Els cv.;105950,998;429677,614
1995;1653;Alnus x spaethii 'Spaeth';Els cv.;105960,355;429655,481
1995;1654;Alnus x spaethii 'Spaeth';Els cv.;105964,782;429664,201
1995;1655;Alnus x spaethii 'Spaeth';Els cv.;105968,001;429648,085
