REGISTERNUMMER;OMSCHRIJVING;DATUM_INWERKING;ID;MONUMENTENZORGSITE
10755;Definitieve plaatsing monumentenregister, Komeetweg 1 t/m 11 en Orionstraat 2 t/m 12;2018-04-23;11254;http://www.monumentenzorgdenhaag.nl/monumenten/komeetweg-1-tm-11-orionstraat-2-tm-12
1878;definitieve plaatsing op de gemeentelijke monumentenlijst van Badhuiskade 8;1993-11-17;937;http://www.monumentenzorgdenhaag.nl/monumenten/badhuiskade-8
1877;definitieve plaatsing op de gemeentelijke monumentenlijst van Badhuiskade 9;1993-11-17;938;http://www.monumentenzorgdenhaag.nl/monumenten/badhuiskade-9
1876;Definitieve plaatsing op de gemeentelijke monumentenlijst van Badhuiskade 10;1993-11-17;939;http://www.monumentenzorgdenhaag.nl/monumenten/badhuiskade-10
1875;Definitieve plaatsing op de gemeentelijke monumentenlijst van Badhuisstraat 170 t/m 188;1993-11-17;940;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisstraat-170-tm-188
1875;Definitieve plaatsing op de gemeentelijke monumentenlijst van Badhuisstraat 170 t/m 188;1993-11-17;940;http://www.monumentenzorgdenhaag.nl/monumenten/badhuisstraat-170-tm-188
11098;Definitieve plaatsing monumentenregister Scheveningselaan 163 te Den Haag;2018-05-23;11600;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningselaan-155-tm-167
11097;Definitieve plaatsing monumentenregister Scheveningselaan 161 te Den Haag;2018-05-23;11599;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningselaan-155-tm-167
11099;Definitieve plaatsing monumentenregister Scheveningselaan 165 te Den Haag;2018-05-23;11601;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningselaan-155-tm-167
2431;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 29;1984-11-12;2707;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-29-30-en-31
2429;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 23;1984-11-12;2704;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-23
2047;Plaatsing in het gemeentelijke monumentenregister: Javastraat 229 t/m 241 en 249 t/m 259 (Hofje van Oijen);2006-02-15;1578;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-229-tm-259
2047;Plaatsing in het gemeentelijke monumentenregister: Javastraat 229 t/m 241 en 249 t/m 259 (Hofje van Oijen);2006-02-15;1578;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-229-tm-259
2047;Plaatsing in het gemeentelijke monumentenregister: Javastraat 229 t/m 241 en 249 t/m 259 (Hofje van Oijen);2006-02-15;1578;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-229-tm-259
2047;Plaatsing in het gemeentelijke monumentenregister: Javastraat 229 t/m 241 en 249 t/m 259 (Hofje van Oijen);2006-02-15;1578;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-229-tm-259
6526;plaatsing in het gemeentelijk monumentenregister van het Gedenkmonument Juliana van Stolberg aan de Koningin Marialaan ;1998-01-21;6861;
6526;plaatsing in het gemeentelijk monumentenregister van het Gedenkmonument Juliana van Stolberg aan de Koningin Marialaan ;1998-01-21;6861;
5073;Plaatsing in het monumentenregister: Schalk Burgerstraat 383 / Vrijstaathof 50;2008-11-05;5379;http://www.monumentenzorgdenhaag.nl/monumenten/schalk-burgerstraat-383-vrijstaathof-50
2871;Plaatsing in het gemeentelijke monumentenregister:Schoolstraat 18/18a;1984-05-01;3196;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-18-en-18a
2939;Plaatsing in het gemeentelijke monumentenregister:Spui 227-227a en 229 t/m 229c;1984-11-12;3228;
10577;definitieve plaatsing in het monumentenregister 2e Sweelinckstraat 156 Maranathakerk;2018-03-01;10944;http://www.monumentenzorgdenhaag.nl/monumenten/sweelinckstraat-2e-156
2620;"Plaatsing in het gemeentelijk monumentenregister:
Van Alkemadelaan 792 t/m 1174 en Jacob Mulderweg 1 t/m 121";2004-11-18;2630;
3312;Plaatsing in het gemeentelijke monumentenregister:Stille Veerkade 30/30a;1984-11-12;3255;http://www.monumentenzorgdenhaag.nl/monumenten/stille-veerkade-30-en-30a
2888;Plaatsing in het gemeentelijke monumentenregister:van Speijkstraat 7 t/m 29 en 18 t/m 22;1984-05-01;3213;
3163;Plaatsing in het gemeentelijke monumentenregister:Wassenaarseweg 20;1992-01-16;3372;http://www.monumentenzorgdenhaag.nl/monumenten/wassenaarseweg-20
1856;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 45;1990-04-25;1380;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-99
1855;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 47;1990-04-25;1381;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-100
1854;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 49;1990-04-25;1382;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-101
1853;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 51;1990-04-25;1383;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-102
1852;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 53;1990-04-25;1384;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-103
1883;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 55;1990-04-25;1385;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-104
1841;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 79;1990-04-25;1439;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-116
1842;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 77;1990-04-25;1438;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-115
2572;Plaatsing in het gemeentelijke monumentenregister:Javastraat 1a en 1b;1990-03-09;2806;
2574;Plaatsing in het gemeentelijke monumentenregister:Javastraat 72/Nassauplein 62 t/m 76;1990-03-09;2808;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-62-tm-76-javastraat-72
3365;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 24;1982-11-09;3278;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-24
3362;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 22;1982-12-13;3276;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-22
3345;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 18;1982-10-27;3271;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-18
2421;Plaatsing in het gemeentelijke monumentenregister:Duinstraat 5A,7,9;2002-07-17;2696;http://www.monumentenzorgdenhaag.nl/monumenten/duinstraat-5a-en-7-tm-9
2421;Plaatsing in het gemeentelijke monumentenregister:Duinstraat 5A,7,9;2002-07-17;2696;http://www.monumentenzorgdenhaag.nl/monumenten/duinstraat-5a-en-7-tm-9
2321;Plaatsing in het gemeentelijk monumentenregister:Dwarskade 46;2005-04-15;2586;http://www.monumentenzorgdenhaag.nl/monumenten/dwarskade-46
2347;Definitieve plaatsing op de gemeentelijke monumentenlijst Bontekoekade 13 t/m 20;1993-11-17;2904;http://www.monumentenzorgdenhaag.nl/monumenten/bontekoekade-13-tm-20
2411;Plaatsing in het gemeentelijke monumentenregister:Dagelijkse Groenmarkt 22 / Venestraat 1;1986-04-18;2687;http://www.monumentenzorgdenhaag.nl/monumenten/dagelijkse-groenmarkt-22-venestraat-1
2415;Plaatsing in het gemeentelijke monumentenregister:Denneweg 36;1987-04-03;2691;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-34-tm-42
2416;Plaatsing in het gemeentelijke monumentenregister:Denneweg 34;1987-04-10;2690;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-34-tm-42
2417;Plaatsing in het gemeentelijke monumentenregister:Denneweg 38;1987-04-03;2692;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-34-tm-42
2418;Plaatsing in het gemeentelijke monumentenregister:Denneweg 40;1987-05-15;2693;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-34-tm-42
2419;Plaatsing in het gemeentelijke monumentenregister:Denneweg 42;1987-05-15;2694;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-34-tm-42
2888;Plaatsing in het gemeentelijke monumentenregister:van Speijkstraat 7 t/m 29 en 18 t/m 22;1984-05-01;3213;
2303;Plaatsing in het gemeentelijk monumentenregister:De La Reyweg 210-212.;2008-11-05;2576;http://www.monumentenzorgdenhaag.nl/monumenten/de-la-reyweg-210-en-212
2580;Plaatsing in het gemeentelijke monumentenregister:Keizerstraat 45/45a;1989-05-19;2817;http://www.monumentenzorgdenhaag.nl/monumenten/keizerstraat-4545a
2741;Plaatsing in het gemeentelijke monumentenregister:Laan van Meerdervoort 627;1985-12-31;2932;http://www.monumentenzorgdenhaag.nl/monumenten/laan-van-meerdervoort-627
2753;Plaatsing in het gemeentelijke monumentenregister:Laan van Scheltema 1;1994-08-18;2946;http://www.monumentenzorgdenhaag.nl/monumenten/laan-van-scheltema-1
1843;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 75;1990-04-25;1436;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-114
1844;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 73;1990-04-25;1435;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-113
1845;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 71;1990-04-25;1434;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-112
2366;plaatsing op de gemeentelijke monumentenlijst van het monument Annastraat 8 en 12/12a (12a bestaat niet meer);1983-11-29;2996;
2366;plaatsing op de gemeentelijke monumentenlijst van het monument Annastraat 8 en 12/12a (12a bestaat niet meer);1983-11-29;2996;
3528;Plaatsing in het gemeentelijke monumentenregister: Assendelftstraat 11/11A;1983-12-31;3710;http://www.monumentenzorgdenhaag.nl/monumenten/assendelftstraat-11-en-11a
7862;plaatsing in het gemeentelijk monumentenregister  van Plein 3-3a;2014-01-13;8281;http://www.monumentenzorgdenhaag.nl/monumenten/plein-3-3a
3225;Plaatsing in het gemeentelijke monumentenregister:Zuidwal 51/51A;1985-03-01;3420;http://www.monumentenzorgdenhaag.nl/monumenten/zuidwal-51-en-51a
3227;Plaatsing in het gemeentelijke monumentenregister:Zwarteweg 81;1993-11-17;3423;http://www.monumentenzorgdenhaag.nl/monumenten/zwarteweg-81
2527;Plaatsing in het gemeentelijke monumentenregister:Groenewegje 144,144A;1988-12-16;2736;http://www.monumentenzorgdenhaag.nl/monumenten/groenewegje-144-en-144a
2391;Plaatsing in het gemeentelijke monumentenregister:Achterom 23a (voorheen 40);1986-05-16;2633;http://www.monumentenzorgdenhaag.nl/monumenten/achterom-23a
3359;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 20;1982-11-09;3273;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-20
3341;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 14;1982-10-27;3267;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-14
3343;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 16;1982-10-27;3269;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-16
3335;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 12;1982-10-26;3265;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-12
2438;Plaatsing in het gemeentelijke monumentenregister:Frederikstraat 48;1993-11-17;2714;http://www.monumentenzorgdenhaag.nl/monumenten/frederikstraat-48
2437;Plaatsing in het gemeentelijke monumentenregister:Frederikstraat 46;1993-11-17;2713;http://www.monumentenzorgdenhaag.nl/monumenten/frederikstraat-46
2436;Plaatsing in het gemeentelijke monumentenregister:Frederikstraat 44;1993-11-17;2712;http://www.monumentenzorgdenhaag.nl/monumenten/frederikstraat-44
2434;Plaatsing in het gemeentelijke monumentenregister:Frederikstraat 40;1993-11-17;2710;http://www.monumentenzorgdenhaag.nl/monumenten/frederikstraat-40
3246;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 13;1982-09-28;3016;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-13
3245;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 12;1982-09-28;3015;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-12
2422;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 1A;1984-11-12;2697;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-1a
2423;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 2/2A;1984-11-12;2698;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-2-en-2a
2424;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 3-3A;1984-11-12;2699;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-3-en-3a
2427;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 21/21A/21B;1984-11-12;2702;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-21-tm-21c
2426;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 14/14A/14B;1984-11-12;2701;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-14-tm-14b
2428;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 22/22A/22B;1984-11-30;2703;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-22-tm-22d
2430;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade 25/26;1984-11-30;2705;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-25-en-26
6588;plaatsing in het gemeentelijk monumentenregister van het gedenkmonument Descartes op het Newtonplein;1998-01-21;6932;http://www.monumentenzorgdenhaag.nl/monumenten/newtonplein
2628;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 2A;1987-05-22;3039;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-2a
2628;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 2A;1987-05-22;3039;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-2a
2751;Plaatsing in het gemeentelijke monumentenregister:Loosduinse Hoofdstraat 4-6;1993-12-23;2944;
2752;Plaatsing in het gemeentelijke monumentenregister:Loosduinse Hoofdstrtaat 101;1993-11-17;2945;http://www.monumentenzorgdenhaag.nl/monumenten/loosduinse-hoofdstraat-101
2648;Plaatsing in het gemeentelijke monumentenregister: Noordeinde 136/136a;1984-05-01;3066;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-136-en-136a
2379;Plaatsing in  het gemeentelijk monumentenregister: Roeleveenseweg 8 (voorheen 2);2005-04-06;2596;http://www.monumentenzorgdenhaag.nl/monumenten/roeleveenseweg-8
2379;Plaatsing in  het gemeentelijk monumentenregister: Roeleveenseweg 8 (voorheen 2);2005-04-06;2596;http://www.monumentenzorgdenhaag.nl/monumenten/roeleveenseweg-8
2383;Plaatsing in de gemeentelijke monumentenregister:Boekhorststraat 121A/123.;1984-11-20;2609;http://www.monumentenzorgdenhaag.nl/monumenten/boekhorststraat-121a-en-123
1871;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 11;1990-04-25;944;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-83
1840;Plaatsing in het gemeentelijke monumentenregister: Bankastraat 81;1990-04-25;1440;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-117
3241;Plaatsing in het gemeentelijke monumentenregister:Nassaulaan 2b;1990-05-11;3011;http://www.monumentenzorgdenhaag.nl/monumenten/nassaulaan-1-tm-2b
3549;Plaatsing in het gemeentelijke monumentenregister: Bovendijk 141-143;1994-08-18;3730;http://www.monumentenzorgdenhaag.nl/monumenten/bovendijk-141-en-143
8564;definitieve inschrijving in het gemeentelijk monumentenregister van Korte Poten 1/ Korte Houtstraat 2a/2b;2015-06-23;8999;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-1-korte-houtstraat-2a2b
2440;Plaatsing in het gemeentelijke monumentenregister:Gevers Deynootweg 2-2a;2002-07-12;2716;http://www.monumentenzorgdenhaag.nl/monumenten/gevers-deynootweg-2-en-2a
2440;Plaatsing in het gemeentelijke monumentenregister:Gevers Deynootweg 2-2a;2002-07-12;2716;http://www.monumentenzorgdenhaag.nl/monumenten/gevers-deynootweg-2-en-2a
2440;Plaatsing in het gemeentelijke monumentenregister:Gevers Deynootweg 2-2a;2002-07-12;2716;http://www.monumentenzorgdenhaag.nl/monumenten/gevers-deynootweg-2-en-2a
3244;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 11;1982-09-28;3014;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-11
3247;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 14;1982-09-28;3017;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-14
3248;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 15;1982-09-28;3018;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-15
3242;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 1/1A/1B,16;1982-09-28;3012;
3242;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 1/1A/1B,16;1982-09-28;3012;
2590;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 1;1990-05-11;2826;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-1
2591;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 2;1990-05-11;2827;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-2-en-2a
2592;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 3;1990-05-11;2828;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-3
2848;Plaatsing in het gemeentelijke monumentenregister:Prinsevinkenpark 7;1990-05-22;3158;http://www.monumentenzorgdenhaag.nl/monumenten/prinsevinkenpark-7
2847;Plaatsing in het gemeentelijke monumentenregister:Prinsevinkenpark 6;1990-05-11;3157;http://www.monumentenzorgdenhaag.nl/monumenten/prinsevinkenpark-6
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
2384;Plaatsing in de gemeentelijke monumentenregister:Bierkade 6a/6b/6c/6d en Kranestraat 110/112/114;1985-03-29;2616;http://www.monumentenzorgdenhaag.nl/monumenten/bierkade-6a-tm-6d-kranestraat-110112114
2392;Plaatsing in het gemeentelijke monumentenregister:Achterom 25a (voorheen 44);1993-11-17;2634;http://www.monumentenzorgdenhaag.nl/monumenten/achterom-25a
12318;Plaatsing op de gemeentelijke monumentenlijst, Burgemeester Van Karnebeeklaan 14 te Den Haag;1985-08-05;12840;http://www.monumentenzorgdenhaag.nl/monumenten/burgemeester-van-karnebeeklaan-14
12319;Plaatsing op de gemeentelijke monumentenlijst, Van Diemenstraat 202 te Den Haag;1985-08-05;12841;http://www.monumentenzorgdenhaag.nl/monumenten/van-diemenstraat-202
12319;Plaatsing op de gemeentelijke monumentenlijst, Van Diemenstraat 202 te Den Haag;1985-08-05;12841;http://www.monumentenzorgdenhaag.nl/monumenten/van-diemenstraat-202
2443;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade tussen 26 en 29 (Spinozapoort);1984-12-28;2706;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-26-en-29-tussen
2443;Plaatsing in het gemeentelijke monumentenregister:Dunne Bierkade tussen 26 en 29 (Spinozapoort);1984-12-28;2706;http://www.monumentenzorgdenhaag.nl/monumenten/dunne-bierkade-26-en-29-tussen
2517;Plaatsing in het gemeentelijke monumentenregister:Gondelstraat 19,23,25,27A+B;1993-11-17;2726;http://www.monumentenzorgdenhaag.nl/monumenten/gondelstraat-19-tm-27b
2517;Plaatsing in het gemeentelijke monumentenregister:Gondelstraat 19,23,25,27A+B;1993-11-17;2726;http://www.monumentenzorgdenhaag.nl/monumenten/gondelstraat-19-tm-27b
2535;Plaatsing in het gemeentelijke monumentenregister:Groot Hertoginnelaan 30;1988-12-16;2739;http://www.monumentenzorgdenhaag.nl/monumenten/groot-hertoginnelaan-30
2440;Plaatsing in het gemeentelijke monumentenregister:Gevers Deynootweg 2-2a;2002-07-12;2716;http://www.monumentenzorgdenhaag.nl/monumenten/gevers-deynootweg-2-en-2a
2745;Plaatsing in het gemeentelijke monumentenregister:Lange Beestenmarkt 109;1989-05-06;2938;http://www.monumentenzorgdenhaag.nl/monumenten/lange-beestenmarkt-109
2744;Plaatsing in het gemeentelijke monumentenregister:Lange Beestenmarkt 103 en 105/107;1986-05-06;2935;http://www.monumentenzorgdenhaag.nl/monumenten/lange-beestenmarkt-103-105-107
2739;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 50 en 50a;1983-12-31;2930;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-50-en-50a
2732;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 9/9A;1983-12-31;2923;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-9-en-9a
6430;Plaatsing in het gemeentelijke monumentenregister: Molenstraat 11/11A;1983-12-31;6806;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-11-en-11a
2644;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 39 en 39a;1984-07-01;3062;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-39-en-39a
2644;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 39 en 39a;1984-07-01;3062;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-39-en-39a
9005;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 88,92,94,96,98,100,102,108 en 112/112a;1983-12-09;9477;
9005;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 88,92,94,96,98,100,102,108 en 112/112a;1983-12-09;9477;
2849;Plaatsing in het gemeentelijke monumentenregister:Prinsevinkenpark 8;1990-05-22;3159;http://www.monumentenzorgdenhaag.nl/monumenten/prinsevinkenpark-8
2851;Plaatsing in het gemeentelijke monumentenregister:Prinsevinkenpark 10;1990-05-11;3161;http://www.monumentenzorgdenhaag.nl/monumenten/prinsevinkenpark-10
2852;Plaatsing in het gemeentelijke monumentenregister:Prinsevinkenpark 11;1990-05-22;3164;http://www.monumentenzorgdenhaag.nl/monumenten/prinsevinkenpark-11
2853;Plaatsing in het gemeentelijke monumentenregister:Prinsevinkenpark 12;1990-05-11;3166;http://www.monumentenzorgdenhaag.nl/monumenten/prinsevinkenpark-12
2598;Plaatsing in het gemeentelijke monumentenregister:Kerkhofaan 4;1990-05-11;2829;
2599;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 5;1990-05-11;2830;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-5
2587;Plaatsing in het gemeentelijke monumentenregister:Keizerstraat 112;1988-12-16;2825;http://www.monumentenzorgdenhaag.nl/monumenten/keizerstraat-112
2635;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 10;1987-05-22;3043;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-10
2631;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 8;1987-05-22;3042;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-8
2629;Plaatsing in het gemeentelijke monumentenregister:Nieuwe Schoolstraat 4;1987-05-22;3040;http://www.monumentenzorgdenhaag.nl/monumenten/nieuwe-schoolstraat-4
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
6804;Plaatsing in het gemeentelijke monumentenregister:Scheveningse Bosjes/Westbroekpark, Marinehoofdkwartier;1997-02-28;3491;http://www.monumentenzorgdenhaag.nl/monumenten/scheveningse-bosjes-westbroekpark
